,STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYNT,DYNT_ATTRIBUTES,DYXT,DYXT_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
195,SF000288380,2021-09,-34.017,22.383,190.0,"GEORGE AIRPORT, SF",,,,,0.0,"5,S",6.0,"5,S",0.0,"5,S",,,20210923.0,",5,S",,,30.1,"5,S,23,",19.21,"5,,,S",,
196,SF000288380,2021-11,-34.017,22.383,190.0,"GEORGE AIRPORT, SF",,,,,0.0,"4,S",13.0,"4,S",0.0,"4,S",,,20211128.0,",4,S",,,26.3,"4,S,28,",20.97,"4,,,S",,
197,SF000288380,2021-12,-34.017,22.383,190.0,"GEORGE AIRPORT, SF",,,,,0.0,"4,S",19.0,"4,S",0.0,"4,S",,,20211221.0,",4,S",,,25.6,"4,S,21,",21.42,"4,,,S",,
198,SF000288380,2022-01,-34.017,22.383,190.0,"GEORGE AIRPORT, SF",,,,,0.0,"4,S",26.0,"4,S",3.0,"4,S",,,20220123.0,",4,S",,,38.0,"4,S,23,",26.67,"4,,,S",,
199,SF000288380,2022-05,-34.017,22.383,190.0,"GEORGE AIRPORT, SF",,,,,0.0,"5,S",9.0,"5,S",0.0,"5,S",,,20220518.0,",5,S",,,31.5,"5,S,18,",20.84,"5,,,S",,
200,SF000288380,2022-09,-34.017,22.383,190.0,"GEORGE AIRPORT, SF",,,,,0.0,"3,S",5.0,"3,S",0.0,"3,S",,,20220901.0,",3,S",,,30.5,"3,S,01,",19.56,"3,,,S",,
201,SF000288380,2022-10,-34.017,22.383,190.0,"GEORGE AIRPORT, SF",,,,,0.0,"5,S",12.0,"5,S",0.0,"5,S",,,20221002.0,",5,S",,,26.1,"5,S,02,",21.06,"5,,,S",,
202,SF000288380,2022-11,-34.017,22.383,190.0,"GEORGE AIRPORT, SF",,,,,0.0,"4,S",19.0,"4,S",1.0,"4,S",,,20221129.0,",4,S",,,32.2,"4,S,29,",22.45,"4,,,S",,
203,SF000347620,2021-01,-33.7,25.433,157.0,"UITENHAGE, SF",0.0,",S",0.0,",S",0.0,"1,S",30.0,"1,S",11.0,"1,S",20210129.0,",,S",20210123.0,",1,S",9.4,",S,29,",38.4,"1,S,23,",30.69,"1,,,S",16.36,",,,S"
204,SF000347620,2021-02,-33.7,25.433,157.0,"UITENHAGE, SF",0.0,"5,S",0.0,"5,S",0.0,"5,S",23.0,"5,S",12.0,"5,S",20210227.0,",5,S",20210204.0,"+,5,S",9.6,"5,S,27,",37.1,"5,S,04,+",31.03,"5,,,S",14.9,"5,,,S"
205,SF000347620,2021-03,-33.7,25.433,157.0,"UITENHAGE, SF",0.0,",S",0.0,",S",0.0,"4,S",27.0,"4,S",11.0,"4,S",20210322.0,",,S",20210330.0,",4,S",8.8,",S,22,",37.7,"4,S,30,",29.99,"4,,,S",14.93,",,,S"
206,SF000347620,2021-04,-33.7,25.433,157.0,"UITENHAGE, SF",0.0,",S",0.0,",S",0.0,"1,S",28.0,"1,S",5.0,"1,S",20210417.0,",,S",20210418.0,",1,S",7.1,",S,17,",36.6,"1,S,18,",28.49,"1,,,S",11.56,",,,S"
207,SF000347620,2021-05,-33.7,25.433,157.0,"UITENHAGE, SF",0.0,"3,S",0.0,"3,S",0.0,"3,S",26.0,"3,S",2.0,"3,S",20210523.0,",3,S",20210525.0,"+,3,S",2.0,"3,S,23,",32.2,"3,S,25,+",26.64,"3,,,S",8.39,"3,,,S"
208,SF000347620,2021-07,-33.7,25.433,157.0,"UITENHAGE, SF",0.0,"1,S",4.0,"1,S",0.0,"4,S",20.0,"4,S",0.0,"4,S",20210715.0,",1,S",20210708.0,",4,S",-1.2,"1,S,15,",31.9,"4,S,08,",23.71,"4,,,S",4.17,"1,,,S"
209,SF000347620,2021-08,-33.7,25.433,157.0,"UITENHAGE, SF",0.0,",S",2.0,",S",0.0,"3,S",20.0,"3,S",0.0,"3,S",20210829.0,",,S",20210801.0,",3,S",-0.6,",S,29,",30.2,"3,S,01,",23.21,"3,,,S",5.15,",,,S"
210,SF000347620,2021-09,-33.7,25.433,157.0,"UITENHAGE, SF",0.0,",S",0.0,",S",0.0,"2,S",20.0,"2,S",3.0,"2,S",20210908.0,",,S",20210910.0,",2,S",2.6,",S,08,",37.3,"2,S,10,",23.9,"2,,,S",8.73,",,,S"
211,SF000347620,2021-10,-33.7,25.433,157.0,"UITENHAGE, SF",0.0,"1,S",0.0,"1,S",0.0,"2,S",25.0,"2,S",2.0,"2,S",20211005.0,",1,S",20211022.0,"+,2,S",2.5,"1,S,05,",34.3,"2,S,22,+",25.62,"2,,,S",10.01,"1,,,S"
212,SF000347620,2021-11,-33.7,25.433,157.0,"UITENHAGE, SF",0.0,",S",0.0,",S",0.0,"2,S",26.0,"2,S",0.0,"2,S",20211103.0,",,S",20211101.0,",2,S",5.6,",S,03,",30.0,"2,S,01,",25.26,"2,,,S",12.23,",,,S"
213,SF000347620,2022-01,-33.7,25.433,157.0,"UITENHAGE, SF",0.0,",S",0.0,",S",0.0,"1,S",30.0,"1,S",13.0,"1,S",20220112.0,",,S",20220124.0,"+,1,S",10.9,",S,12,",40.3,"1,S,24,+",31.48,"1,,,S",17.18,",,,S"
214,SF000347620,2022-02,-33.7,25.433,157.0,"UITENHAGE, SF",0.0,",S",0.0,",S",0.0,",S",28.0,",S",16.0,",S",20220223.0,",,S",20220220.0,"+,,S",11.1,",S,23,",36.8,",S,20,+",32.25,",,,S",16.0,",,,S"
215,SF000347620,2022-03,-33.7,25.433,157.0,"UITENHAGE, SF",0.0,"5,S",0.0,"5,S",,,,,,,20220317.0,",5,S",,,10.5,"5,S,17,",,,,,15.12,"5,,,S"
216,SF000347620,2022-04,-33.7,25.433,157.0,"UITENHAGE, SF",0.0,",S",0.0,",S",0.0,"1,S",22.0,"1,S",2.0,"1,S",20220416.0,",,S",20220421.0,",1,S",6.0,",S,16,",36.0,"1,S,21,",24.44,"1,,,S",11.83,",,,S"
217,SF000347620,2022-05,-33.7,25.433,157.0,"UITENHAGE, SF",0.0,"1,S",0.0,"1,S",0.0,"4,S",23.0,"4,S",3.0,"4,S",20220515.0,",1,S",20220505.0,",4,S",5.2,"1,S,15,",33.9,"4,S,05,",25.03,"4,,,S",8.97,"1,,,S"
218,SF000347620,2022-06,-33.7,25.433,157.0,"UITENHAGE, SF",0.0,",S",0.0,",S",0.0,",S",22.0,",S",0.0,",S",20220620.0,",,S",20220612.0,"+,,S",2.6,",S,20,",28.6,",S,12,+",23.78,",,,S",6.97,",,,S"
219,SF000347620,2022-08,-33.7,25.433,157.0,"UITENHAGE, SF",0.0,"5,S",0.0,"5,S",,,,,,,20220831.0,",5,S",,,0.7,"5,S,31,",,,,,6.32,"5,,,S"
220,SF000414170,2021-01,-33.467,18.717,102.0,"MALMESBURY, SF",0.0,",S",0.0,",S",0.0,"1,S",30.0,"1,S",18.0,"1,S",20210129.0,",,S",20210103.0,"+,1,S",10.7,",S,29,",38.1,"1,S,03,+",32.92,"1,,,S",15.62,",,,S"
221,SF000414170,2021-02,-33.467,18.717,102.0,"MALMESBURY, SF",0.0,"4,S",0.0,"4,S",0.0,"4,S",24.0,"4,S",9.0,"4,S",20210216.0,",4,S",20210228.0,",4,S",9.0,"4,S,16,",40.4,"4,S,28,",31.66,"4,,,S",14.63,"4,,,S"
222,SF000414170,2021-03,-33.467,18.717,102.0,"MALMESBURY, SF",0.0,",S",0.0,",S",0.0,"1,S",30.0,"1,S",9.0,"1,S",20210321.0,",,S",20210324.0,"+,1,S",9.0,",S,21,",39.0,"1,S,24,+",30.31,"1,,,S",13.89,",,,S"
223,SF000414170,2021-04,-33.467,18.717,102.0,"MALMESBURY, SF",0.0,"2,S",0.0,"2,S",0.0,"3,S",26.0,"3,S",9.0,"3,S",20210430.0,",2,S",20210418.0,",3,S",8.5,"2,S,30,",38.1,"3,S,18,",30.15,"3,,,S",12.25,"2,,,S"
224,SF000414170,2021-05,-33.467,18.717,102.0,"MALMESBURY, SF",0.0,",S",0.0,",S",0.0,",S",23.0,",S",3.0,",S",20210522.0,",,S",20210504.0,"+,,S",4.4,",S,22,",33.3,",S,04,+",23.93,",,,S",9.2,",,,S"
225,SF000414170,2021-06,-33.467,18.717,102.0,"MALMESBURY, SF",0.0,",S",0.0,",S",0.0,",S",15.0,",S",0.0,",S",20210605.0,",,S",20210621.0,"+,,S",2.6,",S,05,",29.8,",S,21,+",22.48,",,,S",8.02,",,,S"
226,SF000414170,2021-07,-33.467,18.717,102.0,"MALMESBURY, SF",0.0,",S",1.0,",S",0.0,",S",11.0,",S",0.0,",S",20210723.0,",,S",20210731.0,",,S",-0.1,",S,23,",26.8,",S,31,",19.54,",,,S",4.66,",,,S"
227,SF000414170,2021-08,-33.467,18.717,102.0,"MALMESBURY, SF",0.0,",S",0.0,",S",0.0,",S",13.0,",S",0.0,",S",20210829.0,",,S",20210817.0,"+,,S",1.6,",S,29,",28.0,",S,17,+",20.39,",,,S",5.33,",,,S"
228,SF000414170,2021-09,-33.467,18.717,102.0,"MALMESBURY, SF",0.0,",S",0.0,",S",0.0,"1,S",19.0,"1,S",0.0,"1,S",20210907.0,",,S",20210922.0,",1,S",1.5,",S,07,",31.4,"1,S,22,",23.14,"1,,,S",6.64,",,,S"
229,SF000414170,2021-10,-33.467,18.717,102.0,"MALMESBURY, SF",0.0,",S",0.0,",S",0.0,"2,S",24.0,"2,S",6.0,"2,S",20211003.0,",,S",20211020.0,",2,S",2.6,",S,03,",36.9,"2,S,20,",27.29,"2,,,S",9.72,",,,S"
230,SF000414170,2021-11,-33.467,18.717,102.0,"MALMESBURY, SF",0.0,",S",0.0,",S",0.0,",S",30.0,",S",2.0,",S",20211102.0,",,S",20211115.0,"+,,S",7.5,",S,02,",33.5,",S,15,+",27.36,",,,S",12.39,",,,S"
231,SF000414170,2021-12,-33.467,18.717,102.0,"MALMESBURY, SF",0.0,"1,S",0.0,"1,S",0.0,"1,S",30.0,"1,S",7.0,"1,S",20211203.0,",1,S",20211219.0,"+,1,S",9.8,"1,S,03,",37.2,"1,S,19,+",30.12,"1,,,S",14.42,"1,,,S"
232,SF000414170,2022-01,-33.467,18.717,102.0,"MALMESBURY, SF",0.0,",S",0.0,",S",0.0,",S",31.0,",S",21.0,",S",20220102.0,",,S",20220123.0,"+,,S",8.5,",S,02,",44.1,",S,23,+",34.61,",,,S",15.6,",,,S"
233,SF000414170,2022-02,-33.467,18.717,102.0,"MALMESBURY, SF",0.0,",S",0.0,",S",0.0,",S",28.0,",S",20.0,",S",20220217.0,",,S",20220201.0,",,S",9.1,",S,17,",40.4,",S,01,",34.61,",,,S",15.75,",,,S"
234,SF000414170,2022-03,-33.467,18.717,102.0,"MALMESBURY, SF",0.0,",S",0.0,",S",0.0,",S",31.0,",S",18.0,",S",20220315.0,",,S",20220320.0,"+,,S",7.8,",S,15,",37.5,",S,20,+",32.04,",,,S",14.75,",,,S"
235,SF000414170,2022-04,-33.467,18.717,102.0,"MALMESBURY, SF",0.0,",S",0.0,",S",0.0,"1,S",28.0,"1,S",4.0,"1,S",20220427.0,",,S",20220420.0,",1,S",4.7,",S,27,",36.6,"1,S,20,",27.52,"1,,,S",10.05,",,,S"
236,SF000414170,2022-05,-33.467,18.717,102.0,"MALMESBURY, SF",0.0,",S",0.0,",S",0.0,"2,S",22.0,"2,S",5.0,"2,S",20220530.0,",,S",20220517.0,"+,2,S",3.2,",S,30,",34.6,"2,S,17,+",24.66,"2,,,S",7.71,",,,S"
237,SF000414170,2022-06,-33.467,18.717,102.0,"MALMESBURY, SF",0.0,",S",0.0,",S",0.0,",S",19.0,",S",0.0,",S",20220603.0,",,S",20220608.0,"+,,S",2.3,",S,03,",30.9,",S,08,+",23.99,",,,S",6.88,",,,S"
238,SF000414170,2022-07,-33.467,18.717,102.0,"MALMESBURY, SF",0.0,"2,S",0.0,"2,S",0.0,"2,S",11.0,"2,S",0.0,"2,S",20220721.0,",2,S",20220717.0,"+,2,S",1.4,"2,S,21,",27.2,"2,S,17,+",20.39,"2,,,S",6.75,"2,,,S"
239,SF000414170,2022-08,-33.467,18.717,102.0,"MALMESBURY, SF",0.0,",S",0.0,",S",0.0,"1,S",7.0,"1,S",0.0,"1,S",20220801.0,",,S",20220823.0,",1,S",0.6,",S,01,",29.9,"1,S,23,",19.51,"1,,,S",6.3,",,,S"
240,SF000414170,2022-09,-33.467,18.717,102.0,"MALMESBURY, SF",0.0,",S",0.0,",S",0.0,"1,S",20.0,"1,S",0.0,"1,S",20220912.0,",,S",20220914.0,",1,S",3.3,",S,12,",29.9,"1,S,14,",22.79,"1,,,S",7.42,",,,S"
241,SF000414170,2022-10,-33.467,18.717,102.0,"MALMESBURY, SF",0.0,",S",0.0,",S",0.0,",S",30.0,",S",8.0,",S",20221005.0,",,S",20221030.0,"+,,S",4.6,",S,05,",33.5,",S,30,+",29.06,",,,S",10.13,",,,S"
242,SF000414170,2022-11,-33.467,18.717,102.0,"MALMESBURY, SF",0.0,"3,S",0.0,"3,S",0.0,"3,S",27.0,"3,S",8.0,"3,S",20221120.0,"+,3,S",20221129.0,"+,3,S",9.1,"3,S,20,+",37.3,"3,S,29,+",29.2,"3,,,S",12.44,"3,,,S"
243,SF000414170,2022-12,-33.467,18.717,102.0,"MALMESBURY, SF",0.0,",S",0.0,",S",0.0,",S",31.0,",S",12.0,",S",20221207.0,",,S",20221231.0,",,S",9.4,",S,07,",37.6,",S,31,",30.85,",,,S",14.69,",,,S"
244,SF000456110,2021-01,-33.2,20.867,656.0,"LAINGSBURG, SF",0.0,"2,S",0.0,"2,S",0.0,"3,S",28.0,"3,S",24.0,"3,S",20210128.0,",2,S",20210122.0,"+,3,S",13.8,"2,S,28,",41.4,"3,S,22,+",35.5,"3,,,S",18.78,"2,,,S"
245,SF000456110,2021-03,-33.2,20.867,656.0,"LAINGSBURG, SF",0.0,",S",0.0,",S",0.0,",S",31.0,",S",15.0,",S",20210328.0,",,S",20210314.0,"+,,S",10.9,",S,28,",36.3,",S,14,+",31.19,",,,S",16.34,",,,S"
246,SF000456110,2021-04,-33.2,20.867,656.0,"LAINGSBURG, SF",0.0,",S",0.0,",S",0.0,",S",29.0,",S",13.0,",S",20210430.0,",,S",20210414.0,"+,,S",9.6,",S,30,",36.3,",S,14,+",30.94,",,,S",13.7,",,,S"
247,SF000456110,2021-05,-33.2,20.867,656.0,"LAINGSBURG, SF",0.0,",S",0.0,",S",0.0,",S",20.0,",S",0.0,",S",20210522.0,",,S",20210504.0,"+,,S",3.8,",S,22,",29.8,",S,04,+",23.86,",,,S",8.28,",,,S"
248,SF000456110,2021-06,-33.2,20.867,656.0,"LAINGSBURG, SF",0.0,"1,S",0.0,"1,S",0.0,"1,S",12.0,"1,S",0.0,"1,S",20210606.0,",1,S",20210621.0,"+,1,S",0.2,"1,S,06,",25.4,"1,S,21,+",20.85,"1,,,S",6.18,"1,,,S"
249,SF000456110,2021-07,-33.2,20.867,656.0,"LAINGSBURG, SF",0.0,"1,S",12.0,"1,S",0.0,"1,S",8.0,"1,S",0.0,"1,S",20210723.0,",1,S",20210731.0,",1,S",-2.7,"1,S,23,",26.6,"1,S,31,",18.9,"1,,,S",1.97,"1,,,S"
250,SF000456110,2021-08,-33.2,20.867,656.0,"LAINGSBURG, SF",0.0,",S",3.0,",S",0.0,",S",16.0,",S",0.0,",S",20210829.0,",,S",20210804.0,"+,,S",-2.4,",S,29,",27.2,",S,04,+",20.91,",,,S",3.8,",,,S"
251,SF000456110,2021-09,-33.2,20.867,656.0,"LAINGSBURG, SF",0.0,",S",0.0,",S",0.0,",S",22.0,",S",2.0,",S",20210907.0,",,S",20210926.0,"+,,S",1.5,",S,07,",33.1,",S,26,+",24.86,",,,S",7.72,",,,S"
252,SF000456110,2021-10,-33.2,20.867,656.0,"LAINGSBURG, SF",0.0,",S",0.0,",S",0.0,"1,S",26.0,"1,S",6.0,"1,S",20211003.0,",,S",20211013.0,"+,1,S",2.0,",S,03,",35.7,"1,S,13,+",26.92,"1,,,S",10.66,",,,S"
253,SF000456110,2021-11,-33.2,20.867,656.0,"LAINGSBURG, SF",0.0,",S",0.0,",S",0.0,"1,S",29.0,"1,S",3.0,"1,S",20211109.0,",,S",20211116.0,"+,1,S",8.3,",S,09,",37.8,"1,S,16,+",28.17,"1,,,S",12.99,",,,S"
254,SF000456110,2021-12,-33.2,20.867,656.0,"LAINGSBURG, SF",0.0,",S",0.0,",S",0.0,",S",31.0,",S",9.0,",S",20211216.0,"+,,S",20211222.0,"+,,S",11.2,",S,16,+",36.7,",S,22,+",30.76,",,,S",16.14,",,,S"
255,SF000456110,2022-01,-33.2,20.867,656.0,"LAINGSBURG, SF",0.0,",S",0.0,",S",0.0,",S",31.0,",S",28.0,",S",20220101.0,",,S",20220124.0,"+,,S",13.9,",S,01,",41.2,",S,24,+",35.95,",,,S",19.09,",,,S"
256,SF000456110,2022-02,-33.2,20.867,656.0,"LAINGSBURG, SF",0.0,",S",0.0,",S",0.0,",S",28.0,",S",24.0,",S",20220217.0,",,S",20220228.0,",,S",14.4,",S,17,",38.7,",S,28,",35.16,",,,S",18.88,",,,S"
257,SF000456110,2022-03,-33.2,20.867,656.0,"LAINGSBURG, SF",0.0,",S",0.0,",S",0.0,",S",31.0,",S",18.0,",S",20220315.0,",,S",20220301.0,",,S",11.0,",S,15,",38.7,",S,01,",31.85,",,,S",16.73,",,,S"
258,SF000456110,2022-04,-33.2,20.867,656.0,"LAINGSBURG, SF",0.0,",S",0.0,",S",0.0,",S",26.0,",S",3.0,",S",20220427.0,",,S",20220422.0,"+,,S",4.4,",S,27,",33.4,",S,22,+",25.23,",,,S",10.18,",,,S"
259,SF000456110,2022-05,-33.2,20.867,656.0,"LAINGSBURG, SF",0.0,",S",0.0,",S",0.0,",S",24.0,",S",0.0,",S",20220530.0,",,S",20220506.0,"+,,S",0.8,",S,30,",31.0,",S,06,+",24.32,",,,S",6.6,",,,S"
260,SF000456110,2022-06,-33.2,20.867,656.0,"LAINGSBURG, SF",0.0,",S",3.0,",S",0.0,",S",17.0,",S",0.0,",S",20220616.0,",,S",20220612.0,"+,,S",-1.7,",S,16,",26.3,",S,12,+",20.72,",,,S",3.92,",,,S"
261,SF000456110,2022-07,-33.2,20.867,656.0,"LAINGSBURG, SF",0.0,",S",1.0,",S",0.0,",S",15.0,",S",0.0,",S",20220712.0,",,S",20220718.0,"+,,S",0.0,",S,12,",26.5,",S,18,+",20.44,",,,S",3.94,",,,S"
262,SF000456110,2022-08,-33.2,20.867,656.0,"LAINGSBURG, SF",0.0,",S",2.0,",S",0.0,",S",14.0,",S",0.0,",S",20220801.0,",,S",20220825.0,"+,,S",-2.3,",S,01,",29.1,",S,25,+",20.88,",,,S",5.42,",,,S"
263,SF000456110,2022-09,-33.2,20.867,656.0,"LAINGSBURG, SF",0.0,",S",0.0,",S",0.0,"1,S",22.0,"1,S",1.0,"1,S",20220907.0,",,S",20220916.0,",1,S",2.5,",S,07,",32.6,"1,S,16,",25.25,"1,,,S",7.72,",,,S"
264,SF000456110,2022-10,-33.2,20.867,656.0,"LAINGSBURG, SF",0.0,",S",0.0,",S",0.0,"1,S",30.0,"1,S",13.0,"1,S",20221004.0,",,S",20221020.0,"+,1,S",6.5,",S,04,",36.3,"1,S,20,+",30.78,"1,,,S",13.52,",,,S"
265,SF000456110,2022-11,-33.2,20.867,656.0,"LAINGSBURG, SF",0.0,"1,S",0.0,"1,S",0.0,"1,S",29.0,"1,S",6.0,"1,S",20221120.0,",1,S",20221130.0,"+,1,S",11.4,"1,S,20,",40.4,"1,S,30,+",30.46,"1,,,S",14.45,"1,,,S"
266,SF000456110,2022-12,-33.2,20.867,656.0,"LAINGSBURG, SF",0.0,",S",0.0,",S",0.0,"2,S",29.0,"2,S",15.0,"2,S",20221230.0,",,S",20221210.0,"+,2,S",11.6,",S,30,",40.0,"2,S,10,+",32.47,"2,,,S",16.7,",,,S"
267,SF000508870,2021-01,-33.283,23.5,842.0,"WILLOWMORE, SF",0.0,",S",0.0,",S",0.0,"1,S",30.0,"1,S",21.0,"1,S",20210102.0,",,S",20210123.0,",1,S",11.3,",S,02,",40.5,"1,S,23,",33.95,"1,,,S",16.19,",,,S"
268,SF000508870,2021-03,-33.283,23.5,842.0,"WILLOWMORE, SF",0.0,",S",0.0,",S",0.0,"1,S",30.0,"1,S",10.0,"1,S",20210328.0,",,S",20210313.0,",1,S",8.3,",S,28,",38.2,"1,S,13,",30.37,"1,,,S",14.28,",,,S"
269,SF000508870,2021-04,-33.283,23.5,842.0,"WILLOWMORE, SF",0.0,"1,S",0.0,"1,S",0.0,"1,S",28.0,"1,S",7.0,"1,S",20210417.0,",1,S",20210414.0,"+,1,S",3.6,"1,S,17,",34.5,"1,S,14,+",29.02,"1,,,S",11.33,"1,,,S"
270,SF000508870,2021-05,-33.283,23.5,842.0,"WILLOWMORE, SF",0.0,",S",0.0,",S",0.0,",S",24.0,",S",0.0,",S",20210518.0,",,S",20210515.0,"+,,S",1.0,",S,18,",27.8,",S,15,+",23.35,",,,S",6.9,",,,S"
271,SF000508870,2021-06,-33.283,23.5,842.0,"WILLOWMORE, SF",0.0,",S",1.0,",S",0.0,",S",14.0,",S",0.0,",S",20210605.0,",,S",20210621.0,"+,,S",-1.0,",S,05,",23.9,",S,21,+",20.48,",,,S",6.11,",,,S"
272,SF000508870,2021-07,-33.283,23.5,842.0,"WILLOWMORE, SF",0.0,",S",12.0,",S",0.0,"1,S",8.0,"1,S",0.0,"1,S",20210706.0,",,S",20210731.0,",1,S",-3.2,",S,06,",25.3,"1,S,31,",18.55,"1,,,S",1.53,",,,S"
273,SF000508870,2021-08,-33.283,23.5,842.0,"WILLOWMORE, SF",0.0,",S",4.0,",S",0.0,"1,S",15.0,"1,S",0.0,"1,S",20210829.0,",,S",20210808.0,",1,S",-4.2,",S,29,",28.8,"1,S,08,",21.05,"1,,,S",3.58,",,,S"
274,SF000508870,2021-09,-33.283,23.5,842.0,"WILLOWMORE, SF",0.0,"1,S",1.0,"1,S",0.0,"2,S",17.0,"2,S",4.0,"2,S",20210908.0,",1,S",20210926.0,"+,2,S",-0.3,"1,S,08,",33.7,"2,S,26,+",23.71,"2,,,S",6.32,"1,,,S"
275,SF000508870,2021-10,-33.283,23.5,842.0,"WILLOWMORE, SF",0.0,",S",0.0,",S",0.0,"1,S",25.0,"1,S",5.0,"1,S",20211003.0,",,S",20211013.0,",1,S",1.9,",S,03,",35.4,"1,S,13,",25.76,"1,,,S",9.05,",,,S"
276,SF000508870,2021-11,-33.283,23.5,842.0,"WILLOWMORE, SF",0.0,"1,S",0.0,"1,S",0.0,"1,S",27.0,"1,S",2.0,"1,S",20211109.0,",1,S",20211116.0,"+,1,S",8.0,"1,S,09,",35.2,"1,S,16,+",26.44,"1,,,S",11.6,"1,,,S"
277,SF000508870,2021-12,-33.283,23.5,842.0,"WILLOWMORE, SF",0.0,",S",0.0,",S",0.0,",S",30.0,",S",9.0,",S",20211203.0,",,S",20211211.0,"+,,S",8.8,",S,03,",36.8,",S,11,+",29.39,",,,S",13.75,",,,S"
278,SF000508870,2022-01,-33.283,23.5,842.0,"WILLOWMORE, SF",0.0,",S",0.0,",S",0.0,",S",31.0,",S",23.0,",S",20220129.0,",,S",20220124.0,"+,,S",12.2,",S,29,",40.3,",S,24,+",34.58,",,,S",17.18,",,,S"
279,SF000508870,2022-02,-33.283,23.5,842.0,"WILLOWMORE, SF",0.0,",S",0.0,",S",0.0,"1,S",27.0,"1,S",18.0,"1,S",20220217.0,",,S",20220213.0,"+,1,S",8.8,",S,17,",38.0,"1,S,13,+",33.32,"1,,,S",16.11,",,,S"
280,SF000508870,2022-03,-33.283,23.5,842.0,"WILLOWMORE, SF",0.0,",S",0.0,",S",0.0,",S",30.0,",S",13.0,",S",20220315.0,",,S",20220301.0,",,S",7.5,",S,15,",36.5,",S,01,",30.24,",,,S",14.77,",,,S"
281,SF000508870,2022-04,-33.283,23.5,842.0,"WILLOWMORE, SF",0.0,",S",0.0,",S",0.0,",S",19.0,",S",0.0,",S",20220428.0,",,S",20220422.0,"+,,S",3.9,",S,28,",31.0,",S,22,+",22.79,",,,S",9.72,",,,S"
282,SF000508870,2022-06,-33.283,23.5,842.0,"WILLOWMORE, SF",0.0,",S",4.0,",S",0.0,",S",13.0,",S",0.0,",S",20220616.0,",,S",20220612.0,"+,,S",-3.0,",S,16,",23.9,",S,12,+",19.74,",,,S",3.75,",,,S"
283,SF000508870,2022-07,-33.283,23.5,842.0,"WILLOWMORE, SF",0.0,",S",2.0,",S",0.0,",S",17.0,",S",0.0,",S",20220726.0,",,S",20220718.0,"+,,S",-0.3,",S,26,",24.8,",S,18,+",20.32,",,,S",4.3,",,,S"
284,SF000508870,2022-08,-33.283,23.5,842.0,"WILLOWMORE, SF",0.0,",S",2.0,",S",0.0,",S",12.0,",S",0.0,",S",20220801.0,",,S",20220825.0,"+,,S",-2.8,",S,01,",29.8,",S,25,+",20.38,",,,S",4.75,",,,S"
285,SF000508870,2022-09,-33.283,23.5,842.0,"WILLOWMORE, SF",0.0,",S",0.0,",S",0.0,",S",26.0,",S",0.0,",S",20220920.0,",,S",20220917.0,"+,,S",1.1,",S,20,",31.9,",S,17,+",25.65,",,,S",7.73,",,,S"
286,SF000508870,2022-10,-33.283,23.5,842.0,"WILLOWMORE, SF",0.0,",S",0.0,",S",0.0,"1,S",30.0,"1,S",7.0,"1,S",20221008.0,",,S",20221013.0,",1,S",6.5,",S,08,",36.2,"1,S,13,",29.68,"1,,,S",11.84,",,,S"
287,SF000508870,2022-11,-33.283,23.5,842.0,"WILLOWMORE, SF",0.0,"1,S",0.0,"1,S",0.0,"1,S",29.0,"1,S",8.0,"1,S",20221120.0,",1,S",20221130.0,",1,S",7.8,"1,S,20,",38.7,"1,S,30,",30.17,"1,,,S",12.77,"1,,,S"
288,SF000508870,2022-12,-33.283,23.5,842.0,"WILLOWMORE, SF",0.0,",S",0.0,",S",0.0,"2,S",29.0,"2,S",15.0,"2,S",20221230.0,",,S",20221201.0,",2,S",8.6,",S,30,",38.7,"2,S,01,",31.69,"2,,,S",14.38,",,,S"
289,SF000570480,2021-01,-33.283,26.5,642.0,"GRAHAMSTOWN, SF",0.0,"1,S",0.0,"1,S",0.0,"3,S",28.0,"3,S",6.0,"3,S",20210102.0,",1,S",20210123.0,",3,S",10.2,"1,S,02,",40.4,"3,S,23,",29.29,"3,,,S",15.14,"1,,,S"
290,SF000570480,2021-02,-33.283,26.5,642.0,"GRAHAMSTOWN, SF",0.0,"4,S",0.0,"4,S",0.0,"4,S",23.0,"4,S",4.0,"4,S",20210202.0,"+,4,S",20210204.0,"+,4,S",11.1,"4,S,02,+",34.4,"4,S,04,+",27.7,"4,,,S",14.5,"4,,,S"
291,SF000570480,2021-03,-33.283,26.5,642.0,"GRAHAMSTOWN, SF",0.0,",S",0.0,",S",0.0,"1,S",28.0,"1,S",6.0,"1,S",20210322.0,",,S",20210313.0,",1,S",9.0,",S,22,",39.0,"1,S,13,",27.41,"1,,,S",14.51,",,,S"
292,SF000570480,2021-04,-33.283,26.5,642.0,"GRAHAMSTOWN, SF",0.0,"1,S",0.0,"1,S",0.0,"2,S",23.0,"2,S",1.0,"2,S",20210417.0,",1,S",20210418.0,",2,S",6.6,"1,S,17,",32.2,"2,S,18,",25.59,"2,,,S",12.0,"1,,,S"
