"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00040232","1981-05","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","84.5","0","64.8","1,0","2",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","30",",0","3",",0","","","19810504","+,1,0","19810531","+,,0","19810531","+,,0","19810518",",,0","19810501",",,0","5.6","1,0,04,+","0",",,0,31,+","0",",,0,31,+","0.8",",,0,18,","35.0",",0,01,","","","1405.8","0","24.7",",0","1.1",",,,0","0",",,,0","19.59","1,0","27.57",",,,0","11.62","1,,,0"
"USC00040232","1981-06","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","299.4","0","214.9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","20",",0","","","19810613","+,,0","19810630","+,,0","19810630","+,,0","19810630","+,,0","19810620",",,0","10.6",",0,13,+","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","42.8",",0,20,","","","1406.0","0","0.2",",0","0.0",",,,0","0",",,,0","25.49",",0","34.55",",,,0","16.43",",,,0"
"USC00040232","1981-07","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","453.7","0","154.3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","27",",0","","","19810731",",,0","19810731","+,,0","19810731","+,,0","19810731","+,,0","19810715",",,0","9.4",",0,31,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","37.2",",0,15,","","","0.0","0","0.0",",0","0.0",",,,0","0",",,,0","23.31",",0","33.75",",,,0","12.86",",,,0"
"USC00040232","1981-08","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","589.4","0","135.7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","16",",0","","","19810826","+,,0","19810831","+,,0","19810831","+,,0","19810831","+,,0","19810808",",,0","10.0",",0,26,+","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","41.1",",0,08,","","","0.0","0","0.0",",0","0.0",",,,0","0",",,,0","22.71",",0","32.82",",,,0","12.60",",,,0"
"USC00040232","1981-09","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","685.0","0","95.6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","8",",0","","","19810923",",,0","19810930","+,,0","19810930","+,,0","19810925",",,0","19810906","+,,0","9.4",",0,23,","0",",,0,30,+","0",",,0,30,+","1.0",",,0,25,","36.1",",0,06,+","","","0.8","0","0.8",",0","1.0",",,,0","0",",,,0","21.49",",0","30.39",",,,0","12.59",",,,0"
"USC00040232","1981-10","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","693.0","0","8.0",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","","","19811031","+,,0","19811031","+,,0","19811031","+,,0","19811028",",,0","19811002","+,,0","5.6",",0,31,+","0",",,0,31,+","0",",,0,31,+","8.6",",,0,28,","31.1",",0,02,+","","","82.6","0","81.8",",0","27.2",",,,0","0",",,,0","15.95",",0","23.71",",,,0","8.19",",,,0"
"USC00040232","1981-11","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","693.0","0","0.0","1,0","10",",0","7",",0","1",",0","0",",0","0",",0","0","1,0","1","1,0","0",",0","9",",0","0",",0","","","19811125",",1,0","19811130","+,,0","19811130","+,,0","19811114",",,0","19811102",",,0","-1.1","1,0,25,","0",",,0,30,+","0",",,0,30,+","51.1",",,0,14,","23.9",",0,02,","","","226.8","0","144.2",",0","110.7",",,,0","0",",,,0","13.23","1,0","18.63",",,,0","7.84","1,,,0"
"USC00040232","1981-12","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","693.0","0","0.0","3,0","1",",0","0",",0","0",",0","0",",0","0",",0","0","3,0","1","3,0","0",",0","0",",0","0",",0","","","19811203",",3,0","19811231","+,,0","19811231","+,,0","19811227",",,0","19811220",",,0","0.0","3,0,03,","0",",,0,31,+","0",",,0,31,+","0.3",",,0,27,","19.4",",0,20,","","","471.9","0","245.1",",0","0.3",",,,0","0",",,,0","9.55","3,0","13.69",",,,0","5.41","3,,,0"
"USC00040232","1982-01","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","","","","","10",",0","6",",0","2",",0","0",",0","0",",0","","","","","0","1,0","0","1,0","0","1,0","","","","","19820131","+,,0","19820131","+,,0","19820105",",,0","19820110",",1,0","","","0",",,0,31,+","0",",,0,31,+","71.1",",,0,05,","18.3","1,0,10,","","","","","","","127.7",",,,0","0",",,,0","","","10.28","1,,,0","",""
"USC00040232","1982-02","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","","","0.0",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","1",",0","0",",0","","","19820211",",,0","19820228","+,,0","19820228","+,,0","19820216",",,0","19820222",",,0","-1.7",",0,11,","0",",,0,28,+","0",",,0,28,+","18.3",",,0,16,","22.2",",0,22,","","","","","217.6",",0","39.9",",,,0","0",",,,0","10.56",",0","16.63",",,,0","4.50",",,,0"
"USC00040232","1982-03","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","","","0.0",",0","17",",0","12",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","0",",0","0",",0","","","19820331",",,0","19820331","+,,0","19820331","+,,0","19820331",",,0","19820309",",,0","0.0",",0,31,","0",",,0,31,+","0",",,0,31,+","27.9",",,0,31,","20.6",",0,09,","","","","","233.1",",0","97.1",",,,0","0",",,,0","10.81",",0","16.43",",,,0","5.20",",,,0"
"USC00040232","1982-04","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","","","0.9","1,0","7",",0","5",",0","0",",0","0",",0","0",",0","0","1,0","1","1,0","0",",0","14",",0","0",",0","","","19820402",",1,0","19820430","+,,0","19820430","+,,0","19820411",",,0","19820423",",,0","-1.7","1,0,02,","0",",,0,30,+","0",",,0,30,+","15.7",",,0,11,","28.9",",0,23,","","","","","140.8",",0","42.9",",,,0","0",",,,0","13.40","1,0","20.38",",,,0","6.41","1,,,0"
"USC00040232","1982-05","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","","","45.9","1,0","","","","","","","","","","","0","1,0","0","1,0","0","1,0","30","1,0","3","1,0","","","19820511",",1,0","","","","","","","19820525","+,1,0","5.0","1,0,11,","","","","","","","37.8","1,0,25,+","","","","","27.2","1,0","","","","","18.96","1,0","27.84","1,,,0","10.07","1,,,0"
"USC00040232","1982-06","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","","","38.9","1,0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","29",",0","3",",0","","","19820604",",1,0","19820630","+,,0","19820630","+,,0","19820630","+,,0","19820616",",,0","1.7","1,0,04,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","33.3",",0,16,","","","","","18.3",",0","0.0",",,,0","0",",,,0","18.98","1,0","27.29",",,,0","10.68","1,,,0"
"USC00040232","1982-07","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","","","103.7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","14",",0","","","19820708",",,0","19820731","+,,0","19820731","+,,0","19820731","+,,0","19820715",",,0","5.0",",0,08,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","36.7",",0,15,","","","1.9","0","1.9",",0","0.0",",,,0","0",",,,0","21.61",",0","31.38",",,,0","11.85",",,,0"
"USC00040232","1982-08","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","","","130.1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","16",",0","","","19820830",",,0","19820831","+,,0","19820831","+,,0","19820831","+,,0","19820822","+,,0","8.3",",0,30,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","37.8",",0,22,+","","","1.9","0","0.0",",0","0.0",",,,0","0",",,,0","22.53",",0","32.14",",,,0","12.92",",,,0"
"USC00040232","1982-09","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","","","91.3",",0","6",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","12",",0","","","19820929",",,0","19820930","+,,0","19820930","+,,0","19820924",",,0","19820908",",,0","9.4",",0,29,","0",",,0,30,+","0",",,0,30,+","10.7",",,0,24,","37.8",",0,08,","","","11.3","0","9.4",",0","31.1",",,,0","0",",,,0","21.06",",0","28.88",",,,0","13.24",",,,0"
"USC00040232","1982-10","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","","","12.5",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","","","19821028",",,0","19821031","+,,0","19821031","+,,0","19821030",",,0","19821014",",,0","5.6",",0,28,","0",",,0,31,+","0",",,0,31,+","14.5",",,0,30,","29.4",",0,14,","","","58.5","0","47.2",",0","33.3",",,,0","0",",,,0","17.21",",0","24.45",",,,0","9.97",",,,0"
"USC00040232","1982-11","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","","","0.0","2,0","14",",0","7",",0","1",",0","0",",0","0",",0","0","1,0","1","1,0","0","1,0","1","1,0","0","1,0","","","19821125",",1,0","19821130","+,,0","19821130","+,,0","19821130",",,0","19821105",",1,0","0.0","1,0,25,","0",",,0,30,+","0",",,0,30,+","27.9",",,0,30,","21.1","1,0,05,","","","316.7","0","258.2","1,0","107.4",",,,0","0",",,,0","9.16","2,0","13.89","1,,,0","4.43","1,,,0"
"USC00040232","1982-12","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","","","0.0",",0","7",",0","4",",0","1",",0","0",",0","0",",0","0",",0","5",",0","0",",0","0",",0","0",",0","","","19821231","+,,0","19821231","+,,0","19821231","+,,0","19821222",",,0","19821217",",,0","-1.1",",0,31,+","0",",,0,31,+","0",",,0,31,+","30.5",",,0,22,","17.2",",0,17,","","","634.7","0","318.0",",0","49.9",",,,0","0",",,,0","8.08",",0","12.75",",,,0","3.40",",,,0"
"USC00040232","1983-01","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","0.0","0","0.0","4,0","9",",0","7",",0","1",",0","0",",0","0",",0","0","4,0","3","4,0","0",",0","0",",0","0",",0","","","19830103","+,4,0","19830131","+,,0","19830131","+,,0","19830127",",,0","19830125","+,,0","0.0","4,0,03,+","0",",,0,31,+","0",",,0,31,+","35.6",",,0,27,","15.6",",0,25,+","","","970.7","0","336.0",",0","132.0",",,,0","0",",,,0","6.06","4,0","9.54",",,,0","2.57","4,,,0"
"USC00040232","1983-02","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","0.0","0","0.0","2,0","12",",0","10",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0",",0","0",",0","0",",0","","","19830220","+,2,0","19830228","+,,0","19830228","+,,0","19830224",",,0","19830221","+,,0","1.7","2,0,20,+","0",",,0,28,+","0",",,0,28,+","15.0",",,0,24,","18.3",",0,21,+","","","1180.7","0","210.0",",0","95.4",",,,0","0",",,,0","10.37","2,0","14.55",",,,0","6.18","2,,,0"
"USC00040232","1983-03","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","0.0","0","0.0","2,0","19",",0","15",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","2","1,0","0","1,0","","","19830316",",1,0","19830331","+,,0","19830331","+,,0","19830313",",,0","19830331",",1,0","3.9","1,0,16,","0",",,0,31,+","0",",,0,31,+","29.7",",,0,13,","22.8","1,0,31,","","","1353.4","0","172.7","1,0","158.9",",,,0","0",",,,0","12.36","2,0","16.78","1,,,0","7.93","1,,,0"
"USC00040232","1983-04","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","0.0","0","0.0",",0","8",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","","","19830419",",,0","19830430","+,,0","19830430","+,,0","19830428",",,0","19830408",",,0","1.7",",0,19,","0",",,0,30,+","0",",,0,30,+","36.6",",,0,28,","23.9",",0,08,","","","1513.2","0","159.8",",0","84.0",",,,0","0",",,,0","13.01",",0","19.10",",,,0","6.92",",,,0"
"USC00040232","1983-05","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","33.7","0","33.7",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","3",",0","","","19830512","+,,0","19830531","+,,0","19830531","+,,0","19830501",",,0","19830521",",,0","6.7",",0,12,+","0",",,0,31,+","0",",,0,31,+","8.9",",,0,01,","34.4",",0,21,","","","1565.7","0","52.5",",0","9.7",",,,0","0",",,,0","17.73",",0","25.46",",,,0","9.99",",,,0"
"USC00040232","1983-06","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","125.6","0","91.9","2,0","0",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0",",0","30",",0","8",",0","","","19830602",",2,0","19830630","+,,0","19830630","+,,0","19830630","+,,0","19830607",",,0","6.1","2,0,02,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","36.7",",0,07,","","","1571.5","0","5.8",",0","0.0",",,,0","0",",,,0","21.42","2,0","30.18",",,,0","12.66","2,,,0"
"USC00040232","1983-07","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","245.7","0","120.1","2,0","0",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0",",0","31",",0","15",",0","","","19830706",",2,0","19830731","+,,0","19830731","+,,0","19830731","+,,0","19830714","+,,0","6.7","2,0,06,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","40.6",",0,14,+","","","1.4","0","1.4",",0","0.0",",,,0","0",",,,0","22.22","2,0","31.53",",,,0","12.91","2,,,0"
"USC00040232","1983-08","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","394.3","0","148.6","1,0","2",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","16",",0","","","19830810","+,1,0","19830831","+,,0","19830831","+,,0","19830820",",,0","19830807",",,0","4.4","1,0,10,+","0",",,0,31,+","0",",,0,31,+","1.0",",,0,20,","40.0",",0,07,","","","2.2","0","0.8",",0","1.5",",,,0","0",",,,0","23.35","1,0","32.65",",,,0","14.04","1,,,0"
"USC00040232","1983-09","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","527.9","0","133.6",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","13",",0","","","19830928","+,,0","19830930","+,,0","19830930","+,,0","19830930",",,0","19830913",",,0","10.0",",0,28,+","0",",,0,30,+","0",",,0,30,+","16.0",",,0,30,","38.9",",0,13,","","","3.0","0","0.8",",0","16.0",",,,0","0",",,,0","22.76",",0","31.45",",,,0","14.07",",,,0"
"USC00040232","1983-10","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","541.0","0","13.1","1,0","2",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","30",",0","0",",0","","","19831019","+,1,0","19831031","+,,0","19831031","+,,0","19831001",",,0","19831013","+,,0","7.2","1,0,19,+","0",",,0,31,+","0",",,0,31,+","1.3",",,0,01,","29.4",",0,13,+","","","20.5","0","17.5",",0","1.6",",,,0","0",",,,0","18.24","1,0","26.22",",,,0","10.26","1,,,0"
"USC00040232","1983-11","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","542.1","0","1.1","1,0","14",",0","10",",0","2",",0","0",",0","0",",0","0",",0","2",",0","0","1,0","7","1,0","0","1,0","","","19831114",",,0","19831130","+,,0","19831130","+,,0","19831111",",,0","19831107",",1,0","-1.1",",0,14,","0",",,0,30,+","0",",,0,30,+","30.5",",,0,11,","24.4","1,0,07,","","","205.4","0","184.9","1,0","101.4",",,,0","0",",,,0","11.92","1,0","16.80","1,,,0","7.04",",,,0"
"USC00040232","1983-12","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","542.1","0","0.0","1,0","18",",0","12",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","","","19831205",",,0","19831231","+,,0","19831231","+,,0","19831225",",,0","19831215",",1,0","0.6",",0,05,","0",",,0,31,+","0",",,0,31,+","16.5",",,0,25,","18.3","1,0,15,","","","456.9","0","251.5","1,0","104.4",",,,0","0",",,,0","10.00","1,0","13.42","1,,,0","6.57",",,,0"
"USC00040232","1984-01","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","0.0","0","0.0",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","0",",0","0",",0","","","19840114","+,,0","19840131","+,,0","19840131","+,,0","19840116",",,0","19840127",",,0","-2.2",",0,14,+","0",",,0,31,+","0",",,0,31,+","2.5",",,0,16,","18.3",",0,27,","","","788.8","0","331.9",",0","3.3",",,,0","0",",,,0","7.63",",0","12.22",",,,0","3.03",",,,0"
"USC00040232","1984-02","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","0.0","0","0.0",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","0",",0","0",",0","","","19840204",",,0","19840229","+,,0","19840229","+,,0","19840216",",,0","19840229","+,,0","-0.6",",0,04,","0",",,0,29,+","0",",,0,29,+","12.2",",,0,16,","18.9",",0,29,+","","","1033.1","0","244.3",",0","25.5",",,,0","0",",,,0","9.91",",0","15.51",",,,0","4.30",",,,0"
"USC00040232","1984-03","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","0.3","0","0.3",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","","","19840331",",,0","19840331","+,,0","19840331","+,,0","19840314",",,0","19840324",",,0","3.3",",0,31,","0",",,0,31,+","0",",,0,31,+","11.4",",,0,14,","26.1",",0,24,","","","1150.5","0","117.4",",0","21.9",",,,0","0",",,,0","14.55",",0","21.20",",,,0","7.90",",,,0"
"USC00040232","1984-04","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","6.8","0","6.5","4,0","4",",0","1",",0","0",",0","0",",0","0",",0","0","4,0","0","4,0","0",",0","16",",0","0",",0","","","19840403",",4,0","19840430","+,,0","19840430","+,,0","19840419",",,0","19840415",",,0","2.8","4,0,03,","0",",,0,30,+","0",",,0,30,+","3.6",",,0,19,","30.0",",0,15,","","","1243.5","0","93.0",",0","4.9",",,,0","0",",,,0","14.85","4,0","21.82",",,,0","7.89","4,,,0"
"USC00040232","1984-05","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","113.5","0","106.7","4,0","1",",0","0",",0","0",",0","0",",0","0",",0","0","4,0","0","4,0","0",",0","30",",0","10",",0","","","19840506",",4,0","19840531","+,,0","19840531","+,,0","19840502",",,0","19840529",",,0","7.8","4,0,06,","0",",,0,31,+","0",",,0,31,+","0.3",",,0,02,","39.4",",0,29,","","","1251.3","0","7.8",",0","0.3",",,,0","0",",,,0","21.44","4,0","29.08",",,,0","13.80","4,,,0"
"USC00040232","1984-06","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","229.8","0","116.3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","12",",0","","","19840605",",,0","19840630","+,,0","19840630","+,,0","19840606",",,0","19840628",",,0","8.3",",0,05,","0",",,0,30,+","0",",,0,30,+","0.0",",T,0,06,","37.2",",0,28,","","","1256.3","0","5.0",",0","0.0",",T,,0","0",",,,0","22.05",",0","30.86",",,,0","13.23",",,,0"
"USC00040232","1984-07","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","461.8","0","232.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","26",",0","","","19840727",",,0","19840731","+,,0","19840731","+,,0","19840731","+,,0","19840714","+,,0","11.1",",0,27,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","41.7",",0,14,+","","","0.0","0","0.0",",0","0.0",",,,0","0",",,,0","25.82",",0","35.20",",,,0","16.43",",,,0"
"USC00040232","1984-08","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","630.9","0","169.1","2,0","1",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","30","1,0","22","1,0","","","19840831",",1,0","19840831","+,,0","19840831","+,,0","19840831",",,0","19840810","+,1,0","10.0","1,0,31,","0",",,0,31,+","0",",,0,31,+","0.3",",,0,31,","39.4","1,0,10,+","","","0.0","0","0.0","1,0","0.3",",,,0","0",",,,0","24.12","2,0","33.75","1,,,0","14.49","1,,,0"
"USC00040232","1984-09","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","816.0","0","185.1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","21",",0","","","19840924",",,0","19840930","+,,0","19840930","+,,0","19840919",",,0","19840910",",,0","11.1",",0,24,","0",",,0,30,+","0",",,0,30,+","1.0",",,0,19,","39.4",",0,10,","","","0.0","0","0.0",",0","1.0",",,,0","0",",,,0","24.50",",0","33.69",",,,0","15.32",",,,0"
"USC00040232","1984-10","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","830.0","0","14.0","2,0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","20","2,0","0","2,0","","","19841018",",,0","19841031","+,,0","19841031","+,,0","19841017",",,0","19841008",",2,0","3.9",",0,18,","0",",,0,31,+","0",",,0,31,+","19.3",",,0,17,","30.6","2,0,08,","","","66.2","0","66.2","2,0","44.4",",,,0","0",",,,0","16.50","2,0","23.10","2,,,0","9.89",",,,0"
"USC00040232","1984-11","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","830.0","0","0.0",",0","9",",0","8",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","3",",0","0",",0","","","19841126",",,0","19841130","+,,0","19841130","+,,0","19841108",",,0","19841105",",,0","-0.6",",0,26,","0",",,0,30,+","0",",,0,30,+","26.9",",,0,08,","21.7",",0,05,","","","285.9","0","219.7",",0","97.0",",,,0","0",",,,0","11.01",",0","15.85",",,,0","6.16",",,,0"
"USC00040232","1984-12","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","830.0","0","0.0","2,0","5",",0","4",",0","0",",0","0",",0","0",",0","0","1,0","11","1,0","0","1,0","0","1,0","0","1,0","","","19841223",",1,0","19841231","+,,0","19841231","+,,0","19841203",",,0","19841207","+,1,0","-3.9","1,0,23,","0",",,0,31,+","0",",,0,31,+","9.9",",,0,03,","17.2","1,0,07,+","","","623.8","0","337.9","1,0","21.5",",,,0","0",",,,0","6.63","2,0","11.28","1,,,0","1.97","1,,,0"
"USC00040232","1985-01","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","0.0","0","0.0",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","0",",0","0",",0","","","19850101",",,0","19850131","+,,0","19850131","+,,0","19850110",",,0","19850131","+,,0","-3.3",",0,01,","0",",,0,31,+","0",",,0,31,+","4.3",",,0,10,","13.3",",0,31,+","","","1049.5","0","425.7",",0","11.2",",,,0","0",",,,0","4.60",",0","8.45",",,,0","0.75",",,,0"
"USC00040232","1985-02","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","0.0","0","0.0",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","10",",0","0",",0","","","19850205",",,0","19850228","+,,0","19850228","+,,0","19850208",",,0","19850228","+,,0","-3.3",",0,05,","0",",,0,28,+","0",",,0,28,+","20.6",",,0,08,","24.4",",0,28,+","","","1266.7","0","217.2",",0","21.4",",,,0","0",",,,0","10.58",",0","17.65",",,,0","3.50",",,,0"
"USC00040232","1985-03","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","0.0","0","0.0","1,0","12",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","3","1,0","0","1,0","","","19850308",",,0","19850331","+,,0","19850331","+,,0","19850327",",,0","19850301",",1,0","0.6",",0,08,","0",",,0,31,+","0",",,0,31,+","11.9",",,0,27,","23.9","1,0,01,","","","1499.8","0","233.1","1,0","48.3",",,,0","0",",,,0","10.57","1,0","16.70","1,,,0","4.45",",,,0"
"USC00040232","1985-04","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","13.2","0","13.2",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","1",",0","","","19850408","+,,0","19850430","+,,0","19850430","+,,0","19850417",",,0","19850415",",,0","6.7",",0,08,+","0",",,0,30,+","0",",,0,30,+","5.6",",,0,17,","33.3",",0,15,","","","1555.3","0","55.5",",0","5.6",",,,0","0",",,,0","16.92",",0","24.92",",,,0","8.92",",,,0"
"USC00040232","1985-05","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","","","","","0","1,0","0","1,0","0","1,0","0",",0","0",",0","0","1,0","0","1,0","","","","","","","","","19850512",",1,0","19850531","+,,0","19850531","+,,0","19850529",",1,0","","","4.4","1,0,12,","0",",,0,31,+","0",",,0,31,+","0.0","1,T,0,29,","","","","","","","","","0.0","1,T,,0","0",",,,0","","","","","9.45","1,,,0"
