"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00091474","1991-01","34.48333","-84.96667","199.6","CALHOUN EXPERIMENTAL STATION, GA US","0.0","0","0.0",",0","14",",0","10",",0","1",",0","0",",0","0",",0","0",",0","17",",0","0",",0","0",",0","0",",0","","","19910123",",,0","19910131","+,,0","19910131","+,,0","19910111",",,0","19910131","+,,0","-10.0",",0,23,","0",",,0,31,+","0",",,0,31,+","25.7",",,0,11,","15.6",",0,31,+","","","1119.6","0","  11.1",",,,0,0,2","425.0",",0","  13.3",",,,0,0,2","   2.2",",,,0,0,2","   5.0",",,,0,0,2","   6.3",",,,0,0,2","","","   9.5",",,,0,0,2","","","74.3",",,,0","0",",,,0","4.62",",0","10.04",",,,0","-0.79",",,,0","",""
"USC00091474","1991-02","34.48333","-84.96667","199.6","CALHOUN EXPERIMENTAL STATION, GA US","0.0","0","0.0",",0","9",",0","6",",0","2",",0","0",",0","0",",0","0",",0","17",",0","1",",0","1",",0","0",",0","","","19910216",",,0","19910216","+,,0","19910216","+,,0","19910220",",,0","19910205",",,0","-12.8",",0,16,","0",",T,0,16,+","0",",T,0,16,+","68.6",",,0,20,","21.7",",0,05,","","","1444.1","0","  10.6",",,,0,0,2","324.5",",0","  13.9",",,,0,0,2","   1.7",",,,0,0,2","   5.0",",,,0,0,2","   6.3",",,,0,0,2","","","  10.8",",,,0,0,2","","","145.3",",,,0","0",",T,,0","6.74",",0","13.85",",,,0","-0.36",",,,0","",""
"USC00091474","1991-03","34.48333","-84.96667","199.6","CALHOUN EXPERIMENTAL STATION, GA US","2.8","0","2.8","1,0","13",",0","12",",0","1",",0","0",",0","0",",0","0","1,0","9","1,0","0",",0","11",",0","0",",0","","","19910310","+,1,0","19910331","+,,0","19910331","+,,0","19910329",",,0","19910327",",,0","-4.4","1,0,10,+","0",",,0,31,+","0",",,0,31,+","49.0",",,0,29,","28.3",",0,27,","98.3","2,,,0","1667.9","0","  15.6",",,,0,0,2","223.8",",0","  21.7",",,,0,0,2","   5.0",",,,0,0,2","  10.0",",,,0,0,2","   9.5",",,,0,0,2","5.08","2,,,0","  15.7",",,,0,0,2","17.06","1,,,0","184.6",",,,0","0",",,,0","10.94","1,0","18.56",",,,0","3.32","1,,,0","2489",",,,0"
"USC00091474","1991-04","34.48333","-84.96667","199.6","CALHOUN EXPERIMENTAL STATION, GA US","7.8","0","5.0","1,0","10",",0","8",",0","2",",0","0",",0","0",",0","0","1,0","1","1,0","0",",0","24",",0","0",",0","","","19910401",",1,0","19910430","+,,0","19910430","+,,0","19910428",",,0","19910418",",,0","0.0","1,0,01,","0",",,0,30,+","0",",,0,30,+","48.0",",,0,28,","28.3",",0,18,","91.8","2,,,0","1741.1","0","  18.3",",,,0,0,2","73.2",",0","  24.4",",,,0,0,2","   8.3",",,,0,0,2","  16.7",",,,0,0,2","  15.0",",,,0,0,2","10.16",",,,0","  20.4",",,,0,0,2","22.46",",,,0","140.9",",,,0","0",",,,0","16.05","1,0","22.72",",,,0","9.37","1,,,0","1786",",,,0"
"USC00091474","1991-05","34.48333","-84.96667","199.6","CALHOUN EXPERIMENTAL STATION, GA US","105.8","0","98.0",",0","15",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","2",",0","","","19910503",",,0","19910531","+,,0","19910531","+,,0","19910505",",,0","19910531","+,,0","5.0",",0,03,","0",",,0,31,+","0",",,0,31,+","28.2",",,0,05,","32.2",",0,31,+","128.2",",,,0","1751.1","0","  23.9",",,,0,0,2","10.0",",0","  30.6",",,,0,0,2","  15.6",",,,0,0,2","  21.1",",,,0,0,2","  20.3",",,,0,0,2","16.37",",,,0","  25.1",",,,0,0,2","27.86",",,,0","85.6",",,,0","0",",,,0","21.17",",0","26.97",",,,0","15.37",",,,0","1797",",,,0"
"USC00091474","1991-06","34.48333","-84.96667","199.6","CALHOUN EXPERIMENTAL STATION, GA US","255.6","0","149.8",",0","14",",0","11",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","7",",0","","","19910608",",,0","19910630","+,,0","19910630","+,,0","19910605",",,0","19910604",",,0","11.1",",0,08,","0",",,0,30,+","0",",,0,30,+","61.5",",,0,05,","33.3",",0,04,","150.3","2,,,0","1751.1","0","  26.7",",,,0,0,2","0.0",",0","  31.7",",,,0,0,2","  11.1",",,,0,0,2","  23.3",",,,0,0,2","  23.6",",,,0,0,2","18.65",",,,0","  29.0",",,,0,0,2","31.01",",,,0","186.0",",,,0","0",",,,0","23.33",",0","29.54",",,,0","17.11",",,,0","1373",",,,0"
"USC00091474","1991-07","34.48333","-84.96667","199.6","CALHOUN EXPERIMENTAL STATION, GA US","481.1","0","225.5",",0","11",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","16",",0","","","19910709",",,0","19910731","+,,0","19910731","+,,0","19910730",",,0","19910724",",,0","17.2",",0,09,","0",",,0,31,+","0",",,0,31,+","37.6",",,0,30,","35.6",",0,24,","176.7","1,,,0","0.0","0","  27.2",",,,0,0,2","0.0",",0","  32.8",",,,0,0,2","  24.4",",,,0,0,2","  26.7",",,,0,0,2","  25.9",",,,0,0,2","20.74",",,,0","  30.5",",,,0,0,2","33.23",",,,0","103.2",",,,0","0",",,,0","25.61",",0","32.09",",,,0","19.12",",,,0","1316",",,,0"
"USC00091474","1991-08","34.48333","-84.96667","199.6","CALHOUN EXPERIMENTAL STATION, GA US","656.4","0","175.3",",0","12",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","12",",0","","","19910821",",,0","19910831","+,,0","19910831","+,,0","19910830",",,0","19910807",",,0","11.7",",0,21,","0",",,0,31,+","0",",,0,31,+","57.2",",,0,30,","35.0",",0,07,","139.9","1,,,0","0.0","0","  27.2",",,,0,0,2","0.0",",0","  32.2",",,,0,0,2","  22.8",",,,0,0,2","  25.6",",,,0,0,2","  25.1",",,,0,0,2","19.25",",,,0","  29.2",",,,0,0,2","31.74",",,,0","113.2",",,,0","0",",,,0","23.99",",0","30.81",",,,0","17.16",",,,0","1144",",,,0"
"USC00091474","1991-09","34.48333","-84.96667","199.6","CALHOUN EXPERIMENTAL STATION, GA US","763.6","0","107.2",",0","5",",0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","10",",0","","","19910929","+,,0","19910930","+,,0","19910930","+,,0","19910919",",,0","19910917","+,,0","3.9",",0,29,+","0",",,0,30,+","0",",,0,30,+","73.9",",,0,19,","34.4",",0,17,+","112.4","3,,,0","33.3","0","  26.7",",,,0,0,2","33.3",",0","  30.6",",,,0,0,2","  17.2",",,,0,0,2","  21.1",",,,0,0,2","  22.5",",,,0,0,2","15.77",",,,0","  26.4",",,,0,0,2","28.93",",,,0","177.7",",,,0","0",",,,0","20.80",",0","28.61",",,,0","12.98",",,,0","981",",,,0"
"USC00091474","1991-10","34.48333","-84.96667","199.6","CALHOUN EXPERIMENTAL STATION, GA US","772.2","0","8.6","1,0","2",",0","1",",0","0",",0","0",",0","0",",0","0","1,0","7","1,0","0",",0","27",",0","0",",0","","","19911007",",1,0","19911031","+,,0","19911031","+,,0","19911015",",,0","19911029",",,0","-1.7","1,0,07,","0",",,0,31,+","0",",,0,31,+","6.4",",,0,15,","28.9",",0,29,","108.5",",,,0","141.1","0","  20.0",",,,0,0,2","107.8",",0","  25.6",",,,0,0,2","   5.6",",,,0,0,2","  17.2",",,,0,0,2","  16.2",",,,0,0,2","8.99",",,,0","  20.2",",,,0,0,2","21.76","1,,,0","7.4",",,,0","0",",,,0","15.07","1,0","24.21",",,,0","5.94","1,,,0","1529",",,,0"
"USC00091474","1991-11","34.48333","-84.96667","199.6","CALHOUN EXPERIMENTAL STATION, GA US","772.2","0","0.0","1,0","9",",0","4",",0","3",",0","0",",0","0",",0","0","1,0","16","1,0","0",",0","7",",0","0",",0","","","19911125",",1,0","19911130","+,,0","19911130","+,,0","19911122",",,0","19911101",",,0","-5.6","1,0,25,","0",",,0,30,+","0",",,0,30,+","67.3",",,0,22,","26.7",",0,01,","","","436.3","0","  16.7",",,,0,0,2","295.2",",0","  19.4",",,,0,0,2","   7.2",",,,0,0,2","   9.4",",,,0,0,2","  10.5",",,,0,0,2","","","  13.0",",,,0,0,2","","","136.2",",,,0","0",",,,0","8.30","1,0","15.31",",,,0","1.29","1,,,0","",""
"USC00091474","1991-12","34.48333","-84.96667","199.6","CALHOUN EXPERIMENTAL STATION, GA US","773.9","0","1.7","1,0","10",",0","7",",0","0",",0","0",",0","0",",0","0","1,0","18","1,0","0",",0","3",",0","0",",0","","","19911217",",1,0","19911231","+,,0","19911231","+,,0","19911203",",,0","19911202",",,0","-6.7","1,0,17,","0",",,0,31,+","0",",,0,31,+","22.9",",,0,03,","25.0",",0,02,","","","771.0","0","  16.1","1,,,0,0,2","334.7",",0","  16.7",",,,0,0,2","   5.0","1,,,0,0,2","   6.7",",,,0,0,2","   8.2","1,,,0,0,2","","","  10.7",",,,0,0,2","","","139.3",",,,0","0",",,,0","7.34","1,0","13.71",",,,0","0.97","1,,,0","",""
"USC00091474","1992-01","34.48333","-84.96667","199.6","CALHOUN EXPERIMENTAL STATION, GA US","0.0","0","0.0",",0","10",",0","7",",0","2",",0","0",",0","0",",0","0",",0","17",",0","1",",0","0",",0","0",",0","","","19920117","+,,0","19920131","+,,0","19920131","+,,0","19920123",",,0","19920131","+,,0","-10.6",",0,17,+","0",",,0,31,+","0",",,0,31,+","43.2",",,0,23,","16.7",",0,31,+","","","1178.7","0","   9.4","1,,,0,0,2","407.7",",0","  11.7","1,,,0,0,2","   2.2","1,,,0,0,2","   5.0","1,,,0,0,2","   6.3","1,,,0,0,2","","","   8.7","1,,,0,0,2","","","113.6",",,,0","0",",,,0","5.18",",0","11.21",",,,0","-0.85",",,,0","",""
"USC00091474","1992-02","34.48333","-84.96667","199.6","CALHOUN EXPERIMENTAL STATION, GA US","0.0","0","0.0","1,0","10",",0","7",",0","3",",0","0",",0","0",",0","0","1,0","16","1,0","0",",0","4",",0","0",",0","","","19920210",",1,0","19920229","+,,0","19920229","+,,0","19920226",",,0","19920224",",,0","-6.7","1,0,10,","0",",,0,29,+","0",",,0,29,+","42.2",",,0,26,","21.7",",0,24,","","","1463.3","0","  12.8",",,,0,0,2","284.6",",0","  15.0",",,,0,0,2","   3.9",",,,0,0,2","   7.2",",,,0,0,2","   7.6",",,,0,0,2","","","  10.5",",,,0,0,2","","","139.0",",,,0","0",",,,0","8.11","1,0","15.23",",,,0","0.99","1,,,0","",""
"USC00091474","1992-03","34.48333","-84.96667","199.6","CALHOUN EXPERIMENTAL STATION, GA US","0.8","0","0.8","2,0","12",",0","10",",0","1",",0","","","0","1,0","0","2,0","13","2,0","0",",0","8",",0","0",",0","","","19920314","+,2,0","","","19920331","+,1,0","19920319",",,0","19920305","+,,0","-4.4","2,0,14,+","","","0","1,,0,31,+","40.1",",,0,19,","26.1",",0,05,+","","","1707.7","0","  13.3",",,,0,0,2","244.4",",0","  17.8",",,,0,0,2","   7.2",",,,0,0,2","  11.1",",,,0,0,2","   9.8",",,,0,0,2","4.99","5,,,0","  13.6",",,,0,0,2","17.22","5,,,0","139.7",",,,0","0","1,,,0","10.01","2,0","17.63",",,,0","2.39","2,,,0","2013",",,,0"
"USC00091474","1992-04","34.48333","-84.96667","199.6","CALHOUN EXPERIMENTAL STATION, GA US","15.3","0","14.5","1,0","8",",0","5",",0","0",",0","0",",0","0",",0","0","1,0","5","1,0","0",",0","18",",0","0",",0","","","19920403",",1,0","19920430","+,,0","19920430","+,,0","19920422",",,0","19920425",",,0","-5.0","1,0,03,","0",",,0,30,+","0",",,0,30,+","22.4",",,0,22,","29.4",",0,25,","127.3",",,,0","1843.6","0","  17.8",",,,0,0,2","135.9",",0","  22.8",",,,0,0,2","   7.2",",,,0,0,2","  12.2",",,,0,0,2","  14.0",",,,0,0,2","8.09",",,,0","  18.2",",,,0,0,2","22.48",",,,0","59.5",",,,0","0",",,,0","14.23","1,0","22.17",",,,0","6.29","1,,,0","1836",",,,0"
"USC00091474","1992-05","34.48333","-84.96667","199.6","CALHOUN EXPERIMENTAL STATION, GA US","50.3","0","35.0",",0","6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","","","19920509",",,0","19920531","+,,0","19920531","+,,0","19920520",",,0","19920520",",,0","5.0",",0,09,","0",",,0,31,+","0",",,0,31,+","29.0",",,0,20,","31.7",",0,20,","150.3",",,,0","1892.5","0","  21.1",",,,0,0,2","48.9",",0","  26.7",",,,0,0,2","  13.9",",,,0,0,2","  15.6",",,,0,0,2","  18.0",",,,0,0,2","11.90",",,,0","  22.6",",,,0,0,2","25.48",",,,0","50.3",",,,0","0",",,,0","17.89",",0","25.04",",,,0","10.74",",,,0","1667",",,,0"
"USC00091474","1992-06","34.48333","-84.96667","199.6","CALHOUN EXPERIMENTAL STATION, GA US","168.9","0","118.6",",0","11",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","2",",0","","","19920601",",,0","19920630","+,,0","19920630","+,,0","19920604",",,0","19920626",",,0","8.9",",0,01,","0",",,0,30,+","0",",,0,30,+","26.4",",,0,04,","32.8",",0,26,","149.4",",,,0","1895.6","0","  24.4","1,,,0,0,2","3.1",",0","  30.0",",,,0,0,2","  16.7","1,,,0,0,2","  21.1",",,,0,0,2","  21.7","1,,,0,0,2","16.68",",,,0","  25.7",",,,0,0,2","28.76",",,,0","101.6",",,,0","0",",,,0","22.18",",0","28.12",",,,0","16.24",",,,0","",""
"USC00091474","1992-07","34.48333","-84.96667","199.6","CALHOUN EXPERIMENTAL STATION, GA US","394.6","0","225.7",",0","14",",0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","16",",0","","","19920720",",,0","19920731","+,,0","19920731","+,,0","19920702",",,0","19920714","+,,0","16.7",",0,20,","0",",,0,31,+","0",",,0,31,+","17.0",",,0,02,","34.4",",0,14,+","175.5",",,,0","0.0","0","  28.3",",,,0,0,2","0.0",",0","  33.3",",,,0,0,2","  23.9",",,,0,0,2","  26.7",",,,0,0,2","  25.9",",,,0,0,2","19.50",",,,0","  30.5",",,,0,0,2","32.52",",,,0","80.8",",,,0","0",",,,0","25.61",",0","31.75",",,,0","19.48",",,,0","1569","2,,,0"
"USC00091474","1992-08","34.48333","-84.96667","199.6","CALHOUN EXPERIMENTAL STATION, GA US","545.4","0","150.8",",0","10",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","5",",0","","","19920830",",,0","19920831","+,,0","19920831","+,,0","19920813",",,0","19920811",",,0","10.6",",0,30,","0",",,0,31,+","0",",,0,31,+","51.3",",,0,13,","35.0",",0,11,","145.0","2,,,0","0.0","0","  25.6","1,,,0,0,2","0.0",",0","  31.1","1,,,0,0,2","  21.1","1,,,0,0,2","  25.6","1,,,0,0,2","  23.8","1,,,0,0,2","17.57","1,,,0","  28.2","1,,,0,0,2","29.63","1,,,0","207.0",",,,0","0",",,,0","23.20",",0","29.30",",,,0","17.09",",,,0","1495",",,,0"
"USC00091474","1992-09","34.48333","-84.96667","199.6","CALHOUN EXPERIMENTAL STATION, GA US","659.5","0","114.1",",0","11",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","","","19920930",",,0","19920930","+,,0","19920930","+,,0","19920905",",,0","19920911","+,,0","7.8",",0,30,","0",",,0,30,+","0",",,0,30,+","35.8",",,0,05,","31.1",",0,11,+","109.8","1,,,0","5.0","0","  24.4",",,,0,0,2","5.0",",0","  30.0",",,,0,0,2","  18.9",",,,0,0,2","  22.2",",,,0,0,2","  22.8",",,,0,0,2","16.62",",,,0","  26.3",",,,0,0,2","27.89",",,,0","91.3",",,,0","0",",,,0","21.97",",0","27.52",",,,0","16.42",",,,0","1322",",,,0"
"USC00091474","1992-10","34.48333","-84.96667","199.6","CALHOUN EXPERIMENTAL STATION, GA US","659.5","0","0.0",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","21",",0","0",",0","","","19921021","+,,0","19921031","+,,0","19921031","+,,0","19921004",",,0","19921015",",,0","-0.6",",0,21,+","0",",,0,31,+","0",",,0,31,+","35.6",",,0,04,","27.2",",0,15,","83.4","1,,,0","145.8","0","  18.3",",,,0,0,2","140.8",",0","  22.2",",,,0,0,2","  12.2",",,,0,0,2","  17.2",",,,0,0,2","  15.6",",,,0,0,2","7.73",",,,0","  19.8",",,,0,0,2","21.14",",,,0","63.6",",,,0","0",",,,0","13.79",",0","21.75",",,,0","5.83",",,,0","1294",",,,0"
"USC00091474","1992-11","34.48333","-84.96667","199.6","CALHOUN EXPERIMENTAL STATION, GA US","659.8","0","0.3",",0","13",",0","12",",0","4",",0","0",",0","0",",0","0",",0","10",",0","0",",0","7",",0","0",",0","","","19921130",",,0","19921130","+,,0","19921130","+,,0","19921104",",,0","19921104","+,,0","-6.1",",0,30,","0",",,0,30,+","0",",,0,30,+","43.4",",,0,04,","23.9",",0,04,+","","","416.9","0","  17.2",",,,0,0,2","271.1",",0","  20.6",",,,0,0,2","   7.2",",,,0,0,2","  11.1",",,,0,0,2","  11.1",",,,0,0,2","","","  14.4",",,,0,0,2","","","214.4",",,,0","0",",,,0","9.31",",0","15.65",",,,0","2.96",",,,0","",""
"USC00091474","1992-12","34.48333","-84.96667","199.6","CALHOUN EXPERIMENTAL STATION, GA US","659.8","0","0.0",",0","17",",0","12",",0","2",",0","0","1,0","0","1,0","0",",0","17",",0","0",",0","0",",0","0",",0","","","19921201",",,0","19921231","+,1,0","19921231","+,1,0","19921217",",,0","19921224",",,0","-6.1",",0,01,","0","1,,0,31,+","0","1,,0,31,+","37.6",",,0,17,","17.2",",0,24,","","","839.6","0","  10.0",",,,0,0,2","422.7",",0","  12.8",",,,0,0,2","   5.0",",,,0,0,2","   6.1",",,,0,0,2","   6.8",",,,0,0,2","","","   9.1",",,,0,0,2","","","155.4",",,,0","0","1,,,0","4.70",",0","9.67",",,,0","-0.28",",,,0","",""
"USC00091474","1993-01","34.48333","-84.96667","199.6","CALHOUN EXPERIMENTAL STATION, GA US","0.0","0","0.0",",0","14",",0","8",",0","1",",0","0",",0","0",",0","0",",0","13",",0","0",",0","0",",0","0",",0","","","19930131",",,0","19930131","+,,0","19930131","+,,0","19930112",",,0","19930124","+,,0","-8.3",",0,31,","0",",,0,31,+","0",",,0,31,+","34.5",",,0,12,","17.2",",0,24,+","","","1206.4","0","  11.1",",,,0,0,2","366.8",",0","  13.3",",,,0,0,2","   3.9",",,,0,0,2","   7.8",",,,0,0,2","   7.4",",,,0,0,2","","","  10.4",",,,0,0,2","","","140.2",",,,0","0",",,,0","6.50",",0","11.90",",,,0","1.10",",,,0","",""
"USC00091474","1993-02","34.48333","-84.96667","199.6","CALHOUN EXPERIMENTAL STATION, GA US","0.0","0","0.0",",0","6",",0","5",",0","0",",0","1",",0","0","1,0","0",",0","23",",0","0",",0","0",",0","0",",0","","","19930219",",,0","19930225",",,0","19930228","+,1,0","19930216",",,0","19930222",",,0","-10.0",",0,19,","25",",,0,25,","0","1,,0,28,+","18.8",",,0,16,","20.6",",0,22,","","","1588.6","0","   9.4",",,,0,0,2","382.2",",0","  12.8",",,,0,0,2","   3.3",",,,0,0,2","   6.1",",,,0,0,2","   5.6",",,,0,0,2","","","   9.5",",,,0,0,2","","","62.1",",,,0","0","1,,,0","4.68",",0","11.63",",,,0","-2.26",",,,0","",""
"USC00091474","1993-03","34.48333","-84.96667","199.6","CALHOUN EXPERIMENTAL STATION, GA US","0.0","0","0.0",",0","16",",0","9",",0","2",",0","5",",0","1",",0","0",",0","13",",0","2",",0","6",",0","0",",0","","","19930315",",,0","19930313",",,0","19930313",",,0","19930313",",,0","19930331",",,0","-15.6",",0,15,","330",",,0,13,","419",",,0,13,","46.5",",,0,13,","26.7",",0,31,","","","1919.7","0","  12.2",",,,0,0,2","331.1",",0","  20.0",",,,0,0,2","   2.2",",,,0,0,2","   3.3",",,,0,0,2","   7.1",",,,0,0,2","","","  11.4",",,,0,0,2","","","157.3",",,,0","419",",,,0","7.65",",0","14.05",",,,0","1.25",",,,0","1916","3,,,0"
"USC00091474","1993-04","34.48333","-84.96667","199.6","CALHOUN EXPERIMENTAL STATION, GA US","0.8","0","0.8",",0","7",",0","6",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","17",",0","0",",0","","","19930403",",,0","19930430","+,,0","19930430","+,,0","19930426","+,,0","19930414","+,,0","-2.8",",0,03,","0",",,0,30,+","0",",,0,30,+","21.8",",,0,26,+","27.2",",0,14,+","126.3",",,,0","2081.1","0","  15.0",",,,0,0,2","161.4",",0","  22.2",",,,0,0,2","   7.8",",,,0,0,2","  11.1",",,,0,0,2","  12.2",",,,0,0,2","6.48","1,,,0","  18.1",",,,0,0,2","21.12","1,,,0","75.4",",,,0","0",",,,0","12.98",",0","20.63",",,,0","5.33",",,,0","2246",",,,0"
"USC00091474","1993-05","34.48333","-84.96667","199.6","CALHOUN EXPERIMENTAL STATION, GA US","51.6","0","50.8",",0","9",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","1",",0","","","19930522",",,0","19930531","+,,0","19930531","+,,0","19930504",",,0","19930530",",,0","2.8",",0,22,","0",",,0,31,+","0",",,0,31,+","32.0",",,0,04,","32.2",",0,30,","130.5","3,,,0","2111.4","0","  21.7",",,,0,0,2","30.3",",0","  28.3",",,,0,0,2","  15.6",",,,0,0,2","  17.8",",,,0,0,2","  18.2",",,,0,0,2","13.09",",,,0","  24.2",",,,0,0,2","27.24",",,,0","63.3",",,,0","0",",,,0","19.00",",0","26.13",",,,0","11.86",",,,0","1421",",,,0"
"USC00091474","1993-06","34.48333","-84.96667","199.6","CALHOUN EXPERIMENTAL STATION, GA US","241.3","0","189.7",",0","8",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","15",",0","","","19930606",",,0","19930630","+,,0","19930630","+,,0","19930622",",,0","19930612","+,,0","12.2",",0,06,","0",",,0,30,+","0",",,0,30,+","24.4",",,0,22,","35.0",",0,12,+","","","2111.4","0","  25.6",",,,0,0,2","0.0",",0","  31.7",",,,0,0,2","  19.4",",,,0,0,2","  25.6",",,,0,0,2","  23.5",",,,0,0,2","17.25",",,,0","  29.0",",,,0,0,2","30.82",",,,0","57.4",",,,0","0",",,,0","24.66",",0","31.65",",,,0","17.66",",,,0","1634",",,,0"
"USC00091474","1993-07","34.48333","-84.96667","199.6","CALHOUN EXPERIMENTAL STATION, GA US","554.2","0","312.9","1,0","4",",0","1",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","30","1,0","30","1,0","","","19930713",",1,0","19930731","+,,0","19930731","+,,0","19930709",",,0","19930730",",1,0","18.9","1,0,13,","0",",,0,31,+","0",",,0,31,+","7.6",",,0,09,","40.0","1,0,30,","225.6","2,,,0","0.0","0","  29.4","1,,,0,0,2","0.0","1,0","  36.1","1,,,0,0,2","  24.4","1,,,0,0,2","  30.6","1,,,0,0,2","  27.4","1,,,0,0,2","20.14","1,,,0","  33.6","1,,,0,0,2","34.17","1,,,0","10.7",",,,0","0",",,,0","28.76","1,0","36.59","1,,,0","20.93","1,,,0","1452","2,,,0"
"USC00091474","1993-08","34.48333","-84.96667","199.6","CALHOUN EXPERIMENTAL STATION, GA US","797.0","0","242.8",",0","7",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","23",",0","","","19930801",",,0","19930831","+,,0","19930831","+,,0","19930821",",,0","19930803",",,0","11.7",",0,01,","0",",,0,31,+","0",",,0,31,+","33.3",",,0,21,","36.7",",0,03,","160.8","1,,,0","0.0","0","  27.8",",,,0,0,2","0.0",",0","  35.6",",,,0,0,2","  23.9",",,,0,0,2","  26.1",",,,0,0,2","  26.1",",,,0,0,2","19.12",",,,0","  30.9",",,,0,0,2","31.38",",,,0","108.4",",,,0","0",",,,0","26.16",",0","32.70",",,,0","19.63",",,,0","1297",",,,0"
"USC00091474","1993-09","34.48333","-84.96667","199.6","CALHOUN EXPERIMENTAL STATION, GA US","931.6","0","134.6","1,0","9",",0","4",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","30",",0","11",",0","","","19930930","+,1,0","19930930","+,,0","19930930","+,,0","19930921",",,0","19930902",",,0","4.4","1,0,30,+","0",",,0,30,+","0",",,0,30,+","13.7",",,0,21,","35.6",",0,02,","147.5",",,,0","11.4","0","  27.2",",,,0,0,2","11.4",",0","  32.2",",,,0,0,2","  17.8",",,,0,0,2","  23.9",",,,0,0,2","  23.0",",,,0,0,2","14.15",",,,0","  28.0",",,,0,0,2","28.54",",,,0","34.6",",,,0","0",",,,0","22.59","1,0","30.95",",,,0","14.22","1,,,0","1407",",,,0"
"USC00091474","1993-10","34.48333","-84.96667","199.6","CALHOUN EXPERIMENTAL STATION, GA US","944.9","0","13.3","2,0","11",",0","7",",0","1",",0","0",",0","0",",0","0","2,0","0","2,0","0",",0","19",",0","0",",0","","","19931029","+,2,0","19931031","+,,0","19931031","+,,0","19931030",",,0","19931010",",,0","0.6","2,0,29,+","0",",,0,31,+","0",",,0,31,+","27.9",",,0,30,","31.1",",0,10,","96.8",",,,0","122.5","0","  19.4",",,,0,0,2","111.1",",0","  27.2",",,,0,0,2","  10.6",",,,0,0,2","  13.3",",,,0,0,2","  16.2",",,,0,0,2","7.17",",,,0","  20.7",",,,0,0,2","20.80",",,,0","76.5",",,,0","0",",,,0","14.89","2,0","22.36",",,,0","7.41","2,,,0","1559",",,,0"
