"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00014835","1980-05","40.41236","-86.94739","181.7","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","39.5","0","36.4",",0","7",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","2",",0","17","","3","","19800508",",,0","19800531","+,,0","19800531","+,,0","3","","19800512",",,0","19800529",",,0","2.8",",0,08,","0",",,0,31,+","0",",,0,31,+","27.2",",,0,12,","32.8",",0,29,","3386.4","0","61.1",",0","58.1",",,,0","0",",,,0","17.54",",0","24.27",",,,0","10.80",",,,0","","","","","","","","","","","",""
"USW00014835","1980-06","40.41236","-86.94739","181.7","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","114.9","0","75.4","1,0","8",",0","7",",0","3",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","28","1,0","4","1,0","13","","","","19800617",",1,0","19800630","+,,0","19800630","+,,0","7","","19800602",",,0","19800627",",1,0","4.4","1,0,17,","0",",,0,30,+","0",",,0,30,+","56.4",",,0,02,","33.9","1,0,27,","3412.8","0","26.4","1,0","173.8",",,,0","0",",,,0","20.02","1,0","26.60","1,,,0","13.44","1,,,0","","","","","","","","","","","",""
"USW00014835","1980-07","40.41236","-86.94739","181.7","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","349.8","0","234.9",",0","9",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","16",",0","20","","1","","19800724",",,0","19800731","+,,0","19800731","+,,0","8","","19800721",",,0","19800715",",,0","12.8",",0,24,","0",",,0,31,+","0",",,0,31,+","59.4",",,0,21,","40.0",",0,15,","0.0","0","0.0",",0","136.9",",,,0","0",",,,0","25.91",",0","32.38",",,,0","19.44",",,,0","","","","","","","","","","","",""
"USW00014835","1980-08","40.41236","-86.94739","181.7","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","549.9","0","200.1",",0","12",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","10",",0","27","","3","","19800824",",,0","19800831","+,,0","19800831","+,,0","8","","19800817",",,0","19800808",",,0","12.8",",0,24,","0",",,0,31,+","0",",,0,31,+","21.3",",,0,17,","35.6",",0,08,","0.0","0","0.0",",0","74.5",",,,0","0",",,,0","24.79",",0","30.42",",,,0","19.16",",,,0","","","","","","","","","","","",""
"USW00014835","1980-09","40.41236","-86.94739","181.7","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","621.9","0","72.0",",0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","1",",0","14","","1","","19800926",",,0","19800930","+,,0","19800930","+,,0","7","","19800916",",,0","19800922",",,0","5.0",",0,26,","0",",,0,30,+","0",",,0,30,+","30.5",",,0,16,","32.2",",0,22,","30.0","0","30.0",",0","58.2",",,,0","0",",,,0","19.73",",0","26.02",",,,0","13.44",",,,0","","","","","","","","","","","",""
"USW00014835","1980-10","40.41236","-86.94739","181.7","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","627.7","0","5.8",",0","6",",0","6",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","11",",0","0",",0","14","","","","19801030",",,0","19801031","+,,0","19801025",",,0","3","","19801017",",,0","19801008",",,0","-6.1",",0,30,","0",",,0,31,+","0",",T,0,25,","11.4",",,0,17,","30.6",",0,08,","273.8","0","243.8",",0","41.8",",,,0","0",",T,,0","10.65",",0","16.86",",,,0","4.45",",,,0","","","","","","","","","","","",""
"USW00014835","1980-11","40.41236","-86.94739","181.7","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","627.7","0","0.0",",0","7",",0","2",",0","0",",0","4",",0","2",",0","0",",0","22",",0","0",",0","1",",0","0",",0","12","","","","19801126",",,0","19801130","+,,0","19801127",",,0","","","19801127",",,0","19801103",",,0","-8.3",",0,26,","51",",,0,30,+","91",",,0,27,","9.9",",,0,27,","21.7",",0,03,","676.9","0","403.1",",0","19.4",",,,0","127",",,,0","4.90",",0","10.22",",,,0","-0.43",",,,0","","","","","","","","","","","",""
"USW00014835","1980-12","40.41236","-86.94739","181.7","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","627.7","0","0.0",",0","10",",0","3",",0","0",",0","6",",0","1",",0","1",",0","25",",0","8",",0","0",",0","0",",0","21","","","","19801225",",,0","19801225",",,0","19801224",",,0","","","19801208",",,0","19801206",",,0","-24.4",",0,25,","76",",,0,25,","74",",,0,24,","11.9",",,0,08,","17.8",",0,06,","1262.9","0","586.0",",0","29.4",",,,0","77",",,,0","-0.57",",0","3.46",",,,0","-4.60",",,,0","","","","","","","","","","","",""
"USW00014835","1981-01","40.41236","-86.94739","181.7","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","0.0","0","0.0",",0","3",",0","1",",0","0",",0","15",",0","1",",0","8",",0","29",",0","18",",0","0",",0","0",",0","12","","","","19810109",",,0","19810112","+,,0","19810106",",,0","","","19810106",",,0","19810125",",,0","-21.1",",0,09,","102",",,0,12,+","102",",,0,06,","4.6",",,0,06,","12.2",",0,25,","1989.8","0","726.9",",0","5.7",",,,0","113",",,,0","-5.11",",0","-0.34",",,,0","-9.89",",,,0","","","","","","","","","","","",""
"USW00014835","1981-02","40.41236","-86.94739","181.7","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","0.0","0","0.0",",0","10",",0","3",",0","0",",0","7",",0","1",",0","3",",0","18",",0","8",",0","0",",0","0",",0","12","","5","","19810212",",,0","19810213","+,,0","19810210",",,0","1","","19810210",",,0","19810228","+,,0","-20.0",",0,12,","76",",,0,13,+","94",",,0,10,","23.4",",,0,10,","15.6",",0,28,+","2507.8","0","518.0",",0","49.6",",,,0","150",",,,0","-0.17",",0","4.64",",,,0","-4.97",",,,0","","","","","","","","","","","",""
"USW00014835","1981-03","40.41236","-86.94739","181.7","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","0.0","0","0.0",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","23",",0","1",",0","3",",0","0",",0","12","","1","","19810318","+,,0","19810320","+,,0","19810319",",,0","1","","19810304",",,0","19810331",",,0","-8.3",",0,18,+","0",",T,0,20,+","10",",,0,19,","6.1",",,0,04,","28.9",",0,31,","2939.5","0","431.7",",0","10.0",",,,0","13",",,,0","4.41",",0","10.58",",,,0","-1.77",",,,0","","","","","","","","","","","",""
"USW00014835","1981-04","40.41236","-86.94739","181.7","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","7.2","0","7.2",",0","15",",0","13",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","12",",0","0",",0","12","","1","","19810406",",,0","19810430","+,,0","19810430","+,,0","13","","19810428",",,0","19810428","+,,0","-1.7",",0,06,","0",",,0,30,+","0",",,0,30,+","22.4",",,0,28,","28.3",",0,28,+","3103.2","0","163.7",",0","134.6",",,,0","0",",,,0","13.12",",0","19.28",",,,0","6.96",",,,0","","","","","","","","","","","",""
"USW00014835","1981-05","40.41236","-86.94739","181.7","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","18.8","0","11.6",",0","15",",0","10",",0","2",",0","0",",0","0",",0","0",",0","1",",0","0",",0","16",",0","0",",0","10","","2","","19810512",",,0","19810531","+,,0","19810531","+,,0","4","","19810510",",,0","19810529",",,0","0.0",",0,12,","0",",,0,31,+","0",",,0,31,+","49.5",",,0,10,","28.9",",0,29,","3238.7","0","135.5",",0","149.1",",,,0","0",",,,0","14.34",",0","20.70",",,,0","7.97",",,,0","","","","","","","","","","","",""
"USW00014835","1981-06","40.41236","-86.94739","181.7","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","144.0","0","125.2",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","10","","","","19810627","+,,0","19810630","+,,0","19810630","+,,0","8","","19810613",",,0","19810608",",,0","10.6",",0,27,+","0",",,0,30,+","0",",,0,30,+","21.8",",,0,13,","34.4",",0,08,","3239.3","0","0.6",",0","58.2",",,,0","0",",,,0","22.49",",0","28.63",",,,0","16.35",",,,0","","","","","","","","","","","",""
"USW00014835","1981-07","40.41236","-86.94739","181.7","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","302.7","0","158.7",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","7",",0","18","","","","19810731","+,,0","19810731","+,,0","19810731","+,,0","7","","19810719",",,0","19810713",",,0","11.7",",0,31,+","0",",,0,31,+","0",",,0,31,+","35.8",",,0,19,","35.6",",0,13,","0.8","0","0.8",",0","122.0",",,,0","0",",,,0","23.43",",0","28.72",",,,0","18.14",",,,0","","","","","","","","","","","",""
"USW00014835","1981-08","40.41236","-86.94739","181.7","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","424.9","0","122.2",",0","12",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","26","","1","","19810818",",,0","19810831","+,,0","19810831","+,,0","11","","19810830",",,0","19810804",",,0","11.7",",0,18,","0",",,0,31,+","0",",,0,31,+","153.7",",,0,30,","31.1",",0,04,","1.1","0","0.3",",0","310.4",",,,0","0",",,,0","22.26",",0","27.45",",,,0","17.08",",,,0","","","","","","","","","","","",""
"USW00014835","1981-09","40.41236","-86.94739","181.7","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","465.1","0","40.2",",0","9",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","14","","1","","19810928",",,0","19810930","+,,0","19810930","+,,0","7","","19810926",",,0","19810913",",,0","5.0",",0,28,","0",",,0,30,+","0",",,0,30,+","38.1",",,0,26,","30.0",",0,13,","55.8","0","54.7",",0","68.7",",,,0","0",",,,0","17.85",",0","23.48",",,,0","12.22",",,,0","","","","","","","","","","","",""
"USW00014835","1981-10","40.41236","-86.94739","181.7","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","465.7","0","0.6",",0","7","1,0","5","1,0","0","1,0","0",",0","0",",0","0",",0","6",",0","0",",0","6",",0","0",",0","15","","2","","19811024",",,0","19811031","+,,0","19811023",",,0","2","","19811022",",1,0","19811005",",,0","-7.2",",0,24,","0",",,0,31,+","0",",T,0,23,","22.4","1,,0,22,","27.2",",0,05,","297.3","0","241.5",",0","54.2","1,,,0","0",",T,,0","10.56",",0","16.32",",,,0","4.80",",,,0","","","","","","","","","","","",""
"USW00014835","1981-11","40.41236","-86.94739","181.7","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","465.7","0","0.0",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","22",",0","1",",0","1",",0","0",",0","16","","5","","19811129",",,0","19811130","+,,0","19811120",",,0","2","","19811119",",,0","19811104",",,0","-6.7",",0,29,","0",",,0,30,+","10",",,0,20,","9.1",",,0,19,","23.9",",0,04,","673.2","0","375.9",",0","27.6",",,,0","10",",,,0","5.80",",0","11.20",",,,0","0.41",",,,0","","","","","","","","","","","",""
"USW00014835","1981-12","40.41236","-86.94739","181.7","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","465.7","0","0.0",",0","10",",0","7",",0","0",",0","15",",0","4",",0","4",",0","28",",0","10",",0","0",",0","0",",0","15","","1","","19811220",",,0","19811230","+,,0","19811228",",,0","","","19811222",",,0","19811201",",,0","-22.8",",0,20,","102",",,0,30,+","79",",,0,28,","21.8",",,0,22,","10.6",",0,01,","1342.1","0","668.9",",0","51.8",",,,0","205",",,,0","-3.24",",0","0.75",",,,0","-7.24",",,,0","","","","","","","","","","","",""
"USW00014835","1982-01","40.41236","-86.94739","181.7","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","0.0","0","0.0",",0","19",",0","11",",0","1",",0","25",",0","6",",0","9",",0","31",",0","20",",0","0",",0","0",",0","14","","1","","19820117",",,0","19820119","+,,0","19820131",",,0","","","19820130",",,0","19820104",",,0","-29.4",",0,17,","254",",,0,19,+","206",",,0,31,","38.9",",,0,30,","7.2",",0,04,","2185.0","0","842.9",",0","107.6",",,,0","575",",,,0","-8.86",",0","-3.28",",,,0","-14.43",",,,0","","","","","","","","","","","",""
"USW00014835","1982-02","40.41236","-86.94739","181.7","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","0.0","0","0.0",",0","9",",0","5",",0","0",",0","21",",0","3",",0","6",",0","24",",0","15",",0","0",",0","0",",0","10","","4","","19820210",",,0","19820206",",,0","19820203",",,0","","","19820203",",,0","19820223",",,0","-28.9",",0,10,","381",",,0,06,","114",",,0,03,","8.9",",,0,03,","8.3",",0,23,","2841.6","0","656.6",",0","26.4",",,,0","246",",,,0","-5.12",",0","-1.15",",,,0","-9.08",",,,0","","","","","","","","","","","",""
"USW00014835","1982-03","40.41236","-86.94739","181.7","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","0.0","0","0.0",",0","15",",0","9",",0","0",",0","4",",0","2",",0","0",",0","18",",0","7",",0","1",",0","0",",0","14","","1","","19820309","+,,0","19820303",",,0","19820302",",,0","6","","19820302",",,0","19820316",",,0","-12.8",",0,09,+","51",",,0,03,","28",",,0,02,","22.4",",,0,02,","21.7",",0,16,","3319.2","0","477.6",",0","88.0",",,,0","56",",,,0","2.93",",0","7.75",",,,0","-1.90",",,,0","","","","","","","","","","","",""
"USW00014835","1982-04","40.41236","-86.94739","181.7","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","0.0","0","0.0",",0","11",",0","5",",0","1",",0","5",",0","1",",0","0",",0","13",",0","3",",0","1",",0","0",",0","9","","1","","19820407",",,0","19820406",",,0","19820405",",,0","4","","19820416",",,0","19820415",",,0","-13.9",",0,07,","127",",,0,06,","114",",,0,05,","31.8",",,0,16,","23.9",",0,15,","3663.6","0","344.4",",0","83.0",",,,0","152",",,,0","6.85",",0","13.01",",,,0","0.69",",,,0","","","","","","","","","","","",""
"USW00014835","1982-05","40.41236","-86.94739","181.7","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","42.4","0","42.4",",0","10",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","1",",0","14","","1","","19820508",",,0","19820531","+,,0","19820531","+,,0","10","","19820531",",,0","19820514",",,0","3.3",",0,08,","0",",,0,31,+","0",",,0,31,+","43.2",",,0,31,","32.2",",0,14,","3697.9","0","34.3",",0","142.9",",,,0","0",",,,0","18.60",",0","25.75",",,,0","11.44",",,,0","","","","","","","","","","","",""
"USW00014835","1982-06","40.41236","-86.94739","181.7","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","79.1","0","36.7",",0","12",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","18","","2","","19820617",",,0","19820630","+,,0","19820630","+,,0","5","","19820615",",,0","19820627",",,0","5.6",",0,17,","0",",,0,30,+","0",",,0,30,+","46.7",",,0,15,","30.6",",0,27,","3734.3","0","36.4",",0","136.5",",,,0","0",",,,0","18.35",",0","24.54",",,,0","12.15",",,,0","","","","","","","","","","","",""
"USW00014835","1982-07","40.41236","-86.94739","181.7","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","248.7","0","169.6",",0","9",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","3",",0","24","","2","","19820701",",,0","19820731","+,,0","19820731","+,,0","9","","19820719",",,0","19820717",",,0","9.4",",0,01,","0",",,0,31,+","0",",,0,31,+","18.3",",,0,19,","34.4",",0,17,","1.4","0","1.4",",0","71.0",",,,0","0",",,,0","23.76",",0","29.44",",,,0","18.08",",,,0","","","","","","","","","","","",""
"USW00014835","1982-08","40.41236","-86.94739","181.7","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","351.9","0","103.2",",0","9",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","3",",0","20","","4","","19820828","+,,0","19820831","+,,0","19820831","+,,0","7","","19820824",",,0","19820803",",,0","8.9",",0,28,+","0",",,0,31,+","0",",,0,31,+","36.1",",,0,24,","35.0",",0,03,","9.2","0","7.8",",0","110.3",",,,0","0",",,,0","21.41",",0","27.46",",,,0","15.36",",,,0","","","","","","","","","","","",""
"USW00014835","1982-09","40.41236","-86.94739","181.7","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","404.2","0","52.3",",0","10",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","18","","1","","19820923",",,0","19820930","+,,0","19820930","+,,0","3","","19820924",",,0","19820914",",,0","3.9",",0,23,","0",",,0,30,+","0",",,0,30,+","10.2",",,0,24,","31.1",",0,14,","57.8","0","48.6",",0","36.5",",,,0","0",",,,0","18.46",",0","24.50",",,,0","12.41",",,,0","","","","","","","","","","","",""
"USW00014835","1982-10","40.41236","-86.94739","181.7","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","422.5","0","18.3",",0","8",",0","6",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","12",",0","0",",0","17","","","","19821025","+,,0","19821031","+,,0","19821031","+,,0","1","","19821006",",,0","19821006",",,0","-2.8",",0,25,+","0",",,0,31,+","0",",,0,31,+","24.6",",,0,06,","30.6",",0,06,","248.9","0","191.1",",0","63.2",",,,0","0",",,,0","12.76",",0","19.32",",,,0","6.19",",,,0","","","","","","","","","","","",""
"USW00014835","1982-11","40.41236","-86.94739","181.7","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","423.6","0","1.1",",0","11",",0","8",",0","1",",0","0",",0","0",",0","0",",0","13",",0","1",",0","1",",0","0",",0","13","","","","19821115",",,0","19821105",",,0","19821123","+,,0","1","","19821102",",,0","19821101",",,0","-8.3",",0,15,","0",",T,0,05,","0",",T,0,23,+","31.5",",,0,02,","21.7",",0,01,","599.9","0","351.0",",0","104.8",",,,0","0",",T,,0","6.67",",0","10.91",",,,0","2.43",",,,0","","","","","","","","","","","",""
"USW00014835","1982-12","40.41236","-86.94739","181.7","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","423.6","0","0.0",",0","14",",0","8",",0","0",",0","3",",0","1",",0","0",",0","17",",0","4",",0","2",",0","0",",0","16","","1","","19821212",",,0","19821211",",,0","19821210",",,0","4","","19821225",",,0","19821202",",,0","-13.9",",0,12,","51",",,0,11,","41",",,0,10,","16.5",",,0,25,","22.8",",0,02,","1031.4","0","431.5",",0","93.4",",,,0","41",",,,0","4.41",",0","8.17",",,,0","0.66",",,,0","","","","","","","","","","","",""
"USW00014835","1983-01","40.41236","-86.94739","181.7","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","0.0","0","0.0",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","29",",0","11",",0","0",",0","0",",0","13","","1","","19830119",",,0","19830127","+,,0","19830123",",,0","","","19830122",",,0","19830110",",,0","-13.9",",0,19,","0",",T,0,27,+","13",",,0,23,","5.3",",,0,22,","8.3",",0,10,","1635.1","0","603.7",",0","9.5",",,,0","32",",,,0","-1.14",",0","2.08",",,,0","-4.36",",,,0","","","","","","","","","","","",""
"USW00014835","1983-02","40.41236","-86.94739","181.7","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","0.0","0","0.0",",0","6",",0","2",",0","0",",0","2",",0","1",",0","0",",0","19",",0","5",",0","0",",0","0",",0","16","","1","","19830208","+,,0","19830208","+,,0","19830206",",,0","","","19830202",",,0","19830222",",,0","-14.4",",0,08,+","51",",,0,08,+","43",",,0,06,","11.7",",,0,02,","19.4",",0,22,","2108.7","0","473.6",",0","18.8",",,,0","63",",,,0","1.42",",0","6.27",",,,0","-3.43",",,,0","","","","","","","","","","","",""
"USW00014835","1983-03","40.41236","-86.94739","181.7","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","2.2","0","2.2",",0","14",",0","6",",0","0",",0","6",",0","2",",0","0",",0","17",",0","5",",0","4",",0","0",",0","12","","","","19830323",",,0","19830322","+,,0","19830320",",,0","2","","19830320",",,0","19830304",",,0","-15.6",",0,23,","102",",,0,22,+","89",",,0,20,","7.1",",,0,20,","25.0",",0,04,","2520.9","0","412.2",",0","33.6",",,,0","138",",,,0","5.11",",0","9.98",",,,0","0.23",",,,0","","","","","","","","","","","",""
"USW00014835","1983-04","40.41236","-86.94739","181.7","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","4.7","0","2.5",",0","17",",0","10",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","3",",0","0",",0","14","","1","","19830419",",,0","19830430","+,,0","19830418","+,,0","2","","19830430",",,0","19830427",",,0","-5.0",",0,19,","0",",,0,30,+","0",",T,0,18,+","17.0",",,0,30,","27.2",",0,27,","2809.7","0","288.8",",0","89.7",",,,0","0",",T,,0","8.79",",0","13.94",",,,0","3.64",",,,0","","","","","","","","","","","",""
"USW00014835","1983-05","40.41236","-86.94739","181.7","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","11.6","0","6.9",",0","14",",0","8",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","17",",0","0",",0","13","","","","19830509",",,0","19830531","+,,0","19830531","+,,0","6","","19830501",",,0","19830511","+,,0","0.0",",0,09,","0",",,0,31,+","0",",,0,31,+","61.5",",,0,01,","26.1",",0,11,+","2938.3","0","128.6",",0","124.1",",,,0","0",",,,0","14.41",",0","20.50",",,,0","8.32",",,,0","","","","","","","","","","","",""
"USW00014835","1983-06","40.41236","-86.94739","181.7","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","149.5","0","137.9",",0","10",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","6",",0","13","","2","","19830601",",,0","19830630","+,,0","19830630","+,,0","9","","19830615",",,0","19830626",",,0","6.7",",0,01,","0",",,0,30,+","0",",,0,30,+","26.2",",,0,15,","36.1",",0,26,","2951.9","0","13.6",",0","82.9",",,,0","0",",,,0","22.48",",0","29.18",",,,0","15.77",",,,0","","","","","","","","","","","",""
"USW00014835","1983-07","40.41236","-86.94739","181.7","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","402.9","0","253.4",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","25",",0","9","","","","19830706",",,0","19830731","+,,0","19830731","+,,0","7","","19830731",",,0","19830722",",,0","8.3",",0,06,","0",",,0,31,+","0",",,0,31,+","21.8",",,0,31,","40.6",",0,22,","2.5","0","2.5",",0","22.6",",,,0","0",",,,0","26.43",",0","33.83",",,,0","19.03",",,,0","","","","","","","","","","","",""
"USW00014835","1983-08","40.41236","-86.94739","181.7","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","654.2","0","251.3",",0","6",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","21",",0","18","","","","19830814","+,,0","19830831","+,,0","19830831","+,,0","5","","19830828",",,0","19830820",",,0","13.9",",0,14,+","0",",,0,31,+","0",",,0,31,+","51.3",",,0,28,","37.8",",0,20,","2.5","0","0.0",",0","107.9",",,,0","0",",,,0","26.44",",0","33.06",",,,0","19.82",",,,0","","","","","","","","","","","",""
"USW00014835","1983-09","40.41236","-86.94739","181.7","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","759.9","0","105.7",",0","4",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","9",",0","13","","","","19830923",",,0","19830930","+,,0","19830930","+,,0","2","","19830920","+,,0","19830910",",,0","3.3",",0,23,","0",",,0,30,+","0",",,0,30,+","28.4",",,0,20,+","36.1",",0,10,","38.1","0","35.6",",0","60.6",",,,0","0",",,,0","20.67",",0","27.93",",,,0","13.41",",,,0","","","","","","","","","","","",""
"USW00014835","1983-10","40.41236","-86.94739","181.7","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","774.9","0","15.0",",0","13",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","13",",0","1",",0","13","","3","","19831027",",,0","19831031","+,,0","19831031","+,,0","1","","19831021",",,0","19831002",",,0","0.6",",0,27,","0",",,0,31,+","0",",,0,31,+","37.3",",,0,21,","33.3",",0,02,","162.4","0","124.3",",0","88.3",",,,0","0",",,,0","14.81",",0","20.54",",,,0","9.08",",,,0","","","","","","","","","","","",""
"USW00014835","1983-11","40.41236","-86.94739","181.7","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","774.9","0","0.0",",0","11",",0","7",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","2",",0","0",",0","9","","2","","19831130",",,0","19831130","+,,0","19831130","+,,0","","","19831127",",,0","19831101",",,0","-5.0",",0,30,","0",",,0,30,+","0",",T,0,30,+","21.3",",,0,27,","22.8",",0,01,","487.3","0","324.9",",0","69.4",",,,0","0",",T,,0","7.50",",0","12.29",",,,0","2.71",",,,0","","","","","","","","","","","",""
"USW00014835","1983-12","40.41236","-86.94739","181.7","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","774.9","0","0.0",",0","16",",0","13",",0","0",",0","17",",0","8",",0","9",",0","26",",0","19",",0","0",",0","0",",0","15","","4","","19831224","+,,0","19831230","+,,0","19831221",",,0","1","","19831221",",,0","19831211",",,0","-26.7",",0,24,+","254",",,0,30,+","165",",,0,21,","21.3",",,0,21,","8.9",",0,11,","1281.4","0","794.1",",0","107.0",",,,0","505",",,,0","-7.28",",0","-3.62",",,,0","-10.95",",,,0","","","","","","","","","","","",""
