"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00058793","1970-05","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","72.9","0","72.3",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","28",",0","6",",0","","","19700501",",,0","19700531","+,,0","19700531","+,,0","","","19700528",",,0","19700518",",,0","-1.7",",0,01,","0",",,0,31,+","0",",,0,31,+","2.8",",,0,28,","34.4",",0,18,","","","2832.7","0","45.4",",0","","","","","","","","","","","4.9",",,,0","0",",,,0","19.20",",0","28.61",",,,0","9.80",",,,0","",""
"USC00058793","1970-06","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","207.7","0","134.8",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","16",",0","","","19700604",",,0","19700630","+,,0","19700630","+,,0","","","19700601",",,0","19700615",",,0","3.9",",0,04,","0",",,0,30,+","0",",,0,30,+","4.6",",,0,01,","37.8",",0,15,","","","2861.1","0","28.4",",0","","","","","","","","","","","8.1",",,,0","0",",,,0","21.88",",0","31.02",",,,0","12.74",",,,0","",""
"USC00058793","1970-07","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","442.0","0","234.3",",0","10",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","25",",0","","","19700722",",,0","19700731","+,,0","19700731","+,,0","","","19700713",",,0","19700718",",,0","13.3",",0,22,","0",",,0,31,+","0",",,0,31,+","30.7",",,0,13,","37.8",",0,18,","","","0.0","0","0.0",",0","","","","","","","","","","","70.4",",,,0","0",",,,0","25.89",",0","33.83",",,,0","17.95",",,,0","",""
"USC00058793","1970-08","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","690.0","0","248.0",",0","5",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","23",",0","","","19700816",",,0","19700831","+,,0","19700831","+,,0","","","19700808",",,0","19700805",",,0","11.7",",0,16,","0",",,0,31,+","0",",,0,31,+","45.0",",,0,08,","37.2",",0,05,","","","0.0","0","0.0",",0","","","","","","","","","","","129.8",",,,0","0",",,,0","26.33",",0","33.41",",,,0","19.25",",,,0","",""
"USC00058793","1970-09","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","774.8","0","84.8","1,0","6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0","1,0","26","1,0","11","1,0","","","19700926",",,0","19700930","+,,0","19700930","+,,0","","","19700922",",,0","19700906",",1,0","0.0",",0,26,","0",",,0,30,+","0",",,0,30,+","26.2",",,0,22,","36.1","1,0,06,","","","57.2","0","57.2","1,0","","","","","","","","","","","62.9",",,,0","0",",,,0","19.24","1,0","28.11","1,,,0","10.37",",,,0","",""
"USC00058793","1970-10","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","776.2","0","1.4",",0","6",",0","2",",0","0",",0","0",",0","1",",0","0",",0","11",",0","0",",0","14",",0","0",",0","","","19701028",",,0","19701015","+,,0","19701015",",,0","","","19701015",",,0","19701005",",,0","-5.0",",0,28,","0",",T,0,15,+","61",",,0,15,","5.6",",,0,15,","28.3",",0,05,","","","325.2","0","268.0",",0","","","","","","","","","","","12.8",",,,0","94",",,,0","9.73",",0","17.74",",,,0","1.73",",,,0","",""
"USC00058793","1970-11","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","776.2","0","0.0","1,0","2",",0","2",",0","0",",0","1",",0","2",",0","0",",0","20",",0","1","1,0","4","1,0","0","1,0","","","19701128","+,,0","19701113",",,0","19701113",",,0","","","19701113",",,0","19701107",",1,0","-7.8",",0,28,+","51",",,0,13,","122",",,0,13,","11.9",",,0,13,","23.9","1,0,07,","","","667.7","0","342.5","1,0","","","","","","","","","","","20.3",",,,0","147",",,,0","6.44","1,0","14.37","1,,,0","-1.48",",,,0","",""
"USC00058793","1970-12","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","776.2","0","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","1",",0","0",",0","","","19701225",",,0","19701231","+,,0","19701231","+,,0","","","19701231","+,,0","19701208",",,0","-13.9",",0,25,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","21.1",",0,08,","","","1145.1","0","477.4",",0","","","","","","","","","","","0.0",",,,0","0",",,,0","2.93",",0","11.91",",,,0","-6.05",",,,0","",""
"USC00058793","1971-01","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","0.0","0","0.0",",0","1",",0","1",",0","0",",0","6",",0","1",",0","4",",0","29",",0","6",",0","2",",0","0",",0","","","19710105",",,0","19710107","+,,0","19710103",",,0","","","19710103",",,0","19710130",",,0","-23.9",",0,05,","51",",,0,07,+","64",",,0,03,","3.8",",,0,03,","23.9",",0,30,","","","1679.9","0","534.8",",0","","","","","","","","","","","3.8",",,,0","64",",,,0","1.08",",0","9.37",",,,0","-7.20",",,,0","",""
"USC00058793","1971-02","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","0.0","0","0.0",",0","6",",0","3",",0","0",",0","3","3,0","3",",0","0",",0","24",",0","4",",0","0",",0","0",",0","","","19710208",",,0","19710222","+,3,0","19710218",",,0","","","19710218",",,0","19710213",",,0","-13.3",",0,08,","51","3,,0,22,+","51",",,0,18,","21.1",",,0,18,","20.0",",0,13,","","","2134.5","0","454.6",",0","","","","","","","","","","","29.0",",,,0","153",",,,0","2.10",",0","9.05",",,,0","-4.86",",,,0","",""
"USC00058793","1971-03","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","1.7","0","1.7",",0","3",",0","1",",0","0",",0","0",",0","1",",0","0",",0","24",",0","1",",0","9",",0","0",",0","","","19710303",",,0","19710306","+,,0","19710306",",,0","","","19710329",",,0","19710331",",,0","-11.1",",0,03,","0",",T,0,06,+","25",",,0,06,","3.3",",,0,29,","28.3",",0,31,","","","2491.7","0","357.2",",0","","","","","","","","","","","4.6",",,,0","30",",,,0","6.86",",0","16.45",",,,0","-2.72",",,,0","",""
"USC00058793","1971-04","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","1.7","0","0.0",",0","6",",0","3",",0","0",",0","0","1,0","0",",0","0",",0","10",",0","0",",0","11",",0","0",",0","","","19710406","+,,0","19710430","+,1,0","19710404",",,0","","","19710419",",,0","19710412",",,0","-6.7",",0,06,+","0","1,,0,30,+","10",",,0,04,","8.4",",,0,19,","26.7",",0,12,","","","2723.8","0","232.1",",0","","","","","","","","","","","21.4",",,,0","10",",,,0","10.60",",0","19.40",",,,0","1.80",",,,0","",""
"USC00058793","1971-05","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","15.1","0","13.4",",0","5",",0","4",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","25",",0","0",",0","","","19710512",",,0","19710531","+,,0","19710531","+,,0","","","19710530",",,0","19710522","+,,0","-0.6",",0,12,","0",",,0,31,+","0",",,0,31,+","44.7",",,0,30,","31.7",",0,22,+","","","2824.0","0","100.2",",0","","","","","","","","","","","76.5",",,,0","0",",,,0","15.53",",0","24.82",",,,0","6.25",",,,0","",""
"USC00058793","1971-06","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","197.5","0","182.4",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","18",",0","","","19710605",",,0","19710630","+,,0","19710630","+,,0","","","19710609",",,0","19710624","+,,0","9.4",",0,05,","0",",,0,30,+","0",",,0,30,+","19.8",",,0,09,","40.0",",0,24,+","","","2824.0","0","0.0",",0","","","","","","","","","","","27.4",",,,0","0",",,,0","24.41",",0","32.98",",,,0","15.85",",,,0","",""
"USC00058793","1971-07","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","385.2","0","187.7",",0","10",",0","10",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","16",",0","","","19710730",",,0","19710731","+,,0","19710731","+,,0","","","19710716",",,0","19710712",",,0","10.0",",0,30,","0",",,0,31,+","0",",,0,31,+","23.4",",,0,16,","41.1",",0,12,","","","2.0","0","2.0",",0","","","","","","","","","","","100.8",",,,0","0",",,,0","24.32",",0","32.69",",,,0","15.95",",,,0","",""
"USC00058793","1971-08","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","515.3","0","130.1",",0","4",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","12",",0","","","19710806",",,0","19710831","+,,0","19710831","+,,0","","","19710814",",,0","19710822",",,0","10.0",",0,06,","0",",,0,31,+","0",",,0,31,+","15.7",",,0,14,","34.4",",0,22,","","","3.7","0","1.7",",0","","","","","","","","","","","37.0",",,,0","0",",,,0","22.48",",0","30.13",",,,0","14.82",",,,0","",""
"USC00058793","1971-09","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","598.7","0","83.4",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","12",",0","","","19710919","+,,0","19710930","+,,0","19710930","+,,0","","","19710917",",,0","19710907",",,0","0.6",",0,19,+","0",",,0,30,+","0",",,0,30,+","16.5",",,0,17,","37.2",",0,07,","","","92.5","0","88.8",",0","","","","","","","","","","","27.0",",,,0","0",",,,0","18.15",",0","26.72",",,,0","9.59",",,,0","",""
"USC00058793","1971-10","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","602.9","0","4.2",",0","4","1,0","2","1,0","0","1,0","0","2,0","0","2,0","0",",0","6",",0","1",",0","18",",0","0",",0","","","19711031","+,,0","19711031","+,2,0","19711031","+,2,0","","","19711018",",1,0","19711001",",,0","-5.6",",0,31,+","0","2,,0,31,+","0","2,,0,31,+","7.9","1,,0,18,","28.9",",0,01,","","","281.5","0","189.0",",0","","","","","","","","","","","18.3","1,,,0","0","2,,,0","12.37",",0","20.81",",,,0","3.93",",,,0","",""
"USC00058793","1971-11","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","602.9","0","0.0",",0","4",",0","3",",0","0",",0","0","3,0","0","3,0","0",",0","25",",0","2",",0","4",",0","0",",0","","","19711106",",,0","19711130","+,3,0","19711130","+,3,0","","","19711116",",,0","19711111",",,0","-9.4",",0,06,","0","3,,0,30,+","0","3,,0,30,+","16.5",",,0,16,","27.8",",0,11,","","","679.2","0","397.7",",0","","","","","","","","","","","35.6",",,,0","0","3,,,0","5.08",",0","12.74",",,,0","-2.59",",,,0","",""
"USC00058793","1971-12","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","602.9","0","0.0",",0","1",",0","1",",0","0",",0","6",",0","1",",0","0",",0","30",",0","4",",0","3",",0","0",",0","","","19711205",",,0","19711202",",,0","19711202",",,0","","","19711202",",,0","19711225",",,0","-13.9",",0,05,","51",",,0,02,","76",",,0,02,","8.9",",,0,02,","23.3",",0,25,","","","1214.3","0","535.1",",0","","","","","","","","","","","8.9",",,,0","76",",,,0","1.07",",0","8.49",",,,0","-6.35",",,,0","",""
"USC00058793","1972-01","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","0.0","0","0.0","1,0","3",",0","1",",0","0",",0","3",",0","2",",0","4",",0","28",",0","4","1,0","1","1,0","0","1,0","","","19720115","+,,0","19720113",",,0","19720113",",,0","","","19720103",",,0","19720123",",1,0","-22.8",",0,15,+","76",",,0,13,","76",",,0,13,","2.5",",,0,03,","22.2","1,0,23,","","","1745.4","0","531.1","1,0","","","","","","","","","","","5.0",",,,0","114",",,,0","0.59","1,0","10.18","1,,,0","-9.00",",,,0","",""
"USC00058793","1972-02","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","0.0","0","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","6",",0","0",",0","","","19720203",",,0","19720229","+,,0","19720202",",,0","","","19720202",",,0","19720229",",,0","-15.6",",0,03,","0",",,0,29,+","0",",T,0,02,","0.0",",T,0,02,","26.7",",0,29,","","","2144.1","0","398.7",",0","","","","","","","","","","","0.0",",T,,0","0",",T,,0","4.58",",0","14.34",",,,0","-5.18",",,,0","",""
"USC00058793","1972-03","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","0.0","0","0.0",",0","2",",0","2",",0","0",",0","1",",0","2",",0","0",",0","13",",0","0",",0","18",",0","0",",0","","","19720329",",,0","19720328",",,0","19720328",",,0","","","19720328",",,0","19720310",",,0","-12.8",",0,29,","51",",,0,28,","102",",,0,28,","11.4",",,0,28,","28.9",",0,10,","","","2385.9","0","241.8",",0","","","","","","","","","","","14.4",",,,0","140",",,,0","10.53",",0","20.68",",,,0","0.39",",,,0","",""
"USC00058793","1972-04","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","8.9","0","8.9",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","21",",0","1",",0","","","19720401",",,0","19720430","+,,0","19720415",",,0","","","19720415",",,0","19720406",",,0","-3.3",",0,01,","0",",,0,30,+","0",",T,0,15,","5.1",",,0,15,","32.2",",0,06,","","","2529.5","0","143.6",",0","","","","","","","","","","","5.1",",,,0","0",",T,,0","13.84",",0","23.12",",,,0","4.56",",,,0","",""
"USC00058793","1972-05","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","36.9","0","28.0",",0","6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","20",",0","2",",0","","","19720501",",,0","19720531","+,,0","19720531","+,,0","","","19720511",",,0","19720521",",,0","-1.1",",0,01,","0",",,0,31,+","0",",,0,31,+","74.9",",,0,11,","33.3",",0,21,","","","2608.4","0","78.9",",0","","","","","","","","","","","103.5",",,,0","0",",,,0","16.69",",0","24.39",",,,0","8.99",",,,0","",""
"USC00058793","1972-06","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","155.9","0","119.0","1,0","8",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","29","1,0","10","1,0","","","19720615","+,,0","19720630","+,,0","19720630","+,,0","","","19720615",",,0","19720603",",1,0","8.9",",0,15,+","0",",,0,30,+","0",",,0,30,+","28.4",",,0,15,","35.6","1,0,03,","","","2608.7","0","0.3","1,0","","","","","","","","","","","109.6",",,,0","0",",,,0","22.47","1,0","30.74","1,,,0","14.20",",,,0","",""
"USC00058793","1972-07","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","330.7","0","174.8",",0","4",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","16",",0","","","19720706",",,0","19720731","+,,0","19720731","+,,0","","","19720703",",,0","19720714",",,0","8.9",",0,06,","0",",,0,31,+","0",",,0,31,+","27.9",",,0,03,","37.2",",0,14,","","","5.3","0","5.3",",0","","","","","","","","","","","53.5",",,,0","0",",,,0","23.80",",0","31.30",",,,0","16.30",",,,0","",""
"USC00058793","1972-08","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","478.6","0","147.9",",0","5",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","10",",0","","","19720825",",,0","19720831","+,,0","19720831","+,,0","","","19720824",",,0","19720812","+,,0","9.4",",0,25,","0",",,0,31,+","0",",,0,31,+","18.5",",,0,24,","34.4",",0,12,+","","","8.4","0","3.1",",0","","","","","","","","","","","50.0",",,,0","0",",,,0","23.00",",0","30.15",",,,0","15.85",",,,0","",""
"USC00058793","1972-09","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","554.5","0","75.9",",0","4",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","5",",0","","","19720930",",,0","19720930","+,,0","19720930","+,,0","","","19720920",",,0","19720918","+,,0","4.4",",0,30,","0",",,0,30,+","0",",,0,30,+","17.3",",,0,20,","33.9",",0,18,+","","","44.6","0","36.2",",0","","","","","","","","","","","42.7",",,,0","0",",,,0","19.66",",0","27.16",",,,0","12.15",",,,0","",""
"USC00058793","1972-10","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","564.8","0","10.3",",0","4",",0","2",",0","0",",0","1",",0","1",",0","0",",0","8",",0","2",",0","17",",0","0",",0","","","19721031",",,0","19721031",",,0","19721031",",,0","","","19721031",",,0","19721002",",,0","-5.0",",0,31,","51",",,0,31,","51",",,0,31,","3.8",",,0,31,","31.1",",0,02,","","","225.6","0","181.0",",0","","","","","","","","","","","8.9",",,,0","51",",,,0","12.83",",0","20.45",",,,0","5.21",",,,0","",""
"USC00058793","1972-11","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","564.8","0","0.0",",0","10",",0","8",",0","0",",0","16",",0","6",",0","0",",0","27",",0","4",",0","1",",0","0",",0","","","19721122",",,0","19721127",",,0","19721127",",,0","","","19721109",",,0","19721105",",,0","-16.1",",0,22,","152",",,0,27,","127",",,0,27,","20.3",",,0,09,","21.1",",0,05,","","","744.3","0","518.7",",0","","","","","","","","","","","68.4",",,,0","433",",,,0","1.04",",0","7.36",",,,0","-5.28",",,,0","",""
"USC00058793","1972-12","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","564.8","0","0.0","1,0","6",",0","0",",0","0",",0","18",",0","3",",0","3",",0","30",",0","10","1,0","0","1,0","0","1,0","","","19721206",",,0","19721217","+,,0","19721212","+,,0","","","19721209",",,0","19721227",",1,0","-22.2",",0,06,","51",",,0,17,+","38",",,0,12,+","2.3",",,0,09,","16.7","1,0,27,","","","1369.6","0","625.3","1,0","","","","","","","","","","","9.4",",,,0","127",",,,0","-2.37","1,0","3.96","1,,,0","-8.69",",,,0","",""
"USC00058793","1973-01","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","0.0","","0.0",",0","5",",0","2",",0","0",",0","7",",0","3",",0","0",",0","30",",0","10",",0","0",",0","0",",0","","","19730110","+,,0","19730127",",,0","19730127",",,0","","","19730127",",,0","19730116",",,0","-16.7",",0,10,+","102",",,0,27,","140",",,0,27,","11.4",",,0,27,","18.3",",0,16,","","","1968.4","","598.8",",0","","","","","","","","","","","18.0",",,,0","216",",,,0","-0.98",",0","5.07",",,,0","-7.04",",,,0","",""
"USC00058793","1973-02","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","0.0","","0.0",",0","1",",0","1",",0","0",",0","6",",0","0",",0","0",",0","26",",0","1",",0","1",",0","0",",0","","","19730209",",,0","19730201",",,0","19730201",",,0","","","19730201",",,0","19730224",",,0","-11.7",",0,09,","76",",,0,01,","3",",,0,01,","2.5",",,0,01,","21.1",",0,24,","","","2401.7","","433.3",",0","","","","","","","","","","","2.5",",,,0","3",",,,0","2.86",",0","10.24",",,,0","-4.52",",,,0","",""
"USC00058793","1973-03","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","0.0","","0.0",",0","13",",0","12",",0","0",",0","2",",0","4",",0","0",",0","17",",0","0",",0","1",",0","0",",0","","","19730316",",,0","19730330",",,0","19730330",",,0","","","19730330","+,,0","19730318",",,0","-4.4",",0,16,","152",",,0,30,","152",",,0,30,","11.4",",,0,30,+","21.1",",0,18,","","","2784.0","","382.3",",0","","","","","","","","","","","69.5",",,,0","381",",,,0","6.00",",0","12.05",",,,0","-0.05",",,,0","",""
"USC00058793","1973-04","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","0.0","","0.0","1,0","4",",0","3",",0","0",",0","6",",0","1",",0","0",",0","13",",0","1","1,0","8","1,0","0","1,0","","","19730409","+,,0","19730401",",,0","19730407",",,0","","","19730426",",,0","19730428",",1,0","-8.3",",0,09,+","102",",,0,01,","51",",,0,07,","8.6",",,0,26,","27.8","1,0,28,","","","3081.1","","297.1","1,0","","","","","","","","","","","19.5",",,,0","64",",,,0","8.30","1,0","15.80","1,,,0","0.79",",,,0","",""
"USC00058793","1973-05","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","14.4","","14.4",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","","","19730503",",,0","19730531","+,,0","19730531","+,,0","","","19730513",",,0","19730525","+,,0","0.6",",0,03,","0",",,0,31,+","0",",,0,31,+","12.4",",,0,13,","29.4",",0,25,+","","","3173.4","","92.3",",0","","","","","","","","","","","39.0",",,,0","0",",,,0","15.82",",0","23.60",",,,0","8.04",",,,0","",""
"USC00058793","1973-06","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","150.0","","135.6",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","16",",0","","","19730620",",,0","19730630","+,,0","19730630","+,,0","","","19730628",",,0","19730625",",,0","7.8",",0,20,","0",",,0,30,+","0",",,0,30,+","5.1",",,0,28,","38.9",",0,25,","","","3177.3","","3.9",",0","","","","","","","","","","","5.1",",,,0","0",",,,0","22.73",",0","31.49",",,,0","13.96",",,,0","",""
"USC00058793","1973-07","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","323.4","","173.4",",0","10",",0","10",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","10",",0","","","19730715",",,0","19730731","+,,0","19730731","+,,0","","","19730714",",,0","19730707",",,0","11.1",",0,15,","0",",,0,31,+","0",",,0,31,+","40.6",",,0,14,","39.4",",0,07,","","","0.0","","0.0",",0","","","","","","","","","","","159.7",",,,0","0",",,,0","23.93",",0","31.04",",,,0","16.82",",,,0","",""
"USC00058793","1973-08","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","512.0","","188.6","1,0","6",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","30","1,0","17","1,0","","","19730829","+,,0","19730831","+,,0","19730831","+,,0","","","19730804",",,0","19730824",",1,0","13.9",",0,29,+","0",",,0,31,+","0",",,0,31,+","40.6",",,0,04,","37.2","1,0,24,","","","0.0","","0.0","1,0","","","","","","","","","","","62.4",",,,0","0",",,,0","24.62","1,0","32.32","1,,,0","16.92",",,,0","",""
"USC00058793","1973-09","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","534.1","","22.1",",0","4",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","","","19730917","+,,0","19730930","+,,0","19730930","+,,0","","","19730924",",,0","19730902",",,0","5.0",",0,17,+","0",",,0,30,+","0",",,0,30,+","71.1",",,0,24,","31.7",",0,02,","","","75.3","","75.3",",0","","","","","","","","","","","95.5",",,,0","0",",,,0","16.56",",0","22.72",",,,0","10.39",",,,0","",""
