"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CA006078290","1955-05","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","10",",C","4",",C","1",",C","0",",C","","","","","","","","","","","","","19550531","+,,C","19550513",",,C","","","","","0",",,C,31,+","25.9",",,C,13,","","","","","65.6",",,,C","0",",,,C","","","","","",""
"CA006078290","1955-06","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","13",",C","8",",C","0",",C","1",",C","","","","","","","","","","","","","19550615",",,C","19550603",",,C","","","","","46",",,C,15,","13.7",",,C,03,","","","","","62.7",",,,C","46",",,,C","","","","","",""
"CA006078290","1956-05","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","14",",C","11",",C","0",",C","1",",C","","","","","","","","","","","","","19560515",",,C","19560513",",,C","","","","","25",",,C,15,","23.6",",,C,13,","","","","","89.4",",,,C","25",",,,C","","","","","",""
"CA006078290","1956-06","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","9",",C","6",",C","0",",C","0",",C","","","","","","","","","","","","","19560630","+,,C","19560621","+,,C","","","","","0",",,C,30,+","17.8",",,C,21,+","","","","","70.6",",,,C","0",",,,C","","","","","",""
"CA006078290","1956-07","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","14",",C","10",",C","1",",C","0",",C","","","","","","","","","","","","","19560731","+,,C","19560708",",,C","","","","","0",",,C,31,+","40.9",",,C,08,","","","","","93.7",",,,C","0",",,,C","","","","","",""
"CA006078290","1956-08","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","10",",C","7",",C","1",",C","0",",C","","","","","","","","","","","","","19560831","+,,C","19560813",",,C","","","","","0",",,C,31,+","26.2",",,C,13,","","","","","73.6",",,,C","0",",,,C","","","","","",""
"CA006078290","1956-09","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","15",",C","5",",C","1",",C","0",",C","","","","","","","","","","","","","19560930","+,,C","19560913",",,C","","","","","0",",,C,30,+","33.8",",,C,13,","","","","","92.2",",,,C","0",",,,C","","","","","",""
"CA006078290","1956-10","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","6",",C","3",",C","0",",C","0",",C","","","","","","","","","","","","","19561031","+,,C","19561026",",,C","","","","","0",",,C,31,+","9.9",",,C,26,","","","","","26.5",",,,C","0",",,,C","","","","","",""
"CA006078290","1956-11","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","8",",C","6",",C","0",",C","6",",C","","","","","","","","","","","","","19561121",",,C","19561121",",,C","","","","","178",",,C,21,","17.8",",,C,21,","","","","","50.2",",,,C","484",",,,C","","","","","",""
"CA006078290","1957-05","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","7",",C","4",",C","0",",C","0",",C","","","","","","","","","","","","","19570531","+,,C","19570529",",,C","","","","","0",",,C,31,+","7.9",",,C,29,","","","","","26.1",",,,C","0",",,,C","","","","","",""
"CA006078290","1957-06","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","19",",C","11",",C","3",",C","0",",C","","","","","","","","","","","","","19570630","+,,C","19570629",",,C","","","","","0",",,C,30,+","50.8",",,C,29,","","","","","185.6",",,,C","0",",,,C","","","","","",""
"CA006078290","1957-07","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","7",",C","3",",C","0",",C","0",",C","","","","","","","","","","","","","19570731","+,,C","19570705",",,C","","","","","0",",,C,31,+","10.2",",,C,05,","","","","","28.6",",,,C","0",",,,C","","","","","",""
"CA006078290","1957-08","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","8",",C","4",",C","0",",C","0",",C","","","","","","","","","","","","","19570831","+,,C","19570823",",,C","","","","","0",",,C,31,+","21.6",",,C,23,","","","","","40.0",",,,C","0",",,,C","","","","","",""
"CA006078290","1957-09","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","15",",C","10",",C","2",",C","0",",C","","","","","","","","","","","","","19570924",",,C","19570902",",,C","","","","","0",",T,C,24,","31.2",",,C,02,","","","","","140.1",",,,C","0",",T,,C","","","","","",""
"CA006078290","1957-10","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","10",",C","4",",C","0",",C","0",",C","","","","","","","","","","","","","19571031","+,,C","19571016",",,C","","","","","0",",,C,31,+","13.2",",,C,16,","","","","","33.5",",,,C","0",",,,C","","","","","",""
"CA006078290","1957-11","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","14",",C","8",",C","1",",C","4",",C","","","","","","","","","","","","","19571122",",,C","19571108",",,C","","","","","51",",,C,22,","26.2",",,C,08,","","","","","88.6",",,,C","181",",,,C","","","","","",""
"CA006078290","1957-12","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","9",",C","6",",C","0",",C","6",",C","","","","","","","","","","","","","19571228","+,,C","19571228","+,,C","","","","","76",",,C,28,+","7.6",",,C,28,+","","","","","38.6",",,,C","386",",,,C","","","","","",""
"CA006078290","1958-01","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","13",",C","3",",C","0",",C","3",",C","","","","","","","","","","","","","19580110",",,C","19580110",",,C","","","","","64",",,C,10,","6.4",",,C,10,","","","","","27.0",",,,C","270",",,,C","","","","","",""
"CA006078290","1958-02","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","11",",C","8",",C","0",",C","8",",C","","","","","","","","","","","","","19580202",",,C","19580202",",,C","","","","","102",",,C,02,","10.2",",,C,02,","","","","","54.4",",,,C","544",",,,C","","","","","",""
"CA006078290","1958-03","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","6",",C","1",",C","0",",C","1",",C","","","","","","","","","","","","","19580314",",,C","19580314",",,C","","","","","33",",,C,14,","3.3",",,C,14,","","","","","8.5",",,,C","85",",,,C","","","","","",""
"CA006078290","1958-04","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","7",",C","2",",C","0",",C","0",",C","","","","","","","","","","","","","19580407",",,C","19580430",",,C","","","","","20",",,C,07,","7.6",",,C,30,","","","","","21.2",",,,C","20",",,,C","","","","","",""
"CA006078290","1958-05","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","21",",C","7",",C","0",",C","0",",C","","","","","","","","","","","","","19580508",",,C","19580521",",,C","","","","","20",",,C,08,","12.7",",,C,21,","","","","","59.8",",,,C","20",",,,C","","","","","",""
"CA006078290","1958-06","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","13",",C","8",",C","0",",C","0",",C","","","","","","","","","","","","","19580630","+,,C","19580604",",,C","","","","","0",",,C,30,+","19.6",",,C,04,","","","","","73.0",",,,C","0",",,,C","","","","","",""
"CA006078290","1958-07","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","12",",C","6",",C","0",",C","0",",C","","","","","","","","","","","","","19580731","+,,C","19580710",",,C","","","","","0",",,C,31,+","7.9",",,C,10,","","","","","42.7",",,,C","0",",,,C","","","","","",""
"CA006078290","1958-08","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","20",",C","12",",C","1",",C","0",",C","","","","","","","","","","","","","19580831","+,,C","19580802",",,C","","","","","0",",,C,31,+","26.2",",,C,02,","","","","","131.6",",,,C","0",",,,C","","","","","",""
"CA006078290","1958-09","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","10",",C","6",",C","0",",C","0",",C","","","","","","","","","","","","","19580930","+,,C","19580929",",,C","","","","","0",",,C,30,+","17.8",",,C,29,","","","","","69.1",",,,C","0",",,,C","","","","","",""
"CA006078290","1958-10","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","15",",C","8",",C","0",",C","0",",C","","","","","","","","","","","","","19581028","+,,C","19581024",",,C","","","","","0",",T,C,28,+","19.1",",,C,24,","","","","","73.6",",,,C","0",",T,,C","","","","","",""
"CA006078290","1958-11","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","13",",C","6",",C","0",",C","4",",C","","","","","","","","","","","","","19581122",",,C","19581108",",,C","","","","","102",",,C,22,","11.4",",,C,08,","","","","","45.2",",,,C","303",",,,C","","","","","",""
"CA006078290","1958-12","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","14",",C","6",",C","0",",C","6",",C","","","","","","","","","","","","","19581217",",,C","19581217",",,C","","","","","76",",,C,17,","7.6",",,C,17,","","","","","43.7",",,,C","437",",,,C","","","","","",""
"CA006078290","1959-01","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","8",",C","6",",C","1",",C","6",",C","","","","","","","","","","","","","19590121",",,C","19590121",",,C","","","","","356",",,C,21,","35.6",",,C,21,","","","","","66.6",",,,C","666",",,,C","","","","","",""
"CA006078290","1959-02","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","6",",C","3",",C","0",",C","3",",C","","","","","","","","","","","","","19590203",",,C","19590203",",,C","","","","","102",",,C,03,","10.2",",,C,03,","","","","","23.8",",,,C","238",",,,C","","","","","",""
"CA006078290","1959-03","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","5",",C","5",",C","0",",C","4",",C","","","","","","","","","","","","","19590315",",,C","19590315",",,C","","","","","241",",,C,15,","24.1",",,C,15,","","","","","45.1",",,,C","418",",,,C","","","","","",""
"CA006078290","1959-04","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","6",",C","2",",C","0",",C","0",",C","","","","","","","","","","","","","19590401",",,C","19590417",",,C","","","","","5",",,C,01,","14.7",",,C,17,","","","","","32.8",",,,C","5",",,,C","","","","","",""
"CA006078290","1959-05","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","14",",C","7",",C","0",",C","2",",C","","","","","","","","","","","","","19590506",",,C","19590531",",,C","","","","","132",",,C,06,","14.0",",,C,31,","","","","","60.6",",,,C","183",",,,C","","","","","",""
"CA006078290","1959-06","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","9",",C","1",",C","0",",C","0",",C","","","","","","","","","","","","","19590630","+,,C","19590605",",,C","","","","","0",",,C,30,+","6.4",",,C,05,","","","","","17.4",",,,C","0",",,,C","","","","","",""
"CA006078290","1959-07","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","10",",C","3",",C","0",",C","0",",C","","","","","","","","","","","","","19590731","+,,C","19590728",",,C","","","","","0",",,C,31,+","13.7",",,C,28,","","","","","47.1",",,,C","0",",,,C","","","","","",""
"CA006078290","1959-08","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","14",",C","11",",C","1",",C","0",",C","","","","","","","","","","","","","19590831","+,,C","19590820",",,C","","","","","0",",,C,31,+","31.0",",,C,20,","","","","","123.0",",,,C","0",",,,C","","","","","",""
"CA006078290","1959-09","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","18",",C","10",",C","1",",C","0",",C","","","","","","","","","","","","","19590930","+,,C","19590902",",,C","","","","","0",",,C,30,+","25.4",",,C,02,","","","","","82.0",",,,C","0",",,,C","","","","","",""
"CA006078290","1959-10","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","14",",C","10",",C","0",",C","2",",C","","","","","","","","","","","","","19591014",",,C","19591024",",,C","","","","","38",",,C,14,","20.8",",,C,24,","","","","","84.5",",,,C","87",",,,C","","","","","",""
"CA006078290","1959-11","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","15",",C","11",",C","0",",C","10",",C","","","","","","","","","","","","","19591123",",,C","19591123",",,C","","","","","203",",,C,23,","20.3",",,C,23,","","","","","89.5",",,,C","875",",,,C","","","","","",""
"CA006078290","1959-12","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","12",",C","6",",C","0",",C","","","","","","","","","","","","","","","","","19591226",",,C","","","","","","","19.1",",,C,26,","","","","","43.6",",,,C","","","","","","","",""
"CA006078290","1960-01","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","16",",C","7",",C","0",",C","7",",C","","","","","","","","","","","","","19600131","+,,C","19600131","+,,C","","","","","89",",,C,31,+","8.9",",,C,31,+","","","","","56.1",",,,C","561",",,,C","","","","","",""
"CA006078290","1960-02","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","14",",C","12",",C","0",",C","12",",C","","","","","","","","","","","","","19600217","+,,C","19600217","+,,C","","","","","102",",,C,17,+","10.2",",,C,17,+","","","","","71.8",",,,C","718",",,,C","","","","","",""
"CA006078290","1960-03","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","9",",C","3",",C","0",",C","2",",C","","","","","","","","","","","","","19600326",",,C","19600326",",,C","","","","","89",",,C,26,","8.9",",,C,26,","","","","","19.4",",,,C","169",",,,C","","","","","",""
"CA006078290","1960-04","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","13",",C","11",",C","0",",C","5",",C","","","","","","","","","","","","","19600413",",,C","19600413",",,C","","","","","147",",,C,13,","14.7",",,C,13,","","","","","77.6",",,,C","429",",,,C","","","","","",""
"CA006078290","1960-05","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","15",",C","7",",C","2",",C","0",",C","","","","","","","","","","","","","19600531","+,,C","19600523",",,C","","","","","0",",,C,31,+","34.3",",,C,23,","","","","","126.7",",,,C","0",",,,C","","","","","",""
"CA006078290","1960-06","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","16",",C","11",",C","0",",C","0",",C","","","","","","","","","","","","","19600630","+,,C","19600616",",,C","","","","","0",",,C,30,+","19.1",",,C,16,","","","","","87.1",",,,C","0",",,,C","","","","","",""
"CA006078290","1960-07","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","16",",C","8",",C","0",",C","0",",C","","","","","","","","","","","","","19600731","+,,C","19600718",",,C","","","","","0",",,C,31,+","20.6",",,C,18,","","","","","86.1",",,,C","0",",,,C","","","","","",""
"CA006078290","1960-08","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","11",",C","8",",C","0",",C","0",",C","","","","","","","","","","","","","19600831","+,,C","19600807",",,C","","","","","0",",,C,31,+","21.1",",,C,07,","","","","","104.3",",,,C","0",",,,C","","","","","",""
"CA006078290","1960-09","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","13",",C","10",",C","0",",C","0",",C","","","","","","","","","","","","","19600930","+,,C","19600908",",,C","","","","","0",",,C,30,+","13.7",",,C,08,","","","","","65.6",",,,C","0",",,,C","","","","","",""
"CA006078290","1960-10","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","14",",C","6",",C","0",",C","0",",C","","","","","","","","","","","","","19601031","+,,C","19601005",",,C","","","","","0",",,C,31,+","17.5",",,C,05,","","","","","54.6",",,,C","0",",,,C","","","","","",""
"CA006078290","1960-11","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","15",",C","8",",C","1",",C","5",",C","","","","","","","","","","","","","19601111",",,C","19601115",",,C","","","","","66",",,C,11,","29.7",",,C,15,","","","","","71.0",",,,C","264",",,,C","","","","","",""
"CA006078290","1960-12","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","12",",C","6",",C","0",",C","6",",C","","","","","","","","","","","","","19601209",",,C","19601209",",,C","","","","","64",",,C,09,","6.4",",,C,09,","","","","","30.5",",,,C","305",",,,C","","","","","",""
"CA006078290","1961-01","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","6",",C","3",",C","0",",C","3",",C","","","","","","","","","","","","","19610107",",,C","19610107",",,C","","","","","81",",,C,07,","8.1",",,C,07,","","","","","19.9",",,,C","199",",,,C","","","","","",""
"CA006078290","1961-02","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","10",",C","5",",C","0",",C","5",",C","","","","","","","","","","","","","19610218",",,C","19610218",",,C","","","","","140",",,C,18,","14.0",",,C,18,","","","","","46.6",",,,C","466",",,,C","","","","","",""
"CA006078290","1961-03","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","9",",C","4",",C","0",",C","3",",C","","","","","","","","","","","","","19610304",",,C","19610304",",,C","","","","","178",",,C,04,","17.8",",,C,04,","","","","","43.0",",,,C","361",",,,C","","","","","",""
"CA006078290","1961-04","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","8",",C","6",",C","0",",C","3",",C","","","","","","","","","","","","","19610402",",,C","19610402",",,C","","","","","102",",,C,02,","10.2",",,C,02,","","","","","37.9",",,,C","213",",,,C","","","","","",""
"CA006078290","1961-05","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","13",",C","5",",C","0",",C","1",",C","","","","","","","","","","","","","19610515",",,C","19610515",",,C","","","","","33",",,C,15,","24.4",",,C,15,","","","","","75.2",",,,C","33",",,,C","","","","","",""
"CA006078290","1961-06","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","12","1,C","9","1,C","1","1,C","0",",C","","","","","","","","","","","","","19610630","+,,C","19610623",",1,C","","","","","0",",,C,30,+","54.1","1,,C,23,","","","","","116.3","1,,,C","0",",,,C","","","","","",""
"CA006078290","1961-07","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","16",",C","13",",C","1",",C","0",",C","","","","","","","","","","","","","19610731","+,,C","19610706",",,C","","","","","0",",,C,31,+","80.5",",,C,06,","","","","","188.2",",,,C","0",",,,C","","","","","",""
"CA006078290","1961-08","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","13",",C","9",",C","1",",C","0",",C","","","","","","","","","","","","","19610831","+,,C","19610831",",,C","","","","","0",",,C,31,+","133.4",",,C,31,","","","","","217.7",",,,C","0",",,,C","","","","","",""
"CA006078290","1961-09","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","17",",C","11",",C","1",",C","0",",C","","","","","","","","","","","","","19610930","+,,C","19610910",",,C","","","","","0",",,C,30,+","31.5",",,C,10,","","","","","118.8",",,,C","0",",,,C","","","","","",""
"CA006078290","1961-10","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","11",",C","5",",C","0",",C","1",",C","","","","","","","","","","","","","19611013",",,C","19611013",",,C","","","","","25",",,C,13,","21.8",",,C,13,","","","","","46.0",",,,C","46",",,,C","","","","","",""
"CA006078290","1961-11","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","15",",C","8",",C","0",",C","","","","","","","","","","","","","","","","","19611116",",,C","","","","","","","22.9",",,C,16,","","","","","78.3",",,,C","","","","","","","",""
"CA006078290","1961-12","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","17",",C","8",",C","1",",C","6",",C","","","","","","","","","","","","","19611212",",,C","19611212",",,C","","","","","305",",,C,12,","30.5",",,C,12,","","","","","69.2",",,,C","628",",,,C","","","","","",""
"CA006078290","1962-01","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","15",",C","11",",C","0",",C","11",",C","","","","","","","","","","","","","19620107",",,C","19620107",",,C","","","","","203",",,C,07,","20.3",",,C,07,","","","","","83.7",",,,C","837",",,,C","","","","","",""
"CA006078290","1962-02","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","13",",C","8",",C","0",",C","8",",C","","","","","","","","","","","","","19620204",",,C","19620204",",,C","","","","","152",",,C,04,","15.2",",,C,04,","","","","","56.9",",,,C","569",",,,C","","","","","",""
"CA006078290","1962-03","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","9",",C","3",",C","0",",C","3",",C","","","","","","","","","","","","","19620328",",,C","19620328",",,C","","","","","99",",,C,28,","9.9",",,C,28,","","","","","24.6",",,,C","246",",,,C","","","","","",""
"CA006078290","1962-04","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","6",",C","3",",C","0",",C","1",",C","","","","","","","","","","","","","19620413",",,C","19620427",",,C","","","","","51",",,C,13,","20.3",",,C,27,","","","","","31.3",",,,C","64",",,,C","","","","","",""
"CA006078290","1962-05","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","13",",C","9",",C","0",",C","0",",C","","","","","","","","","","","","","19620531","+,,C","19620503",",,C","","","","","0",",,C,31,+","11.7",",,C,03,","","","","","65.5",",,,C","0",",,,C","","","","","",""
"CA006078290","1962-06","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","5",",C","4",",C","0",",C","0",",C","","","","","","","","","","","","","19620630","+,,C","19620616",",,C","","","","","0",",,C,30,+","16.3",",,C,16,","","","","","38.7",",,,C","0",",,,C","","","","","",""
"CA006078290","1962-07","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","14",",C","10",",C","0",",C","0",",C","","","","","","","","","","","","","19620731","+,,C","19620720",",,C","","","","","0",",,C,31,+","18.8",",,C,20,","","","","","90.2",",,,C","0",",,,C","","","","","",""
"CA006078290","1962-08","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","18",",C","16",",C","2",",C","0",",C","","","","","","","","","","","","","19620831","+,,C","19620824",",,C","","","","","0",",,C,31,+","40.6",",,C,24,","","","","","195.0",",,,C","0",",,,C","","","","","",""
"CA006078290","1962-09","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","13",",C","8",",C","0",",C","0",",C","","","","","","","","","","","","","19620930","+,,C","19620910",",,C","","","","","0",",,C,30,+","17.8",",,C,10,","","","","","84.0",",,,C","0",",,,C","","","","","",""
"CA006078290","1962-10","48.4667","-81.3667","308.0","TIMMINS ONT HYDRO, ON CA","","","","","12",",C","7",",C","0",",C","4",",C","","","","","","","","","","","","","19621029","+,,C","19621011",",,C","","","","","51",",,C,29,+","10.4",",,C,11,","","","","","40.4",",,,C","183",",,,C","","","","","",""
