"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00403447","2008-06","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","","","374.3","0","245.0",",0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","19",",0","","","20080619",",,0","20080630","+,,0","20080630","+,,0","3","","20080610",",,0","20080625",",,0","15.0",",0,19,","0",",,0,30,+","0",",,0,30,+","20.8",",,0,10,","35.0",",0,25,","1736.1","0","","","0.0",",0","","","","","","","","","","","40.3",",,,0","0",",,,0","26.50",",0","32.30",",,,0","20.70",",,,0","","","",""
"USC00403447","2008-07","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","","","665.2","0","290.9",",0","8",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","27",",0","","","20080714",",,0","20080731","+,,0","20080731","+,,0","6","","20080706",",,0","20080722","+,,0","15.6",",0,14,","0",",,0,31,+","0",",,0,31,+","6.6",",,0,06,","37.8",",0,22,+","0.0","0","","","0.0",",0","","","","","","","","","","","31.5",",,,0","0",",,,0","27.72",",0","34.24",",,,0","21.19",",,,0","","","",""
"USC00403447","2008-08","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","","","897.0","0","231.8","1,0","10",",0","5",",0","2",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","30","1,0","15","1,0","1","","20080809",",1,0","20080831","+,,0","20080831","+,,0","5","","20080801",",,0","20080803",",1,0","16.1","1,0,09,","0",",,0,31,+","0",",,0,31,+","53.6",",,0,01,","37.2","1,0,03,","0.0","0","","","0.0","1,0","","","","","","","","","","","137.8",",,,0","0",",,,0","26.06","1,0","31.63","1,,,0","20.49","1,,,0","","","",""
"USC00403447","2008-09","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","","","1033.6","0","136.6","1,0","6",",0","4",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","29","1,0","7","1,0","","","20080929","+,1,0","20080930","+,,0","20080930","+,,0","","","20080904",",,0","20080901",",1,0","11.1","1,0,29,+","0",",,0,30,+","0",",,0,30,+","26.7",",,0,04,","33.9","1,0,01,","1.9","0","","","1.9","1,0","","","","","","","","","","","44.8",",,,0","0",",,,0","22.98","1,0","28.79","1,,,0","17.17","1,,,0","","","",""
"USC00403447","2008-10","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","","","1063.9","0","30.3",",0","7",",0","6",",0","2",",0","0",",0","0",",0","0",",0","3",",0","0",",0","21",",0","0",",0","1","","20081029",",,0","20081031","+,,0","20081031","+,,0","2","","20081008",",,0","20081015","+,,0","-1.7",",0,29,","0",",,0,31,+","0",",,0,31,+","79.2",",,0,08,","30.6",",0,15,+","108.6","0","","","106.7",",0","","","","","","","","","","","147.2",",,,0","0",",,,0","15.87",",0","23.16",",,,0","8.58",",,,0","","","",""
"USC00403447","2008-11","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","","","1063.9","0","0.0",",0","10",",0","5",",0","1",",0","0",",0","0",",0","0",",0","11",",0","0",",0","7",",0","0",",0","1","","20081122",",,0","20081130","+,,0","20081130","+,,0","","","20081124",",,0","20081105","+,,0","-8.3",",0,22,","0",",,0,30,+","0",",,0,30,+","26.2",",,0,24,","25.6",",0,05,+","387.6","0","","","279.0",",0","","","","","","","","","","","58.5",",,,0","0",",,,0","9.03",",0","15.91",",,,0","2.15",",,,0","","","",""
"USC00403447","2008-12","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","","","1065.0","0","1.1","1,0","13",",0","8",",0","2",",0","0",",0","0",",0","0",",0","19",",0","2","1,0","3","1,0","0","1,0","","","20081222",",,0","20081201",",,0","20081201",",,0","2","","20081210",",,0","20081228",",1,0","-11.1",",0,22,","0",",T,0,01,","0",",T,0,01,","86.1",",,0,10,","24.4","1,0,28,","783.5","0","","","395.9","1,0","","","","","","","","","","","212.5",",,,0","0",",T,,0","5.13","1,0","11.12","1,,,0","-0.85",",,,0","","","",""
"USC00403447","2009-01","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","","","0.0","0","0.0",",0","7",",0","4",",0","1",",0","1",",0","0",",0","0",",0","24",",0","4",",0","1",",0","0",",0","","","20090116",",,0","20090128",",,0","20090128",",,0","","","20090106",",,0","20090104",",,0","-12.8",",0,16,","25",",,0,28,","13",",,0,28,","30.2",",,0,06,","21.7",",0,04,","1249.7","0","","","466.2",",0","","","","","","","","","","","80.0",",,,0","13",",,,0","3.30",",0","8.87",",,,0","-2.28",",,,0","","","",""
"USC00403447","2009-02","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","","","0.3","0","0.3",",0","7",",0","6",",0","1",",0","0",",0","0",",0","0",",0","14",",0","0",",0","5",",0","0",",0","","","20090205",",,0","20090228","+,,0","20090228","+,,0","1","","20090228",",,0","20090219","+,,0","-7.8",",0,05,","0",",,0,28,+","0",",,0,28,+","35.8",",,0,28,","23.3",",0,19,+","1544.7","0","","","295.0",",0","","","","","","","","","","","83.3",",,,0","0",",,,0","7.81",",0","14.36",",,,0","1.26",",,,0","","","",""
"USC00403447","2009-03","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","","","4.4","0","4.1",",0","11",",0","10",",0","3",",0","2",",0","1",",0","0",",0","5",",0","0",",0","12",",0","0",",0","5","","20090303",",,0","20090301",",,0","20090301",",,0","1","","20090325",",,0","20090310",",,0","-6.1",",0,03,","152",",,0,01,","152",",,0,01,","63.2",",,0,25,","28.9",",0,10,","1770.1","0","","","225.4",",0","","","","","","","","","","","187.5",",,,0","152",",,,0","11.20",",0","17.05",",,,0","5.34",",,,0","","","",""
"USC00403447","2009-04","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","","","44.2","0","39.8",",0","8",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","1","","20090401",",,0","20090430","+,,0","20090430","+,,0","3","","20090419",",,0","20090424",",,0","1.1",",0,01,","0",",,0,30,+","0",",,0,30,+","26.4",",,0,19,","31.1",",0,24,","1874.1","0","","","104.0",",0","","","","","","","","","","","95.2",",,,0","0",",,,0","16.19",",0","22.47",",,,0","9.91",",,,0","","","",""
"USC00403447","2009-05","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","","","140.3","0","96.1",",0","14",",0","14",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","1",",0","","","20090519",",,0","20090531","+,,0","20090531","+,,0","10","","20090506",",,0","20090531",",,0","7.2",",0,19,","0",",,0,31,+","0",",,0,31,+","45.7",",,0,06,","32.8",",0,31,","1889.1","0","","","15.0",",0","","","","","","","","","","","201.8",",,,0","0",",,,0","20.95",",0","25.80",",,,0","16.09",",,,0","","","",""
"USC00403447","2009-06","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","","","394.5","0","254.2",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","19",",0","","","20090606",",,0","20090630","+,,0","20090630","+,,0","6","","20090605",",,0","20090628","+,,0","12.2",",0,06,","0",",,0,30,+","0",",,0,30,+","23.6",",,0,05,","37.2",",0,28,+","1890.2","0","","","1.1",",0","","","","","","","","","","","66.2",",,,0","0",",,,0","26.77",",0","33.01",",,,0","20.54",",,,0","","","",""
"USC00403447","2009-07","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","","","617.8","0","223.3",",0","14",",0","11",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","15",",0","","","20090719","+,,0","20090731","+,,0","20090731","+,,0","6","","20090722",",,0","20090701",",,0","15.6",",0,19,+","0",",,0,31,+","0",",,0,31,+","58.2",",,0,22,","35.6",",0,01,","0.0","0","","","0.0",",0","","","","","","","","","","","226.2",",,,0","0",",,,0","25.54",",0","30.99",",,,0","20.08",",,,0","","","",""
"USC00403447","2009-08","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","","","846.0","0","228.2",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","16",",0","1","","20090831","+,,0","20090831","+,,0","20090831","+,,0","5","","20090819",",,0","20090805",",,0","14.4",",0,31,+","0",",,0,31,+","0",",,0,31,+","21.3",",,0,19,","35.0",",0,05,","0.0","0","","","0.0",",0","","","","","","","","","","","58.1",",,,0","0",",,,0","25.70",",0","31.54",",,,0","19.85",",,,0","","","",""
"USC00403447","2009-09","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","","","999.9","0","153.9",",0","18",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","4",",0","2","","20090930","+,,0","20090930","+,,0","20090930","+,,0","8","","20090917",",,0","20090909",",,0","8.9",",0,30,+","0",",,0,30,+","0",",,0,30,+","35.3",",,0,17,","33.3",",0,09,","4.4","0","","","4.4",",0","","","","","","","","","","","161.2",",,,0","0",",,,0","23.32",",0","28.11",",,,0","18.52",",,,0","","","",""
"USC00403447","2009-10","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","","","1006.3","0","6.4",",0","16",",0","11",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","","","20091018",",,0","20091031","+,,0","20091031","+,,0","2","","20091010",",,0","20091009",",,0","0.6",",0,18,","0",",,0,31,+","0",",,0,31,+","70.4",",,0,10,","29.4",",0,09,","115.3","0","","","110.9",",0","","","","","","","","","","","267.9",",,,0","0",",,,0","14.96",",0","20.25",",,,0","9.68",",,,0","","","",""
"USC00403447","2009-11","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","","","1007.1","0","0.8",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","13",",0","0",",0","","","20091127",",,0","20091130","+,,0","20091130","+,,0","1","","20091130",",,0","20091109",",,0","-2.2",",0,27,","0",",,0,30,+","0",",,0,30,+","22.9",",,0,30,","26.1",",0,09,","292.5","0","","","177.2",",0","","","","","","","","","","","32.3",",,,0","0",",,,0","12.45",",0","19.37",",,,0","5.54",",,,0","","","",""
"USC00403447","2009-12","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","","","1007.1","0","0.0",",0","11",",0","9",",0","1",",0","0","1,0","0",",0","0",",0","21",",0","0",",0","1",",0","0",",0","2","","20091211",",,0","20091231","+,1,0","20091225",",,0","","","20091209",",,0","20091201",",,0","-7.2",",0,11,","0","1,,0,31,+","0",",T,0,25,","40.4",",,0,09,","22.2",",0,01,","723.6","0","","","431.1",",0","","","","","","","","","","","105.2",",,,0","0",",T,,0","4.43",",0","9.49",",,,0","-0.64",",,,0","","","",""
"USC00403447","2010-01","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","","","0.0","0","0.0",",0","8",",0","6",",0","1",",0","2",",0","0","1,0","0",",0","24",",0","10",",0","0",",0","0",",0","1","","20100108",",,0","20100131","+,,0","20100107",",1,0","4","","20100117",",,0","20100123","+,,0","-13.3",",0,08,","25",",,0,31,+","5","1,,0,07,","45.0",",,0,17,","18.3",",0,23,+","1227.5","0","","","503.9",",0","","","","","","","","","","","117.7",",,,0","5","1,,,0","2.08",",0","7.68",",,,0","-3.53",",,,0","","","",""
"USC00403447","2010-02","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","","","0.0","0","0.0",",0","7",",0","6",",0","1",",0","3","2,0","1","1,0","0",",0","24",",0","3",",0","0",",0","0",",0","","","20100201",",,0","20100208",",2,0","20100208",",1,0","","","20100209",",,0","20100222",",,0","-10.0",",0,01,","102","2,,0,08,","102","1,,0,08,","28.2",",,0,09,","20.0",",0,22,","1691.2","0","","","463.7",",0","","","","","","","","","","","99.9",",,,0","122","1,,,0","1.77",",0","6.94",",,,0","-3.40",",,,0","","","",""
"USC00403447","2010-03","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","","","0.0","0","0.0",",0","12",",0","8",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","11",",0","0",",0","","","20100304",",,0","20100331","+,,0","20100331","+,,0","1","","20100321",",,0","20100325","+,,0","-5.6",",0,04,","0",",,0,31,+","0",",,0,31,+","15.7",",,0,21,","24.4",",0,25,+","1940.7","0","","","249.5",",0","","","","","","","","","","","87.3",",,,0","0",",,,0","10.29",",0","16.81",",,,0","3.76",",,,0","","","",""
"USC00403447","2010-04","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","","","46.8","0","46.8",",0","6",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","","","20100409",",,0","20100430","+,,0","20100430","+,,0","3","","20100425",",,0","20100416","+,,0","3.3",",0,09,","0",",,0,30,+","0",",,0,30,+","46.2",",,0,25,","31.1",",0,16,+","1982.2","0","","","41.5",",0","","","","","","","","","","","132.9",",,,0","0",",,,0","18.51",",0","25.73",",,,0","11.29",",,,0","","","",""
"USC00403447","2010-05","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","","","196.1","0","149.3",",0","10",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","4",",0","2","","20100511",",,0","20100531","+,,0","20100502",",,0","5","","20100502",",,0","20100524",",,0","10.0",",0,11,","0",",,0,31,+","0",",T,0,02,","98.3",",,0,02,","33.9",",0,24,","1993.5","0","","","11.3",",0","","","","","","","","","","","219.2",",,,0","0",",T,,0","22.78",",0","28.23",",,,0","17.34",",,,0","","","",""
"USC00403447","2010-06","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","","","486.8","0","290.7",",0","10",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","25",",0","","","20100607",",,0","20100630","+,,0","20100630","+,,0","8","","20100617",",,0","20100623","+,,0","16.7",",0,07,","0",",,0,30,+","0",",,0,30,+","23.9",",,0,17,","36.1",",0,23,+","1993.5","0","","","0.0",",0","","","","","","","","","","","89.0",",,,0","0",",,,0","28.02",",0","33.47",",,,0","22.57",",,,0","","","",""
"USC00403447","2010-07","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","","","779.5","0","292.7","1,0","8",",0","4",",0","3",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","30","1,0","24","1,0","","","20100702",",1,0","20100731","+,,0","20100731","+,,0","7","","20100712",",,0","20100725",",1,0","16.7","1,0,02,","0",",,0,31,+","0",",,0,31,+","60.2",",,0,12,","36.7","1,0,25,","0.0","0","","","0.0","1,0","","","","","","","","","","","149.9",",,,0","0",",,,0","28.09","1,0","33.55","1,,,0","22.62","1,,,0","","","",""
"USC00403447","2010-08","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","","","1100.7","0","321.2",",0","7",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","25",",0","","","20100827",",,0","20100831","+,,0","20100831","+,,0","4","","20100810",",,0","20100804",",,0","16.1",",0,27,","0",",,0,31,+","0",",,0,31,+","37.6",",,0,10,","40.0",",0,04,","0.0","0","","","0.0",",0","","","","","","","","","","","58.1",",,,0","0",",,,0","28.69",",0","34.30",",,,0","23.08",",,,0","","","",""
"USC00403447","2010-09","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","","","1263.7","0","163.0","1,0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","29","1,0","14","1,0","","","20100928",",,0","20100930","+,,0","20100930","+,,0","","","20100925","+,,0","20100921",",1,0","8.9",",0,28,","0",",,0,30,+","0",",,0,30,+","0.3",",,0,25,+","36.1","1,0,21,","3.3","0","","","3.3","1,0","","","","","","","","","","","1.2",",,,0","0",",,,0","23.80","1,0","31.11","1,,,0","16.50",",,,0","","","",""
"USC00403447","2010-10","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","","","1286.8","0","23.1","1,0","4",",0","2",",0","0",",0","0",",0","0",",0","0","1,0","2","1,0","0","1,0","25","1,0","1","1,0","","","20101031","+,1,0","20101031","+,,0","20101031","+,,0","1","","20101025",",,0","20101011",",1,0","-0.6","1,0,31,+","0",",,0,31,+","0",",,0,31,+","8.9",",,0,25,","32.2","1,0,11,","73.5","0","","","70.2","1,0","","","","","","","","","","","16.8",",,,0","0",",,,0","16.76","1,0","25.63","1,,,0","7.90","1,,,0","","","",""
"USC00403447","2010-11","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","","","1290.4","0","3.6",",0","12",",0","8",",0","3",",0","0",",0","0",",0","0",",0","6",",0","0",",0","12",",0","0",",0","","","20101128","+,,0","20101130","+,,0","20101130","+,,0","","","20101126",",,0","20101112",",,0","-2.2",",0,28,+","0",",,0,30,+","0",",,0,30,+","44.7",",,0,26,","27.2",",0,12,","286.2","0","","","212.7",",0","","","","","","","","","","","176.5",",,,0","0",",,,0","11.36",",0","18.26",",,,0","4.47",",,,0","","","",""
"USC00403447","2010-12","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","","","1290.4","0","0.0",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","25",",0","2",",0","0",",0","0",",0","","","20101214","+,,0","20101226","+,,0","20101218",",,0","","","20101212",",,0","20101222",",,0","-9.4",",0,14,+","0",",T,0,26,+","8",",,0,18,","17.3",",,0,12,","19.4",",0,22,","767.4","0","","","481.2",",0","","","","","","","","","","","32.4",",,,0","13",",,,0","2.81",",0","8.40",",,,0","-2.78",",,,0","","","",""
"USC00403447","2011-01","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","1.2","1,7","0.0","7","0.0","1,K","12",",K","4",",K","1",",K","6","1,K","1","1,K","0","1,K","19","1,K","3","1,K","1","1,K","0","1,K","","","20110113",",1,K","20110110",",1,K","20110110",",1,K","","","20110101",",,K","20110130",",1,K","-11.7","1,K,13,","102","1,,K,10,","91","1,,K,10,","27.4",",,K,01,","22.8","1,K,30,","1230.6","7","  10.0","2,,,7,5,2","463.2","1,K","  12.2","1,,,7,5,2","   2.2","2,,,7,5,2","   2.2","1,,,7,5,2","   3.5","2,,,7,5,2","   4.9","1,,,7,5,2","59.3",",,,K","119","1,,,K","2.89","1,K","8.15","1,,,K","-2.37","1,,,K","340","1,7","11.2","1,7"
"USC00403447","2011-02","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","3.5",",7","2.2","7","2.2",",K","11",",K","9",",K","1",",K","3",",K","2",",K","0",",K","13",",K","4",",K","7",",K","0",",K","","","20110211",",,K","20110210",",,K","20110210",",,K","2","","20110225",",,K","20110221",",,K","-12.8",",K,11,","102",",,K,10,","89",",,K,10,","27.7",",,K,25,","25.6",",K,21,","1537.7","7","  11.7",",,,7,5,2","307.1",",K","  15.0",",,,7,5,2","   2.2",",,,7,5,2","   2.2",",,,7,5,2","   6.1",",,,7,5,2","   8.2",",,,7,5,2","89.6",",,,K","130",",,,K","7.44",",K","13.07",",,,K","1.82",",,,K","24",",7","98.3",",7"
"USC00403447","2011-03","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","2.0",",7","13.1","7","10.9",",K","11",",K","10",",K","2",",K","0",",K","0",",K","0",",K","5",",K","0",",K","10",",K","0",",K","","","20110308",",,K","20110331","+,,K","20110331","+,,K","4","","20110305",",,K","20110321",",,K","-5.6",",K,08,","0",",,K,31,+","0",",,K,31,+","34.3",",,K,05,","29.4",",K,21,","1756.2","7","  15.0","1,,,7,5,2","218.5",",K","  18.9","1,,,7,5,2","   5.6","1,,,7,5,2","   9.4","1,,,7,5,2","   9.5","1,,,7,5,2","  13.9","1,,,7,5,2","137.3",",,,K","0",",,,K","11.64",",K","17.49",",,,K","5.78",",,,K","200",",7","13.4",",7"
"USC00403447","2011-04","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","3.6","2,7","72.8","7","59.7","2,K","10",",K","9",",K","4",",K","0","3,K","0","2,K","0","2,K","0","2,K","0","2,K","23","2,K","2","2,K","","","20110417",",2,K","20110430","+,3,K","20110430","+,2,K","3","","20110427",",,K","20110410",",2,K","3.9","2,K,17,","0","3,,K,30,+","0","2,,K,30,+","105.9",",,K,27,","32.8","2,K,10,","1808.5","7","  20.0","2,,,7,5,2","52.3","2,K","  23.3","2,,,7,5,2","   9.4","2,,,7,5,2","  13.3","2,,,7,5,2","  14.8","2,,,7,5,2","  19.3","2,,,7,5,2","315.4",",,,K","0","2,,,K","18.60","2,K","24.95","2,,,K","12.24","2,,,K","31","2,7","98.3","2,7"
"USC00403447","2011-05","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","2.3","2,7","176.7","7","103.9","1,K","10",",K","7",",K","3",",K","0","3,K","0","2,K","0","1,K","0","1,K","0","1,K","24","1,K","4","1,K","","","20110505",",1,K","20110531","+,3,K","20110531","+,2,K","3","","20110503",",,K","20110531",",1,K","5.6","1,K,05,","0","3,,K,31,+","0","2,,K,31,+","49.5",",,K,03,","32.8","1,K,31,","1845.4","7","","","36.9","1,K","","","","","","","","","","","171.8",",,,K","0","2,,,K","20.57","1,K","26.14","1,,,K","14.99","1,,,K","60","3,7","93.9","3,7"
"USC00403447","2011-06","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","1.8",",7","446.8","7","270.1",",K","6","1,K","5","1,K","0","1,K","0",",K","0",",K","0",",K","0",",K","0",",K","30",",K","24",",K","","","20110618","+,,K","20110630","+,,K","20110630","+,,K","3","","20110629",",1,K","20110605",",,K","19.4",",K,18,+","0",",,K,30,+","0",",,K,30,+","16.8","1,,K,29,","36.1",",K,05,","1845.4","7","  27.2",",,,7,5,1","0.0",",K","  30.0",",,,7,5,1","  23.9",",,,7,5,1","  27.2",",,,7,5,1","  25.5",",,,7,5,1","  29.0",",,,7,5,1","51.6","1,,,K","0",",,,K","27.34",",K","33.01",",,,K","21.66",",,,K","12",",7","31.3",",7"
"USC00403447","2011-07","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","0.8",",7","765.6","7","318.8",",7","9",",7","6",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","26",",7","","","20110701",",,7","20110731","+,,7","20110731","+,,7","4","","20110708",",,7","20110713","+,,7","18.3",",7,01,","0",",,7,31,+","0",",,7,31,+","22.4",",,7,08,","37.2",",7,13,+","0.0","7","  28.3","2,,,7,5,1","0.0",",7","  31.7","2,,,7,5,1","  26.1","2,,,7,5,1","  28.9","2,,,7,5,1","  27.6","2,,,7,5,1","  30.3","2,,,7,5,1","60.8",",,,7","0",",,,7","28.62",",7","34.10",",,,7","23.13",",,,7","17","1,7","102.8","1,7"
"USC00403447","2011-08","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","0.8",",7","1055.2","7","289.6",",7","8",",7","7",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","22",",7","1","","20110830","+,,7","20110831","+,,7","20110831","+,,7","3","","20110821",",,7","20110804",",,7","17.8",",7,30,+","0",",,7,31,+","0",",,7,31,+","17.8",",,7,21,","40.6",",7,04,","0.0","7","  29.4",",,,7,5,1","0.0",",7","  31.1",",,,7,5,1","  25.6",",,,7,5,1","  27.2",",,,7,5,1","  27.2",",,,7,5,1","  29.0",",,,7,5,1","64.1",",,,7","0",",,,7","27.67",",7","33.56",",,,7","21.79",",,,7","5",",7","22.4",",7"
"USC00403447","2011-09","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","2.1",",7","1165.2","7","110.0",",7","7",",7","5",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","6",",7","","","20110927",",,7","20110930","+,,7","20110930","+,,7","","","20110919",",,7","20110901",",,7","10.0",",7,27,","0",",,7,30,+","0",",,7,30,+","33.8",",,7,19,","37.2",",7,01,","4.9","7","  26.7",",,,7,5,1","4.9",",7","  27.8",",,,7,5,1","  20.6",",,,7,5,1","  21.7",",,,7,5,1","  22.5",",,,7,5,1","  24.1",",,,7,5,1","68.2",",,,7","0",",,,7","21.84",",7","28.24",",,,7","15.43",",,,7","360",",7","12.1",",7"
"USC00403447","2011-10","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","1.2",",7","1182.1","7","16.9",",7","5",",7","3",",7","0",",7","0",",7","0",",7","0",",7","2",",7","0",",7","19",",7","0",",7","","","20111030",",,7","20111031","+,,7","20111031","+,,7","1","","20111028",",,7","20111017",",,7","-0.6",",7,30,","0",",,7,31,+","0",",,7,31,+","15.7",",,7,28,","30.0",",7,17,","107.8","7","  22.2","3,,,7,5,1","102.9",",7","  23.3","3,,,7,5,1","  13.3","3,,,7,5,1","  14.4","3,,,7,5,1","  17.7","3,,,7,5,1","  19.4","3,,,7,5,1","38.4",",,,7","0",",,,7","15.56",",7","22.80",",,,7","8.32",",,,7","12","4,7","98.3","4,7"
"USC00403447","2011-11","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","2.8",",7","1187.1","7","5.0",",7","14",",7","9",",7","3",",7","0","1,7","0",",7","0",",7","3",",7","0",",7","7",",7","0",",7","","","20111118",",,7","20111129",",1,7","20111129",",,7","2","","20111116",",,7","20111115",",,7","-3.9",",7,18,","0","1,T,7,29,","0",",T,7,29,","41.9",",,7,16,","25.6",",7,15,","302.4","7","  15.6",",,,4,5,1","194.6",",7","  16.1",",,,5,5,1","  11.1",",,,4,5,1","  12.2",",,,5,5,1","  13.3",",,,4,5,1","  14.6",",,,5,5,1","173.3",",,,7","0",",T,,7","12.02",",7","17.13",",,,7","6.90",",,,7","29","3,7","80.5","3,7"
