"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00003028","2006-04","37.28346","-102.613784","1337.0","SPRINGFIELD COMANCHE NATIONAL GRASSLAND, CO US","6.3",",W","17.3","W","17.3",",W","4",",W","1",",W","0",",W","","","","","0",",W","9",",W","0",",W","19",",W","2",",W","","","20060408",",,W","","","","","","","20060428",",,W","20060423",",,W","-6.0",",W,08,","","","","","10.2",",,W,28,","33.3",",W,23,","2508.5","W","149.4",",W","14.7",",,,W","","","13.93",",W","23.92",",,,W","3.94",",,,W","","","330",",W","330",",W","22.8",",W","26.4",",W"
"USW00003028","2006-05","37.28346","-102.613784","1337.0","SPRINGFIELD COMANCHE NATIONAL GRASSLAND, CO US","5.1",",W","83.1","W","65.8",",W","7",",W","2",",W","0",",W","","","","","0",",W","0",",W","0",",W","26",",W","8",",W","","","20060511",",,W","","","","","","","20060505",",,W","20060526",",,W","1.1",",W,11,","","","","","16.5",",,W,05,","37.8",",W,26,","2579.0","W","70.5",",W","24.1",",,,W","","","18.18",",W","27.17",",,,W","9.20",",,,W","","","170",",W","150",",W","17.9",",W","23.3",",W"
"USW00003028","2006-06","37.28346","-102.613784","1337.0","SPRINGFIELD COMANCHE NATIONAL GRASSLAND, CO US","6.0",",W","253.0","W","169.9",",W","6",",W","5",",W","0",",W","","","","","0",",W","0",",W","0",",W","30",",W","20",",W","","","20060626",",,W","","","","","","","20060622",",,W","20060620",",,W","7.8",",W,26,","","","","","4.8",",,W,22,","40.0",",W,20,","2580.1","W","1.1",",W","17.2",",,,W","","","23.96",",W","33.35",",,,W","14.57",",,,W","","","10",",W","10",",W","24.1",",W","28.2",",W"
"USW00003028","2006-07","37.28346","-102.613784","1337.0","SPRINGFIELD COMANCHE NATIONAL GRASSLAND, CO US","4.7",",W","468.0","W","215.0",",W","10",",W","5",",W","2",",W","","","","","0",",W","0",",W","0",",W","31",",W","21",",W","","","20060723",",,W","","","","","","","20060709",",,W","20060725","+,,W","13.3",",W,23,","","","","","66.8",",,W,09,","37.2",",W,25,+","0.0","W","0.0",",W","147.4",",,,W","","","25.27",",W","33.08",",,,W","17.46",",,,W","","","180",",W","180",",W","16.1",",W","19.7",",W"
"USW00003028","2006-08","37.28346","-102.613784","1337.0","SPRINGFIELD COMANCHE NATIONAL GRASSLAND, CO US","4.3",",W","618.5","W","150.5",",W","12",",W","10",",W","2",",W","","","","","0",",W","0",",W","0",",W","29",",W","13",",W","","","20060829",",,W","","","","","","","20060813",",,W","20060809",",,W","9.4",",W,29,","","","","","68.1",",,W,13,","35.6",",W,09,","2.8","W","2.8",",W","170.8",",,,W","","","23.10",",W","29.59",",,,W","16.61",",,,W","","","310",",W","310",",W","16.1",",W","17.9",",W"
"USW00003028","2006-09","37.28346","-102.613784","1337.0","SPRINGFIELD COMANCHE NATIONAL GRASSLAND, CO US","4.3",",W","628.0","W","9.5",",W","6",",W","4",",W","0",",W","","","","","0",",W","0",",W","0",",W","23",",W","0",",W","","","20060928",",,W","","","","","","","20060909",",,W","20060916",",,W","1.7",",W,28,","","","","","5.3",",,W,09,","30.0",",W,16,","78.1","W","75.3",",W","18.5",",,,W","","","16.14",",W","24.05",",,,W","8.24",",,,W","","","300",",W","310",",W","23.3",",W","27.7",",W"
"USW00003028","2006-10","37.28346","-102.613784","1337.0","SPRINGFIELD COMANCHE NATIONAL GRASSLAND, CO US","4.5",",W","637.7","W","9.7",",W","6",",W","3",",W","0",",W","","","","","0",",W","8",",W","0",",W","15",",W","0",",W","","","20061031",",,W","","","","","","","20061026",",,W","20061003","+,,W","-7.1",",W,31,","","","","","13.5",",,W,26,","31.7",",W,03,+","304.0","W","225.9",",W","29.8",",,,W","","","11.36",",W","19.73",",,,W","2.99",",,,W","","","330",",W","330",",W","16.5",",W","20.6",",W"
"USW00003028","2006-11","37.28346","-102.613784","1337.0","SPRINGFIELD COMANCHE NATIONAL GRASSLAND, CO US","4.9",",W","637.7","W","0.0",",W","1",",W","1",",W","0",",W","","","","","0",",W","22",",W","2",",W","6",",W","0",",W","","","20061130",",,W","","","","","","","20061129",",,W","20061108",",,W","-14.9",",W,30,","","","","","3.0",",,W,29,","29.4",",W,08,","660.1","W","356.1",",W","3.0",",,,W","","","6.46",",W","15.92",",,,W","-2.99",",,,W","","","320",",W","320",",W","21.9",",W","26.8",",W"
"USW00003028","2006-12","37.28346","-102.613784","1337.0","SPRINGFIELD COMANCHE NATIONAL GRASSLAND, CO US","5.1",",W","637.7","W","0.0",",W","4","3,W","2","3,W","0","3,W","","","","","0",",W","29",",W","9",",W","0",",W","0",",W","","","20061231",",,W","","","","","","","20061219",",3,W","20061205",",,W","-15.5",",W,31,","","","","","16.0","3,,W,19,","19.4",",W,05,","1227.9","W","567.8",",W","33.8","3,,,W","","","0.02",",W","6.53",",,,W","-6.50",",,,W","","","330",",W","330",",W","21.0",",W","23.3",",W"
"USW00003028","2007-01","37.28346","-102.613784","1337.0","SPRINGFIELD COMANCHE NATIONAL GRASSLAND, CO US","5.2",",W","0.0","W","0.0",",W","4",",W","2",",W","0",",W","","","","","2",",W","31",",W","19",",W","0",",W","0",",W","","","20070115",",,W","","","","","","","20070120",",,W","20070104",",,W","-19.3",",W,15,","","","","","4.6",",,W,20,","8.9",",W,04,","1974.9","W","747.0",",W","8.2",",,,W","","","-5.76",",W","-0.19",",,,W","-11.34",",,,W","","","320",",W","320",",W","17.0",",W","19.2",",W"
"USW00003028","2007-02","37.28346","-102.613784","1337.0","SPRINGFIELD COMANCHE NATIONAL GRASSLAND, CO US","4.9",",W","0.0","W","0.0",",W","4",",W","1",",W","0",",W","","","","","3",",W","26",",W","8",",W","0",",W","0",",W","","","20070215",",,W","","","","","","","20070224",",,W","20070227","+,,W","-22.7",",W,15,","","","","","11.4",",,W,24,","15.6",",W,27,+","2545.7","W","570.8",",W","12.5",",,,W","","","-2.05",",W","3.46",",,,W","-7.56",",,,W","","","320",",W","320",",W","26.4",",W","30.9",",W"
"USW00003028","2007-03","37.28346","-102.613784","1337.0","SPRINGFIELD COMANCHE NATIONAL GRASSLAND, CO US","5.4",",W","0.0","W","0.0",",W","4",",W","2",",W","1",",W","","","","","0",",W","11",",W","0",",W","12",",W","0",",W","","","20070304",",,W","","","","","","","20070323",",,W","20070318",",,W","-8.2",",W,04,","","","","","29.2",",,W,23,","28.9",",W,18,","2821.9","W","276.2",",W","33.8",",,,W","","","9.42",",W","17.40",",,,W","1.45",",,,W","","","180",",W","170",",W","17.0",",W","21.0",",W"
"USW00003028","2007-04","37.28346","-102.613784","1337.0","SPRINGFIELD COMANCHE NATIONAL GRASSLAND, CO US","6.5",",W","1.7","W","1.7",",W","6",",W","4",",W","0",",W","","","","","0",",W","14",",W","1",",W","11",",W","0",",W","","","20070414","+,,W","","","","","","","20070413",",,W","20070429","+,,W","-3.2",",W,14,+","","","","","13.2",",,W,13,","28.3",",W,29,+","3095.8","W","273.9",",W","38.1",",,,W","","","9.26",",W","17.07",",,,W","1.44",",,,W","","","330",",W","320",",W","23.3",",W","25.9",",W"
"USW00003028","2007-05","37.28346","-102.613784","1337.0","SPRINGFIELD COMANCHE NATIONAL GRASSLAND, CO US","5.5",",W","11.4","W","9.7",",W","8",",W","2",",W","0",",W","","","","","0",",W","0",",W","0",",W","26",",W","0",",W","","","20070506",",,W","","","","","","","20070506",",,W","20070528","+,,W","3.3",",W,06,","","","","","6.6",",,W,06,","29.4",",W,28,+","3169.5","W","73.7",",W","13.2",",,,W","","","16.27",",W","24.39",",,,W","8.15",",,,W","","","320",",W","220",",W","18.3",",W","23.7",",W"
"USW00003028","2007-06","37.28346","-102.613784","1337.0","SPRINGFIELD COMANCHE NATIONAL GRASSLAND, CO US","5.2",",W","103.7","W","92.3",",W","7",",W","4",",W","0",",W","","","","","0",",W","0",",W","0",",W","28",",W","8",",W","","","20070608",",,W","","","","","","","20070626",",,W","20070621",",,W","2.8",",W,08,","","","","","13.5",",,W,26,","35.6",",W,21,","3186.4","W","16.9",",W","32.5",",,,W","","","20.85",",W","28.95",",,,W","12.74",",,,W","","","200",",W","190",",W","20.6",",W","25.9",",W"
"USW00003028","2007-07","37.28346","-102.613784","1337.0","SPRINGFIELD COMANCHE NATIONAL GRASSLAND, CO US","4.7",",W","309.7","W","206.0",",W","6",",W","2",",W","0",",W","","","","","0",",W","0",",W","0",",W","31",",W","24",",W","","","20070705",",,W","","","","","","","20070729",",,W","20070718",",,W","13.3",",W,05,","","","","","9.9",",,W,29,","37.8",",W,18,","0.0","W","0.0",",W","17.5",",,,W","","","24.98",",W","33.59",",,,W","16.36",",,,W","","","280",",W","280",",W","21.5",",W","25.9",",W"
"USW00003028","2007-08","37.28346","-102.613784","1337.0","SPRINGFIELD COMANCHE NATIONAL GRASSLAND, CO US","5.3",",W","551.7","W","242.0",",W","13",",W","3",",W","0",",W","","","","","0",",W","0",",W","0",",W","31",",W","25",",W","","","20070831",",,W","","","","","","","20070802",",,W","20070820",",,W","13.9",",W,31,","","","","","9.7",",,W,02,","39.4",",W,20,","0.0","W","0.0",",W","29.2",",,,W","","","26.14",",W","34.50",",,,W","17.78",",,,W","","","10",",W","10",",W","20.6",",W","25.0",",W"
"USW00003028","2007-09","37.28346","-102.613784","1337.0","SPRINGFIELD COMANCHE NATIONAL GRASSLAND, CO US","5.7",",W","655.1","W","103.4",",W","7",",W","4",",W","0",",W","","","","","0",",W","0",",W","0",",W","27",",W","11",",W","","","20070911",",,W","","","","","","","20070923",",,W","20070916",",,W","4.4",",W,11,","","","","","15.2",",,W,23,","36.7",",W,16,","25.0","W","25.0",",W","41.9",",,,W","","","20.95",",W","29.63",",,,W","12.26",",,,W","","","160",",W","190",",W","20.1",",W","24.6",",W"
"USW00003028","2007-10","37.28346","-102.613784","1337.0","SPRINGFIELD COMANCHE NATIONAL GRASSLAND, CO US","5.4",",W","670.4","W","15.3",",W","2",",W","0",",W","0",",W","","","","","0",",W","7",",W","0",",W","22",",W","2",",W","","","20071028",",,W","","","","","","","20071021",",,W","20071020",",,W","-2.1",",W,28,","","","","","1.5",",,W,21,","32.8",",W,20,","174.2","W","149.2",",W","1.8",",,,W","","","14.01",",W","23.72",",,,W","4.30",",,,W","","","170",",W","170",",W","16.5",",W","20.1",",W"
"USW00003028","2007-11","37.28346","-102.613784","1337.0","SPRINGFIELD COMANCHE NATIONAL GRASSLAND, CO US","5.0",",W","670.4","W","0.0",",W","1",",W","0",",W","0",",W","","","","","0",",W","19",",W","1",",W","13",",W","0",",W","","","20071122",",,W","","","","","","","20071123",",,W","20071119","+,,W","-11.6",",W,22,","","","","","0.8",",,W,23,","27.2",",W,19,+","527.1","W","352.9",",W","0.8",",,,W","","","6.57",",W","16.46",",,,W","-3.32",",,,W","","","190",",W","190",",W","18.3",",W","22.8",",W"
"USW00003028","2007-12","37.28346","-102.613784","1337.0","SPRINGFIELD COMANCHE NATIONAL GRASSLAND, CO US","4.5",",W","670.4","W","0.0",",W","7",",W","1",",W","0",",W","","","","","1",",W","28",",W","7",",W","1",",W","0",",W","","","20071222",",,W","","","","","","","20071227",",,W","20071204",",,W","-18.2",",W,22,","","","","","4.3",",,W,27,","24.4",",W,04,","1116.7","W","589.6",",W","11.0",",,,W","","","-0.69",",W","6.58",",,,W","-7.95",",,,W","","","330","2,W","330","2,W","19.2","2,W","22.8","2,W"
"USW00003028","2008-01","37.28346","-102.613784","1337.0","SPRINGFIELD COMANCHE NATIONAL GRASSLAND, CO US","5.1",",W","0.0","W","0.0",",W","6",",W","1",",W","0",",W","","","","","1",",W","30",",W","4",",W","1",",W","0",",W","","","20080117",",,W","","","","","","","20080119",",,W","20080127",",,W","-21.0",",W,17,","","","","","3.6",",,W,19,","22.2",",W,27,","1689.1","W","572.4",",W","7.7",",,,W","","","-0.13",",W","8.25",",,,W","-8.51",",,,W","","","180",",W","230",",W","17.4",",W","22.8",",W"
"USW00003028","2008-02","37.28346","-102.613784","1337.0","SPRINGFIELD COMANCHE NATIONAL GRASSLAND, CO US","5.0",",W","0.0","W","0.0",",W","5",",W","1",",W","0",",W","","","","","0",",W","29",",W","2",",W","1",",W","0",",W","","","20080206",",,W","","","","","","","20080205",",,W","20080224",",,W","-16.0",",W,06,","","","","","3.3",",,W,05,","22.2",",W,24,","2166.3","W","477.2",",W","6.4",",,,W","","","1.88",",W","11.20",",,,W","-7.44",",,,W","","","210",",W","210",",W","17.9",",W","22.8",",W"
"USW00003028","2008-03","37.28346","-102.613784","1337.0","SPRINGFIELD COMANCHE NATIONAL GRASSLAND, CO US","5.2",",W","0.0","W","0.0",",W","4",",W","2",",W","0",",W","","","","","0",",W","24",",W","0",",W","5",",W","0",",W","","","20080307",",,W","","","","","","","20080317",",,W","20080301",",,W","-8.8",",W,07,","","","","","14.0",",,W,17,","27.2",",W,01,","2545.0","W","378.7",",W","28.5",",,,W","","","6.12",",W","14.37",",,,W","-2.14",",,,W","","","340",",W","360",",W","17.0",",W","20.1",",W"
"USW00003028","2008-04","37.28346","-102.613784","1337.0","SPRINGFIELD COMANCHE NATIONAL GRASSLAND, CO US","6.3",",W","2.0","W","2.0",",W","4",",W","1",",W","0",",W","","","","","0",",W","16",",W","0",",W","12",",W","0",",W","","","20080411",",,W","","","","","","","20080417",",,W","20080430","+,,W","-3.8",",W,11,","","","","","2.8",",,W,17,","31.1",",W,30,+","2783.9","W","238.9",",W","4.4",",,,W","","","10.44",",W","19.86",",,,W","1.01",",,,W","","","320",",W","150",",W","19.2",",W","23.3",",W"
"USW00003028","2008-05","37.28346","-102.613784","1337.0","SPRINGFIELD COMANCHE NATIONAL GRASSLAND, CO US","7.0",",W","38.2","W","36.2",",W","8",",W","2",",W","0",",W","","","","","0",",W","4",",W","0",",W","23",",W","4",",W","","","20080511",",,W","","","","","","","20080505",",,W","20080519",",,W","-3.2",",W,11,","","","","","8.6",",,W,05,","33.9",",W,19,","2878.2","W","94.3",",W","17.4",",,,W","","","16.46",",W","25.93",",,,W","6.98",",,,W","","","180",",W","180",",W","22.8",",W","26.4",",W"
"USW00003028","2008-06","37.28346","-102.613784","1337.0","SPRINGFIELD COMANCHE NATIONAL GRASSLAND, CO US","5.5",",W","172.7","W","134.5",",W","10",",W","4",",W","0",",W","","","","","0",",W","0",",W","0",",W","30",",W","16",",W","","","20080606",",,W","","","","","","","20080619",",,W","20080602",",,W","6.1",",W,06,","","","","","12.4",",,W,19,","39.4",",W,02,","2879.9","W","1.7",",W","37.3",",,,W","","","22.76",",W","32.35",",,,W","13.17",",,,W","","","280",",W","280",",W","20.6",",W","23.7",",W"
"USW00003028","2008-07","37.28346","-102.613784","1337.0","SPRINGFIELD COMANCHE NATIONAL GRASSLAND, CO US","5.8",",W","393.1","W","220.4",",W","7",",W","4",",W","0",",W","","","","","0",",W","0",",W","0",",W","31",",W","24",",W","","","20080713",",,W","","","","","","","20080703",",,W","20080731",",,W","9.4",",W,13,","","","","","13.2",",,W,03,","39.4",",W,31,","0.0","W","0.0",",W","35.1",",,,W","","","25.44",",W","33.81",",,,W","17.08",",,,W","","","360",",W","360",",W","19.2",",W","21.9",",W"
"USW00003028","2008-08","37.28346","-102.613784","1337.0","SPRINGFIELD COMANCHE NATIONAL GRASSLAND, CO US","5.3",",W","539.9","W","146.8",",W","12",",W","8",",W","1",",W","","","","","0",",W","0",",W","0",",W","28",",W","9",",W","","","20080818","+,,W","","","","","","","20080808",",,W","20080801",",,W","12.8",",W,18,+","","","","","35.6",",,W,08,","40.0",",W,01,","6.4","W","6.4",",W","123.3",",,,W","","","22.86",",W","29.58",",,,W","16.14",",,,W","","","190",",W","180",",W","16.1",",W","20.1",",W"
"USW00003028","2008-09","37.28346","-102.613784","1337.0","SPRINGFIELD COMANCHE NATIONAL GRASSLAND, CO US","5.0",",W","574.5","W","34.6",",W","6",",W","2",",W","0",",W","","","","","0",",W","0",",W","0",",W","26",",W","0",",W","","","20080904",",,W","","","","","","","20080912",",,W","20080926","+,,W","5.6",",W,04,","","","","","22.4",",,W,12,","31.1",",W,26,+","42.3","W","35.9",",W","29.8",",,,W","","","18.29",",W","25.73",",,,W","10.85",",,,W","","","360",",W","10",",W","17.9",",W","21.0",",W"
"USW00003028","2008-10","37.28346","-102.613784","1337.0","SPRINGFIELD COMANCHE NATIONAL GRASSLAND, CO US","5.4","1,W","575.3","W","0.8",",W","8",",W","4",",W","0",",W","","","","","0",",W","6",",W","0",",W","18",",W","0",",W","","","20081027",",,W","","","","","","","20081014",",,W","20081004",",,W","-4.9",",W,27,","","","","","22.4",",,W,14,","30.0",",W,04,","221.9","W","179.6",",W","41.4",",,,W","","","12.57",",W","20.91",",,,W","4.23",",,,W","","","360",",W","10",",W","19.7",",W","24.1",",W"
"USW00003028","2008-11","37.28346","-102.613784","1337.0","SPRINGFIELD COMANCHE NATIONAL GRASSLAND, CO US","4.9",",W","575.3","W","0.0",",W","3",",W","1",",W","0",",W","","","","","0",",W","21",",W","0",",W","7",",W","0",",W","","","20081115",",,W","","","","","","","20081127",",,W","20081102",",,W","-7.1",",W,15,","","","","","3.0",",,W,27,","27.8",",W,02,","554.0","W","332.1",",W","4.8",",,,W","","","7.26",",W","15.72",",,,W","-1.19",",,,W","","","360",",W","360",",W","19.7",",W","23.7",",W"
"USW00003028","2008-12","37.28346","-102.613784","1337.0","SPRINGFIELD COMANCHE NATIONAL GRASSLAND, CO US","5.8",",W","575.3","W","0.0",",W","4",",W","0",",W","0",",W","","","","","0",",W","28",",W","4",",W","2",",W","0",",W","","","20081215","+,,W","","","","","","","20081209",",,W","20081207",",,W","-16.6",",W,15,+","","","","","2.0",",,W,09,","22.2",",W,07,","1075.8","W","521.8",",W","5.4",",,,W","","","1.50",",W","9.90",",,,W","-6.90",",,,W","","","220",",W","220",",W","24.6",",W","28.6",",W"
"USW00003028","2009-01","37.28346","-102.613784","1337.0","SPRINGFIELD COMANCHE NATIONAL GRASSLAND, CO US","5.3",",W","0.0","W","0.0",",W","1",",W","0",",W","0",",W","","","","","0",",W","29",",W","4",",W","3",",W","0",",W","","","20090127","+,,W","","","","","","","20090126",",,W","20090121",",,W","-16.0",",W,27,+","","","","","0.3",",,W,26,","22.8",",W,21,","1573.6","W","497.8",",W","0.3",",,,W","","","2.27",",W","11.25",",,,W","-6.71",",,,W","","","10",",W","20",",W","20.6",",W","24.1",",W"
"USW00003028","2009-02","37.28346","-102.613784","1337.0","SPRINGFIELD COMANCHE NATIONAL GRASSLAND, CO US","4.9",",W","0.0","W","0.0",",W","1",",W","1",",W","0",",W","","","","","0",",W","25",",W","0",",W","2",",W","0",",W","","","20090215",",,W","","","","","","","20090208",",,W","20090206",",,W","-11.6",",W,15,","","","","","10.7",",,W,08,","22.8",",W,06,","1962.0","W","388.4",",W","10.7",",,,W","","","4.46",",W","13.52",",,,W","-4.59",",,,W","","","40",",W","40",",W","20.6",",W","25.9",",W"
"USW00003028","2009-03","37.28346","-102.613784","1337.0","SPRINGFIELD COMANCHE NATIONAL GRASSLAND, CO US","5.9",",W","0.0","W","0.0",",W","6",",W","2",",W","0",",W","","","","","0",",W","21",",W","1",",W","12",",W","0",",W","","","20090301",",,W","","","","","","","20090327",",,W","20090304",",,W","-11.0",",W,01,","","","","","10.2",",,W,27,","27.2",",W,04,","2316.9","W","354.9",",W","17.4",",,,W","","","6.89",",W","16.58",",,,W","-2.81",",,,W","","","360",",W","250",",W","31.3",",W","69.7",",W"
"USW00003028","2009-04","37.28346","-102.613784","1337.0","SPRINGFIELD COMANCHE NATIONAL GRASSLAND, CO US","6.9",",W","3.9","W","3.9",",W","7",",W","4",",W","0",",W","","","","","0",",W","8",",W","0",",W","13",",W","0",",W","","","20090406",",,W","","","","","","","20090416",",,W","20090424",",,W","-7.1",",W,06,","","","","","21.1",",,W,16,","30.0",",W,24,","2562.1","W","245.2",",W","45.5",",,,W","","","10.29",",W","18.37",",,,W","2.20",",,,W","","","350",",W","340",",W","22.8",",W","27.3",",W"
"USW00003028","2009-05","37.28346","-102.613784","1337.0","SPRINGFIELD COMANCHE NATIONAL GRASSLAND, CO US","5.6",",W","32.8","W","28.9",",W","5",",W","1",",W","0",",W","","","","","0",",W","0",",W","0",",W","23",",W","3",",W","","","20090527","+,,W","","","","","","","20090524",",,W","20090531",",,W","5.0",",W,27,+","","","","","5.6",",,W,24,","32.8",",W,31,","2644.5","W","82.4",",W","9.0",",,,W","","","16.61",",W","24.55",",,,W","8.66",",,,W","","","200",",W","350",",W","16.5",",W","20.1",",W"
"USW00003028","2009-06","37.28346","-102.613784","1337.0","SPRINGFIELD COMANCHE NATIONAL GRASSLAND, CO US","","","134.7","W","101.9","4,W","5","1,W","2","1,W","0","1,W","","","","","0","4,W","0","4,W","0","4,W","24","4,W","12","4,W","","","20090608",",4,W","","","","","","","20090620",",1,W","20090626","+,4,W","4.4","4,W,08,","","","","","17.3","1,,W,20,","37.2","4,W,26,+","2654.6","W","10.1","4,W","24.7","1,,,W","","","21.86","4,W","30.45","4,,,W","13.28","4,,,W","","","","","","","","","",""
"USW00003028","2009-07","37.28346","-102.613784","1337.0","SPRINGFIELD COMANCHE NATIONAL GRASSLAND, CO US","4.5",",W","317.6","W","182.9",",W","16",",W","10",",W","0",",W","","","","","0",",W","0",",W","0",",W","30",",W","18",",W","","","20090731","+,,W","","","","","","","20090704",",,W","20090712",",,W","12.8",",W,31,+","","","","","25.1",",,W,04,","37.8",",W,12,","1.1","W","1.1",",W","157.8",",,,W","","","24.20",",W","32.44",",,,W","15.95",",,,W","","","50",",W","150",",W","17.9",",W","61.7",",W"
"USW00003028","2009-08","37.28346","-102.613784","1337.0","SPRINGFIELD COMANCHE NATIONAL GRASSLAND, CO US","4.7",",W","453.7","W","136.1",",W","7",",W","4",",W","0",",W","","","","","0",",W","0",",W","0",",W","31",",W","13",",W","","","20090831","+,,W","","","","","","","20090811",",,W","20090823",",,W","11.7",",W,31,+","","","","","6.3",",,W,11,","37.2",",W,23,","1.1","W","0.0",",W","27.6",",,,W","","","22.72",",W","30.77",",,,W","14.68",",,,W","","","340",",W","340",",W","20.1",",W","24.6",",W"
"USW00003028","2009-09","37.28346","-102.613784","1337.0","SPRINGFIELD COMANCHE NATIONAL GRASSLAND, CO US","4.4",",W","506.5","W","52.8",",W","5",",W","4",",W","1",",W","","","","","0",",W","0",",W","0",",W","23",",W","6",",W","","","20090922",",,W","","","","","","","20090911",",,W","20090908","+,,W","2.2",",W,22,","","","","","39.1",",,W,11,","33.9",",W,08,+","57.7","W","56.6",",W","57.0",",,,W","","","18.21",",W","26.00",",,,W","10.41",",,,W","","","50",",W","50",",W","18.3",",W","24.1",",W"
"USW00003028","2009-10","37.28346","-102.613784","1337.0","SPRINGFIELD COMANCHE NATIONAL GRASSLAND, CO US","5.3",",W","509.4","W","2.9",",W","13",",W","6",",W","1",",W","","","","","0",",W","11",",W","0",",W","5",",W","0",",W","","","20091030",",,W","","","","","","","20091021",",,W","20091019",",,W","-5.5",",W,30,","","","","","35.8",",,W,21,","30.6",",W,19,","356.8","W","299.1",",W","84.2",",,,W","","","8.78",",W","15.75",",,,W","1.81",",,,W","","","20",",W","240",",W","16.1",",W","20.1",",W"
"USW00003028","2009-11","37.28346","-102.613784","1337.0","SPRINGFIELD COMANCHE NATIONAL GRASSLAND, CO US","4.5",",W","509.4","W","0.0",",W","1",",W","1",",W","0",",W","","","","","0",",W","20",",W","0",",W","8",",W","0",",W","","","20091117",",,W","","","","","","","20091115",",,W","20091106",",,W","-7.1",",W,17,","","","","","5.1",",,W,15,","28.3",",W,06,","685.5","W","328.7",",W","5.1",",,,W","","","7.38",",W","15.40",",,,W","-0.65",",,,W","","","340",",W","360",",W","19.2",",W","14.3",",W"
"USW00003028","2009-12","37.28346","-102.613784","1337.0","SPRINGFIELD COMANCHE NATIONAL GRASSLAND, CO US","5.0",",W","509.4","W","0.0",",W","3",",W","0",",W","0",",W","","","","","2",",W","31",",W","11",",W","0",",W","0",",W","","","20091209",",,W","","","","","","","20091208",",,W","20091221",",,W","-22.1",",W,09,","","","","","1.0",",,W,08,","18.9",",W,21,","1327.8","W","642.3",",W","2.6",",,,W","","","-2.39",",W","5.17",",,,W","-9.94",",,,W","","","360",",W","340",",W","17.4",",W","14.3",",W"
"USW00003028","2010-01","37.28346","-102.613784","1337.0","SPRINGFIELD COMANCHE NATIONAL GRASSLAND, CO US","4.4",",W","0.0","W","0.0",",W","3",",W","1",",W","0",",W","","","","","2",",W","31",",W","3",",W","0",",W","0",",W","","","20100108",",,W","","","","","","","20100128",",,W","20100112",",,W","-21.0",",W,08,","","","","","6.1",",,W,28,","17.2",",W,12,","1883.0","W","555.2",",W","6.9",",,,W","","","0.42",",W","9.34",",,,W","-8.49",",,,W","","","310",",W","80",",W","15.7",",W","24.6",",W"
"USW00003028","2010-02","37.28346","-102.613784","1337.0","SPRINGFIELD COMANCHE NATIONAL GRASSLAND, CO US","4.3",",W","0.0","W","0.0",",W","7",",W","3",",W","0",",W","","","","","0",",W","27",",W","6",",W","0",",W","0",",W","","","20100216",",,W","","","","","","","20100203",",,W","20100224",",,W","-12.1",",W,16,","","","","","12.2",",,W,03,","13.3",",W,24,","2418.5","W","535.5",",W","24.5",",,,W","","","-0.79",",W","5.02",",,,W","-6.60",",,,W","","","350",",W","350",",W","14.8",",W","17.9",",W"
"USW00003028","2010-03","37.28346","-102.613784","1337.0","SPRINGFIELD COMANCHE NATIONAL GRASSLAND, CO US","5.9",",W","0.0","W","0.0",",W","9",",W","3",",W","1",",W","","","","","0",",W","25",",W","0",",W","5",",W","0",",W","","","20100325",",,W","","","","","","","20100308",",,W","20100330",",,W","-8.2",",W,25,","","","","","27.7",",,W,08,","30.6",",W,30,","2796.2","W","377.7",",W","45.7",",,,W","","","6.15",",W","14.02",",,,W","-1.72",",,,W","","","360",",W","10",",W","19.7",",W","23.3",",W"
