"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00013988","1956-07","39.12791","-94.58915","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","","","623.4","0","271.6",",0","11",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","16",",0","3","","","","19560710",",,0","19560731","+,,0","19560731","+,,0","13","","19560713",",,0","19560727","+,,0","17.2",",0,10,","0",",,0,31,+","0",",,0,31,+","29.2",",,0,13,","38.9",",0,27,+","0.0","0","0.0",",0","116.5",",,,0","","","0",",,,0","27.10",",0","32.51",",,,0","21.68",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013988","1956-08","39.12791","-94.58915","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","","","905.4","0","282.0",",0","9",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","23",",0","2","","","","19560821",",,0","19560831","+,,0","19560831","+,,0","9","","19560801",",,0","19560816",",,0","11.7",",0,21,","0",",,0,31,+","0",",,0,31,+","27.7",",,0,01,","40.0",",0,16,","0.0","0","0.0",",0","83.6",",,,0","","","0",",,,0","27.43",",0","33.37",",,,0","21.49",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013988","1956-09","39.12791","-94.58915","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","","","1064.9","0","159.5",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","14",",0","","","","","19560930",",,0","19560930","+,,0","19560930","+,,0","3","","19560914",",,0","19560912",",,0","6.7",",0,30,","0",",,0,30,+","0",",,0,30,+","3.6",",,0,14,","39.4",",0,12,","9.9","0","9.9",",0","5.6",",,,0","","","0",",,,0","23.32",",0","30.78",",,,0","15.86",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013988","1956-10","39.12791","-94.58915","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","","","1119.6","0","54.7",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","5","","","","19561026",",,0","19561031","+,,0","19561031","+,,0","","","19561020",",,0","19561003","+,,0","4.4",",0,26,","0",",,0,31,+","0",",,0,31,+","12.2",",,0,20,","31.7",",0,03,+","45.9","0","36.0",",0","19.1",",,,0","","","0",",,,0","18.94",",0","25.15",",,,0","12.72",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013988","1956-11","39.12791","-94.58915","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","","","1119.6","0","0.0",",0","5",",0","3",",0","1",",0","0",",0","0",",0","0",",0","15",",0","0",",0","4",",0","0",",0","5","","","","19561129",",,0","19561126","+,,0","19561129","+,,0","","","19561104",",,0","19561111",",,0","-7.8",",0,29,","0",",T,0,26,+","0",",T,0,29,+","41.9",",,0,04,","24.4",",0,11,","394.0","0","348.1",",0","55.4",",,,0","","","0",",T,,0","6.73",",0","12.01",",,,0","1.44",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013988","1956-12","39.12791","-94.58915","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","","","1119.6","0","0.0",",0","7",",0","4",",0","0",",0","6",",0","2",",0","0",",0","18",",0","4",",0","2",",0","0",",0","12","","","","19561213","+,,0","19561224","+,,0","19561212",",,0","1","","19561204",",,0","19561203","+,,0","-10.0",",0,13,+","25",",,0,24,+","43",",,0,12,","14.5",",,0,04,","21.1",",0,03,+","880.5","0","486.5",",0","40.7",",,,0","","","99",",,,0","2.64",",0","7.25",",,,0","-1.98",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013988","1957-01","39.12791","-94.58915","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","","","0.0","0","0.0",",0","11",",0","3",",0","0",",0","10",",0","2",",0","0",",0","29",",0","15",",0","1",",0","0",",0","14","","","","19570114","+,,0","19570125","+,,0","19570122",",,0","1","","19570121",",,0","19570121",",,0","-16.1",",0,14,+","102",",,0,25,+","89",",,0,22,","13.7",",,0,21,","21.7",",0,21,","1559.4","0","678.9",",0","33.3",",,,0","","","176",",,,0","-3.57",",0","0.86",",,,0","-7.99",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013988","1957-02","39.12791","-94.58915","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","","","0.0","0","0.0",",0","6",",0","1",",0","0",",0","3",",0","0",",0","0",",0","18",",0","1",",0","0",",0","0",",0","16","","","","19570222",",,0","19570203","+,,0","19570223","+,,0","","","19570205",",,0","19570213",",,0","-7.2",",0,22,","25",",,0,03,+","0",",T,0,23,+","3.3",",,0,05,","17.2",",0,13,","1962.6","0","403.2",",0","9.2",",,,0","","","0",",T,,0","3.93",",0","8.40",",,,0","-0.53",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013988","1957-03","39.12791","-94.58915","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","","","0.0","0","0.0",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","13",",0","1",",0","2",",0","0",",0","12","","","","19570308",",,0","19570326",",,0","19570326","+,,0","3","","19570324",",,0","19570313",",,0","-6.7",",0,08,","0",",T,0,26,","0",",T,0,26,+","35.8",",,0,24,","24.4",",0,13,","2328.0","0","365.4",",0","78.0",",,,0","","","0",",T,,0","6.55",",0","11.48",",,,0","1.61",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013988","1957-04","39.12791","-94.58915","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","","","20.0","0","20.0",",0","13",",0","9",",0","1",",0","1",",0","2",",0","0",",0","4",",0","0",",0","11",",0","0",",0","12","","","","19570412",",,0","19570412",",,0","19570411",",,0","5","","19570403",",,0","19570424",",,0","-4.4",",0,12,","25",",,0,12,","46",",,0,11,","28.4",",,0,03,","27.8",",0,24,","2521.3","0","193.3",",0","94.4",",,,0","","","74",",,,0","12.56",",0","16.74",",,,0","8.37",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013988","1957-05","39.12791","-94.58915","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","","","70.0","0","50.0",",0","13",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","9","","","","19570505","+,,0","19570531","+,,0","19570531","+,,0","7","","19570516",",,0","19570512",",,0","6.1",",0,05,+","0",",,0,31,+","0",",,0,31,+","67.3",",,0,16,","28.9",",0,12,","2561.4","0","40.1",",0","128.1",",,,0","","","0",",,,0","18.65",",0","23.47",",,,0","13.84",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013988","1957-06","39.12791","-94.58915","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","","","237.9","0","167.9",",0","12",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","7",",0","5","","","","19570603",",,0","19570630","+,,0","19570630","+,,0","11","","19570614",",,0","19570611",",,0","12.8",",0,03,","0",",,0,30,+","0",",,0,30,+","35.1",",,0,14,","33.9",",0,11,","2561.4","0","0.0",",0","180.7",",,,0","","","0",",,,0","23.93",",0","29.01",",,,0","18.84",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013988","1957-07","39.12791","-94.58915","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","","","552.0","0","314.1",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","19",",0","5","","","","19570705",",,0","19570731","+,,0","19570731","+,,0","4","","19570720",",,0","19570728",",,0","17.2",",0,05,","0",",,0,31,+","0",",,0,31,+","17.5",",,0,20,","39.4",",0,28,","0.0","0","0.0",",0","57.7",",,,0","","","0",",,,0","28.47",",0","33.37",",,,0","23.56",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013988","1957-08","39.12791","-94.58915","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","","","830.4","0","278.4",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","17",",0","1","","","","19570825","+,,0","19570831","+,,0","19570831","+,,0","1","","19570815",",,0","19570815",",,0","16.1",",0,25,+","0",",,0,31,+","0",",,0,31,+","2.8",",,0,15,","38.9",",0,15,","0.0","0","0.0",",0","10.6",",,,0","","","0",",,,0","27.31",",0","32.85",",,,0","21.78",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013988","1957-09","39.12791","-94.58915","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","","","896.9","0","66.5",",0","8",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","2",",0","10","","","","19570929",",,0","19570930","+,,0","19570930","+,,0","2","","19570920",",,0","19570901",",,0","7.2",",0,29,","0",",,0,30,+","0",",,0,30,+","94.7",",,0,20,","34.4",",0,01,","17.5","0","17.5",",0","133.6",",,,0","","","0",",,,0","19.97",",0","25.41",",,,0","14.52",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013988","1957-10","39.12791","-94.58915","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","","","902.3","0","5.4",",0","9",",0","5",",0","2",",0","0",",0","0",",0","0",",0","3",",0","0",",0","10",",0","0",",0","11","","","","19571026",",,0","19571031","+,,0","19571025",",,0","1","","19571023",",,0","19571001",",,0","-2.2",",0,26,","0",",,0,31,+","0",",T,0,25,","32.5",",,0,23,","26.7",",0,01,","189.2","0","171.7",",0","100.9",",,,0","","","0",",T,,0","12.97",",0","17.49",",,,0","8.44",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013988","1957-11","39.12791","-94.58915","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","","","902.3","0","0.0",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","0",",0","0",",0","12","","","","19571130",",,0","19571130","+,,0","19571129","+,,0","1","","19571117",",,0","19571126",",,0","-6.7",",0,30,","0",",,0,30,+","0",",T,0,29,+","20.1",",,0,17,","20.0",",0,26,","554.3","0","365.1",",0","50.3",",,,0","","","0",",T,,0","6.16",",0","10.26",",,,0","2.07",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013988","1957-12","39.12791","-94.58915","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","","","902.3","0","0.0",",0","11",",0","6",",0","0",",0","3",",0","2",",0","0",",0","16",",0","3",",0","0",",0","0",",0","11","","","","19571211",",,0","19571231",",,0","19571230",",,0","1","","19571219",",,0","19571222",",,0","-12.2",",0,11,","102",",,0,31,","81",",,0,30,","16.5",",,0,19,","17.8",",0,22,","994.6","0","440.3",",0","56.3",",,,0","","","140",",,,0","4.13",",0","8.87",",,,0","-0.61",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013988","1958-01","39.12791","-94.58915","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","","","0.0","0","0.0",",0","8",",0","6",",0","1",",0","15",",0","3",",0","0",",0","26",",0","5",",0","0",",0","0",",0","14","","","","19580101",",,0","19580122",",,0","19580121",",,0","","","19580121",",,0","19580110",",,0","-14.4",",0,01,","381",",,0,22,","267",",,0,21,","25.9",",,0,21,","12.8",",0,10,","1564.9","0","570.3",",0","64.5",",,,0","","","419",",,,0","-0.06",",0","4.45",",,,0","-4.57",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013988","1958-02","39.12791","-94.58915","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","","","0.0","0","0.0",",0","5",",0","3",",0","0",",0","6",",0","0",",0","2",",0","21",",0","17",",0","0",",0","0",",0","6","","","","19580216",",,0","19580204","+,,0","19580214",",,0","","","19580227",",,0","19580225",",,0","-18.9",",0,16,","76",",,0,04,+","20",",,0,14,","22.9",",,0,27,","20.0",",0,25,","2152.1","0","587.2",",0","33.6",",,,0","","","23",",,,0","-2.64",",0","1.70",",,,0","-6.98",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013988","1958-03","39.12791","-94.58915","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","","","0.0","0","0.0",",0","9",",0","7",",0","0",",0","2",",0","3",",0","0",",0","17",",0","1",",0","0",",0","0",",0","15","","","","19580302",",,0","19580309",",,0","19580308",",,0","","","19580329",",,0","19580331",",,0","-6.1",",0,02,","102",",,0,09,","112",",,0,08,","19.8",",,0,29,","15.6",",0,31,","2616.6","0","464.5",",0","69.9",",,,0","","","210",",,,0","3.35",",0","6.69",",,,0","0.01",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013988","1958-04","39.12791","-94.58915","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","","","6.7","0","6.7",",0","10",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","6","","","","19580407",",,0","19580430","+,,0","19580430","+,,0","5","","19580419",",,0","19580423",",,0","1.7",",0,07,","0",",,0,30,+","0",",,0,30,+","20.3",",,0,19,","31.1",",0,23,","2781.3","0","164.7",",0","70.7",",,,0","","","0",",,,0","13.07",",0","18.32",",,,0","7.82",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013988","1958-05","39.12791","-94.58915","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","","","92.5","0","85.8",",0","12",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","10","","","","19580507",",,0","19580531","+,,0","19580531","+,,0","8","","19580503",",,0","19580531",",,0","6.7",",0,07,","0",",,0,31,+","0",",,0,31,+","21.1",",,0,03,","31.1",",0,31,","2812.2","0","30.9",",0","69.5",",,,0","","","0",",,,0","20.11",",0","25.38",",,,0","14.84",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013988","1958-06","39.12791","-94.58915","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","","","238.2","0","145.7",",0","11",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","5",",0","6","","","","19580626",",,0","19580630","+,,0","19580630","+,,0","12","","19580614",",,0","19580608",",,0","11.7",",0,26,","0",",,0,30,+","0",",,0,30,+","64.0",",,0,14,","36.7",",0,08,","2814.4","0","2.2",",0","123.1",",,,0","","","0",",,,0","23.12",",0","28.18",",,,0","18.05",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013988","1958-07","39.12791","-94.58915","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","","","445.1","0","206.9",",0","17",",0","13",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","8",",0","6","","","","19580722","+,,0","19580731","+,,0","19580731","+,,0","14","","19580730",",,0","19580719","+,,0","17.8",",0,22,+","0",",,0,31,+","0",",,0,31,+","97.0",",,0,30,","35.0",",0,19,+","0.0","0","0.0",",0","271.8",",,,0","","","0",",,,0","25.01",",0","29.38",",,,0","20.63",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013988","1958-08","39.12791","-94.58915","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","","","693.8","0","248.7",",0","4",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","17",",0","8","","","","19580825",",,0","19580831","+,,0","19580831","+,,0","5","","19580820",",,0","19580829",",,0","11.7",",0,25,","0",",,0,31,+","0",",,0,31,+","13.2",",,0,20,","38.9",",0,29,","1.4","0","1.4",",0","31.2",",,,0","","","0",",,,0","26.31",",0","31.36",",,,0","21.26",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013988","1958-09","39.12791","-94.58915","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","","","816.4","0","122.6",",0","10",",0","10",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","4",",0","9","","","","19580930",",,0","19580930","+,,0","19580930","+,,0","6","","19580915",",,0","19580924","+,,0","7.2",",0,30,","0",",,0,30,+","0",",,0,30,+","58.4",",,0,15,","32.8",",0,24,+","16.9","0","15.5",",0","181.9",",,,0","","","0",",,,0","21.90",",0","26.57",",,,0","17.24",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013988","1958-10","39.12791","-94.58915","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","","","858.1","0","41.7",",0","1",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","2","","","","19581030",",,0","19581031","+,,0","19581031","+,,0","1","","19581007",",,0","19581008",",,0","2.2",",0,30,","0",",,0,31,+","0",",,0,31,+","35.1",",,0,07,","31.1",",0,08,","116.4","0","99.5",",0","35.1",",,,0","","","0",",,,0","16.47",",0","22.42",",,,0","10.51",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013988","1958-11","39.12791","-94.58915","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","","","862.6","0","4.5",",0","7",",0","3",",0","1",",0","2",",0","1",",0","0",",0","7",",0","3",",0","6",",0","0",",0","5","","","","19581130",",,0","19581128",",,0","19581127",",,0","1","","19581117",",,0","19581104",",,0","-10.0",",0,30,","127",",,0,28,","114",",,0,27,","29.0",",,0,17,","23.9",",0,04,","372.7","0","256.3",",0","47.3",",,,0","","","124",",,,0","9.94",",0","15.26",",,,0","4.61",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013988","1958-12","39.12791","-94.58915","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","","","862.6","0","0.0",",0","3",",0","2",",0","0",",0","1",",0","2",",0","0",",0","23",",0","11",",0","0",",0","0",",0","6","","","","19581212",",,0","19581231",",,0","19581231",",,0","","","19581231",",,0","19581228","+,,0","-15.0",",0,12,","51",",,0,31,","86",",,0,31,","9.1",",,0,31,","15.6",",0,28,+","941.3","0","568.6",",0","14.2",",,,0","","","119",",,,0","-0.01",",0","4.41",",,,0","-4.43",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013988","1959-01","39.12791","-94.58915","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","","","0.0","0","0.0",",0","7",",0","5",",0","0",",0","12",",0","5",",0","2",",0","27",",0","13",",0","0",",0","0",",0","14","","","","19590104",",,0","19590123","+,,0","19590120",",,0","1","","19590120",",,0","19590113",",,0","-21.7",",0,04,","178",",,0,23,+","109",",,0,20,","21.6",",,0,20,","15.6",",0,13,","1603.3","0","662.0",",0","44.2",",,,0","","","335",",,,0","-3.02",",0","1.85",",,,0","-7.89",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013988","1959-02","39.12791","-94.58915","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","","","0.0","0","0.0",",0","5",",0","1",",0","0",",0","5",",0","0",",0","0",",0","19",",0","4",",0","0",",0","0",",0","9","","","","19590201",",,0","19590202","+,,0","19590203","+,,0","2","","19590209",",,0","19590226",",,0","-15.6",",0,01,","76",",,0,02,+","8",",,0,03,+","17.0",",,0,09,","17.2",",0,26,","2083.7","0","480.4",",0","21.6",",,,0","","","16",",,,0","1.18",",0","5.58",",,,0","-3.23",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013988","1959-03","39.12791","-94.58915","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","","","0.9","0","0.9",",0","9",",0","7",",0","1",",0","3",",0","2",",0","0",",0","13",",0","0",",0","4",",0","0",",0","6","","","","19590307","+,,0","19590306",",,0","19590305",",,0","4","","19590325",",,0","19590324",",,0","-3.3",",0,07,+","76",",,0,06,","102",",,0,05,","46.7",",,0,25,","25.6",",0,24,","2405.3","0","321.6",",0","109.0",",,,0","","","156",",,,0","7.99",",0","13.43",",,,0","2.54",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013988","1959-04","39.12791","-94.58915","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","","","13.4","0","12.5",",0","11",",0","5",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","14",",0","0",",0","10","","","","19590409",",,0","19590430","+,,0","19590408",",,0","5","","19590427",",,0","19590430",",,0","-0.6",",0,09,","0",",,0,30,+","23",",,0,08,","27.4",",,0,27,","31.1",",0,30,","2560.9","0","155.6",",0","74.5",",,,0","","","23",",,,0","13.57",",0","18.93",",,,0","8.20",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013988","1959-05","39.12791","-94.58915","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","","","114.0","0","100.6",",0","13",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","3",",0","11","","","","19590515",",,0","19590531","+,,0","19590531","+,,0","8","","19590531",",,0","19590527","+,,0","5.0",",0,15,","0",",,0,31,+","0",",,0,31,+","55.1",",,0,31,","32.2",",0,27,+","2592.8","0","31.9",",0","130.8",",,,0","","","0",",,,0","20.55",",0","25.61",",,,0","15.49",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013988","1959-06","39.12791","-94.58915","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","","","316.4","0","202.4",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","9",",0","1","","","","19590602",",,0","19590630","+,,0","19590630","+,,0","2","","19590630",",,0","19590629","+,,0","12.8",",0,02,","0",",,0,30,+","0",",,0,30,+","23.9",",,0,30,","35.0",",0,29,+","2592.8","0","0.0",",0","35.1",",,,0","","","0",",,,0","25.08",",0","30.28",",,,0","19.87",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013988","1959-07","39.12791","-94.58915","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","","","538.8","0","222.4",",0","8",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","8",",0","9","","","","19590702",",,0","19590731","+,,0","19590731","+,,0","6","","19590708",",,0","19590730",",,0","13.3",",0,02,","0",",,0,31,+","0",",,0,31,+","43.2",",,0,08,","36.7",",0,30,","0.0","0","0.0",",0","134.5",",,,0","","","0",",,,0","25.51",",0","30.54",",,,0","20.48",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013988","1959-08","39.12791","-94.58915","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","","","834.8","0","296.0",",0","6",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","23",",0","5","","","","19590809",",,0","19590831","+,,0","19590831","+,,0","5","","19590831",",,0","19590804",",,0","16.7",",0,09,","0",",,0,31,+","0",",,0,31,+","46.7",",,0,31,","37.8",",0,04,","0.0","0","0.0",",0","151.1",",,,0","","","0",",,,0","27.88",",0","32.83",",,,0","22.93",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013988","1959-09","39.12791","-94.58915","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","","","957.6","0","122.8",",0","11",",0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","4",",0","9","","","","19590930",",,0","19590930","+,,0","19590930","+,,0","5","","19590921",",,0","19590907",",,0","8.3",",0,30,","0",",,0,30,+","0",",,0,30,+","13.2",",,0,21,","36.1",",0,07,","26.2","0","26.2",",0","68.0",",,,0","","","0",",,,0","21.56",",0","26.86",",,,0","16.25",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013988","1959-10","39.12791","-94.58915","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","","","958.5","0","0.9",",0","11",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","12","","","","19591028",",,0","19591031","+,,0","19591031","+,,0","4","","19591004",",,0","19591015",",,0","1.7",",0,28,","0",",,0,31,+","0",",,0,31,+","60.7",",,0,04,","24.4",",0,15,","190.2","0","164.0",",0","159.3",",,,0","","","0",",,,0","13.07",",0","17.93",",,,0","8.21",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013988","1959-11","39.12791","-94.58915","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","","","958.5","0","0.0",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","15",",0","4",",0","2",",0","0",",0","5","","","","19591117",",,0","19591128","+,,0","19591105",",,0","","","19591105",",,0","19591103",",,0","-13.9",",0,17,","0",",T,0,28,+","23",",,0,05,","2.5",",,0,05,","23.9",",0,03,","625.0","0","434.8",",0","4.8",",,,0","","","23",",,,0","3.84",",0","9.24",",,,0","-1.55",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013988","1959-12","39.12791","-94.58915","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","","","958.5","0","0.0",",0","7",",0","4",",0","0",",0","1",",0","0",",0","0",",0","17",",0","0",",0","0",",0","0",",0","13","","","","19591206",",,0","19591228",",,0","19591228",",,0","","","19591226",",,0","19591203",",,0","-6.7",",0,06,","25",",,0,28,","13",",,0,28,","16.3",",,0,26,","18.9",",0,03,","1049.7","0","424.7",",0","45.3",",,,0","","","21",",,,0","4.63",",0","8.76",",,,0","0.50",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013988","1960-01","39.12791","-94.58915","226.2","KANSAS CITY DOWNTOWN AIRPORT, MO US","","","0.0","0","0.0",",0","9",",0","5",",0","0",",0","8",",0","1",",0","0",",0","27",",0","13",",0","0",",0","0",",0","17","","","","19600122",",,0","19600119","+,,0","19600117",",,0","","","19600114",",,0","19600112",",,0","-16.7",",0,22,","102",",,0,19,+","94",",,0,17,","12.4",",,0,14,","20.6",",0,12,","1637.3","0","587.6",",0","36.3",",,,0","","","130",",,,0","-0.62",",0","3.85",",,,0","-5.09",",,,0","","","","","","","","","","","","","","","","","","","","","",""
