"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00093058","1973-09","38.28868","-104.5057","1424.5","PUEBLO MEMORIAL AIRPORT, CO US","","","","","","","","","","","552.2","0","43.8",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","5",",0","6","","1","","19730918",",,0","19730930","+,,0","19730930","+,,0","","","19730926",",,0","19730923","+,,0","3.3",",0,18,","0",",,0,30,+","0",",,0,30,+","11.4",",,0,26,","32.8",",0,23,+","226.1","1,,,0","50.1","0","48.7",",0","9.94",",,,0","25.79",",,,0","30.2",",,,0","75.3",",X","","","","","","","0",",,,0","18.17",",0","26.16",",,,0","10.17",",,,0","16932",",X","","","","","","","","","225",",X","4049",",,,0","","","","","","","","","18.8",",X"
"USW00093058","1973-10","38.28868","-104.5057","1424.5","PUEBLO MEMORIAL AIRPORT, CO US","","","","","","","","","","","553.0","0","0.8",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","20",",0","0",",0","2","","","","19731027",",,0","19731031","+,,0","19731011","+,,0","","","19731010",",,0","19731023",",,0","-3.3",",0,27,","0",",,0,31,+","0",",T,0,11,+","15.0",",,0,10,","31.7",",0,23,","157.1","2,,,0","202.6","0","152.5",",0","5.03",",,,0","21.08",",,,0","19.3",",,,0","87.9",",X","","","","","","","0",",T,,0","13.44",",0","23.22",",,,0","3.66",",,,0","18288",",X","","","","","","","","","360",",X","3276",",,,0","","","","","","","","","20.6",",X"
"USW00093058","1973-11","38.28868","-104.5057","1424.5","PUEBLO MEMORIAL AIRPORT, CO US","","","","","","","","","","","553.0","0","0.0",",0","2",",0","0",",0","0",",0","1",",0","1",",0","0",",0","25",",0","0",",0","7",",0","0",",0","5","","3","","19731121",",,0","19731120",",,0","19731119",",,0","","","19731119",",,0","19731110",",,0","-11.1",",0,21,","25",",,0,20,","36",",,0,19,","1.0",",,0,19,","26.7",",0,10,","","","584.4","0","381.8",",0","","","","","1.3",",,,0","64.9",",X","","","","","","","44",",,,0","5.61",",0","14.60",",,,0","-3.39",",,,0","11790",",X","","","","","","","","","315",",X","","","","","","","","","","","22.4",",X"
"USW00093058","1973-12","38.28868","-104.5057","1424.5","PUEBLO MEMORIAL AIRPORT, CO US","","","","","","","","","","","553.0","0","0.0",",0","4",",0","3",",0","0",",0","4",",0","3",",0","1",",0","31",",0","3",",0","0",",0","0",",0","4","","1","","19731231",",,0","19731231",",,0","19731218",",,0","","","19731218",",,0","19731217","+,,0","-25.6",",0,31,","102",",,0,31,","117",",,0,18,","11.4",",,0,18,","20.0",",0,17,+","","","1153.3","0","568.9",",0","","","","","20.8",",,,0","54.1",",X","","","","","","","206",",,,0","-0.02",",0","8.10",",,,0","-8.14",",,,0","9606",",X","","","","","","","","","315","1,X","","","","","","","","","","","28.6","1,X"
"USW00093058","1974-01","38.28868","-104.5057","1424.5","PUEBLO MEMORIAL AIRPORT, CO US","","","","","","","","","","","0.0","0","0.0",",0","4",",0","2",",0","0",",0","16",",0","1",",0","11",",0","28",",0","11",",0","2",",0","0",",0","4","","","","19740103",",,0","19740102","+,,0","19740127",",,0","","","19740118",",,0","19740117","+,,0","-29.4",",0,03,","102",",,0,02,+","81",",,0,27,","4.3",",,0,18,","21.1",",0,17,+","","","1820.2","0","666.9",",0","","","","","10.2",",,,0","72.8",",X","","","","","","","112",",,,0","-3.18",",0","4.32",",,,0","-10.68",",,,0","13386",",X","","","","","","","","","360",",X","","","","","","","","","","","21.0",",X"
"USW00093058","1974-02","38.28868","-104.5057","1424.5","PUEBLO MEMORIAL AIRPORT, CO US","","","","","","","","","","","0.0","0","0.0",",0","2",",0","1",",0","0",",0","1",",0","1",",0","0",",0","27",",0","2",",0","1",",0","0",",0","1","","","","19740208",",,0","19740206",",,0","19740206",",,0","","","19740206",",,0","19740228",",,0","-13.9",",0,08,","25",",,0,06,","53",",,0,06,","3.0",",,0,06,","22.2",",0,28,","","","2258.3","0","438.1",",0","","","","","4.3",",,,0","81.8",",X","","","","","","","68",",,,0","2.69",",0","11.96",",,,0","-6.59",",,,0","14796",",X","","","","","","","","","360",",X","","","","","","","","","","","21.0",",X"
"USW00093058","1974-03","38.28868","-104.5057","1424.5","PUEBLO MEMORIAL AIRPORT, CO US","","","","","","","","","","","0.0","0","0.0",",0","2",",0","2",",0","0",",0","2",",0","2",",0","0",",0","13",",0","1",",0","13",",0","0",",0","6","","2","","19740321",",,0","19740311",",,0","19740310",",,0","","","19740310",",,0","19740330",",,0","-11.1",",0,21,","51",",,0,11,","86",",,0,10,","8.4",",,0,10,","27.8",",0,30,","","","2569.1","0","310.8",",0","","","","","11.4",",,,0","77.2",",X","","","","","","","122",",,,0","8.31",",0","16.79",",,,0","-0.18",",,,0","17178",",X","","","","","","","","","270",",X","","","","","","","","","","","26.4",",X"
"USW00093058","1974-04","38.28868","-104.5057","1424.5","PUEBLO MEMORIAL AIRPORT, CO US","","","","","","","","","","","3.1","0","3.1",",0","3",",0","1",",0","0",",0","0",",0","1",",0","0",",0","16",",0","0",",0","12",",0","0",",0","","","","","19740405",",,0","19740430","+,,0","19740413",",,0","","","19740413",",,0","19740425",",,0","-7.8",",0,05,","0",",,0,30,+","81",",,0,13,","5.6",",,0,13,","30.6",",0,25,","247.9","1,,,0","2800.6","0","231.5",",0","","","20.25","1,,,0","7.4",",,,0","79.7",",X","","","","","","","84",",,,0","10.72",",0","20.05",",,,0","1.38",",,,0","19002",",X","","","","","","","","","315",",X","","","","","","","","","","","21.0",",X"
"USW00093058","1974-05","38.28868","-104.5057","1424.5","PUEBLO MEMORIAL AIRPORT, CO US","","","","","","","","","","","46.8","0","43.7",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","8",",0","1","","","","19740501",",,0","19740531","+,,0","19740531","+,,0","3","","19740524",",,0","19740519",",,0","0.6",",0,01,","0",",,0,31,+","0",",,0,31,+","21.6",",,0,24,","36.7",",0,19,","314.8","4,,,0","2834.8","0","34.2",",0","8.67",",,,0","26.87",",,,0","29.7",",,,0","89.6",",X","","","","","","","0",",,,0","18.64",",0","28.55",",,,0","8.73",",,,0","23742",",X","","","","","","","","","360",",X","4975",",,,0","","","","","","","","","17.9",",X"
"USW00093058","1974-06","38.28868","-104.5057","1424.5","PUEBLO MEMORIAL AIRPORT, CO US","","","","","","","","","","","191.1","0","144.3",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","18",",0","","","","","19740609","+,,0","19740630","+,,0","19740630","+,,0","7","","19740608",",,0","19740620",",,0","5.6",",0,09,+","0",",,0,30,+","0",",,0,30,+","23.1",",,0,08,","39.4",",0,20,","322.9","1,,,0","2855.7","0","20.9",",0","12.21",",,,0","29.58",",,,0","43.2",",,,0","85.8",",X","","","","","","","0",",,,0","22.45",",0","31.45",",,,0","13.44",",,,0","22824",",X","","","","","","","","","360",",X","3772",",,,0","","","","","","","","","21.0",",X"
"USW00093058","1974-07","38.28868","-104.5057","1424.5","PUEBLO MEMORIAL AIRPORT, CO US","","","","","","","","","","","426.2","0","235.1",",0","12",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","28",",0","","","","","19740706","+,,0","19740731","+,,0","19740731","+,,0","11","","19740714",",,0","19740711","+,,0","12.2",",0,06,+","0",",,0,31,+","0",",,0,31,+","8.1",",,0,14,","38.3",",0,11,+","360.2",",,,0","0.0","0","0.0",",0","15.47",",,,0","33.27",",,,0","31.4",",,,0","88.3",",X","","","","","","","0",",,,0","25.92",",0","35.27",",,,0","16.56",",,,0","23886",",X","","","","","","","","","360",",X","3926",",,,0","","","","","","","","","18.8",",X"
"USW00093058","1974-08","38.28868","-104.5057","1424.5","PUEBLO MEMORIAL AIRPORT, CO US","","","","","","","","","","","560.4","0","134.2",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","14",",0","2","","1","","19740830","+,,0","19740831","+,,0","19740831","+,,0","6","","19740830",",,0","19740818","+,,0","10.6",",0,30,+","0",",,0,31,+","0",",,0,31,+","18.5",",,0,30,","36.7",",0,18,+","255.1","1,,,0","0.0","0","0.0",",0","14.11",",,,0","29.61",",,,0","44.5",",,,0","80.3",",X","","","","","","","0",",,,0","22.66",",0","30.92",",,,0","14.41",",,,0","20412",",X","","","","","","","","","315",",X","3613",",,,0","","","","","","","","","20.6",",X"
"USW00093058","1974-09","38.28868","-104.5057","1424.5","PUEBLO MEMORIAL AIRPORT, CO US","","","","","","","","","","","591.2","0","30.8",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","5",",0","5","","","","19740929",",,0","19740930","+,,0","19740930","+,,0","2","","19740927",",,0","19740910",",,0","2.8",",0,29,","0",",,0,30,+","0",",,0,30,+","13.5",",,0,27,","36.1",",0,10,","218.0",",,,0","59.2","0","59.2",",0","8.91",",,,0","24.94",",,,0","16.7",",,,0","85.4",",X","","","","","","","0",",,,0","17.39",",0","25.61",",,,0","9.17",",,,0","19092",",X","","","","","","","","","315",",X","3296",",,,0","","","","","","","","","21.0",",X"
"USW00093058","1974-10","38.28868","-104.5057","1424.5","PUEBLO MEMORIAL AIRPORT, CO US","","","","","","","","","","","593.1","0","1.9","1,0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0","1,0","17","1,0","0","1,0","4","","1","","19741031",",,0","19741031","+,,0","19741031","+,,0","","","19741012",",,0","19741003",",1,0","-2.2",",0,31,","0",",,0,31,+","0",",,0,31,+","21.3",",,0,12,","30.0","1,0,03,","147.5",",,,0","193.7","0","134.5","1,0","6.05",",,,0","20.78",",,,0","21.8",",,,0","81.7",",X","","","","","","","0",",,,0","13.94","1,0","21.81","1,,,0","6.08",",,,0","17064",",X","","","","","","","","","360",",X","3129",",,,0","","","","","","","","","16.1",",X"
"USW00093058","1974-11","38.28868","-104.5057","1424.5","PUEBLO MEMORIAL AIRPORT, CO US","","","","","","","","","","","593.1","0","0.0",",0","5",",0","2",",0","0",",0","0",",0","1",",0","0",",0","25",",0","1",",0","4",",0","0",",0","3","","","","19741130",",,0","19741129","+,,0","19741103",",,0","","","19741103",",,0","19741121",",,0","-13.9",",0,30,","0",",T,0,29,+","33",",,0,03,","10.9",",,0,03,","25.6",",0,21,","","","586.3","0","392.6",",0","","","","","17.6",",,,0","81.0",",X","","","","","","","38",",,,0","5.25",",0","13.50",",,,0","-3.01",",,,0","14760",",X","","","","","","","360",",X","360",",X","","","","","","","","","21.1",",X","17.0",",X"
"USW00093058","1974-12","38.28868","-104.5057","1424.5","PUEBLO MEMORIAL AIRPORT, CO US","","","","","","","","","","","593.1","0","0.0",",0","3",",0","1",",0","0",",0","5",",0","1",",0","4",",0","31",",0","6",",0","0",",0","0",",0","2","","2","","19741230",",,0","19741227",",,0","19741226",",,0","","","19741226",",,0","19741204",",,0","-18.9",",0,30,","102",",,0,27,","104",",,0,26,","7.6",",,0,26,","17.8",",0,04,","","","1210.5","0","624.2",",0","","","","","8.2",",,,0","82.8",",X","","","","","","","107",",,,0","-1.80",",0","6.92",",,,0","-10.52",",,,0","14712",",X","","","","","","","315",",X","360",",X","","","","","","","","","21.6",",X","17.9",",X"
"USW00093058","1975-01","38.28868","-104.5057","1424.5","PUEBLO MEMORIAL AIRPORT, CO US","","","","","","","","","","","0.0","0","0.0",",0","3",",0","0",",0","0",",0","7",",0","0",",0","2",",0","31",",0","5",",0","0",",0","0",",0","3","","","","19750112",",,0","19750122","+,,0","19750111",",,0","","","19750111",",,0","19750126",",,0","-21.7",",0,12,","25",",,0,22,+","18",",,0,11,","1.0",",,0,11,","20.6",",0,26,","","","1785.6","0","575.1",",0","","","","","1.8",",,,0","85.2",",X","","","","","","","44",",,,0","-0.22",",0","8.39",",,,0","-8.83",",,,0","15636",",X","","","","","","","360",",X","360",",X","","","","","","","","","30.3",",X","25.5",",X"
"USW00093058","1975-02","38.28868","-104.5057","1424.5","PUEBLO MEMORIAL AIRPORT, CO US","","","","","","","","","","","0.0","0","0.0",",0","5",",0","0",",0","0",",0","3",",0","1",",0","1",",0","26",",0","4",",0","1",",0","0",",0","10","","4","","19750206",",,0","19750206",",,0","19750205",",,0","","","19750204",",,0","19750224",",,0","-19.4",",0,06,","51",",,0,06,","33",",,0,05,","1.8",",,0,04,","21.1",",0,24,","","","2275.6","0","490.0",",0","","","","","6.2",",,,0","78.4",",X","","","","","","","105",",,,0","0.83",",0","8.89",",,,0","-7.22",",,,0","14214",",X","","","","","","","360",",X","360",",X","","","","","","","","","28.8",",X","23.2",",X"
"USW00093058","1975-03","38.28868","-104.5057","1424.5","PUEBLO MEMORIAL AIRPORT, CO US","","","","","","","","","","","0.0","0","0.0",",0","5",",0","0",",0","0",",0","1",",0","0",",0","0",",0","25",",0","3",",0","3",",0","0",",0","6","","1","","19750329",",,0","19750312",",,0","19750312",",,0","1","","19750312","+,,0","19750319",",,0","-13.9",",0,29,","25",",,0,12,","18",",,0,12,","1.0",",,0,12,+","25.0",",0,19,","","","2698.1","0","422.5",",0","","","","","3.1",",,,0","85.3",",X","","","","","","","36",",,,0","4.70",",0","12.94",",,,0","-3.53",",,,0","19020",",X","","","","","","","360",",X","360",",X","","","","","","","","","34.4",",X","25.5",",X"
"USW00093058","1975-04","38.28868","-104.5057","1424.5","PUEBLO MEMORIAL AIRPORT, CO US","","","","","","","","","","","3.3","0","3.3",",0","7",",0","3",",0","0",",0","1",",0","3",",0","0",",0","11",",0","0",",0","11",",0","0",",0","3","","1","","19750402",",,0","19750402",",,0","19750418",",,0","","","19750418",",,0","19750425",",,0","-16.7",",0,02,","51",",,0,02,","104",",,0,18,","10.9",",,0,18,","30.6",",0,25,","","","2963.9","0","265.8",",0","","","19.80","3,,,0","21.7",",,,0","87.9",",X","","","","","","","209",",,,0","9.59",",0","18.11",",,,0","1.06",",,,0","20904",",X","","","","","","","225",",X","315",",X","5303","3,,,0","","","","","","","28.3",",X","21.0",",X"
"USW00093058","1975-05","38.28868","-104.5057","1424.5","PUEBLO MEMORIAL AIRPORT, CO US","","","","","","","","","","","10.0","0","6.7",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","1","","","","19750523",",,0","19750531","+,,0","19750531","+,,0","5","","19750529",",,0","19750520","+,,0","1.1",",0,23,","0",",,0,31,+","0",",,0,31,+","8.9",",,0,29,","30.0",",0,20,+","290.2",",,,0","3059.9","0","96.0",",0","6.35",",,,0","25.21","1,,,0","17.6",",,,0","88.0",",X","","","","","","","0",",,,0","15.45",",0","24.49",",,,0","6.41",",,,0","23292",",X","","","","","","","23",",X","360",",X","5586",",,,0","","","","","","","33.9",",X","31.3",",X"
"USW00093058","1975-06","38.28868","-104.5057","1424.5","PUEBLO MEMORIAL AIRPORT, CO US","","","","","","","","","","","114.1","0","104.1",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","13",",0","","","","","19750611",",,0","19750630","+,,0","19750630","+,,0","6","","19750609",",,0","19750630",",,0","4.4",",0,11,","0",",,0,30,+","0",",,0,30,+","20.3",",,0,09,","37.2",",0,30,","316.6",",,,0","3081.9","0","22.0",",0","11.26",",,,0","29.08",",,,0","52.1",",,,0","90.4",",X","","","","","","","0",",,,0","21.07",",0","30.20",",,,0","11.94",",,,0","24072",",X","","","","","","","90",",X","90",",X","4152",",,,0","","","","","","","28.8",",X","19.2",",X"
"USW00093058","1975-07","38.28868","-104.5057","1424.5","PUEBLO MEMORIAL AIRPORT, CO US","","","","","","","","","","","317.8","0","203.7",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","23",",0","","","","","19750727",",,0","19750731","+,,0","19750731","+,,0","9","","19750709",",,0","19750719",",,0","11.7",",0,27,","0",",,0,31,+","0",",,0,31,+","16.3",",,0,09,","37.2",",0,19,","287.1","4,,,0","0.0","0","0.0",",0","","","","","55.6",",,,0","88.7",",X","","","","","","","0",",,,0","24.90",",0","33.29",",,,0","16.52",",,,0","23802",",X","","","","","","","315",",X","315",",X","3216",",,,0","","","","","","","24.2",",X","19.2",",X"
"USW00093058","1975-08","38.28868","-104.5057","1424.5","PUEBLO MEMORIAL AIRPORT, CO US","","","","","","","","","","","494.7","0","176.9",",0","8",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","25",",0","","","","","19750831",",,0","19750831","+,,0","19750831","+,,0","7","","19750813",",,0","19750807","+,,0","8.9",",0,31,","0",",,0,31,+","0",",,0,31,+","32.8",",,0,13,","38.3",",0,07,+","299.6","2,,,0","0.0","0","0.0",",0","14.24",",,,0","31.83",",,,0","57.1",",,,0","90.2",",X","","","","","","","0",",,,0","24.04",",0","33.38",",,,0","14.70",",,,0","22818",",X","","","","","","","225",",X","225",",X","3082",",,,0","","","","","","","24.2",",X","17.9",",X"
"USW00093058","1975-09","38.28868","-104.5057","1424.5","PUEBLO MEMORIAL AIRPORT, CO US","","","","","","","","","","","546.6","0","51.9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","9",",0","2","","","","19750923",",,0","19750930","+,,0","19750930","+,,0","","","19750910",",,0","19750901",",,0","1.1",",0,23,","0",",,0,30,+","0",",,0,30,+","1.0",",,0,10,","35.0",",0,01,","234.7",",,,0","68.9","0","68.9",",0","9.32",",,,0","26.03",",,,0","1.6",",,,0","87.4",",X","","","","","","","0",",,,0","17.77",",0","26.58",",,,0","8.95",",,,0","19554",",X","","","","","","","270",",X","360",",X","2758",",,,0","","","","","","","24.2",",X","18.8",",X"
"USW00093058","1975-10","38.28868","-104.5057","1424.5","PUEBLO MEMORIAL AIRPORT, CO US","","","","","","","","","","","548.0","0","1.4",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","22",",0","1",",0","","","","","19751025",",,0","19751031","+,,0","19751031","+,,0","","","19751031",",,0","19751012",",,0","-10.0",",0,25,","0",",,0,31,+","0",",,0,31,+","13.5",",,0,31,","32.8",",0,12,","198.2","3,,,0","250.5","0","181.6",",0","3.50",",,,0","20.84",",,,0","15.5",",,,0","93.5",",X","","","","","","","0",",,,0","12.52",",0","23.99",",,,0","1.05",",,,0","19536",",X","","","","","","","360",",X","360",",X","3164",",,,0","","","","","","","28.3",",X","25.9",",X"
"USW00093058","1975-11","38.28868","-104.5057","1424.5","PUEBLO MEMORIAL AIRPORT, CO US","","","","","","","","","","","548.0","0","0.0",",0","8",",0","2",",0","0",",0","3",",0","2",",0","1",",0","25",",0","3",",0","9",",0","0",",0","6","","3","","19751122",",,0","19751119",",,0","19751119","+,,0","","","19751109",",,0","19751107",",,0","-17.8",",0,22,","51",",,0,19,","43",",,0,19,+","8.9",",,0,09,","25.6",",0,07,","","","696.0","0","445.5",",0","","","","","18.2",",,,0","83.6",",X","","","","","","","138",",,,0","3.48",",0","12.26",",,,0","-5.29",",,,0","15300",",X","","","","","","","45",",X","360",",X","","","","","","","","","26.2",",X","24.1",",X"
"USW00093058","1975-12","38.28868","-104.5057","1424.5","PUEBLO MEMORIAL AIRPORT, CO US","","","","","","","","","","","548.0","0","0.0",",0","3",",0","0",",0","0",",0","1",",0","0",",0","0",",0","30",",0","2",",0","4",",0","0",",0","7","","2","","19751218","+,,0","19751217",",,0","19751217",",,0","","","19751217",",,0","19751210",",,0","-15.0",",0,18,+","25",",,0,17,","18",",,0,17,","0.8",",,0,17,","23.3",",0,10,","","","1186.3","0","490.3",",0","","","","","1.4",",,,0","77.3",",X","","","","","","","24",",,,0","2.52",",0","11.69",",,,0","-6.65",",,,0","13770",",X","","","","","","","270",",X","270",",X","","","","","","","","","25.2",",X","20.6",",X"
"USW00093058","1976-01","38.28868","-104.5057","1424.5","PUEBLO MEMORIAL AIRPORT, CO US","","","","","","","","","","","0.0","0","0.0",",0","3",",0","1",",0","0",",0","4",",0","1",",0","2",",0","31",",0","6",",0","1",",0","0",",0","2","","","","19760108",",,0","19760125","+,,0","19760106",",,0","","","19760106",",,0","19760129",",,0","-21.1",",0,08,","25",",,0,25,+","51",",,0,06,","2.5",",,0,06,","22.8",",0,29,","","","1774.1","0","587.8",",0","","","","","3.8",",,,0","86.3",",X","","","","","","","72",",,,0","-0.63",",0","9.39",",,,0","-10.65",",,,0","15870",",X","","","","","","","45",",X","360",",X","","","","","","","","","29.8",",X","23.2",",X"
"USW00093058","1976-02","38.28868","-104.5057","1424.5","PUEBLO MEMORIAL AIRPORT, CO US","","","","","","","","","","","0.0","0","0.0",",0","3",",0","0",",0","0",",0","2",",0","1",",0","0",",0","26",",0","3",",0","2",",0","0",",0","1","","","","19760222","+,,0","19760206",",,0","19760205",",,0","","","19760205",",,0","19760228",",,0","-14.4",",0,22,+","51",",,0,06,","41",",,0,05,","1.8",",,0,05,","22.8",",0,28,","","","2174.0","0","399.9",",0","","","","","2.9",",,,0","87.3",",X","","","","","","","56",",,,0","4.54",",0","14.34",",,,0","-5.26",",,,0","16422",",X","","","","","","","360",",X","360",",X","","","","","","","","","30.8",",X","28.2",",X"
"USW00093058","1976-03","38.28868","-104.5057","1424.5","PUEBLO MEMORIAL AIRPORT, CO US","","","","","","","","","","","0.0","0","0.0",",0","8",",0","3",",0","0",",0","4",",0","2",",0","2",",0","28",",0","3",",0","7",",0","0",",0","3","","1","","19760305",",,0","19760304",",,0","19760303",",,0","","","19760303",",,0","19760325",",,0","-22.2",",0,05,","178",",,0,04,","150",",,0,03,","11.2",",,0,03,","25.6",",0,25,","","","2629.8","0","455.8",",0","","","","","22.0",",,,0","90.9",",X","","","","","","","284",",,,0","3.63",",0","13.19",",,,0","-5.93",",,,0","20256",",X","","","","","","","270",",X","360",",X","","","","","","","","","28.8",",X","23.2",",X"
"USW00093058","1976-04","38.28868","-104.5057","1424.5","PUEBLO MEMORIAL AIRPORT, CO US","","","","","","","","","","","0.0","0","0.0",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","15",",0","0",",0","4","","","","19760401",",,0","19760430","+,,0","19760417",",,0","2","","19760429",",,0","19760409",",,0","-6.1",",0,01,","0",",,0,30,+","0",",T,0,17,","11.2",",,0,29,","26.7",",0,09,","191.7","3,,,0","2857.6","0","227.8",",0","3.70",",,,0","21.24",",,,0","22.4",",,,0","86.1",",X","","","","","","","0",",T,,0","10.74",",0","19.91",",,,0","1.57",",,,0","20430",",X","","","","","","","225",",X","225",",X","4165","2,,,0","","","","","","","22.6",",X","18.3",",X"
"USW00093058","1976-05","38.28868","-104.5057","1424.5","PUEBLO MEMORIAL AIRPORT, CO US","","","","","","","","","","","4.6","0","4.6",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","1","","","","19760503","+,,0","19760531","+,,0","19760531","+,,0","7","","19760524",",,0","19760528",",,0","1.1",",0,03,+","0",",,0,31,+","0",",,0,31,+","7.6",",,0,24,","30.6",",0,28,","237.5","1,,,0","2957.8","0","100.2",",0","7.85",",,,0","25.18",",,,0","17.3",",,,0","86.6",",X","","","","","","","0",",,,0","15.25",",0","23.56",",,,0","6.94",",,,0","22956",",X","","","","","","","360",",X","360",",X","3530",",,,0","","","","","","","22.6",",X","17.9",",X"
"USW00093058","1976-06","38.28868","-104.5057","1424.5","PUEBLO MEMORIAL AIRPORT, CO US","","","","","","","","","","","91.2","0","86.6",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","14",",0","2","","","","19760615",",,0","19760630","+,,0","19760630","+,,0","4","","19760605",",,0","19760628","+,,0","5.0",",0,15,","0",",,0,30,+","0",",,0,30,+","22.6",",,0,05,","37.8",",0,28,+","328.6",",,,0","2972.2","0","14.4",",0","11.05",",,,0","30.62",",,,0","34.1",",,,0","89.9",",X","","","","","","","0",",,,0","20.74",",0","30.66",",,,0","10.82",",,,0","23964",",X","","","","","","","315",",X","180",",X","3649",",,,0","","","","","","","24.7",",X","19.2",",X"
"USW00093058","1976-07","38.28868","-104.5057","1424.5","PUEBLO MEMORIAL AIRPORT, CO US","","","","","","","","","","","290.0","0","198.8",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","25",",0","","","","","19760703",",,0","19760731","+,,0","19760731","+,,0","6","","19760731",",,0","19760710",",,0","11.1",",0,03,","0",",,0,31,+","0",",,0,31,+","20.8",",,0,31,","37.8",",0,10,","325.9","1,,,0","0.0","0","0.0",",0","14.11",",,,0","31.91",",,,0","52.8",",,,0","89.1",",X","","","","","","","0",",,,0","24.75",",0","33.80",",,,0","15.70",",,,0","24108",",X","","","","","","","360",",X","360",",X","3322",",,,0","","","","","","","27.2",",X","19.2",",X"
"USW00093058","1976-08","38.28868","-104.5057","1424.5","PUEBLO MEMORIAL AIRPORT, CO US","","","","","","","","","","","419.4","0","129.4",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","16",",0","2","","","","19760830","+,,0","19760831","+,,0","19760831","+,,0","7","","19760820",",,0","19760826",",,0","9.4",",0,30,+","0",",,0,31,+","0",",,0,31,+","11.4",",,0,20,","36.1",",0,26,","258.7","5,,,0","1.1","0","1.1",",0","13.17",",,,0","30.18",",,,0","22.4",",,,0","88.2",",X","","","","","","","0",",,,0","22.47",",0","31.32",",,,0","13.62",",,,0","22374",",X","","","","","","","315",",X","315",",X","2515",",,,0","","","","","","","22.1",",X","16.1",",X"
