"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00003936","2000-06","39.13456","-96.67894","319.3","MANHATTAN ASOS, KS US","","","","","","","","","3.9",",W","211.7","W","137.3",",W","13",",W","7",",W","1",",W","","","","","0",",W","0",",W","0",",W","30",",W","9",",W","","","","","20000618",",,W","","","","","","","20000620",",,W","20000623","+,,W","7.2",",W,18,","","","","","75.2",",,W,20,","35.0",",W,23,+","2534.5","W","6.1",",W","174.5",",,,W","","","","","","","","","22.71",",W","29.54",",,,W","15.88",",,,W","190",",W","180",",W","21.9",",W","27.3",",W"
"USW00003936","2000-07","39.13456","-96.67894","319.3","MANHATTAN ASOS, KS US","","","","","","","","","2.9",",W","484.1","W","272.4",",W","8",",W","4",",W","2",",W","","","","","0",",W","0",",W","0",",W","31",",W","21",",W","","","","","20000723",",,W","","","","","","","20000728",",,W","20000716","+,,W","15.0",",W,23,","","","","","28.2",",,W,28,","38.9",",W,16,+","0.0","W","0.0",",W","79.4",",,,W","","","","","","","","","27.12",",W","33.58",",,,W","20.65",",,,W","220",",W","220",",W","11.2",",W","14.3",",W"
"USW00003936","2000-08","39.13456","-96.67894","319.3","MANHATTAN ASOS, KS US","","","","","","","","","3.1",",W","844.2","W","360.1",",W","7",",W","2",",W","0",",W","","","","","0",",W","0",",W","0",",W","31",",W","29",",W","","","","","20000818",",,W","","","","","","","20000814",",,W","20000825",",,W","16.1",",W,18,","","","","","5.1",",,W,14,","43.3",",W,25,","0.0","W","0.0",",W","13.8",",,,W","","","","","","","","","29.95",",W","38.34",",,,W","21.56",",,,W","20",",W","20",",W","16.1",",W","20.1",",W"
"USW00003936","2000-09","39.13456","-96.67894","319.3","MANHATTAN ASOS, KS US","","","","","","","","","3.9",",W","995.7","W","151.5","1,W","7",",W","4",",W","0",",W","","","","","0","1,W","0","1,W","0","1,W","26","1,W","15","1,W","","","","","20000926",",1,W","","","","","","","20000924",",,W","20000902",",1,W","1.7","1,W,26,","","","","","6.9",",,W,24,","43.9","1,W,02,","35.3","W","35.3","1,W","23.2",",,,W","","","","","","","","","22.34","1,W","31.58","1,,,W","13.10","1,,,W","210",",W","160",",W","14.3",",W","19.2",",W"
"USW00003936","2000-10","39.13456","-96.67894","319.3","MANHATTAN ASOS, KS US","","","","","","","","","3.5",",W","1024.0","W","28.3",",W","8",",W","7",",W","0",",W","","","","","0",",W","5",",W","0",",W","21",",W","2",",W","","","","","20001009",",,W","","","","","","","20001025",",,W","20001001",",,W","-6.7",",W,09,","","","","","15.7",",,W,25,","34.4",",W,01,","136.9","W","101.6",",W","61.2",",,,W","","","","","","","","","15.97",",W","22.89",",,,W","9.05",",,,W","190",",W","170",",W","15.6",",W","21.0",",W"
"USW00003936","2000-11","39.13456","-96.67894","319.3","MANHATTAN ASOS, KS US","","","","","","","","","2.9",",W","1024.0","W","0.0",",W","4",",W","3",",W","0",",W","","","","","0",",W","24",",W","0",",W","1",",W","0",",W","","","","","20001121",",,W","","","","","","","20001101",",,W","20001101",",,W","-11.7",",W,21,","","","","","14.5",",,W,01,","22.2",",W,01,","610.6","W","473.7",",W","27.4",",,,W","","","","","","","","","2.54",",W","9.31",",,,W","-4.22",",,,W","180",",W","180",",W","16.5",",W","19.2",",W"
"USW00003936","2000-12","39.13456","-96.67894","319.3","MANHATTAN ASOS, KS US","","","","","","","","","3.2",",W","1024.0","W","0.0",",W","6",",W","1",",W","0",",W","","","","","8",",W","31",",W","17",",W","0",",W","0",",W","","","","","20001222",",,W","","","","","","","20001215",",,W","20001207",",,W","-23.9",",W,22,","","","","","7.9",",,W,15,","16.7",",W,07,","1383.6","W","773.0",",W","14.5",",,,W","","","","","","","","","-6.60",",W","-0.57",",,,W","-12.64",",,,W","350",",W","350",",W","11.6",",W","17.0",",W"
"USW00003936","2001-01","39.13456","-96.67894","319.3","MANHATTAN ASOS, KS US","","","","","","","","","2.6",",W","0.0","W","0.0","1,W","6",",W","5",",W","0",",W","","","","","2",",W","29",",W","4","1,W","0","1,W","0","1,W","","","","","20010102",",,W","","","","","","","20010128",",,W","20010112",",1,W","-25.0",",W,02,","","","","","9.4",",,W,28,","16.7","1,W,12,","1970.4","W","586.8","1,W","27.1",",,,W","","","","","","","","","-1.09","1,W","5.36","1,,,W","-7.54",",,,W","220",",W","220",",W","10.7",",W","13.9",",W"
"USW00003936","2001-02","39.13456","-96.67894","319.3","MANHATTAN ASOS, KS US","","","","","","","","","3.3",",W","0.0","W","0.0",",W","8",",W","4",",W","1",",W","","","","","2",",W","27",",W","8",",W","0",",W","0",",W","","","","","20010210",",,W","","","","","","","20010224",",,W","20010207",",,W","-23.9",",W,10,","","","","","34.8",",,W,24,","18.9",",W,07,","2529.9","W","559.5",",W","66.4",",,,W","","","","","","","","","-1.65",",W","4.06",",,,W","-7.36",",,,W","40",",W","220",",W","13.0",",W","14.8",",W"
"USW00003936","2001-03","39.13456","-96.67894","319.3","MANHATTAN ASOS, KS US","","","","","","","","","3.1",",W","0.0","W","0.0",",W","5",",W","3",",W","0",",W","","","","","0",",W","21",",W","0",",W","0",",W","0",",W","","","","","20010326",",,W","","","","","","","20010311",",,W","20010314",",,W","-8.9",",W,26,","","","","","20.6",",,W,11,","20.6",",W,14,","2950.8","W","420.9",",W","35.9",",,,W","","","","","","","","","4.76",",W","11.33",",,,W","-1.82",",,,W","10",",W","360",",W","13.4",",W","17.0",",W"
"USW00003936","2001-04","39.13456","-96.67894","319.3","MANHATTAN ASOS, KS US","","","","","","","","","5.1",",W","18.7","W","18.7","3,W","7","3,W","6","3,W","1","3,W","","","","","0","3,W","3","3,W","0","3,W","18","3,W","0","3,W","","","","","20010418","+,3,W","","","","","","","20010420",",3,W","20010420",",3,W","-2.8","3,W,18,+","","","","","25.7","3,,W,20,","31.1","3,W,20,","3064.2","W","113.4","3,W","69.7","3,,,W","","","","","","","","","14.82","3,W","22.10","3,,,W","7.54","3,,,W","210","3,W","210","3,W","21.0","3,W","26.4","3,W"
"USW00003936","2001-05","39.13456","-96.67894","319.3","MANHATTAN ASOS, KS US","","","","","","","","","4.0",",W","73.9","W","55.2",",W","15",",W","8",",W","1",",W","","","","","0",",W","0",",W","0",",W","25",",W","2",",W","","","","","20010522",",,W","","","","","","","20010510",",,W","20010516",",,W","4.4",",W,22,","","","","","28.7",",,W,10,","33.9",",W,16,","3108.1","W","43.9",",W","129.0",",,,W","","","","","","","","","18.70",",W","25.37",",,,W","12.03",",,,W","180",",W","20",",W","13.4",",W","17.9",",W"
"USW00003936","2001-06","39.13456","-96.67894","319.3","MANHATTAN ASOS, KS US","","","","","","","","","3.9",",W","209.9","W","136.0",",W","8",",W","7",",W","3",",W","","","","","0",",W","0",",W","0",",W","29",",W","9",",W","","","","","20010602","+,,W","","","","","","","20010619",",,W","20010611",",,W","8.9",",W,02,+","","","","","79.2",",,W,19,","34.4",",W,11,","3114.2","W","6.1",",W","196.3",",,,W","","","","","","","","","22.66",",W","29.19",",,,W","16.14",",,,W","50",",W","230",",W","17.0",",W","19.7",",W"
"USW00003936","2001-07","39.13456","-96.67894","319.3","MANHATTAN ASOS, KS US","","","","","","","","","3.5",",W","512.4","W","302.5","1,W","7",",W","4",",W","0",",W","","","","","0","1,W","0","1,W","0","1,W","30","1,W","24","1,W","","","","","20010714",",1,W","","","","","","","20010727",",,W","20010722",",1,W","14.4","1,W,14,","","","","","20.3",",,W,27,","41.7","1,W,22,","0.0","W","0.0","1,W","49.6",",,,W","","","","","","","","","28.42","1,W","35.19","1,,,W","21.64","1,,,W","180",",W","250",",W","10.3",",W","16.1",",W"
"USW00003936","2001-08","39.13456","-96.67894","319.3","MANHATTAN ASOS, KS US","","","","","","","","","2.6",",W","737.7","W","225.3",",W","6",",W","4",",W","2",",W","","","","","0",",W","0",",W","0",",W","31",",W","19",",W","","","","","20010819",",,W","","","","","","","20010823",",,W","20010821",",,W","8.9",",W,19,","","","","","92.7",",,W,23,","39.4",",W,21,","0.0","W","0.0",",W","134.9",",,,W","","","","","","","","","25.60",",W","33.18",",,,W","18.02",",,,W","190",",W","180",",W","13.0",",W","15.6",",W"
"USW00003936","2001-09","39.13456","-96.67894","319.3","MANHATTAN ASOS, KS US","","","","","","","","","2.4",",W","788.7","W","51.0","3,W","10","3,W","5","3,W","1","3,W","","","","","0","3,W","0","3,W","0","3,W","22","3,W","3","3,W","","","","","20010926","+,3,W","","","","","","","20010917",",3,W","20010903",",3,W","2.8","3,W,26,+","","","","","64.0","3,,W,17,","33.3","3,W,03,","39.7","W","39.7","3,W","98.4","3,,,W","","","","","","","","","18.75","3,W","25.65","3,,,W","11.86","3,,,W","190","3,W","200","3,W","10.3","3,W","13.4","3,W"
"USW00003936","2001-10","39.13456","-96.67894","319.3","MANHATTAN ASOS, KS US","","","","","","","","","3.4",",W","792.3","W","3.6",",W","7",",W","4",",W","0",",W","","","","","0",",W","7",",W","0",",W","15",",W","0",",W","","","","","20011027",",,W","","","","","","","20011015",",,W","20011002",",,W","-5.0",",W,27,","","","","","18.3",",,W,15,","29.4",",W,02,","220.1","W","180.4",",W","48.1",",,,W","","","","","","","","","12.63",",W","20.29",",,,W","4.97",",,,W","200",",W","210",",W","15.6",",W","19.7",",W"
"USW00003936","2001-11","39.13456","-96.67894","319.3","MANHATTAN ASOS, KS US","","","","","","","","","3.3",",W","794.0","W","1.7","2,W","5",",W","3",",W","0",",W","","","","","0","2,W","10","2,W","1","2,W","12","2,W","0","2,W","","","","","20011120",",2,W","","","","","","","20011124",",,W","20011107","+,2,W","-8.3","2,W,20,","","","","","5.6",",,W,24,","26.1","2,W,07,+","463.3","W","243.2","2,W","14.8",",,,W","","","","","","","","","9.71","2,W","16.71","2,,,W","2.71","2,,,W","180",",W","180",",W","12.5",",W","14.8",",W"
"USW00003936","2001-12","39.13456","-96.67894","319.3","MANHATTAN ASOS, KS US","","","","","","","","","2.9",",W","794.0","W","0.0",",W","3",",W","1",",W","0",",W","","","","","1",",W","28",",W","3",",W","2",",W","0",",W","","","","","20011231",",,W","","","","","","","20011211",",,W","20011205",",,W","-17.8",",W,31,","","","","","3.3",",,W,11,","22.2",",W,05,","973.1","W","509.8",",W","5.4",",,,W","","","","","","","","","1.89",",W","10.25",",,,W","-6.47",",,,W","180",",W","190",",W","13.4",",W","17.9",",W"
"USW00003936","2002-01","39.13456","-96.67894","319.3","MANHATTAN ASOS, KS US","","","","","","","","","3.3",",W","0.0","W","0.0","2,W","4",",W","2",",W","0",",W","","","","","2","2,W","27","2,W","5","2,W","0","2,W","0","2,W","","","","","20020103",",2,W","","","","","","","20020130",",,W","20020122","+,2,W","-18.9","2,W,03,","","","","","12.2",",,W,30,","18.3","2,W,22,+","1514.8","W","541.7","2,W","19.3",",,,W","","","","","","","","","-0.34","2,W","7.42","2,,,W","-8.11","2,,,W","210",",W","10",",W","11.6",",W","15.6",",W"
"USW00003936","2002-02","39.13456","-96.67894","319.3","MANHATTAN ASOS, KS US","","","","","","","","","3.5",",W","0.0","W","0.0",",W","4",",W","2",",W","0",",W","","","","","1",",W","24",",W","3",",W","0",",W","0",",W","","","","","20020201",",,W","","","","","","","20020219",",,W","20020223",",,W","-19.4",",W,01,","","","","","9.4",",,W,19,","20.0",",W,23,","1989.2","W","474.4",",W","15.3",",,,W","","","","","","","","","1.39",",W","9.09",",,,W","-6.30",",,,W","230",",W","230",",W","13.9",",W","17.4",",W"
"USW00003936","2002-03","39.13456","-96.67894","319.3","MANHATTAN ASOS, KS US","","","","","","","","","4.2",",W","0.0","W","0.0",",W","5",",W","2",",W","0",",W","","","","","0",",W","27",",W","4",",W","3",",W","0",",W","","","","","20020303",",,W","","","","","","","20020308",",,W","20020328","+,,W","-17.2",",W,03,","","","","","6.9",",,W,08,","22.8",",W,28,+","2443.3","W","454.1",",W","12.8",",,,W","","","","","","","","","3.69",",W","12.27",",,,W","-4.90",",,,W","300",",W","300",",W","16.1",",W","21.5",",W"
"USW00003936","2002-04","39.13456","-96.67894","319.3","MANHATTAN ASOS, KS US","","","","","","","","","4.7",",W","25.6","W","25.6","1,W","11",",W","5",",W","0",",W","","","","","0","1,W","6","1,W","0",",W","16",",W","3",",W","","","","","20020404","+,1,W","","","","","","","20020408",",,W","20020415",",,W","-5.6","1,W,04,+","","","","","19.3",",,W,08,","33.9",",W,15,","2606.8","W","163.5",",W","62.4",",,,W","","","","","","","","","13.58","1,W","21.18",",,,W","5.97","1,,,W","180",",W","180",",W","20.6",",W","24.6",",W"
"USW00003936","2002-05","39.13456","-96.67894","319.3","MANHATTAN ASOS, KS US","","","","","","","","","4.0",",W","64.8","W","39.2",",W","14",",W","10",",W","1",",W","","","","","0",",W","0",",W","0",",W","22",",W","1",",W","","","","","20020503",",,W","","","","","","","20020511",",,W","20020531",",,W","1.7",",W,03,","","","","","31.2",",,W,11,","33.9",",W,31,","2695.9","W","89.1",",W","132.8",",,,W","","","","","","","","","16.72",",W","23.39",",,,W","10.05",",,,W","170",",W","170",",W","19.7",",W","23.2",",W"
"USW00003936","2002-06","39.13456","-96.67894","319.3","MANHATTAN ASOS, KS US","","","","","","","","","4.4",",W","260.2","W","195.4","1,W","4",",W","3",",W","0",",W","","","","","0","1,W","0","1,W","0","1,W","29","1,W","19","1,W","","","","","20020616",",1,W","","","","","","","20020613",",,W","20020626",",1,W","9.4","1,W,16,","","","","","5.8",",,W,13,","37.2","1,W,26,","2695.9","W","0.0","1,W","15.0",",,,W","","","","","","","","","25.07","1,W","32.14","1,,,W","18.00","1,,,W","70",",W","210",",W","13.9",",W","17.4",",W"
"USW00003936","2002-07","39.13456","-96.67894","319.3","MANHATTAN ASOS, KS US","","","","","","","","","3.5",",W","548.3","W","288.1",",W","3",",W","3",",W","0",",W","","","","","0",",W","0",",W","0",",W","31",",W","26",",W","","","","","20020714",",,W","","","","","","","20020728",",,W","20020726","+,,W","13.9",",W,14,","","","","","13.2",",,W,28,","41.7",",W,26,+","0.0","W","0.0",",W","26.4",",,,W","","","","","","","","","27.63",",W","35.48",",,,W","19.77",",,,W","210",",W","130",",W","17.9",",W","23.7",",W"
"USW00003936","2002-08","39.13456","-96.67894","319.3","MANHATTAN ASOS, KS US","","","","","","","","","3.0",",W","774.3","W","226.0",",W","9",",W","6",",W","0",",W","","","","","0",",W","0",",W","0",",W","31",",W","16",",W","","","","","20020814",",,W","","","","","","","20020813",",,W","20020804","+,,W","12.2",",W,14,","","","","","17.5",",,W,13,","37.8",",W,04,+","0.0","W","0.0",",W","56.9",",,,W","","","","","","","","","25.62",",W","31.86",",,,W","19.39",",,,W","30",",W","30",",W","14.8",",W","17.4",",W"
"USW00003936","2002-09","39.13456","-96.67894","319.3","MANHATTAN ASOS, KS US","","","","","","","","","2.7",",W","886.7","W","112.4",",W","5",",W","3",",W","1",",W","","","","","0",",W","0",",W","0",",W","28",",W","11",",W","","","","","20020923",",,W","","","","","","","20020914",",,W","20020902",",,W","5.6",",W,23,","","","","","27.9",",,W,14,","37.2",",W,02,","18.6","W","18.6",",W","60.5",",,,W","","","","","","","","","21.46",",W","28.95",",,,W","13.98",",,,W","210",",W","270",",W","11.6",",W","18.3",",W"
"USW00003936","2002-10","39.13456","-96.67894","319.3","MANHATTAN ASOS, KS US","","","","","","","","","2.8",",W","895.9","W","9.2",",W","12",",W","9",",W","1",",W","","","","","0",",W","8",",W","0",",W","8",",W","1",",W","","","","","20021020","+,,W","","","","","","","20021002",",,W","20021001",",,W","-1.7",",W,20,+","","","","","43.9",",,W,02,","32.8",",W,01,","295.1","W","276.5",",W","120.1",",,,W","","","","","","","","","9.71",",W","15.48",",,,W","3.94",",,,W","30",",W","30",",W","10.3",",W","13.4",",W"
"USW00003936","2002-11","39.13456","-96.67894","319.3","MANHATTAN ASOS, KS US","","","","","","","","","2.5",",W","895.9","W","0.0",",W","2",",W","1",",W","0",",W","","","","","0",",W","26",",W","0",",W","2",",W","0",",W","","","","","20021130",",,W","","","","","","","20021114",",,W","20021107",",,W","-7.2",",W,30,","","","","","5.8",",,W,14,","21.7",",W,07,","700.1","W","405.0",",W","7.8",",,,W","","","","","","","","","4.83",",W","12.14",",,,W","-2.48",",,,W","30",",W","210",",W","10.7",",W","13.9",",W"
"USW00003936","2002-12","39.13456","-96.67894","319.3","MANHATTAN ASOS, KS US","","","","","","","","","2.8",",W","895.9","W","0.0","1,W","1","1,W","1","1,W","0","1,W","","","","","0","1,W","27","1,W","2","1,W","0","1,W","0","1,W","","","","","20021226","+,1,W","","","","","","","20021212",",1,W","20021215",",1,W","-12.8","1,W,26,+","","","","","3.0","1,,W,12,","20.6","1,W,15,","1211.9","W","511.8","1,W","3.0","1,,,W","","","","","","","","","1.27","1,W","8.67","1,,,W","-6.13","1,,,W","220","1,W","220","1,W","11.2","1,W","13.4","1,W"
"USW00003936","2003-01","39.13456","-96.67894","319.3","MANHATTAN ASOS, KS US","","","","","","","","","3.2",",W","0.0","W","0.0",",W","3",",W","2",",W","0",",W","","","","","3",",W","31",",W","11",",W","1",",W","0",",W","","","","","20030123",",,W","","","","","","","20030131",",,W","20030108",",,W","-21.1",",W,23,","","","","","4.1",",,W,31,","22.2",",W,08,","1845.9","W","634.0",",W","7.4",",,,W","","","","","","","","","-2.12",",W","4.75",",,,W","-8.98",",,,W","20",",W","30",",W","13.4",",W","16.5",",W"
"USW00003936","2003-02","39.13456","-96.67894","319.3","MANHATTAN ASOS, KS US","","","","","","","","","2.9",",W","0.0","W","0.0",",W","9",",W","2",",W","0",",W","","","","","2",",W","26",",W","9",",W","0",",W","0",",W","","","","","20030225","+,,W","","","","","","","20030214",",,W","20030202",",,W","-18.3",",W,25,+","","","","","11.2",",,W,14,","19.4",",W,02,","2386.6","W","540.7",",W","27.3",",,,W","","","","","","","","","-0.98",",W","5.61",",,,W","-7.57",",,,W","40",",W","30",",W","13.4",",W","15.6",",W"
"USW00003936","2003-03","39.13456","-96.67894","319.3","MANHATTAN ASOS, KS US","","","","","","","","","4.1",",W","0.0","W","0.0",",W","5",",W","2",",W","0",",W","","","","","0",",W","20",",W","2",",W","8",",W","0",",W","","","","","20030306",",,W","","","","","","","20030318",",,W","20030315",",,W","-14.4",",W,06,","","","","","7.4",",,W,18,","28.9",",W,15,","2765.4","W","378.8",",W","11.6",",,,W","","","","","","","","","6.11",",W","13.91",",,,W","-1.68",",,,W","220",",W","180",",W","13.9",",W","17.9",",W"
"USW00003936","2003-04","39.13456","-96.67894","319.3","MANHATTAN ASOS, KS US","","","","","","","","","4.6",",W","20.9","W","20.9",",W","7",",W","5",",W","2",",W","","","","","0",",W","4",",W","0",",W","16",",W","0",",W","","","","","20030409",",,W","","","","","","","20030419",",,W","20030414",",,W","-7.2",",W,09,","","","","","31.0",",,W,19,","31.7",",W,14,","2929.4","W","164.0",",W","89.6",",,,W","","","","","","","","","13.56",",W","20.61",",,,W","6.52",",,,W","170",",W","170",",W","14.8",",W","19.2",",W"
"USW00003936","2003-05","39.13456","-96.67894","319.3","MANHATTAN ASOS, KS US","","","","","","","","","3.0",",W","43.5","W","22.6",",W","11",",W","7",",W","0",",W","","","","","0",",W","0",",W","0",",W","22",",W","1",",W","","","","","20030512",",,W","","","","","","","20030519",",,W","20030530",",,W","2.8",",W,12,","","","","","22.9",",,W,19,","33.9",",W,30,","3004.5","W","75.1",",W","75.9",",,,W","","","","","","","","","16.64",",W","23.75",",,,W","9.53",",,,W","220",",W","260",",W","17.4",",W","23.2",",W"
"USW00003936","2003-06","39.13456","-96.67894","319.3","MANHATTAN ASOS, KS US","","","","","","","","","3.0",",W","144.1","W","100.6","1,W","11",",W","8",",W","2",",W","","","","","0","1,W","0","1,W","0","1,W","26","1,W","3","1,W","","","","","20030608",",1,W","","","","","","","20030602",",,W","20030624",",1,W","7.8","1,W,08,","","","","","41.9",",,W,02,","34.4","1,W,24,","3020.4","W","15.9","1,W","129.6",",,,W","","","","","","","","","21.26","1,W","27.92","1,,,W","14.59","1,,,W","170",",W","170",",W","13.0",",W","16.1",",W"
"USW00003936","2003-07","39.13456","-96.67894","319.3","MANHATTAN ASOS, KS US","","","","","","","","","3.4",",W","419.4","W","275.3",",W","5",",W","2",",W","0",",W","","","","","0",",W","0",",W","0",",W","31",",W","25",",W","","","","","20030723",",,W","","","","","","","20030708",",,W","20030718",",,W","13.9",",W,23,","","","","","16.5",",,W,08,","41.7",",W,18,","0.0","W","0.0",",W","35.4",",,,W","","","","","","","","","27.21",",W","34.72",",,,W","19.71",",,,W","50",",W","50",",W","14.8",",W","18.3",",W"
"USW00003936","2003-08","39.13456","-96.67894","319.3","MANHATTAN ASOS, KS US","","","","","","","","","2.7",",W","683.0","W","263.6",",W","10",",W","8",",W","3",",W","","","","","0",",W","0",",W","0",",W","30",",W","23",",W","","","","","20030813",",,W","","","","","","","20030830",",,W","20030821",",,W","13.3",",W,13,","","","","","49.3",",,W,30,","41.1",",W,21,","0.8","W","0.8",",W","141.5",",,,W","","","","","","","","","26.81",",W","34.64",",,,W","18.98",",,,W","20",",W","360",",W","10.7",",W","17.9",",W"
"USW00003936","2003-09","39.13456","-96.67894","319.3","MANHATTAN ASOS, KS US","","","","","","","","","2.6",",W","723.5","W","40.5",",W","7",",W","5",",W","0",",W","","","","","0",",W","0",",W","0",",W","25",",W","0",",W","","","","","20030930",",,W","","","","","","","20030909",",,W","20030917","+,,W","1.7",",W,30,","","","","","23.4",",,W,09,","31.1",",W,17,+","68.2","W","67.4",",W","63.3",",,,W","","","","","","","","","17.44",",W","25.22",",,,W","9.65",",,,W","180",",W","170",",W","14.3",",W","17.4",",W"
"USW00003936","2003-10","39.13456","-96.67894","319.3","MANHATTAN ASOS, KS US","","","","","","","","","2.3",",W","725.7","W","2.2",",W","5",",W","4",",W","0",",W","","","","","0",",W","3",",W","0",",W","18",",W","1",",W","","","","","20031026",",,W","","","","","","","20031008",",,W","20031020",",,W","-3.9",",W,26,","","","","","21.6",",,W,08,","32.2",",W,20,","220.9","W","152.7",",W","35.8",",,,W","","","","","","","","","13.48",",W","21.72",",,,W","5.24",",,,W","30",",W","210",",W","13.0",",W","17.0",",W"
"USW00003936","2003-11","39.13456","-96.67894","319.3","MANHATTAN ASOS, KS US","","","","","","","","","3.4",",W","725.7","W","0.0",",W","7",",W","4",",W","0",",W","","","","","0",",W","15",",W","0",",W","1",",W","0",",W","","","","","20031124",",,W","","","","","","","20031117",",,W","20031116",",,W","-10.0",",W,24,","","","","","7.1",",,W,17,","21.7",",W,16,","614.7","W","393.8",",W","23.8",",,,W","","","","","","","","","5.21",",W","11.08",",,,W","-0.67",",,,W","40",",W","40",",W","11.6",",W","15.6",",W"
"USW00003936","2003-12","39.13456","-96.67894","319.3","MANHATTAN ASOS, KS US","","","","","","","","","3.6",",W","725.7","W","0.0",",W","4",",W","3",",W","0",",W","","","","","0",",W","27",",W","4",",W","0",",W","0",",W","","","","","20031224","+,,W","","","","","","","20031209",",,W","20031227",",,W","-10.6",",W,24,+","","","","","9.4",",,W,09,","16.7",",W,27,","1142.8","W","528.1",",W","17.0",",,,W","","","","","","","","","1.30",",W","6.65",",,,W","-4.05",",,,W","10",",W","340",",W","13.4",",W","19.7",",W"
"USW00003936","2004-01","39.13456","-96.67894","319.3","MANHATTAN ASOS, KS US","","","","","","","","","3.3",",W","0.0","W","0.0",",W","4",",W","1",",W","0",",W","","","","","4",",W","30",",W","12",",W","0",",W","0",",W","","","","","20040106",",,W","","","","","","","20040125",",,W","20040111",",,W","-19.4",",W,06,","","","","","11.2",",,W,25,","16.1",",W,11,","1795.0","W","652.2",",W","14.3",",,,W","","","","","","","","","-2.71",",W","3.77",",,,W","-9.18",",,,W","30",",W","20",",W","11.2",",W","13.4",",W"
"USW00003936","2004-02","39.13456","-96.67894","319.3","MANHATTAN ASOS, KS US","","","","","","","","","3.5",",W","0.0","W","0.0",",W","7",",W","5",",W","0",",W","","","","","5",",W","25",",W","9",",W","0",",W","0",",W","","","","","20040208",",,W","","","","","","","20040229",",,W","20040219",",,W","-26.7",",W,08,","","","","","16.8",",,W,29,","18.3",",W,19,","2401.2","W","606.2",",W","39.0",",,,W","","","","","","","","","-2.57",",W","4.10",",,,W","-9.24",",,,W","170",",W","170",",W","17.4",",W","22.8",",W"
"USW00003936","2004-03","39.13456","-96.67894","319.3","MANHATTAN ASOS, KS US","","","","","","","","","3.9",",W","1.6","W","1.6","1,W","7",",W","6",",W","2",",W","","","","","0",",W","13",",W","0","1,W","6","1,W","0","1,W","","","","","20040312",",,W","","","","","","","20040304",",,W","20040326",",1,W","-6.7",",W,12,","","","","","44.5",",,W,04,","27.2","1,W,26,","2688.0","W","286.8","1,W","101.1",",,,W","","","","","","","","","8.74","1,W","15.31","1,,,W","2.18",",,,W","180",",W","220",",W","13.4",",W","17.9",",W"
"USW00003936","2004-04","39.13456","-96.67894","319.3","MANHATTAN ASOS, KS US","","","","","","","","","4.0",",W","13.6","W","12.0",",W","8",",W","3",",W","1",",W","","","","","0",",W","6",",W","0",",W","13",",W","0",",W","","","","","20040411",",,W","","","","","","","20040430",",,W","20040417","+,,W","-4.4",",W,11,","","","","","35.1",",,W,30,","31.1",",W,17,+","2867.3","W","179.3",",W","58.1",",,,W","","","","","","","","","12.76",",W","20.00",",,,W","5.52",",,,W","200",",W","210",",W","17.0",",W","21.5",",W"
"USW00003936","2004-05","39.13456","-96.67894","319.3","MANHATTAN ASOS, KS US","","","","","","","","","4.8",",W","104.7","W","91.1",",W","6",",W","3",",W","0",",W","","","","","0",",W","1",",W","0",",W","25",",W","2",",W","","","","","20040503",",,W","","","","","","","20040530",",,W","20040506",",,W","-1.1",",W,03,","","","","","12.7",",,W,30,","33.9",",W,06,","2924.6","W","57.3",",W","37.9",",,,W","","","","","","","","","19.42",",W","26.06",",,,W","12.79",",,,W","180",",W","190",",W","21.9",",W","26.4",",W"
