"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00023064","1961-04","37.92208","-100.72428","877.1","GARDEN CITY REGIONAL AIRPORT, KS US","","","8.6","0","8.6",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","10",",0","2",",0","5","","","","19610406",",,0","19610430","+,,0","19610425","+,,0","","","19610408",",,0","19610419",",,0","-4.4",",0,06,","0",",,0,30,+","0",",T,0,25,+","16.5",",,0,08,","33.3",",0,19,","2642.1","0","252.1",",0","21.9",",,,0","0",",T,,0","10.22",",0","17.98",",,,0","2.45",",,,0","","","","","","","","","","","","","",""
"USW00023064","1961-05","37.92208","-100.72428","877.1","GARDEN CITY REGIONAL AIRPORT, KS US","","","53.8","0","45.2",",0","6",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","6",",0","4","","","","19610502",",,0","19610531","+,,0","19610531","+,,0","8","","19610521",",,0","19610530",",,0","3.3",",0,02,","0",",,0,31,+","0",",,0,31,+","17.8",",,0,21,","35.6",",0,30,","2731.3","0","89.2",",0","46.8",",,,0","0",",,,0","16.91",",0","23.85",",,,0","9.98",",,,0","","","","","","","","","","","","","",""
"USW00023064","1961-06","37.92208","-100.72428","877.1","GARDEN CITY REGIONAL AIRPORT, KS US","","","200.6","0","146.8",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","11",",0","5","","","","19610616","+,,0","19610630","+,,0","19610630","+,,0","12","","19610613",",,0","19610629","+,,0","11.7",",0,16,+","0",",,0,30,+","0",",,0,30,+","18.0",",,0,13,","38.3",",0,29,+","2739.3","0","8.0",",0","71.1",",,,0","0",",,,0","22.96",",0","30.02",",,,0","15.90",",,,0","","","","","","","","","","","","","",""
"USW00023064","1961-07","37.92208","-100.72428","877.1","GARDEN CITY REGIONAL AIRPORT, KS US","","","427.8","0","227.2",",0","9",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","19",",0","","","","","19610722","+,,0","19610731","+,,0","19610731","+,,0","12","","19610720",",,0","19610718",",,0","14.4",",0,22,+","0",",,0,31,+","0",",,0,31,+","33.0",",,0,20,","40.6",",0,18,","0.0","0","0.0",",0","71.0",",,,0","0",",,,0","25.66",",0","32.74",",,,0","18.58",",,,0","","","","","","","","","","","","","",""
"USW00023064","1961-08","37.92208","-100.72428","877.1","GARDEN CITY REGIONAL AIRPORT, KS US","","","629.3","0","201.5",",0","6",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","17",",0","8","","","","19610823",",,0","19610831","+,,0","19610831","+,,0","6","","19610813",",,0","19610809",",,0","11.7",",0,23,","0",",,0,31,+","0",",,0,31,+","29.7",",,0,13,","37.2",",0,09,","0.0","0","0.0",",0","79.9",",,,0","0",",,,0","24.83",",0","31.17",",,,0","18.50",",,,0","","","","","","","","","","","","","",""
"USW00023064","1961-09","37.92208","-100.72428","877.1","GARDEN CITY REGIONAL AIRPORT, KS US","","","688.1","0","58.8",",0","7",",0","3",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","18",",0","5",",0","4","","","","19610925",",,0","19610930","+,,0","19610930","+,,0","1","","19610911",",,0","19610929","+,,0","0.0",",0,25,","0",",,0,30,+","0",",,0,30,+","38.4",",,0,11,","33.9",",0,29,+","83.8","0","83.8",",0","70.7",",,,0","0",",,,0","17.50",",0","24.20",",,,0","10.80",",,,0","","","","","","","","","","","","","",""
"USW00023064","1961-10","37.92208","-100.72428","877.1","GARDEN CITY REGIONAL AIRPORT, KS US","","","692.5","0","4.4",",0","5",",0","4",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","16",",0","1",",0","4","","","","19611023",",,0","19611031","+,,0","19611031","+,,0","2","","19611009",",,0","19611007",",,0","-0.6",",0,23,","0",",,0,31,+","0",",,0,31,+","34.3",",,0,09,","33.3",",0,07,","245.1","0","161.3",",0","52.3",",,,0","0",",,,0","13.27",",0","21.41",",,,0","5.14",",,,0","","","","","","","","","","","","","",""
"USW00023064","1961-11","37.92208","-100.72428","877.1","GARDEN CITY REGIONAL AIRPORT, KS US","","","692.5","0","0.0",",0","4",",0","3",",0","1",",0","6",",0","2",",0","0",",0","24",",0","4",",0","1",",0","0",",0","11","","","","19611117","+,,0","19611116",",,0","19611115",",,0","","","19611115",",,0","19611111",",,0","-8.3",",0,17,+","127",",,0,16,","127",",,0,15,","30.7",",,0,15,","21.1",",0,11,","699.4","0","454.3",",0","41.4",",,,0","178",",,,0","3.19",",0","8.75",",,,0","-2.37",",,,0","","","","","","","","","","","","","",""
"USW00023064","1961-12","37.92208","-100.72428","877.1","GARDEN CITY REGIONAL AIRPORT, KS US","","","692.5","0","0.0",",0","4",",0","2",",0","0",",0","12",",0","3",",0","4",",0","30",",0","6",",0","0",",0","0",",0","8","","","","19611212",",,0","19611214","+,,0","19611210",",,0","","","19611209","+,,0","19611203",",,0","-26.1",",0,12,","102",",,0,14,+","51",",,0,10,","3.3",",,0,09,+","18.3",",0,03,","1313.4","0","614.0",",0","9.7",",,,0","109",",,,0","-1.47",",0","4.82",",,,0","-7.76",",,,0","","","","","","","","","","","","","",""
"USW00023064","1962-01","37.92208","-100.72428","877.1","GARDEN CITY REGIONAL AIRPORT, KS US","","","0.0","0","0.0",",0","6",",0","2",",0","0",",0","16",",0","2",",0","7",",0","31",",0","9",",0","0",",0","0",",0","6","","","","19620111",",,0","19620110","+,,0","19620108",",,0","","","19620108",",,0","19620131",",,0","-26.7",",0,11,","152",",,0,10,+","152",",,0,08,","6.1",",,0,08,","18.9",",0,31,","1994.9","0","681.5",",0","12.8",",,,0","190",",,,0","-3.65",",0","3.67",",,,0","-10.97",",,,0","","","","","","","","","","","","","",""
"USW00023064","1962-02","37.92208","-100.72428","877.1","GARDEN CITY REGIONAL AIRPORT, KS US","","","0.0","0","0.0",",0","3",",0","0",",0","0",",0","1",",0","1",",0","2",",0","20",",0","6",",0","5",",0","0",",0","3","","","","19620228",",,0","19620227",",,0","19620226",",,0","","","19620225",",,0","19620212",",,0","-22.8",",0,28,","25",",,0,27,","25",",,0,26,","1.0",",,0,25,","27.8",",0,12,","2438.3","0","443.4",",0","1.8",",,,0","28",",,,0","2.50",",0","9.89",",,,0","-4.90",",,,0","","","","","","","","","","","","","",""
"USW00023064","1962-03","37.92208","-100.72428","877.1","GARDEN CITY REGIONAL AIRPORT, KS US","","","0.0","0","0.0",",0","4",",0","2",",0","1",",0","0",",0","0",",0","0",",0","21",",0","0",",0","5",",0","0",",0","7","","","","19620301",",,0","19620331","+,,0","19620330","+,,0","","","19620324",",,0","19620328",",,0","-13.3",",0,01,","0",",,0,31,+","0",",T,0,30,+","34.5",",,0,24,","27.8",",0,28,","2861.6","0","423.3",",0","42.7",",,,0","0",",T,,0","4.68",",0","12.64",",,,0","-3.28",",,,0","","","","","","","","","","","","","",""
"USW00023064","1962-04","37.92208","-100.72428","877.1","GARDEN CITY REGIONAL AIRPORT, KS US","","","7.2","0","7.2",",0","6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","13",",0","0",",0","6","","","","19620402",",,0","19620430","+,,0","19620406",",,0","3","","19620404",",,0","19620420",",,0","-5.0",",0,02,","0",",,0,30,+","0",",T,0,06,","26.4",",,0,04,","31.1",",0,20,","3055.7","0","194.1",",0","57.2",",,,0","0",",T,,0","12.11",",0","19.01",",,,0","5.20",",,,0","","","","","","","","","","","","","",""
"USW00023064","1962-05","37.92208","-100.72428","877.1","GARDEN CITY REGIONAL AIRPORT, KS US","","","113.8","0","106.6",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","10",",0","1","","","","19620501",",,0","19620531","+,,0","19620531","+,,0","8","","19620520",",,0","19620512","+,,0","2.2",",0,01,","0",",,0,31,+","0",",,0,31,+","14.7",",,0,20,","37.8",",0,12,+","3067.9","0","12.2",",0","27.7",",,,0","0",",,,0","21.38",",0","29.58",",,,0","13.17",",,,0","","","","","","","","","","","","","",""
"USW00023064","1962-06","37.92208","-100.72428","877.1","GARDEN CITY REGIONAL AIRPORT, KS US","","","236.4","0","122.6",",0","11",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","7",",0","5","","","","19620602",",,0","19620630","+,,0","19620630","+,,0","14","","19620625",",,0","19620610",",,0","8.9",",0,02,","0",",,0,30,+","0",",,0,30,+","77.0",",,0,25,","33.9",",0,10,","3085.7","0","17.8",",0","160.8",",,,0","0",",,,0","21.83",",0","28.35",",,,0","15.30",",,,0","","","","","","","","","","","","","",""
"USW00023064","1962-07","37.92208","-100.72428","877.1","GARDEN CITY REGIONAL AIRPORT, KS US","","","451.6","0","215.2",",0","11",",0","10",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","16",",0","2","","","","19620725",",,0","19620731","+,,0","19620731","+,,0","15","","19620723",",,0","19620722",",,0","15.0",",0,25,","0",",,0,31,+","0",",,0,31,+","24.6",",,0,23,","38.3",",0,22,","0.0","0","0.0",",0","111.4",",,,0","0",",,,0","25.28",",0","32.00",",,,0","18.55",",,,0","","","","","","","","","","","","","",""
"USW00023064","1962-08","37.92208","-100.72428","877.1","GARDEN CITY REGIONAL AIRPORT, KS US","","","698.2","0","246.6",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","22",",0","2","","","","19620825",",,0","19620831","+,,0","19620831","+,,0","2","","19620823",",,0","19620810",",,0","12.8",",0,25,","0",",,0,31,+","0",",,0,31,+","23.1",",,0,23,","42.2",",0,10,","0.0","0","0.0",",0","35.6",",,,0","0",",,,0","26.29",",0","34.07",",,,0","18.51",",,,0","","","","","","","","","","","","","",""
"USW00023064","1962-09","37.92208","-100.72428","877.1","GARDEN CITY REGIONAL AIRPORT, KS US","","","754.8","0","56.6",",0","6",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","3",",0","13","","","","19620910",",,0","19620930","+,,0","19620930","+,,0","4","","19620909","+,,0","19620912",",,0","2.8",",0,10,","0",",,0,30,+","0",",,0,30,+","16.0",",,0,09,+","35.6",",0,12,","41.9","0","41.9",",0","57.7",",,,0","0",",,,0","18.82",",0","25.25",",,,0","12.39",",,,0","","","","","","","","","","","","","",""
"USW00023064","1962-10","37.92208","-100.72428","877.1","GARDEN CITY REGIONAL AIRPORT, KS US","","","767.1","0","12.3",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","18",",0","0",",0","9","","","","19621029",",,0","19621031","+,,0","19621031","+,,0","","","19621005",",,0","19621011",",,0","-2.2",",0,29,","0",",,0,31,+","0",",,0,31,+","2.8",",,0,05,","31.7",",0,11,","164.3","0","122.4",",0","3.1",",,,0","0",",,,0","14.78",",0","22.43",",,,0","7.14",",,,0","","","","","","","","","","","","","",""
"USW00023064","1962-11","37.92208","-100.72428","877.1","GARDEN CITY REGIONAL AIRPORT, KS US","","","767.1","0","0.0",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","18",",0","2",",0","4",",0","0",",0","9","","","","19621125","+,,0","19621119","+,,0","19621119","+,,0","","","19621115",",,0","19621113",",,0","-5.6",",0,25,+","0",",T,0,19,+","0",",T,0,19,+","12.4",",,0,15,","24.4",",0,13,","513.6","0","349.3",",0","17.7",",,,0","0",",T,,0","6.69",",0","13.63",",,,0","-0.25",",,,0","","","","","","","","","","","","","",""
"USW00023064","1962-12","37.92208","-100.72428","877.1","GARDEN CITY REGIONAL AIRPORT, KS US","","","767.1","0","0.0",",0","2",",0","0",",0","0",",0","0",",0","0",",0","2",",0","26",",0","4",",0","0",",0","0",",0","8","","","","19621226",",,0","19621225",",,0","19621225",",,0","","","19621208",",,0","19621216",",,0","-20.6",",0,26,","0",",T,0,25,","5",",,0,25,","1.0",",,0,08,","20.6",",0,16,","1023.1","0","509.5",",0","1.5",",,,0","5",",,,0","1.90",",0","8.82",",,,0","-5.02",",,,0","","","","","","","","","","","","","",""
"USW00023064","1963-01","37.92208","-100.72428","877.1","GARDEN CITY REGIONAL AIRPORT, KS US","","","0.0","0","0.0",",0","5",",0","4",",0","0",",0","6",",0","3",",0","8",",0","31",",0","14",",0","0",",0","0",",0","3","","","","19630112",",,0","19630127","+,,0","19630126",",,0","","","19630104",",,0","19630108",",,0","-25.0",",0,12,","51",",,0,27,+","51",",,0,26,","4.3",",,0,04,","20.6",",0,08,","1772.0","0","748.9",",0","13.2",",,,0","114",",,,0","-5.83",",0","2.00",",,,0","-13.65",",,,0","","","","","","","","","","","","","",""
"USW00023064","1963-02","37.92208","-100.72428","877.1","GARDEN CITY REGIONAL AIRPORT, KS US","","","0.0","0","0.0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","1",",0","2",",0","0",",0","1","","","","19630211",",,0","19630228","+,,0","19630216","+,,0","","","19630210",",,0","19630201",",,0","-12.8",",0,11,","0",",,0,28,+","0",",T,0,16,+","2.0",",,0,10,","28.9",",0,01,","2176.3","0","404.3",",0","2.0",",,,0","0",",T,,0","3.89",",0","12.49",",,,0","-4.71",",,,0","","","","","","","","","","","","","",""
"USW00023064","1963-03","37.92208","-100.72428","877.1","GARDEN CITY REGIONAL AIRPORT, KS US","","","3.3","0","3.3",",0","4",",0","1",",0","0",",0","1",",0","1",",0","0",",0","16",",0","0",",0","9",",0","1",",0","4","","","","19630305",",,0","19630305",",,0","19630304",",,0","1","","19630310",",,0","19630328",",,0","-9.4",",0,05,","25",",,0,05,","25",",,0,04,","12.4",",,0,10,","32.2",",0,28,","2490.2","0","313.9",",0","17.2",",,,0","25",",,,0","8.32",",0","16.10",",,,0","0.54",",,,0","","","","","","","","","","","","","",""
"USW00023064","1963-04","37.92208","-100.72428","877.1","GARDEN CITY REGIONAL AIRPORT, KS US","","","11.9","0","8.6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","19",",0","1",",0","6","","","","19630403",",,0","19630430","+,,0","19630430","+,,0","1","","19630426","+,,0","19630415",",,0","-1.1",",0,03,","0",",,0,30,+","0",",,0,30,+","0.0",",T,0,26,+","33.9",",0,15,","2615.4","0","125.2",",0","0.0",",T,,0","0",",,,0","14.45",",0","22.76",",,,0","6.13",",,,0","","","","","","","","","","","","","",""
"USW00023064","1963-05","37.92208","-100.72428","877.1","GARDEN CITY REGIONAL AIRPORT, KS US","","","90.8","0","78.9",",0","10",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","5",",0","7","","","","19630522","+,,0","19630531","+,,0","19630531","+,,0","10","","19630518",",,0","19630508",",,0","5.0",",0,22,+","0",",,0,31,+","0",",,0,31,+","22.6",",,0,18,","37.2",",0,08,","2665.4","0","50.0",",0","74.0",",,,0","0",",,,0","19.27",",0","26.31",",,,0","12.22",",,,0","","","","","","","","","","","","","",""
"USW00023064","1963-06","37.92208","-100.72428","877.1","GARDEN CITY REGIONAL AIRPORT, KS US","","","283.8","0","193.0",",0","7",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","16",",0","4","","","","19630610",",,0","19630630","+,,0","19630630","+,,0","10","","19630614",",,0","19630630",",,0","12.2",",0,10,","0",",,0,30,+","0",",,0,30,+","74.7",",,0,14,","38.3",",0,30,","2669.0","0","3.6",",0","149.9",",,,0","0",",,,0","24.65",",0","31.85",",,,0","17.44",",,,0","","","","","","","","","","","","","",""
"USW00023064","1963-07","37.92208","-100.72428","877.1","GARDEN CITY REGIONAL AIRPORT, KS US","","","594.3","0","310.5",",0","10",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","29",",0","","","","","19630715",",,0","19630731","+,,0","19630731","+,,0","15","","19630705",",,0","19630731","+,,0","16.7",",0,15,","0",",,0,31,+","0",",,0,31,+","24.4",",,0,05,","40.0",",0,31,+","0.0","0","0.0",",0","55.7",",,,0","0",",,,0","28.35",",0","35.66",",,,0","21.04",",,,0","","","","","","","","","","","","","",""
"USW00023064","1963-08","37.92208","-100.72428","877.1","GARDEN CITY REGIONAL AIRPORT, KS US","","","829.6","0","235.3",",0","4",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","21",",0","2","","","","19630814",",,0","19630831","+,,0","19630831","+,,0","6","","19630817",",,0","19630806","+,,0","13.3",",0,14,","0",",,0,31,+","0",",,0,31,+","32.3",",,0,17,","38.9",",0,06,+","0.0","0","0.0",",0","49.3",",,,0","0",",,,0","25.92",",0","33.30",",,,0","18.55",",,,0","","","","","","","","","","","","","",""
"USW00023064","1963-09","37.92208","-100.72428","877.1","GARDEN CITY REGIONAL AIRPORT, KS US","","","947.2","0","117.6",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","4",",0","4","","","","19630929",",,0","19630930","+,,0","19630930","+,,0","9","","19630921",",,0","19630906",",,0","4.4",",0,29,","0",",,0,30,+","0",",,0,30,+","24.9",",,0,21,","33.9",",0,06,","6.7","0","6.7",",0","65.1",",,,0","0",",,,0","22.03",",0","28.82",",,,0","15.24",",,,0","","","","","","","","","","","","","",""
"USW00023064","1963-10","37.92208","-100.72428","877.1","GARDEN CITY REGIONAL AIRPORT, KS US","","","988.1","0","40.9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","6",",0","2","","","","19631031",",,0","19631031","+,,0","19631031","+,,0","2","","19631017",",,0","19631001",",,0","0.6",",0,31,","0",",,0,31,+","0",",,0,31,+","0.8",",,0,17,","34.4",",0,01,","60.8","0","54.1",",0","1.3",",,,0","0",",,,0","17.91",",0","26.53",",,,0","9.28",",,,0","","","","","","","","","","","","","",""
"USW00023064","1963-11","37.92208","-100.72428","877.1","GARDEN CITY REGIONAL AIRPORT, KS US","","","988.1","0","0.0",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","6",",0","0",",0","2","","","","19631126",",,0","19631130","+,,0","19631130","+,,0","2","","19631121",",,0","19631116",",,0","-10.0",",0,26,","0",",,0,30,+","0",",,0,30,+","4.8",",,0,21,","25.6",",0,16,","389.2","0","328.4",",0","4.8",",,,0","0",",,,0","7.39",",0","16.17",",,,0","-1.40",",,,0","","","","","","","","","","","","","",""
"USW00023064","1963-12","37.92208","-100.72428","877.1","GARDEN CITY REGIONAL AIRPORT, KS US","","","988.1","0","0.0",",0","4",",0","2",",0","0",",0","6",",0","3",",0","4",",0","31",",0","9",",0","0",",0","0",",0","10","","","","19631212",",,0","19631222",",,0","19631221",",,0","","","19631221",",,0","19631205",",,0","-21.1",",0,12,","152",",,0,22,","127",",,0,21,","5.1",",,0,21,","18.3",",0,05,","1051.4","0","662.2",",0","9.4",",,,0","208",",,,0","-3.03",",0","4.24",",,,0","-10.30",",,,0","","","","","","","","","","","","","",""
"USW00023064","1964-01","37.92208","-100.72428","877.1","GARDEN CITY REGIONAL AIRPORT, KS US","","","0.0","0","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","2",",0","31",",0","2",",0","1",",0","0",",0","1","","","","19640113",",,0","19640112",",,0","19640119","+,,0","","","19640119","+,,0","19640121",",,0","-21.1",",0,13,","0",",T,0,12,","0",",T,0,19,+","0.0",",T,0,19,+","21.1",",0,21,","1578.6","0","527.2",",0","0.0",",T,,0","0",",T,,0","1.33",",0","10.37",",,,0","-7.72",",,,0","","","","","","","","","","","","","",""
"USW00023064","1964-02","37.92208","-100.72428","877.1","GARDEN CITY REGIONAL AIRPORT, KS US","","","0.0","0","0.0",",0","6",",0","2",",0","0",",0","5",",0","2",",0","0",",0","29",",0","2",",0","0",",0","0",",0","7","","","","19640207",",,0","19640205","+,,0","19640203",",,0","","","19640203",",,0","19640201",",,0","-15.6",",0,07,","127",",,0,05,+","127",",,0,03,","20.6",",,0,03,","16.1",",0,01,","2131.2","0","552.6",",0","27.7",",,,0","152",",,,0","-0.72",",0","5.08",",,,0","-6.53",",,,0","","","","","","","","","","","","","",""
"USW00023064","1964-03","37.92208","-100.72428","877.1","GARDEN CITY REGIONAL AIRPORT, KS US","","","0.0","0","0.0",",0","3",",0","1",",0","0",",0","2",",0","1",",0","0",",0","28",",0","3",",0","5",",0","0",",0","3","","","","19640326",",,0","19640321","+,,0","19640320",",,0","","","19640319",",,0","19640331",",,0","-12.2",",0,26,","25",",,0,21,+","25",",,0,20,","4.1",",,0,19,","25.0",",0,31,","2572.2","0","441.0",",0","5.4",",,,0","38",",,,0","4.11",",0","12.55",",,,0","-4.34",",,,0","","","","","","","","","","","","","",""
"USW00023064","1964-04","37.92208","-100.72428","877.1","GARDEN CITY REGIONAL AIRPORT, KS US","","","13.9","0","13.9",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","16",",0","2",",0","7","","","","19640408",",,0","19640430","+,,0","19640404",",,0","1","","19640404",",,0","19640416",",,0","-7.2",",0,08,","0",",,0,30,+","0",",T,0,04,","3.6",",,0,04,","34.4",",0,16,","2754.8","0","182.6",",0","6.9",",,,0","0",",T,,0","12.71",",0","21.22",",,,0","4.20",",,,0","","","","","","","","","","","","","",""
"USW00023064","1964-05","37.92208","-100.72428","877.1","GARDEN CITY REGIONAL AIRPORT, KS US","","","106.9","0","93.0",",0","8",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","10",",0","5","","","","19640512","+,,0","19640531","+,,0","19640531","+,,0","8","","19640510",",,0","19640525","+,,0","5.0",",0,12,+","0",",,0,31,+","0",",,0,31,+","22.4",",,0,10,","38.3",",0,25,+","2803.3","0","48.5",",0","88.4",",,,0","0",",,,0","19.77",",0","27.86",",,,0","11.68",",,,0","","","","","","","","","","","","","",""
"USW00023064","1964-06","37.92208","-100.72428","877.1","GARDEN CITY REGIONAL AIRPORT, KS US","","","265.2","0","158.3",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","15",",0","","","","","19640601",",,0","19640630","+,,0","19640630","+,,0","9","","19640613",",,0","19640629","+,,0","8.3",",0,01,","0",",,0,30,+","0",",,0,30,+","15.0",",,0,13,","38.3",",0,29,+","2811.6","0","8.3",",0","26.7",",,,0","0",",,,0","23.34",",0","31.72",",,,0","14.95",",,,0","","","","","","","","","","","","","",""
"USW00023064","1964-07","37.92208","-100.72428","877.1","GARDEN CITY REGIONAL AIRPORT, KS US","","","582.1","0","316.9",",X","6",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","27",",X","","","","","19640713",",,X","19640731","+,,X","19640731","+,,X","11","","19640718",",,X","19640707",",,X","12.2",",X,13,","0",",,X,31,+","0",",,X,31,+","8.1",",,X,18,","42.2",",X,07,","0.0","0","0.0",",X","15.5",",,,X","0",",,,X","28.56",",X","37.09",",,,X","20.02",",,,X","","","","","","","","","","","","","",""
"USW00023064","1964-08","37.92208","-100.72428","877.1","GARDEN CITY REGIONAL AIRPORT, KS US","","","806.0","0","223.9",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","20",",0","7","","","","19640823",",,0","19640831","+,,0","19640831","+,,0","7","","19640819",",,0","19640810",",,0","10.0",",0,23,","0",",,0,31,+","0",",,0,31,+","6.9",",,0,19,","42.8",",0,10,","3.1","0","3.1",",0","8.7",",,,0","0",",,,0","25.46",",0","33.53",",,,0","17.39",",,,0","","","","","","","","","","","","","",""
"USW00023064","1964-09","37.92208","-100.72428","877.1","GARDEN CITY REGIONAL AIRPORT, KS US","","","904.3","0","98.3",",0","9",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","8",",0","5","","","","19640928",",,0","19640930","+,,0","19640930","+,,0","4","","19640905",",,0","19640902",",,0","3.9",",0,28,","0",",,0,30,+","0",",,0,30,+","28.7",",,0,05,","38.9",",0,02,","54.8","0","51.7",",0","55.5",",,,0","0",",,,0","19.89",",0","26.61",",,,0","13.16",",,,0","","","","","","","","","","","","","",""
"USW00023064","1964-10","37.92208","-100.72428","877.1","GARDEN CITY REGIONAL AIRPORT, KS US","","","917.1","0","12.8",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","22",",0","2",",0","6","","","","19641019",",,0","19641031","+,,0","19641031","+,,0","2","","19641018",",,0","19641016",",,0","-2.2",",0,19,","0",",,0,31,+","0",",,0,31,+","3.3",",,0,18,","34.4",",0,16,","189.8","0","135.0",",0","5.1",",,,0","0",",,,0","14.39",",0","23.54",",,,0","5.25",",,,0","","","","","","","","","","","","","",""
"USW00023064","1964-11","37.92208","-100.72428","877.1","GARDEN CITY REGIONAL AIRPORT, KS US","","","918.8","0","1.7",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","9",",0","0",",0","7","","","","19641130",",,0","19641119","+,,0","19641119","+,,0","1","","19641117",",,0","19641102",",,0","-8.9",",0,30,","0",",T,0,19,+","0",",T,0,19,+","8.9",",,0,17,","28.9",",0,02,","524.6","0","334.8",",0","24.9",",,,0","0",",T,,0","7.23",",0","14.08",",,,0","0.38",",,,0","","","","","","","","","","","","","",""
"USW00023064","1964-12","37.92208","-100.72428","877.1","GARDEN CITY REGIONAL AIRPORT, KS US","","","918.8","0","0.0",",0","5",",0","1",",0","0",",0","8",",0","3",",0","0",",0","28",",0","4",",0","1",",0","0",",0","6","","","","19641218",",,0","19641205","+,,0","19641203",",,0","","","19641203",",,0","19641223",",,0","-16.7",",0,18,","127",",,0,05,+","127",",,0,03,","9.7",",,0,03,","21.1",",0,23,","1081.9","0","557.3",",0","13.3",",,,0","182",",,,0","0.36",",0","7.20",",,,0","-6.49",",,,0","","","","","","","","","","","","","",""
