"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00022010","1998-06","29.3784","-100.92704","305.7","DEL RIO INTERNATIONAL AIRPORT, TX US","","","","","","","","","5.2",",X","908.0","0","400.3",",0","3",",0","1",",0","1",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","30",",0","29",",0","2","","","","19980611","+,,0","19980630","+,,Z","19980630","+,,Z","","","19980610",",,0","19980614",",,0","19.4",",0,11,+","0",",,Z,30,+","0",",,Z,30,+","33.8",",,0,10,","42.2",",0,14,","","","761.1","0","0.0",",0","34.4",",,,0","","","","","","","0",",,,Z","31.68",",0","38.25",",,,0","25.11",",,,0","","","","","280",",X","290",",X","","","","","","","22.8",",X","27.7",",X","",""
"USW00022010","1998-07","29.3784","-100.92704","305.7","DEL RIO INTERNATIONAL AIRPORT, TX US","","","","","","","","","4.9",",X","1367.0","0","459.0",",0","0",",0","0",",0","0",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","31",",0","31",",0","","","","","19980715",",,0","19980731","+,,Z","19980731","+,,Z","","","19980714","+,,0","19980714","+,,0","24.4",",0,15,","0",",,Z,31,+","0",",,Z,31,+","0.0",",T,0,14,+","41.7",",0,14,+","","","0.0","0","0.0",",0","0.0",",T,,0","","","","","","","0",",,,Z","33.14",",0","39.50",",,,0","26.78",",,,0","","","","","160",",X","170",",X","","","","","","","17.4",",X","21.0",",X","",""
"USW00022010","1998-08","29.3784","-100.92704","305.7","DEL RIO INTERNATIONAL AIRPORT, TX US","","","","","","","","","3.7",",X","1715.0","0","348.0",",0","9",",0","6",",0","2",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","31",",0","25",",0","11","","1","","19980807",",,0","19980831","+,,Z","19980831","+,,Z","","","19980823",",,0","19980813","+,,0","20.0",",0,07,","0",",,Z,31,+","0",",,Z,31,+","432.6",",,0,23,","40.6",",0,13,+","","","0.0","0","0.0",",0","531.7",",,,0","","","","","","","0",",,,Z","29.56",",0","35.01",",,,0","24.11",",,,0","","","","","10",",X","60",",X","","","","","","","13.9",",X","17.9",",X","",""
"USW00022010","1998-09","29.3784","-100.92704","305.7","DEL RIO INTERNATIONAL AIRPORT, TX US","","","","","","","","","3.0",",X","1998.8","0","283.8",",0","5",",0","1",",0","1",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","30",",0","22",",0","12","","1","","19980920","+,,0","19980930","+,,Z","19980930","+,,Z","","","19980917",",,0","19980914",",,0","20.6",",0,20,+","0",",,Z,30,+","0",",,Z,30,+","32.0",",,0,17,","36.7",",0,14,","","","0.0","0","0.0",",0","36.4",",,,0","","","","","","","0",",,,Z","27.79",",0","32.95",",,,0","22.63",",,,0","","","","","10",",X","350",",X","","","","","","","9.8",",X","12.5",",X","",""
"USW00022010","1998-10","29.3784","-100.92704","305.7","DEL RIO INTERNATIONAL AIRPORT, TX US","","","","","","","","","4.0",",X","2125.8","0","127.0",",0","9",",0","4",",0","0",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","29",",0","5",",0","13","","","","19981024",",,0","19981031","+,,Z","19981031","+,,Z","","","19981005",",,0","19981004",",,0","8.9",",0,24,","0",",,Z,31,+","0",",,Z,31,+","23.1",",,0,05,","33.3",",0,04,","","","8.9","0","8.9",",0","37.2",",,,0","","","","","","","0",",,,Z","22.14",",0","26.72",",,,0","17.57",",,,0","","","","","360",",X","360",",X","","","","","","","13.9",",X","19.7",",X","",""
"USW00022010","1998-11","29.3784","-100.92704","305.7","DEL RIO INTERNATIONAL AIRPORT, TX US","","","","","","","","","2.9",",X","2138.0","0","12.2",",0","7",",0","3",",0","0",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","19",",0","0",",0","22","","8","","19981111",",,0","19981130","+,,Z","19981130","+,,Z","","","19981101",",,0","19981130","+,,0","7.2",",0,11,","0",",,Z,30,+","0",",,Z,30,+","16.5",",,0,01,","25.6",",0,30,+","","","64.5","0","55.6",",0","49.3",",,,0","","","","","","","0",",,,Z","16.89",",0","21.42",",,,0","12.35",",,,0","","","","","340",",X","340",",X","","","","","","","10.7",",X","13.4",",X","",""
"USW00022010","1998-12","29.3784","-100.92704","305.7","DEL RIO INTERNATIONAL AIRPORT, TX US","","","","","","","","","3.1",",X","2140.2","0","2.2",",0","3",",0","1",",0","0",",0","0",",Z","0",",Z","0",",0","6",",0","0",",0","11",",0","0",",0","13","","5","","19981226",",,0","19981231","+,,Z","19981231","+,,Z","","","19981210",",,0","19981219","+,,0","-3.9",",0,26,","0",",,Z,31,+","0",",,Z,31,+","5.3",",,0,10,","24.4",",0,19,+","","","285.9","0","221.4",",0","6.1",",,,0","","","","","","","0",",,,Z","11.26",",0","17.74",",,,0","4.78",",,,0","","","","","20",",X","10",",X","","","","","","","14.8",",X","20.6",",X","",""
"USW00022010","1999-01","29.3784","-100.92704","305.7","DEL RIO INTERNATIONAL AIRPORT, TX US","","","","","","","","","3.8",",X","2.8","0","2.8",",0","1",",0","0",",0","0",",0","0",",Z","0",",Z","0",",0","7",",0","0",",0","17",",0","0",",0","10","","5","","19990104",",,0","19990131","+,,Z","19990131","+,,Z","","","19990108",",,0","19990121","+,,0","-6.7",",0,04,","0",",,Z,31,+","0",",,Z,31,+","0.3",",,0,08,","27.8",",0,21,+","","","469.2","0","183.3",",0","0.3",",,,0","","","","","","","0",",,,Z","12.51",",0","20.81",",,,0","4.21",",,,0","","","","","310",",X","310",",X","","","","","","","20.1",",X","25.0",",X","",""
"USW00022010","1999-02","29.3784","-100.92704","305.7","DEL RIO INTERNATIONAL AIRPORT, TX US","","","","","","","","","3.7",",X","31.7","0","28.9",",0","1",",0","0",",0","0",",0","0",",Z","0",",Z","0",",0","1",",0","0",",0","25",",0","0",",0","8","","1","","19990213",",,0","19990228","+,,Z","19990228","+,,Z","","","19990205",",,0","19990227","+,,0","-2.2",",0,13,","0",",,Z,28,+","0",",,Z,28,+","0.3",",,0,05,","31.7",",0,27,+","","","530.9","0","61.7",",0","0.3",",,,0","","","","","","","0",",,,Z","17.16",",0","25.04",",,,0","9.29",",,,0","","","","","320",",X","340",",X","","","","","","","13.9",",X","17.9",",X","",""
"USW00022010","1999-03","29.3784","-100.92704","305.7","DEL RIO INTERNATIONAL AIRPORT, TX US","","","","","","","","","4.5",",X","69.9","0","38.2",",0","5",",0","1",",0","1",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","25",",0","1",",0","9","","","","19990315",",,0","19990331","+,,Z","19990331","+,,Z","","","19990327",",,0","19990301",",,0","3.3",",0,15,","0",",,Z,31,+","0",",,Z,31,+","41.7",",,0,27,","33.9",",0,01,","","","567.5","0","36.6",",0","48.0",",,,0","","","","","","","0",",,,Z","18.39",",0","24.75",",,,0","12.02",",,,0","","","","","300",",X","300",",X","","","","","","","14.3",",X","17.9",",X","",""
"USW00022010","1999-04","29.3784","-100.92704","305.7","DEL RIO INTERNATIONAL AIRPORT, TX US","","","","","","","","","4.6",",X","215.8","0","145.9",",0","8",",0","3",",0","1",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","29",",0","9",",0","14","","1","","19990417","+,,0","19990430","+,,Z","19990430","+,,Z","","","19990424",",,0","19990422",",,0","6.1",",0,17,+","0",",,Z,30,+","0",",,Z,30,+","48.5",",,0,24,","36.7",",0,22,","","","576.9","0","9.4",",0","80.5",",,,0","","","","","","","0",",,,Z","22.88",",0","29.27",",,,0","16.49",",,,0","","","","","300",",X","310",",X","","","","","","","13.9",",X","17.9",",X","",""
"USW00022010","1999-05","29.3784","-100.92704","305.7","DEL RIO INTERNATIONAL AIRPORT, TX US","","","","","","","","","4.5",",X","470.3","0","254.5",",0","4",",0","1",",0","0",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","31",",0","17",",0","10","","","","19990506",",,0","19990531","+,,Z","19990531","+,,Z","","","19990511",",,0","19990531",",,0","12.8",",0,06,","0",",,Z,31,+","0",",,Z,31,+","6.1",",,0,11,","37.8",",0,31,","","","576.9","0","0.0",",0","7.5",",,,0","","","","","","","0",",,,Z","26.54",",0","32.03",",,,0","21.06",",,,0","","","","","50",",X","50",",X","","","","","","","12.5",",X","15.2",",X","",""
"USW00022010","1999-06","29.3784","-100.92704","305.7","DEL RIO INTERNATIONAL AIRPORT, TX US","","","","","","","","","4.7",",X","775.8","0","305.5",",0","12",",0","5",",0","2",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","30",",0","23",",0","10","","","","19990616","+,,0","19990630","+,,Z","19990630","+,,Z","","","19990617",",,0","19990606","+,,0","20.0",",0,16,+","0",",,Z,30,+","0",",,Z,30,+","47.5",",,0,17,","36.7",",0,06,+","","","576.9","0","0.0",",0","142.6",",,,0","","","","","","","0",",,,Z","28.52",",0","33.56",",,,0","23.48",",,,0","","","","","310",",X","320",",X","","","","","","","16.1",",X","21.0",",X","",""
"USW00022010","1999-07","29.3784","-100.92704","305.7","DEL RIO INTERNATIONAL AIRPORT, TX US","","","","","","","","","4.4",",X","1109.9","0","334.1",",0","5",",0","3",",0","0",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","31",",0","26",",0","3","","","","19990724",",,0","19990731","+,,Z","19990731","+,,Z","","","19990711",",,0","19990730",",,0","21.7",",0,24,","0",",,Z,31,+","0",",,Z,31,+","18.0",",,0,11,","38.9",",0,30,","","","0.0","0","0.0",",0","37.6",",,,0","","","","","","","0",",,,Z","29.11",",0","34.44",",,,0","23.78",",,,0","","","","","140",",X","130",",X","","","","","","","13.4",",X","16.5",",X","",""
"USW00022010","1999-08","29.3784","-100.92704","305.7","DEL RIO INTERNATIONAL AIRPORT, TX US","","","","","","","","","3.5",",X","1502.0","0","392.1",",0","1",",0","1",",0","1",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","31",",0","29",",0","2","","","","19990824",",,0","19990831","+,,Z","19990831","+,,Z","","","19990824",",,0","19990814",",,0","21.1",",0,24,","0",",,Z,31,+","0",",,Z,31,+","61.5",",,0,24,","40.6",",0,14,","","","0.0","0","0.0",",0","61.5",",,,0","","","","","","","0",",,,Z","30.98",",0","37.33",",,,0","24.64",",,,0","","","","","350",",X","220",",X","","","","","","","12.5",",X","18.3",",X","",""
"USW00022010","1999-09","29.3784","-100.92704","305.7","DEL RIO INTERNATIONAL AIRPORT, TX US","","","","","","","","","4.0",",X","1769.5","0","267.5",",0","0",",0","0",",0","0",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","30",",0","25",",0","1","","","","19990930",",,0","19990930","+,,Z","19990930","+,,Z","","","19990922","+,,0","19990920",",,0","10.6",",0,30,","0",",,Z,30,+","0",",,Z,30,+","0.0",",T,0,22,+","37.8",",0,20,","","","0.0","0","0.0",",0","0.0",",T,,0","","","","","","","0",",,,Z","27.25",",0","33.52",",,,0","20.98",",,,0","","","","","360",",X","10",",X","","","","","","","11.2",",X","14.8",",X","",""
"USW00022010","1999-10","29.3784","-100.92704","305.7","DEL RIO INTERNATIONAL AIRPORT, TX US","","","","","","","","","3.7",",X","1897.2","0","127.7",",0","3",",0","1",",0","0",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","30",",0","11",",0","1","","","","19991020",",,0","19991031","+,,Z","19991031","+,,Z","","","19991017",",,0","19991004",",,0","3.9",",0,20,","0",",,Z,31,+","0",",,Z,31,+","9.4",",,0,17,","34.4",",0,04,","","","19.6","0","19.6",",0","10.0",",,,0","","","","","","","0",",,,Z","21.82",",0","29.39",",,,0","14.25",",,,0","","","","","300",",X","300",",X","","","","","","","13.4",",X","16.1",",X","",""
"USW00022010","1999-11","29.3784","-100.92704","305.7","DEL RIO INTERNATIONAL AIRPORT, TX US","","","","","","","","","3.2",",X","1928.7","0","31.5",",0","0",",0","0",",0","0",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","28",",0","0",",0","8","","","","19991125",",,0","19991130","+,,Z","19991130","+,,Z","","","19991107",",,0","19991101",",,0","1.1",",0,25,","0",",,Z,30,+","0",",,Z,30,+","0.0",",T,0,07,","30.6",",0,01,","","","69.3","0","49.7",",0","0.0",",T,,0","","","","","","","0",",,,Z","17.73",",0","25.50",",,,0","9.96",",,,0","","","","","300",",X","300",",X","","","","","","","10.3",",X","11.2",",X","",""
"USW00022010","1999-12","29.3784","-100.92704","305.7","DEL RIO INTERNATIONAL AIRPORT, TX US","","","","","","","","","3.6",",X","1929.0","0","0.3",",0","1",",0","0",",0","0",",0","0",",Z","0",",Z","0",",0","6",",0","0",",0","13",",0","0",",0","4","","1","","19991222",",,0","19991231","+,,Z","19991231","+,,Z","","","19991224",",,0","19991203",",,0","-3.3",",0,22,","0",",,Z,31,+","0",",,Z,31,+","0.3",",,0,24,","30.0",",0,03,","","","261.0","0","191.7",",0","0.3",",,,0","","","","","","","0",",,,Z","12.16",",0","19.50",",,,0","4.82",",,,0","","","","","310",",X","310",",X","","","","","","","16.5",",X","18.3",",X","",""
"USW00022010","2000-01","29.3784","-100.92704","305.7","DEL RIO INTERNATIONAL AIRPORT, TX US","","","","","","","","","3.4",",X","5.0","0","5.0",",0","2",",0","0",",0","0",",0","0",",Z","0",",Z","0",",0","5",",0","0",",0","19",",0","1",",0","13","","3","","20000130",",,0","20000131","+,,Z","20000131","+,,Z","","","20000127",",,0","20000119",",,0","-3.3",",0,30,","0",",,Z,31,+","0",",,Z,31,+","0.5",",,0,27,","32.2",",0,19,","","","413.3","0","152.3",",0","0.8",",,,0","","","","","","","0",",,,Z","13.58",",0","21.36",",,,0","5.80",",,,0","","","","","310",",X","290",",X","","","","","","","15.6",",X","18.3",",X","",""
"USW00022010","2000-02","29.3784","-100.92704","305.7","DEL RIO INTERNATIONAL AIRPORT, TX US","","","","","","","","","3.6",",X","41.9","0","36.9",",0","3",",0","2",",0","0",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","20",",0","0",",0","17","","3","","20000205",",,0","20000229","+,,Z","20000229","+,,Z","","","20000202",",,0","20000229","+,,0","1.1",",0,05,","0",",,Z,29,+","0",",,Z,29,+","19.1",",,0,02,","31.1",",0,29,+","","","474.2","0","60.9",",0","24.0",",,,0","","","","","","","0",",,,Z","17.51",",0","24.46",",,,0","10.55",",,,0","","","","","320",",X","320",",X","","","","","","","13.4",",X","16.1",",X","",""
"USW00022010","2000-03","29.3784","-100.92704","305.7","DEL RIO INTERNATIONAL AIRPORT, TX US","","","","","","","","","4.5",",X","135.9","0","94.0",",0","6",",0","1",",0","0",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","31",",0","7",",0","12","","1","","20000312",",,0","20000331","+,,Z","20000331","+,,Z","","","20000322",",,0","20000328",",,0","5.0",",0,12,","0",",,Z,31,+","0",",,Z,31,+","3.0",",,0,22,","34.4",",0,28,","","","493.9","0","19.7",",0","7.2",",,,0","","","","","","","0",",,,Z","20.73",",0","27.79",",,,0","13.66",",,,0","","","","","70",",X","130",",X","","","","","","","14.3",",X","17.9",",X","",""
"USW00022010","2000-04","29.3784","-100.92704","305.7","DEL RIO INTERNATIONAL AIRPORT, TX US","","","","","","","","","4.9",",X","309.9","0","174.0",",0","4",",0","2",",0","0",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","29",",0","14",",0","10","","","","20000404",",,0","20000430","+,,Z","20000430","+,,Z","","","20000412",",,0","20000407",",,0","4.4",",0,04,","0",",,Z,30,+","0",",,Z,30,+","17.8",",,0,12,","38.3",",0,07,","","","502.5","0","8.6",",0","23.0",",,,0","","","","","","","0",",,,Z","23.85",",0","30.75",",,,0","16.94",",,,0","","","","","150",",X","150",",X","","","","","","","18.3",",X","21.9",",X","",""
"USW00022010","2000-05","29.3784","-100.92704","305.7","DEL RIO INTERNATIONAL AIRPORT, TX US","","","","","","","","","4.9",",X","627.1","0","317.2",",0","5",",0","2",",0","0",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","31",",0","24",",0","2","","","","20000503","+,,0","20000531","+,,Z","20000531","+,,Z","","","20000501",",,0","20000524",",,0","16.1",",0,03,+","0",",,Z,31,+","0",",,Z,31,+","18.8",",,0,01,","42.8",",0,24,","","","502.5","0","0.0",",0","26.2",",,,0","","","","","","","0",",,,Z","28.57",",0","35.05",",,,0","22.08",",,,0","","","","","200",",X","40",",X","","","","","","","14.8",",X","17.9",",X","",""
"USW00022010","2000-06","29.3784","-100.92704","305.7","DEL RIO INTERNATIONAL AIRPORT, TX US","","","","","","","","","4.7",",X","940.4","0","313.3",",0","12",",0","6",",0","1",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","30",",0","27",",0","8","","1","","20000620","+,,0","20000630","+,,Z","20000630","+,,Z","","","20000618",",,0","20000604",",,0","21.7",",0,20,+","0",",,Z,30,+","0",",,Z,30,+","67.3",",,0,18,","38.3",",0,04,","","","502.5","0","0.0",",0","111.4",",,,0","","","","","","","0",",,,Z","28.78",",0","33.99",",,,0","23.56",",,,0","","","","","20",",X","20",",X","","","","","","","15.6",",X","20.6",",X","",""
"USW00022010","2000-07","29.3784","-100.92704","305.7","DEL RIO INTERNATIONAL AIRPORT, TX US","","","","","","","","","4.5",",X","1365.6","0","425.2",",0","1",",0","1",",0","0",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","31",",0","31",",0","","","","","20000724",",,0","20000731","+,,Z","20000731","+,,Z","1","","20000730",",,0","20000716",",,0","22.2",",0,24,","0",",,Z,31,+","0",",,Z,31,+","16.5",",,0,30,","42.2",",0,16,","","","0.0","0","0.0",",0","16.5",",,,0","","","","","","","0",",,,Z","32.05",",0","38.78",",,,0","25.32",",,,0","","","","","50",",X","50",",X","","","","","","","13.4",",X","17.0",",X","",""
"USW00022010","2000-08","29.3784","-100.92704","305.7","DEL RIO INTERNATIONAL AIRPORT, TX US","","","","","","","","","4.5",",X","1770.4","0","404.8",",0","1","1,0","1","1,0","0","1,0","0",",Z","0",",Z","0",",0","0",",0","0",",0","31",",0","31",",0","","","","","20000823","+,,0","20000831","+,,Z","20000831","+,,Z","","","20000825",",1,0","20000812",",,0","22.8",",0,23,+","0",",,Z,31,+","0",",,Z,31,+","2.8","1,,0,25,","40.0",",0,12,","","","0.0","0","0.0",",0","2.8","1,,,0","","","","","","","0",",,,Z","31.39",",0","37.74",",,,0","25.04",",,,0","","","","","10",",X","20",",X","","","","","","","13.9",",X","17.0",",X","",""
"USW00022010","2000-09","29.3784","-100.92704","305.7","DEL RIO INTERNATIONAL AIRPORT, TX US","","","","","","","","","3.4",",X","2070.1","0","299.7",",0","3",",0","2",",0","1",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","30",",0","24",",0","2","","","","20000926",",,0","20000930","+,,Z","20000930","+,,Z","","","20000913",",,0","20000906",",,0","9.4",",0,26,","0",",,Z,30,+","0",",,Z,30,+","27.4",",,0,13,","43.3",",0,06,","","","1.1","0","1.1",",0","33.5",",,,0","","","","","","","0",",,,Z","28.29",",0","35.58",",,,0","20.99",",,,0","","","","","320",",X","320",",X","","","","","","","20.1",",X","27.3",",X","",""
"USW00022010","2000-10","29.3784","-100.92704","305.7","DEL RIO INTERNATIONAL AIRPORT, TX US","","","","","","","","","4.0",",X","2205.8","0","135.7",",0","10",",0","5",",0","3",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","24",",0","5",",0","19","","","","20001009",",,0","20001031","+,,Z","20001031","+,,Z","","","20001021",",,0","20001003","+,,0","5.0",",0,09,","0",",,Z,31,+","0",",,Z,31,+","39.9",",,0,21,","35.6",",0,03,+","","","49.6","0","48.5",",0","126.9",",,,0","","","","","","","0",",,,Z","21.14",",0","25.10",",,,0","17.19",",,,0","","","","","150",",X","140",",X","","","","","","","12.5",",X","15.6",",X","",""
"USW00022010","2000-11","29.3784","-100.92704","305.7","DEL RIO INTERNATIONAL AIRPORT, TX US","","","","","","","","","3.1",",X","2212.7","0","6.9",",0","11",",0","4",",0","1",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","10",",0","0",",0","20","","5","","20001109",",,0","20001130","+,,Z","20001130","+,,Z","","","20001118",",,0","20001101",",,0","0.6",",0,09,","0",",,Z,30,+","0",",,Z,30,+","33.5",",,0,18,","27.2",",0,01,","","","204.2","0","154.6",",0","71.8",",,,0","","","","","","","0",",,,Z","13.41",",0","18.25",",,,0","8.58",",,,0","","","","","90",",X","280",",X","","","","","","","17.4",",X","16.1",",X","",""
"USW00022010","2000-12","29.3784","-100.92704","305.7","DEL RIO INTERNATIONAL AIRPORT, TX US","","","","","","","","","3.3",",X","2212.7","0","0.0",",0","5",",0","2",",0","0",",0","0",",Z","0",",Z","0",",0","6",",0","0",",0","0",",0","0",",0","16","","5","","20001219",",,0","20001231","+,,Z","20001231","+,,Z","","","20001226",",,0","20001216",",,0","-2.8",",0,19,","0",",,Z,31,+","0",",,Z,31,+","6.1",",,0,26,","20.6",",0,16,","","","497.8","0","293.6",",0","13.0",",,,0","","","","","","","0",",,,Z","8.86",",0","14.38",",,,0","3.34",",,,0","","","","","290",",X","290",",X","","","","","","","13.4",",X","15.6",",X","",""
"USW00022010","2001-01","29.3784","-100.92704","305.7","DEL RIO INTERNATIONAL AIRPORT, TX US","","","","","","","","","3.4",",X","0.0","0","0.0",",0","8",",0","3",",0","0",",0","0",",Z","0",",Z","0",",0","3",",0","0",",0","6",",0","0",",0","16","","1","","20010120",",,0","20010131","+,,Z","20010131","+,,Z","","","20010110",",,0","20010105",",,0","-2.2",",0,20,","0",",,Z,31,+","0",",,Z,31,+","9.9",",,0,10,","22.2",",0,05,","","","749.0","0","251.2",",0","27.5",",,,0","","","","","","","0",",,,Z","10.23",",0","15.85",",,,0","4.61",",,,0","","","","","310",",X","300",",X","","","","","","","13.0",",X","16.5",",X","",""
"USW00022010","2001-02","29.3784","-100.92704","305.7","DEL RIO INTERNATIONAL AIRPORT, TX US","","","","","","","","","3.6",",X","9.2","0","9.2",",0","7",",0","2",",0","0",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","14",",0","0",",0","18","","3","","20010218","+,,0","20010228","+,,Z","20010228","+,,Z","","","20010215",",,0","20010227",",,0","2.2",",0,18,+","0",",,Z,28,+","0",",,Z,28,+","8.4",",,0,15,","27.2",",0,27,","","","867.4","0","118.4",",0","13.8",",,,0","","","","","","","0",",,,Z","14.43",",0","20.27",",,,0","8.60",",,,0","","","","","270",",X","270",",X","","","","","","","16.5",",X","20.6",",X","",""
"USW00022010","2001-03","29.3784","-100.92704","305.7","DEL RIO INTERNATIONAL AIRPORT, TX US","","","","","","","","","3.7",",X","20.2","0","11.0",",0","10",",0","4",",0","0",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","19",",0","0",",0","15","","1","","20010320",",,0","20010331","+,,Z","20010331","+,,Z","","","20010303",",,0","20010322",",,0","3.9",",0,20,","0",",,Z,31,+","0",",,Z,31,+","5.6",",,0,03,","30.0",",0,22,","","","960.5","0","93.1",",0","23.1",",,,0","","","","","","","0",",,,Z","15.68",",0","21.58",",,,0","9.79",",,,0","","","","","270",",X","280",",X","","","","","","","13.9",",X","17.0",",X","",""
"USW00022010","2001-04","29.3784","-100.92704","305.7","DEL RIO INTERNATIONAL AIRPORT, TX US","","","","","","","","","4.6",",X","179.3","0","159.1",",0","4",",0","1",",0","0",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","29",",0","7",",0","13","","","","20010425",",,0","20010430","+,,Z","20010430","+,,Z","","","20010423",",,0","20010415",",,0","10.0",",0,25,","0",",,Z,30,+","0",",,Z,30,+","3.8",",,0,23,","35.0",",0,15,","","","963.3","0","2.8",",0","5.7",",,,0","","","","","","","0",",,,Z","23.55",",0","29.15",",,,0","17.94",",,,0","","","","","40",",X","30",",X","","","","","","","13.0",",X","16.5",",X","",""
"USW00022010","2001-05","29.3784","-100.92704","305.7","DEL RIO INTERNATIONAL AIRPORT, TX US","","","","","","","","","4.9",",X","457.1","0","277.8",",0","4",",0","1",",0","1",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","31",",0","21",",0","7","","","","20010522",",,0","20010531","+,,Z","20010531","+,,Z","","","20010504",",,0","20010524",",,0","11.7",",0,22,","0",",,Z,31,+","0",",,Z,31,+","31.2",",,0,04,","40.0",",0,24,","","","963.3","0","0.0",",0","33.7",",,,0","","","","","","","0",",,,Z","27.30",",0","34.15",",,,0","20.44",",,,0","","","","","290",",X","300",",X","","","","","","","15.6",",X","17.9",",X","",""
"USW00022010","2001-06","29.3784","-100.92704","305.7","DEL RIO INTERNATIONAL AIRPORT, TX US","","","","","","","","","5.0",",X","838.9","0","381.8",",0","0",",0","0",",0","0",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","30",",0","30",",0","","","","","20010623","+,,0","20010630","+,,Z","20010630","+,,Z","","","20010622","+,,0","20010612",",,0","21.1",",0,23,+","0",",,Z,30,+","0",",,Z,30,+","0.0",",T,0,22,+","41.1",",0,12,","","","963.3","0","0.0",",0","0.0",",T,,0","","","","","","","0",",,,Z","31.06",",0","37.84",",,,0","24.27",",,,0","","","","","160",",X","140",",X","","","","","","","20.1",",X","22.8",",X","",""
"USW00022010","2001-07","29.3784","-100.92704","305.7","DEL RIO INTERNATIONAL AIRPORT, TX US","","","","","","","","","4.9",",X","1253.8","0","414.9",",0","2",",0","0",",0","0",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","31",",0","30",",0","1","","","","20010702",",,0","20010731","+,,Z","20010731","+,,Z","","","20010702",",,0","20010722","+,,0","20.0",",0,02,","0",",,Z,31,+","0",",,Z,31,+","2.0",",,0,02,","40.6",",0,22,+","","","0.0","0","0.0",",0","3.3",",,,0","","","","","","","0",",,,Z","31.72",",0","38.10",",,,0","25.34",",,,0","","","","","150",",X","160",",X","","","","","","","14.8",",X","17.4",",X","",""
