"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00197122","1906-11","42.516667","-70.9","12.2","SALEM B, MA US","","","7","2,6","3","2,6","2","2,6","1",",6","","","","","","","","","","","","","19061128",",,6","","","19061112",",2,6","","","","","25",",,6,28,","35.8","2,,6,12,","","","","","","","72.4","2,,,6","38",",,,6","","","","","",""
"USC00197122","1906-12","42.516667","-70.9","12.2","SALEM B, MA US","","","8",",6","7",",6","2",",6","5",",6","","","","","","","","","","","","","19061224",",,6","","","19061231",",,6","","","","","203",",,6,24,","42.7",",,6,31,","","","","","","","133.6",",,,6","380",",,,6","","","","","",""
"USC00197122","1907-01","42.516667","-70.9","12.2","SALEM B, MA US","","","10",",6","8",",6","0",",6","6",",6","","","","","","","","","","","","","19070126",",,6","","","19070126",",,6","","","","","241",",,6,26,","22.6",",,6,26,","","","","","","","70.0",",,,6","457",",,,6","","","","","",""
"USC00197122","1907-02","42.516667","-70.9","12.2","SALEM B, MA US","","","7",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","19070206",",,6","","","","","","","20.1",",,6,06,","","","","","","","55.4",",,,6","","","","","","","",""
"USC00197122","1907-03","42.516667","-70.9","12.2","SALEM B, MA US","","","8","1,6","6","1,6","0","1,6","4",",6","","","","","","","","","","","","","19070324",",,6","","","19070314",",1,6","","","","","89",",,6,24,","13.2","1,,6,14,","","","","","","","55.3","1,,,6","203",",,,6","","","","","",""
"USC00197122","1907-04","42.516667","-70.9","12.2","SALEM B, MA US","","","6","1,6","4","1,6","1","1,6","1",",6","","","","","","","","","","","","","19070402",",,6","","","19070411",",1,6","","","","","127",",,6,02,","52.6","1,,6,11,","","","","","","","91.2","1,,,6","127",",,,6","","","","","",""
"USC00197122","1907-05","42.516667","-70.9","12.2","SALEM B, MA US","","","8",",6","6",",6","0",",6","0",",6","","","","","","","","","","","","","19070511",",,6","","","19070511",",,6","","","","","0",",T,6,11,","23.6",",,6,11,","","","","","","","75.1",",,,6","0",",T,,6","","","","","",""
"USC00197122","1907-07","42.516667","-70.9","12.2","SALEM B, MA US","","","8",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","3","","19070712",",,6","","","","","","","19.1",",,6,12,","","","","","","","74.0",",,,6","","","","","","","",""
"USC00197122","1907-09","42.516667","-70.9","12.2","SALEM B, MA US","","","9",",6","7",",6","3",",6","","","","","","","","","","","","","","","","","2","","19070929",",,6","","","","","","","89.2",",,6,29,","","","","","","","207.4",",,,6","","","","","","","",""
"USC00197122","1907-10","42.516667","-70.9","12.2","SALEM B, MA US","","","5",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","19071008",",,6","","","","","","","24.4",",,6,08,","","","","","","","58.2",",,,6","","","","","","","",""
"USC00197122","1907-11","42.516667","-70.9","12.2","SALEM B, MA US","","","7",",6","6",",6","2",",6","","","","","","","","","","","","","","","","","","","19071125",",,6","","","","","","","68.8",",,6,25,","","","","","","","152.1",",,,6","","","","","","","",""
"USC00197122","1907-12","42.516667","-70.9","12.2","SALEM B, MA US","","","8","1,6","7","1,6","2","1,6","4",",6","","","","","","","","","","","","","19071214",",,6","","","19071215",",1,6","","","","","216",",,6,14,","38.4","1,,6,15,","","","","","","","110.7","1,,,6","351",",,,6","","","","","",""
"USC00197122","1908-01","42.516667","-70.9","12.2","SALEM B, MA US","","","7","1,6","5","1,6","1","1,6","2",",6","","","","","","","","","","","","","19080125",",,6","","","19080107",",1,6","","","","","102",",,6,25,","26.4","1,,6,07,","","","","","","","65.6","1,,,6","140",",,,6","","","","","",""
"USC00197122","1908-02","42.516667","-70.9","12.2","SALEM B, MA US","","","7","2,6","6","2,6","1","2,6","4",",6","","","","","","","","","","","","","19080219",",,6","","","19080220",",2,6","","","","","152",",,6,19,","33.0","2,,6,20,","","","","","","","101.8","2,,,6","394",",,,6","","","","","",""
"USC00197122","1908-03","42.516667","-70.9","12.2","SALEM B, MA US","","","8","2,6","7","2,6","0","2,6","3",",6","","","","","","","","","","","","","19080301",",,6","","","19080303",",2,6","","","","","51",",,6,01,","19.3","2,,6,03,","","","","","","","70.8","2,,,6","114",",,,6","","","","","",""
"USC00197122","1908-04","42.516667","-70.9","12.2","SALEM B, MA US","","","9",",6","4",",6","0",",6","0",",6","","","","","","","","","","","","","19080413",",,6","1","","19080419",",,6","","","","","13",",,6,13,","10.7",",,6,19,","","","","","","","35.6",",,,6","13",",,,6","","","","","",""
"USC00197122","1908-05","42.516667","-70.9","12.2","SALEM B, MA US","","","11",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","","","19080508",",,6","","","","","","","52.1",",,6,08,","","","","","","","105.7",",,,6","","","","","","","",""
"USC00197122","1908-06","42.516667","-70.9","12.2","SALEM B, MA US","","","5",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","19080616",",,6","","","","","","","13.0",",,6,16,","","","","","","","21.4",",,,6","","","","","","","",""
"USC00197122","1908-07","42.516667","-70.9","12.2","SALEM B, MA US","","","10",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","5","","19080726",",,6","","","","","","","45.0",",,6,26,","","","","","","","104.6",",,,6","","","","","","","",""
"USC00197122","1908-08","42.516667","-70.9","12.2","SALEM B, MA US","","","10",",6","8",",6","1",",6","","","","","","","","","","","","","","","","","4","","19080827",",,6","","","","","","","29.7",",,6,27,","","","","","","","95.3",",,,6","","","","","","","",""
"USC00197122","1908-10","42.516667","-70.9","12.2","SALEM B, MA US","","","5",",6","5",",6","2",",6","","","","","","","","","","","","","","","","","","","19081027",",,6","","","","","","","55.4",",,6,27,","","","","","","","127.4",",,,6","","","","","","","",""
"USC00197122","1908-11","42.516667","-70.9","12.2","SALEM B, MA US","","","8",",6","4",",6","0",",6","0",",6","","","","","","","","","","","","","19081115",",,6","","","19081115",",,6","","","","","0",",T,6,15,","12.7",",,6,15,","","","","","","","30.0",",,,6","0",",T,,6","","","","","",""
"USC00197122","1909-01","42.516667","-70.9","12.2","SALEM B, MA US","","","9","1,6","7","1,6","2","1,6","6",",6","","","","","","","","","","","","","19090118",",,6","","","19090118",",1,6","","","","","165",",,6,18,","39.4","1,,6,18,","","","","","","","123.3","1,,,6","443",",,,6","","","","","",""
"USC00197122","1909-02","42.516667","-70.9","12.2","SALEM B, MA US","","","7","1,6","6","1,6","1","1,6","","","","","","","","","","","","","","","","","","","19090211",",1,6","","","","","","","37.1","1,,6,11,","","","","","","","122.4","1,,,6","","","","","","","",""
"USC00197122","1909-03","42.516667","-70.9","12.2","SALEM B, MA US","","","8","1,6","7","1,6","1","1,6","1",",6","","","","","","","","","","","","","19090303",",,6","","","19090326",",1,6","","","","","25",",,6,03,","36.3","1,,6,26,","","","","","","","78.4","1,,,6","71",",,,6","","","","","",""
"USC00197122","1909-04","42.516667","-70.9","12.2","SALEM B, MA US","","","8",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","1","","19090415",",,6","","","","","","","34.0",",,6,15,","","","","","","","97.1",",,,6","","","","","","","",""
"USC00197122","1909-05","42.516667","-70.9","12.2","SALEM B, MA US","","","8",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","1","","19090528",",,6","","","","","","","11.9",",,6,28,","","","","","","","43.1",",,,6","","","","","","","",""
"USC00197122","1909-06","42.516667","-70.9","12.2","SALEM B, MA US","","","7",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","2","","19090606",",,6","","","","","","","48.3",",,6,06,","","","","","","","85.0",",,,6","","","","","","","",""
"USC00197122","1909-07","42.516667","-70.9","12.2","SALEM B, MA US","","","6",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","6","","19090716",",,6","","","","","","","31.8",",,6,16,","","","","","","","66.1",",,,6","","","","","","","",""
"USC00197122","1909-09","42.516667","-70.9","12.2","SALEM B, MA US","","","9",",6","9",",6","0",",6","","","","","","","","","","","","","","","","","","","19090925",",,6","","","","","","","23.1",",,6,25,","","","","","","","105.5",",,,6","","","","","","","",""
"USC00197122","1909-10","42.516667","-70.9","12.2","SALEM B, MA US","","","6",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","19091025","+,,6","","","","","","","11.9",",,6,25,+","","","","","","","37.8",",,,6","","","","","","","",""
