"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00363706","1914-01","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","6",",6","0",",6","","","2",",6","","","","","19140104",",,6","19140104",",,6","","","51",",,6,04,","23.6",",,6,04,","65.8",",,,6","109",",,,6","",""
"USC00363706","1914-02","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","8",",6","1",",6","","","7",",6","","","","","19140214",",,6","19140214",",,6","","","216",",,6,14,","44.2",",,6,14,","103.2",",,,6","648",",,,6","",""
"USC00363706","1914-03","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","6",",6","0",",6","","","","","","","","","","","19140307",",,6","","","","","16.5",",,6,07,","40.1",",,,6","","","",""
"USC00363706","1914-04","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","7",",6","1",",6","","","","","","","","","","","19140426",",,6","","","","","40.9",",,6,26,","115.0",",,,6","","","",""
"USC00363706","1914-05","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","7",",6","6",",6","0",",6","","","","","","","","","","","19140505",",,6","","","","","22.1",",,6,05,","66.4",",,,6","","","",""
"USC00363706","1914-06","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","9",",6","0",",6","","","","","","","","","","","19140622",",,6","","","","","17.8",",,6,22,","79.5",",,,6","","","",""
"USC00363706","1914-07","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","14",",6","10",",6","2",",6","","","","","","","","","","","19140711",",,6","","","","","34.3",",,6,11,","157.9",",,,6","","","",""
"USC00363706","1914-08","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","7",",6","1",",6","","","","","","","","","","","19140821",",,6","","","","","45.7",",,6,21,","112.6",",,,6","","","",""
"USC00363706","1914-09","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","6",",6","3",",6","0",",6","","","","","","","","","","","19140903",",,6","","","","","8.6",",,6,03,","17.3",",,,6","","","",""
"USC00363706","1914-10","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","3",",6","0",",6","","","","","","","","","","","19141016",",,6","","","","","18.5",",,6,16,","34.6",",,,6","","","",""
"USC00363706","1914-11","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","3",",6","3",",6","0",",6","","","0",",6","","","","","19141123",",,6","19141116",",,6","","","0",",T,6,23,","24.9",",,6,16,","30.7",",,,6","0",",T,,6","",""
"USC00363706","1914-12","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","15",",6","8",",6","1",",6","","","2",",6","","","","","19141213",",,6","19141208",",,6","","","127",",,6,13,","27.4",",,6,08,","118.6",",,,6","214",",,,6","",""
"USC00363706","1915-01","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","14",",6","8",",6","2",",6","","","","","","","","","","","19150113",",,6","","","","","45.5",",,6,13,","147.9",",,,6","","","",""
"USC00363706","1915-02","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","7",",6","5",",6","2",",6","","","0",",6","","","","","19150205","+,,6","19150201",",,6","","","0",",T,6,05,+","45.5",",,6,01,","108.2",",,,6","0",",T,,6","",""
"USC00363706","1915-03","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","5",",6","3",",6","0",",6","","","0",",6","","","","","19150306",",,6","19150306",",,6","","","23",",,6,06,","20.8",",,6,06,","47.2",",,,6","33",",,,6","",""
"USC00363706","1915-04","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","7",",6","0",",6","","","0",",6","","","","","19150404","+,,6","19150411",",,6","","","0",",T,6,04,+","12.4",",,6,11,","54.1",",,,6","0",",T,,6","",""
"USC00363706","1915-05","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","14",",6","8",",6","1",",6","","","","","","","","","","","19150522",",,6","","","","","27.4",",,6,22,","72.1",",,,6","","","",""
"USC00363706","1915-06","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","5",",6","1",",6","","","","","","","","","","","19150603",",,6","","","","","27.9",",,6,03,","72.9",",,,6","","","",""
"USC00363706","1915-07","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","14",",6","8",",6","1",",6","","","","","","","","","","","19150709",",,6","","","","","44.5",",,6,09,","118.8",",,,6","","","",""
"USC00363706","1915-08","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","14",",6","11",",6","3",",6","","","","","","","","","","","19150822",",,6","","","","","108.7",",,6,22,","261.5",",,,6","","","",""
"USC00363706","1915-09","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","8",",6","5",",6","1",",6","","","","","","","","","","","19150912",",,6","","","","","35.3",",,6,12,","78.8",",,,6","","","",""
"USC00363706","1915-10","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","5",",6","0",",6","","","","","","","","","","","19151002",",,6","","","","","12.4",",,6,02,","48.8",",,,6","","","",""
"USC00363706","1915-11","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","2",",6","0",",6","","","0",",6","","","","","19151123","+,,6","19151115",",,6","","","0",",T,6,23,+","19.1",",,6,15,","37.0",",,,6","0",",T,,6","",""
"USC00363706","1915-12","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","7",",6","1",",6","","","0",",6","","","","","19151213",",,6","19151218",",,6","","","8",",,6,13,","36.3",",,6,18,","85.1",",,,6","11",",,,6","",""
"USC00363706","1916-01","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","6",",6","0",",6","","","0",",6","","","","","19160117",",,6","19160113",",,6","","","3",",,6,17,","8.1",",,6,13,","38.9",",,,6","3",",,,6","",""
"USC00363706","1916-02","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","7",",6","0",",6","","","0",",6","","","","","19160202",",,6","19160202",",,6","","","20",",,6,02,","13.2",",,6,02,","70.0",",,,6","30",",,,6","",""
"USC00363706","1916-03","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","10",",6","0",",6","","","","","","","","","","","19160329",",,6","","","","","19.8",",,6,29,","105.3",",,,6","","","",""
"USC00363706","1916-04","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","13",",6","6",",6","0",",6","","","0",",6","","","","","19160408",",,6","19160422",",,6","","","15",",,6,08,","25.1",",,6,22,","67.1",",,,6","15",",,,6","",""
"USC00363706","1916-05","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","6",",6","0",",6","","","","","","","","","","","19160523",",,6","","","","","18.3",",,6,23,","57.2",",,,6","","","",""
"USC00363706","1916-06","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","16",",6","12",",6","0",",6","","","","","","","","","","","19160616",",,6","","","","","19.6",",,6,16,","101.1",",,,6","","","",""
"USC00363706","1916-07","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","8",",6","6",",6","2",",6","","","","","","","","","","","19160722",",,6","","","","","37.1",",,6,22,","110.5",",,,6","","","",""
"USC00363706","1916-08","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","6",",6","0",",6","","","","","","","","","","","19160827",",,6","","","","","21.1",",,6,27,","62.8",",,,6","","","",""
"USC00363706","1916-09","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","7",",6","5",",6","1",",6","","","","","","","","","","","19160915",",,6","","","","","124.5",",,6,15,","165.2",",,,6","","","",""
"USC00363706","1916-10","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","6",",6","4",",6","0",",6","","","","","","","","","","","19161020",",,6","","","","","17.0",",,6,20,","45.5",",,,6","","","",""
"USC00363706","1916-11","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","6",",6","4",",6","0",",6","","","","","","","","","","","19161130",",,6","","","","","16.5",",,6,30,","40.2",",,,6","","","",""
"USC00363706","1916-12","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","16",",6","8",",6","0",",6","","","","","","","","","","","19161222",",,6","","","","","16.8",",,6,22,","60.7",",,,6","","","",""
"USC00363706","1917-01","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","7",",6","2",",6","","","0",",6","","","","","19170121",",,6","19170114",",,6","","","13",",,6,21,","37.3",",,6,14,","106.7",",,,6","31",",,,6","",""
"USC00363706","1917-02","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","3",",6","0",",6","","","0",",6","","","","","19170228",",,6","19170222",",,6","","","20",",,6,28,","9.1",",,6,22,","31.7",",,,6","36",",,,6","",""
"USC00363706","1917-03","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","18",",6","12",",6","1",",6","","","0",",6","","","","","19170304",",,6","19170301",",,6","","","15",",,6,04,","28.7",",,6,01,","117.2",",,,6","28",",,,6","",""
"USC00363706","1917-04","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","2",",6","1",",6","","","","","","","","","","","19170406",",,6","","","","","26.7",",,6,06,","41.5",",,,6","","","",""
"USC00363706","1917-05","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","7",",6","5",",6","0",",6","","","","","","","","","","","19170529",",,6","","","","","22.9",",,6,29,","50.2",",,,6","","","",""
"USC00363706","1917-06","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","13",",6","8",",6","0",",6","","","","","","","","","","","19170603",",,6","","","","","16.5",",,6,03,","80.6",",,,6","","","",""
"USC00363706","1917-07","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","7",",6","0",",6","","","","","","","","","","","19170717",",,6","","","","","20.3",",,6,17,","79.2",",,,6","","","",""
"USC00363706","1917-08","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","7",",6","2",",6","","","","","","","","","","","19170824",",,6","","","","","72.1",",,6,24,","161.2",",,,6","","","",""
"USC00363706","1917-09","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","8",",6","1",",6","","","","","","","","","","","19170908",",,6","","","","","39.4",",,6,08,","108.8",",,,6","","","",""
"USC00363706","1917-10","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","8",",6","2",",6","","","","","","","","","","","19171024",",,6","","","","","35.1",",,6,24,","134.2",",,,6","","","",""
"USC00363706","1917-11","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","5",",6","2",",6","0",",6","","","","","","","","","","","19171122","+,,6","","","","","2.8",",,6,22,+","6.9",",,,6","","","",""
"USC00363706","1917-12","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","4",",6","2",",6","","","","","","","","","","","19171214","+,,6","","","","","31.5",",,6,14,+","78.6",",,,6","","","",""
"USC00363706","1918-01","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","15",",6","10",",6","2",",6","","","","","","","","","","","19180115",",,6","","","","","38.1",",,6,15,","144.6",",,,6","","","",""
"USC00363706","1918-02","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","8",",6","3",",6","1",",6","","","0",",6","","","","","19180223",",,6","19180226",",,6","","","5",",,6,23,","25.4",",,6,26,","53.9",",,,6","5",",,,6","",""
"USC00363706","1918-03","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","6",",6","5",",6","0",",6","","","0",",6","","","","","19180327","+,,6","19180314",",,6","","","0",",T,6,27,+","17.0",",,6,14,","39.7",",,,6","0",",T,,6","",""
"USC00363706","1918-04","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","13",",6","8",",6","0",",6","","","","","","","","","","","19180410",",,6","","","","","23.1",",,6,10,","114.4",",,,6","","","",""
"USC00363706","1918-05","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","17",",6","7",",6","0",",6","","","","","","","","","","","19180514",",,6","","","","","20.8",",,6,14,","81.2",",,,6","","","",""
"USC00363706","1918-06","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","7",",6","4",",6","1",",6","","","","","","","","","","","19180622",",,6","","","","","28.4",",,6,22,","52.1",",,,6","","","",""
"USC00363706","1918-07","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","4",",6","1",",6","","","","","","","","","","","19180725",",,6","","","","","57.2",",,6,25,","96.2",",,,6","","","",""
"USC00363706","1918-08","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","5",",6","0",",6","","","","","","","","","","","19180815",",,6","","","","","22.4",",,6,15,","60.5",",,,6","","","",""
"USC00363706","1918-09","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","7",",6","0",",6","","","","","","","","","","","19180918",",,6","","","","","21.8",",,6,18,","75.8",",,,6","","","",""
"USC00363706","1918-10","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","6",",6","0",",6","","","","","","","","","","","19181031",",,6","","","","","21.6",",,6,31,","57.8",",,,6","","","",""
"USC00363706","1918-11","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","6",",6","2",",6","0",",6","","","","","","","","","","","19181118",",,6","","","","","23.1",",,6,18,","36.8",",,,6","","","",""
"USC00363706","1918-12","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","8",",6","1",",6","","","","","","","","","","","19181223",",,6","","","","","28.7",",,6,23,","83.9",",,,6","","","",""
"USC00363706","1919-01","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","6",",6","5",",6","1",",6","","","0",",6","","","","","19190103",",,6","19190103",",,6","","","23",",,6,03,","27.4",",,6,03,","78.6",",,,6","23",",,,6","",""
"USC00363706","1919-02","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","13",",6","7",",6","0",",6","","","0",",6","","","","","19190213",",,6","19190214",",,6","","","5",",,6,13,","9.9",",,6,14,","52.4",",,,6","20",",,,6","",""
"USC00363706","1919-03","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","7",",6","0",",6","","","","","","","","","","","19190309",",,6","","","","","23.6",",,6,09,","82.5",",,,6","","","",""
"USC00363706","1919-04","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","4",",6","0",",6","","","0",",6","","","","","19190427","+,,6","19190412",",,6","","","0",",T,6,27,+","22.6",",,6,12,","49.9",",,,6","0",",T,,6","",""
"USC00363706","1919-05","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","15",",6","9",",6","2",",6","","","","","","","","","","","19190522",",,6","","","","","42.4",",,6,22,","148.1",",,,6","","","",""
"USC00363706","1919-06","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","8",",6","0",",6","","","","","","","","","","","19190616",",,6","","","","","23.6",",,6,16,","99.0",",,,6","","","",""
"USC00363706","1919-07","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","10",",6","1",",6","","","","","","","","","","","19190716",",,6","","","","","25.9",",,6,16,","170.7",",,,6","","","",""
"USC00363706","1919-08","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","9",",6","1",",6","","","","","","","","","","","19190819",",,6","","","","","28.4",",,6,19,","99.0",",,,6","","","",""
"USC00363706","1919-09","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","6",",6","4",",6","0",",6","","","","","","","","","","","19190911",",,6","","","","","23.9",",,6,11,","48.5",",,,6","","","",""
"USC00363706","1919-10","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","18",",6","7",",6","0",",6","","","","","","","","","","","19191012",",,6","","","","","17.8",",,6,12,","63.9",",,,6","","","",""
"USC00363706","1919-11","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","9",",6","0",",6","","","","","","","","","","","19191102",",,6","","","","","17.5",",,6,02,","95.5",",,,6","","","",""
"USC00363706","1919-12","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","7",",6","0",",6","","","0",",6","","","","","19191217",",,6","19191214",",,6","","","8",",,6,17,","17.0",",,6,14,","58.2",",,,6","24",",,,6","",""
"USC00363706","1920-01","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","5",",6","0",",6","","","2",",6","","","","","19200117",",,6","19200109",",,6","","","89",",,6,17,","20.1",",,6,09,","53.4",",,,6","186",",,,6","",""
"USC00363706","1920-02","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","7",",6","1",",6","","","3",",6","","","","","19200205","+,,6","19200205",",,6","","","178",",,6,05,+","65.8",",,6,05,","107.4",",,,6","535",",,,6","",""
"USC00363706","1920-03","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","7",",6","0",",6","","","","","","","","","","","19200306",",,6","","","","","21.3",",,6,06,","63.4",",,,6","","","",""
"USC00363706","1920-04","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","13",",6","10",",6","0",",6","","","","","","","","","","","19200417",",,6","","","","","19.3",",,6,17,","92.2",",,,6","","","",""
"USC00363706","1920-05","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","5",",6","1",",6","","","","","","","","","","","19200501",",,6","","","","","27.9",",,6,01,","52.9",",,,6","","","",""
"USC00363706","1920-06","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","7",",6","1",",6","","","","","","","","","","","19200618",",,6","","","","","34.5",",,6,18,","92.7",",,,6","","","",""
"USC00363706","1920-07","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","5",",6","1",",6","","","","","","","","","","","19200712",",,6","","","","","39.9",",,6,12,","88.5",",,,6","","","",""
"USC00363706","1920-08","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","20",",6","13",",6","4",",6","","","","","","","","","","","19200819",",,6","","","","","62.0",",,6,19,","239.2",",,,6","","","",""
"USC00363706","1920-09","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","7",",6","5",",6","3",",6","","","","","","","","","","","19200928",",,6","","","","","46.2",",,6,28,","123.4",",,,6","","","",""
"USC00363706","1920-10","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","3",",6","2",",6","0",",6","","","","","","","","","","","19201001",",,6","","","","","17.0",",,6,01,","30.2",",,,6","","","",""
"USC00363706","1920-11","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","8",",6","3",",6","1",",6","","","","","","","","","","","19201117",",,6","","","","","42.4",",,6,17,","80.6",",,,6","","","",""
"USC00363706","1920-12","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","6",",6","0",",6","","","","","","","","","","","19201223",",,6","","","","","25.1",",,6,23,","102.7",",,,6","","","",""
"USC00363706","1921-01","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","8",",6","6",",6","0",",6","","","","","","","","","","","19210115",",,6","","","","","10.4",",,6,15,","40.2",",,,6","","","",""
"USC00363706","1921-02","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","13",",6","7",",6","1",",6","","","","","","","","","","","19210220",",,6","","","","","39.1",",,6,20,","70.4",",,,6","","","",""
"USC00363706","1921-03","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","5",",6","0",",6","","","","","","","","","","","19210325",",,6","","","","","14.2",",,6,25,","54.8",",,,6","","","",""
"USC00363706","1921-04","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","5",",6","1",",6","","","","","","","","","","","19210423",",,6","","","","","29.7",",,6,23,","85.8",",,,6","","","",""
"USC00363706","1921-05","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","9",",6","1",",6","","","","","","","","","","","19210505",",,6","","","","","25.4",",,6,05,","102.6",",,,6","","","",""
"USC00363706","1921-06","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","6",",6","3",",6","0",",6","","","","","","","","","","","19210629",",,6","","","","","10.4",",,6,29,","31.2",",,,6","","","",""
"USC00363706","1921-07","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","8",",6","0",",6","","","","","","","","","","","19210701",",,6","","","","","13.0",",,6,01,","44.9",",,,6","","","",""
"USC00363706","1921-08","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","8",",6","1",",6","","","","","","","","","","","19210803",",,6","","","","","28.2",",,6,03,","79.3",",,,6","","","",""
"USC00363706","1921-09","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","8",",6","1",",6","","","","","","","","","","","19210922",",,6","","","","","28.4",",,6,22,","68.7",",,,6","","","",""
"USC00363706","1921-10","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","7",",6","6",",6","0",",6","","","","","","","","","","","19211004",",,6","","","","","10.2",",,6,04,","37.7",",,,6","","","",""
"USC00363706","1921-11","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","10",",6","0",",6","","","","","","","","","","","19211128",",,6","","","","","20.6",",,6,28,","83.0",",,,6","","","",""
"USC00363706","1921-12","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","6",",6","1",",6","","","","","","","","","","","19211203",",,6","","","","","26.4",",,6,03,","66.0",",,,6","","","",""
"USC00363706","1922-01","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","5",",6","0",",6","","","","","","","","","","","19220129",",,6","","","","","23.9",",,6,29,","63.4",",,,6","","","",""
"USC00363706","1922-02","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","6",",6","0",",6","","","2",",6","","","","","19220215",",,6","19220215",",,6","","","91",",,6,15,","14.7",",,6,15,","58.3",",,,6","203",",,,6","",""
"USC00363706","1922-03","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","13",",6","8",",6","0",",6","","","","","","","","","","","19220302",",,6","","","","","17.0",",,6,02,","76.3",",,,6","","","",""
"USC00363706","1922-04","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","5",",6","0",",6","","","","","","","","","","","19220415",",,6","","","","","18.0",",,6,15,","41.8",",,,6","","","",""
"USC00363706","1922-05","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","6",",6","1",",6","","","","","","","","","","","19220505",",,6","","","","","41.4",",,6,05,","94.6",",,,6","","","",""
"USC00363706","1922-06","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","14",",6","8",",6","0",",6","","","","","","","","","","","19220607",",,6","","","","","15.2",",,6,07,","74.2",",,,6","","","",""
"USC00363706","1922-07","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","10",",6","1",",6","","","","","","","","","","","19220702",",,6","","","","","32.0",",,6,02,","90.8",",,,6","","","",""
"USC00363706","1922-08","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","7",",6","0",",6","","","","","","","","","","","19220815",",,6","","","","","10.7",",,6,15,","40.6",",,,6","","","",""
"USC00363706","1922-09","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","2",",6","1",",6","0",",6","","","","","","","","","","","19220912",",,6","","","","","20.8",",,6,12,","21.6",",,,6","","","",""
"USC00363706","1922-10","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","6",",6","4",",6","2",",6","","","","","","","","","","","19221010",",,6","","","","","43.7",",,6,10,","80.3",",,,6","","","",""
"USC00363706","1922-11","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","6",",6","3",",6","0",",6","","","","","","","","","","","19221107",",,6","","","","","5.1",",,6,07,","14.3",",,,6","","","",""
"USC00363706","1922-12","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","7",",6","0",",6","","","3",",6","","","","","19221217",",,6","19221217",",,6","","","107",",,6,17,","16.3",",,6,17,","58.1",",,,6","181",",,,6","",""
"USC00363706","1923-01","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","13",",6","10",",6","1",",6","","","","","","","","","","","19230101",",,6","","","","","25.4",",,6,01,","82.8",",,,6","","","",""
"USC00363706","1923-02","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","13",",6","5",",6","0",",6","","","","","","","","","","","19230213",",,6","","","","","18.3",",,6,13,","46.8",",,,6","","","",""
"USC00363706","1923-03","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","5",",6","0",",6","","","","","","","","","","","19230307",",,6","","","","","11.7",",,6,07,","46.7",",,,6","","","",""
"USC00363706","1923-04","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","6",",6","5",",6","0",",6","","","","","","","","","","","19230414",",,6","","","","","20.8",",,6,14,","44.1",",,,6","","","",""
"USC00363706","1923-05","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","5",",6","5",",6","2",",6","","","","","","","","","","","19230522",",,6","","","","","34.5",",,6,22,","79.8",",,,6","","","",""
"USC00363706","1923-06","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","13",",6","8",",6","0",",6","","","","","","","","","","","19230606",",,6","","","","","17.8",",,6,06,","58.5",",,,6","","","",""
"USC00363706","1923-07","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","8",",6","6",",6","1",",6","","","","","","","","","","","19230731",",,6","","","","","37.3",",,6,31,","84.5",",,,6","","","",""
"USC00363706","1923-08","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","8",",6","1",",6","0",",6","","","","","","","","","","","19230822",",,6","","","","","9.7",",,6,22,","18.7",",,,6","","","",""
"USC00363706","1923-09","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","7",",6","1",",6","","","","","","","","","","","19230906",",,6","","","","","32.5",",,6,06,","103.0",",,,6","","","",""
"USC00363706","1923-10","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","5",",6","2",",6","1",",6","","","","","","","","","","","19231024",",,6","","","","","44.5",",,6,24,","56.0",",,,6","","","",""
"USC00363706","1923-11","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","5",",6","0",",6","","","","","","","","","","","19231130",",,6","","","","","15.2",",,6,30,","38.7",",,,6","","","",""
"USC00363706","1923-12","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","13",",6","9",",6","0",",6","","","","","","","","","","","19231223",",,6","","","","","16.8",",,6,23,","102.9",",,,6","","","",""
