"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00093057","2002-06","35.16528","-107.90222","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","4.2",",W","88.7","W","84.9","2,W","1",",W","0",",W","0",",W","0","2,W","0","2,W","0","2,W","28","2,W","20","2,W","20020612",",2,W","20020621",",,W","20020630",",2,W","2.8","2,W,12,","0.5",",,W,21,","35.6","2,W,30,","3267.4","W","5.2","2,W","0.5",",,,W","21.18","2,W","32.50","2,,,W","9.85","2,,,W","","","200",",W","330",",W","16.1",",W","24.1",",W"
"USW00093057","2002-07","35.16528","-107.90222","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","3.5",",W","198.8","W","110.1",",W","14",",W","4",",W","0",",W","0",",W","0",",W","0",",W","31",",W","10",",W","20020729",",,W","20020709",",,W","20020702",",,W","8.3",",W,29,","5.8",",,W,09,","36.7",",W,02,","0.0","W","0.0",",W","24.7",",,,W","21.88",",W","31.20",",,,W","12.57",",,,W","","","300",",W","300",",W","17.0",",W","22.8",",W"
"USW00093057","2002-08","35.16528","-107.90222","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","3.1",",W","264.3","W","65.5",",W","7",",W","3",",W","0",",W","0",",W","0",",W","0",",W","31",",W","13",",W","20020825",",,W","20020802",",,W","20020812",",,W","3.9",",W,25,","9.1",",,W,02,","35.6",",W,12,","2.5","W","2.5",",W","23.1",",,,W","20.36",",W","30.63",",,,W","10.10",",,,W","0","4,W","300",",W","240",",W","13.4",",W","17.0",",W"
"USW00093057","2002-09","35.16528","-107.90222","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","3.3",",W","276.5","W","12.2",",W","10",",W","6",",W","1",",W","0",",W","0",",W","0",",W","26",",W","0",",W","20020930","+,,W","20020909",",,W","20020905",",,W","2.8",",W,30,+","41.7",",,W,09,","31.1",",W,05,","75.3","W","72.8",",W","98.5",",,,W","16.31",",W","24.38",",,,W","8.24",",,,W","0","3,W","250",",W","250",",W","17.9",",W","20.1",",W"
"USW00093057","2002-10","35.16528","-107.90222","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","3.3",",W","276.5","W","0.0",",W","14",",W","5",",W","0",",W","0",",W","14",",W","0",",W","10",",W","0",",W","20021031",",,W","20021017",",,W","20021011","+,,W","-4.4",",W,31,","7.1",",,W,17,","23.3",",W,11,+","356.7","W","281.4",",W","28.4",",,,W","9.25",",W","17.60",",,,W","0.91",",,,W","0","3,W","170",",W","160",",W","14.3",",W","18.3",",W"
"USW00093057","2002-11","35.16528","-107.90222","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","3.7",",W","276.5","W","0.0","1,W","3","1,W","2","1,W","0","1,W","0","1,W","27","1,W","0","1,W","0","1,W","0","1,W","20021128","+,1,W","20021109",",1,W","20021122","+,1,W","-10.6","1,W,28,+","11.7","1,,W,09,","17.8","1,W,22,+","793.9","W","437.2","1,W","19.1","1,,,W","3.26","1,W","12.15","1,,,W","-5.64","1,,,W","","","250","1,W","260","1,W","16.5","1,W","20.6","1,W"
"USW00093057","2002-12","35.16528","-107.90222","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","2.9",",W","276.5","W","0.0",",W","10",",W","3",",W","0",",W","4",",W","31",",W","6",",W","0",",W","0",",W","20021220",",,W","20021203",",,W","20021215","+,,W","-21.7",",W,20,","13.5",",,W,03,","11.7",",W,15,+","1440.7","W","646.8",",W","28.5",",,,W","-2.53",",W","4.62",",,,W","-9.68",",,,W","0",",W","280",",W","270",",W","16.1",",W","20.1",",W"
"USW00093057","2003-01","35.16528","-107.90222","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","3.3",",W","0.0","W","0.0","1,W","0","1,W","0","1,W","0","1,W","0","1,W","30","1,W","0","1,W","0","1,W","0","1,W","20030130","+,1,W","20030131","+,1,W","20030131",",1,W","-10.0","1,W,30,+","0.0","1,,W,31,+","17.2","1,W,31,","1909.8","W","469.1","1,W","0.0","1,,,W","2.70","1,W","11.89","1,,,W","-6.50","1,,,W","","","320","1,W","320","1,W","14.3","1,W","17.9","1,W"
"USW00093057","2003-02","35.16528","-107.90222","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","3.2","2,W","0.0","W","0.0","3,W","0",",W","0",",W","0",",W","0","3,W","23","3,W","0","3,W","0","3,W","0","3,W","20030210","+,3,W","20030228","+,,W","20030217",",3,W","-15.0","3,W,10,+","0.0",",,W,28,+","14.4","3,W,17,","2352.0","W","442.2","3,W","0.0",",,,W","0.65","3,W","8.36","3,,,W","-7.07","3,,,W","","","260","2,W","290",",W","17.4","2,W","22.8",",W"
"USW00093057","2003-03","35.16528","-107.90222","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","3.9",",W","0.0","W","0.0",",W","1",",W","1",",W","0",",W","0",",W","30",",W","0",",W","2",",W","0",",W","20030329",",,W","20030331",",,W","20030331",",,W","-13.3",",W,29,","2.8",",,W,31,","22.2",",W,31,","2803.0","W","451.0",",W","2.8",",,,W","3.79",",W","13.54",",,,W","-5.96",",,,W","0","1,W","250",",W","240",",W","17.0",",W","21.9",",W"
"USW00093057","2003-04","35.16528","-107.90222","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","4.5",",W","0.0","W","0.0","2,W","2",",W","0",",W","0",",W","0","2,W","20","2,W","0","2,W","9","2,W","0","2,W","20030408",",2,W","20030423",",,W","20030413",",2,W","-10.0","2,W,08,","2.3",",,W,23,","24.4","2,W,13,","3095.7","W","292.7","2,W","3.1",",,,W","7.88","2,W","18.28","2,,,W","-2.53","2,,,W","0","3,W","180",",W","200",",W","17.0",",W","22.8",",W"
"USW00093057","2003-05","35.16528","-107.90222","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","4.5",",W","7.8","W","7.8",",W","3",",W","1",",W","0",",W","0",",W","6",",W","0",",W","24",",W","1",",W","20030511",",,W","20030525",",,W","20030530",",,W","-6.7",",W,11,","3.8",",,W,25,","32.8",",W,30,","3221.2","W","125.5",",W","6.9",",,,W","14.54",",W","25.28",",,,W","3.79",",,,W","0","2,W","30",",W","30",",W","17.4",",W","22.8",",W"
"USW00093057","2003-06","35.16528","-107.90222","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","4.1",",W","43.1","W","35.3","2,W","5","1,W","1","1,W","0","1,W","0","2,W","0","2,W","0","2,W","28","2,W","4","2,W","20030622",",2,W","20030619",",1,W","20030629",",2,W","3.3","2,W,22,","6.4","1,,W,19,","33.3","2,W,29,","3231.2","W","10.0","2,W","9.3","1,,,W","19.24","2,W","29.79","2,,,W","8.69","2,,,W","","","120",",W","130",",W","17.9",",W","23.7",",W"
"USW00093057","2003-07","35.16528","-107.90222","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","3.5",",W","209.5","W","166.4",",W","3",",W","2",",W","0",",W","0",",W","0",",W","0",",W","31",",W","25",",W","20030709",",,W","20030721",",,W","20030714",",,W","7.2",",W,09,","15.0",",,W,21,","37.8",",W,14,","0.0","W","0.0",",W","29.3",",,,W","23.70",",W","34.12",",,,W","13.28",",,,W","0","4,","130",",W","190",",W","15.6",",W","21.9",",W"
"USW00093057","2003-08","35.16528","-107.90222","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","3.2",",W","","","","","7",",W","1",",W","0",",W","","","","","","","","","","","","","20030825",",,W","","","","","6.9",",,W,25,","","","","","","","10.6",",,,W","","","","","","","","","230",",W","230",",W","14.8",",W","17.4",",W"
"USW00093057","2003-09","35.16528","-107.90222","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","3.3",",W","","","9.7",",W","4",",W","2",",W","0",",W","0",",W","0",",W","0",",W","29",",W","0",",W","20030922","+,,W","20030904",",,W","20030902","+,,W","1.1",",W,22,+","10.2",",,W,04,","31.1",",W,02,+","","","55.1",",W","20.7",",,,W","16.82",",W","27.24",",,,W","6.40",",,,W","0",",W","320",",W","320",",W","14.3",",W","17.9",",W"
"USW00093057","2003-10","35.16528","-107.90222","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","3.5",",W","","","0.0",",W","4",",W","3",",W","0",",W","0",",W","12",",W","0",",W","24",",W","0",",W","20031026",",,W","20031003",",,W","20031001",",,W","-8.9",",W,26,","11.2",",,W,03,","28.3",",W,01,","","","174.7",",W","20.9",",,,W","12.70",",W","22.97",",,,W","2.42",",,,W","0","3,W","230",",W","220",",W","13.0",",W","17.4",",W"
"USW00093057","2003-11","35.16528","-107.90222","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","3.8",",W","","","0.0",",W","3",",W","2",",W","0",",W","0",",W","25",",W","0",",W","0",",W","0",",W","20031124",",,W","20031112",",,W","20031110",",,W","-12.8",",W,24,","22.1",",,W,12,","20.6",",W,10,","","","425.4",",W","30.2",",,,W","4.15",",W","13.15",",,,W","-4.84",",,,W","0","1,W","230",",W","230",",W","16.1",",W","20.1",",W"
"USW00093057","2003-12","35.16528","-107.90222","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","3.7",",W","","","0.0",",W","3",",W","2",",W","0",",W","1",",W","30",",W","2",",W","0",",W","0",",W","20031229",",,W","20031208",",,W","20031206",",,W","-18.3",",W,29,","4.6",",,W,08,","18.3",",W,06,","","","566.3",",W","8.4",",,,W","0.06",",W","9.19",",,,W","-9.06",",,,W","0",",W","290",",W","300",",W","15.6",",W","19.2",",W"
"USW00093057","2004-01","35.16528","-107.90222","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","3.3",",W","0.0","W","0.0",",W","5",",W","0",",W","0",",W","0",",W","30",",W","2",",W","0",",W","0",",W","20040106",",,W","20040115",",,W","20040107","+,,W","-15.6",",W,06,","1.5",",,W,15,","13.3",",W,07,+","","","575.0",",W","3.9",",,,W","-0.21",",W","7.95",",,,W","-8.38",",,,W","0","2,W","230",",W","210",",W","15.6",",W","20.6",",W"
"USW00093057","2004-02","35.16528","-107.90222","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","3.6",",W","0.0","W","0.0",",W","7",",W","1",",W","0",",W","0",",W","29",",W","1",",W","0",",W","0",",W","20040213",",,W","20040204",",,W","20040218",",,W","-16.7",",W,13,","2.5",",,W,04,","19.4",",W,18,","","","558.4",",W","9.2",",,,W","-0.92",",W","7.46",",,,W","-9.30",",,,W","0",",W","240",",W","250",",W","15.6",",W","19.2",",W"
"USW00093057","2004-03","35.16528","-107.90222","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","3.9","2,B","0.0","W","0.0","3,W","4","1,W","0","1,W","0","1,W","0","3,W","24","3,W","0","3,W","9","3,W","0","3,W","20040301",",3,W","20040302",",1,W","20040320",",3,W","-7.2","3,W,01,","2.0","1,,W,02,","25.0","3,W,20,","","","305.3","3,W","4.6","1,,,W","7.43","3,W","17.14","3,,,W","-2.28","3,,,W","","","280","1,W","250",",","14.8","1,W","19.2",",W"
"USW00093057","2004-04","35.16528","-107.90222","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","4.3",",W","0.0","W","0.0","1,W","8",",W","4",",W","0",",W","0","1,W","17","1,W","0","1,W","9","1,W","0","1,W","20040419",",1,W","20040403",",,W","20040417",",1,W","-5.0","1,W,19,","12.2",",,W,03,","24.4","1,W,17,","","","290.4","1,W","33.6",",,,W","8.32","1,W","16.70","1,,,W","-0.07","1,,,W","0","2,W","300",",W","200",",W","17.9",",W","26.4",",W"
"USW00093057","2004-05","35.16528","-107.90222","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","3.8","1,W","0.3","W","0.3","5,W","0",",W","0",",W","0",",W","0","5,W","5","5,W","0","5,W","25","5,W","0","5,W","20040501",",5,W","20040531","+,,W","20040519",",5,W","-3.9","5,W,01,","0.0",",,W,31,+","30.0","5,W,19,","","","100.0","5,W","0.0",",,,W","14.50","5,W","25.87","5,,,W","3.12","5,,,W","","","240","2,W","210",",W","16.1","2,W","21.0",",W"
"USW00093057","2004-06","35.16528","-107.90222","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","4.0",",W","26.5","W","26.2",",W","5",",W","2",",W","0",",W","0",",W","0",",W","0",",W","30",",W","9",",W","20040612",",,W","20040628",",,W","20040614","+,,W","2.2",",W,12,","4.1",",,W,28,","33.3",",W,14,+","","","20.5",",W","8.0",",,,W","18.52",",W","29.87",",,,W","7.17",",,,W","","","300",",W","300",",W","21.9",",W","27.7",",W"
"USW00093057","2004-07","35.16528","-107.90222","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","3.2",",W","","","","","5","1,W","2","1,W","0","1,W","","","","","","","","","","","","","20040724",",1,W","","","","","20.8","1,,W,24,","","","","","","","27.8","1,,,W","","","","","","","","","320","1,W","350",",W","14.8","1,W","21.5",",W"
"USW00093057","2004-08","35.16528","-107.90222","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","","","","","","","7",",W","4",",W","0",",W","","","","","","","","","","","","","20040802",",,W","","","","","11.7",",,W,02,","","","","","","","33.3",",,,W","","","","","","","","","","","290",",W","","","23.7",",W"
"USW00093057","2004-09","35.16528","-107.90222","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","3.6",",W","","","2.0",",W","5",",W","1",",W","0",",W","0",",W","2",",W","0",",W","24",",W","0",",W","20040923",",,W","20040929",",,W","20040912",",,W","-2.8",",W,23,","4.3",",,W,29,","31.1",",W,12,","","","97.5",",W","8.9",",,,W","15.15",",W","25.18",",,,W","5.11",",,,W","","","170",",W","180",",W","14.8",",W","17.9",",W"
"USW00093057","2004-10","35.16528","-107.90222","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","3.6",",W","","","0.0",",W","8",",W","3",",W","0",",W","0",",W","15",",W","0",",W","10",",W","0",",W","20041031",",,W","20041004",",,W","20041015",",,W","-7.2",",W,31,","10.9",",,W,04,","23.9",",W,15,","","","278.6",",W","20.9",",,,W","9.35",",W","18.78",",,,W","-0.09",",,,W","","","260",",W","270",",W","14.3",",W","18.3",",W"
"USW00093057","2004-11","35.16528","-107.90222","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","4.1",",W","","","0.0",",W","5",",W","4",",W","0",",W","0",",W","26",",W","1",",W","0",",W","0",",W","20041130",",,W","20041122",",,W","20041107",",,W","-15.0",",W,30,","10.4",",,W,22,","18.9",",W,07,","","","457.6",",W","29.2",",,,W","3.08",",W","10.44",",,,W","-4.28",",,,W","","","240",",W","230",",W","13.9",",W","18.3",",W"
"USW00093057","2004-12","35.16528","-107.90222","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","3.3",",W","","","0.0",",W","7",",W","1",",W","0",",W","1",",W","31",",W","2",",W","0",",W","0",",W","20041224",",,W","20041229",",,W","20041212",",,W","-18.3",",W,24,","6.4",",,W,29,","17.2",",W,12,","","","588.1",",W","12.0",",,,W","-0.64",",W","8.12",",,,W","-9.40",",,,W","0","4,W","240",",W","230",",W","14.8",",W","19.2",",W"
"USW00093057","2005-01","35.16528","-107.90222","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","3.3",",W","0.0","B","0.0","1,W","9","1,W","4","1,W","0","1,W","0","1,W","27","1,W","0","1,W","0","1,W","0","1,W","20050115",",1,W","20050103",",1,W","20050121",",1,W","-11.1","1,W,15,","7.9","1,,W,03,","17.2","1,W,21,","","","485.1","1,W","23.1","1,,,W","2.16","1,W","9.99","1,,,W","-5.66","1,,,W","0","2,W","310","1,W","250","1,W","13.9","1,W","17.4","1,W"
"USW00093057","2005-02","35.16528","-107.90222","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","3.5",",W","0.0","B","0.0",",W","10",",W","3",",W","0",",W","0",",W","23",",W","0",",W","0",",W","0",",W","20050204",",,W","20050218",",,W","20050214",",,W","-11.7",",W,04,","10.7",",,W,18,","13.9",",W,14,","","","440.9",",W","29.5",",,,W","2.59",",W","8.88",",,,W","-3.70",",,,W","","","250",",W","280",",W","13.4",",W","17.0",",W"
"USW00093057","2005-03","35.16528","-107.90222","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","4.4",",W","0.0","B","0.0",",W","9",",W","3",",W","0",",W","0",",W","27",",W","0",",W","0",",W","0",",W","20050316",",,W","20050306",",,W","20050328",",,W","-11.7",",W,16,","7.6",",,W,06,","20.6",",W,28,","","","448.7",",W","20.5",",,,W","3.86",",W","12.26",",,,W","-4.54",",,,W","","","260",",W","250",",W","19.7",",W","22.8",",W"
"USW00093057","2005-04","35.16528","-107.90222","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","4.9",",W","0.0","B","0.0",",W","5",",W","1",",W","0",",W","0",",W","22",",W","0",",W","10",",W","0",",W","20050401",",,W","20050424",",,W","20050413",",,W","-11.7",",W,01,","6.1",",,W,24,","23.9",",W,13,","","","297.0",",W","10.7",",,,W","8.43",",W","18.81",",,,W","-1.95",",,,W","","","250",",W","250",",W","18.3",",W","23.7",",W"
"USW00093057","2005-05","35.16528","-107.90222","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","4.2",",W","8.3","B","8.3",",W","2",",W","1",",W","0",",W","0",",W","6",",W","0",",W","24",",W","4",",W","20050512",",,W","20050503",",,W","20050522","+,,W","-6.1",",W,12,","7.6",",,W,03,","33.3",",W,22,+","","","134.7",",W","7.9",",,,W","14.26",",W","24.63",",,,W","3.89",",,,W","","","230",",W","230",",W","16.1",",W","19.7",",W"
"USW00093057","2005-06","35.16528","-107.90222","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","4.0",",W","35.5","B","27.2",",W","4",",W","1",",W","0",",W","0",",W","0",",W","0",",W","30",",W","9",",W","20050605","+,,W","20050623",",,W","20050620",",,W","1.1",",W,05,+","5.1",",,W,23,","35.0",",W,20,","","","46.1",",W","10.0",",,,W","17.70",",W","29.26",",,,W","6.14",",,,W","","","240",",W","230",",W","16.1",",W","23.2",",W"
"USW00093057","2005-07","35.16528","-107.90222","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","3.9",",W","155.6","B","120.1",",W","3",",W","1",",W","0",",W","0",",W","0",",W","0",",W","31",",W","22",",W","20050701",",,W","20050725",",,W","20050720",",,W","3.9",",W,01,","8.9",",,W,25,","37.2",",W,20,","0.0","B","0.0",",W","9.7",",,,W","22.21",",W","33.31",",,,W","11.10",",,,W","","","160",",W","120",",W","14.8",",W","21.0",",W"
"USW00093057","2005-08","35.16528","-107.90222","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","3.1",",B","207.4","B","51.8","2,B","10",",B","5",",B","0",",B","0","2,B","0","2,B","0","2,B","29","2,B","2","2,B","20050830",",2,B","20050804",",,B","20050801",",2,B","6.1","2,B,30,","14.0",",,B,04,","32.8","2,B,01,","0.3","B","0.3","2,B","33.8",",,,B","20.11","2,B","28.84","2,,,B","11.38","2,,,B","","","60",",B","100",",B","12.5",",B","17.9",",B"
"USW00093057","2005-09","35.16528","-107.90222","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","3.7",",B","222.9","B","15.5",",B","10",",B","5",",B","0",",B","0",",B","2",",B","0",",B","29",",B","0",",B","20050915","+,,B","20050929",",,B","20050921","+,,B","0.0",",B,15,+","7.9",",,B,29,","31.1",",B,21,+","43.6","B","43.3",",B","25.9",",,,B","17.41",",B","26.92",",,,B","7.89",",,,B","","","130",",B","270",",B","14.3",",B","18.3",",B"
"USW00093057","2005-10","35.16528","-107.90222","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","3.5",",B","223.5","B","0.6",",B","7",",B","1",",B","0",",B","0",",B","14",",B","0",",B","9",",B","0",",B","20051030",",,B","20051015",",,B","20051004",",,B","-4.4",",B,30,","4.6",",,B,15,","27.8",",B,04,","287.3","B","243.7",",B","11.0",",,,B","10.49",",B","19.68",",,,B","1.30",",,,B","","","300",",B","200",",B","13.4",",B","17.0",",B"
"USW00093057","2005-11","35.16528","-107.90222","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","3.6",",B","223.5","B","0.0","1,B","1","2,B","1","2,B","0","2,B","0","1,B","26","1,B","1",",B","6",",B","0",",B","20051128",",1,B","20051126",",2,B","20051102",",,B","-14.4","1,B,28,","2.5","2,,B,26,","23.3",",B,02,","688.5","B","401.2",",B","2.5","2,,,B","4.54","1,B","15.65",",,,B","-6.58","1,,,B","","","260",",B","260",",B","17.4",",B","21.9",",B"
"USW00093057","2005-12","35.16528","-107.90222","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","3.6",",B","223.5","B","0.0",",B","3",",B","0",",B","0",",B","3",",B","31",",B","0",",B","0",",B","0",",B","20051208",",,B","20051213",",,B","20051222",",,B","-18.9",",B,08,","0.8",",,B,13,","17.2",",B,22,","1267.1","B","578.6",",B","1.6",",,,B","-0.33",",B","10.65",",,,B","-11.31",",,,B","","","240",",B","240",",B","17.0",",B","22.8",",B"
"USW00093057","2006-01","35.16528","-107.90222","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","4.1",",W","0.0","W","0.0",",W","3",",W","1",",W","0",",W","2",",W","31",",W","0",",W","0",",W","0",",W","20060121",",,W","20060125",",,W","20060107",",,W","-18.8",",W,21,","3.3",",,W,25,","18.3",",W,07,","1837.9","W","570.8",",W","4.6",",,,W","-0.08",",W","10.62",",,,W","-10.78",",,,W","","","280",",W","280",",W","16.5",",W","21.5",",W"
"USW00093057","2006-02","35.16528","-107.90222","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","4.3",",W","0.0","W","0.0",",W","1",",W","0",",W","0",",W","0",",W","28",",W","0",",W","1",",W","0",",W","20060212",",,W","20060202",",,W","20060228",",,W","-16.6",",W,12,","1.0",",,W,02,","21.7",",W,28,","2301.7","W","463.8",",W","1.0",",,,W","1.77",",W","13.22",",,,W","-9.68",",,,W","","","230",",W","250",",W","17.0",",W","22.8",",W"
"USW00093057","2006-03","35.16528","-107.90222","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","4.3",",W","0.0","W","0.0",",W","8",",W","3",",W","0",",W","0",",W","28",",W","1",",W","1",",W","0",",W","20060313",",,W","20060311",",,W","20060306",",,W","-17.7",",W,13,","7.9",",,W,11,","21.7",",W,06,","2753.7","W","452.0",",W","18.5",",,,W","3.75",",W","12.97",",,,W","-5.46",",,,W","","","230",",W","230",",W","17.0",",W","21.9",",W"
"USW00093057","2006-04","35.16528","-107.90222","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","4.7",",W","0.0","W","0.0",",W","2",",W","0",",W","0",",W","0",",W","21",",W","0",",W","17",",W","0",",W","20060419",",,W","20060428",",,W","20060422","+,,W","-7.1",",W,19,","0.5",",,W,28,","26.7",",W,22,+","2994.4","W","240.7",",W","0.8",",,,W","10.31",",W","21.45",",,,W","-0.83",",,,W","","","190",",W","180",",W","17.4",",W","21.5",",W"
"USW00093057","2006-05","35.16528","-107.90222","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","4.1",",W","3.4","W","3.4",",W","1",",W","0",",W","0",",W","0",",W","3",",W","0",",W","31",",W","0",",W","20060510",",,W","20060515",",,W","20060525",",,W","-1.0",",W,10,","0.3",",,W,15,","31.7",",W,25,","3077.8","W","83.4",",W","0.3",",,,W","15.75",",W","27.13",",,,W","4.37",",,,W","","","190",",W","200",",W","18.3",",W","24.1",",W"
"USW00093057","2006-06","35.16528","-107.90222","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","4.2",",W","77.9","W","74.5",",W","3",",W","1",",W","0",",W","0",",W","0",",W","0",",W","30",",W","16",",W","20060617",",,W","20060608",",,W","20060619","+,,W","3.3",",W,17,","2.8",",,W,08,","35.0",",W,19,+","3078.7","W","0.9",",W","3.6",",,,W","20.79",",W","31.76",",,,W","9.82",",,,W","","","300",",W","160",",W","17.9",",W","27.7",",W"
"USW00093057","2006-07","35.16528","-107.90222","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","3.6",",W","200.8","W","122.9",",W","11",",W","7",",W","0",",W","0",",W","0",",W","0",",W","31",",W","16",",W","20060702",",,W","20060705",",,W","20060724","+,,W","10.0",",W,02,","14.5",",,W,05,","34.4",",W,24,+","0.0","W","0.0",",W","56.4",",,,W","22.30",",W","30.59",",,,W","14.00",",,,W","","","330",",W","340",",W","16.1",",W","19.7",",W"
"USW00093057","2006-08","35.16528","-107.90222","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","2.7",",W","244.4","W","43.6",",W","16",",W","10",",W","0",",W","0",",W","0",",W","0",",W","30",",W","0",",W","20060828",",,W","20060822",",,W","20060811",",,W","7.2",",W,28,","18.8",",,W,22,","30.6",",W,11,","5.4","W","5.4",",W","103.6",",,,W","19.56",",W","26.19",",,,W","12.94",",,,W","","","240",",W","230",",W","17.0",",W","20.6",",W"
"USW00093057","2006-09","35.16528","-107.90222","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","3.5",",W","245.3","W","0.9",",W","7",",W","2",",W","0",",W","0",",W","7",",W","0",",W","23",",W","0",",W","20060919","+,,W","20060915",",,W","20060930","+,,W","-2.7",",W,19,+","4.1",",,W,15,","26.7",",W,30,+","148.2","W","142.8",",W","13.5",",,,W","13.60",",W","22.60",",,,W","4.61",",,,W","","","250",",W","240",",W","18.3",",W","25.0",",W"
"USW00093057","2006-10","35.16528","-107.90222","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","3.6","1,W","245.3","W","0.0","1,W","6","1,W","6","1,W","0","1,W","0","1,W","14","1,W","0","1,W","7","1,W","0","1,W","20061023",",1,W","20061009",",1,W","20061004","+,1,W","-5.5","1,W,23,","18.0","1,,W,09,","26.1","1,W,04,+","409.8","W","261.6","1,W","59.7","1,,,W","9.61","1,W","18.13","1,,,W","1.09","1,,,W","","","230","1,W","240","1,W","14.8","1,W","18.3","1,W"
"USW00093057","2006-11","35.16528","-107.90222","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","3.3",",W","245.3","W","0.0",",W","2",",W","1",",W","0",",W","2",",W","30",",W","1",",W","1",",W","0",",W","20061130",",,W","20061129",",,W","20061108",",,W","-25.5",",W,30,","5.8",",,W,29,","23.9",",W,08,","846.6","W","436.8",",W","6.1",",,,W","3.77",",W","14.61",",,,W","-7.07",",,,W","","","300",",W","310",",W","19.7",",W","23.3",",W"
