"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00405560","1937-04","36.266667","-86.683333","152.4","MADISON, TN US","","","","","11",",6","7",",6","2",",6","0",",6","","","","","","","","","","","","","","","19370430","+,,6","19370430",",,6","","","","","0",",,6,30,+","37.8",",,6,30,","","","","","","","110.6",",,,6","0",",,,6","","","","","","","",""
"USC00405560","1937-05","36.266667","-86.683333","152.4","MADISON, TN US","","","","","10",",6","7",",6","3",",6","0",",6","","","","","","","","","","","","","","","19370531","+,,6","19370504",",,6","","","","","0",",,6,31,+","43.9",",,6,04,","","","","","","","147.8",",,,6","0",",,,6","","","","","","","",""
"USC00405560","1937-06","36.266667","-86.683333","152.4","MADISON, TN US","","","","","10",",6","7",",6","0",",6","","","","","","","","","","","","","","","","","","","19370610",",,6","","","","","","","18.8",",,6,10,","","","","","","","59.4",",,,6","","","","","","","","","",""
"USC00405560","1937-07","36.266667","-86.683333","152.4","MADISON, TN US","","","","","9",",6","8",",6","0",",6","","","","","","","","","","","","","","","","","","","19370704",",,6","","","","","","","24.6",",,6,04,","","","","","","","66.0",",,,6","","","","","","","","","",""
"USC00405560","1937-08","36.266667","-86.683333","152.4","MADISON, TN US","","","","","9",",6","7",",6","2",",6","","","","","","","","","","","","","","","","","","","19370806",",,6","","","","","","","30.5",",,6,06,","","","","","","","93.0",",,,6","","","","","","","","","",""
"USC00405560","1937-09","36.266667","-86.683333","152.4","MADISON, TN US","","","","","7",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","","","19370905",",,6","","","","","","","26.4",",,6,05,","","","","","","","80.7",",,,6","","","","","","","","","",""
"USC00405560","1937-10","36.266667","-86.683333","152.4","MADISON, TN US","","","","","9",",6","7",",6","3",",6","","","","","","","","","","","","","","","","","","","19371003",",,6","","","","","","","42.7",",,6,03,","","","","","","","135.1",",,,6","","","","","","","","","",""
"USC00405560","1937-11","36.266667","-86.683333","152.4","MADISON, TN US","","","","","12",",6","8",",6","0",",6","0",",6","","","","","","","","","","","","","","","19371119","+,,6","19371128",",,6","","","","","0",",T,6,19,+","16.0",",,6,28,","","","","","","","57.9",",,,6","0",",T,,6","","","","","","","",""
"USC00405560","1937-12","36.266667","-86.683333","152.4","MADISON, TN US","","","","","","","","","","","0",",6","","","","","","","","","","","","","","","19371208","+,,6","","","","","","","0",",T,6,08,+","","","","","","","","","","","0",",T,,6","","","","","","","",""
"USC00405560","1938-01","36.266667","-86.683333","152.4","MADISON, TN US","","","","","13",",6","11",",6","2",",6","","","","","","","","","","","","","","","","","","","19380121",",,6","","","","","","","55.4",",,6,21,","","","","","","","157.6",",,,6","","","","","","","","","",""
"USC00405560","1938-02","36.266667","-86.683333","152.4","MADISON, TN US","","","","","12",",6","7",",6","0",",6","0",",6","","","","","","","","","","","","","","","19380225","+,,6","19380214",",,6","","","","","0",",T,6,25,+","16.0",",,6,14,","","","","","","","61.1",",,,6","0",",T,,6","","","","","","","",""
"USC00405560","1938-03","36.266667","-86.683333","152.4","MADISON, TN US","","","","","17",",6","12",",6","0",",6","0",",6","","","","","","","","","","","","","","","19380331","+,,6","19380331",",,6","","","","","0",",,6,31,+","25.1",",,6,31,","","","","","","","139.3",",,,6","0",",,,6","","","","","","","",""
"USC00405560","1938-04","36.266667","-86.683333","152.4","MADISON, TN US","","","","","10",",6","6",",6","1",",6","0",",6","","","","","","","","","","","","","","","19380409",",,6","19380418",",,6","","","","","0",",T,6,09,","26.4",",,6,18,","","","","","","","73.6",",,,6","0",",T,,6","","","","","","","",""
"USC00405560","1938-06","36.266667","-86.683333","152.4","MADISON, TN US","","","","","9",",6","8",",6","0",",6","","","","","","","","","","","","","","","","","","","19380626",",,6","","","","","","","20.3",",,6,26,","","","","","","","72.3",",,,6","","","","","","","","","",""
"USC00405560","1938-07","36.266667","-86.683333","152.4","MADISON, TN US","","","","","11",",6","10",",6","3",",6","","","","","","","","","","","","","","","","","","","19380731",",,6","","","","","","","47.8",",,6,31,","","","","","","","200.3",",,,6","","","","","","","","","",""
"USC00405560","1938-08","36.266667","-86.683333","152.4","MADISON, TN US","","","","","11",",6","8",",6","0",",6","","","","","","","","","","","","","","","","","","","19380811",",,6","","","","","","","24.4",",,6,11,","","","","","","","97.4",",,,6","","","","","","","","","",""
"USC00405560","1938-09","36.266667","-86.683333","152.4","MADISON, TN US","","","","","7",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","","","19380911",",,6","","","","","","","27.4",",,6,11,","","","","","","","73.5",",,,6","","","","","","","","","",""
"USC00405560","1938-10","36.266667","-86.683333","152.4","MADISON, TN US","","","","","4",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","","","19381019",",,6","","","","","","","15.0",",,6,19,","","","","","","","17.1",",,,6","","","","","","","","","",""
"USC00405560","1938-11","36.266667","-86.683333","152.4","MADISON, TN US","","","","","10","1,6","5","1,6","1","1,6","1",",6","","","","","","","","","","","","","","","19381124",",,6","19381117",",1,6","","","","","66",",,6,24,","27.9","1,,6,17,","","","","","","","79.5","1,,,6","66",",,,6","","","","","","","",""
"USC00405560","1938-12","36.266667","-86.683333","152.4","MADISON, TN US","","","","","7",",6","4",",6","1",",6","0",",6","","","","","","","","","","","","","","","19381209",",,6","19381226",",,6","","","","","0",",T,6,09,","27.7",",,6,26,","","","","","","","62.5",",,,6","0",",T,,6","","","","","","","",""
"USC00405560","1939-01","36.266667","-86.683333","152.4","MADISON, TN US","","","","","14",",6","10",",6","3",",6","0",",6","","","","","","","","","","","","","","","19390125","+,,6","19390113",",,6","","","","","0",",T,6,25,+","47.0",",,6,13,","","","","","","","174.8",",,,6","0",",T,,6","","","","","","","",""
"USC00405560","1939-02","36.266667","-86.683333","152.4","MADISON, TN US","","","","","16",",6","12",",6","4",",6","0",",6","","","","","","","","","","","","","","","19390222","+,,6","19390215",",,6","","","","","0",",T,6,22,+","40.9",",,6,15,","","","","","","","235.1",",,,6","0",",T,,6","","","","","","","",""
"USC00405560","1939-03","36.266667","-86.683333","152.4","MADISON, TN US","","","","","11",",6","8",",6","1",",6","0",",6","","","","","","","","","","","","","","","19390331","+,,6","19390304",",,6","","","","","0",",,6,31,+","30.0",",,6,04,","","","","","","","136.2",",,,6","0",",,,6","","","","","","","",""
"USC00405560","1939-04","36.266667","-86.683333","152.4","MADISON, TN US","","","","","12",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","","","19390411",",,6","","","","","","","32.5",",,6,11,","","","","","","","100.1",",,,6","","","","","","","","","",""
"USC00405560","1939-05","36.266667","-86.683333","152.4","MADISON, TN US","","","","","","","","","","","0",",6","","","","","","","","","","","","","","","19390531","+,,6","","","","","","","0",",,6,31,+","","","","","","","","","","","0",",,,6","","","","","","","",""
"USC00405560","1939-06","36.266667","-86.683333","152.4","MADISON, TN US","","","","","15",",6","9",",6","2",",6","","","","","","","","","","","","","","","","","","","19390628",",,6","","","","","","","35.6",",,6,28,","","","","","","","149.8",",,,6","","","","","","","","","",""
"USC00405560","1939-07","36.266667","-86.683333","152.4","MADISON, TN US","","","","","10",",6","4",",6","0",",6","0",",6","","","","","","","","","","","","","","","19390731","+,,6","19390720",",,6","","","","","0",",,6,31,+","23.9",",,6,20,","","","","","","","65.6",",,,6","0",",,,6","","","","","","","",""
"USC00405560","1939-08","36.266667","-86.683333","152.4","MADISON, TN US","","","","","9",",6","3",",6","1",",6","0",",6","","","","","","","","","","","","","","","19390831","+,,6","19390803",",,6","","","","","0",",,6,31,+","37.6",",,6,03,","","","","","","","64.1",",,,6","0",",,,6","","","","","","","",""
"USC00405560","1939-09","36.266667","-86.683333","152.4","MADISON, TN US","","","","","5",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","19390930",",,6","","","","","","","16.5",",,6,30,","","","","","","","28.6",",,,6","","","","","","","","","",""
"USC00405560","1939-10","36.266667","-86.683333","152.4","MADISON, TN US","","","","","9",",6","3",",6","0",",6","0",",6","","","","","","","","","","","","","","","19391031","+,,6","19391028",",,6","","","","","0",",,6,31,+","8.6",",,6,28,","","","","","","","24.6",",,,6","0",",,,6","","","","","","","",""
"USC00405560","1939-11","36.266667","-86.683333","152.4","MADISON, TN US","","","","","7",",6","4",",6","0",",6","0",",6","","","","","","","","","","","","","","","19391130","+,,6","19391119",",,6","","","","","0",",,6,30,+","14.2",",,6,19,","","","","","","","33.3",",,,6","0",",,,6","","","","","","","",""
"USC00405560","1939-12","36.266667","-86.683333","152.4","MADISON, TN US","","","","","7",",6","5",",6","0",",6","0",",6","","","","","","","","","","","","","","","19391228","+,,6","19391201",",,6","","","","","0",",T,6,28,+","16.8",",,6,01,","","","","","","","47.0",",,,6","0",",T,,6","","","","","","","",""
"USC00405560","1940-01","36.266667","-86.683333","152.4","MADISON, TN US","","","","","5",",6","3",",6","0",",6","1",",6","","","","","","","","","","","","","","","19400123",",,6","19400114",",,6","","","","","127",",,6,23,","14.7",",,6,14,","","","","","","","37.8",",,,6","140",",,,6","","","","","","","",""
"USC00405560","1940-02","36.266667","-86.683333","152.4","MADISON, TN US","","","","","15",",6","11",",6","2",",6","","","","","","","","","","","","","","","","","","","19400210",",,6","","","","","","","29.0",",,6,10,","","","","","","","146.0",",,,6","","","","","","","","","",""
"USC00405560","1940-03","36.266667","-86.683333","152.4","MADISON, TN US","","","","","14",",6","11",",6","3",",6","1",",6","","","","","","","","","","","","","","","19400324",",,6","19400330",",,6","","","","","114",",,6,24,","38.9",",,6,30,","","","","","","","193.3",",,,6","114",",,,6","","","","","","","",""
"USC00405560","1940-04","36.266667","-86.683333","152.4","MADISON, TN US","","","","","12",",6","9",",6","2",",6","0",",6","","","","","","","","","","","","","","","19400412",",,6","19400418",",,6","","","","","0",",T,6,12,","41.7",",,6,18,","","","","","","","115.1",",,,6","0",",T,,6","","","","","","","",""
"USC00405560","1940-05","36.266667","-86.683333","152.4","MADISON, TN US","","","","","7",",6","6",",6","3",",6","","","","","","","","","","","","","","","","","","","19400501",",,6","","","","","","","38.6",",,6,01,","","","","","","","129.7",",,,6","","","","","","","","","",""
"USC00405560","1940-06","36.266667","-86.683333","152.4","MADISON, TN US","","","","","12",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","19400628",",,6","","","","","","","22.6",",,6,28,","","","","","","","56.4",",,,6","","","","","","","","","",""
"USC00405560","1940-07","36.266667","-86.683333","152.4","MADISON, TN US","","","","","11",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","","","19400724",",,6","","","","","","","15.7",",,6,24,","","","","","","","50.5",",,,6","","","","","","","","","",""
"USC00405560","1940-08","36.266667","-86.683333","152.4","MADISON, TN US","","","","","9",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","","","19400818",",,6","","","","","","","15.2",",,6,18,","","","","","","","50.1",",,,6","","","","","","","","","",""
"USC00405560","1940-09","36.266667","-86.683333","152.4","MADISON, TN US","","","","","4",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","19400925",",,6","","","","","","","24.9",",,6,25,","","","","","","","41.4",",,,6","","","","","","","","","",""
"USC00405560","1940-10","36.266667","-86.683333","152.4","MADISON, TN US","","","","","4",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","19401015",",,6","","","","","","","12.2",",,6,15,","","","","","","","26.0",",,,6","","","","","","","","","",""
"USC00405560","1940-11","36.266667","-86.683333","152.4","MADISON, TN US","","","","","8",",6","7",",6","2",",6","","","","","","","","","","","","","","","","","","","19401101",",,6","","","","","","","37.3",",,6,01,","","","","","","","117.5",",,,6","","","","","","","","","",""
"USC00405560","1940-12","36.266667","-86.683333","152.4","MADISON, TN US","","","","","13",",6","7",",6","0",",6","","","","","","","","","","","","","","","","","","","19401227",",,6","","","","","","","22.4",",,6,27,","","","","","","","78.5",",,,6","","","","","","","","","",""
"USC00405560","1941-01","36.266667","-86.683333","152.4","MADISON, TN US","","","","","10",",6","8",",6","1",",6","0",",6","","","","","","","","","","","","","","","19410118",",,6","19410124",",,6","","","","","0",",T,6,18,","30.0",",,6,24,","","","","","","","59.4",",,,6","0",",T,,6","","","","","","","",""
"USC00405560","1941-02","36.266667","-86.683333","152.4","MADISON, TN US","","","","","4",",6","3",",6","0",",6","1",",6","","","","","","","","","","","","","","","19410228",",,6","19410202",",,6","","","","","38",",,6,28,","4.1",",,6,02,","","","","","","","13.0",",,,6","51",",,,6","","","","","","","",""
"USC00405560","1941-03","36.266667","-86.683333","152.4","MADISON, TN US","","","","","10",",6","9",",6","0",",6","0",",6","","","","","","","","","","","","","","","19410313","+,,6","19410304",",,6","","","","","0",",T,6,13,+","21.3",",,6,04,","","","","","","","60.2",",,,6","0",",T,,6","","","","","","","",""
"USC00405560","1941-04","36.266667","-86.683333","152.4","MADISON, TN US","","","","","7",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","","","19410423",",,6","","","","","","","31.2",",,6,23,","","","","","","","74.4",",,,6","","","","","","","","","",""
"USC00405560","1941-05","36.266667","-86.683333","152.4","MADISON, TN US","","","","","4",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","","","19410507",",,6","","","","","","","9.4",",,6,07,","","","","","","","17.8",",,,6","","","","","","","","","",""
"USC00405560","1941-06","36.266667","-86.683333","152.4","MADISON, TN US","","","","","10",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","","","19410608",",,6","","","","","","","9.1",",,6,08,","","","","","","","44.4",",,,6","","","","","","","","","",""
"USC00405560","1941-08","36.266667","-86.683333","152.4","MADISON, TN US","","","","","13",",6","8",",6","0",",6","","","","","","","","","","","","","","","","","","","19410801",",,6","","","","","","","23.4",",,6,01,","","","","","","","91.8",",,,6","","","","","","","","","",""
"USC00405560","1941-09","36.266667","-86.683333","152.4","MADISON, TN US","","","","","2",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","","","19410925",",,6","","","","","","","4.3",",,6,25,","","","","","","","5.3",",,,6","","","","","","","","","",""
"USC00405560","1941-10","36.266667","-86.683333","152.4","MADISON, TN US","","","","","8",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","19411010",",,6","","","","","","","16.5",",,6,10,","","","","","","","45.2",",,,6","","","","","","","","","",""
"USC00405560","1941-11","36.266667","-86.683333","152.4","MADISON, TN US","","","","","7",",6","5",",6","2",",6","0",",6","","","","","","","","","","","","","","","19411108",",,6","19411123",",,6","","","","","0",",T,6,08,","26.7",",,6,23,","","","","","","","97.1",",,,6","0",",T,,6","","","","","","","",""
"USC00405560","1941-12","36.266667","-86.683333","152.4","MADISON, TN US","","","","","9",",6","8",",6","2",",6","","","","","","","","","","","","","","","","","","","19411213",",,6","","","","","","","28.4",",,6,13,","","","","","","","97.3",",,,6","","","","","","","","","",""
"USC00405560","1942-01","36.266667","-86.683333","152.4","MADISON, TN US","","","","","8",",6","7",",6","2",",6","3",",6","","","","","","","","","","","","","","","19420104",",,6","19420101",",,6","","","","","58",",,6,04,","47.2",",,6,01,","","","","","","","116.0",",,,6","152",",,,6","","","","","","","",""
"USC00405560","1942-02","36.266667","-86.683333","152.4","MADISON, TN US","","","","","10",",6","7",",6","1",",6","0",",6","","","","","","","","","","","","","","","19420224",",,6","19420216",",,6","","","","","23",",,6,24,","31.8",",,6,16,","","","","","","","98.4",",,,6","23",",,,6","","","","","","","",""
"USC00405560","1942-03","36.266667","-86.683333","152.4","MADISON, TN US","","","","","14",",6","10",",6","1",",6","0",",6","","","","","","","","","","","","","","","19420309","+,,6","19420313",",,6","","","","","0",",T,6,09,+","27.4",",,6,13,","","","","","","","100.3",",,,6","0",",T,,6","","","","","","","",""
"USC00405560","1942-04","36.266667","-86.683333","152.4","MADISON, TN US","","","","","7",",6","3",",6","1",",6","","","","","","","","","","","","","","","","","","","19420409",",,6","","","","","","","47.8",",,6,09,","","","","","","","66.1",",,,6","","","","","","","","","",""
"USC00405560","1942-05","36.266667","-86.683333","152.4","MADISON, TN US","","","","","7",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","19420504",",,6","","","","","","","21.8",",,6,04,","","","","","","","66.3",",,,6","","","","","","","","","",""
"USC00405560","1942-06","36.266667","-86.683333","152.4","MADISON, TN US","","","","","9",",6","7",",6","0",",6","","","","","","","","","","","","","","","","","","","19420622",",,6","","","","","","","17.5",",,6,22,","","","","","","","62.4",",,,6","","","","","","","","","",""
"USC00405560","1942-07","36.266667","-86.683333","152.4","MADISON, TN US","","","","","10",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","","","19420709",",,6","","","","","","","32.5",",,6,09,","","","","","","","75.5",",,,6","","","","","","","","","",""
"USC00405560","1942-08","36.266667","-86.683333","152.4","MADISON, TN US","","","","","11",",6","10",",6","1",",6","","","","","","","","","","","","","","","","","","","19420807",",,6","","","","","","","33.5",",,6,07,","","","","","","","137.6",",,,6","","","","","","","","","",""
"USC00405560","1942-09","36.266667","-86.683333","152.4","MADISON, TN US","","","","","9",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","","","19420917",",,6","","","","","","","26.9",",,6,17,","","","","","","","49.3",",,,6","","","","","","","","","",""
"USC00405560","1942-10","36.266667","-86.683333","152.4","MADISON, TN US","","","","","9",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","","","19421031",",,6","","","","","","","51.6",",,6,31,","","","","","","","92.2",",,,6","","","","","","","","","",""
"USC00405560","1942-11","36.266667","-86.683333","152.4","MADISON, TN US","","","","","8",",6","8",",6","0",",6","","","","","","","","","","","","","","","","","","","19421122",",,6","","","","","","","10.9",",,6,22,","","","","","","","59.0",",,,6","","","","","","","","","",""
"USC00405560","1942-12","36.266667","-86.683333","152.4","MADISON, TN US","","","","","19",",6","10",",6","2",",6","1",",6","","","","","","","","","","","","","","","19421203",",,6","19421226",",,6","","","","","86",",,6,03,","48.3",",,6,26,","","","","","","","174.2",",,,6","86",",,,6","","","","","","","",""
"USC00405560","1943-01","36.266667","-86.683333","152.4","MADISON, TN US","","","","","5",",6","2",",6","0",",6","1",",6","","","","","","","","","","","","","","","19430126",",,6","19430126",",,6","","","","","64",",,6,26,","24.9",",,6,26,","","","","","","","34.8",",,,6","64",",,,6","","","","","","","",""
"USC00405560","1943-02","36.266667","-86.683333","152.4","MADISON, TN US","","","","","8",",6","4",",6","0",",6","0",",6","","","","","","","","","","","","","","","19430216",",,6","19430203",",,6","","","","","5",",,6,16,","17.3",",,6,03,","","","","","","","45.3",",,,6","5",",,,6","","","","","","","",""
"USC00405560","1943-03","36.266667","-86.683333","152.4","MADISON, TN US","","","","","15",",6","10",",6","4",",6","0",",6","","","","","","","","","","","","","","","19430305",",,6","19430319",",,6","","","","","15",",,6,05,","91.4",",,6,19,","","","","","","","283.8",",,,6","15",",,,6","","","","","","","",""
"USC00405560","1943-04","36.266667","-86.683333","152.4","MADISON, TN US","","","","","13",",6","6",",6","2",",6","0",",6","","","","","","","","","","","","","","","19430414",",,6","19430409",",,6","","","","","0",",T,6,14,","35.6",",,6,09,","","","","","","","120.8",",,,6","0",",T,,6","","","","","","","",""
"USC00405560","1943-05","36.266667","-86.683333","152.4","MADISON, TN US","","","","","14",",6","10",",6","2",",6","","","","","","","","","","","","","","","","","","","19430514",",,6","","","","","","","49.8",",,6,14,","","","","","","","175.8",",,,6","","","","","","","","","",""
"USC00405560","1943-06","36.266667","-86.683333","152.4","MADISON, TN US","","","","","9",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","19430605",",,6","","","","","","","10.2",",,6,05,","","","","","","","33.8",",,,6","","","","","","","","","",""
"USC00405560","1943-07","36.266667","-86.683333","152.4","MADISON, TN US","","","","","8",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","","","19430726",",,6","","","","","","","40.9",",,6,26,","","","","","","","78.0",",,,6","","","","","","","","","",""
"USC00405560","1943-08","36.266667","-86.683333","152.4","MADISON, TN US","","","","","5",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","19430812",",,6","","","","","","","8.4",",,6,12,","","","","","","","22.3",",,,6","","","","","","","","","",""
"USC00405560","1943-09","36.266667","-86.683333","152.4","MADISON, TN US","","","","","10",",6","8",",6","2",",6","","","","","","","","","","","","","","","","","","","19430904",",,6","","","","","","","44.2",",,6,04,","","","","","","","138.7",",,,6","","","","","","","","","",""
"USC00405560","1943-10","36.266667","-86.683333","152.4","MADISON, TN US","","","","","7",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","19431027",",,6","","","","","","","8.1",",,6,27,","","","","","","","30.1",",,,6","","","","","","","","","",""
"USC00405560","1943-11","36.266667","-86.683333","152.4","MADISON, TN US","","","","","6",",6","4",",6","0",",6","0",",6","","","","","","","","","","","","","","","19431109",",,6","19431107",",,6","","","","","0",",T,6,09,","19.3",",,6,07,","","","","","","","43.5",",,,6","0",",T,,6","","","","","","","",""
"USC00405560","1943-12","36.266667","-86.683333","152.4","MADISON, TN US","","","","","7",",6","5",",6","0",",6","0",",6","","","","","","","","","","","","","","","19431229","+,,6","19431225",",,6","","","","","0",",T,6,29,+","21.3",",,6,25,","","","","","","","82.2",",,,6","0",",T,,6","","","","","","","",""
"USC00405560","1944-01","36.266667","-86.683333","152.4","MADISON, TN US","","","","","7",",6","6",",6","2",",6","1",",6","","","","","","","","","","","","","","","19440115",",,6","19440102",",,6","","","","","46",",,6,15,","33.0",",,6,02,","","","","","","","87.1",",,,6","69",",,,6","","","","","","","",""
"USC00405560","1944-02","36.266667","-86.683333","152.4","MADISON, TN US","","","","","13",",6","10",",6","1",",6","","","","","","","","","","","","","","","","","","","19440217",",,6","","","","","","","66.3",",,6,17,","","","","","","","182.6",",,,6","","","","","","","","","",""
"USC00405560","1944-03","36.266667","-86.683333","152.4","MADISON, TN US","","","","","14",",6","9",",6","1",",6","0",",6","","","","","","","","","","","","","","","19440308",",,6","19440319",",,6","","","","","13",",,6,08,","51.1",",,6,19,","","","","","","","140.8",",,,6","13",",,,6","","","","","","","",""
"USC00405560","1944-04","36.266667","-86.683333","152.4","MADISON, TN US","","","","","13",",6","9",",6","2",",6","0",",6","","","","","","","","","","","","","","","19440430","+,,6","19440426",",,6","","","","","0",",,6,30,+","33.8",",,6,26,","","","","","","","129.7",",,,6","0",",,,6","","","","","","","",""
"USC00405560","1944-05","36.266667","-86.683333","152.4","MADISON, TN US","","","","","4",",6","3",",6","3",",6","","","","","","","","","","","","","","","","","","","19440505",",,6","","","","","","","37.6",",,6,05,","","","","","","","102.1",",,,6","","","","","","","","","",""
"USC00405560","1944-06","36.266667","-86.683333","152.4","MADISON, TN US","","","","","5",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","19440614",",,6","","","","","","","19.3",",,6,14,","","","","","","","27.9",",,,6","","","","","","","","","",""
"USC00405560","1944-07","36.266667","-86.683333","152.4","MADISON, TN US","","","","","11",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","","","19440719",",,6","","","","","","","9.1",",,6,19,","","","","","","","31.1",",,,6","","","","","","","","","",""
"USC00405560","1944-08","36.266667","-86.683333","152.4","MADISON, TN US","","","","","11",",6","8",",6","3",",6","","","","","","","","","","","","","","","","","","","19440831",",,6","","","","","","","50.8",",,6,31,","","","","","","","189.3",",,,6","","","","","","","","","",""
"USC00405560","1944-09","36.266667","-86.683333","152.4","MADISON, TN US","","","","","8",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","","","19440929",",,6","","","","","","","65.0",",,6,29,","","","","","","","102.1",",,,6","","","","","","","","","",""
"USC00405560","1944-10","36.266667","-86.683333","152.4","MADISON, TN US","","","","","5",",6","3",",6","1",",6","","","","","","","","","","","","","","","","","","","19441005",",,6","","","","","","","62.0",",,6,05,","","","","","","","76.8",",,,6","","","","","","","","","",""
"USC00405560","1944-11","36.266667","-86.683333","152.4","MADISON, TN US","","","","","10",",6","5",",6","1",",6","0",",6","","","","","","","","","","","","","","","19441129",",,6","19441119",",,6","","","","","13",",,6,29,","28.2",",,6,19,","","","","","","","61.0",",,,6","13",",,,6","","","","","","","",""
"USC00405560","1944-12","36.266667","-86.683333","152.4","MADISON, TN US","","","","","15",",6","8",",6","3",",6","3",",6","","","","","","","","","","","","","","","19441211",",,6","19441231",",,6","","","","","76",",,6,11,","89.4",",,6,31,","","","","","","","215.5",",,,6","146",",,,6","","","","","","","",""
"USC00405560","1945-01","36.266667","-86.683333","152.4","MADISON, TN US","","","","","12",",6","9",",6","0",",6","1",",6","","","","","","","","","","","","","","","19450101",",,6","19450107",",,6","","","","","38",",,6,01,","19.6",",,6,07,","","","","","","","111.0",",,,6","64",",,,6","","","","","","","",""
"USC00405560","1945-02","36.266667","-86.683333","152.4","MADISON, TN US","","","","","14",",6","10",",6","2",",6","0",",6","","","","","","","","","","","","","","","19450208",",,6","19450221",",,6","","","","","5",",,6,08,","45.0",",,6,21,","","","","","","","188.7",",,,6","5",",,,6","","","","","","","",""
"USC00405560","1945-03","36.266667","-86.683333","152.4","MADISON, TN US","","","","","13",",6","7",",6","0",",6","","","","","","","","","","","","","","","","","","","19450303",",,6","","","","","","","13.0",",,6,03,","","","","","","","55.3",",,,6","","","","","","","","","",""
"USC00405560","1945-04","36.266667","-86.683333","152.4","MADISON, TN US","","","","","12",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","","","19450428",",,6","","","","","","","39.4",",,6,28,","","","","","","","120.5",",,,6","","","","","","","","","",""
"USC00405560","1945-06","36.266667","-86.683333","152.4","MADISON, TN US","","","","","6",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","","","19450608",",,6","","","","","","","27.7",",,6,08,","","","","","","","81.2",",,,6","","","","","","","","","",""
"USC00405560","1945-07","36.266667","-86.683333","152.4","MADISON, TN US","","","","","11",",6","9",",6","2",",6","","","","","","","","","","","","","","","","","","","19450725",",,6","","","","","","","38.6",",,6,25,","","","","","","","159.6",",,,6","","","","","","","","","",""
"USC00405560","1945-08","36.266667","-86.683333","152.4","MADISON, TN US","","","","","6",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","","","19450815",",,6","","","","","","","51.8",",,6,15,","","","","","","","65.5",",,,6","","","","","","","","","",""
"USC00405560","1945-09","36.266667","-86.683333","152.4","MADISON, TN US","","","","","7",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","","","19450913",",,6","","","","","","","35.3",",,6,13,","","","","","","","98.4",",,,6","","","","","","","","","",""
"USC00405560","1945-10","36.266667","-86.683333","152.4","MADISON, TN US","","","","","9",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","","","19451005",",,6","","","","","","","19.3",",,6,05,","","","","","","","53.6",",,,6","","","","","","","","","",""
