"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00405956","2005-11","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","1160.3","0","8.6",",0","10",",0","6",",0","1",",0","0",",0","0",",0","0",",0","7",",0","0",",0","15",",0","0",",0","","","20051119",",,0","20051130","+,,0","20051130","+,,0","","","20051116",",,0","20051109","+,,0","-5.0",",0,19,","0",",,0,30,+","0",",,0,30,+","29.5",",,0,16,","28.3",",0,09,+","","","319.0","0","  17.8","1,,,0,3,2","","","203.1",",0","  21.7","1,,,0,3,2","","","   5.6","1,,,0,3,2","","","   9.4","1,,,0,3,2","","","  11.1","1,,,0,3,2","","","  15.7","1,,,0,3,2","","","81.7",",,,0","0",",,,0","11.85",",0","19.16",",,,0","4.54",",,,0","",""
"USC00405956","2005-12","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","1160.3","0","0.0",",0","11",",0","5",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","1",",0","0",",0","","","20051211","+,,0","20051231","+,,0","20051231","+,,0","","","20051215",",,0","20051204",",,0","-8.9",",0,11,+","0",",,0,31,+","0",",,0,31,+","19.8",",,0,15,","21.1",",0,04,","","","766.0","0","   8.3",",,,0,3,2","","","447.0",",0","  13.3",",,,0,3,2","","","   2.2",",,,0,3,2","","","   2.8",",,,0,3,2","","","   5.0",",,,0,3,2","","","   7.8",",,,0,3,2","","","60.8",",,,0","0",",,,0","3.91",",0","9.46",",,,0","-1.63",",,,0","",""
"USC00405956","2006-01","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","0.0","0","0.0","1,0","11",",0","7",",0","4",",0","0",",0","0",",0","0","1,0","13","1,0","0",",0","2",",0","0",",0","","","20060127","+,1,0","20060118","+,,0","20060118","+,,0","","","20060123",",,0","20060109","+,,0","-3.3","1,0,27,+","0",",T,0,18,+","0",",T,0,18,+","72.4",",,0,23,","21.1",",0,09,+","","","1072.0","0","  11.1",",,,0,3,2","","","306.0",",0","  15.6",",,,0,3,2","","","   3.3",",,,0,3,2","","","   6.7",",,,0,3,2","","","   6.8",",,,0,3,2","","","  10.6",",,,0,3,2","","","200.0",",,,0","0",",T,,0","8.17","1,0","14.24",",,,0","2.11","1,,,0","",""
"USC00405956","2006-02","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","0.0","0","0.0",",0","12",",0","9",",0","1",",0","3","2,0","1",",0","0",",0","23",",0","2",",0","1",",0","0",",0","","","20060220","+,,0","20060211",",2,0","20060211",",,0","","","20060211",",,0","20060217",",,0","-10.0",",0,20,+","51","2,,0,11,","71",",,0,11,","27.2",",,0,11,","21.7",",0,17,","","","1478.6","0","  10.0",",,,1,3,2","","","406.6",",0","  13.9",",,,1,3,2","","","   1.7",",,,1,3,2","","","   5.0",",,,1,3,2","","","   4.6",",,,1,3,2","","","   8.9",",,,1,3,2","","","108.1",",,,0","89",",,,0","3.81",",0","9.69",",,,0","-2.06",",,,0","",""
"USC00405956","2006-03","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","14.9","0","14.9",",0","7",",0","6",",0","2",",0","0",",0","0",",0","0",",0","8",",0","0",",0","12",",0","0",",0","","","20060327","+,,0","20060331","+,,0","20060331","+,,0","","","20060310",",,0","20060313",",,0","-2.8",",0,27,+","0",",,0,31,+","0",",,0,31,+","30.2",",,0,10,","29.4",",0,13,","","","1709.7","0","  16.7",",,,0,3,2","","","231.1",",0","  21.1",",,,0,3,2","","","   6.1",",,,0,3,2","","","  11.1",",,,0,3,2","","","   9.6",",,,0,3,2","","","  15.7",",,,0,3,2","","","93.0",",,,0","0",",,,0","11.36",",0","18.30",",,,0","4.42",",,,0","",""
"USC00405956","2006-04","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","94.8","0","79.9",",0","9",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","3",",0","","","20060411","+,,0","20060430","+,,0","20060430","+,,0","","","20060421",",,0","20060419",",,0","3.3",",0,11,+","0",",,0,30,+","0",",,0,30,+","44.2",",,0,21,","34.4",",0,19,","152.8","1,,,0","1757.5","0","  22.8",",,,0,3,2","","","47.8",",0","  32.8",",,,0,3,2","","","  10.6",",,,0,3,2","","","  18.9",",,,0,3,2","","","  16.3",",,,0,3,2","","","  23.8",",,,0,3,2","","","119.0",",,,0","0",",,,0","19.41",",0","26.16",",,,0","12.65",",,,0","2162",",,,0"
"USC00405956","2006-05","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","212.9","0","118.1",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","10",",0","","","20060515",",,0","20060531","+,,0","20060531","+,,0","","","20060504",",,0","20060528",",,0","7.8",",0,15,","0",",,0,31,+","0",",,0,31,+","32.0",",,0,04,","34.4",",0,28,","176.9",",,,0","1782.5","0","  25.0",",,,0,3,2","","","25.0",",0","  32.2",",,,0,3,2","","","  15.0",",,,0,3,2","","","  20.6",",,,0,3,2","","","  19.4",",,,0,3,2","","","  26.3",",,,0,3,2","","","112.2",",,,0","0",",,,0","21.34",",0","27.54",",,,0","15.13",",,,0","2018",",,,0"
"USC00405956","2006-06","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","417.6","0","204.7",",0","6",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","14",",0","","","20060606",",,0","20060630","+,,0","20060630","+,,0","","","20060618",",,0","20060617",",,0","13.3",",0,06,","0",",,0,30,+","0",",,0,30,+","51.3",",,0,18,","37.2",",0,17,","189.3",",,,0","1782.5","0","  26.7",",,,0,3,2","","","0.0",",0","  35.6",",,,0,3,2","","","  21.7",",,,0,3,2","","","  27.2",",,,0,3,2","","","  24.3",",,,0,3,2","","","  32.3",",,,0,3,2","","","74.7",",,,0","0",",,,0","25.16",",0","31.71",",,,0","18.60",",,,0","1202",",,,0"
"USC00405956","2006-07","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","715.7","0","298.1",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","24",",0","","","20060723",",,0","20060731","+,,0","20060731","+,,0","","","20060706",",,0","20060722",",,0","16.7",",0,23,","0",",,0,31,+","0",",,0,31,+","12.4",",,0,06,","38.9",",0,22,","242.1",",,,0","0.0","0","  28.3",",,,0,3,2","","","0.0",",0","  37.2",",,,0,3,2","","","  22.2",",,,0,3,2","","","  30.0",",,,0,3,2","","","  25.7",",,,0,3,2","","","  34.1",",,,0,3,2","","","14.7",",,,0","0",",,,0","27.95",",0","34.23",",,,0","21.66",",,,0","1725",",,,0"
"USC00405956","2006-08","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","1038.7","0","323.0",",0","9",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","27",",0","","","20060831",",,0","20060831","+,,0","20060831","+,,0","","","20060801",",,0","20060821","+,,0","17.2",",0,31,","0",",,0,31,+","0",",,0,31,+","26.2",",,0,01,","38.3",",0,21,+","212.1",",,,0","0.0","0","  30.6",",,,0,3,2","","","0.0",",0","  37.2",",,,0,3,2","","","  23.9",",,,0,3,2","","","  27.8",",,,0,3,2","","","  27.0",",,,0,3,2","","","  33.7",",,,0,3,2","","","88.4",",,,0","0",",,,0","28.75",",0","35.17",",,,0","22.33",",,,0","1357",",,,0"
"USC00405956","2006-09","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","1154.1","0","115.4",",0","9",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","9",",0","","","20060930","+,,0","20060930","+,,0","20060930","+,,0","","","20060918",",,0","20060917",",,0","7.2",",0,30,+","0",",,0,30,+","0",",,0,30,+","51.1",",,0,18,","35.0",",0,17,","147.0",",,,0","8.3","0","  23.9",",,,0,3,2","","","8.3",",0","  31.7",",,,0,3,2","","","  16.1",",,,0,3,2","","","  22.8",",,,0,3,2","","","  21.0",",,,0,3,2","","","  27.6",",,,0,3,2","","","78.9",",,,0","0",",,,0","21.90",",0","28.84",",,,0","14.96",",,,0","1441",",,,0"
"USC00405956","2006-10","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","1195.2","0","41.1",",0","7",",0","6",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","19",",0","3",",0","","","20061024",",,0","20061031","+,,0","20061031","+,,0","","","20061017",",,0","20061003",",,0","0.0",",0,24,","0",",,0,31,+","0",",,0,31,+","42.2",",,0,17,","33.9",",0,03,","108.1","1,,,0","124.3","0","  22.8",",,,0,3,2","","","116.0",",0","  31.1",",,,0,3,2","","","  10.0",",,,0,3,2","","","  14.4",",,,0,3,2","","","  15.4",",,,0,3,2","","","  20.8",",,,0,3,2","","","71.4",",,,0","0",",,,0","15.92",",0","22.90",",,,0","8.93",",,,0","1566",",,,0"
"USC00405956","2006-11","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","1198.5","0","3.3",",0","12",",0","6",",0","1",",0","0",",0","0",",0","0",",0","13",",0","0",",0","10",",0","0",",0","","","20061121",",,0","20061130","+,,0","20061130","+,,0","","","20061115",",,0","20061110",",,0","-3.3",",0,21,","0",",,0,30,+","0",",,0,30,+","25.9",",,0,15,","27.2",",0,10,","","","364.9","0","  15.0",",,,0,3,2","","","240.6",",0","  18.3",",,,0,3,2","","","   3.3",",,,0,3,2","","","   8.9",",,,0,3,2","","","   8.6",",,,0,3,2","","","  13.3",",,,0,3,2","","","75.1",",,,0","0",",,,0","10.42",",0","17.40",",,,0","3.44",",,,0","",""
"USC00405956","2006-12","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","1198.5","0","0.0",",0","9",",0","7",",0","2",",0","0",",0","0",",0","0",",0","14",",0","0",",0","7",",0","0",",0","","","20061209",",,0","20061231","+,,0","20061201",",,0","","","20061231",",,0","20061219","+,,0","-10.6",",0,09,","0",",,0,31,+","0",",T,0,01,","65.0",",,0,31,","22.2",",0,19,+","","","684.6","0","  12.8","1,,,0,3,2","","","319.7",",0","  17.8","1,,,0,3,2","","","   1.1","1,,,0,3,2","","","   3.3","1,,,0,3,2","","","   6.8","1,,,0,3,2","","","  10.3","1,,,0,3,2","","","173.1",",,,0","0",",T,,0","8.02",",0","14.21",",,,0","1.84",",,,0","",""
"USC00405956","2007-01","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","0.0","0","0.0",",0","11",",0","7",",0","0",",0","0",",0","0",",0","0",",0","21",",0","1",",0","0",",0","0",",0","","","20070131",",,0","20070131","+,,0","20070131","+,,0","","","20070105",",,0","20070115",",,0","-8.9",",0,31,","0",",,0,31,+","0",",,0,31,+","23.9",",,0,05,","19.4",",0,15,","","","1088.3","0","  12.8",",,,0,3,2","","","403.7",",0","  14.4",",,,0,3,2","","","   1.7",",,,0,3,2","","","   2.2",",,,0,3,2","","","   6.0",",,,0,3,2","","","   9.2",",,,0,3,2","","","123.4",",,,0","0",",,,0","5.31",",0","10.41",",,,0","0.21",",,,0","",""
"USC00405956","2007-02","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","0.0","0","0.0",",0","6",",0","3",",0","1",",0","1",",0","1",",0","0",",0","18",",0","2",",0","1",",0","0",",0","","","20070217","+,,0","20070202",",,0","20070202",",,0","","","20070225",",,0","20070222",",,0","-8.9",",0,17,+","51",",,0,02,","43",",,0,02,","42.4",",,0,25,","21.7",",0,22,","","","1481.9","0","   9.4",",,,0,3,2","","","393.6",",0","  15.6","1,,,0,3,2","","","   1.7",",,,0,3,2","","","   2.2","1,,,0,3,2","","","   4.3",",,,0,3,2","","","   7.9","1,,,0,3,2","","","63.0",",,,0","46",",,,0","4.28",",0","10.28",",,,0","-1.73",",,,0","",""
"USC00405956","2007-03","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","47.6","0","47.6",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","23",",0","0",",0","","","20070305","+,,0","20070331","+,,0","20070318",",,0","","","20070302",",,0","20070330",",,0","-3.3",",0,05,+","0",",,0,31,+","0",",T,0,18,","6.1",",,0,02,","31.7",",0,30,","","","1593.8","0","  18.9",",,,0,3,2","","","111.9",",0","  26.7",",,,0,3,2","","","   4.4",",,,0,3,2","","","  10.0",",,,0,3,2","","","  12.3",",,,0,3,2","","","  18.7",",,,0,3,2","","","16.2",",,,0","0",",T,,0","16.26",",0","23.15",",,,0","9.37",",,,0","",""
"USC00405956","2007-04","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","71.7","0","24.1",",0","9",",0","5",",0","2",",0","0",",0","0",",0","0",",0","3",",0","0",",0","19",",0","0",",0","","","20070409","+,,0","20070430","+,,0","20070430","+,,0","","","20070401",",,0","20070430","+,,0","-3.3",",0,09,+","0",",,0,30,+","0",",,0,30,+","34.5",",,0,01,","30.0",",0,30,+","150.3","1,,,0","1722.5","0","  20.6",",,,0,3,2","","","128.7",",0","  29.4",",,,0,3,2","","","   9.4",",,,0,3,2","","","  15.6",",,,0,3,2","","","  14.4",",,,0,3,2","","","  21.5",",,,0,3,2","","","104.6",",,,0","0",",,,0","14.85",",0","21.30",",,,0","8.39",",,,0","2263",",,,0"
"USC00405956","2007-05","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","223.3","0","151.6",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","6",",0","","","20070519",",,0","20070531","+,,0","20070531","+,,0","","","20070504",",,0","20070510",",,0","6.7",",0,19,","0",",,0,31,+","0",",,0,31,+","13.0",",,0,04,","33.3",",0,10,","198.0",",,,0","1731.1","0","  25.6",",,,0,3,2","","","8.6",",0","  35.0",",,,0,3,2","","","  20.0",",,,0,3,2","","","  24.4",",,,0,3,2","","","  22.5",",,,0,3,2","","","  30.8",",,,0,3,2","","","27.2",",,,0","0",",,,0","22.95",",0","29.88",",,,0","16.01",",,,0","1458",",,,0"
"USC00405956","2007-06","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","472.4","0","249.1",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","23",",0","","","20070604",",,0","20070630","+,,0","20070630","+,,0","","","20070627",",,0","20070618","+,,0","16.1",",0,04,","0",",,0,30,+","0",",,0,30,+","26.9",",,0,27,","36.1",",0,18,+","205.7",",,,0","1731.1","0","  27.2",",,,0,3,2","","","0.0",",0","  36.1",",,,0,3,2","","","  22.8",",,,0,3,2","","","  25.6",",,,0,3,2","","","  25.3",",,,0,3,2","","","  33.0",",,,0,3,2","","","59.2",",,,0","0",",,,0","26.64",",0","33.20",",,,0","20.07",",,,0","1523",",,,0"
"USC00405956","2007-07","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","736.3","0","263.9",",0","8",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","","","20070723","+,,0","20070731","+,,0","20070731","+,,0","","","20070701",",,0","20070709",",,0","17.2",",0,23,+","0",",,0,31,+","0",",,0,31,+","41.7",",,0,01,","35.0",",0,09,","199.9","1,,,0","0.0","0","  28.9",",,,0,3,2","","","0.0",",0","  37.2",",,,0,3,2","","","  21.7",",,,0,3,2","","","  28.9",",,,0,3,2","","","  26.0",",,,0,3,2","","","  33.7",",,,0,3,2","","","113.1",",,,0","0",",,,0","26.85",",0","32.33",",,,0","21.37",",,,0","1413",",,,0"
"USC00405956","2007-08","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","1097.5","0","361.2","1,0","3",",0","2",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","31",",0","","","20070828","+,1,0","20070831","+,,0","20070831","+,,0","","","20070819",",,0","20070816",",,0","20.6","1,0,28,+","0",",,0,31,+","0",",,0,31,+","11.7",",,0,19,","41.1",",0,16,","247.4",",,,0","0.0","0","  31.1",",,,0,3,2","","","0.0",",0","  38.3",",,,0,3,2","","","  25.6",",,,0,3,2","","","  31.7",",,,0,3,2","","","  28.8",",,,0,3,2","","","  36.2",",,,0,3,2","","","22.1",",,,0","0",",,,0","30.42","1,0","37.47",",,,0","23.36","1,,,0","1515",",,,0"
"USC00405956","2007-09","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","1287.4","0","189.9",",0","9",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","12",",0","","","20070930","+,,0","20070930","+,,0","20070930","+,,0","","","20070910",",,0","20070903",",,0","11.1",",0,30,+","0",",,0,30,+","0",",,0,30,+","18.0",",,0,10,","36.1",",0,03,","150.9","1,,,0","0.8","0","  28.9",",,,0,3,2","","","0.8",",0","  35.0",",,,0,3,2","","","  20.6",",,,0,3,2","","","  24.4",",,,0,3,2","","","  24.4",",,,0,3,2","","","  30.7",",,,0,3,2","","","50.2",",,,0","0",",,,0","24.64",",0","31.07",",,,0","18.20",",,,0","1227",",,,0"
"USC00405956","2007-10","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","1369.6","0","82.2","1,0","9",",0","7",",0","3",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","22",",0","5",",0","","","20071030","+,1,0","20071031","+,,0","20071031","+,,0","","","20071023",",,0","20071008","+,,0","4.4","1,0,30,+","0",",,0,31,+","0",",,0,31,+","28.4",",,0,23,","33.9",",0,08,+","125.0","3,,,0","71.8","0","  25.0",",,,0,3,2","","","71.0",",0","  31.7",",,,0,3,2","","","  11.7",",,,0,3,2","","","  15.6",",,,0,3,2","","","  18.7",",,,0,3,2","","","  24.3",",,,0,3,2","","","128.6",",,,0","0",",,,0","18.78","1,0","25.33",",,,0","12.24","1,,,0","1469",",,,0"
"USC00405956","2007-11","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","1372.4","0","2.8",",0","8",",0","6",",0","1",",0","0",",0","0",",0","0",",0","9",",0","0",",0","10",",0","0",",0","","","20071124","+,,0","20071130","+,,0","20071125",",,0","","","20071122",",,0","20071106",",,0","-1.7",",0,24,+","0",",,0,30,+","0",",T,0,25,","33.0",",,0,22,","26.1",",0,06,","","","284.4","0","  15.6","2,,,0,3,2","","","212.6",",0","  18.9","2,,,0,3,2","","","   5.6","2,,,0,3,2","","","   9.4","2,,,0,3,2","","","  10.5","2,,,0,3,2","","","  15.2","2,,,0,3,2","","","104.2",",,,0","0",",T,,0","11.34",",0","17.83",",,,0","4.85",",,,0","",""
"USC00405956","2007-12","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","1373.0","0","0.6",",0","13",",0","10",",0","1",",0","0",",0","0",",0","0",",0","15",",0","0",",0","4",",0","0",",0","","","20071218","+,,0","20071231","+,,0","20071231","+,,0","","","20071216",",,0","20071212",",,0","-3.3",",0,18,+","0",",,0,31,+","0",",,0,31,+","26.2",",,0,16,","25.0",",0,12,","","","609.7","0","  14.4",",,,0,3,2","","","325.3",",0","  17.8",",,,0,3,2","","","   3.3",",,,0,3,2","","","   7.2",",,,0,3,2","","","   7.6",",,,0,3,2","","","  11.1",",,,0,3,2","","","118.0",",,,0","0",",,,0","7.86",",0","13.57",",,,0","2.14",",,,0","",""
"USC00405956","2008-01","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","1.9","0","1.9",",0","13",",0","9",",0","2",",0","0",",0","0",",0","0",",0","23",",0","3",",0","2",",0","0",",0","","","20080104","+,,0","20080131","+,,0","20080131","+,,0","","","20080111",",,0","20080108",",,0","-10.0",",0,04,+","0",",T,0,31,+","0",",T,0,31,+","40.1",",,0,11,","23.3",",0,08,","","","1060.1","0","  12.2",",,,0,3,2","","","450.4",",0","  15.6",",,,0,3,2","","","   1.7",",,,0,3,2","","","   1.7",",,,0,3,2","","","   4.4",",,,0,3,2","","","   7.3",",,,0,3,2","","","124.1",",,,0","0",",T,,0","3.87",",0","9.57",",,,0","-1.84",",,,0","",""
"USC00405956","2008-02","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","3.3","0","1.4",",0","11",",0","7",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","2",",0","0",",0","","","20080214",",,0","20080229","+,,0","20080223","+,,0","","","20080213",",,0","20080206","+,,0","-5.6",",0,14,","0",",,0,29,+","0",",T,0,23,+","16.3",",,0,13,","23.9",",0,06,+","","","1404.9","0","  12.2",",,,0,3,2","","","344.8",",0","  16.7",",,,0,3,2","","","   2.8",",,,0,3,2","","","   5.0",",,,0,3,2","","","   5.6",",,,0,3,2","","","  10.3",",,,0,3,2","","","76.0",",,,0","0",",T,,0","6.49",",0","12.59",",,,0","0.39",",,,0","",""
"USC00405956","2008-03","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","6.1","0","2.8",",0","11",",0","10",",0","3",",0","1",",0","1",",0","0",",0","8",",0","0",",0","9",",0","0",",0","","","20080309",",,0","20080308",",,0","20080308",",,0","","","20080304",",,0","20080318",",,0","-5.0",",0,09,","127",",,0,08,","183",",,0,08,","58.9",",,0,04,","25.6",",0,18,","","","1639.7","0","  14.4",",,,2,3,2","","","234.8",",0","  20.0",",,,2,3,2","","","   3.9",",,,2,3,2","","","   7.2",",,,2,3,2","","","   9.1",",,,2,3,2","","","  15.2",",,,2,3,2","","","222.7",",,,0","183",",,,0","10.85",",0","17.08",",,,0","4.61",",,,0","",""
"USC00405956","2008-04","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","29.4","0","23.3",",0","15",",0","11",",0","4",",0","0",",0","0",",0","0",",0","2",",0","0",",0","18",",0","0",",0","","","20080415",",,0","20080430","+,,0","20080430","+,,0","","","20080404",",,0","20080424",",,0","-0.6",",0,15,","0",",,0,30,+","0",",,0,30,+","58.9",",,0,04,","31.7",",0,24,","139.1","1,,,0","1757.1","0","  18.9",",,,0,3,2","","","117.4",",0","  26.7",",,,0,3,2","","","   8.9",",,,0,3,2","","","  12.8",",,,0,3,2","","","  13.6",",,,0,3,2","","","  20.5",",,,0,3,2","","","278.3",",,,0","0",",,,0","15.20",",0","21.58",",,,0","8.82",",,,0","1937",",,,0"
"USC00405956","2008-05","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","126.1","0","96.7",",0","12",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","3",",0","","","20080512","+,,0","20080531","+,,0","20080531","+,,0","","","20080503",",,0","20080531","+,,0","7.2",",0,12,+","0",",,0,31,+","0",",,0,31,+","57.2",",,0,03,","33.3",",0,31,+","178.0","1,,,0","1773.3","0","  23.9",",,,0,3,2","","","16.2",",0","  32.2",",,,0,3,2","","","  12.8",",,,0,3,2","","","  21.7",",,,0,3,2","","","  19.2",",,,0,3,2","","","  26.7",",,,0,3,2","","","199.0",",,,0","0",",,,0","20.93",",0","27.13",",,,0","14.73",",,,0","1928",",,,0"
"USC00405956","2008-06","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","376.7","0","250.6",",0","5",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","19",",0","","","20080619","+,,0","20080630","+,,0","20080630","+,,0","","","20080614",",,0","20080609","+,,0","15.0",",0,19,+","0",",,0,30,+","0",",,0,30,+","33.8",",,0,14,","35.0",",0,09,+","229.2",",,,0","1773.3","0","  28.3",",,,0,3,2","","","0.0",",0","  37.8",",,,0,3,2","","","  21.7",",,,0,3,2","","","  31.1",",,,0,3,2","","","  25.5",",,,0,3,2","","","  34.1",",,,0,3,2","","","64.7",",,,0","0",",,,0","26.69",",0","32.40",",,,0","20.97",",,,0","1597",",,,0"
"USC00405956","2008-07","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","666.2","0","289.5",",0","8",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","25",",0","","","20080714","+,,0","20080731","+,,0","20080731","+,,0","","","20080710",",,0","20080730",",,0","16.1",",0,14,+","0",",,0,31,+","0",",,0,31,+","15.5",",,0,10,","38.3",",0,30,","218.3","1,,,0","0.0","0","  28.9",",,,0,3,2","","","0.0",",0","  37.8",",,,0,3,2","","","  22.8",",,,0,3,2","","","  31.1",",,,0,3,2","","","  26.1",",,,0,3,2","","","  35.1",",,,0,3,2","","","38.5",",,,0","0",",,,0","27.67",",0","33.98",",,,0","21.36",",,,0","1140",",,,0"
"USC00405956","2008-08","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","905.2","0","239.0",",0","11",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","13",",0","","","20080809",",,0","20080831","+,,0","20080831","+,,0","","","20080826",",,0","20080805","+,,0","16.1",",0,09,","0",",,0,31,+","0",",,0,31,+","41.4",",,0,26,","37.2",",0,05,+","175.6",",,,0","0.0","0","  31.1",",,,0,3,2","","","0.0",",0","  38.3",",,,0,3,2","","","  23.3",",,,0,3,2","","","  26.7",",,,0,3,2","","","  25.6",",,,0,3,2","","","  32.4",",,,0,3,2","","","108.0",",,,0","0",",,,0","26.04",",0","31.67",",,,0","20.42",",,,0","1348",",,,0"
