"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00361723","1936-05","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","7",",6","5",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","19360531","+,,6","19360531","+,,6","19360513",",,6","","","","","0",",,6,31,+","0",",,6,31,+","29.0",",,6,13,","","","","","","","86.5",",,,6","0",",,,6","","","","","",""
"USC00361723","1936-06","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","13",",6","5",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","19360630","+,,6","19360630","+,,6","19360613",",,6","","","","","0",",,6,30,+","0",",,6,30,+","28.7",",,6,13,","","","","","","","81.6",",,,6","0",",,,6","","","","","",""
"USC00361723","1936-07","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","9",",6","8",",6","3",",6","0",",6","0",",6","","","","","","","","","","","","","","","19360731","+,,6","19360731","+,,6","19360724",",,6","","","","","0",",,6,31,+","0",",,6,31,+","46.5",",,6,24,","","","","","","","161.4",",,,6","0",",,,6","","","","","",""
"USC00361723","1936-08","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","13",",6","11",",6","1",",6","0",",6","0",",6","","","","","","","","","","","1","","","","19360831","+,,6","19360831","+,,6","19360829",",,6","","","","","0",",,6,31,+","0",",,6,31,+","56.1",",,6,29,","","","","","","","144.2",",,,6","0",",,,6","","","","","",""
"USC00361723","1936-09","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","9",",6","7",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","19360930","+,,6","19360930","+,,6","19360915",",,6","","","","","0",",,6,30,+","0",",,6,30,+","13.0",",,6,15,","","","","","","","50.0",",,,6","0",",,,6","","","","","",""
"USC00361723","1936-10","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","12",",6","10",",6","0",",6","0",",6","0",",6","","","","","","","","","","","3","","","","19361031","+,,6","19361031","+,,6","19361017",",,6","","","","","0",",,6,31,+","0",",,6,31,+","22.6",",,6,17,","","","","","","","97.1",",,,6","0",",,,6","","","","","",""
"USC00361723","1936-11","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","6",",6","6",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","19361127","+,,6","19361127","+,,6","19361105",",,6","","","","","0",",T,6,27,+","0",",T,6,27,+","33.3",",,6,05,","","","","","","","86.1",",,,6","0",",T,,6","","","","","",""
"USC00361723","1936-12","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","13",",6","6",",6","2",",6","5",",6","1",",6","","","","","","","","","","","","","","","19361220",",,6","19361220",",,6","19361220",",,6","","","","","76",",,6,20,","64",",,6,20,","38.4",",,6,20,","","","","","","","108.8",",,,6","72",",,,6","","","","","",""
"USC00361723","1937-01","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","16",",6","15",",6","1",",6","1",",6","1",",6","","","","","","","","","","","1","","","","19370123",",,6","19370123",",,6","19370125",",,6","","","","","25",",,6,23,","58",",,6,23,","27.2",",,6,25,","","","","","","","198.8",",,,6","58",",,,6","","","","","",""
"USC00361723","1937-02","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","13",",6","6",",6","0",",6","5",",6","3",",6","","","","","","","","","","","","","","","19370225","+,,6","19370215",",,6","19370209",",,6","","","","","51",",,6,25,+","48",",,6,15,","11.4",",,6,09,","","","","","","","48.5",",,,6","168",",,,6","","","","","",""
"USC00361723","1937-03","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","12",",6","8",",6","0",",6","7",",6","2",",6","","","","","","","","","","","","","","","19370315","+,,6","19370314",",,6","19370321",",,6","","","","","76",",,6,15,+","56",",,6,14,","12.2",",,6,21,","","","","","","","45.9",",,,6","160",",,,6","","","","","",""
"USC00361723","1937-04","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","14",",6","7",",6","2",",6","0",",6","0",",6","","","","","","","","","","","","","","","19370430","+,,6","19370412","+,,6","19370426",",,6","","","","","0",",,6,30,+","0",",T,6,12,+","42.9",",,6,26,","","","","","","","127.4",",,,6","0",",T,,6","","","","","",""
"USC00361723","1937-05","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","14",",6","10",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","19370531","+,,6","19370531","+,,6","19370506",",,6","","","","","0",",,6,31,+","0",",,6,31,+","32.0",",,6,06,","","","","","","","116.3",",,,6","0",",,,6","","","","","",""
"USC00361723","1937-06","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","10",",6","9",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","19370630","+,,6","19370630","+,,6","19370628",",,6","","","","","0",",,6,30,+","0",",,6,30,+","20.8",",,6,28,","","","","","","","88.6",",,,6","0",",,,6","","","","","",""
"USC00361723","1937-07","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","13",",6","9",",6","2",",6","0",",6","0",",6","","","","","","","","","","","","","","","19370731","+,,6","19370731","+,,6","19370714",",,6","","","","","0",",,6,31,+","0",",,6,31,+","61.2",",,6,14,","","","","","","","147.1",",,,6","0",",,,6","","","","","",""
"USC00361723","1937-08","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","11",",6","8",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","19370831","+,,6","19370831","+,,6","19370826",",,6","","","","","0",",,6,31,+","0",",,6,31,+","23.6",",,6,26,","","","","","","","104.9",",,,6","0",",,,6","","","","","",""
"USC00361723","1937-09","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","8",",6","5",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","19370930","+,,6","19370930","+,,6","19370905",",,6","","","","","0",",,6,30,+","0",",,6,30,+","48.5",",,6,05,","","","","","","","75.0",",,,6","0",",,,6","","","","","",""
"USC00361723","1937-10","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","13",",6","9",",6","2",",6","0",",6","0",",6","","","","","","","","","","","","","","","19371031","+,,6","19371025","+,,6","19371028",",,6","","","","","0",",,6,31,+","0",",T,6,25,+","39.1",",,6,28,","","","","","","","154.5",",,,6","0",",T,,6","","","","","",""
"USC00361723","1937-11","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","12",",6","4",",6","0",",6","3",",6","1",",6","","","","","","","","","","","","","","","19371121",",,6","19371121",",,6","19371113",",,6","","","","","178",",,6,21,","170",",,6,21,","8.6",",,6,13,","","","","","","","31.5",",,,6","203",",,,6","","","","","",""
"USC00361723","1937-12","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","12",",6","5",",6","0",",6","10",",6","2",",6","","","","","","","","","","","","","","","19371207",",,6","19371207",",,6","19371218",",,6","","","","","178",",,6,07,","94",",,6,07,","17.5",",,6,18,","","","","","","","56.7",",,,6","191",",,,6","","","","","",""
"USC00361723","1938-01","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","13",",6","7",",6","0",",6","5",",6","2",",6","","","","","","","","","","","","","","","19380111",",,6","19380111",",,6","19380122",",,6","","","","","76",",,6,11,","64",",,6,11,","14.7",",,6,22,","","","","","","","57.4",",,,6","164",",,,6","","","","","",""
"USC00361723","1938-02","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","12",",6","4",",6","1",",6","1",",6","1",",6","","","","","","","","","","","","","","","19380226",",,6","19380226",",,6","19380207",",,6","","","","","25",",,6,26,","30",",,6,26,","26.2",",,6,07,","","","","","","","71.3",",,,6","33",",,,6","","","","","",""
"USC00361723","1938-03","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","14",",6","7",",6","1",",6","0","1,6","0",",6","","","","","","","","","","","","","","","19380310",",1,6","19380310",",,6","19380315",",,6","","","","","0","1,T,6,10,","13",",,6,10,","25.7",",,6,15,","","","","","","","79.5",",,,6","13",",,,6","","","","","",""
"USC00361723","1938-04","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","9",",6","6",",6","0",",6","0",",6","1",",6","","","","","","","","","","","","","","","19380410",",,6","19380410",",,6","19380410",",,6","","","","","0",",T,6,10,","53",",,6,10,","17.0",",,6,10,","","","","","","","59.1",",,,6","53",",,,6","","","","","",""
"USC00361723","1938-05","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","13",",6","7",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","19380531","+,,6","19380531","+,,6","19380518",",,6","","","","","0",",,6,31,+","0",",,6,31,+","15.7",",,6,18,","","","","","","","74.4",",,,6","0",",,,6","","","","","",""
"USC00361723","1938-06","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","12",",6","11",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","19380630","+,,6","19380630","+,,6","19380611",",,6","","","","","0",",,6,30,+","0",",,6,30,+","32.5",",,6,11,","","","","","","","157.9",",,,6","0",",,,6","","","","","",""
"USC00361723","1938-07","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","13",",6","7",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","19380731","+,,6","19380731","+,,6","19380722",",,6","","","","","0",",,6,31,+","0",",,6,31,+","17.8",",,6,22,","","","","","","","69.0",",,,6","0",",,,6","","","","","",""
"USC00361723","1938-08","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","7",",6","3",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","19380831","+,,6","19380831","+,,6","19380809",",,6","","","","","0",",,6,31,+","0",",,6,31,+","11.7",",,6,09,","","","","","","","29.4",",,,6","0",",,,6","","","","","",""
"USC00361723","1938-09","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","8",",6","7",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","19380930","+,,6","19380930","+,,6","19380913",",,6","","","","","0",",,6,30,+","0",",,6,30,+","54.6",",,6,13,","","","","","","","100.8",",,,6","0",",,,6","","","","","",""
"USC00361723","1938-10","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","8",",6","4",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","19381031","+,,6","19381031","+,,6","19381007",",,6","","","","","0",",,6,31,+","0",",,6,31,+","22.9",",,6,07,","","","","","","","49.6",",,,6","0",",,,6","","","","","",""
"USC00361723","1938-11","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","8",",6","5",",6","0",",6","7",",6","3",",6","","","","","","","","","","","","","","","19381125",",,6","19381125",",,6","19381125",",,6","","","","","229",",,6,25,","203",",,6,25,","13.5",",,6,25,","","","","","","","53.7",",,,6","263",",,,6","","","","","",""
"USC00361723","1938-12","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","8",",6","5",",6","0",",6","3",",6","1",",6","","","","","","","","","","","","","","","19381225",",,6","19381225",",,6","19381212",",,6","","","","","127",",,6,25,","122",",,6,25,","5.6",",,6,12,","","","","","","","22.4",",,,6","142",",,,6","","","","","",""
"USC00361723","1939-01","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","12",",6","7",",6","0",",6","12",",6","5",",6","","","","","","","","","","","","","","","19390119",",,6","19390127",",,6","19390131",",,6","","","","","102",",,6,19,","69",",,6,27,","20.6",",,6,31,","","","","","","","60.1",",,,6","274",",,,6","","","","","",""
"USC00361723","1939-02","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","14",",6","11",",6","1",",6","6",",6","1","1,6","","","","","","","","","","","","","","","19390223","+,,6","19390222",",1,6","19390203",",,6","","","","","76",",,6,23,+","64","1,,6,22,","26.2",",,6,03,","","","","","","","116.7",",,,6","84","1,,,6","","","","","",""
"USC00361723","1939-03","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","10",",6","7",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","19390319","+,,6","19390320",",,6","19390306",",,6","","","","","0",",T,6,19,+","20",",,6,20,","15.2",",,6,06,","","","","","","","68.7",",,,6","20",",,,6","","","","","",""
"USC00361723","1939-04","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","13",",6","10",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","19390409","+,,6","19390407",",,6","19390407",",,6","","","","","0",",T,6,09,+","18",",,6,07,","16.3",",,6,07,","","","","","","","90.1",",,,6","18",",,,6","","","","","",""
"USC00361723","1939-05","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","6",",6","4",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","19390531","+,,6","19390531","+,,6","19390501",",,6","","","","","0",",,6,31,+","0",",,6,31,+","9.7",",,6,01,","","","","","","","23.1",",,,6","0",",,,6","","","","","",""
"USC00361723","1939-06","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","13",",6","12",",6","2",",6","","","0",",6","","","","","","","","","","","","","","","","","19390630","+,,6","19390628",",,6","","","","","","","0",",,6,30,+","36.6",",,6,28,","","","","","","","165.2",",,,6","0",",,,6","","","","","",""
"USC00361723","1939-07","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","11",",6","11",",6","1",",6","","","0",",6","","","","","","","","","","","","","","","","","19390731","+,,6","19390709",",,6","","","","","","","0",",,6,31,+","26.9",",,6,09,","","","","","","","109.6",",,,6","0",",,,6","","","","","",""
"USC00361723","1939-08","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","8",",6","4",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","19390831","+,,6","19390808",",,6","","","","","","","0",",,6,31,+","16.0",",,6,08,","","","","","","","42.0",",,,6","0",",,,6","","","","","",""
"USC00361723","1939-09","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","7",",6","5",",6","0",",6","","","0",",6","","","","","0",",6","11",",6","0",",6","","","","","","","19390930","+,,6","19390905",",,6","19390908",",,6","","","","","0",",,6,30,+","21.6",",,6,05,","27.8",",6,08,","","","","","47.6",",,,6","0",",,,6","","","18.26",",,,6","",""
"USC00361723","1939-10","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","8",",6","4",",6","1",",6","","","0",",6","","","","","","","","","","","","","","","","","19391029",",,6","19391028",",,6","","","","","","","0",",T,6,29,","38.9",",,6,28,","","","","","","","81.9",",,,6","0",",T,,6","","","","","",""
"USC00361723","1939-11","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","6",",6","4",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","19391130","+,,6","19391122","+,,6","19391106",",,6","","","","","0",",,6,30,+","0",",T,6,22,+","6.9",",,6,06,","","","","","","","19.9",",,,6","0",",T,,6","","","","","",""
"USC00361723","1939-12","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","13",",6","6",",6","0",",6","5",",6","1",",6","","","","","","","","","","","","","","","19391228",",,6","19391227",",,6","19391227",",,6","","","","","203",",,6,28,","188",",,6,27,","15.5",",,6,27,","","","","","","","52.8",",,,6","229",",,,6","","","","","",""
"USC00361723","1940-03","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","13",",6","9",",6","1",",6","5",",6","3",",6","","","","","","","","","","","","","","","19400316",",,6","19400316",",,6","19400331",",,6","","","","","102",",,6,16,","102",",,6,16,","36.1",",,6,31,","","","","","","","107.6",",,,6","180",",,,6","","","","","",""
"USC00361723","1940-04","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","14",",6","11",",6","1",",6","1",",6","1",",6","","","","","","","","","","","","","","","19400414",",,6","19400414",",,6","19400404",",,6","","","","","51",",,6,14,","51",",,6,14,","49.3",",,6,04,","","","","","","","150.4",",,,6","59",",,,6","","","","","",""
"USC00361723","1940-05","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","16",",6","10",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","19400531","+,,6","19400531","+,,6","19400531",",,6","","","","","0",",,6,31,+","0",",,6,31,+","44.2",",,6,31,","","","","","","","131.5",",,,6","0",",,,6","","","","","",""
"USC00361723","1940-06","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","17",",6","14",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","19400630","+,,6","19400630","+,,6","19400616",",,6","","","","","0",",,6,30,+","0",",,6,30,+","29.0",",,6,16,","","","","","","","161.0",",,,6","0",",,,6","","","","","",""
"USC00361723","1940-07","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","11",",6","6",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","19400731","+,,6","19400731","+,,6","19400712",",,6","","","","","0",",,6,31,+","0",",,6,31,+","32.3",",,6,12,","","","","","","","99.9",",,,6","0",",,,6","","","","","",""
"USC00361723","1940-08","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","11",",6","8",",6","2",",6","0",",6","0",",6","","","","","","","","","","","","","","","19400831","+,,6","19400831","+,,6","19400826",",,6","","","","","0",",,6,31,+","0",",,6,31,+","41.9",",,6,26,","","","","","","","138.0",",,,6","0",",,,6","","","","","",""
"USC00361723","1940-09","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","6",",6","6",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","19400930","+,,6","19400930","+,,6","19400925",",,6","","","","","0",",,6,30,+","0",",,6,30,+","24.1",",,6,25,","","","","","","","82.7",",,,6","0",",,,6","","","","","",""
"USC00361723","1940-10","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","8",",6","7",",6","1",",6","0",",6","1",",6","","","","","","","","","","","","","","","19401031","+,,6","19401020",",,6","19401030",",,6","","","","","0",",,6,31,+","38",",,6,20,","32.5",",,6,30,","","","","","","","71.3",",,,6","38",",,,6","","","","","",""
"USC00361723","1940-11","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","11",",6","6",",6","2",",6","1",",6","1",",6","","","","","","","","","","","","","","","19401116",",,6","19401116",",,6","19401127",",,6","","","","","25",",,6,16,","25",",,6,16,","27.7",",,6,27,","","","","","","","79.8",",,,6","35",",,,6","","","","","",""
"USC00361723","1940-12","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","16",",6","7",",6","0",",6","2",",6","1",",6","","","","","","","","","","","","","","","19401203",",,6","19401203",",,6","19401230",",,6","","","","","51",",,6,03,","38",",,6,03,","11.4",",,6,30,","","","","","","","52.6",",,,6","38",",,,6","","","","","",""
"USC00361723","1941-01","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","15",",6","6",",6","0",",6","13",",6","5",",6","","","","","","","","","","","","","","","19410131","+,,6","19410128",",,6","19410128",",,6","","","","","76",",,6,31,+","56",",,6,28,","13.0",",,6,28,","","","","","","","62.3",",,,6","224",",,,6","","","","","",""
"USC00361723","1941-02","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","11",",6","1",",6","0",",6","17",",6","4",",6","","","","","","","","","","","","","","","19410228",",,6","19410228",",,6","19410228",",,6","","","","","102",",,6,28,","89",",,6,28,","6.6",",,6,28,","","","","","","","16.6",",,,6","279",",,,6","","","","","",""
"USC00361723","1941-03","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","10",",6","5",",6","0",",6","9",",6","4",",6","","","","","","","","","","","","","","","19410309",",,6","19410309",",,6","19410309",",,6","","","","","254",",,6,09,","168",",,6,09,","16.5",",,6,09,","","","","","","","41.7",",,,6","377",",,,6","","","","","",""
"USC00361723","1941-04","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","4",",6","3",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","19410430","+,,6","19410430","+,,6","19410405",",,6","","","","","0",",,6,30,+","0",",,6,30,+","33.3",",,6,05,","","","","","","","53.7",",,,6","0",",,,6","","","","","",""
"USC00361723","1941-05","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","9",",6","8",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","19410531","+,,6","19410531","+,,6","19410516",",,6","","","","","0",",,6,31,+","0",",,6,31,+","18.5",",,6,16,","","","","","","","72.2",",,,6","0",",,,6","","","","","",""
"USC00361723","1941-06","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","16",",6","12",",6","4",",6","","","","","","","","","","","","","","","","","","","","","","","19410605",",,6","","","","","","","","","105.9",",,6,05,","","","","","","","295.3",",,,6","","","","","","","",""
"USC00361723","1941-07","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","12",",6","11",",6","3",",6","0",",6","0",",6","","","","","","","","","","","","","","","19410731","+,,6","19410731","+,,6","19410730",",,6","","","","","0",",,6,31,+","0",",,6,31,+","48.5",",,6,30,","","","","","","","163.4",",,,6","0",",,,6","","","","","",""
"USC00361723","1941-08","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","13",",6","8",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","19410831","+,,6","19410831","+,,6","19410812",",,6","","","","","0",",,6,31,+","0",",,6,31,+","24.4",",,6,12,","","","","","","","110.6",",,,6","0",",,,6","","","","","",""
"USC00361723","1941-09","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","7",",6","4",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","19410930","+,,6","19410930","+,,6","19410905",",,6","","","","","0",",,6,30,+","0",",,6,30,+","24.6",",,6,05,","","","","","","","75.9",",,,6","0",",,,6","","","","","",""
"USC00361723","1941-10","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","16",",6","10",",6","0",",6","0",",6","0",",6","","","","","0",",6","6",",6","0",",6","","","","","19411031","+,,6","19411031","+,,6","19411016",",,6","19411006",",,6","","","0",",,6,31,+","0",",,6,31,+","20.3",",,6,16,","24.4",",6,06,","","","","","106.4",",,,6","0",",,,6","","","13.97",",,,6","",""
"USC00361723","1941-11","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","8",",6","4",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","19411111","+,,6","19411112","+,,6","19411123",",,6","","","","","0",",T,6,11,+","0",",T,6,12,+","19.1",",,6,23,","","","","","","","51.2",",,,6","0",",T,,6","","","","","",""
"USC00361723","1941-12","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","12",",6","4",",6","0",",6","1",",6","0",",6","","","","","","","","","","","","","","","19411230",",,6","19411230",",,6","19411213",",,6","","","","","25",",,6,30,","13",",,6,30,","10.2",",,6,13,","","","","","","","34.7",",,,6","13",",,,6","","","","","",""
"USC00361723","1942-01","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","10",",6","7",",6","0",",6","9",",6","1",",6","","","","","","","","","","","","","","","19420104",",,6","19420104",",,6","19420104",",,6","","","","","152",",,6,04,","140",",,6,04,","11.4",",,6,04,","","","","","","","44.9",",,,6","143",",,,6","","","","","",""
"USC00361723","1942-02","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","15",",6","7",",6","0",",6","8",",6","3",",6","","","","","","","","","","","","","","","19420228",",,6","19420228",",,6","19420208",",,6","","","","","102",",,6,28,","102",",,6,28,","18.3",",,6,08,","","","","","","","69.7",",,,6","230",",,,6","","","","","",""
"USC00361723","1942-03","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","15",",6","9",",6","0",",6","5",",6","2",",6","","","","","","","","","","","","","","","19420304",",,6","19420303",",,6","19420303",",,6","","","","","330",",,6,04,","305",",,6,03,","24.1",",,6,03,","","","","","","","117.5",",,,6","356",",,,6","","","","","",""
"USC00361723","1942-04","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","9",",6","7",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","19420412",",,6","19420412",",,6","19420410",",,6","","","","","0",",T,6,12,","0",",T,6,12,","19.3",",,6,10,","","","","","","","67.7",",,,6","0",",T,,6","","","","","",""
"USC00361723","1942-05","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","16",",6","12",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","19420531","+,,6","19420531","+,,6","19420516",",,6","","","","","0",",,6,31,+","0",",,6,31,+","30.7",",,6,16,","","","","","","","123.5",",,,6","0",",,,6","","","","","",""
"USC00361723","1942-06","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","13",",6","12",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","19420630","+,,6","19420630","+,,6","19420608",",,6","","","","","0",",,6,30,+","0",",,6,30,+","50.3",",,6,08,","","","","","","","122.7",",,,6","0",",,,6","","","","","",""
"USC00361723","1942-07","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","13",",6","7",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","19420731","+,,6","19420731","+,,6","19420707",",,6","","","","","0",",,6,31,+","0",",,6,31,+","26.9",",,6,07,","","","","","","","72.6",",,,6","0",",,,6","","","","","",""
"USC00361723","1942-08","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","15",",6","10",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","19420831","+,,6","19420831","+,,6","19420823",",,6","","","","","0",",,6,31,+","0",",,6,31,+","23.6",",,6,23,","","","","","","","109.3",",,,6","0",",,,6","","","","","",""
"USC00361723","1942-09","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","13",",6","8",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","19420930","+,,6","19420930","+,,6","19420911",",,6","","","","","0",",,6,30,+","0",",,6,30,+","20.1",",,6,11,","","","","","","","97.1",",,,6","0",",,,6","","","","","",""
"USC00361723","1942-10","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","11",",6","8",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","19421031","+,,6","19421027",",,6","19421015",",,6","","","","","0",",,6,31,+","0",",T,6,27,","52.8",",,6,15,","","","","","","","117.1",",,,6","0",",T,,6","","","","","",""
"USC00361723","1942-11","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","14",",6","9",",6","1",",6","1",",6","1",",6","","","","","","","","","","","","","","","19421114",",,6","19421114",",,6","19421101",",,6","","","","","51",",,6,14,","51",",,6,14,","27.4",",,6,01,","","","","","","","100.2",",,,6","51",",,,6","","","","","",""
"USC00361723","1942-12","40.01667","-79.6","265.2","CONNELLSVILLE, PA US","","","18",",6","11",",6","1",",6","6",",6","2",",6","","","","","","","","","","","","","","","19421221","+,,6","19421220",",,6","19421230",",,6","","","","","51",",,6,21,+","46",",,6,20,","39.4",",,6,30,","","","","","","","128.2",",,,6","124",",,,6","","","","","",""
