"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00362013","1992-07","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","16",",0","12",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","19920731","+,,0","19920731","+,,0","","","19920714",",,0","","","","","0",",,0,31,+","0",",,0,31,+","32.5",",,0,14,","","","","","169.9",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1992-08","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","6",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19920831","+,,0","19920831","+,,0","","","19920829",",,0","","","","","0",",,0,31,+","0",",,0,31,+","26.9",",,0,29,","","","","","55.6",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1992-09","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10",",0","6",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","19920930","+,,0","19920930","+,,0","","","19920926",",,0","","","","","0",",,0,30,+","0",",,0,30,+","41.4",",,0,26,","","","","","116.3",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1992-10","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19921031","+,,0","19921031","+,,0","","","19921010",",,0","","","","","0",",,0,31,+","0",",,0,31,+","21.8",",,0,10,","","","","","39.3",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1992-11","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10",",0","7",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19921130","+,,0","19921130","+,,0","","","19921103",",,0","","","","","0",",,0,30,+","0",",,0,30,+","26.9",",,0,03,","","","","","99.5",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1992-12","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","5",",0","0",",0","0",",0","1",",0","","","","","","","","","","","","","","","19921231","+,,0","19921211",",,0","","","19921218",",,0","","","","","0",",,0,31,+","76",",,0,11,","15.2",",,0,18,","","","","","53.5",",,,0","82",",,,0","","","","","","","","","",""
"USC00362013","1993-01","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","6",",0","0",",0","1",",0","1",",0","","","","","","","","","","","","","","","19930111",",,0","19930111",",,0","","","19930105",",,0","","","","","25",",,0,11,","25",",,0,11,","16.5",",,0,05,","","","","","52.9",",,,0","33",",,,0","","","","","","","","","",""
"USC00362013","1993-02","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","3",",0","0",",0","","","4",",0","","","","","","","","","","","","","","","","","19930217","+,,0","","","19930213",",,0","","","","","","","152",",,0,17,+","19.6",",,0,13,","","","","","50.8",",,,0","454",",,,0","","","","","","","","","",""
"USC00362013","1993-03","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","12",",0","11",",0","1",",0","","","3",",0","","","","","","","","","","","","","","","","","19930314",",,0","","","19930314",",,0","","","","","","","394",",,0,14,","63.5",",,0,14,","","","","","150.5",",,,0","483",",,,0","","","","","","","","","",""
"USC00362013","1993-04","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","12",",0","10",",0","4",",0","0",",0","0",",0","","","","","","","","","","","","","","","19930430","+,,0","19930430","+,,0","","","19930422",",,0","","","","","0",",,0,30,+","0",",,0,30,+","42.2",",,0,22,","","","","","226.8",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1993-05","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","6",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19930531","+,,0","19930531","+,,0","","","19930506",",,0","","","","","0",",,0,31,+","0",",,0,31,+","17.0",",,0,06,","","","","","33.1",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1993-06","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10",",0","9",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19930630","+,,0","19930630","+,,0","","","19930622",",,0","","","","","0",",,0,30,+","0",",,0,30,+","22.4",",,0,22,","","","","","83.7",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1993-07","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19930731","+,,0","19930731","+,,0","","","19930729",",,0","","","","","0",",,0,31,+","0",",,0,31,+","18.5",",,0,29,","","","","","36.0",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1993-08","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10",",0","8",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19930831","+,,0","19930831","+,,0","","","19930817",",,0","","","","","0",",,0,31,+","0",",,0,31,+","35.8",",,0,17,","","","","","80.3",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1993-09","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","18",",0","14",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19930930","+,,0","19930930","+,,0","","","19930904",",,0","","","","","0",",,0,30,+","0",",,0,30,+","41.1",",,0,04,","","","","","186.2",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1993-10","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","12",",0","9",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19931031","+,,0","19931031","+,,0","","","19931031",",,0","","","","","0",",,0,31,+","0",",,0,31,+","20.3",",,0,31,","","","","","83.3",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1993-11","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","13",",0","6",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19931130","+,,0","19931130","+,,0","","","19931128",",,0","","","","","0",",,0,30,+","0",",,0,30,+","60.2",",,0,28,","","","","","118.1",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1993-12","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","12",",0","5",",0","1",",0","1","2,0","1","1,0","","","","","","","","","","","","","","","19931226",",2,0","19931226",",1,0","","","19931205",",,0","","","","","51","2,,0,26,","38","1,,0,26,","25.9",",,0,05,","","","","","77.9",",,,0","46","1,,,0","","","","","","","","","",""
"USC00362013","1994-01","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10",",0","9",",0","1",",0","","","7",",0","","","","","","","","","","","","","","","","","19940118",",,0","","","19940118",",,0","","","","","","","338",",,0,18,","33.3",",,0,18,","","","","","152.6",",,,0","841",",,,0","","","","","","","","","",""
"USC00362013","1994-02","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","7",",0","0",",0","","","4",",0","","","","","","","","","","","","","","","","","19940212",",,0","","","19940209",",,0","","","","","","","114",",,0,12,","21.1",",,0,09,","","","","","64.2",",,,0","308",",,,0","","","","","","","","","",""
"USC00362013","1994-03","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","13",",0","11",",0","2",",0","","","3",",0","","","","","","","","","","","","","","","","","19940303",",,0","","","19940303",",,0","","","","","","","254",",,0,03,","50.3",",,0,03,","","","","","162.0",",,,0","432",",,,0","","","","","","","","","",""
"USC00362013","1994-04","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","13",",0","9",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19940430","+,,0","19940430","+,,0","1","","19940414",",,0","","","","","0",",,0,30,+","0",",,0,30,+","34.3",",,0,14,","","","","","129.4",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1994-05","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","14",",0","9",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19940531","+,,0","19940531","+,,0","","","19940501",",,0","","","","","0",",,0,31,+","0",",,0,31,+","34.8",",,0,01,","","","","","121.6",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1994-06","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","13",",0","8",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","19940630","+,,0","19940630","+,,0","","","19940612",",,0","","","","","0",",,0,30,+","0",",,0,30,+","34.3",",,0,12,","","","","","124.7",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1994-07","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","9",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19940731","+,,0","19940731","+,,0","","","19940707",",,0","","","","","0",",,0,31,+","0",",,0,31,+","29.0",",,0,07,","","","","","103.5",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1994-08","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","8",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19940831","+,,0","19940831","+,,0","","","19940822",",,0","","","","","0",",,0,31,+","0",",,0,31,+","17.5",",,0,22,","","","","","75.9",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1994-09","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","5",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19940930","+,,0","19940930","+,,0","","","19940927",",,0","","","","","0",",,0,30,+","0",",,0,30,+","50.8",",,0,27,","","","","","88.2",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1994-11","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","5","2,0","3","2,0","1","2,0","0","1,0","0",",0","","","","","","","","","","","","","","","19941130","+,1,0","19941110",",,0","","","19941128",",2,0","","","","","0","1,,0,30,+","10",",,0,10,","50.0","2,,0,28,","","","","","58.1","2,,,0","10",",,,0","","","","","","","","","",""
"USC00362013","1995-09","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","12",",0","4",",0","0",",0","0","1,0","0",",0","","","","","","","","","","","","","","","19950930","+,1,0","19950930","+,,0","","","19950913",",,0","","","","","0","1,,0,30,+","0",",,0,30,+","13.5",",,0,13,","","","","","36.1",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1995-10","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","13",",0","8",",0","2",",0","0",",0","0",",0","","","","","","","","","","","7","","","","19951031","+,,0","19951031","+,,0","","","19951021",",,0","","","","","0",",,0,31,+","0",",,0,31,+","106.4",",,0,21,","","","","","211.8",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1995-11","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10",",0","6",",0","2",",0","0","1,0","0",",0","","","","","","","","","","","","","","","19951130","+,1,0","19951130","+,,0","","","19951112",",,0","","","","","0","1,,0,30,+","0",",,0,30,+","37.8",",,0,12,","","","","","104.7",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1995-12","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","12","2,0","3","2,0","0","2,0","","","1","3,0","","","","","","","","","","","","","","","","","19951220",",3,0","","","19951219",",2,0","","","","","","","254","3,,0,20,","7.4","2,,0,19,","","","","","23.8","2,,,0","280","3,,,0","","","","","","","","","",""
"USC00362013","1996-01","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","14","1,0","9","1,0","2","1,0","","","3","1,0","","","","","","","","","","","","","","","","","19960108",",1,0","","","19960120","+,1,0","","","","","","","559","1,,0,08,","25.4","1,,0,20,+","","","","","101.4","1,,,0","1095","1,,,0","","","","","","","","","",""
"USC00362013","1996-02","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10",",0","3",",0","0",",0","0","3,0","0",",0","","","","","","","","","","","","","","","19960229","+,3,0","19960229","+,,0","","","19960221",",,0","","","","","0","3,,0,29,+","0",",,0,29,+","22.1",",,0,21,","","","","","51.1",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1996-03","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","6",",0","5",",0","0",",0","3","5,0","2",",0","","","","","","","","","","","","","","","19960308",",5,0","19960308",",,0","","","19960308",",,0","","","","","127","5,,0,08,","127",",,0,08,","18.8",",,0,08,","","","","","55.0",",,,0","152",",,,0","","","","","","","","","",""
"USC00362013","1996-05","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","3",",0","2",",0","0",",0","0","1,0","0",",0","","","","","","","","","","","","","","","19960531","+,1,0","19960531","+,,0","","","19960526",",,0","","","","","0","1,,0,31,+","0",",,0,31,+","8.9",",,0,26,","","","","","15.5",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1996-06","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10",",0","7",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19960630","+,,0","19960630","+,,0","","","19960630",",,0","","","","","0",",,0,30,+","0",",,0,30,+","34.3",",,0,30,","","","","","92.6",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1996-07","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","17",",0","14",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19960731","+,,0","19960731","+,,0","","","19960730",",,0","","","","","0",",,0,31,+","0",",,0,31,+","33.3",",,0,30,","","","","","134.5",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1996-08","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","3","","","","19960831","+,,0","19960831","+,,0","","","19960822",",,0","","","","","0",",,0,31,+","0",",,0,31,+","12.7",",,0,22,","","","","","52.1",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1996-09","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","13",",0","9",",0","1",",0","0",",0","0",",0","","","","","","","","","","","9","","","","19960930","+,,0","19960930","+,,0","","","19960917",",,0","","","","","0",",,0,30,+","0",",,0,30,+","31.5",",,0,17,","","","","","115.9",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1996-10","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","13",",0","7",",0","2",",0","0",",0","0",",0","","","","","","","","","","","5","","","","19961031","+,,0","19961031","+,,0","","","19961019",",,0","","","","","0",",,0,31,+","0",",,0,31,+","51.1",",,0,19,","","","","","111.2",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1996-11","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","4",",0","1",",0","0","3,0","0","2,0","","","","","","","","","","","","","","","19961110","+,3,0","19961110","+,2,0","","","19961109",",,0","","","","","0","3,T,0,10,+","0","2,T,0,10,+","52.1",",,0,09,","","","","","73.3",",,,0","0","2,T,,0","","","","","","","","","",""
"USC00362013","1996-12","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","12",",0","9",",0","2",",0","","","1","2,0","","","","","","","","","","","","","","","","","19961220",",2,0","","","19961202",",,0","","","","","","","58","2,,0,20,","53.3",",,0,02,","","","","","172.7",",,,0","58","2,,,0","","","","","","","","","",""
"USC00362013","1997-01","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7","1,0","7","1,0","0","1,0","","","3",",0","","","","","","","","","","","","","","","","","19970110",",,0","","","19970116",",1,0","","","","","","","71",",,0,10,","15.0","1,,0,16,","","","","","60.4","1,,,0","129",",,,0","","","","","","","","","",""
"USC00362013","1997-02","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","5",",0","4",",0","0",",0","1","2,0","1",",0","","","","","","","","","","","2","","","","19970214",",2,0","19970214",",,0","","","19970205",",,0","","","","","76","2,,0,14,","71",",,0,14,","20.3",",,0,05,","","","","","32.2",",,,0","89",",,,0","","","","","","","","","",""
"USC00362013","1997-03","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","7",",0","0",",0","2","2,0","2","1,0","","","","","","","","","","","","","","","19970314",",2,0","19970314",",1,0","","","19970315",",,0","","","","","51","2,,0,14,","38","1,,0,14,","19.1",",,0,15,","","","","","78.6",",,,0","71","1,,,0","","","","","","","","","",""
"USC00362013","1997-04","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","6",",0","3",",0","0",",0","1","3,0","1",",0","","","","","","","","","","","1","","","","19970401",",3,0","19970401",",,0","","","19970428",",,0","","","","","76","3,,0,01,","76",",,0,01,","15.7",",,0,28,","","","","","39.3",",,,0","76",",,,0","","","","","","","","","",""
"USC00362013","1997-05","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","13",",0","10",",0","0",",0","0",",0","0",",0","","","","","","","","","","","1","","","","19970531","+,,0","19970531","+,,0","2","","19970520",",,0","","","","","0",",,0,31,+","0",",,0,31,+","22.6",",,0,20,","","","","","90.4",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1997-06","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","9",",0","4",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19970617",",,0","19970617",",,0","","","19970603",",,0","","","","","0",",T,0,17,","0",",T,0,17,","25.7",",,0,03,","","","","","69.7",",,,0","0",",T,,0","","","","","","","","","",""
"USC00362013","1997-07","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19970731","+,,0","19970731","+,,0","","","19970724",",,0","","","","","0",",,0,31,+","0",",,0,31,+","22.9",",,0,24,","","","","","61.5",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1997-08","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","9",",0","2",",0","0","1,0","0",",0","","","","","","","","","","","","","","","19970831","+,1,0","19970831","+,,0","","","19970818",",,0","","","","","0","1,,0,31,+","0",",,0,31,+","38.1",",,0,18,","","","","","152.4",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1997-09","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10",",0","5",",0","1",",0","0",",0","0",",0","","","","","","","","","","","3","","","","19970930","+,,0","19970930","+,,0","","","19970911",",,0","","","","","0",",,0,30,+","0",",,0,30,+","28.7",",,0,11,","","","","","79.3",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1997-10","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","6",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19971031","+,,0","19971031","+,,0","","","19971025",",,0","","","","","0",",,0,31,+","0",",,0,31,+","11.9",",,0,25,","","","","","33.2",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1997-11","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","13",",0","10",",0","0",",0","0","2,0","1",",0","","","","","","","","","","","","","","","19971114",",2,0","19971115",",,0","","","19971109",",,0","","","","","0","2,T,0,14,","51",",,0,15,","20.6",",,0,09,","","","","","96.4",",,,0","51",",,,0","","","","","","","","","",""
"USC00362013","1997-12","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","9","1,0","6","1,0","0","1,0","4","3,0","3","2,0","","","","","","","","","","","","","","","19971229",",3,0","19971229",",2,0","","","19971201",",1,0","","","","","127","3,,0,29,","119","2,,0,29,","17.8","1,,0,01,","","","","","77.5","1,,,0","226","2,,,0","","","","","","","","","",""
"USC00362013","1998-01","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","12",",0","11",",0","4",",0","","","0","4,0","","","","","","","","","","","1","","","","","","19980119",",4,0","","","19980109",",,0","","","","","","","0","4,T,0,19,","40.6",",,0,09,","","","","","175.7",",,,0","0","4,T,,0","","","","","","","","","",""
"USC00362013","1998-02","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","7",",0","3",",0","0","5,0","0","1,0","","","","","","","","","","","","","","","19980228","+,5,0","19980228","+,1,0","","","19980205",",,0","","","","","0","5,,0,28,+","0","1,,0,28,+","34.5",",,0,05,","","","","","129.2",",,,0","0","1,,,0","","","","","","","","","",""
"USC00362013","1998-03","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","7",",0","0",",0","0","5,0","0",",0","","","","","","","","","","","","","","","19980331","+,5,0","19980322",",,0","","","19980321",",,0","","","","","0","5,,0,31,+","8",",,0,22,","21.6",",,0,21,","","","","","80.2",",,,0","8",",,,0","","","","","","","","","",""
"USC00362013","1998-04","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","6",",0","3",",0","0",",0","0",",0","","","","","","","","","","","","","","","19980430","+,,0","19980430","+,,0","","","19980410",",,0","","","","","0",",,0,30,+","0",",,0,30,+","61.2",",,0,10,","","","","","172.9",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1998-05","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","15",",0","11",",0","2",",0","0",",0","0",",0","","","","","","","","","","","1","","","","19980531","+,,0","19980531","+,,0","","","19980506",",,0","","","","","0",",,0,31,+","0",",,0,31,+","31.5",",,0,06,","","","","","156.6",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1998-06","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","14",",0","11",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19980630","+,,0","19980630","+,,0","","","19980612",",,0","","","","","0",",,0,30,+","0",",,0,30,+","15.2",",,0,12,","","","","","85.1",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1998-07","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19980731","+,,0","19980731","+,,0","","","19980709",",,0","","","","","0",",,0,31,+","0",",,0,31,+","10.7",",,0,09,","","","","","39.7",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1998-08","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","7",",0","0",",0","0",",0","0",",0","","","","","","","","","","","3","","","","19980831","+,,0","19980831","+,,0","","","19980810",",,0","","","","","0",",,0,31,+","0",",,0,31,+","19.1",",,0,10,","","","","","81.0",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1998-09","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19980930","+,,0","19980930","+,,0","","","19980908",",,0","","","","","0",",,0,30,+","0",",,0,30,+","17.8",",,0,08,","","","","","41.9",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1998-11","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","3",",0","2",",0","0",",0","0","1,0","0",",0","","","","","","","","","","","1","","","","19981130","+,1,0","19981130","+,,0","","","19981111",",,0","","","","","0","1,,0,30,+","0",",,0,30,+","10.2",",,0,11,","","","","","16.6",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1998-12","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","5",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19981217",",,0","19981217",",,0","","","19981222",",,0","","","","","0",",T,0,17,","0",",T,0,17,","6.6",",,0,22,","","","","","14.7",",,,0","0",",T,,0","","","","","","","","","",""
"USC00362013","1999-01","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10","2,0","10","2,0","1","2,0","4","2,0","5",",0","","","","","","","","","","","","","","","19990109",",2,0","19990114",",,0","","","19990115",",2,0","","","","","76","2,,0,09,","76",",,0,14,","27.9","2,,0,15,","","","","","141.8","2,,,0","202",",,,0","","","","","","","","","",""
"USC00362013","1999-02","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","3",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","1","","","","19990208",",,0","19990208",",,0","","","19990202",",,0","","","","","0",",T,0,08,","0",",T,0,08,","22.9",",,0,02,","","","","","29.0",",,,0","0",",T,,0","","","","","","","","","",""
"USC00362013","1999-03","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","4","3,0","3","3,0","1","3,0","","","0","2,0","","","","","","","","","","","","","","","","","19990307",",2,0","","","19990304",",3,0","","","","","","","15","2,,0,07,","27.9","3,,0,04,","","","","","64.8","3,,,0","31","2,,,0","","","","","","","","","",""
"USC00362013","1999-04","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","12",",0","8",",0","0",",0","0",",0","0",",0","","","","","","","","","","","1","","","","19990430","+,,0","19990430","+,,0","","","19990410",",,0","","","","","0",",,0,30,+","0",",,0,30,+","22.9",",,0,10,","","","","","68.6",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1999-05","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","6",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19990531","+,,0","19990531","+,,0","1","","19990508",",,0","","","","","0",",,0,31,+","0",",,0,31,+","17.8",",,0,08,","","","","","49.7",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1999-06","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","9",",0","8",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19990630","+,,0","19990630","+,,0","","","19990618",",,0","","","","","0",",,0,30,+","0",",,0,30,+","27.7",",,0,18,","","","","","96.8",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1999-07","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","4",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19990731","+,,0","19990731","+,,0","3","","19990723","+,,0","","","","","0",",,0,31,+","0",",,0,31,+","4.3",",,0,23,+","","","","","11.1",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1999-08","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","7",",0","3",",0","0",",0","0",",0","","","","","","","","","","","1","","","","19990831","+,,0","19990831","+,,0","","","19990814",",,0","","","","","0",",,0,31,+","0",",,0,31,+","52.8",",,0,14,","","","","","148.1",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1999-09","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","7",",0","2",",0","0",",0","0",",0","","","","","","","","","","","4","","","","19990930","+,,0","19990930","+,,0","","","19990917",",,0","","","","","0",",,0,30,+","0",",,0,30,+","77.5",",,0,17,","","","","","161.8",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1999-10","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","6","3,0","6","3,0","0","3,0","0",",0","0",",0","","","","","","","","","","","7","","","","19991031","+,,0","19991031","+,,0","","","19991010",",3,0","","","","","0",",,0,31,+","0",",,0,31,+","8.9","3,,0,10,","","","","","41.0",",a,,0","0",",,,0","","","","","","","","","",""
