"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00013779","1936-08","39.95","-75.15","11.0","PHILADELPHIA, PA US","580.3","Z","190.0",",Z","11",",Z","8",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","31",",Z","9",",Z","19360831",",,Z","19360831","+,,Z","19360831","+,,Z","19360806",",,Z","19360825",",,Z","14.4",",Z,31,","0",",,Z,31,+","0",",,Z,31,+","24.1",",,Z,06,","35.0",",Z,25,","0.0","Z","0.0",",Z","83.8",",,,Z","0",",,,Z","24.46",",Z","29.16",",,,Z","19.76",",,,Z","","","",""
"USW00013779","1936-09","39.95","-75.15","11.0","PHILADELPHIA, PA US","677.0","Z","96.7",",Z","10",",Z","6",",Z","2",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","26",",Z","1",",Z","19360930","+,,Z","19360930","+,,Z","19360930","+,,Z","19360930",",,Z","19360909",",,Z","8.3",",Z,30,+","0",",,Z,30,+","0",",,Z,30,+","34.3",",,Z,30,","32.8",",Z,09,","21.4","Z","21.4",",Z","94.4",",,,Z","0",",,,Z","20.84",",Z","25.41",",,,Z","16.28",",,,Z","","","",""
"USW00013779","1936-10","39.95","-75.15","11.0","PHILADELPHIA, PA US","687.9","Z","10.9",",Z","8",",Z","5",",Z","0",",Z","0",",Z","0",",Z","0",",Z","1",",Z","0",",Z","13",",Z","0",",Z","19361027",",,Z","19361031","+,,Z","19361031","+,,Z","19361017",",,Z","19361022",",,Z","-1.7",",Z,27,","0",",,Z,31,+","0",",,Z,31,+","15.0",",,Z,17,","25.6",",Z,22,","143.8","Z","122.4",",Z","44.7",",,,Z","0",",,,Z","14.74",",Z","19.22",",,,Z","10.25",",,,Z","","","",""
"USW00013779","1936-11","39.95","-75.15","11.0","PHILADELPHIA, PA US","690.4","Z","2.5",",Z","5",",Z","3",",Z","0",",Z","0",",Z","0",",Z","0",",Z","11",",Z","1",",Z","3",",Z","0",",Z","19361130","+,,Z","19361130","+,,Z","19361129","+,,Z","19361108",",,Z","19361104",",,Z","-6.7",",Z,30,+","0",",,Z,30,+","0",",T,Z,29,+","9.7",",,Z,08,","25.0",",Z,04,","504.4","Z","360.6",",Z","17.6",",,,Z","0",",T,,Z","6.40",",Z","10.61",",,,Z","2.18",",,,Z","","","",""
"USW00013779","1936-12","39.95","-75.15","11.0","PHILADELPHIA, PA US","690.4","Z","0.0",",Z","12",",Z","8",",Z","1",",Z","0",",Z","0",",Z","0",",Z","14",",Z","2",",Z","0",",Z","0",",Z","19361201",",,Z","19361231","+,,Z","19361202",",,Z","19361206",",,Z","19361226",",,Z","-9.4",",Z,01,","0",",,Z,31,+","10",",,Z,02,","26.4",",,Z,06,","16.7",",Z,26,","941.8","Z","437.4",",Z","122.7",",,,Z","10",",,,Z","4.22",",Z","8.19",",,,Z","0.26",",,,Z","","","",""
"USW00013779","1937-01","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","16",",Z","13",",Z","0",",Z","1",",Z","0",",Z","0",",Z","13",",Z","0",",Z","0",",Z","0",",Z","19370117",",,Z","19370120",",,Z","19370120",",,Z","19370120",",,Z","19370109",",,Z","-3.9",",Z,17,","25",",,Z,20,","15",",,Z,20,","24.1",",,Z,20,","19.4",",Z,09,","1348.1","Z","406.3",",Z","144.9",",,,Z","28",",,,Z","5.23",",Z","8.83",",,,Z","1.62",",,,Z","","","",""
"USW00013779","1937-02","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","10",",Z","6",",Z","0",",Z","3",",Z","1",",Z","0",",Z","20",",Z","1",",Z","0",",Z","0",",Z","19370226","+,,Z","19370216",",,Z","19370216",",,Z","19370214",",,Z","19370221",",,Z","-6.7",",Z,26,+","76",",,Z,16,","74",",,Z,16,","11.4",",,Z,14,","15.6",",Z,21,","1801.4","Z","453.3",",Z","42.3",",,,Z","105",",,,Z","2.14",",Z","6.14",",,,Z","-1.85",",,,Z","","","",""
"USW00013779","1937-03","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","13",",Z","7",",Z","0",",Z","4",",Z","4",",Z","0",",Z","17",",Z","2",",Z","0",",Z","0",",Z","19370310",",,Z","19370311",",,Z","19370311",",,Z","19370315",",,Z","19370304",",,Z","-6.1",",Z,10,","76",",,Z,11,","89",",,Z,11,","23.6",",,Z,15,","16.1",",Z,04,","2254.1","Z","452.7",",Z","76.0",",,,Z","208",",,,Z","3.73",",Z","7.40",",,,Z","0.05",",,,Z","","","",""
"USW00013779","1937-04","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","14",",Z","9",",Z","2",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","5",",Z","0",",Z","19370411",",,Z","19370430","+,,Z","19370411","+,,Z","19370426",",,Z","19370418",",,Z","1.7",",Z,11,","0",",,Z,30,+","0",",T,Z,11,+","38.4",",,Z,26,","26.7",",Z,18,","2482.9","Z","228.8",",Z","111.4",",,,Z","0",",T,,Z","10.71",",Z","15.13",",,,Z","6.28",",,,Z","","","",""
"USW00013779","1937-05","39.95","-75.15","11.0","PHILADELPHIA, PA US","45.3","Z","45.3",",Z","9",",Z","5",",Z","1",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","25",",Z","1",",Z","19370501",",,Z","19370531","+,,Z","19370520",",,Z","19370514",",,Z","19370522",",,Z","7.8",",Z,01,","0",",,Z,31,+","0",",T,Z,20,","36.1",",,Z,14,","32.2",",Z,22,","2523.1","Z","40.2",",Z","66.6",",,,Z","0",",T,,Z","18.50",",Z","24.01",",,,Z","12.98",",,,Z","","","",""
"USW00013779","1937-06","39.95","-75.15","11.0","PHILADELPHIA, PA US","173.1","Z","127.8",",Z","11",",Z","8",",Z","1",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","29",",Z","2",",Z","19370611",",,Z","19370630","+,,Z","19370630","+,,Z","19370621",",,Z","19370606",",,Z","12.8",",Z,11,","0",",,Z,30,+","0",",,Z,30,+","25.9",",,Z,21,","32.8",",Z,06,","2524.5","Z","1.4",",Z","89.2",",,,Z","0",",,,Z","22.55",",Z","27.31",",,,Z","17.78",",,,Z","","","",""
"USW00013779","1937-07","39.95","-75.15","11.0","PHILADELPHIA, PA US","381.3","Z","208.2",",Z","11",",Z","4",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","31",",Z","7",",Z","19370701",",,Z","19370731","+,,Z","19370731","+,,Z","19370726",",,Z","19370710","+,,Z","15.0",",Z,01,","0",",,Z,31,+","0",",,Z,31,+","6.9",",,Z,26,","36.7",",Z,10,+","0.0","Z","0.0",",Z","29.6",",,,Z","0",",,,Z","25.05",",Z","29.67",",,,Z","20.43",",,,Z","","","",""
"USW00013779","1937-08","39.95","-75.15","11.0","PHILADELPHIA, PA US","593.7","Z","212.4",",Z","12",",Z","8",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","29",",Z","7",",Z","19370823",",,Z","19370831","+,,Z","19370831","+,,Z","19370821",",,Z","19370819",",,Z","15.6",",Z,23,","0",",,Z,31,+","0",",,Z,31,+","24.1",",,Z,21,","34.4",",Z,19,","2.5","Z","2.5",",Z","104.1",",,,Z","0",",,,Z","25.10",",Z","29.34",",,,Z","20.87",",,,Z","","","",""
"USW00013779","1937-09","39.95","-75.15","11.0","PHILADELPHIA, PA US","658.5","Z","64.8",",Z","6",",Z","5",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","22",",Z","4",",Z","19370918",",,Z","19370930","+,,Z","19370930","+,,Z","19370904",",,Z","19370904","+,,Z","7.8",",Z,18,","0",",,Z,30,+","0",",,Z,30,+","10.7",",,Z,04,","32.8",",Z,04,+","43.9","Z","41.4",",Z","39.4",",,,Z","0",",,,Z","19.11",",Z","23.74",",,,Z","14.49",",,,Z","","","",""
"USW00013779","1937-10","39.95","-75.15","11.0","PHILADELPHIA, PA US","663.8","Z","5.3",",Z","13",",Z","8",",Z","2",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","7",",Z","0",",Z","19371015",",,Z","19371031","+,,Z","19371031","+,,Z","19371027",",,Z","19371002",",,Z","1.7",",Z,15,","0",",,Z,31,+","0",",,Z,31,+","29.5",",,Z,27,","26.1",",Z,02,","220.5","Z","176.6",",Z","133.1",",,,Z","0",",,,Z","12.80",",Z","17.49",",,,Z","8.12",",,,Z","","","",""
"USW00013779","1937-11","39.95","-75.15","11.0","PHILADELPHIA, PA US","663.8","Z","0.0",",Z","9",",Z","4",",Z","2",",Z","0",",Z","0",",Z","0",",Z","5",",Z","0",",Z","0",",Z","0",",Z","19371121",",,Z","19371130","+,,Z","19371121",",,Z","19371113",",,Z","19371108",",,Z","-2.8",",Z,21,","0",",,Z,30,+","0",",T,Z,21,","36.8",",,Z,13,","20.0",",Z,08,","533.5","Z","313.0",",Z","87.6",",,,Z","0",",T,,Z","7.90",",Z","11.89",",,,Z","3.90",",,,Z","","","",""
"USW00013779","1937-12","39.95","-75.15","11.0","PHILADELPHIA, PA US","663.8","Z","0.0",",Z","6",",Z","4",",Z","0",",Z","0",",Z","0",",Z","0",",Z","18",",Z","3",",Z","0",",Z","0",",Z","19371212",",,Z","19371231","+,,Z","19371221","+,,Z","19371217",",,Z","19371218",",,Z","-7.8",",Z,12,","0",",,Z,31,+","0",",T,Z,21,+","9.4",",,Z,17,","17.8",",Z,18,","1032.8","Z","499.3",",Z","26.7",",,,Z","0",",T,,Z","2.23",",Z","5.63",",,,Z","-1.18",",,,Z","","","",""
"USW00013779","1938-01","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","11",",Z","8",",Z","0",",Z","1",",Z","1",",Z","0",",Z","23",",Z","6",",Z","0",",Z","0",",Z","19380119",",,Z","19380111",",,Z","19380111",",,Z","19380107",",,Z","19380125",",,Z","-11.7",",Z,19,","51",",,Z,11,","56",",,Z,11,","17.5",",,Z,07,","14.4",",Z,25,","1574.9","Z","542.1",",Z","59.0",",,,Z","59",",,,Z","0.85",",Z","4.53",",,,Z","-2.84",",,,Z","","","",""
"USW00013779","1938-02","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","10",",Z","3",",Z","1",",Z","3",",Z","1",",Z","0",",Z","16",",Z","2",",Z","0",",Z","0",",Z","19380228",",,Z","19380220",",,Z","19380220",",,Z","19380219",",,Z","19380218",",,Z","-9.4",",Z,28,","76",",,Z,20,","91",",,Z,20,","28.2",",,Z,19,","18.3",",Z,18,","2004.0","Z","429.1",",Z","64.6",",,,Z","104",",,,Z","3.01",",Z","7.15",",,,Z","-1.13",",,,Z","","","",""
"USW00013779","1938-03","39.95","-75.15","11.0","PHILADELPHIA, PA US","1.2","Z","1.2",",Z","13",",Z","7",",Z","0",",Z","1",",Z","1",",Z","0",",Z","8",",Z","1",",Z","3",",Z","0",",Z","19380304",",,Z","19380310",",,Z","19380310",",,Z","19380314",",,Z","19380322",",,Z","-10.6",",Z,04,","25",",,Z,10,","41",",,Z,10,","11.4",",,Z,14,","26.1",",Z,22,","2336.4","Z","332.4",",Z","46.5",",,,Z","54",",,,Z","7.65",",Z","12.81",",,,Z","2.48",",,,Z","","","",""
"USW00013779","1938-04","39.95","-75.15","11.0","PHILADELPHIA, PA US","15.1","Z","13.9",",Z","6",",Z","4",",Z","0",",Z","0",",Z","0",",Z","0",",Z","2",",Z","0",",Z","12",",Z","0",",Z","19380406",",,Z","19380430","+,,Z","19380406","+,,Z","19380408",",,Z","19380428",",,Z","-0.6",",Z,06,","0",",,Z,30,+","0",",T,Z,06,+","21.8",",,Z,08,","30.0",",Z,28,","2514.0","Z","177.6",",Z","48.6",",,,Z","0",",T,,Z","12.88",",Z","18.00",",,,Z","7.76",",,,Z","","","",""
"USW00013779","1938-05","39.95","-75.15","11.0","PHILADELPHIA, PA US","33.8","Z","18.7",",Z","10",",Z","8",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","15",",Z","0",",Z","19380512",",,Z","19380531","+,,Z","19380531","+,,Z","19380514",",,Z","19380506",",,Z","5.6",",Z,12,","0",",,Z,31,+","0",",,Z,31,+","22.4",",,Z,14,","27.8",",Z,06,","2592.8","Z","78.8",",Z","72.7",",,,Z","0",",,,Z","16.39",",Z","20.83",",,,Z","11.95",",,,Z","","","",""
"USW00013779","1938-06","39.95","-75.15","11.0","PHILADELPHIA, PA US","145.2","Z","111.4",",Z","10",",Z","8",",Z","5",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","28",",Z","2",",Z","19380601",",,Z","19380630","+,,Z","19380630","+,,Z","19380627",",,Z","19380612",",,Z","8.3",",Z,01,","0",",,Z,30,+","0",",,Z,30,+","83.1",",,Z,27,","32.8",",Z,12,","2599.4","Z","6.6",",Z","255.6",",,,Z","0",",,,Z","21.83",",Z","26.71",",,,Z","16.94",",,,Z","","","",""
"USW00013779","1938-07","39.95","-75.15","11.0","PHILADELPHIA, PA US","356.3","Z","211.1",",Z","16",",Z","10",",Z","2",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","31",",Z","7",",Z","19380704",",,Z","19380731","+,,Z","19380731","+,,Z","19380720",",,Z","19380710",",,Z","16.1",",Z,04,","0",",,Z,31,+","0",",,Z,31,+","58.9",",,Z,20,","34.4",",Z,10,","0.0","Z","0.0",",Z","165.7",",,,Z","0",",,,Z","25.14",",Z","29.52",",,,Z","20.77",",,,Z","","","",""
"USW00013779","1938-08","39.95","-75.15","11.0","PHILADELPHIA, PA US","586.1","Z","229.8",",Z","12",",Z","7",",Z","1",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","31",",Z","5",",Z","19380826",",,Z","19380831","+,,Z","19380831","+,,Z","19380807",",,Z","19380816",",,Z","17.2",",Z,26,","0",",,Z,31,+","0",",,Z,31,+","36.8",",,Z,07,","35.0",",Z,16,","0.0","Z","0.0",",Z","104.2",",,,Z","0",",,,Z","25.75",",Z","30.20",",,,Z","21.29",",,,Z","","","",""
"USW00013779","1938-09","39.95","-75.15","11.0","PHILADELPHIA, PA US","631.8","Z","45.7",",Z","15",",Z","8",",Z","3",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","24",",Z","0",",Z","19380926","+,,Z","19380930","+,,Z","19380930","+,,Z","19380920",",,Z","19380904",",,Z","10.6",",Z,26,+","0",",,Z,30,+","0",",,Z,30,+","77.2",",,Z,20,","29.4",",Z,04,","23.8","Z","23.8",",Z","186.9",",,,Z","0",",,,Z","19.06",",Z","23.17",",,,Z","14.96",",,,Z","","","",""
"USW00013779","1938-10","39.95","-75.15","11.0","PHILADELPHIA, PA US","642.3","Z","10.5",",Z","5",",Z","5",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","11",",Z","0",",Z","19381008",",,Z","19381031","+,,Z","19381031","+,,Z","19381006",",,Z","19381017",",,Z","5.6",",Z,08,","0",",,Z,31,+","0",",,Z,31,+","21.1",",,Z,06,","31.7",",Z,17,","132.5","Z","108.7",",Z","53.1",",,,Z","0",",,,Z","15.17",",Z","20.23",",,,Z","10.10",",,,Z","","","",""
"USW00013779","1938-11","39.95","-75.15","11.0","PHILADELPHIA, PA US","647.0","Z","4.7",",Z","12",",Z","9",",Z","0",",Z","6",",Z","2",",Z","0",",Z","6",",Z","2",",Z","8",",Z","0",",Z","19381126",",,Z","19381127",",,Z","19381127",",,Z","19381124",",,Z","19381107",",,Z","-7.8",",Z,26,","229",",,Z,27,","175",",,Z,27,","17.8",",,Z,24,","24.4",",Z,07,","409.7","Z","277.2",",Z","79.0",",,,Z","300",",,,Z","9.25",",Z","13.76",",,,Z","4.74",",,,Z","","","",""
"USW00013779","1938-12","39.95","-75.15","11.0","PHILADELPHIA, PA US","647.0","Z","0.0",",Z","10",",Z","6",",Z","0",",Z","3",",Z","0",",Z","0",",Z","18",",Z","3",",Z","0",",Z","0",",Z","19381228",",,Z","19381201",",,Z","19381223",",,Z","19381205",",,Z","19381205",",,Z","-6.7",",Z,28,","51",",,Z,01,","5",",,Z,23,","21.6",",,Z,05,","15.0",",Z,05,","882.7","Z","473.0",",Z","56.4",",,,Z","5",",,,Z","3.08",",Z","6.68",",,,Z","-0.53",",,,Z","","","",""
"USW00013779","1939-01","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","12",",Z","6",",Z","1",",Z","16",",Z","4",",Z","0",",Z","18",",Z","5",",Z","0",",Z","0",",Z","19390126",",,Z","19390119","+,,Z","19390131",",,Z","19390130",",,Z","19390106",",,Z","-11.1",",Z,26,","127",",,Z,19,+","71",",,Z,31,","45.5",",,Z,30,","15.0",",Z,06,","1409.0","Z","526.3",",Z","113.5",",,,Z","280",",,,Z","1.35",",Z","4.72",",,,Z","-2.01",",,,Z","","","",""
"USW00013779","1939-02","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","13",",Z","8",",Z","3",",Z","1",",Z","0",",Z","0",",Z","13",",Z","1",",Z","1",",Z","0",",Z","19390217",",,Z","19390201",",,Z","19390222",",,Z","19390203",",,Z","19390220",",,Z","-10.0",",Z,17,","25",",,Z,01,","13",",,Z,22,","41.7",",,Z,03,","21.1",",Z,20,","1808.7","Z","399.7",",Z","155.5",",,,Z","13",",,,Z","4.06",",Z","8.75",",,,Z","-0.63",",,,Z","","","",""
"USW00013779","1939-03","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","14",",Z","11",",Z","0",",Z","1",",Z","2",",Z","0",",Z","16",",Z","0",",Z","2",",Z","0",",Z","19390311",",,Z","19390311",",,Z","19390322",",,Z","19390330",",,Z","19390325",",,Z","-6.1",",Z,11,","25",",,Z,11,","53",",,Z,22,","23.6",",,Z,30,","27.2",",Z,25,","2210.4","Z","401.7",",Z","109.8",",,,Z","101",",,,Z","5.38",",Z","10.16",",,,Z","0.59",",,,Z","","","",""
"USW00013779","1939-04","39.95","-75.15","11.0","PHILADELPHIA, PA US","4.1","Z","4.1",",Z","15",",Z","8",",Z","3",",Z","0",",Z","0",",Z","0",",Z","3",",Z","0",",Z","5",",Z","0",",Z","19390413",",,Z","19390430","+,,Z","19390413","+,,Z","19390406",",,Z","19390425",",,Z","-1.7",",Z,13,","0",",,Z,30,+","0",",T,Z,13,+","44.7",",,Z,06,","29.4",",Z,25,","2458.8","Z","248.4",",Z","162.7",",,,Z","0",",T,,Z","10.19",",Z","14.63",",,,Z","5.75",",,,Z","","","",""
"USW00013779","1939-05","39.95","-75.15","11.0","PHILADELPHIA, PA US","88.4","Z","84.3",",Z","4",",Z","3",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","23",",Z","2",",Z","19390514","+,,Z","19390531","+,,Z","19390531","+,,Z","19390522",",,Z","19390531",",,Z","5.6",",Z,14,+","0",",,Z,31,+","0",",,Z,31,+","21.8",",,Z,22,","34.4",",Z,31,","2517.9","Z","59.1",",Z","48.5",",,,Z","0",",,,Z","19.15",",Z","24.62",",,,Z","13.67",",,,Z","","","",""
"USW00013779","1939-06","39.95","-75.15","11.0","PHILADELPHIA, PA US","226.8","Z","138.4",",Z","15",",Z","11",",Z","1",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","28",",Z","5",",Z","19390601",",,Z","19390630","+,,Z","19390630","+,,Z","19390630",",,Z","19390617",",,Z","12.8",",Z,01,","0",",,Z,30,+","0",",,Z,30,+","31.5",",,Z,30,","35.0",",Z,17,","2519.6","Z","1.7",",Z","113.3",",,,Z","0",",,,Z","22.89",",Z","27.78",",,,Z","18.00",",,,Z","","","",""
"USW00013779","1939-07","39.95","-75.15","11.0","PHILADELPHIA, PA US","421.0","Z","194.2",",Z","10",",Z","5",",Z","1",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","31",",Z","4",",Z","19390723",",,Z","19390731","+,,Z","19390731","+,,Z","19390730",",,Z","19390725",",,Z","15.6",",Z,23,","0",",,Z,31,+","0",",,Z,31,+","36.8",",,Z,30,","34.4",",Z,25,","0.0","Z","0.0",",Z","55.8",",,,Z","0",",,,Z","24.60",",Z","28.96",",,,Z","20.24",",,,Z","","","",""
"USW00013779","1939-08","39.95","-75.15","11.0","PHILADELPHIA, PA US","642.4","Z","221.4",",Z","13",",Z","8",",Z","2",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","30",",Z","4",",Z","19390830",",,Z","19390831","+,,Z","19390817",",,Z","19390819",",,Z","19390813",",,Z","14.4",",Z,30,","0",",,Z,31,+","0",",T,Z,17,","94.7",",,Z,19,","33.9",",Z,13,","0.8","Z","0.8",",Z","175.4",",,,Z","0",",T,,Z","25.45",",Z","29.55",",,,Z","21.35",",,,Z","","","",""
"USW00013779","1939-09","39.95","-75.15","11.0","PHILADELPHIA, PA US","722.1","Z","79.7",",Z","8",",Z","5",",Z","1",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","27",",Z","1",",Z","19390918",",,Z","19390930","+,,Z","19390930","+,,Z","19390930",",,Z","19390908",",,Z","11.1",",Z,18,","0",",,Z,30,+","0",",,Z,30,+","30.5",",,Z,30,","35.6",",Z,08,","9.4","Z","8.6",",Z","48.6",",,,Z","0",",,,Z","20.70",",Z","25.49",",,,Z","15.91",",,,Z","","","",""
"USW00013779","1939-10","39.95","-75.15","11.0","PHILADELPHIA, PA US","740.6","Z","18.5",",Z","8",",Z","6",",Z","2",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","10",",Z","1",",Z","19391018",",,Z","19391031","+,,Z","19391031","+,,Z","19391002",",,Z","19391010",",,Z","2.2",",Z,18,","0",",,Z,31,+","0",",,Z,31,+","38.1",",,Z,02,","32.2",",Z,10,","155.3","Z","145.9",",Z","109.3",",,,Z","0",",,,Z","14.22",",Z","18.65",",,,Z","9.80",",,,Z","","","",""
"USW00013779","1939-11","39.95","-75.15","11.0","PHILADELPHIA, PA US","740.6","Z","0.0",",Z","3",",Z","2",",Z","1",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","1",",Z","0",",Z","19391121","+,,Z","19391130","+,,Z","19391121",",,Z","19391105",",,Z","19391118",",,Z","0.6",",Z,21,+","0",",,Z,30,+","8",",,Z,21,","26.2",",,Z,05,","21.1",",Z,18,","490.4","Z","335.1",",Z","32.0",",,,Z","11",",,,Z","7.16",",Z","11.09",",,,Z","3.23",",,,Z","","","",""
"USW00013779","1939-12","39.95","-75.15","11.0","PHILADELPHIA, PA US","740.6","Z","0.0",",Z","8",",Z","4",",Z","0",",Z","3",",Z","2",",Z","0",",Z","15",",Z","2",",Z","0",",Z","0",",Z","19391227",",,Z","19391231","+,,Z","19391230",",,Z","19391213",",,Z","19391210",",,Z","-8.3",",Z,27,","25",",,Z,31,+","41",",,Z,30,","8.1",",,Z,13,","17.2",",Z,10,","953.3","Z","462.9",",Z","29.9",",,,Z","74",",,,Z","3.40",",Z","6.97",",,,Z","-0.17",",,,Z","","","",""
"USW00013779","1940-01","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","7",",Z","2",",Z","0",",Z","5",",Z","1",",Z","0",",Z","29",",Z","19",",Z","0",",Z","0",",Z","19400120",",,Z","19400119",",,Z","19400119",",,Z","19400114",",,Z","19400114",",,Z","-15.0",",Z,20,","51",",,Z,19,","46",",,Z,19,","18.5",",,Z,14,","13.3",",Z,14,","1636.8","Z","683.5",",Z","24.5",",,,Z","74",",,,Z","-3.71",",Z","-0.22",",,,Z","-7.21",",,,Z","","","",""
"USW00013779","1940-02","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","11",",Z","7",",Z","0",",Z","9",",Z","3",",Z","0",",Z","19",",Z","2",",Z","0",",Z","0",",Z","19400203",",,Z","19400215",",,Z","19400214",",,Z","19400214",",,Z","19400212",",,Z","-9.4",",Z,03,","178",",,Z,15,","140",",,Z,14,","22.6",",,Z,14,","13.9",",Z,12,","2123.6","Z","486.8",",Z","73.8",",,,Z","297",",,,Z","1.55",",Z","5.32",",,,Z","-2.22",",,,Z","","","",""
"USW00013779","1940-03","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","10",",Z","9",",Z","2",",Z","2",",Z","1",",Z","0",",Z","17",",Z","2",",Z","0",",Z","0",",Z","19400324","+,,Z","19400316","+,,Z","19400316",",,Z","19400303",",,Z","19400331",",,Z","-7.8",",Z,24,+","25",",,Z,16,+","38",",,Z,16,","31.5",",,Z,03,","18.9",",Z,31,","2596.9","Z","473.3",",Z","104.2",",,,Z","82",",,,Z","3.06",",Z","6.88",",,,Z","-0.75",",,,Z","","","",""
"USW00013779","1940-04","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","10",",Z","7",",Z","2",",Z","0",",Z","1",",Z","0",",Z","3",",Z","0",",Z","2",",Z","0",",Z","19400413",",,Z","19400412",",,Z","19400413",",,Z","19400408",",,Z","19400430",",,Z","-3.3",",Z,13,","0",",T,Z,12,","28",",,Z,13,","67.8",",,Z,08,","23.3",",Z,30,","2876.1","Z","279.2",",Z","153.9",",,,Z","31",",,,Z","9.03",",Z","13.71",",,,Z","4.34",",,,Z","","","",""
"USW00013779","1940-05","39.95","-75.15","11.0","PHILADELPHIA, PA US","24.3","Z","24.3",",Z","17",",Z","8",",Z","1",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","17",",Z","0",",Z","19400512",",,Z","19400531","+,,Z","19400531","+,,Z","19400516",",,Z","19400515",",,Z","6.1",",Z,12,","0",",,Z,31,+","0",",,Z,31,+","51.6",",,Z,16,","31.1",",Z,15,","2944.5","Z","68.4",",Z","124.2",",,,Z","0",",,,Z","16.91",",Z","21.69",",,,Z","12.14",",,,Z","","","",""
"USW00013779","1940-06","39.95","-75.15","11.0","PHILADELPHIA, PA US","133.7","Z","109.4",",Z","10",",Z","7",",Z","1",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","29",",Z","2",",Z","19400621",",,Z","19400630","+,,Z","19400630","+,,Z","19400609",",,Z","19400613","+,,Z","10.6",",Z,21,","0",",,Z,30,+","0",",,Z,30,+","25.7",",,Z,09,","32.8",",Z,13,+","2948.0","Z","3.5",",Z","64.0",",,,Z","0",",,,Z","21.86",",Z","26.79",",,,Z","16.94",",,,Z","","","",""
