"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00364672","1959-01","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","4",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","19590102",",,0","","","","","","","","","29.7",",,0,02,","","","79.3",",,,0","","","","","",""
"USC00364672","1959-02","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","8",",0","6",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","19590210",",,0","","","","","","","","","20.6",",,0,10,","","","69.9",",,,0","","","","","",""
"USC00364672","1959-03","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","12",",0","8",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","19590306",",,0","","","","","","","","","28.7",",,0,06,","","","90.1",",,,0","","","","","",""
"USC00364672","1959-04","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","12",",0","7",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","19590403",",,0","","","","","","","","","37.8",",,0,03,","","","108.9",",,,0","","","","","",""
"USC00364672","1959-05","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","7",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19590531","+,,0","19590531","+,,0","19590514",",,0","","","","","0",",,0,31,+","0",",,0,31,+","13.7",",,0,14,","","","32.0",",,,0","0",",,,0","","","",""
"USC00364672","1959-06","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","5",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","19590630","+,,0","19590630","+,,0","19590603",",,0","","","","","0",",,0,30,+","0",",,0,30,+","48.8",",,0,03,","","","127.8",",,,0","0",",,,0","","","",""
"USC00364672","1959-07","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","9",",0","3",",0","0",",0","0",",0","","","","","","","","","","","","","","","19590731","+,,0","19590731","+,,0","19590711",",,0","","","","","0",",,0,31,+","0",",,0,31,+","41.4",",,0,11,","","","159.0",",,,0","0",",,,0","","","",""
"USC00364672","1959-08","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","11",",0","7",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19590831","+,,0","19590831","+,,0","19590805",",,0","","","","","0",",,0,31,+","0",",,0,31,+","29.7",",,0,05,","","","112.5",",,,0","0",",,,0","","","",""
"USC00364672","1959-09","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","6",",0","5",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19590930","+,,0","19590930","+,,0","19590901",",,0","","","","","0",",,0,30,+","0",",,0,30,+","25.7",",,0,01,","","","69.7",",,,0","0",",,,0","","","",""
"USC00364672","1959-10","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","14",",0","11",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19591031","+,,0","19591031","+,,0","19591009",",,0","","","","","0",",,0,31,+","0",",,0,31,+","25.1",",,0,09,","","","137.4",",,,0","0",",,,0","","","",""
"USC00364672","1959-11","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10","2,0","7","2,0","1","2,0","","","","","","","","","","","","","","","","","","","","","","","19591128",",2,0","","","","","","","","","34.3","2,,0,28,","","","104.1",",a,,0","","","","","",""
"USC00364672","1959-12","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","9","2,0","6","2,0","1","2,0","","","","","","","","","","","","","","","","","","","","","","","19591207",",2,0","","","","","","","","","31.2","2,,0,07,","","","92.8",",a,,0","","","","","",""
"USC00364672","1960-01","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","8",",0","6",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","19600103",",,0","","","","","","","","","44.2",",,0,03,","","","103.5",",,,0","","","","","",""
"USC00364672","1960-02","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","7",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","19600211",",,0","","","","","","","","","43.4",",,0,11,","","","111.2",",,,0","","","","","",""
"USC00364672","1960-03","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","7",",0","5",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","19600331",",,0","","","","","","","","","26.2",",,0,31,","","","54.3",",,,0","","","","","",""
"USC00364672","1960-04","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","6",",0","3",",0","","","","","","","","","","","","","","","","","","","","","","","19600404",",,0","","","","","","","","","38.6",",,0,04,","","","110.3",",,,0","","","","","",""
"USC00364672","1960-05","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","17",",0","12",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19600531","+,,0","19600531","+,,0","19600518",",,0","","","","","0",",,0,31,+","0",",,0,31,+","27.4",",,0,18,","","","153.3",",,,0","0",",,,0","","","",""
"USC00364672","1960-06","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","12",",0","8",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19600630","+,,0","19600630","+,,0","19600615",",,0","","","","","0",",,0,30,+","0",",,0,30,+","35.6",",,0,15,","","","95.6",",,,0","0",",,,0","","","",""
"USC00364672","1960-07","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","9",",0","9",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19600731","+,,0","19600731","+,,0","19600702",",,0","","","","","0",",,0,31,+","0",",,0,31,+","30.0",",,0,02,","","","153.6",",,,0","0",",,,0","","","",""
"USC00364672","1960-08","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","12",",0","9",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","19600831","+,,0","19600831","+,,0","19600830",",,0","","","","","0",",,0,31,+","0",",,0,31,+","49.8",",,0,30,","","","162.4",",,,0","0",",,,0","","","",""
"USC00364672","1960-09","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","11",",0","10",",0","4",",0","0",",0","0",",0","","","","","","","","","","","","","","","19600930","+,,0","19600930","+,,0","19600920",",,0","","","","","0",",,0,30,+","0",",,0,30,+","48.5",",,0,20,","","","193.7",",,,0","0",",,,0","","","",""
"USC00364672","1960-10","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","7",",0","1",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19601031","+,,0","19601031","+,,0","19601020",",,0","","","","","0",",,0,31,+","0",",,0,31,+","29.5",",,0,20,","","","37.5",",,,0","0",",,,0","","","",""
"USC00364672","1960-11","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","6",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19601130","+,,0","19601130","+,,0","19601130",",,0","","","","","0",",,0,30,+","0",",,0,30,+","24.9",",,0,30,","","","66.0",",,,0","0",",,,0","","","",""
"USC00364672","1960-12","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","7",",0","4",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","19601221",",,0","","","","","","","","","14.7",",,0,21,","","","38.2",",,,0","","","","","",""
"USC00364672","1961-01","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","9",",0","5",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","19610102",",,0","","","","","","","","","17.0",",,0,02,","","","52.8",",,,0","","","","","",""
"USC00364672","1961-02","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","8",",0","5",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","19610226",",,0","","","","","","","","","32.5",",,0,26,","","","64.2",",,,0","","","","","",""
"USC00364672","1961-03","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","11",",0","9",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","19610309",",,0","","","","","","","","","23.1",",,0,09,","","","96.4",",,,0","","","","","",""
"USC00364672","1961-04","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","13",",0","9",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","19610410",",,0","","","","","","","","","22.6",",,0,10,","","","96.9",",,,0","","","","","",""
"USC00364672","1961-05","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","14",",0","8",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19610531","+,,0","19610531","+,,0","19610516",",,0","","","","","0",",,0,31,+","0",",,0,31,+","15.5",",,0,16,","","","96.2",",,,0","0",",,,0","","","",""
"USC00364672","1961-06","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","9",",0","5",",0","3",",0","0",",0","0",",0","","","","","","","","","","","","","","","19610630","+,,0","19610630","+,,0","19610610",",,0","","","","","0",",,0,30,+","0",",,0,30,+","39.9",",,0,10,","","","120.5",",,,0","0",",,,0","","","",""
"USC00364672","1961-07","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","12",",0","7",",0","3",",0","0",",0","0",",0","","","","","","","","","","","","","","","19610731","+,,0","19610731","+,,0","19610720",",,0","","","","","0",",,0,31,+","0",",,0,31,+","50.3",",,0,20,","","","153.8",",,,0","0",",,,0","","","",""
"USC00364672","1961-08","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","11",",0","7",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19610831","+,,0","19610831","+,,0","19610827",",,0","","","","","0",",,0,31,+","0",",,0,31,+","36.6",",,0,27,","","","105.2",",,,0","0",",,,0","","","",""
"USC00364672","1961-09","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","6",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19610930","+,,0","19610930","+,,0","19610921",",,0","","","","","0",",,0,30,+","0",",,0,30,+","15.5",",,0,21,","","","30.1",",,,0","0",",,,0","","","",""
"USC00364672","1961-10","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","6",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19611031","+,,0","19611031","+,,0","19611015",",,0","","","","","0",",,0,31,+","0",",,0,31,+","8.1",",,0,15,","","","23.5",",,,0","0",",,,0","","","",""
"USC00364672","1961-11","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","14",",0","9",",0","2",",0","","","","","","","","","","","","","","","","","","","","","","","19611107",",,0","","","","","","","","","37.8",",,0,07,","","","148.5",",,,0","","","","","",""
"USC00364672","1961-12","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","12",",0","11",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","19611219",",,0","","","","","","","","","14.5",",,0,19,","","","67.0",",,,0","","","","","",""
"USC00364672","1962-01","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","8",",0","5",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","19620107",",,0","","","","","","","","","40.6",",,0,07,","","","85.5",",,,0","","","","","",""
"USC00364672","1962-02","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","17",",0","8",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","19620224",",,0","","","","","","","","","27.4",",,0,24,","","","108.3",",,,0","","","","","",""
"USC00364672","1962-03","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","9",",0","4",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","19620312",",,0","","","","","","","","","18.3",",,0,12,","","","57.0",",,,0","","","","","",""
"USC00364672","1962-04","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","9",",0","8",",0","1",",0","0",",0","0","2,0","","","","","","","","","","","","","","","19620430","+,,0","19620430","+,2,0","19620408",",,0","","","","","0",",,0,30,+","0","2,,0,30,+","33.0",",,0,08,","","","103.4",",,,0","0","2,,,0","","","",""
"USC00364672","1962-05","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","8",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19620531","+,,0","19620531","+,,0","19620521",",,0","","","","","0",",,0,31,+","0",",,0,31,+","10.2",",,0,21,","","","45.7",",,,0","0",",,,0","","","",""
"USC00364672","1962-06","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19620630","+,,0","19620630","+,,0","19620613",",,0","","","","","0",",,0,30,+","0",",,0,30,+","13.7",",,0,13,","","","50.8",",,,0","0",",,,0","","","",""
"USC00364672","1962-07","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","6",",0","5",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19620731","+,,0","19620731","+,,0","19620719",",,0","","","","","0",",,0,31,+","0",",,0,31,+","36.1",",,0,19,","","","71.7",",,,0","0",",,,0","","","",""
"USC00364672","1962-08","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","12",",0","8",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19620831","+,,0","19620831","+,,0","19620821",",,0","","","","","0",",,0,31,+","0",",,0,31,+","14.7",",,0,21,","","","86.9",",,,0","0",",,,0","","","",""
"USC00364672","1962-09","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","11",",0","10",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","19620930","+,,0","19620930","+,,0","19620918",",,0","","","","","0",",,0,30,+","0",",,0,30,+","27.9",",,0,18,","","","109.6",",,,0","0",",,,0","","","",""
"USC00364672","1962-10","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","12",",0","7",",0","2",",0","","","","","","","","","","","","","","","","","","","","","","","19621031",",,0","","","","","","","","","40.6",",,0,31,","","","110.3",",,,0","","","","","",""
"USC00364672","1962-11","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","11",",0","6",",0","2",",0","","","","","","","","","","","","","","","","","","","","","","","19621110",",,0","","","","","","","","","37.6",",,0,10,","","","110.8",",,,0","","","","","",""
"USC00364672","1962-12","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","6",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","19621207",",,0","","","","","","","","","26.9",",,0,07,","","","68.2",",,,0","","","","","",""
"USC00364672","1963-01","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","6",",0","6",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","19630113",",,0","","","","","","","","","14.2",",,0,13,","","","63.3",",,,0","","","","","",""
"USC00364672","1963-02","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","7",",0","7",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","19630203",",,0","","","","","","","","","11.9",",,0,03,","","","46.2",",,,0","","","","","",""
"USC00364672","1963-03","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","11",",0","8",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","19630302",",,0","","","","","","","","","21.8",",,0,02,","","","100.5",",,,0","","","","","",""
"USC00364672","1963-04","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","6",",0","2",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","19630430",",,0","","","","","","","","","15.7",",,0,30,","","","23.4",",,,0","","","","","",""
"USC00364672","1963-05","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","9",",0","6",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","19630518",",,0","","","","","","","","","27.2",",,0,18,","","","98.8",",,,0","","","","","",""
"USC00364672","1963-06","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","12",",0","5",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19630630","+,,0","19630630","+,,0","19630630",",,0","","","","","0",",,0,30,+","0",",,0,30,+","39.1",",,0,30,","","","78.5",",,,0","0",",,,0","","","",""
"USC00364672","1963-07","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","7",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19630731","+,,0","19630731","+,,0","19630730",",,0","","","","","0",",,0,31,+","0",",,0,31,+","24.6",",,0,30,","","","112.8",",,,0","0",",,,0","","","",""
"USC00364672","1963-08","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","9",",0","4",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19630831","+,,0","19630831","+,,0","19630802",",,0","","","","","0",",,0,31,+","0",",,0,31,+","27.2",",,0,02,","","","53.7",",,,0","0",",,,0","","","",""
"USC00364672","1963-09","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","8",",0","7",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19630930","+,,0","19630930","+,,0","19630930",",,0","","","","","0",",,0,30,+","0",",,0,30,+","31.5",",,0,30,","","","94.7",",,,0","0",",,,0","","","",""
"USC00364672","1963-11","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","13",",0","5",",0","4",",0","","","","","","","","","","","","","","","","","","","","","","","19631107",",,0","","","","","","","","","49.3",",,0,07,","","","151.8",",,,0","","","","","",""
"USC00364672","1963-12","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","12",",0","6",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","19631209",",,0","","","","","","","","","26.9",",,0,09,","","","61.7",",,,0","","","","","",""
"USC00364672","1964-01","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","9",",0","7",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","19640110",",,0","","","","","","","","","39.9",",,0,10,","","","138.3",",,,0","","","","","",""
"USC00364672","1964-02","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","8",",0","4",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","19640207",",,0","","","","","","","","","19.3",",,0,07,","","","50.4",",,,0","","","","","",""
"USC00364672","1964-03","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","8",",0","8",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","19640322",",,0","","","","","","","","","12.7",",,0,22,","","","57.9",",,,0","","","","","",""
"USC00364672","1964-04","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","13",",0","11",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","19640407",",,0","","","","","","","","","19.8",",,0,07,","","","142.9",",,,0","","","","","",""
"USC00364672","1964-05","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","4",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19640531","+,,0","19640531","+,,0","19640501",",,0","","","","","0",",,0,31,+","0",",,0,31,+","22.4",",,0,01,","","","32.6",",,,0","0",",,,0","","","",""
"USC00364672","1964-06","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","7",",0","5",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19640630","+,,0","19640630","+,,0","19640608",",,0","","","","","0",",,0,30,+","0",",,0,30,+","50.8",",,0,08,","","","90.4",",,,0","0",",,,0","","","",""
"USC00364672","1964-07","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","17",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19640731","+,,0","19640731","+,,0","19640709",",,0","","","","","0",",,0,31,+","0",",,0,31,+","19.3",",,0,09,","","","77.6",",,,0","0",",,,0","","","",""
"USC00364672","1964-08","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","6",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19640831","+,,0","19640831","+,,0","19640812",",,0","","","","","0",",,0,31,+","0",",,0,31,+","16.5",",,0,12,","","","30.2",",,,0","0",",,,0","","","",""
"USC00364672","1964-09","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","5",",0","4",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19640930","+,,0","19640930","+,,0","19640929",",,0","","","","","0",",,0,30,+","0",",,0,30,+","34.0",",,0,29,","","","72.9",",,,0","0",",,,0","","","",""
"USC00364672","1964-10","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","6",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19641031","+,,0","19641031","+,,0","19641003",",,0","","","","","0",",,0,31,+","0",",,0,31,+","23.6",",,0,03,","","","35.3",",,,0","0",",,,0","","","",""
"USC00364672","1964-11","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","6",",0","4",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","19641126",",,0","","","","","","","","","45.7",",,0,26,","","","76.0",",,,0","","","","","",""
"USC00364672","1964-12","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","15",",0","9",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","19641228",",,0","","","","","","","","","30.0",",,0,28,","","","120.1",",,,0","","","","","",""
"USC00364672","1965-01","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","13",",0","6",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","19650124",",,0","","","","","","","","","16.5",",,0,24,","","","59.2",",,,0","","","","","",""
"USC00364672","1965-02","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","8",",0","6",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","19650208",",,0","","","","","","","","","57.9",",,0,08,","","","103.1",",,,0","","","","","",""
"USC00364672","1965-03","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","4",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","19650318",",,0","","","","","","","","","17.0",",,0,18,","","","45.2",",,,0","","","","","",""
"USC00364672","1965-04","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","8",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","19650426",",,0","","","","","","","","","15.7",",,0,26,","","","53.2",",,,0","","","","","",""
"USC00364672","1965-05","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","9",",0","4",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","19650508",",,0","","","","","","","","","11.9",",,0,08,","","","30.6",",,,0","","","","","",""
"USC00364672","1965-06","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","5",",0","4",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","19650602",",,0","","","","","","","","","12.2",",,0,02,","","","31.0",",,,0","","","","","",""
"USC00364672","1965-07","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","11",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19650731","+,,0","19650731","+,,0","19650710",",,0","","","","","0",",,0,31,+","0",",,0,31,+","13.2",",,0,10,","","","47.4",",,,0","0",",,,0","","","",""
"USC00364672","1965-08","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","13",",0","9",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","19650831","+,,0","19650831","+,,0","19650802",",,0","","","","","0",",,0,31,+","0",",,0,31,+","33.3",",,0,02,","","","156.4",",,,0","0",",,,0","","","",""
"USC00364672","1965-09","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","8",",0","8",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19650930","+,,0","19650930","+,,0","19650925",",,0","","","","","0",",,0,30,+","0",",,0,30,+","31.5",",,0,25,","","","85.8",",,,0","0",",,,0","","","",""
"USC00364672","1965-10","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","5",",0","2",",0","0",",0","0","1,0","","","","","","","","","","","","","","","19651031","+,,0","19651031","+,1,0","19651002",",,0","","","","","0",",,0,31,+","0","1,,0,31,+","48.0",",,0,02,","","","129.6",",,,0","0","1,,,0","","","",""
"USC00364672","1965-11","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","11",",0","9",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","19651117",",,0","","","","","","","","","14.2",",,0,17,","","","55.4",",,,0","","","","","",""
"USC00364672","1965-12","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","9",",0","6",",0","1",",0","0",",0","0","1,0","","","","","","","","","","","","","","","19651231","+,,0","19651231","+,1,0","19651226",",,0","","","","","0",",,0,31,+","0","1,,0,31,+","33.0",",,0,26,","","","56.1",",,,0","0","1,,,0","","","",""
"USC00364672","1966-01","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","9",",0","8",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","19660103",",,0","","","","","","","","","24.4",",,0,03,","","","66.5",",,,0","","","","","",""
"USC00364672","1966-02","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","8",",0","7",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","19660214",",,0","","","","","","","","","29.2",",,0,14,","","","73.8",",,,0","","","","","",""
"USC00364672","1966-03","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","9",",0","5",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19660331","+,,0","19660331","+,,0","19660301",",,0","","","","","0",",,0,31,+","0",",,0,31,+","26.9",",,0,01,","","","75.2",",,,0","0",",,,0","","","",""
"USC00364672","1966-04","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","6",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","19660428",",,0","","","","","","","","","27.9",",,0,28,","","","79.7",",,,0","","","","","",""
"USC00364672","1966-05","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","8",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19660531","+,,0","19660531","+,,0","19660529",",,0","","","","","0",",,0,31,+","0",",,0,31,+","27.9",",,0,29,","","","91.4",",,,0","0",",,,0","","","",""
"USC00364672","1966-06","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","3",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19660630","+,,0","19660630","+,,0","19660629",",,0","","","","","0",",,0,30,+","0",",,0,30,+","10.9",",,0,29,","","","13.9",",,,0","0",",,,0","","","",""
"USC00364672","1966-07","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","7",",0","5",",0","3",",0","0",",0","0",",0","","","","","","","","","","","","","","","19660731","+,,0","19660731","+,,0","19660720",",,0","","","","","0",",,0,31,+","0",",,0,31,+","35.6",",,0,20,","","","110.6",",,,0","0",",,,0","","","",""
"USC00364672","1966-08","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","6",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19660831","+,,0","19660831","+,,0","19660817",",,0","","","","","0",",,0,31,+","0",",,0,31,+","44.5",",,0,17,","","","101.2",",,,0","0",",,,0","","","",""
