"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00405681","1955-12","36.351","-88.85336","128.3","MARTIN U OF T BRANCH EXPERIMENTAL STATION, TN US","1024.1","0","0.0","1,0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0","1,0","1","1,0","0","1,0","","","19551216",",,0","19551231","+,,0","19551208","+,,0","1","","19551201",",,0","19551224",",1,0","-12.2",",0,16,","0",",,0,31,+","0",",T,0,08,+","16.0",",,0,01,","23.3","1,0,24,","","","831.4","0","","","420.7","1,0","","","","","","","","","","","37.4",",,,0","0",",T,,0","4.26","1,0","9.92","1,,,0","-1.40",",,,0","",""
"USC00405681","1956-01","36.351","-88.85336","128.3","MARTIN U OF T BRANCH EXPERIMENTAL STATION, TN US","0.0","0","0.0",",0","5",",0","5",",0","2",",0","","","","","0",",0","27",",0","3",",0","0",",0","0",",0","","","19560109",",,0","","","","","1","","19560129",",,0","19560105",",,0","-7.8",",0,09,","","","","","58.7",",,0,29,","18.9",",0,05,","","","1342.7","0","","","511.3",",0","","","","","","","","","","","141.0",",,,0","","","1.84",",0","6.66",",,,0","-2.98",",,,0","",""
"USC00405681","1956-02","36.351","-88.85336","128.3","MARTIN U OF T BRANCH EXPERIMENTAL STATION, TN US","0.0","0","0.0",",0","18",",0","13",",0","4",",0","0",",0","0",",0","0",",0","8",",0","0",",0","1",",0","0",",0","","","19560221",",,0","19560229","+,,0","19560228",",,0","3","","19560217",",,0","19560227",",,0","-3.9",",0,21,","0",",,0,29,+","0",",T,0,28,","111.8",",,0,17,","22.2",",0,27,","","","1652.1","0","","","309.4",",0","","","","","","","","","","","298.0",",,,0","0",",T,,0","7.66",",0","12.90",",,,0","2.43",",,,0","",""
"USC00405681","1956-03","36.351","-88.85336","128.3","MARTIN U OF T BRANCH EXPERIMENTAL STATION, TN US","4.2","0","4.2",",0","7",",0","6",",0","1",",0","0",",0","0",",0","0",",0","9",",0","0",",0","8",",0","0",",0","","","19560320",",,0","19560331","+,,0","19560331","+,,0","1","","19560314",",,0","19560326",",,0","-3.9",",0,20,","0",",,0,31,+","0",",,0,31,+","34.3",",,0,14,","26.1",",0,26,","","","1912.8","0","","","260.7",",0","","","","","","","","","","","76.3",",,,0","0",",,,0","10.06",",0","16.55",",,,0","3.56",",,,0","",""
"USC00405681","1956-04","36.351","-88.85336","128.3","MARTIN U OF T BRANCH EXPERIMENTAL STATION, TN US","31.3","0","27.1",",0","12","1,0","9","1,0","2","1,0","0",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","","","19560419","+,,0","19560430","+,,0","19560430","+,,0","4","","19560410",",1,0","19560428",",,0","0.6",",0,19,+","0",",,0,30,+","0",",,0,30,+","33.5","1,,0,10,","30.0",",0,28,","","","2044.4","0","","","131.6",",0","","","","","","","","","","","139.0","1,,,0","0",",,,0","14.85",",0","21.48",",,,0","8.21",",,,0","",""
"USC00405681","1956-05","36.351","-88.85336","128.3","MARTIN U OF T BRANCH EXPERIMENTAL STATION, TN US","145.1","0","113.8",",0","4",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","4",",0","","","19560501",",,0","19560531","+,,0","19560531","+,,0","3","","19560515",",,0","19560521",",,0","7.8",",0,01,","0",",,0,31,+","0",",,0,31,+","29.7",",,0,15,","32.8",",0,21,","","","2055.3","0","","","10.9",",0","","","","","","","","","","","82.3",",,,0","0",",,,0","21.65",",0","27.67",",,,0","15.64",",,,0","",""
"USC00405681","1956-06","36.351","-88.85336","128.3","MARTIN U OF T BRANCH EXPERIMENTAL STATION, TN US","333.3","0","188.2",",0","5",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","14",",0","","","19560603",",,0","19560630","+,,0","19560630","+,,0","2","","19560614",",,0","19560624",",,0","7.2",",0,03,","0",",,0,30,+","0",",,0,30,+","27.7",",,0,14,","36.1",",0,24,","","","2061.4","0","","","6.1",",0","","","","","","","","","","","65.1",",,,0","0",",,,0","24.40",",0","30.90",",,,0","17.90",",,,0","",""
"USC00405681","1956-07","36.351","-88.85336","128.3","MARTIN U OF T BRANCH EXPERIMENTAL STATION, TN US","571.4","0","238.1","1,0","5",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","30","1,0","17","1,0","","","19560710",",,0","19560731","+,,0","19560731","+,,0","3","","19560724",",,0","19560727",",1,0","12.8",",0,10,","0",",,0,31,+","0",",,0,31,+","50.8",",,0,24,","36.7","1,0,27,","","","0.0","0","","","0.0","1,0","","","","","","","","","","","130.9",",,,0","0",",,,0","26.27","1,0","32.85","1,,,0","19.69",",,,0","",""
"USC00405681","1956-08","36.351","-88.85336","128.3","MARTIN U OF T BRANCH EXPERIMENTAL STATION, TN US","819.2","0","247.8",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","22",",0","","","19560822",",,0","19560831","+,,0","19560831","+,,0","","","19560820",",,0","19560818",",,0","10.0",",0,22,","0",",,0,31,+","0",",,0,31,+","20.3",",,0,20,","38.9",",0,18,","","","0.0","0","","","0.0",",0","","","","","","","","","","","20.3",",,,0","0",",,,0","26.33",",0","33.79",",,,0","18.87",",,,0","",""
"USC00405681","1956-09","36.351","-88.85336","128.3","MARTIN U OF T BRANCH EXPERIMENTAL STATION, TN US","933.1","0","113.9",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","11",",0","","","19560928",",,0","19560930","+,,0","19560930","+,,0","","","19560901",",,0","19560916","+,,0","6.1",",0,28,","0",",,0,30,+","0",",,0,30,+","12.2",",,0,01,","35.6",",0,16,+","","","5.1","0","","","5.1",",0","","","","","","","","","","","20.4",",,,0","0",",,,0","21.96",",0","30.52",",,,0","13.40",",,,0","",""
"USC00405681","1956-10","36.351","-88.85336","128.3","MARTIN U OF T BRANCH EXPERIMENTAL STATION, TN US","972.4","0","39.3",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","","","19561008",",,0","19561031","+,,0","19561031","+,,0","","","19561026",",,0","19561006",",,0","2.8",",0,08,","0",",,0,31,+","0",",,0,31,+","17.8",",,0,26,","31.1",",0,06,","","","33.5","0","","","28.4",",0","","","","","","","","","","","41.8",",,,0","0",",,,0","18.69",",0","26.45",",,,0","10.93",",,,0","",""
"USC00405681","1956-11","36.351","-88.85336","128.3","MARTIN U OF T BRANCH EXPERIMENTAL STATION, TN US","975.0","0","2.6",",0","6",",0","4",",0","2",",0","0",",0","0",",0","0",",0","16",",0","0",",0","10",",0","0",",0","","","19561124",",,0","19561130","+,,0","19561108",",,0","","","19561115",",,0","19561104",",,0","-8.3",",0,24,","0",",,0,30,+","0",",T,0,08,","35.6",",,0,15,","27.8",",0,04,","","","300.4","0","","","266.9",",0","","","","","","","","","","","94.8",",,,0","0",",T,,0","9.52",",0","16.65",",,,0","2.39",",,,0","",""
"USC00405681","1956-12","36.351","-88.85336","128.3","MARTIN U OF T BRANCH EXPERIMENTAL STATION, TN US","975.0","0","0.0","1,0","6",",0","4",",0","1",",0","0",",0","0",",0","0","1,0","12","1,0","0",",0","4",",0","0",",0","","","19561201",",1,0","19561231","+,,0","19561231","+,,0","","","19561220",",,0","19561203",",,0","-5.6","1,0,01,","0",",,0,31,+","0",",,0,31,+","27.4",",,0,20,","23.9",",0,03,","","","598.9","0","","","298.5",",0","","","","","","","","","","","59.9",",,,0","0",",,,0","8.41","1,0","14.10",",,,0","2.71","1,,,0","",""
"USC00405681","1957-01","36.351","-88.85336","128.3","MARTIN U OF T BRANCH EXPERIMENTAL STATION, TN US","0.0","0","0.0","2,0","10",",0","7",",0","3",",0","0",",0","0",",0","0","2,0","23","2,0","3",",0","1",",0","0",",0","","","19570117",",2,0","19570127",",,0","19570128","+,,0","2","","19570122",",,0","19570109",",,0","-14.4","2,0,17,","0",",T,0,27,","0",",T,0,28,+","71.1",",,0,22,","22.2",",0,09,","","","1061.9","0","","","463.0",",0","","","","","","","","","","","226.2",",,,0","0",",T,,0","2.39","2,0","7.37",",,,0","-2.59","2,,,0","",""
"USC00405681","1957-02","36.351","-88.85336","128.3","MARTIN U OF T BRANCH EXPERIMENTAL STATION, TN US","0.0","0","0.0","1,0","9",",0","9",",0","1",",0","0",",0","0",",0","0","1,0","10","1,0","0",",0","2",",0","0",",0","","","19570217",",1,0","19570228","+,,0","19570228","+,,0","","","19570201",",,0","19570224",",,0","-3.9","1,0,17,","0",",,0,28,+","0",",,0,28,+","27.7",",,0,01,","23.9",",0,24,","","","1328.5","0","","","266.6",",0","","","","","","","","","","","122.1",",,,0","0",",,,0","8.44","1,0","13.49",",,,0","3.38","1,,,0","",""
"USC00405681","1957-03","36.351","-88.85336","128.3","MARTIN U OF T BRANCH EXPERIMENTAL STATION, TN US","0.0","0","0.0",",0","9",",0","8",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","5",",0","0",",0","","","19570301",",,0","19570331","+,,0","19570331","+,,0","1","","19570325",",,0","19570313",",,0","-3.3",",0,01,","0",",,0,31,+","0",",,0,31,+","15.5",",,0,25,","23.9",",0,13,","","","1596.4","0","","","267.9",",0","","","","","","","","","","","54.3",",,,0","0",",,,0","9.69",",0","15.33",",,,0","4.05",",,,0","",""
"USC00405681","1957-04","36.351","-88.85336","128.3","MARTIN U OF T BRANCH EXPERIMENTAL STATION, TN US","57.6","0","57.6","2,0","13",",0","12",",0","2",",0","0",",0","0",",0","0",",0","2",",0","0","2,0","20","2,0","0","2,0","","","19570409",",,0","19570430","+,,0","19570412",",,0","6","","19570404",",,0","19570424",",2,0","-1.1",",0,09,","0",",,0,30,+","0",",T,0,12,","64.5",",,0,04,","30.0","2,0,24,","","","1679.1","0","","","82.7","2,0","","","","","","","","","","","172.8",",,,0","0",",T,,0","17.45","2,0","24.38","2,,,0","10.52",",,,0","",""
"USC00405681","1957-05","36.351","-88.85336","128.3","MARTIN U OF T BRANCH EXPERIMENTAL STATION, TN US","160.3","0","102.7","1,0","9",",0","9",",0","3",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","30",",0","0",",0","","","19570505",",1,0","19570531","+,,0","19570531","+,,0","7","","19570523",",,0","19570517",",,0","3.9","1,0,05,","0",",,0,31,+","0",",,0,31,+","99.1",",,0,23,","31.7",",0,17,","","","1700.2","0","","","21.1",",0","","","","","","","","","","","241.5",",,,0","0",",,,0","21.02","1,0","27.41",",,,0","14.63","1,,,0","",""
"USC00405681","1957-06","36.351","-88.85336","128.3","MARTIN U OF T BRANCH EXPERIMENTAL STATION, TN US","343.3","0","183.0","2,0","14",",0","12",",0","3",",0","0",",0","0",",0","0","1,0","0","1,0","0","2,0","28","2,0","14","2,0","","","19570625",",1,0","19570630","+,,0","19570630","+,,0","11","","19570630",",,0","19570617",",2,0","14.4","1,0,25,","0",",,0,30,+","0",",,0,30,+","107.2",",,0,30,","35.0","2,0,17,","","","1700.2","0","","","0.0","2,0","","","","","","","","","","","316.3",",,,0","0",",,,0","24.88","2,0","30.83","2,,,0","18.93","1,,,0","",""
"USC00405681","1957-07","36.351","-88.85336","128.3","MARTIN U OF T BRANCH EXPERIMENTAL STATION, TN US","573.1","0","229.8","1,0","8",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","30","1,0","18","1,0","","","19570711",",,0","19570731","+,,0","19570731","+,,0","9","","19570723",",,0","19570717",",1,0","15.6",",0,11,","0",",,0,31,+","0",",,0,31,+","40.6",",,0,23,","35.0","1,0,17,","","","0.0","0","","","0.0","1,0","","","","","","","","","","","129.3",",,,0","0",",,,0","26.00","1,0","32.06","1,,,0","19.95",",,,0","",""
"USC00405681","1957-08","36.351","-88.85336","128.3","MARTIN U OF T BRANCH EXPERIMENTAL STATION, TN US","789.4","0","216.3",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","16",",0","","","19570806",",,0","19570831","+,,0","19570831","+,,0","2","","19570814",",,0","19570831","+,,0","12.2",",0,06,","0",",,0,31,+","0",",,0,31,+","46.7",",,0,14,","35.6",",0,31,+","","","0.0","0","","","0.0",",0","","","","","","","","","","","91.2",",,,0","0",",,,0","25.31",",0","32.05",",,,0","18.58",",,,0","",""
"USC00405681","1957-09","36.351","-88.85336","128.3","MARTIN U OF T BRANCH EXPERIMENTAL STATION, TN US","908.7","0","119.3",",0","6",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","3",",0","","","19570929","+,,0","19570930","+,,0","19570930","+,,0","","","19570912",",,0","19570911","+,,0","9.4",",0,29,+","0",",,0,30,+","0",",,0,30,+","13.5",",,0,12,","33.3",",0,11,+","","","4.5","0","","","4.5",",0","","","","","","","","","","","42.3",",,,0","0",",,,0","22.16",",0","27.61",",,,0","16.71",",,,0","",""
"USC00405681","1957-10","36.351","-88.85336","128.3","MARTIN U OF T BRANCH EXPERIMENTAL STATION, TN US","920.3","0","11.6",",0","7",",0","3",",0","1",",0","0",",0","0",",0","0",",0","3",",0","0",",0","17",",0","0",",0","","","19571028",",,0","19571031","+,,0","19571031","+,,0","","","19571023",",,0","19571002","+,,0","-3.9",",0,28,","0",",,0,31,+","0",",,0,31,+","55.9",",,0,23,","28.3",",0,02,+","","","135.7","0","","","131.2",",0","","","","","","","","","","","87.7",",,,0","0",",,,0","14.48",",0","20.85",",,,0","8.10",",,,0","",""
"USC00405681","1957-11","36.351","-88.85336","128.3","MARTIN U OF T BRANCH EXPERIMENTAL STATION, TN US","920.3","0","0.0",",0","8",",0","8",",0","6",",0","0",",0","0",",0","0",",0","8",",0","0",",0","3",",0","0",",0","","","19571130",",,0","19571130","+,,0","19571130","+,,0","1","","19571119",",,0","19571101",",,0","-5.6",",0,30,","0",",,0,30,+","0",",,0,30,+","184.2",",,0,19,","23.3",",0,01,","","","390.5","0","","","254.8",",0","","","","","","","","","","","402.4",",,,0","0",",,,0","9.84",",0","15.04",",,,0","4.64",",,,0","",""
"USC00405681","1957-12","36.351","-88.85336","128.3","MARTIN U OF T BRANCH EXPERIMENTAL STATION, TN US","920.3","0","0.0",",0","12",",0","9",",0","1",",0","0",",0","0",",0","0",",0","13",",0","0",",0","0",",0","0",",0","","","19571212",",,0","19571231","+,,0","19571231","+,,0","","","19571207",",,0","19571205",",,0","-12.2",",0,12,","0",",,0,31,+","0",",,0,31,+","58.4",",,0,07,","19.4",",0,05,","","","721.2","0","","","330.7",",0","","","","","","","","","","","163.3",",,,0","0",",,,0","7.67",",0","12.87",",,,0","2.46",",,,0","",""
"USC00405681","1958-01","36.351","-88.85336","128.3","MARTIN U OF T BRANCH EXPERIMENTAL STATION, TN US","0.0","0","0.0",",0","6",",0","6",",0","1",",0","","","","","0",",0","22",",0","1",",0","0",",0","0",",0","","","19580108",",,0","","","","","","","19580113",",,0","19580112",",,0","-12.2",",0,08,","","","","","33.8",",,0,13,","15.6",",0,12,","","","1230.1","0","","","508.9",",0","","","","","","","","","","","93.5",",,,0","","","1.92",",0","6.79",",,,0","-2.95",",,,0","",""
"USC00405681","1958-02","36.351","-88.85336","128.3","MARTIN U OF T BRANCH EXPERIMENTAL STATION, TN US","0.0","0","0.0",",0","5","2,0","2","2,0","0","2,0","6",",","","","3",",0","21",",0","11",",0","3",",0","0",",0","","","19580217",",,0","19580215",",,0","","","1","","19580227",",2,0","19580226","+,,0","-20.6",",0,17,","127",",,0,15,","","","14.5","2,,0,27,","21.1",",0,26,+","","","1765.4","0","","","535.3",",0","","","","","","","","","","","42.4",",a,,0","","","-0.78",",0","5.06",",,,0","-6.63",",,,0","",""
"USC00405681","1958-03","36.351","-88.85336","128.3","MARTIN U OF T BRANCH EXPERIMENTAL STATION, TN US","0.0","0","0.0",",0","9",",0","7",",0","2",",0","3",",","","","0",",0","11",",0","0",",0","0",",0","0",",0","","","19580317","+,,0","19580319","+,,0","","","","","19580323",",,0","19580331",",,0","-3.3",",0,17,+","25",",,0,19,+","","","56.4",",,0,23,","17.8",",0,31,","","","2134.3","0","","","368.9",",0","","","","","","","","","","","192.0",",,,0","","","6.43",",0","11.16",",,,0","1.70",",,,0","",""
"USC00405681","1958-04","36.351","-88.85336","128.3","MARTIN U OF T BRANCH EXPERIMENTAL STATION, TN US","5.9","0","5.9",",0","14",",0","12",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","15",",0","0",",0","","","19580408",",,0","19580430","+,,0","19580430","+,,0","","","19580426",",,0","19580418",",,0","-1.1",",0,08,","0",",,0,30,+","0",",,0,30,+","36.1",",,0,26,","28.3",",0,18,","","","2238.0","0","","","103.7",",0","","","","","","","","","","","152.2",",,,0","0",",,,0","15.07",",0","21.30",",,,0","8.85",",,,0","",""
"USC00405681","1958-05","36.351","-88.85336","128.3","MARTIN U OF T BRANCH EXPERIMENTAL STATION, TN US","98.7","0","92.8",",0","13",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","3",",0","","","19580507",",,0","19580531","+,,0","19580531","+,,0","2","","19580505",",,0","19580531",",,0","4.4",",0,07,","0",",,0,31,+","0",",,0,31,+","46.2",",,0,05,","33.3",",0,31,","","","2263.3","0","","","25.3",",0","","","","","","","","","","","136.7",",,,0","0",",,,0","20.51",",0","26.97",",,,0","14.05",",,,0","",""
"USC00405681","1958-06","36.351","-88.85336","128.3","MARTIN U OF T BRANCH EXPERIMENTAL STATION, TN US","287.5","0","188.8",",0","4",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","16",",0","","","19580626",",,0","19580630","+,,0","19580630","+,,0","1","","19580611",",,0","19580614",",,0","10.6",",0,26,","0",",,0,30,+","0",",,0,30,+","44.7",",,0,11,","36.1",",0,14,","","","2263.3","0","","","0.0",",0","","","","","","","","","","","67.8",",,,0","0",",,,0","24.63",",0","31.67",",,,0","17.59",",,,0","",""
"USC00405681","1958-07","36.351","-88.85336","128.3","MARTIN U OF T BRANCH EXPERIMENTAL STATION, TN US","554.8","0","267.3",",0","12",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","22",",0","","","19580702","+,,0","19580731","+,,0","19580731","+,,0","2","","19580708",",,0","19580719","+,,0","18.3",",0,02,+","0",",,0,31,+","0",",,0,31,+","71.4",",,0,08,","36.1",",0,19,+","","","0.0","0","","","0.0",",0","","","","","","","","","","","186.4",",,,0","0",",,,0","26.96",",0","32.98",",,,0","20.93",",,,0","",""
"USC00405681","1958-08","36.351","-88.85336","128.3","MARTIN U OF T BRANCH EXPERIMENTAL STATION, TN US","785.3","0","230.5",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","19",",0","","","19580826",",,0","19580831","+,,0","19580831","+,,0","3","","19580816",",,0","19580814","+,,0","10.6",",0,26,","0",",,0,31,+","0",",,0,31,+","17.8",",,0,16,","36.1",",0,14,+","","","0.0","0","","","0.0",",0","","","","","","","","","","","35.6",",,,0","0",",,,0","25.77",",0","32.42",",,,0","19.12",",,,0","",""
"USC00405681","1958-09","36.351","-88.85336","128.3","MARTIN U OF T BRANCH EXPERIMENTAL STATION, TN US","924.1","0","138.8",",0","8",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","8",",0","2","","19580928",",,0","19580930","+,,0","19580930","+,,0","","","19580920",",,0","19580906","+,,0","8.9",",0,28,","0",",,0,30,+","0",",,0,30,+","54.1",",,0,20,","35.0",",0,06,+","","","6.6","0","","","6.6",",0","","","","","","","","","","","123.0",",,,0","0",",,,0","22.74",",0","28.82",",,,0","16.65",",,,0","",""
"USC00405681","1958-10","36.351","-88.85336","128.3","MARTIN U OF T BRANCH EXPERIMENTAL STATION, TN US","947.9","0","23.8",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","","","19581029","+,,0","19581031","+,,0","19581031","+,,0","","","19581010",",,0","19581006",",,0","1.7",",0,29,+","0",",,0,31,+","0",",,0,31,+","14.2",",,0,10,","29.4",",0,06,","","","105.3","0","","","98.7",",0","","","","","","","","","","","29.7",",,,0","0",",,,0","15.92",",0","23.13",",,,0","8.70",",,,0","",""
"USC00405681","1958-11","36.351","-88.85336","128.3","MARTIN U OF T BRANCH EXPERIMENTAL STATION, TN US","957.9","0","10.0",",0","5","2,0","5","2,0","1","2,0","2",",0","0","1,0","0",",0","5",",0","0",",0","11",",0","0",",0","","","19581129",",,0","19581129","+,,0","19581130","+,1,0","","","19581118",",2,0","19581117",",,0","-8.9",",0,29,","25",",,0,29,+","0","1,,0,30,+","36.6","2,,0,18,","27.8",",0,17,","","","318.7","0","","","213.4",",0","","","","","","","","","","","97.8",",a,,0","0","1,,,0","11.55",",0","18.42",",,,0","4.68",",,,0","",""
"USC00405681","1958-12","36.351","-88.85336","128.3","MARTIN U OF T BRANCH EXPERIMENTAL STATION, TN US","957.9","0","0.0",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","24",",0","4",",0","0",",0","0",",0","","","19581215",",,0","19581231","+,,0","19581212",",,0","","","19581223",",,0","19581219",",,0","-13.9",",0,15,","0",",,0,31,+","0",",T,0,12,","25.1",",,0,23,","18.9",",0,19,","","","815.0","0","","","496.3",",0","","","","","","","","","","","41.8",",,,0","0",",T,,0","2.32",",0","7.78",",,,0","-3.13",",,,0","",""
"USC00405681","1959-01","36.351","-88.85336","128.3","MARTIN U OF T BRANCH EXPERIMENTAL STATION, TN US","0.0","0","0.0",",0","10",",0","8",",0","1",",0","0",",0","0","2,0","0",",0","22",",0","5",",0","0",",0","0",",0","1","","19590105",",,0","19590131","+,,0","19590104",",2,0","2","","19590121",",,0","19590121",",,0","-16.7",",0,05,","0",",,0,31,+","13","2,,0,04,","47.2",",,0,21,","20.6",",0,21,","","","1313.1","0","","","498.1",",0","","","","","","","","","","","126.9",",,,0","13","2,,,0","2.26",",0","7.87",",,,0","-3.34",",,,0","",""
"USC00405681","1959-02","36.351","-88.85336","128.3","MARTIN U OF T BRANCH EXPERIMENTAL STATION, TN US","0.0","0","0.0",",0","12",",0","10",",0","1",",0","1",",0","0","1,0","0",",0","19",",0","0",",0","1",",0","0",",0","","","19590206",",,0","19590206",",,0","19590205",",1,0","1","","19590214",",,0","19590210",",,0","-12.2",",0,06,","25",",,0,06,","0","1,T,0,05,","38.4",",,0,14,","22.2",",0,10,","","","1668.1","0","","","355.0",",0","","","","","","","","","","","121.0",",,,0","0","1,T,,0","5.66",",0","11.39",",,,0","-0.08",",,,0","",""
"USC00405681","1959-03","36.351","-88.85336","128.3","MARTIN U OF T BRANCH EXPERIMENTAL STATION, TN US","0.3","0","0.3","1,0","7",",0","5",",0","0",",0","0",",0","0",",0","0","1,0","13","1,0","0",",0","5",",0","0",",0","","","19590316",",1,0","19590331","+,,0","19590331","+,,0","","","19590305",",,0","19590331","+,,0","-5.0","1,0,16,","0",",,0,31,+","0",",,0,31,+","18.5",",,0,05,","26.1",",0,31,+","","","1924.3","0","","","256.2",",0","","","","","","","","","","","54.8",",,,0","0",",,,0","9.68","1,0","16.58",",,,0","2.77","1,,,0","",""
"USC00405681","1959-04","36.351","-88.85336","128.3","MARTIN U OF T BRANCH EXPERIMENTAL STATION, TN US","22.2","0","21.9",",0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","19",",0","0",",0","","","19590414",",,0","19590430","+,,0","19590430","+,,0","1","","19590420",",,0","19590430",",,0","-0.6",",0,14,","0",",,0,30,+","0",",,0,30,+","36.3",",,0,20,","31.1",",0,30,","","","2028.9","0","","","104.6",",0","","","","","","","","","","","67.2",",,,0","0",",,,0","15.58",",0","22.03",",,,0","9.12",",,,0","",""
"USC00405681","1959-05","36.351","-88.85336","128.3","MARTIN U OF T BRANCH EXPERIMENTAL STATION, TN US","158.8","0","136.6",",0","12",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","3",",0","","","19590516",",,0","19590531","+,,0","19590531","+,,0","3","","19590520",",,0","19590505",",,0","5.0",",0,16,","0",",,0,31,+","0",",,0,31,+","22.6",",,0,20,","33.9",",0,05,","","","2045.0","0","","","16.1",",0","","","","","","","","","","","106.4",",,,0","0",",,,0","22.22",",0","28.20",",,,0","16.24",",,,0","",""
"USC00405681","1959-06","36.351","-88.85336","128.3","MARTIN U OF T BRANCH EXPERIMENTAL STATION, TN US","340.1","0","181.3",",0","6",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","7",",0","","","19590615","+,,0","19590630","+,,0","19590630","+,,0","3","","19590611",",,0","19590630","+,,0","12.8",",0,15,+","0",",,0,30,+","0",",,0,30,+","51.3",",,0,11,","35.0",",0,30,+","","","2045.0","0","","","0.0",",0","","","","","","","","","","","102.7",",,,0","0",",,,0","24.38",",0","30.28",",,,0","18.47",",,,0","",""
"USC00405681","1959-07","36.351","-88.85336","128.3","MARTIN U OF T BRANCH EXPERIMENTAL STATION, TN US","572.8","0","232.7",",0","13",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","19",",0","","","19590703",",,0","19590731","+,,0","19590731","+,,0","13","","19590723",",,0","19590730","+,,0","13.9",",0,03,","0",",,0,31,+","0",",,0,31,+","55.6",",,0,23,","35.6",",0,30,+","","","0.0","0","","","0.0",",0","","","","","","","","","","","111.3",",,,0","0",",,,0","25.84",",0","32.15",",,,0","19.53",",,,0","",""
"USC00405681","1959-08","36.351","-88.85336","128.3","MARTIN U OF T BRANCH EXPERIMENTAL STATION, TN US","817.0","0","244.2","1,0","10",",0","7",",0","2",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","18",",0","","","19590810",",1,0","19590831","+,,0","19590831","+,,0","5","","19590830",",,0","19590805",",,0","15.6","1,0,10,","0",",,0,31,+","0",",,0,31,+","44.7",",,0,30,","35.6",",0,05,","","","0.0","0","","","0.0",",0","","","","","","","","","","","127.4",",,,0","0",",,,0","26.38","1,0","32.11",",,,0","20.65","1,,,0","",""
