"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00093727","2015-07","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","3.0",",W","682.9","W","282.8",",W","10",",W","6",",W","1",",W","","","","","0",",W","0",",W","0",",W","31",",W","17",",W","","","","","20150725",",,W","","","","","","","20150723",",,W","20150711","+,,W","18.3",",W,25,","","","","","35.3",",,W,23,","36.1",",W,11,+","0.0","W","0.0",",W","86.2",",,,W","","","27.45",",W","32.17",",,,W","22.74",",,,W","","","310",",W","310",",W","","","","","","","12.5",",W","16.1",",W","","","",""
"USW00093727","2015-08","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","2.3",",W","912.5","W","229.6",",W","13",",W","11",",W","4",",W","","","","","0",",W","0",",W","0",",W","31",",W","6",",W","","","","","20150816",",,W","","","","","","","20150819",",,W","20150805",",,W","18.3",",W,16,","","","","","97.5",",,W,19,","35.0",",W,05,","0.0","W","0.0",",W","297.9",",,,W","","","25.74",",W","30.23",",,,W","21.25",",,,W","","","120",",W","120",",W","","","","","","","16.5",",W","22.4",",W","","","",""
"USW00093727","2015-09","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","3.4",",W","1101.8","W","189.3",",W","14",",W","9",",W","0",",W","","","","","0",",W","0",",W","0",",W","30",",W","3",",W","","","","","20150915",",,W","","","","","","","20150925",",,W","20150910","+,,W","11.7",",W,15,","","","","","20.6",",,W,25,","32.8",",W,10,+","0.0","W","0.0",",W","74.4",",,,W","","","24.64",",W","28.71",",,,W","20.58",",,,W","","","10",",W","60",",W","","","","","","","11.2",",W","16.1",",W","","","",""
"USW00093727","2015-10","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","3.4",",W","1136.9","W","35.1",",W","9",",W","9",",W","3",",W","","","","","0",",W","0",",W","0",",W","25",",W","0",",W","","","","","20151019",",,W","","","","","","","20151002",",,W","20151003",",,W","2.2",",W,19,","","","","","105.2",",,W,02,","28.9",",W,03,","39.1","W","39.1",",W","227.3",",,,W","","","18.20",",W","23.38",",,,W","13.02",",,,W","","","50",",W","40",",W","","","","","","","13.0",",W","16.5",",W","","","",""
"USW00093727","2015-11","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","2.8",",W","1159.1","W","22.2",",W","11",",W","8",",W","3",",W","","","","","0",",W","2",",W","0",",W","15",",W","0",",W","","","","","20151124",",,W","","","","","","","20151109",",,W","20151107",",,W","-1.6",",W,24,","","","","","64.3",",,W,09,","28.3",",W,07,","151.6","W","112.5",",W","204.3",",,,W","","","15.32",",W","20.81",",,,W","9.83",",,,W","","","290",",W","290",",W","","","","","","","13.9",",W","18.3",",W","","","",""
"USW00093727","2015-12","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","2.8","1,W","1191.2","W","32.1",",W","15",",W","10",",W","1",",W","","","","","0",",W","2",",W","0",",W","18",",W","0",",W","2","","2","","20151220",",,W","","","","","","","20151224",",,W","20151230","+,,W","-1.6",",W,20,","","","","","27.9",",,W,24,","26.7",",W,30,+","260.1","W","108.5",",W","128.7",",,,W","","","15.87",",W","21.06",",,,W","10.67",",,,W","","","340",",W","170",",W","","","","","","","10.7",",W","15.2",",W","","","",""
"USW00093727","2016-01","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","3.6",",W","0.0","W","0.0",",W","9",",W","6",",W","1",",W","","","","","0",",W","18",",W","0",",W","2",",W","0",",W","","","","","20160120","+,,W","","","","","","","20160122",",,W","20160131",",,W","-6.0",",W,20,+","","","","","42.7",",,W,22,","21.7",",W,31,","639.3","W","379.2",",W","93.9",",,,W","","","6.10",",W","11.49",",,,W","0.71",",,,W","","","80",",W","80",",W","","","","","","","18.3",",W","22.4",",W","","","",""
"USW00093727","2016-02","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","4.4",",W","0.8","W","0.8",",W","11",",W","7",",W","3",",W","","","","","0",",W","9",",W","0",",W","6",",W","0",",W","","","","","20160214",",,W","","","","","","","20160204",",,W","20160203","+,,W","-6.6",",W,14,","","","","","70.4",",,W,04,","23.9",",W,03,+","912.1","W","272.8",",W","196.4",",,,W","","","8.95",",W","14.38",",,,W","3.52",",,,W","","","340",",W","160",",W","","","","","","","14.8",",W","21.0",",W","","","",""
"USW00093727","2016-03","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","3.8",",W","30.1","W","29.3",",W","11",",W","8",",W","0",",W","","","","","0",",W","1",",W","0",",W","19",",W","0",",W","","","","","20160305",",,W","","","","","","","20160327",",,W","20160316",",,W","0.0",",W,05,","","","","","15.0",",,W,27,","29.4",",W,16,","1022.1","W","110.0",",W","65.7",",,,W","","","15.73",",W","21.78",",,,W","9.68",",,,W","","","160",",W","170",",W","","","","","","","11.2",",W","14.8",",W","","","",""
"USW00093727","2016-04","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","4.2",",W","61.6","W","31.5",",W","6",",W","5",",W","0",",W","","","","","0",",W","1",",W","0",",W","20",",W","0",",W","","","","","20160406",",,W","","","","","","","20160412","+,,W","20160419",",,W","0.0",",W,06,","","","","","8.6",",,W,12,+","31.7",",W,19,","1109.6","W","87.5",",W","36.0",",,,W","","","16.47",",W","22.74",",,,W","10.20",",,,W","","","310",",W","290",",W","","","","","","","14.3",",W","18.8",",W","","","",""
"USW00093727","2016-05","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","3.3",",W","160.4","W","98.8",",W","13",",W","8",",W","2",",W","","","","","0",",W","0",",W","0",",W","28",",W","1",",W","1","","","","20160516","+,,W","","","","","","","20160518",",,W","20160509",",,W","8.3",",W,16,+","","","","","36.6",",,W,18,","32.8",",W,09,","1125.4","W","15.8",",W","124.0",",,,W","","","21.01",",W","26.15",",,,W","15.86",",,,W","","","290",",W","280",",W","","","","","","","11.6",",W","15.7",",W","","","",""
"USW00093727","2016-06","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","3.3",",W","384.8","W","224.4",",W","10",",W","5",",W","0",",W","","","","","0",",W","0",",W","0",",W","30",",W","7",",W","","","","","20160620",",,W","","","","","","","20160607",",,W","20160623",",,W","13.9",",W,20,","","","","","16.8",",,W,07,","35.6",",W,23,","1125.4","W","0.0",",W","56.6",",,,W","","","25.81",",W","31.11",",,,W","20.51",",,,W","","","40",",W","40",",W","","","","","","","12.5",",W","14.3",",W","","","",""
"USW00093727","2016-07","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","2.8",",W","694.9","W","310.1",",W","16",",W","12",",W","3",",W","","","","","0",",W","0",",W","0",",W","31",",W","24",",W","","","","","20160722","+,,W","","","","","","","20160731",",,W","20160728","+,,W","21.1",",W,22,+","","","","","73.9",",,W,31,","36.1",",W,28,+","0.0","W","0.0",",W","235.9",",,,W","","","28.34",",W","33.35",",,,W","23.33",",,,W","","","20",",W","190",",W","","","","","","","16.5",",W","25.9",",W","","","",""
"USW00093727","2016-08","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","2.5",",W","983.4","W","288.5",",W","14",",W","9",",W","1",",W","","","","","0",",W","0",",W","0",",W","31",",W","19",",W","","","","","20160824",",,W","","","","","","","20160819",",,W","20160814",",,W","19.4",",W,24,","","","","","73.2",",,W,19,","35.0",",W,14,","0.0","W","0.0",",W","139.8",",,,W","","","27.64",",W","32.17",",,,W","23.11",",,,W","","","20",",W","20",",W","","","","","","","12.5",",W","15.2",",W","","","",""
"USW00093727","2016-09","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","3.0",",W","1189.4","W","206.0",",W","14",",W","9",",W","4",",W","","","","","0",",W","0",",W","0",",W","30",",W","4",",W","","","","","20160905",",,W","","","","","","","20160902",",,W","20160908",",,W","17.2",",W,05,","","","","","153.9",",,W,02,","33.9",",W,08,","0.0","W","0.0",",W","359.8",",,,W","","","25.20",",W","29.30",",,,W","21.09",",,,W","","","70",",W","80",",W","","","","","","","14.3",",W","19.2",",W","","","",""
"USW00093727","2016-10","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","3.6",",W","1258.2","W","68.8",",W","6",",W","5",",W","1",",W","","","","","0",",W","0",",W","0",",W","28",",W","0",",W","","","","","20161026","+,,W","","","","","","","20161008",",,W","20161019",",,W","5.0",",W,26,+","","","","","120.9",",,W,08,","29.4",",W,19,","27.6","W","27.6",",W","161.1",",,,W","","","19.66",",W","25.12",",,,W","14.21",",,,W","","","350",",W","10",",W","","","","","","","23.3",",W","32.2",",W","","","",""
"USW00093727","2016-11","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","2.8",",W","1267.1","W","8.9",",W","6",",W","4",",W","0",",W","","","","","0",",W","5",",W","0",",W","11",",W","0",",W","","","","","20161123",",,W","","","","","","","20161114",",,W","20161103",",,W","-2.1",",W,23,","","","","","14.5",",,W,14,","27.8",",W,03,","202.7","W","175.1",",W","32.6",",,,W","","","12.80",",W","19.54",",,,W","6.05",",,,W","","","30",",W","310",",W","","","","","","","15.7",",W","19.7",",W","","","",""
"USW00093727","2016-12","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","3.2",",W","1269.9","W","2.8",",W","13",",W","8",",W","1",",W","","","","","0",",W","9",",W","0",",W","5",",W","0",",W","2","","2","","20161211",",,W","","","","","1","","20161205",",,W","20161218",",,W","-4.9",",W,11,","","","","","28.7",",,W,05,","26.7",",W,18,","477.5","W","274.8",",W","117.3",",,,W","","","9.56",",W","15.10",",,,W","4.01",",,,W","","","30",",W","290",",W","","","","","","","11.6",",W","16.1",",W","","","",""
"USW00093727","2017-01","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","3.2",",W","0.0","W","0.0",",W","13",",W","5",",W","1",",W","","","","","0",",W","7",",W","1",",W","8",",W","0",",W","","","","","20170109",",,W","","","","","","","20170102",",,W","20170113",",,W","-9.3",",W,09,","","","","","37.8",",,W,02,","25.0",",W,13,","727.4","W","249.9",",W","98.2",",,,W","","","10.27",",W","15.92",",,,W","4.63",",,,W","","","250",",W","250",",W","","","","","","","13.4",",W","17.9",",W","","","",""
"USW00093727","2017-02","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","3.3",",W","4.5","W","4.5",",W","5",",W","4",",W","0",",W","","","","","0",",W","6",",W","0",",W","14",",W","0",",W","1","","","","20170210",",,W","","","","","","","20170215",",,W","20170212",",,W","-2.1",",W,10,","","","","","21.3",",,W,15,","27.8",",W,12,","886.0","W","158.6",",W","55.4",",,,W","","","12.83",",W","20.00",",,,W","5.66",",,,W","","","310",",W","300",",W","","","","","","","14.8",",W","19.7",",W","","","",""
"USW00093727","2017-03","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","3.9",",W","14.0","W","9.5",",W","10",",W","7",",W","1",",W","","","","","0",",W","8",",W","0",",W","15",",W","0",",W","","","","","20170316",",,W","","","","","","","20170313",",,W","20170321",",,W","-5.5",",W,16,","","","","","40.6",",,W,13,","28.3",",W,21,","1101.2","W","215.2",",W","102.9",",,,W","","","11.70",",W","18.39",",,,W","5.01",",,,W","","","320",",W","340",",W","","","","","","","13.9",",W","17.4",",W","","","",""
"USW00093727","2017-04","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","3.8",",W","88.8","W","74.8",",W","8",",W","6",",W","1",",W","","","","","0",",W","0",",W","0",",W","26",",W","0",",W","","","","","20170408",",,W","","","","","","","20170424",",,W","20170421",",,W","3.3",",W,08,","","","","","83.8",",,W,24,","31.1",",W,21,","1126.2","W","25.0",",W","156.6",",,,W","","","19.99",",W","25.70",",,,W","14.28",",,,W","","","230",",W","250",",W","","","","","","","14.3",",W","20.1",",W","","","",""
"USW00093727","2017-05","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","3.6","1,W","215.9","W","127.1","1,W","13","1,W","10","1,W","1","1,W","","","","","0","1,W","0","1,W","0","1,W","29","1,W","4","1,W","","","","","20170509",",1,W","","","","","","","20170505",",1,W","20170528",",1,W","7.8","1,W,09,","","","","","31.0","1,,W,05,","32.8","1,W,28,","1136.5","W","10.3","1,W","109.4","1,,,W","","","22.23","1,W","27.70","1,,,W","16.75","1,,,W","","","240",",W","240",",W","","","","","","","13.9",",W","19.2",",W","","","",""
"USW00093727","2017-06","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","2.8",",W","413.3","W","197.4",",W","14",",W","10",",W","0",",W","","","","","0",",W","0",",W","0",",W","29",",W","3",",W","","","","","20170609",",,W","","","","","","","20170620",",,W","20170624",",,W","13.3",",W,09,","","","","","18.3",",,W,20,","33.3",",W,24,","1137.6","W","1.1",",W","97.5",",,,W","","","24.88",",W","29.72",",,,W","20.03",",,,W","","","270",",W","270",",W","","","","","","","17.0",",W","21.0",",W","","","",""
"USW00093727","2017-07","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","3.0",",W","692.1","W","278.8",",W","15",",W","12",",W","2",",W","","","","","0",",W","0",",W","0",",W","31",",W","15",",W","","","","","20170731",",,W","","","","","","","20170715",",,W","20170723","+,,W","16.7",",W,31,","","","","","41.9",",,W,15,","35.0",",W,23,+","0.0","W","0.0",",W","162.3",",,,W","","","27.33",",W","31.88",",,,W","22.77",",,,W","","","70",",W","70",",W","","","","","","","10.7",",W","13.9",",W","","","",""
"USW00093727","2017-08","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","2.8",",W","934.4","W","242.3",",W","18",",W","16",",W","3",",W","","","","","0",",W","0",",W","0",",W","31",",W","6",",W","","","","","20170801",",,W","","","","","","","20170829",",,W","20170818",",,W","15.0",",W,01,","","","","","38.1",",,W,29,","33.9",",W,18,","0.0","W","0.0",",W","279.5",",,,W","","","26.15",",W","30.28",",,,W","22.02",",,,W","","","330",",W","170",",W","","","","","","","13.4",",W","17.4",",W","","","",""
"USW00093727","2017-09","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","3.5",",W","1097.6","W","163.2","2,W","9",",W","7",",W","3",",W","","","","","0","2,W","0","2,W","0","2,W","28","2,W","1","2,W","","","","","20170908",",2,W","","","","","","","20170902",",,W","20170928",",2,W","13.3","2,W,08,","","","","","59.4",",,W,02,","33.3","2,W,28,","0.0","W","0.0","2,W","182.9",",,,W","","","24.16","2,W","28.94","2,,,W","19.38","2,,,W","","","70",",W","180",",W","","","","","","","13.9",",W","22.4",",W","","","",""
"USW00093727","2017-10","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","3.1","2,W","1172.2","W","74.6","2,W","7",",W","6",",W","1",",W","","","","","0","2,W","0","2,W","0","2,W","25","2,W","0","2,W","","","","","20171030",",2,W","","","","","","","20171029",",,W","20171008","+,2,W","3.9","2,W,30,","","","","","46.7",",,W,29,","29.4","2,W,08,+","40.6","W","40.6","2,W","102.2",",,,W","","","19.51","2,W","25.16","2,,,W","13.86","2,,,W","","","170",",W","170",",W","","","","","","","13.0",",W","17.9",",W","","","",""
"USW00093727","2017-11","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","2.7",",W","1180.6","W","8.4",",W","6",",W","3",",W","0",",W","","","","","0",",W","2",",W","0",",W","12",",W","0",",W","","","","","20171128","+,,W","","","","","","","20171109",",,W","20171103",",,W","0.0",",W,28,+","","","","","11.7",",,W,09,","27.2",",W,03,","213.6","W","173.0",",W","24.2",",,,W","","","12.85",",W","19.35",",,,W","6.34",",,,W","","","310",",W","210",",W","","","","","","","10.7",",W","15.7",",W","","","",""
"USW00093727","2017-12","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","3.2",",W","1180.6","W","0.0",",W","11",",W","9",",W","1",",W","","","","","0",",W","10",",W","0",",W","3",",W","0",",W","6","","2","","20171230","+,,W","","","","","1","","20171208",",,W","20171223","+,,W","-4.9",",W,30,+","","","","","33.5",",,W,08,","23.3",",W,23,+","518.8","W","305.2",",W","99.9",",,,W","","","8.49",",W","13.49",",,,W","3.48",",,,W","","","340",",W","210",",W","","","","","","","11.6",",W","15.2",",W","","","",""
"USW00093727","2018-01","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","3.5",",W","1.4","W","1.4",",W","11",",W","5",",W","2",",W","","","","","0",",W","19",",W","5",",W","3",",W","0",",W","","","","","20180107","+,,W","","","","","","","20180112",",,W","20180123",",,W","-13.2",",W,07,+","","","","","53.6",",,W,12,","23.9",",W,23,","937.2","W","418.4",",W","129.1",",,,W","","","4.88",",W","11.06",",,,W","-1.31",",,,W","","","320",",W","180",",W","","","","","","","13.0",",W","17.4",",W","","","",""
"USW00093727","2018-02","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","3.7",",W","25.9","W","24.5",",W","10",",W","5",",W","0",",W","","","","","0",",W","4",",W","0",",W","14",",W","0",",W","1","","2","","20180203",",,W","","","","","","","20180204",",,W","20180225",",,W","-4.3",",W,03,","","","","","10.4",",,W,04,","28.3",",W,25,","1076.1","W","138.9",",W","46.4",",,,W","","","14.25",",W","20.38",",,,W","8.11",",,,W","","","340",",W","200",",W","","","","","","","13.9",",W","17.0",",W","","","",""
"USW00093727","2018-03","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","4.7",",W","32.1","W","6.2",",W","11",",W","6",",W","0",",W","","","","","0",",W","6",",W","0",",W","7",",W","0",",W","","","","","20180315",",,W","","","","","","","20180312",",,W","20180329","+,,W","-2.7",",W,15,","","","","","12.7",",,W,12,","25.6",",W,29,+","1326.4","W","250.3",",W","54.6",",,,W","","","10.46",",W","16.43",",,,W","4.48",",,,W","","","320",",W","310",",W","","","","","","","17.0",",W","22.8",",W","","","",""
"USW00093727","2018-04","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","4.2",",W","48.6","W","16.5",",W","9",",W","6",",W","2",",W","","","","","0",",W","0",",W","0",",W","19",",W","0",",W","","","","","20180408",",,W","","","","","","","20180424",",,W","20180419",",,W","2.8",",W,08,","","","","","95.5",",,W,24,","29.4",",W,19,","1423.4","W","97.0",",W","174.0",",,,W","","","15.65",",W","22.02",",,,W","9.27",",,,W","","","170",",W","160",",W","","","","","","","13.4",",W","18.3",",W","","","",""
"USW00093727","2018-05","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","3.2",",W","207.0","W","158.4",",W","15",",W","12",",W","5",",W","","","","","0",",W","0",",W","0",",W","30",",W","0",",W","","","","","20180501",",,W","","","","","","","20180528",",,W","20180513","+,,W","11.1",",W,01,","","","","","88.1",",,W,28,","31.7",",W,13,+","1425.6","W","2.2",",W","279.6",",,,W","","","23.37",",W","27.87",",,,W","18.88",",,,W","","","280",",W","160",",W","","","","","","","10.7",",W","15.2",",W","","","",""
"USW00093727","2018-06","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","2.9",",W","460.3","W","253.3",",W","11",",W","9",",W","1",",W","","","","","0",",W","0",",W","0",",W","30",",W","15",",W","1","","","","20180606",",,W","","","","","","","20180624",",,W","20180624","+,,W","16.7",",W,06,","","","","","79.0",",,W,24,","35.6",",W,24,+","1425.6","W","0.0",",W","184.4",",,,W","","","26.78",",W","31.76",",,,W","21.79",",,,W","","","300",",W","290",",W","","","","","","","14.3",",W","21.0",",W","","","",""
"USW00093727","2018-07","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","3.1",",W","719.8","W","259.5",",W","16",",W","11",",W","3",",W","","","","","0",",W","0",",W","0",",W","31",",W","10",",W","","","","","20180710",",,W","","","","","","","20180725",",,W","20180702",",,W","15.0",",W,10,","","","","","63.8",",,W,25,","34.4",",W,02,","0.0","W","0.0",",W","232.7",",,,W","","","26.70",",W","31.09",",,,W","22.31",",,,W","","","140",",W","140",",W","","","","","","","11.6",",W","15.2",",W","","","",""
"USW00093727","2018-08","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","2.7",",W","1000.3","W","280.5",",W","17",",W","10",",W","2",",W","","","","","0",",W","0",",W","0",",W","31",",W","17",",W","","","","","20180824",",,W","","","","","","","20180811",",,W","20180808",",,W","18.3",",W,24,","","","","","92.5",",,W,11,","35.0",",W,08,","0.0","W","0.0",",W","212.9",",,,W","","","27.38",",W","31.85",",,,W","22.91",",,,W","","","170",",W","170",",W","","","","","","","16.1",",W","20.1",",W","","","",""
"USW00093727","2018-09","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","3.7",",W","1251.6","W","251.3",",W","14",",W","9",",W","4",",W","","","","","0",",W","0",",W","0",",W","30",",W","14",",W","","","","","20180922",",,W","","","","","","","20180915",",,W","20180902",",,W","18.3",",W,22,","","","","","214.4",",,W,15,","33.3",",W,02,","0.0","W","0.0",",W","517.6",",,,W","","","26.71",",W","30.91",",,,W","22.51",",,,W","","","40",",W","40",",W","","","","","","","28.2",",W","38.5",",W","","","",""
"USW00093727","2018-10","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","3.1",",W","1356.7","W","105.1",",W","8",",W","6",",W","1",",W","","","","","0",",W","0",",W","0",",W","23",",W","2",",W","","","","","20181022",",,W","","","","","","","20181026",",,W","20181005",",,W","3.3",",W,22,","","","","","42.9",",,W,26,","34.4",",W,05,","60.3","W","60.3",",W","68.0",",,,W","","","19.78",",W","25.14",",,,W","14.42",",,,W","","","240",",W","170",",W","","","","","","","16.5",",W","25.9",",W","","","",""
"USW00093727","2018-11","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","3.7",",W","1373.1","W","16.4",",W","17",",W","9",",W","1",",W","","","","","0",",W","3",",W","0",",W","14",",W","0",",W","","","","","20181129",",,W","","","","","","","20181113",",,W","20181106",",,W","-2.7",",W,29,","","","","","42.7",",,W,13,","27.8",",W,06,","221.3","W","161.0",",W","137.7",",,,W","","","13.51",",W","19.17",",,,W","7.86",",,,W","","","160",",W","170",",W","","","","","","","11.6",",W","17.0",",W","","","",""
"USW00093727","2018-12","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","3.2","2,W","1373.4","W","0.3","2,W","10","2,W","6","2,W","1","2,W","","","","","0","2,W","8","2,W","0","2,W","5","2,W","0","2,W","","","","","20181206",",2,W","","","","","","","20181228",",2,W","20181231","+,2,W","-2.7","2,W,06,","","","","","32.0","2,,W,28,","21.7","2,W,31,+","453.5","W","232.2","2,W","101.7","2,,,W","","","10.34","2,W","15.15","2,,,W","5.52","2,,,W","","","10","2,W","230","2,W","","","","","","","14.8","2,W","18.8","2,W","","","",""
"USW00093727","2019-01","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","3.5",",W","3.4","W","3.4",",W","6","2,W","3","2,W","1","2,W","","","","","0",",W","16",",W","0",",W","3",",W","0",",W","","","","","20190122",",,W","","","","","","","20190124",",2,W","20190101",",,W","-7.1",",W,22,","","","","","43.4","2,,W,24,","25.6",",W,01,","780.5","W","327.0",",W","62.7","2,,,W","","","7.89",",W","13.41",",,,W","2.38",",,,W","","","290",",W","200",",W","","","","","","","13.0",",W","17.9",",W","","","",""
"USW00093727","2019-02","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","3.5",",W","12.3","W","8.9","1,W","9",",W","4",",W","0",",W","","","","","0",",W","3",",W","0","1,W","9","1,W","1","1,W","","","","","20190201",",,W","","","","","","","20190216",",,W","20190208",",1,W","-3.2",",W,01,","","","","","5.8",",,W,16,","34.4","1,W,08,","940.8","W","160.3","1,W","21.2",",,,W","","","12.61","1,W","19.05","1,,,W","6.17",",,,W","","","310",",W","300",",W","","","","","","","14.3",",W","18.8",",W","","","",""
"USW00093727","2019-03","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","3.8",",W","16.2","W","3.9",",W","7",",W","4",",W","0",",W","","","","","0",",W","3",",W","0",",W","9",",W","0",",W","","","","","20190307",",,W","","","","","","","20190303","+,,W","20190310",",,W","-3.2",",W,07,","","","","","14.2",",,W,03,+","27.2",",W,10,","1137.7","W","196.9",",W","44.5",",,,W","","","12.11",",W","18.53",",,,W","5.69",",,,W","","","290",",W","240",",W","","","","","","","13.0",",W","16.5",",W","","","",""
"USW00093727","2019-04","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","4.1",",W","66.3","W","50.1",",W","9","1,W","7","1,W","0","1,W","","","","","0",",W","0",",W","0",",W","24",",W","0",",W","1","","","","20190403",",,W","","","","","","","20190419",",1,W","20190425",",,W","2.2",",W,03,","","","","","16.5","1,,W,19,","31.1",",W,25,","1187.0","W","49.3",",W","61.5","1,,,W","","","18.36",",W","23.92",",,,W","12.80",",,,W","","","300",",W","260",",W","","","","","","","17.4",",W","22.8",",W","","","",""
"USW00093727","2019-05","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","3.4",",W","255.6","W","189.3",",W","4","1,W","3","1,W","0","1,W","","","","","0",",W","0",",W","0",",W","31",",W","9",",W","1","","","","20190515",",,W","","","","","1","","20190512",",1,W","20190529",",,W","9.4",",W,15,","","","","","25.1","1,,W,12,","37.2",",W,29,","1189.8","W","2.8",",W","41.2","1,,,W","","","24.35",",W","30.10",",,,W","18.59",",,,W","","","330",",W","240",",W","","","","","","","13.4",",W","17.4",",W","","","",""
"USW00093727","2019-06","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","3.2",",W","477.3","W","221.7",",W","10",",W","6",",W","0",",W","","","","","0",",W","0",",W","0",",W","30",",W","12",",W","3","","","","20190615",",,W","","","","","","","20190608",",,W","20190630",",,W","12.2",",W,15,","","","","","13.2",",,W,08,","37.2",",W,30,","1189.8","W","0.0",",W","51.4",",,,W","","","25.72",",W","30.87",",,,W","20.57",",,,W","","","310",",W","230",",W","","","","","","","11.2",",W","15.7",",W","","","",""
"USW00093727","2019-07","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","3.0",",W","771.1","W","293.8",",W","11",",W","7",",W","2",",W","","","","","0",",W","0",",W","0",",W","31",",W","23",",W","10","","1","","20190729",",,W","","","","","15","","20190703",",,W","20190721",",,W","17.2",",W,29,","","","","","31.0",",,W,03,","36.1",",W,21,","0.0","W","0.0",",W","135.4",",,,W","","","27.81",",W","32.99",",,,W","22.63",",,,W","","","130",",W","140",",W","","","","","","","16.1",",W","20.1",",W","","","",""
