"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00013880","1950-02","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","","","26.2","0","10.0",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","14",",0","0",",0","5","","","","19500218",",,0","19500228","+,,0","19500228","+,,0","1","","19500223",",,0","19500202","+,,0","-2.2",",0,18,","0",",,0,28,+","0",",,0,28,+","3.3",",,0,23,","27.2",",0,02,+","","","653.2","0","","","158.9",",0","","","","","","","","","","","","","","","9.3",",,,0","","","","","","","","","0",",,,0","13.01",",0","19.92",",,,0","6.10",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1950-03","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","","","38.4","0","12.2",",0","14",",0","9",",0","1",",0","0",",0","0",",0","0",",0","3",",0","0",",0","13",",0","0",",0","9","","","","19500303",",,0","19500331","+,,0","19500303",",,0","2","","19500305",",,0","19500325",",,0","-2.8",",0,03,","0",",,0,31,+","0",",T,0,03,","29.7",",,0,05,","28.3",",0,25,","","","839.1","0","","","185.9",",0","","","","","","","","","","","","","","","112.6",",,,0","","","","","","","","","0",",T,,0","12.73",",0","18.58",",,,0","6.88",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1950-04","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","","","85.0","0","46.6",",0","5",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","7","","","","19500415",",,0","19500430","+,,0","19500430","+,,0","1","","19500427",",,0","19500427",",,0","0.6",",0,15,","0",",,0,30,+","0",",,0,30,+","29.2",",,0,27,","31.1",",0,27,","","","927.8","0","","","88.7",",0","","","","","","","","","","","","","","","42.0",",,,0","","","","","","","","","0",",,,0","16.93",",0","23.93",",,,0","9.93",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1950-05","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","","","221.5","0","136.5",",0","14",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","3",",0","10","","","","19500509",",,0","19500531","+,,0","19500524",",,0","14","","19500529",",,0","19500505",",,0","12.8",",0,09,","0",",,0,31,+","0",",T,0,24,","25.9",",,0,29,","32.8",",0,05,","","","928.7","0","","","0.9",",0","","","","","","","","","","","","","","","95.1",",,,0","","","","","","","","","0",",T,,0","22.71",",0","28.30",",,,0","17.11",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1950-06","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","","","462.8","0","241.3",",0","9",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","14",",0","11","","","","19500606",",,0","19500630","+,,0","19500630","+,,0","11","","19500615",",,0","19500627",",,0","13.9",",0,06,","0",",,0,30,+","0",",,0,30,+","19.6",",,0,15,","37.2",",0,27,","","","928.7","0","","","0.0",",0","","","","","","","","","","","","","","","88.3",",,,0","","","","","","","","","0",",,,0","26.38",",0","31.89",",,,0","20.86",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1950-07","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","","","707.3","0","244.5",",0","22",",0","18",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","9",",0","5","","","","19500709","+,,0","19500731","+,,0","19500731","+,,0","22","","19500708",",,0","19500719",",,0","19.4",",0,09,+","0",",,0,31,+","0",",,0,31,+","72.1",",,0,08,","34.4",",0,19,","","","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","363.8",",,,0","","","","","","","","","0",",,,0","26.22",",0","30.64",",,,0","21.80",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1950-08","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","","","938.8","0","231.5",",0","10",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","7",",0","9","","","","19500808",",,0","19500831","+,,0","19500831","+,,0","13","","19500811",",,0","19500802",",,0","16.1",",0,08,","0",",,0,31,+","0",",,0,31,+","59.7",",,0,11,","34.4",",0,02,","","","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","164.7",",,,0","","","","","","","","","0",",,,0","25.80",",0","30.99",",,,0","20.61",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1950-09","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","","","1099.3","0","160.5",",0","6",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","3",",0","9","","","","19500926",",,0","19500930","+,,0","19500930","+,,0","4","","19500907",",,0","19500914","+,,0","10.0",",0,26,","0",",,0,30,+","0",",,0,30,+","66.3",",,0,07,","32.2",",0,14,+","","","5.0","0","","","5.0",",0","","","","","","","","","","","","","","","150.7",",,,0","","","","","","","","","0",",,,0","23.52",",0","28.31",",,,0","18.72",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1950-10","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","","","1162.9","0","63.6",",0","9",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","17","","","","19501014",",,0","19501031","+,,0","19501031","+,,0","1","","19501019",",,0","19501020",",,0","6.1",",0,14,","0",",,0,31,+","0",",,0,31,+","30.5",",,0,19,","30.6",",0,20,","","","15.8","0","","","10.8",",0","","","","","","","","","","","","","","","73.3",",,,0","","","","","","","","","0",",,,0","20.04",",0","25.50",",,,0","14.57",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1950-11","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","","","1176.0","0","13.1",",0","5",",0","5",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","13",",0","0",",0","8","","","","19501125",",,0","19501130","+,,0","19501125",",,0","2","","19501117",",,0","19501101",",,0","-9.4",",0,25,","0",",,0,30,+","0",",T,0,25,","11.7",",,0,17,","29.4",",0,01,","","","229.1","0","","","213.3",",0","","","","","","","","","","","","","","","29.7",",,,0","","","","","","","","","0",",T,,0","11.66",",0","18.94",",,,0","4.38",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1950-12","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","","","1176.0","0","0.0",",0","10",",0","8",",0","1",",0","0",",0","0",",0","0",",0","14",",0","0",",0","3",",0","0",",0","11","","","","19501221",",,0","19501231","+,,0","19501231","+,,0","","","19501229",",,0","19501202",",,0","-5.6",",0,21,","0",",,0,31,+","0",",,0,31,+","29.2",",,0,29,","24.4",",0,02,","","","578.0","0","","","348.9",",0","","","","","","","","","","","","","","","91.8",",,,0","","","","","","","","","0",",,,0","7.08",",0","13.13",",,,0","1.02",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1951-01","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","","","0.0","0","0.0",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","6",",0","0",",0","12","","","","19510110",",,0","19510131","+,,0","19510131","+,,0","","","19510123",",,0","19510120",",,0","-6.1",",0,10,","0",",,0,31,+","0",",,0,31,+","6.9",",,0,23,","23.9",",0,20,","","","853.8","0","","","275.8",",0","","","","","","","","","","","","","","","19.4",",,,0","","","","","","","","","0",",,,0","9.44",",0","16.44",",,,0","2.43",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1951-02","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","","","3.3","0","3.3",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","10",",0","0",",0","9","","","","19510204",",,0","19510228","+,,0","19510228","+,,0","","","19510207",",,0","19510227",",,0","-7.2",",0,04,","0",",,0,28,+","0",",,0,28,+","13.0",",,0,07,","28.3",",0,27,","","","1085.5","0","","","231.7",",0","","","","","","","","","","","","","","","27.2",",,,0","","","","","","","","","0",",,,0","10.18",",0","17.48",",,,0","2.88",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1951-03","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","","","20.5","0","17.2",",0","12",",0","9",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","13",",0","0",",0","12","","","","19510315","+,,0","19510331","+,,0","19510331","+,,0","","","19510329",",,0","19510308",",,0","0.0",",0,15,+","0",",,0,31,+","0",",,0,31,+","26.9",",,0,29,","29.4",",0,08,","","","1236.6","0","","","151.1",",0","","","","","","","","","","","","","","","96.6",",,,0","","","","","","","","","0",",,,0","14.01",",0","19.50",",,,0","8.53",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1951-04","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","","","40.3","0","19.8",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","16","","","","19510405",",,0","19510430","+,,0","19510430","+,,0","2","","19510407",",,0","19510430",",,0","2.8",",0,05,","0",",,0,30,+","0",",,0,30,+","23.9",",,0,07,","30.0",",0,30,","","","1297.5","0","","","60.9",",0","","","","","","","","","","","","","","","48.8",",,,0","","","","","","","","","0",",,,0","16.96",",0","23.24",",,,0","10.69",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1951-05","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","","","128.3","0","88.0",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","3",",0","9","","","","19510508",",,0","19510531","+,,0","19510531","+,,0","3","","19510526",",,0","19510522",",,0","7.8",",0,08,","0",",,0,31,+","0",",,0,31,+","9.7",",,0,26,","35.0",",0,22,","","","1301.9","0","","","4.4",",0","","","","","","","","","","","","","","","17.9",",,,0","","","","","","","","","0",",,,0","21.03",",0","28.38",",,,0","13.68",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1951-06","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","","","344.4","0","216.1",",0","13",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","17",",0","19","","","","19510607",",,0","19510630","+,,0","19510630","+,,0","17","","19510618",",,0","19510628",",,0","14.4",",0,07,","0",",,0,30,+","0",",,0,30,+","51.1",",,0,18,","35.0",",0,28,","","","1301.9","0","","","0.0",",0","","","","","","","","","","","","","","","119.6",",,,0","","","","","","","","","0",",,,0","25.54",",0","31.18",",,,0","19.89",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1951-07","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","","","608.2","0","263.8",",0","15",",0","10",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","16",",0","7","","","","19510709","+,,0","19510731","+,,0","19510731","+,,0","19","","19510730",",,0","19510714","+,,0","15.6",",0,09,+","0",",,0,31,+","0",",,0,31,+","34.3",",,0,30,","36.7",",0,14,+","","","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","159.0",",,,0","","","","","","","","","0",",,,0","26.84",",0","32.16",",,,0","21.53",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1951-08","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","","","861.7","0","253.5",",0","11",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","15",",0","13","","","","19510806",",,0","19510831","+,,0","19510831","+,,0","14","","19510819",",,0","19510808",",,0","16.7",",0,06,","0",",,0,31,+","0",",,0,31,+","24.1",",,0,19,","35.6",",0,08,","","","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","115.7",",,,0","","","","","","","","","0",",,,0","26.51",",0","31.67",",,,0","21.35",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1951-09","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","","","1028.7","0","167.0",",0","12",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","3",",0","17","","","","19510920",",,0","19510930","+,,0","19510930","+,,0","7","","19510917",",,0","19510907",",,0","13.9",",0,20,","0",",,0,30,+","0",",,0,30,+","33.0",",,0,17,","32.8",",0,07,","","","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","108.6",",,,0","","","","","","","","","0",",,,0","23.90",",0","28.78",",,,0","19.01",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1951-10","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","","","1118.7","0","90.0",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","3",",0","13","","","","19511012",",,0","19511031","+,,0","19511031","+,,0","","","19511022",",,0","19511006","+,,0","6.7",",0,12,","0",",,0,31,+","0",",,0,31,+","20.3",",,0,22,","33.3",",0,06,+","","","17.7","0","","","17.7",",0","","","","","","","","","","","","","","","28.3",",,,0","","","","","","","","","0",",,,0","20.66",",0","25.49",",,,0","15.84",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1951-11","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","","","1132.7","0","14.0",",0","9",",0","5",",0","1",",0","0",",0","0",",0","0",",0","8",",0","0",",0","13",",0","0",",0","12","","","","19511121",",,0","19511130","+,,0","19511130","+,,0","1","","19511102",",,0","19511113","+,,0","-4.4",",0,21,","0",",,0,30,+","0",",,0,30,+","31.5",",,0,02,","26.7",",0,13,+","","","224.3","0","","","206.6",",0","","","","","","","","","","","","","","","62.5",",,,0","","","","","","","","","0",",,,0","11.91",",0","18.19",",,,0","5.63",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1951-12","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","","","1139.4","0","6.7",",0","9",",0","7",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","13",",0","0",",0","16","","","","19511217",",,0","19511231","+,,0","19511231","+,,0","","","19511204",",,0","19511209","+,,0","-5.0",",0,17,","0",",,0,31,+","0",",,0,31,+","14.2",",,0,04,","27.2",",0,09,+","","","415.8","0","","","191.5",",0","","","","","","","","","","","","","","","61.7",",,,0","","","","","","","","","0",",,,0","12.37",",0","18.56",",,,0","6.18",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1952-01","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","","","6.2","0","6.2",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","14",",0","0",",0","10","","","","19520131",",,0","19520131","+,,0","19520131","+,,0","","","19520128",",,0","19520127","+,,0","-7.8",",0,31,","0",",,0,31,+","0",",,0,31,+","16.3",",,0,28,","26.7",",0,27,+","","","590.7","0","","","174.9",",0","","","","","","","","","","","","","","","27.0",",,,0","","","","","","","","","0",",,,0","12.89",",0","19.13",",,,0","6.66",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1952-02","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","","","6.2","0","0.0",",0","12",",0","9",",0","1",",0","0",",0","0",",0","0",",0","3",",0","0",",0","7",",0","0",",0","12","","","","19520201",",,0","19520229","+,,0","19520227",",,0","2","","19520203",",,0","19520211",",,0","-3.3",",0,01,","0",",,0,29,+","0",",T,0,27,","57.2",",,0,03,","25.0",",0,11,","","","802.2","0","","","211.5",",0","","","","","","","","","","","","","","","152.3",",,,0","","","","","","","","","0",",T,,0","11.04",",0","17.27",",,,0","4.82",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1952-03","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","","","15.1","0","8.9",",0","11",",0","7",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","16",",0","0",",0","10","","","","19520317","+,,0","19520331","+,,0","19520331","+,,0","3","","19520304",",,0","19520321","+,,0","0.0",",0,17,+","0",",,0,31,+","0",",,0,31,+","31.8",",,0,04,","27.8",",0,21,+","","","939.8","0","","","137.6",",0","","","","","","","","","","","","","","","103.8",",,,0","","","","","","","","","0",",,,0","14.18",",0","20.59",",,,0","7.77",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1952-04","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","","","36.0","0","20.9",",0","9",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","10","","","","19520417","+,,0","19520430","+,,0","19520430","+,,0","5","","19520425",",,0","19520421",",,0","3.3",",0,17,+","0",",,0,30,+","0",",,0,30,+","17.5",",,0,25,","28.9",",0,21,","","","999.9","0","","","60.1",",0","","","","","","","","","","","","","","","58.5",",,,0","","","","","","","","","0",",,,0","17.03",",0","23.54",",,,0","10.51",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1952-05","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","","","191.6","0","155.6",",0","11",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","7",",0","8","","","","19520514",",,0","19520531","+,,0","19520531","+,,0","9","","19520511",",,0","19520506",",,0","7.8",",0,14,","0",",,0,31,+","0",",,0,31,+","49.0",",,0,11,","35.0",",0,06,","","","1006.0","0","","","6.1",",0","","","","","","","","","","","","","","","120.7",",,,0","","","","","","","","","0",",,,0","23.15",",0","29.23",",,,0","17.08",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1952-06","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","","","474.2","0","282.6",",0","11",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","18",",0","8","","","","19520601",",,0","19520630","+,,0","19520609",",,0","19","","19520609",",,0","19520626",",,0","17.2",",0,01,","0",",,0,30,+","0",",T,0,09,","33.3",",,0,09,","38.3",",0,26,","","","1006.0","0","","","0.0",",0","","","","","","","","","","","","","","","91.3",",,,0","","","","","","","","","0",",T,,0","27.75",",0","33.32",",,,0","22.19",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1952-07","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","","","751.9","0","277.7",",0","11",",0","10",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","15",",0","9","","","","19520705",",,0","19520731","+,,0","19520731","+,,0","16","","19520711",",,0","19520724",",,0","14.4",",0,05,","0",",,0,31,+","0",",,0,31,+","52.6",",,0,11,","37.8",",0,24,","","","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","148.9",",,,0","","","","","","","","","0",",,,0","27.29",",0","32.46",",,,0","22.12",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1952-08","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","","","1017.0","0","265.1",",0","14",",0","11",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","7","","","","19520826",",,0","19520831","+,,0","19520831","+,,0","17","","19520811",",,0","19520817",",,0","15.6",",0,26,","0",",,0,31,+","0",",,0,31,+","34.8",",,0,11,","36.1",",0,17,","","","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","187.1",",,,0","","","","","","","","","0",",,,0","26.88",",0","31.86",",,,0","21.91",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1952-09","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","","","1177.0","0","160.0",",0","10",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","11","","","","19520927",",,0","19520930","+,,0","19520930","+,,0","6","","19520922",",,0","19520902","+,,0","12.8",",0,27,","0",",,0,30,+","0",",,0,30,+","89.4",",,0,22,","33.9",",0,02,+","","","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","183.8",",,,0","","","","","","","","","0",",,,0","23.67",",0","28.79",",,,0","18.54",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1952-10","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","","","1208.0","0","31.0",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","24",",0","0",",0","18","","","","19521030",",,0","19521031","+,,0","19521031","+,,0","","","19521008",",,0","19521002",",,0","-2.8",",0,30,","0",",,0,31,+","0",",,0,31,+","21.1",",,0,08,","31.7",",0,02,","","","86.1","0","","","86.1",",0","","","","","","","","","","","","","","","32.9",",,,0","","","","","","","","","0",",,,0","16.56",",0","23.37",",,,0","9.75",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1952-11","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","","","1208.8","0","0.8",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","14",",0","0",",0","14","","","","19521108",",,0","19521130","+,,0","19521130","+,,0","","","19521111",",,0","19521103",",,0","-1.7",",0,08,","0",",,0,30,+","0",",,0,30,+","19.6",",,0,11,","26.7",",0,03,","","","230.5","0","","","144.4",",0","","","","","","","","","","","","","","","48.5",",,,0","","","","","","","","","0",",,,0","13.55",",0","20.41",",,,0","6.68",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1952-12","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","","","1208.8","0","0.0",",0","9",",0","6",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","3",",0","0",",0","14","","","","19521216",",,0","19521231","+,,0","19521214",",,0","","","19521231",",,0","19521209",",,0","-5.6",",0,16,","0",",,0,31,+","0",",T,0,14,","14.7",",,0,31,","24.4",",0,09,","","","524.4","0","","","293.9",",0","","","","","","","","","","","","","","","47.8",",,,0","","","","","","","","","0",",T,,0","8.85",",0","14.98",",,,0","2.73",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1953-01","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","","","0.0","0","0.0",",0","10",",0","5",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","9",",0","0",",0","14","","","","19530113","+,,0","19530131","+,,0","19530131","+,,0","1","","19530118",",,0","19530116",",,0","-2.8",",0,13,+","0",",,0,31,+","0",",,0,31,+","23.4",",,0,18,","24.4",",0,16,","","","740.5","0","","","216.1",",0","","","","","","","","","","","","","","","47.4",",,,0","","","","","","","","","0",",,,0","11.36",",0","17.58",",,,0","5.15",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1953-02","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","","","0.0","0","0.0",",0","13",",0","8",",0","1",",0","0",",0","0",",0","0",",0","3",",0","0",",0","6",",0","0",",0","14","","","","19530219","+,,0","19530228","+,,0","19530228","+,,0","1","","19530207",",,0","19530221",",,0","-1.1",",0,19,+","0",",,0,28,+","0",",,0,28,+","56.9",",,0,07,","24.4",",0,21,","","","932.0","0","","","191.5",",0","","","","","","","","","","","","","","","129.9",",,,0","","","","","","","","","0",",,,0","11.49",",0","17.46",",,,0","5.53",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1953-03","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","","","19.2","0","19.2",",0","11",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","12","","","","19530327",",,0","19530331","+,,0","19530331","+,,0","3","","19530311",",,0","19530331","+,,0","1.7",",0,27,","0",",,0,31,+","0",",,0,31,+","41.7",",,0,11,","28.3",",0,31,+","","","1033.6","0","","","101.6",",0","","","","","","","","","","","","","","","116.8",",,,0","","","","","","","","","0",",,,0","15.68",",0","21.87",",,,0","9.48",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
