"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00013959","1981-08","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","1201.3","0","325.0",",0","8",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","27",",0","7","","","","19810821","+,,0","19810831","+,,0","19810831","+,,0","3","","19810828",",,0","19810815",",,0","16.7",",0,21,+","0",",,0,31,+","0",",,0,31,+","27.2",",,0,28,","39.4",",0,15,","0.0","0","","","0.0",",0","","","","","","","","","","","54.4",",,,0","","","","","","","0",",,,0","28.82",",0","35.43",",,,0","22.20",",,,0","","","290",",X","","","","","225",",X","9.4",",X","","","","","14.4",",X"
"USW00013959","1981-09","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","1412.0","0","210.7",",0","3",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","20",",0","12","","","","19810919",",,0","19810930","+,,0","19810930","+,,0","3","","19810914",",,0","19810913",",,0","7.2",",0,19,","0",",,0,30,+","0",",,0,30,+","43.4",",,0,14,","35.6",",0,13,","3.6","0","","","3.6",",0","","","","","","","","","","","91.6",",,,0","","","","","","","0",",,,0","25.23",",0","31.70",",,,0","18.77",",,,0","","","10",",X","","","","","360",",X","9.4",",X","","","","","16.4",",X"
"USW00013959","1981-10","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","1523.7","0","111.7",",0","13",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","5",",0","16","","","","19811027",",,0","19811031","+,,0","19811031","+,,0","5","","19811006",",,0","19811004","+,,0","3.9",",0,27,","0",",,0,31,+","0",",,0,31,+","52.1",",,0,06,","34.4",",0,04,+","48.3","0","","","44.7",",0","","","","","","","","","","","213.8",",,,0","","","","","","","0",",,,0","20.50",",0","25.79",",,,0","15.20",",,,0","","","170",",X","","","","","180",",X","14.3",",X","","","","","22.6",",X"
"USW00013959","1981-11","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","1531.5","0","7.8",",0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","16","","5","","19811120",",,0","19811130","+,,0","19811130","+,,0","1","","19811108",",,0","19811125","+,,0","1.7",",0,20,","0",",,0,30,+","0",",,0,30,+","12.7",",,0,08,","27.2",",0,25,+","159.1","0","","","110.8",",0","","","","","","","","","","","25.1",",,,0","","","","","","","0",",,,0","14.90",",0","21.95",",,,0","7.86",",,,0","","","360",",X","","","","","270",",X","12.5",",X","","","","","24.7",",X"
"USW00013959","1981-12","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","1531.5","0","0.0",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","10",",0","0",",0","15","","6","","19811225",",,0","19811231","+,,0","19811231","+,,0","1","","19811213",",,0","19811231","+,,0","-6.7",",0,25,","0",",,0,31,+","0",",,0,31,+","11.4",",,0,13,","25.0",",0,31,+","440.0","0","","","280.9",",0","","","","","","","","","","","12.7",",,,0","","","","","","","0",",,,0","9.27",",0","15.72",",,,0","2.83",",,,0","","","300",",X","","","","","315",",X","13.4",",X","","","","","20.0",",X"
"USW00013959","1982-01","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","4.2","0","4.2",",0","6",",0","4",",0","0",",0","2",",0","1",",0","0",",0","14",",0","2",",0","10",",0","0",",0","12","","5","","19820114",",,0","19820114",",,0","19820113",",,0","2","","19820130",",,0","19820122","+,,0","-14.4",",0,14,","102",",,0,14,","152",",,0,13,","19.1",",,0,30,","26.1",",0,22,+","758.3","0","  12.2",",,,0,0,2","318.3",",0","  14.4",",,,0,0,2","  -2.8",",,,0,0,2","  -1.1",",,,0,0,2","   3.1",",,,0,0,2","   8.2",",,,0,0,2","47.3",",,,0","","","","","","","152",",,,0","8.20",",0","15.19",",,,0","1.21",",,,0","","","10",",X","","","","","270",",X","13.0",",X","","","","","20.6",",X"
"USW00013959","1982-02","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","4.2","0","0.0",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","9",",0","0",",0","13","","2","","19820206",",,0","19820206","+,,0","19820205",",,0","","","19820225",",,0","19820222",",,0","-8.3",",0,06,","0",",T,0,06,+","0",",T,0,05,","24.1",",,0,25,","30.6",",0,22,","1030.5","0","","","272.2",",0","","","","","","","","","","","35.8",",,,0","","","","","","","0",",T,,0","8.61",",0","14.94",",,,0","2.28",",,,0","","","320",",X","","","","","360",",X","12.5",",X","","","","","16.4",",X"
"USW00013959","1982-03","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","64.2","0","60.0",",0","10",",0","4",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","18",",0","0",",0","19","","3","","19820307",",,0","19820331","+,,0","19820306",",,0","2","","19820321",",,0","19820318",",,0","-2.8",",0,07,","0",",,0,31,+","0",",T,0,06,","65.5",",,0,21,","30.6",",0,18,","1145.1","0","  17.2",",,,0,0,2","114.6",",0","  23.3",",,,0,0,2","   1.7",",,,0,0,2","   6.7",",,,0,0,2","   9.6",",,,0,0,2","  15.5",",,,0,0,2","96.2",",,,0","","","","","","","0",",T,,0","16.57",",0","21.56",",,,0","11.58",",,,0","","","200",",X","","","","","45",",X","11.6",",X","","","","","18.0",",X"
"USW00013959","1982-04","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","114.3","0","50.1",",0","11",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","2",",0","20","","2","","19820411",",,0","19820430","+,,0","19820430","+,,0","8","","19820424",",,0","19820413","+,,0","3.3",",0,11,","0",",,0,30,+","0",",,0,30,+","15.0",",,0,24,","32.2",",0,13,+","1205.5","0","  16.7",",,,1,0,2","60.4",",0","  25.0",",,,1,0,2","   7.2",",,,1,0,2","  10.6",",,,1,0,2","  12.0",",,,1,0,2","  19.0",",,,1,0,2","62.6",",,,0","","","","","","","0",",,,0","17.99",",0","23.37",",,,0","12.61",",,,0","","","200",",X","","","","","180",",X","11.2",",X","","","","","16.4",",X"
"USW00013959","1982-05","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","287.6","0","173.3",",0","7",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","6",",0","16","","","","19820507",",,0","19820531","+,,0","19820531","+,,0","9","","19820517",",,0","19820529",",,0","8.9",",0,07,","0",",,0,31,+","0",",,0,31,+","57.4",",,0,17,","34.4",",0,29,","1207.5","0","  23.3",",,,0,0,2","2.0",",0","  32.2",",,,0,0,2","  11.7",",,,0,0,2","  18.9",",,,0,0,2","  17.7",",,,0,0,2","  25.4",",,,0,0,2","140.7",",,,0","","","","","","","0",",,,0","23.86",",0","28.99",",,,0","18.72",",,,0","","","140",",X","","","","","135",",X","13.4",",X","","","","","19.0",",X"
"USW00013959","1982-06","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","545.5","0","257.9",",0","10",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","23",",0","2","","","","19820601",",,0","19820630","+,,0","19820630","+,,0","13","","19820624",",,0","19820610",",,0","13.3",",0,01,","0",",,0,30,+","0",",,0,30,+","33.8",",,0,24,","35.0",",0,10,","1207.5","0","  23.3",",,,0,0,2","0.0",",0","  34.4",",,,0,0,2","  18.9",",,,0,0,2","  27.2",",,,0,0,2","  21.9",",,,0,0,2","  30.8",",,,0,0,2","100.0",",,,0","","","","","","","0",",,,0","26.93",",0","32.90",",,,0","20.95",",,,0","","","320",",X","","","","","360",",X","13.0",",X","","","","","27.2",",X"
"USW00013959","1982-07","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","912.7","0","367.2",",0","4",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","31",",0","","","","","19820712",",,0","19820731","+,,0","19820731","+,,0","4","","19820712",",,0","19820729","+,,0","21.7",",0,12,","0",",,0,31,+","0",",,0,31,+","59.2",",,0,12,","38.9",",0,29,+","0.0","0","  27.2",",,,0,0,2","0.0",",0","  37.8",",,,0,0,2","  22.2",",,,0,0,2","  30.0",",,,0,0,2","  24.9",",,,0,0,2","  34.8",",,,0,0,2","66.3",",,,0","","","","","","","0",",,,0","30.18",",0","35.95",",,,0","24.40",",,,0","","","150",",X","","","","","360",",X","9.4",",X","","","","","16.4",",X"
"USW00013959","1982-08","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","1311.4","0","398.7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","31",",0","1","","","","19820819",",,0","19820831","+,,0","19820831","+,,0","2","","19820807",",,0","19820806",",,0","21.1",",0,19,","0",",,0,31,+","0",",,0,31,+","2.5",",,0,07,","40.6",",0,06,","0.0","0","  27.8",",,,0,0,2","0.0",",0","  38.3",",,,0,0,2","  24.4",",,,0,0,2","  30.6",",,,0,0,2","  26.5",",,,0,0,2","  35.0",",,,0,0,2","4.6",",,,0","","","","","","","0",",,,0","31.19",",0","37.62",",,,0","24.77",",,,0","","","190",",X","","","","","180",",X","9.8",",X","","","","","14.4",",X"
"USW00013959","1982-09","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","1568.2","0","256.8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","26",",0","3","","","","19820922",",,0","19820930","+,,0","19820930","+,,0","3","","19820915",",,0","19820902",",,0","7.2",",0,22,","0",",,0,30,+","0",",,0,30,+","2.0",",,0,15,","37.8",",0,02,","0.6","0","  27.2",",,,0,0,2","0.6",",0","  36.1",",,,0,0,2","  17.8",",,,0,0,2","  27.2",",,,0,0,2","  23.0",",,,0,0,2","  31.4",",,,0,0,2","3.8",",,,0","","","","","","","0",",,,0","26.88",",0","34.39",",,,0","19.36",",,,0","","","340",",X","","","","","180",",X","11.2",",X","","","","","14.9",",X"
"USW00013959","1982-10","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","1675.1","0","106.9",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","7",",0","6","","1","","19821025",",,0","19821031","+,,0","19821031","+,,0","2","","19821012",",,0","19821004",",,0","0.6",",0,25,","0",",,0,31,+","0",",,0,31,+","16.0",",,0,12,","35.6",",0,04,","41.9","0","  23.3",",,,0,0,2","41.3",",0","  31.1",",,,0,0,2","   9.4",",,,0,0,2","  15.0",",,,0,0,2","  16.0",",,,0,0,2","  21.9",",,,0,0,2","36.4",",,,0","","","","","","","0",",,,0","20.45",",0","27.01",",,,0","13.88",",,,0","","","360",",X","","","","","360",",X","11.6",",X","","","","","16.4",",X"
"USW00013959","1982-11","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","1707.8","0","32.7",",0","9",",0","3",",0","2",",0","0",",0","0",",0","0",",0","2",",0","0",",0","15",",0","0",",0","17","","5","","19821115",",,0","19821130","+,,0","19821130","+,,0","2","","19821102",",,0","19821101",",,0","-2.8",",0,15,","0",",,0,30,+","0",",,0,30,+","43.4",",,0,02,","31.1",",0,01,","192.5","0","  18.9","1,,,0,0,2","150.6",",0","  20.0","1,,,0,0,2","   5.6","1,,,0,0,2","   7.2","1,,,0,0,2","  11.0","1,,,0,0,2","  13.8","1,,,0,0,2","90.8",",,,0","","","","","","","0",",,,0","14.41",",0","19.68",",,,0","9.13",",,,0","","","350",",X","","","","","360",",X","11.6",",X","","","","","16.4",",X"
"USW00013959","1982-12","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","1712.2","0","4.4",",0","9",",0","6",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","8",",0","0",",0","14","","3","","19821230",",,0","19821231","+,,0","19821231","+,,0","2","","19821211","+,,0","19821201",",,0","-5.0",",0,30,","0",",,0,31,+","0",",,0,31,+","11.4",",,0,11,+","26.1",",0,01,","449.1","0","  12.2",",,,0,0,2","256.6",",0","  14.4",",,,0,0,2","   1.1",",,,0,0,2","   3.3",",,,0,0,2","   6.0",",,,0,0,2","   8.9",",,,0,0,2","53.6",",,,0","","","","","","","0",",,,0","10.20",",0","15.67",",,,0","4.73",",,,0","","","350",",X","","","","","360",",X","11.6",",X","","","","","17.0",",X"
"USW00013959","1983-01","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","0.0","0","0.0",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","4",",0","0",",0","18","","1","","19830116",",,0","19830131","+,,0","19830121",",,0","1","","19830131",",,0","19830131",",,0","-5.0",",0,16,","0",",,0,31,+","0",",T,0,21,","13.5",",,0,31,","23.3",",0,31,","785.5","0","   5.6",",,,0,0,2","336.4",",0","  10.0",",,,0,0,2","   1.1",",,,0,0,2","   1.7",",,,0,0,2","   3.2",",,,0,0,2","   5.8",",,,0,0,2","32.6",",,,0","","","","","","","0",",T,,0","7.48",",0","13.30",",,,0","1.66",",,,0","","","320",",X","","","","","315",",X","13.0",",X","","","","","17.0",",X"
"USW00013959","1983-02","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","0.0","0","0.0",",0","6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","5",",0","0",",0","3",",0","0",",0","17","","3","","19830203",",,0","19830228","+,,0","19830204",",,0","4","","19830220",",,0","19830224",",,0","-2.8",",0,03,","0",",,0,28,+","0",",T,0,04,","32.3",",,0,20,","25.0",",0,24,","1035.8","0","   7.2",",,,0,0,2","250.3",",0","  12.8",",,,0,0,2","   1.1",",,,0,0,2","   2.2",",,,0,0,2","   4.6",",,,0,0,2","   8.2",",,,0,0,2","75.5",",,,0","","","","","","","0",",T,,0","9.39",",0","15.02",",,,0","3.77",",,,0","","","170",",X","","","","","315",",X","10.7",",X","","","","","16.4",",X"
"USW00013959","1983-03","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","3.3","0","3.3",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","4",",0","0",",0","14",",0","0",",0","12","","","","19830311",",,0","19830331","+,,0","19830331","+,,0","5","","19830304",",,0","19830301",",,0","-2.2",",0,11,","0",",,0,31,+","0",",,0,31,+","46.0",",,0,04,","29.4",",0,01,","1205.2","0","  13.3",",,,0,0,2","169.4",",0","  16.7",",,,0,0,2","   3.3",",,,0,0,2","   7.8",",,,0,0,2","   7.8",",,,0,0,2","  12.8",",,,0,0,2","87.9",",,,0","","","","","","","0",",,,0","12.98",",0","18.95",",,,0","7.01",",,,0","","","210",",X","","","","","225",",X","15.6",",X","","","","","21.1",",X"
"USW00013959","1983-04","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","39.8","0","36.5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","21",",0","0",",0","9","","","","19830415",",,0","19830430","+,,0","19830430","+,,0","","","19830408",",,0","19830428",",,0","-0.6",",0,15,","0",",,0,30,+","0",",,0,30,+","1.8",",,0,08,","28.9",",0,28,","1295.4","0","","","90.2",",0","","","","","","","","","","","3.1",",,,0","","","","","","","0",",,,0","16.54",",0","23.43",",,,0","9.65",",,,0","","","320",",X","","","","","315",",X","17.9",",X","","","","","25.2",",X"
"USW00013959","1983-05","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","156.1","0","116.3",",0","11",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","7",",0","17","","","","19830504",",,0","19830531","+,,0","19830531","+,,0","9","","19830530",",,0","19830529","+,,0","7.2",",0,04,","0",",,0,31,+","0",",,0,31,+","36.8",",,0,30,","33.3",",0,29,+","1300.9","0","  22.2",",,,0,0,2","5.5",",0","  30.0",",,,0,0,2","  13.3",",,,0,0,2","  17.2",",,,0,0,2","  17.7",",,,0,0,2","  23.9",",,,0,0,2","97.4",",,,0","","","","","","","0",",,,0","21.91",",0","28.73",",,,0","15.09",",,,0","","","320",",X","","","","","315",",X","13.0",",X","","","","","19.5",",X"
"USW00013959","1983-06","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","392.1","0","236.0",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","17",",0","8","","","","19830608","+,,0","19830630","+,,0","19830630","+,,0","8","","19830604",",,0","19830630",",,0","14.4",",0,08,+","0",",,0,30,+","0",",,0,30,+","8.1",",,0,04,","37.2",",0,30,","1300.9","0","  26.7",",,,0,0,2","0.0",",0","  32.2",",,,0,0,2","  15.0",",,,0,0,2","  17.2",",,,0,0,2","  21.6",",,,0,0,2","  27.6",",,,0,0,2","24.0",",,,0","","","","","","","0",",,,0","26.20",",0","32.15",",,,0","20.25",",,,0","","","140",",X","","","","","135",",X","11.2",",X","","","","","18.5",",X"
"USW00013959","1983-07","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","723.4","0","331.3",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","28",",0","5","","","","19830708",",,0","19830731","+,,0","19830731","+,,0","2","","19830705",",,0","19830731",",,0","17.2",",0,08,","0",",,0,31,+","0",",,0,31,+","29.2",",,0,05,","37.8",",0,31,","0.0","0","  28.3",",,,0,0,2","0.0",",0","  35.0",",,,0,0,2","  22.2",",,,0,0,2","  23.9",",,,0,0,2","  25.2",",,,0,0,2","  31.3",",,,0,0,2","86.6",",,,0","","","","","","","0",",,,0","29.02",",0","34.93",",,,0","23.11",",,,0","","","50",",X","","","","","90",",X","11.2",",X","","","","","17.5",",X"
"USW00013959","1983-08","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","1078.7","0","355.3",",0","5",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","27",",0","4","","","","19830803",",,0","19830831","+,,0","19830831","+,,0","2","","19830818",",,0","19830831",",,0","20.6",",0,03,","0",",,0,31,+","0",",,0,31,+","38.6",",,0,18,","40.0",",0,31,","0.0","0","  28.9",",,,0,0,2","0.0",",0","  35.6",",,,0,0,2","  22.8",",,,0,0,2","  23.3",",,,0,0,2","  25.7",",,,0,0,2","  31.8",",,,0,0,2","64.6",",,,0","","","","","","","0",",,,0","29.80",",0","36.03",",,,0","23.56",",,,0","","","350",",X","","","","","360",",X","13.4",",X","","","","","19.0",",X"
"USW00013959","1983-09","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","1291.1","0","212.4",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","12",",0","13","","1","","19830922",",,0","19830930","+,,0","19830930","+,,0","1","","19830914",",,0","19830912",",,0","4.4",",0,22,","0",",,0,30,+","0",",,0,30,+","6.1",",,0,14,","36.1",",0,12,","6.4","0","  27.2",",,,0,0,2","6.4",",0","  33.3",",,,0,0,2","  15.0",",,,0,0,2","  22.2",",,,0,0,2","  22.7",",,,0,0,2","  28.1",",,,0,0,2","18.0",",,,0","","","","","","","0",",,,0","25.20",",0","31.41",",,,0","18.98",",,,0","","","340",",X","","","","","360",",X","13.4",",X","","","","","17.5",",X"
"USW00013959","1983-10","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","1394.5","0","103.4",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","4",",0","15","","","","19831027",",,0","19831031","+,,0","19831031","+,,0","2","","19831020","+,,0","19831004",",,0","5.0",",0,27,","0",",,0,31,+","0",",,0,31,+","16.0",",,0,20,+","37.8",",0,04,","28.6","0","  22.2",",,,0,0,2","22.2",",0","  26.7",",,,0,0,2","  12.2",",,,0,0,2","  17.2",",,,0,0,2","  17.1",",,,0,0,2","  22.2",",,,0,0,2","39.4",",,,0","","","","","","","0",",,,0","20.95",",0","27.81",",,,0","14.09",",,,0","","","330",",X","","","","","315",",X","12.5",",X","","","","","16.4",",X"
"USW00013959","1983-11","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","1424.9","0","30.4",",0","10",",0","8",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","15",",0","0",",0","12","","2","","19831129",",,0","19831130","+,,0","19831130","+,,0","3","","19831104",",,0","19831114",",,0","-1.7",",0,29,","0",",,0,30,+","0",",,0,30,+","22.1",",,0,04,","31.7",",0,14,","154.6","0","  18.9",",,,0,0,2","126.0",",0","  22.2",",,,0,0,2","   3.3",",,,0,0,2","   7.2",",,,0,0,2","  10.7",",,,0,0,2","  15.2",",,,0,0,2","73.7",",,,0","","","","","","","0",",,,0","15.15",",0","21.32",",,,0","8.97",",,,0","","","320",",X","","","","","315",",X","17.4",",X","","","","","25.7",",X"
"USW00013959","1983-12","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","1426.3","0","1.4",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","19",",0","6",",0","5",",0","0",",0","13","","4","","19831225",",,0","19831227","+,,0","19831228","+,,0","3","","19831216",",,0","19831210",",,0","-13.9",",0,25,","0",",T,0,27,+","0",",T,0,28,+","6.6",",,0,16,","26.1",",0,10,","615.3","0","  10.0","1,,,0,0,2","460.7",",0","  13.9","1,,,0,0,2","  -3.9","1,,,0,0,2","  -3.9","1,,,0,0,2","   2.4","1,,,0,0,2","   5.0","1,,,0,0,2","11.7",",,,0","","","","","","","0",",T,,0","3.52",",0","8.97",",,,0","-1.94",",,,0","","","310",",X","","","","","315",",X","12.5",",X","","","","","18.0",",X"
"USW00013959","1984-01","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","4.2",",X","0.0","0","0.0",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","5",",0","0",",0","14","","3","","19840121",",,0","19840131","+,,0","19840118",",,0","1","","19840109",",,0","19840129",",,0","-10.0",",0,21,","0",",,0,31,+","0",",T,0,18,","8.6",",,0,09,","25.6",",0,29,","1014.4","0","   5.6",",,,0,0,2","399.1",",0","   8.3",",,,0,0,2","  -4.4",",,,0,0,2","  -3.3",",,,0,0,2","   0.6",",,,0,0,2","   3.5",",,,0,0,2","20.9",",,,0","","","","","","","0",",T,,0","5.46",",0","11.62",",,,0","-0.71",",,,0","","","350",",X","","","","","360",",X","13.4",",X","","","","","18.0",",X"
"USW00013959","1984-02","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","5.5",",X","2.0","0","2.0",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","12",",0","0",",0","4","","2","","19840206",",,0","19840229","+,,0","19840229","+,,0","4","","19840226",",,0","19840215",",,0","-6.7",",0,06,","0",",,0,29,+","0",",,0,29,+","12.2",",,0,26,","26.1",",0,15,","1234.8","0","  10.0",",,,0,0,2","220.4",",0","  13.9",",,,0,0,2","   1.7",",,,0,0,2","   5.6",",,,0,0,2","   5.1",",,,0,0,2","   8.9",",,,0,0,2","25.5",",,,0","","","","","","","0",",,,0","10.80",",0","18.79",",,,0","2.81",",,,0","","","330",",X","","","","","90",",X","14.3",",X","","","","","22.1",",X"
"USW00013959","1984-03","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","5.7",",X","22.3","0","20.3",",0","9",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","10","","2","","19840301",",,0","19840331","+,,0","19840305",",,0","6","","19840312",",,0","19840327",",,0","0.6",",0,01,","0",",,0,31,+","0",",T,0,05,","37.3",",,0,12,","31.1",",0,27,","1361.9","0","  18.3","1,,,0,0,2","127.1",",0","  22.8","1,,,0,0,2","   1.1","1,,,0,0,2","   7.2","1,,,0,0,2","  11.6","1,,,0,0,2","  16.6","1,,,0,0,2","87.6",",,,0","","","","","","","0",",T,,0","14.89",",0","21.42",",,,0","8.35",",,,0","","","330",",X","","","","","","","14.3",",X","","","","","",""
"USW00013959","1984-04","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","5.3",",X","74.0","0","51.7",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","4",",0","8","","2","","19840405",",,0","19840430","+,,0","19840430","+,,0","1","","19840407",",,0","19840420",",,0","0.6",",0,05,","0",",,0,30,+","0",",,0,30,+","12.7",",,0,07,","33.9",",0,20,","1405.8","0","  22.2",",,,0,0,2","43.9",",0","  27.8",",,,0,0,2","  13.3",",,,0,0,2","  17.2",",,,0,0,2","  17.6",",,,0,0,2","  23.0",",,,0,0,2","13.7",",,,0","","","","","","","0",",,,0","18.59",",0","27.15",",,,0","10.03",",,,0","","","170",",X","","","","","","","13.4",",X","","","","","",""
