"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00470851","1985-06","44.26667","-90.81667","265.2","BLACK RIVER FALLS 2 SE, WI US","","","15",",6","8",",6","0",",6","","","","","","","0",",6","23",",6","2",",6","","","","","","","","","19850614",",,6","19850608",",,6","","","","","23.1",",,6,14,","33.9",",6,08,","","","","","81.0",",,,6","","","","","24.02",",,,6","",""
"USC00470851","1985-07","44.26667","-90.81667","265.2","BLACK RIVER FALLS 2 SE, WI US","","","7",",6","3",",6","0",",6","","","","","","","0",",6","31",",6","3",",6","","","","","","","","","19850724",",,6","19850719",",,6","","","","","17.8",",,6,24,","37.2",",6,19,","","","","","44.8",",,,6","","","","","27.95",",,,6","",""
"USC00470851","1985-08","44.26667","-90.81667","265.2","BLACK RIVER FALLS 2 SE, WI US","","","12",",6","9",",6","2",",6","","","","","","","0",",6","26",",6","0",",6","","","","","","","","","19850812",",,6","19850806",",,6","","","","","50.0",",,6,12,","31.7",",6,06,","","","","","136.2",",,,6","","","","","24.41",",,,6","",""
"USC00470851","1985-09","44.26667","-90.81667","265.2","BLACK RIVER FALLS 2 SE, WI US","","","15",",6","14",",6","1",",6","","","","","","","0",",6","13",",6","2",",6","","","","","","","","","19850929",",,6","19850907",",,6","","","","","25.4",",,6,29,","33.9",",6,07,","","","","","139.1",",,,6","","","","","19.83",",,,6","",""
"USC00470851","1986-05","44.26667","-90.81667","265.2","BLACK RIVER FALLS 2 SE, WI US","","","8","1,6","7","1,6","0","1,6","","","","","","","0",",6","16",",6","0",",6","","","","","","","","","19860516","+,1,6","19860530",",,6","","","","","13.7","1,,6,16,+","30.6",",6,30,","","","","","51.4","1,,,6","","","","","21.24",",,,6","",""
"USC00470851","1986-06","44.26667","-90.81667","265.2","BLACK RIVER FALLS 2 SE, WI US","","","9",",6","8",",6","1",",6","","","","","","","0",",6","27",",6","3",",6","","","","","","","","","19860627",",,6","19860620",",,6","","","","","165.6",",,6,27,","33.3",",6,20,","","","","","209.1",",,,6","","","","","25.19",",,,6","",""
"USC00470851","1986-07","44.26667","-90.81667","265.2","BLACK RIVER FALLS 2 SE, WI US","","","14",",6","10",",6","2",",6","","","","","","","0",",6","28",",6","7",",6","","","","","","","","","19860712",",,6","19860717",",,6","","","","","37.6",",,6,12,","35.0",",6,17,","","","","","156.9",",,,6","","","","","27.91",",,,6","",""
"USC00470851","1986-08","44.26667","-90.81667","265.2","BLACK RIVER FALLS 2 SE, WI US","","","12",",6","9",",6","1",",6","","","","","","","0",",6","28",",6","0",",6","","","","","","","","","19860808",",,6","19860817",",,6","","","","","31.8",",,6,08,","30.6",",6,17,","","","","","111.8",",,,6","","","","","24.00",",,,6","",""
"USC00470851","1986-09","44.26667","-90.81667","265.2","BLACK RIVER FALLS 2 SE, WI US","","","15",",6","11",",6","5",",6","","","","","","","0",",6","11",",6","0",",6","","","","","","","","","19860922",",,6","19860927",",,6","","","","","88.4",",,6,22,","28.9",",6,27,","","","","","264.5",",,,6","","","","","20.16",",,,6","",""
"USC00470851","1987-05","44.26667","-90.81667","265.2","BLACK RIVER FALLS 2 SE, WI US","","","9",",6","7",",6","0",",6","","","","","","","0",",6","21",",6","1",",6","","","","","","","","","19870530","+,,6","19870510",",,6","","","","","17.8",",,6,30,+","32.2",",6,10,","","","","","79.1",",,,6","","","","","23.49",",,,6","",""
"USC00470851","1987-06","44.26667","-90.81667","265.2","BLACK RIVER FALLS 2 SE, WI US","","","10",",6","9",",6","1",",6","","","","","","","0",",6","28",",6","5",",6","","","","","","","1","","19870619",",,6","19870614",",,6","","","","","58.4",",,6,19,","35.6",",6,14,","","","","","145.5",",,,6","","","","","27.58",",,,6","",""
"USC00470851","1987-07","44.26667","-90.81667","265.2","BLACK RIVER FALLS 2 SE, WI US","","","15",",6","11",",6","2",",6","","","","","","","0",",6","31",",6","7",",6","","","","","","","1","","19870727",",,6","19870720",",,6","","","","","96.0",",,6,27,","34.4",",6,20,","","","","","277.3",",,,6","","","","","29.32",",,,6","",""
"USC00470851","1987-08","44.26667","-90.81667","265.2","BLACK RIVER FALLS 2 SE, WI US","","","8",",6","5",",6","0",",6","","","","","","","0",",6","27",",6","2",",6","","","","","","","","","19870815",",,6","19870801",",,6","","","","","13.7",",,6,15,","36.1",",6,01,","","","","","36.1",",,,6","","","","","25.59",",,,6","",""
"USC00470851","1987-09","44.26667","-90.81667","265.2","BLACK RIVER FALLS 2 SE, WI US","","","10","1,6","7","1,6","0","1,6","","","","","","","0","1,6","16","1,6","0","1,6","","","","","","","","","19870916",",1,6","19870905",",1,6","","","","","21.6","1,,6,16,","31.7","1,6,05,","","","","","61.8","1,,,6","","","","","22.37","1,,,6","",""
"USC00470851","1988-05","44.26667","-90.81667","265.2","BLACK RIVER FALLS 2 SE, WI US","","","5",",6","2",",6","1",",6","","","","","","","0",",6","28",",6","1",",6","","","","","","","","","19880509",",,6","19880530",",,6","","","","","25.7",",,6,09,","32.2",",6,30,","","","","","37.9",",,,6","","","","","25.15",",,,6","",""
"USC00470851","1988-06","44.26667","-90.81667","265.2","BLACK RIVER FALLS 2 SE, WI US","","","3",",6","3",",6","0",",6","","","","","","","0","2,6","28","2,6","11","2,6","","","","","","","","","19880629",",,6","19880622",",2,6","","","","","20.3",",,6,29,","37.2","2,6,22,","","","","","27.4",",,,6","","","","","29.53","2,,,6","",""
"USC00470851","1988-07","44.26667","-90.81667","265.2","BLACK RIVER FALLS 2 SE, WI US","","","8",",6","7",",6","0",",6","","","","","","","0",",6","31",",6","13",",6","","","","","","","","","19880710",",,6","19880715",",,6","","","","","13.0",",,6,10,","37.8",",6,15,","","","","","51.8",",,,6","","","","","30.84",",,,6","",""
"USC00470851","1988-08","44.26667","-90.81667","265.2","BLACK RIVER FALLS 2 SE, WI US","","","9",",6","8",",6","1",",6","","","","","","","0",",6","30",",6","11",",6","","","","","","","","","19880823",",,6","19880802",",,6","","","","","40.4",",,6,23,","38.3",",6,02,","","","","","101.5",",,,6","","","","","29.40",",,,6","",""
"USC00470851","1988-09","44.26667","-90.81667","265.2","BLACK RIVER FALLS 2 SE, WI US","","","8",",6","7",",6","3",",6","0",",6","","","","","0",",6","19",",6","0",",6","","","","","19880930","+,,6","","","19880917",",,6","19880918",",,6","","","0",",,6,30,+","36.1",",,6,17,","30.0",",6,18,","","","","","139.5",",,,6","0",",,,6","","","22.96",",,,6","",""
"USC00470851","1989-05","44.26667","-90.81667","265.2","BLACK RIVER FALLS 2 SE, WI US","","","","","","","","","","","","","","","0","3,6","18","3,6","0","3,6","","","","","","","","","","","19890524","+,3,6","","","","","","","28.9","3,6,24,+","","","","","","","","","","","20.93","3,,,6","",""
"USC00470851","1989-06","44.26667","-90.81667","265.2","BLACK RIVER FALLS 2 SE, WI US","","","9",",6","7",",6","1",",6","","","","","","","0",",6","23",",6","0",",6","","","","","","","","","19890614",",,6","19890620",",,6","","","","","45.2",",,6,14,","31.7",",6,20,","","","","","86.9",",,,6","","","","","24.68",",,,6","",""
"USC00470851","1989-07","44.26667","-90.81667","265.2","BLACK RIVER FALLS 2 SE, WI US","","","9",",6","8",",6","2",",6","","","","","","","0","3,6","27","3,6","5","3,6","","","","","","","","","19890730",",,6","19890710",",3,6","","","","","45.0",",,6,30,","36.7","3,6,10,","","","","","117.3",",,,6","","","","","29.08","3,,,6","",""
"USC00470851","1989-08","44.26667","-90.81667","265.2","BLACK RIVER FALLS 2 SE, WI US","","","13",",6","9",",6","1",",6","","","","","","","0",",6","30",",6","2",",6","","","","","","","","","19890822",",,6","19890805",",,6","","","","","26.2",",,6,22,","33.3",",6,05,","","","","","73.4",",,,6","","","","","26.64",",,,6","",""
"USC00470851","1990-05","44.26667","-90.81667","265.2","BLACK RIVER FALLS 2 SE, WI US","5.5",",6","7",",6","6",",6","1",",6","","","0",",6","3",",6","0",",6","13",",6","0",",6","","","19900502",",,6","","","","","19900510",",,6","19900508",",,6","-2.8",",6,02,","","","45.2",",,6,10,","30.0",",6,08,","","","200.4",",6","101.0",",,,6","","","12.05",",6","18.24",",,,6","5.86",",,,6"
"USC00470851","1990-06","44.26667","-90.81667","265.2","BLACK RIVER FALLS 2 SE, WI US","57.6",",6","13",",6","10",",6","1",",6","","","0",",6","0",",6","0",",6","26",",6","0",",6","","","19900604",",,6","","","","","19900613",",,6","19900626",",,6","2.2",",6,04,","","","52.8",",,6,13,","31.1",",6,26,","","","33.6",",6","173.6",",,,6","","","19.13",",6","25.86",",,,6","12.41",",,,6"
"USC00470851","1990-07","44.26667","-90.81667","265.2","BLACK RIVER FALLS 2 SE, WI US","83.9",",6","6",",6","6",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","1",",6","","","19900723",",,6","","","","","19900708",",,6","19900704",",,6","5.0",",6,23,","","","21.6",",,6,08,","36.1",",6,04,","13.5","","13.5",",6","66.5",",,,6","","","20.60",",6","28.10",",,,6","13.10",",,,6"
"USC00470851","1990-08","44.26667","-90.81667","265.2","BLACK RIVER FALLS 2 SE, WI US","58.6",",6","11",",6","10",",6","2",",6","","","0",",6","0",",6","0",",6","29",",6","2",",6","","","19900807","+,,6","","","","","19900818",",,6","19900828","+,,6","5.6",",6,07,+","","","51.3",",,6,18,","32.8",",6,28,+","36.9","","23.4",",6","171.2",",,,6","","","19.47",",6","27.31",",,,6","11.63",",,,6"
"USC00470851","1990-09","44.26667","-90.81667","265.2","BLACK RIVER FALLS 2 SE, WI US","30.2",",6","5",",6","3",",6","1",",6","","","0",",6","2",",6","0",",6","21",",6","1",",6","","","19900930","+,,6","","","","","19900914",",,6","19900907",",,6","-0.6",",6,30,+","","","28.4",",,6,14,","32.2",",6,07,","143.8","","106.9",",6","40.4",",,,6","","","15.78",",6","23.89",",,,6","7.67",",,,6"
"USC00470851","1991-05","44.26667","-90.81667","265.2","BLACK RIVER FALLS 2 SE, WI US","58.4","1,6","14",",6","9",",6","1",",6","","","0","1,6","1","1,6","0","1,6","19","1,6","2","1,6","","","19910503",",1,6","","","","","19910526",",,6","19910530",",1,6","-1.7","1,6,03,","","","28.4",",,6,26,","32.8","1,6,30,","","","112.0","1,6","76.9",",,,6","","","16.55","1,6","22.84","1,,,6","10.26","1,,,6"
"USC00470851","1991-06","44.26667","-90.81667","265.2","BLACK RIVER FALLS 2 SE, WI US","91.3",",6","8",",6","4",",6","0",",6","","","0",",6","0",",6","0",",6","30",",6","4",",6","","","19910606",",,6","","","","","19910601",",,6","19910628",",,6","3.3",",6,06,","","","15.7",",,6,01,","36.1",",6,28,","","","23.3",",6","35.8",",,,6","","","20.60",",6","28.67",",,,6","12.54",",,,6"
"USC00470851","1991-07","44.26667","-90.81667","265.2","BLACK RIVER FALLS 2 SE, WI US","68.3",",6","13",",6","11",",6","0",",6","","","0",",6","0",",6","0",",6","30",",6","3",",6","","","19910726",",,6","","","","","19910718",",,6","19910717",",,6","5.0",",6,26,","","","20.6",",,6,18,","34.4",",6,17,","21.9","","21.9",",6","99.1",",,,6","","","19.83",",6","27.61",",,,6","12.05",",,,6"
"USC00470851","1991-08","44.26667","-90.81667","265.2","BLACK RIVER FALLS 2 SE, WI US","63.6",",6","7",",6","5",",6","1",",6","","","0",",6","0",",6","0",",6","30",",6","4",",6","","","19910820",",,6","","","","","19910808",",,6","19910831","+,,6","5.6",",6,20,","","","43.9",",,6,08,","33.9",",6,31,+","51.6","","29.7",",6","67.5",",,,6","","","19.43",",6","27.55",",,,6","11.31",",,,6"
"USC00470851","1991-09","44.26667","-90.81667","265.2","BLACK RIVER FALLS 2 SE, WI US","16.0",",6","9",",6","7",",6","1",",6","","","0",",6","9",",6","0",",6","15",",6","0",",6","","","19910927",",,6","","","","","19910915",",,6","19910910",",,6","-6.1",",6,27,","","","33.3",",,6,15,","30.6",",6,10,","237.5","","185.9",",6","94.2",",,,6","","","12.67",",6","20.34",",,,6","4.99",",,,6"
"USC00470851","1992-05","44.26667","-90.81667","265.2","BLACK RIVER FALLS 2 SE, WI US","12.0","2,6","7",",6","5",",6","0",",6","","","0","2,6","2","2,6","0","2,6","16","2,6","0","2,6","","","19920506",",2,6","","","","","19920523",",,6","19920502",",2,6","-3.3","2,6,06,","","","22.9",",,6,23,","31.7","2,6,02,","","","140.8","2,6","63.8",",,,6","","","13.89","2,6","21.90","2,,,6","5.89","2,,,6"
"USC00470851","1992-06","44.26667","-90.81667","265.2","BLACK RIVER FALLS 2 SE, WI US","33.1",",6","7",",6","2",",6","1",",6","","","0",",6","0",",6","0",",6","25",",6","3",",6","","","19920621",",,6","","","","","19920617",",,6","19920614",",,6","0.6",",6,21,","","","38.1",",,6,17,","33.9",",6,14,","","","65.2",",6","50.1",",,,6","","","17.26",",6","25.04",",,,6","9.49",",,,6"
"USC00470851","1992-07","44.26667","-90.81667","265.2","BLACK RIVER FALLS 2 SE, WI US","24.6",",6","13",",6","10",",6","2",",6","","","0",",6","0",",6","0",",6","27",",6","0",",6","","","19920721",",,6","","","","","19920714",",,6","19920720","+,,6","5.0",",6,21,","","","28.2",",,6,14,","31.7",",6,20,+","46.3","","46.3",",6","113.7",",,,6","","","17.63",",6","24.55",",,,6","10.71",",,,6"
"USC00470851","1992-08","44.26667","-90.81667","265.2","BLACK RIVER FALLS 2 SE, WI US","30.8","1,6","8",",6","6",",6","2",",6","","","0","1,6","0","1,6","0","1,6","27","1,6","1","1,6","","","19920828","+,1,6","","","","","19920810",",,6","19920810",",1,6","3.9","1,6,28,+","","","50.8",",,6,10,","33.3","1,6,10,","117.1","","70.8","1,6","140.3",",,,6","","","17.00","1,6","25.05","1,,,6","8.95","1,,,6"
"USC00470851","1992-09","44.26667","-90.81667","265.2","BLACK RIVER FALLS 2 SE, WI US","10.3","1,6","16",",6","12",",6","2",",6","","","0","1,6","4","1,6","0",",6","16",",6","0",",6","","","19920929",",1,6","","","","","19920916",",,6","19920917","+,,6","-3.9","1,6,29,","","","109.2",",,6,16,","28.9",",6,17,+","265.1","","148.0",",6","270.5",",,,6","","","13.62","1,6","21.18",",,,6","6.06","1,,,6"
"USC00470851","1993-05","44.26667","-90.81667","265.2","BLACK RIVER FALLS 2 SE, WI US","14.6",",6","14",",6","12",",6","1",",6","","","0",",6","2",",6","0",",6","12",",6","0",",6","","","19930516",",,6","","","","","19930511",",,6","19930511","+,,6","-0.6",",6,16,","","","25.7",",,6,11,","30.0",",6,11,+","","","163.6",",6","133.5",",,,6","","","13.53",",6","19.77",",,,6","7.28",",,,6"
"USC00470851","1993-07","44.26667","-90.81667","265.2","BLACK RIVER FALLS 2 SE, WI US","72.1","1,6","10",",6","9",",6","1",",6","","","0","1,6","0","1,6","0","1,6","29","1,6","0","1,6","","","19930720","+,1,6","","","","","19930702",",,6","19930727",",1,6","7.2","1,6,20,+","","","45.7",",,6,02,","31.7","1,6,27,","6.4","","6.4","1,6","137.7",",,,6","","","20.52","1,6","26.87","1,,,6","14.17","1,,,6"
"USC00470851","1993-08","44.26667","-90.81667","265.2","BLACK RIVER FALLS 2 SE, WI US","","","11",",6","8",",6","3",",6","","","","","","","0",",6","31",",6","3",",6","","","","","","","","","19930830",",,6","19930825","+,,6","","","","","43.2",",,6,30,","33.3",",6,25,+","","","","","162.5",",,,6","","","","","28.05",",,,6","",""
"USC00470851","1993-09","44.26667","-90.81667","265.2","BLACK RIVER FALLS 2 SE, WI US","","","11",",6","8",",6","1",",6","","","","","","","0",",6","12",",6","0",",6","","","","","","","","","19930914",",,6","19930913",",,6","","","","","25.4",",,6,14,","26.7",",6,13,","","","","","68.4",",,,6","","","","","18.61",",,,6","",""
"USC00470851","1994-05","44.26667","-90.81667","265.2","BLACK RIVER FALLS 2 SE, WI US","","","6",",6","5",",6","0",",6","","","","","","","0",",6","17",",6","0",",6","","","","","","","","","19940515",",,6","19940523","+,,6","","","","","11.4",",,6,15,","30.6",",6,23,+","","","","","45.2",",,,6","","","","","21.99",",,,6","",""
"USC00470851","1994-06","44.26667","-90.81667","265.2","BLACK RIVER FALLS 2 SE, WI US","","","14",",6","9",",6","1",",6","","","","","","","0",",6","27",",6","5",",6","","","","","","","","","19940626",",,6","19940618",",,6","","","","","33.0",",,6,26,","35.6",",6,18,","","","","","97.2",",,,6","","","","","27.48",",,,6","",""
"USC00470851","1994-07","44.26667","-90.81667","265.2","BLACK RIVER FALLS 2 SE, WI US","","","13",",6","10",",6","1",",6","","","","","","","0",",6","27",",6","2",",6","","","","","","","","","19940708",",,6","19940707","+,,6","","","","","63.0",",,6,08,","32.2",",6,07,+","","","","","146.7",",,,6","","","","","25.88",",,,6","",""
"USC00470851","1994-08","44.26667","-90.81667","265.2","BLACK RIVER FALLS 2 SE, WI US","","","12",",6","7",",6","1",",6","","","","","","","0",",6","25",",6","1",",6","","","","","","","","","19940818",",,6","19940825",",,6","","","","","30.5",",,6,18,","33.3",",6,25,","","","","","104.5",",,,6","","","","","25.22",",,,6","",""
"USC00470851","1994-09","44.26667","-90.81667","265.2","BLACK RIVER FALLS 2 SE, WI US","","","13",",6","12",",6","1",",6","","","","","","","0","1,6","19","1,6","0","1,6","","","","","","","","","19940913",",,6","19940913",",1,6","","","","","33.0",",,6,13,","31.7","1,6,13,","","","","","139.6",",,,6","","","","","23.45","1,,,6","",""
