"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00291300","1917-02","35.71667","-103.93333","1647.7","CABEZA, NM US","","","2",",6","0",",6","0",",6","1",",6","","","","","","","","","","","","","","","19170214",",,6","19170214",",,6","","","","","51",",,6,14,","2.0",",,6,14,","","","","","3.3",",,,6","64",",,,6","","","","","",""
"USC00291300","1917-03","35.71667","-103.93333","1647.7","CABEZA, NM US","","","2",",6","1",",6","0",",6","1",",6","","","","","","","","","","","","","","","19170313",",,6","19170313",",,6","","","","","51",",,6,13,","2.5",",,6,13,","","","","","3.3",",,,6","64",",,,6","","","","","",""
"USC00291300","1917-04","35.71667","-103.93333","1647.7","CABEZA, NM US","","","1",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","19170401",",,6","19170430",",,6","","","","","0",",T,6,01,","3.3",",,6,30,","","","","","3.3",",,,6","0",",T,,6","","","","","",""
"USC00291300","1917-05","35.71667","-103.93333","1647.7","CABEZA, NM US","","","6",",6","6",",6","0",",6","3",",6","","","","","","","","","","","","","","","19170505",",,6","19170505",",,6","","","","","203",",,6,05,","14.2",",,6,05,","","","","","36.1",",,,6","305",",,,6","","","","","",""
"USC00291300","1917-06","35.71667","-103.93333","1647.7","CABEZA, NM US","","","2",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","19170630","+,,6","19170619",",,6","","","","","0",",,6,30,+","3.8",",,6,19,","","","","","5.1",",,,6","0",",,,6","","","","","",""
"USC00291300","1917-07","35.71667","-103.93333","1647.7","CABEZA, NM US","","","3",",6","2",",6","0",",6","0",",6","","","","","","","","","","","","","","","19170731","+,,6","19170730",",,6","","","","","0",",,6,31,+","7.1",",,6,30,","","","","","12.9",",,,6","0",",,,6","","","","","",""
"USC00291300","1917-08","35.71667","-103.93333","1647.7","CABEZA, NM US","","","8",",6","5",",6","0",",6","0",",6","","","","","","","","","","","","","","","19170831","+,,6","19170812",",,6","","","","","0",",,6,31,+","14.2",",,6,12,","","","","","52.2",",,,6","0",",,,6","","","","","",""
"USC00291300","1917-09","35.71667","-103.93333","1647.7","CABEZA, NM US","","","3",",6","3",",6","0",",6","0",",6","","","","","","","","","","","","","","","19170930","+,,6","19170916",",,6","","","","","0",",,6,30,+","19.1",",,6,16,","","","","","25.4",",,,6","0",",,,6","","","","","",""
"USC00291300","1917-10","35.71667","-103.93333","1647.7","CABEZA, NM US","","","2",",6","2",",6","0",",6","1",",6","","","","","","","","","","","","","","","19171018",",,6","19171008",",,6","","","","","51",",,6,18,","4.1",",,6,08,","","","","","7.9",",,,6","51",",,,6","","","","","",""
"USC00291300","1917-11","35.71667","-103.93333","1647.7","CABEZA, NM US","","","2",",6","2",",6","0",",6","0",",6","","","","","","","","","","","","","","","19171130","+,,6","19171116",",,6","","","","","0",",,6,30,+","22.1",",,6,16,","","","","","25.1",",,,6","0",",,,6","","","","","",""
"USC00291300","1917-12","35.71667","-103.93333","1647.7","CABEZA, NM US","","","1",",6","1",",6","0",",6","1",",6","","","","","","","","","","","","","","","19171207",",,6","19171207",",,6","","","","","51",",,6,07,","3.6",",,6,07,","","","","","3.6",",,,6","51",",,,6","","","","","",""
"USC00291300","1918-01","35.71667","-103.93333","1647.7","CABEZA, NM US","","","4",",6","4",",6","0",",6","4",",6","","","","","","","","","","","","","","","19180120",",,6","19180120",",,6","","","","","102",",,6,20,","6.9",",,6,20,","","","","","18.7",",,,6","255",",,,6","","","","","",""
"USC00291300","1918-02","35.71667","-103.93333","1647.7","CABEZA, NM US","","","1",",6","1",",6","0",",6","1",",6","","","","","","","","","","","","","","","19180227",",,6","19180227",",,6","","","","","102",",,6,27,","8.1",",,6,27,","","","","","8.1",",,,6","102",",,,6","","","","","",""
"USC00291300","1918-04","35.71667","-103.93333","1647.7","CABEZA, NM US","","","3",",6","3",",6","0",",6","1",",6","","","","","","","","","","","","","","","19180408",",,6","19180408",",,6","","","","","51",",,6,08,","4.8",",,6,08,","","","","","11.1",",,,6","51",",,,6","","","","","",""
"USC00291300","1918-05","35.71667","-103.93333","1647.7","CABEZA, NM US","","","2",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","19180531","+,,6","19180504",",,6","","","","","0",",,6,31,+","2.5",",,6,04,","","","","","3.8",",,,6","0",",,,6","","","","","",""
"USC00291300","1918-06","35.71667","-103.93333","1647.7","CABEZA, NM US","","","3",",6","3",",6","0",",6","0",",6","","","","","","","","","","","","","","","19180630","+,,6","19180606",",,6","","","","","0",",,6,30,+","12.7",",,6,06,","","","","","17.7",",,,6","0",",,,6","","","","","",""
"USC00291300","1918-07","35.71667","-103.93333","1647.7","CABEZA, NM US","","","11",",6","8",",6","0",",6","0",",6","","","","","","","","","","","","","","","19180731","+,,6","19180727",",,6","","","","","0",",,6,31,+","13.0",",,6,27,","","","","","59.4",",,,6","0",",,,6","","","","","",""
"USC00291300","1918-08","35.71667","-103.93333","1647.7","CABEZA, NM US","","","8",",6","2",",6","0",",6","0",",6","","","","","","","","","","","","","","","19180831","+,,6","19180816",",,6","","","","","0",",,6,31,+","17.8",",,6,16,","","","","","36.7",",,,6","0",",,,6","","","","","",""
"USC00291300","1918-09","35.71667","-103.93333","1647.7","CABEZA, NM US","","","6",",6","5",",6","0",",6","0",",6","","","","","","","","","","","1","","","","19180930","+,,6","19180905",",,6","","","","","0",",,6,30,+","11.4",",,6,05,","","","","","35.6",",,,6","0",",,,6","","","","","",""
"USC00291300","1918-10","35.71667","-103.93333","1647.7","CABEZA, NM US","","","6",",6","5",",6","1",",6","0",",6","","","","","","","","","","","","","","","19181031","+,,6","19181021",",,6","","","","","0",",,6,31,+","27.9",",,6,21,","","","","","68.3",",,,6","0",",,,6","","","","","",""
"USC00291300","1918-11","35.71667","-103.93333","1647.7","CABEZA, NM US","","","4",",6","2",",6","0",",6","4",",6","","","","","","","","","","","2","","","","19181123",",,6","19181123",",,6","","","","","76",",,6,23,","6.1",",,6,23,","","","","","14.3",",,,6","177",",,,6","","","","","",""
"USC00291300","1918-12","35.71667","-103.93333","1647.7","CABEZA, NM US","","","5",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","19181223",",,6","","","","","","","17.0",",,6,23,","","","","","47.2",",,,6","","","","","","","",""
"USC00291300","1919-02","35.71667","-103.93333","1647.7","CABEZA, NM US","","","2","1,6","2","1,6","0","1,6","2",",6","","","","","","","","","","","","","","","19190219",",,6","19190219",",1,6","","","","","102",",,6,19,","7.1","1,,6,19,","","","","","13.2","1,,,6","178",",,,6","","","","","",""
"USC00291300","1919-03","35.71667","-103.93333","1647.7","CABEZA, NM US","","","6",",6","6",",6","2",",6","2",",6","","","","","","","","","","","2","","","","19190321",",,6","19190324","+,,6","","","","","76",",,6,21,","36.8",",,6,24,+","","","","","93.2",",,,6","140",",,,6","","","","","",""
"USC00291300","1919-04","35.71667","-103.93333","1647.7","CABEZA, NM US","","","5",",6","5",",6","1",",6","2",",6","","","","","","","","","","","","","","","19190409","+,,6","19190424",",,6","","","","","127",",,6,09,+","30.5",",,6,24,","","","","","62.3",",,,6","254",",,,6","","","","","",""
"USC00291300","1919-05","35.71667","-103.93333","1647.7","CABEZA, NM US","","","10",",6","8",",6","0",",6","0",",6","","","","","","","","","","","","","","","19190531","+,,6","19190525",",,6","","","","","0",",,6,31,+","19.1",",,6,25,","","","","","56.7",",,,6","0",",,,6","","","","","",""
"USC00291300","1919-06","35.71667","-103.93333","1647.7","CABEZA, NM US","","","3",",6","3",",6","1",",6","0",",6","","","","","","","","","","","","","","","19190630","+,,6","19190614",",,6","","","","","0",",,6,30,+","26.7",",,6,14,","","","","","48.3",",,,6","0",",,,6","","","","","",""
"USC00291300","1919-07","35.71667","-103.93333","1647.7","CABEZA, NM US","","","7",",6","7",",6","1",",6","0",",6","","","","","","","","","","","","","","","19190731","+,,6","19190714",",,6","","","","","0",",,6,31,+","40.6",",,6,14,","","","","","111.7",",,,6","0",",,,6","","","","","",""
"USC00291300","1919-08","35.71667","-103.93333","1647.7","CABEZA, NM US","","","","","","","","","0",",6","","","","","","","","","","","","","","","19190831","+,,6","","","","","","","0",",,6,31,+","","","","","","","","","0",",,,6","","","","","",""
"USC00291300","1919-09","35.71667","-103.93333","1647.7","CABEZA, NM US","","","3",",6","3",",6","2",",6","0",",6","","","","","","","","","","","","","","","19190930","+,,6","19190917",",,6","","","","","0",",,6,30,+","53.3",",,6,17,","","","","","106.7",",,,6","0",",,,6","","","","","",""
"USC00291300","1919-10","35.71667","-103.93333","1647.7","CABEZA, NM US","","","5",",6","5",",6","4",",6","0",",6","","","","","","","","","","","","","","","19191031","+,,6","19191013",",,6","","","","","0",",,6,31,+","39.4",",,6,13,","","","","","133.4",",,,6","0",",,,6","","","","","",""
"USC00291300","1919-11","35.71667","-103.93333","1647.7","CABEZA, NM US","","","4",",6","3",",6","0",",6","3",",6","","","","","","","","","","","","","","","19191128","+,,6","19191110",",,6","","","","","51",",,6,28,+","10.2",",,6,10,","","","","","20.9",",,,6","127",",,,6","","","","","",""
"USC00291300","1919-12","35.71667","-103.93333","1647.7","CABEZA, NM US","","","0",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","19191209","+,,6","19191209","+,,6","","","","","0",",T,6,09,+","0.0",",T,6,09,+","","","","","0.0",",T,,6","0",",T,,6","","","","","",""
"USC00291300","1920-01","35.71667","-103.93333","1647.7","CABEZA, NM US","","","1",",6","1",",6","0",",6","1",",6","","","","","","","","","","","","","","","19200107",",,6","19200107",",,6","","","","","51",",,6,07,","3.6",",,6,07,","","","","","3.6",",,,6","51",",,,6","","","","","",""
"USC00291300","1920-02","35.71667","-103.93333","1647.7","CABEZA, NM US","","","4",",6","2",",6","0",",6","1",",6","","","","","","","","","","","","","","","19200214",",,6","19200214",",,6","","","","","76",",,6,14,","6.4",",,6,14,","","","","","13.8",",,,6","89",",,,6","","","","","",""
"USC00291300","1920-03","35.71667","-103.93333","1647.7","CABEZA, NM US","","","1",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","19200312","+,,6","19200311",",,6","","","","","0",",T,6,12,+","1.3",",,6,11,","","","","","1.3",",,,6","0",",T,,6","","","","","",""
"USC00291300","1920-04","35.71667","-103.93333","1647.7","CABEZA, NM US","","","1",",6","1",",6","0",",6","1",",6","","","","","","","","","","","","","","","19200425",",,6","19200425",",,6","","","","","25",",,6,25,","2.5",",,6,25,","","","","","2.5",",,,6","25",",,,6","","","","","",""
"USC00291300","1920-05","35.71667","-103.93333","1647.7","CABEZA, NM US","","","7",",6","5",",6","0",",6","0",",6","","","","","","","","","","","","","","","19200531","+,,6","19200514",",,6","","","","","0",",,6,31,+","16.5",",,6,14,","","","","","36.1",",,,6","0",",,,6","","","","","",""
"USC00291300","1920-06","35.71667","-103.93333","1647.7","CABEZA, NM US","","","9",",6","7",",6","0",",6","0",",6","","","","","","","","","","","","","","","19200630","+,,6","19200614",",,6","","","","","0",",,6,30,+","8.9",",,6,14,","","","","","41.6",",,,6","0",",,,6","","","","","",""
"USC00291300","1920-07","35.71667","-103.93333","1647.7","CABEZA, NM US","","","7",",6","6",",6","0",",6","0",",6","","","","","","","","","","","","","","","19200731","+,,6","19200717",",,6","","","","","0",",,6,31,+","17.8",",,6,17,","","","","","51.0",",,,6","0",",,,6","","","","","",""
"USC00291300","1920-08","35.71667","-103.93333","1647.7","CABEZA, NM US","","","12",",6","7",",6","1",",6","0",",6","","","","","","","","","","","","","","","19200831","+,,6","19200805",",,6","","","","","0",",,6,31,+","30.5",",,6,05,","","","","","94.2",",,,6","0",",,,6","","","","","",""
"USC00291300","1920-09","35.71667","-103.93333","1647.7","CABEZA, NM US","","","3",",6","2",",6","0",",6","0",",6","","","","","","","","","","","","","","","19200930","+,,6","19200903",",,6","","","","","0",",,6,30,+","22.9",",,6,03,","","","","","26.7",",,,6","0",",,,6","","","","","",""
"USC00291300","1920-10","35.71667","-103.93333","1647.7","CABEZA, NM US","","","4",",6","4",",6","1",",6","1",",6","","","","","","","","","","","","","","","19201027",",,6","19201031",",,6","","","","","25",",,6,27,","31.2",",,6,31,","","","","","54.1",",,,6","25",",,,6","","","","","",""
"USC00291300","1920-11","35.71667","-103.93333","1647.7","CABEZA, NM US","","","1",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","19201112","+,,6","19201107",",,6","","","","","0",",T,6,12,+","1.3",",,6,07,","","","","","1.3",",,,6","0",",T,,6","","","","","",""
"USC00291300","1920-12","35.71667","-103.93333","1647.7","CABEZA, NM US","","","1","1,6","1","1,6","0","1,6","1",",6","","","","","","","","","","","","","","","19201226",",,6","19201226",",1,6","","","","","25",",,6,26,","2.5","1,,6,26,","","","","","2.5","1,,,6","25",",,,6","","","","","",""
"USC00291300","1921-01","35.71667","-103.93333","1647.7","CABEZA, NM US","","","5",",6","3",",6","0",",6","1",",6","","","","","","","","","","","","","","","19210112",",,6","19210123",",,6","","","","","64",",,6,12,","11.9",",,6,23,","","","","","26.4",",,,6","77",",,,6","","","","","",""
"USC00291300","1921-02","35.71667","-103.93333","1647.7","CABEZA, NM US","","","3",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","","","19210207",",,6","","","","","","","3.6",",,6,07,","","","","","8.1",",,,6","","","","","","","",""
"USC00291300","1921-03","35.71667","-103.93333","1647.7","CABEZA, NM US","","","3",",6","2",",6","0",",6","3",",6","","","","","","","","","","","","","","","19210327",",,6","19210327",",,6","","","","","51",",,6,27,","3.8",",,6,27,","","","","","8.6",",,,6","114",",,,6","","","","","",""
