"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00014751","1973-03","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","0.0","0","0.0",",0","14",",0","8",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","1",",0","0",",0","15","","3","","19730301",",,0","19730331","+,,0","19730319","+,,0","","","19730317",",,0","19730317",",,0","-3.9",",0,01,","0",",,0,31,+","0",",T,0,19,+","10.2",",,0,17,","21.1",",0,17,","2508.9","0","341.1",",0","50.8",",,,0","47.3",",X","0",",T,,0","7.33",",0","12.19",",,,0","2.47",",,,0","10620",",X","","","","","","","","","225",",X","","","","","","","","","18.8",",X"
"USW00014751","1973-04","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","4.2","0","4.2",",0","13",",0","9",",0","1",",0","0",",0","0",",0","0",",0","6",",0","0",",0","8",",0","0",",0","11","","","","19730413","+,,0","19730430","+,,0","19730412","+,,0","1","","19730404",",,0","19730422",",,0","-1.7",",0,13,+","0",",,0,30,+","0",",T,0,12,+","28.4",",,0,04,","30.0",",0,22,","2748.3","0","239.4",",0","158.2",",,,0","53.2",",X","0",",T,,0","10.49",",0","15.40",",,,0","5.59",",,,0","12738",",X","","","","","","","","","315",",X","","","","","","","","","16.5",",X"
"USW00014751","1973-05","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","10.9","0","6.7",",0","16",",0","12",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","17","","","","19730519",",,0","19730531","+,,0","19730531","+,,0","7","","19730528",",,0","19730530",",,0","1.7",",0,19,","0",",,0,31,+","0",",,0,31,+","52.1",",,0,28,","27.8",",0,30,","2878.7","0","130.4",",0","161.9",",,,0","36.1",",X","0",",,,0","14.34",",0","19.75",",,,0","8.93",",,,0","9636",",X","","","","","","","","","270",",X","","","","","","","","","15.2",",X"
"USW00014751","1973-06","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","155.1","0","144.2",",0","13",",0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","6",",0","21","","","","19730601",",,0","19730630","+,,0","19730630","+,,0","9","","19730628",",,0","19730604",",,0","10.0",",0,01,","0",",,0,30,+","0",",,0,30,+","21.8",",,0,28,","33.9",",0,04,","2883.2","0","4.5",",0","84.8",",,,0","52.2",",X","0",",,,0","22.99",",0","28.64",",,,0","17.34",",,,0","14142",",X","","","","","","","","","270",",X","","","","","","","","","11.6",",X"
"USW00014751","1973-07","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","335.4","0","180.3",",0","8",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","5",",0","18","","2","","19730712",",,0","19730731","+,,0","19730731","+,,0","3","","19730726",",,0","19730709",",,0","14.4",",0,12,","0",",,0,31,+","0",",,0,31,+","24.6",",,0,26,","35.0",",0,09,","0.0","0","0.0",",0","55.3",",,,0","65.3",",X","0",",,,0","24.15",",0","29.63",",,,0","18.67",",,,0","17868",",X","","","","","","","","","270",",X","","","","","","","","","9.4",",X"
"USW00014751","1973-08","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","527.2","0","191.8",",0","10",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","8",",0","19","","1","","19730823",",,0","19730831","+,,0","19730831","+,,0","3","","19730801",",,0","19730828",",,0","11.1",",0,23,","0",",,0,31,+","0",",,0,31,+","19.8",",,0,01,","37.8",",0,28,","0.6","0","0.6",",0","55.6",",,,0","63.7",",X","0",",,,0","24.50",",0","29.62",",,,0","19.39",",,,0","16770",",X","","","","","","","","","270",",X","","","","","","","","","13.4",",X"
"USW00014751","1973-09","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","606.7","0","79.5",",0","8",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","5",",0","15","","","","19730919","+,,0","19730930","+,,0","19730930","+,,0","4","","19730914",",,0","19730903",",,0","8.3",",0,19,+","0",",,0,30,+","0",",,0,30,+","110.2",",,0,14,","34.4",",0,03,","20.8","0","20.2",",0","145.6",",,,0","63.1",",X","0",",,,0","20.31",",0","25.82",",,,0","14.80",",,,0","14208",",X","","","","","","","","","90",",X","","","","","","","","","14.8",",X"
"USW00014751","1973-10","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","611.2","0","4.5",",0","4",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","14","","5","","19731031",",,0","19731031","+,,0","19731031","+,,0","1","","19731029",",,0","19731004",",,0","1.1",",0,31,","0",",,0,31,+","0",",,0,31,+","42.4",",,0,29,","27.8",",0,04,","157.7","0","136.9",",0","62.7",",,,0","60.5",",X","0",",,,0","14.06",",0","19.78",",,,0","8.35",",,,0","12504",",X","","","","","","","90",",X","90",",X","","","","","","","13.4",",X","11.6",",X"
"USW00014751","1973-11","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","611.2","0","0.0",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","4",",0","0",",0","9","","1","","19731118","+,,0","19731130","+,,0","19731116","+,,0","","","19731128",",,0","19731115",",,0","-3.3",",0,18,+","0",",,0,30,+","0",",T,0,16,+","7.4",",,0,28,","24.4",",0,15,","459.0","0","301.3",",0","26.4",",,,0","38.1",",X","0",",T,,0","8.29",",0","13.23",",,,0","3.35",",,,0","6912",",X","","","","","","","","","270",",X","","","","","","","","","15.2",",X"
"USW00014751","1973-12","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","611.2","0","0.0",",0","14",",0","9",",0","3",",0","8",",0","3",",0","0",",0","22",",0","5",",0","0",",0","0",",0","11","","4","","19731218",",,0","19731217",",,0","19731217",",,0","","","19731209",",,0","19731205",",,0","-7.2",",0,18,","254",",,0,17,","155",",,0,17,","39.1",",,0,09,","20.0",",0,05,","955.3","0","496.3",",0","165.7",",,,0","32.5",",X","388",",,,0","2.32",",0","5.94",",,,0","-1.29",",,,0","5682",",X","","","","","","","","","315",",X","","","","","","","","","12.5",",X"
"USW00014751","1974-01","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","0.0","0","0.0",",0","12",",0","8",",0","1",",0","10",",0","2",",0","0",",0","23",",0","5",",0","0",",0","0",",0","18","","2","","19740114","+,,0","19740110","+,,0","19740109",",,0","","","19740121",",,0","19740127",",,0","-9.4",",0,14,+","127",",,0,10,+","152",",,0,09,","34.8",",,0,21,","20.6",",0,27,","1476.3","0","521.0",",0","96.9",",,,0","26.0",",X","177",",,,0","1.53",",0","5.45",",,,0","-2.40",",,,0","4722",",X","","","","","","","","","315",",X","","","","","","","","","13.4",",X"
"USW00014751","1974-02","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","0.0","0","0.0",",0","10",",0","4",",0","0",",0","4",",0","2",",0","0",",0","26",",0","7",",0","1",",0","0",",0","8","","1","","19740210",",,0","19740209",",,0","19740208",",,0","1","","19740222",",,0","19740222",",,0","-11.1",",0,10,","102",",,0,09,","97",",,0,08,","11.7",",,0,22,","21.7",",0,22,","1985.6","0","509.3",",0","34.6",",,,0","48.9",",X","140",",,,0","0.14",",0","4.55",",,,0","-4.26",",,,0","8820",",X","","","","","","","","","270",",X","","","","","","","","","17.0",",X"
"USW00014751","1974-03","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","0.0","0","0.0",",0","11",",0","8",",0","1",",0","0",",0","0",",0","0",",0","12",",0","0",",0","3",",0","0",",0","12","","1","","19740325",",,0","19740331","+,,0","19740329","+,,0","1","","19740330",",,0","19740304",",,0","-5.6",",0,25,","0",",,0,31,+","0",",T,0,29,+","50.8",",,0,30,","26.1",",0,04,","2368.5","0","382.9",",0","118.0",",,,0","41.0",",X","0",",T,,0","5.98",",0","11.15",",,,0","0.81",",,,0","9120",",X","","","","","","","","","270",",X","","","","","","","","","15.6",",X"
"USW00014751","1974-04","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","18.3","0","18.3",",0","11",",0","7",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","14",",0","1",",0","8","","","","19740407",",,0","19740430","+,,0","19740410","+,,0","4","","19740404",",,0","19740429",",,0","-1.1",",0,07,","0",",,0,30,+","0",",T,0,10,+","24.9",",,0,04,","32.2",",0,29,","2532.9","0","164.4",",0","81.5",",,,0","54.3",",X","0",",T,,0","13.46",",0","19.68",",,,0","7.24",",,,0","13158",",X","","","","","","","","","270",",X","","","","","","","","","15.6",",X"
"USW00014751","1974-05","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","60.6","0","42.3",",0","12",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","1",",0","10","","","","19740508","+,,0","19740531","+,,0","19740531","+,,0","1","","19740512",",,0","19740517",",,0","2.2",",0,08,+","0",",,0,31,+","0",",,0,31,+","39.6",",,0,12,","32.2",",0,17,","2608.9","0","76.0",",0","111.2",",,,0","55.5",",X","0",",,,0","17.25",",0","22.53",",,,0","11.96",",,,0","14904",",X","","","","","","","","","315",",X","","","","","","","","","13.0",",X"
"USW00014751","1974-06","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","153.6","0","93.0",",0","15",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","2",",0","16","","2","","19740613",",,0","19740630","+,,0","19740630","+,,0","2","","19740623",",,0","19740610",",,0","11.1",",0,13,","0",",,0,30,+","0",",,0,30,+","35.1",",,0,23,","34.4",",0,10,","2610.6","0","1.7",",0","93.8",",,,0","52.6",",X","0",",,,0","21.38",",0","26.14",",,,0","16.61",",,,0","14262",",X","","","","","","","","","225",",X","","","","","","","","","12.1",",X"
"USW00014751","1974-07","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","371.0","0","217.4",",0","8",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","14",",0","12","","1","","19740721",",,0","19740731","+,,0","19740731","+,,0","5","","19740729",",,0","19740714","+,,0","14.4",",0,21,","0",",,0,31,+","0",",,0,31,+","32.0",",,0,29,","35.0",",0,14,+","0.0","0","0.0",",0","71.0",",,,0","74.3",",X","0",",,,0","25.35",",0","30.78",",,,0","19.91",",,,0","20442",",X","","","","","","","","","315",",X","","","","","","","","","10.7",",X"
"USW00014751","1974-08","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","578.2","0","207.2",",0","10",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","2",",0","17","","","","19740812",",,0","19740831","+,,0","19740831","+,,0","8","","19740802",",,0","19740829","+,,0","16.1",",0,12,","0",",,0,31,+","0",",,0,31,+","53.3",",,0,02,","32.2",",0,29,+","0.0","0","0.0",",0","104.9",",,,0","67.5",",X","0",",,,0","25.02",",0","29.37",",,,0","20.66",",,,0","17268",",X","","","","","","","","","225",",X","","","","","","","","","12.1",",X"
"USW00014751","1974-09","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","623.8","0","45.6",",0","14",",0","10",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","20","","4","","19740924",",,0","19740930","+,,0","19740930","+,,0","5","","19740901",",,0","19740912",",,0","1.7",",0,24,","0",",,0,30,+","0",",,0,30,+","61.0",",,0,01,","30.6",",0,12,","54.3","0","54.3",",0","172.7",",,,0","63.4",",X","0",",,,0","18.04",",0","23.16",",,,0","12.92",",,,0","14172",",X","","","","","","","","","315",",X","","","","","","","","","17.4",",X"
"USW00014751","1974-10","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","624.1","0","0.3",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","7",",0","0",",0","10","","2","","19741022",",,0","19741031","+,,0","19741031","+,,0","","","19741016",",,0","19741006",",,0","-1.7",",0,22,","0",",,0,31,+","0",",,0,31,+","24.6",",,0,16,","26.7",",0,06,","286.5","0","232.2",",0","31.7",",,,0","70.7",",X","0",",,,0","10.85",",0","16.83",",,,0","4.87",",,,0","14742",",X","","","","","","","","","315",",X","","","","","","","","","8.5",",X"
"USW00014751","1974-11","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","625.5","0","1.4",",0","8",",0","6",",0","0",",0","0",",0","0",",0","0",",0","12",",0","1",",0","4",",0","0",",0","10","","1","","19741127",",,0","19741130","+,,0","19741128","+,,0","","","19741112",",,0","19741101",",,0","-6.7",",0,27,","0",",,0,30,+","0",",T,0,28,+","25.1",",,0,12,","27.2",",0,01,","623.6","0","337.1",",0","58.4",",,,0","48.3",",X","0",",T,,0","7.14",",0","11.53",",,,0","2.75",",,,0","8730",",X","","","","","","","","","270",",X","","","","","","","","","17.9",",X"
"USW00014751","1974-12","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","625.5","0","0.0",",0","14",",0","8",",0","1",",0","0",",0","0",",0","0",",0","24",",0","0",",0","0",",0","0",",0","14","","","","19741211",",,0","19741231","+,,0","19741231",",,0","","","19741216",",,0","19741208",",,0","-6.7",",0,11,","0",",,0,31,+","8",",,0,31,","33.3",",,0,16,","13.9",",0,08,","1134.0","0","510.4",",0","116.8",",,,0","34.0",",X","13",",,,0","1.87",",0","5.65",",,,0","-1.91",",,,0","5982",",X","","","","","","","","","90",",X","","","","","","","","","15.2",",X"
"USW00014751","1975-01","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","0.0","0","0.0",",0","15",",0","11",",0","0",",0","10",",0","4",",0","0",",0","22",",0","4",",0","1",",0","0",",0","20","","4","","19750121",",,0","19750119",",,0","19750118",",,0","","","19750109",",,0","19750111",",,0","-13.9",",0,21,","102",",,0,19,","117",",,0,18,","21.8",",,0,09,","21.7",",0,11,","1680.5","0","546.5",",0","104.5",",,,0","43.5",",X","287",",,,0","0.70",",0","4.63",",,,0","-3.22",",,,0","7830",",X","","","","","","","","","315",",X","","","","","","","","","17.0",",X"
"USW00014751","1975-02","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","0.0","0","0.0",",0","12",",0","8",",0","0",",0","16",",0","4",",0","0",",0","21",",0","6",",0","0",",0","0",",0","10","","5","","19750210",",,0","19750213",",,0","19750212",",,0","2","","19750224",",,0","19750224",",,0","-12.8",",0,10,","152",",,0,13,","127",",,0,12,","23.4",",,0,24,","15.6",",0,24,","2187.6","0","507.1",",0","78.9",",,,0","47.2",",X","333",",,,0","0.22",",0","3.98",",,,0","-3.53",",,,0","8550",",X","","","","","","","","","225",",X","","","","","","","","","15.2",",X"
"USW00014751","1975-03","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","0.0","0","0.0",",0","9",",0","8",",0","1",",0","4",",0","2",",0","0",",0","18",",0","1",",0","0",",0","0",",0","12","","3","","19750309",",,0","19750315","+,,0","19750314",",,0","","","19750319",",,0","19750325","+,,0","-7.8",",0,09,","76",",,0,15,+","109",",,0,14,","30.5",",,0,19,","16.1",",0,25,+","2647.3","0","459.7",",0","96.1",",,,0","52.5",",X","155",",,,0","3.50",",0","7.49",",,,0","-0.48",",,,0","11652",",X","","","","","","","","","315",",X","","","","","","","","","13.9",",X"
"USW00014751","1975-04","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","0.0","0","0.0",",0","8",",0","4",",0","1",",0","0",",0","0",",0","0",",0","7",",0","0",",0","1",",0","0",",0","11","","1","","19750414","+,,0","19750430","+,,0","19750405",",,0","1","","19750425",",,0","19750419",",,0","-1.7",",0,14,+","0",",,0,30,+","0",",T,0,05,","29.0",",,0,25,","22.2",",0,19,","2941.1","0","293.8",",0","71.2",",,,0","58.8",",X","0",",T,,0","8.54",",0","13.48",",,,0","3.60",",,,0","14010",",X","","","","","","","","","315",",X","","","","","","","","","20.6",",X"
"USW00014751","1975-05","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","51.8","0","51.8",",0","15",",0","12",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","24","","1","","19750508","+,,0","19750531","+,,0","19750531","+,,0","9","","19750504",",,0","19750521",",,0","6.1",",0,08,+","0",",,0,31,+","0",",,0,31,+","30.7",",,0,04,","31.7",",0,21,","2997.3","0","56.2",",0","133.1",",,,0","53.3",",X","0",",,,0","18.19",",0","23.93",",,,0","12.46",",,,0","14304",",X","","","","","","","","","225",",X","","","","","","","","","10.3",",X"
"USW00014751","1975-06","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","154.4","0","102.6",",0","11",",0","9",",0","2",",0","","","0",",0","0",",0","0",",0","0",",0","27",",0","2",",0","18","","2","","19750609",",,0","","","19750630","+,,0","5","","19750627",",,0","19750619",",,0","10.0",",0,09,","","","0",",,0,30,+","61.0",",,0,27,","33.3",",0,19,","3004.8","0","7.5",",0","165.5",",,,0","49.6",",X","0",",,,0","21.50",",0","26.31",",,,0","16.69",",,,0","13380",",X","","","","","","","","","315",",X","","","","","","","","","13.4",",X"
"USW00014751","1975-07","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","330.8","0","176.4",",0","12",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","3",",0","18","","","","19750727","+,,0","19750731","+,,0","19750731","+,,0","10","","19750713",",,0","19750731","+,,0","12.8",",0,27,+","0",",,0,31,+","0",",,0,31,+","28.7",",,0,13,","32.2",",0,31,+","0.0","0","0.0",",0","79.6",",,,0","71.4",",X","0",",,,0","24.02",",0","29.15",",,,0","18.90",",,,0","19524",",X","","","","","","","","","45",",X","","","","","","","","","19.2",",X"
"USW00014751","1975-08","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","523.4","0","192.6",",0","9",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","9",",0","20","","","","19750808",",,0","19750831","+,,0","19750831","+,,0","4","","19750813",",,0","19750825",",,0","12.8",",0,08,","0",",,0,31,+","0",",,0,31,+","11.9",",,0,13,","36.1",",0,25,","0.0","0","0.0",",0","46.4",",,,0","63.1",",X","0",",,,0","24.55",",0","29.71",",,,0","19.38",",,,0","16116",",X","","","","","","","","","270",",X","","","","","","","","","17.9",",X"
"USW00014751","1975-09","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","546.2","0","22.8",",0","16",",0","13",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","22","","2","","19750915",",,0","19750930","+,,0","19750930","+,,0","5","","19750926",",,0","19750908","+,,0","5.6",",0,15,","0",",,0,30,+","0",",,0,30,+","116.6",",,0,26,","27.2",",0,08,+","51.0","0","51.0",",0","380.5",",,,0","53.2",",X","0",",,,0","17.40",",0","22.07",",,,0","12.72",",,,0","11946",",X","","","","","","","","","225",",X","","","","","","","","","8.0",",X"
"USW00014751","1975-10","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","552.3","0","6.1",",0","12",",0","5",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","10",",0","0",",0","17","","2","","19751031",",,0","19751031","+,,0","19751031","+,,0","","","19751017",",,0","19751014",",,0","-0.6",",0,31,","0",",,0,31,+","0",",,0,31,+","26.9",",,0,17,","29.4",",0,14,","183.9","0","132.9",",0","66.6",",,,0","50.7",",X","0",",,,0","14.24",",0","19.17",",,,0","9.31",",,,0","10614",",X","","","","","","","","","270",",X","","","","","","","","","11.6",",X"
"USW00014751","1975-11","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","553.1","0","0.8",",0","7",",0","6",",0","1",",0","0",",0","0",",0","0",",0","6",",0","0",",0","9",",0","0",",0","11","","1","","19751124","+,,0","19751130","+,,0","19751114",",,0","","","19751112",",,0","19751105",",,0","-1.7",",0,24,+","0",",,0,30,+","0",",T,0,14,","39.9",",,0,12,","26.1",",0,05,","435.3","0","251.4",",0","74.3",",,,0","56.7",",X","0",",T,,0","9.98",",0","15.48",",,,0","4.48",",,,0","10284",",X","","","","","","","","","270",",X","","","","","","","","","11.2",",X"
"USW00014751","1975-12","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","553.1","0","0.0",",0","10",",0","7",",0","1",",0","1",",0","2",",0","0",",0","24",",0","4",",0","0",",0","0",",0","14","","4","","19751219",",,0","19751226",",,0","19751204",",,0","","","19751226",",,0","19751201",",,0","-8.9",",0,19,","25",",,0,26,","30",",,0,04,","31.2",",,0,26,","17.2",",0,01,","966.8","0","531.5",",0","81.0",",,,0","27.1",",X","55",",,,0","1.19",",0","4.32",",,,0","-1.95",",,,0","4752",",X","","","","","","","","","315",",X","","","","","","","","","13.9",",X"
"USW00014751","1976-01","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","0.0","0","0.0",",0","11",",0","7",",0","2",",0","4",",0","2",",0","0",",0","29",",0","13",",0","0",",0","0",",0","13","","3","","19760119",",,0","19760123","+,,0","19760121",",,0","","","19760126",",,0","19760127","+,,0","-12.8",",0,19,","25",",,0,23,+","33",",,0,21,","46.7",",,0,26,","12.2",",0,27,+","1610.4","0","643.6",",0","110.2",",,,0","47.7",",X","91",",,,0","-2.43",",0","1.07",",,,0","-5.93",",,,0","8550",",X","","","","","","","","","270",",X","","","","","","","","","22.4",",X"
"USW00014751","1976-02","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","0.0","0","0.0",",0","10",",0","8",",0","0",",0","2",",0","2",",0","0",",0","19",",0","3",",0","2",",0","0",",0","11","","4","","19760202",",,0","19760207","+,,0","19760206",",,0","","","19760201",",,0","19760225",",,0","-13.3",",0,02,","25",",,0,07,+","28",",,0,06,","16.3",",,0,01,","21.7",",0,25,","2019.9","0","409.5",",0","47.7",",,,0","57.0",",X","64",",,,0","4.21",",0","10.08",",,,0","-1.65",",,,0","10332",",X","","","","","","","","","270",",X","","","","","","","","","18.3",",X"
"USW00014751","1976-03","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","0.0","0","0.0",",0","15",",0","8",",0","0",",0","3",",0","2",",0","0",",0","13",",0","2",",0","2",",0","0",",0","11","","3","","19760318","+,,0","19760310",",,0","19760309",",,0","2","","19760331",",,0","19760320",",,0","-6.7",",0,18,+","152",",,0,10,","191",",,0,09,","22.6",",,0,31,","24.4",",0,20,","2378.8","0","358.9",",0","87.2",",,,0","45.5",",X","254",",,,0","6.76",",0","11.82",",,,0","1.69",",,,0","10164",",X","","","","","","","","","270",",X","","","","","","","","","18.3",",X"
"USW00014751","1976-04","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","25.0","0","25.0",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","11",",0","3",",0","5","","","","19760412",",,0","19760430","+,,0","19760430","+,,0","4","","19760401",",,0","19760419","+,,0","-1.7",",0,12,","0",",,0,30,+","0",",,0,30,+","19.6",",,0,01,","32.8",",0,19,+","2578.6","0","199.8",",0","41.4",",,,0","74.3",",X","0",",,,0","12.51",",0","19.01",",,,0","6.00",",,,0","17844",",X","","","","","","","","","315",",X","","","","","","","","","12.5",",X"
"USW00014751","1976-05","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","36.7","0","11.7",",0","13",",0","10",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","15","","1","","19760505",",,0","19760531","+,,0","19760531","+,,0","5","","19760516",",,0","19760515","+,,0","1.7",",0,05,","0",",,0,31,+","0",",,0,31,+","39.9",",,0,16,","26.7",",0,15,+","2687.5","0","108.9",",0","137.9",",,,0","56.3",",X","0",",,,0","15.20",",0","20.63",",,,0","9.76",",,,0","15072",",X","","","","","","","","","270",",X","","","","","","","","","13.9",",X"
"USW00014751","1976-06","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","190.7","0","154.0",",0","11",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","3",",0","14","","1","","19760603",",,0","19760630","+,,0","19760630","+,,0","9","","19760601",",,0","19760628","+,,0","8.9",",0,03,","0",",,0,30,+","0",",,0,30,+","28.2",",,0,01,","34.4",",0,28,+","2701.4","0","13.9",",0","61.6",",,,0","50.1",",X","0",",,,0","23.00",",0","28.05",",,,0","17.95",",,,0","13512",",X","","","","","","","","","315",",X","","","","","","","","","14.3",",X"
"USW00014751","1976-07","40.21843","-76.85521","102.1","HARRISBURG CAPITAL CITY AIRPORT, PA US","","","316.4","0","125.7",",0","10",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","1",",0","19","","1","","19760726",",,0","19760731","+,,0","19760731","+,,0","7","","19760723",",,0","19760720",",,0","11.7",",0,26,","0",",,0,31,+","0",",,0,31,+","42.2",",,0,23,","32.2",",0,20,","0.0","0","0.0",",0","139.7",",,,0","68.5",",X","0",",,,0","22.39",",0","27.50",",,,0","17.28",",,,0","18762",",X","","","","","","","","","270",",X","","","","","","","","","10.7",",X"
