"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00290600","1928-05","32.7547","-104.3835","1026.0","ARTESIA 6 S, NM US","","","94.0",",6","11",",6","4",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","28",",6","10",",6","","","19280506","+,,6","","","19280531","+,,6","","","19280512",",,6","19280531",",,6","5.6",",6,06,+","","","0",",,6,31,+","22.9",",,6,12,","37.2",",6,31,","","","","","","","","","19.4",",6","","","","","","","","","","","","","","","","","","","","","","","","","44.5",",,,6","0",",,,6","20.74",",6","29.87",",,,6","11.61",",,,6","",""
"USC00290600","1928-06","32.7547","-104.3835","1026.0","ARTESIA 6 S, NM US","","","252.2",",6","1",",6","1",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","30",",6","25",",6","","","19280605",",,6","","","19280630","+,,6","","","19280601",",,6","19280627",",,6","9.4",",6,05,","","","0",",,6,30,+","5.3",",,6,01,","42.2",",6,27,","","","","","","","","","0.0",",6","","","","","","","","","","","","","","","","","","","","","","","","","5.3",",,,6","0",",,,6","26.74",",6","36.59",",,,6","16.89",",,,6","",""
"USC00290600","1928-07","32.7547","-104.3835","1026.0","ARTESIA 6 S, NM US","","","","","8",",6","6",",6","1",",6","","","0",",6","","","","","","","","","","","","","","","","","19280731","+,,6","","","19280722",",,6","","","","","","","0",",,6,31,+","29.7",",,6,22,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.2",",,,6","0",",,,6","","","","","","","",""
"USC00290600","1928-08","32.7547","-104.3835","1026.0","ARTESIA 6 S, NM US","","","184.1","1,6","12",",6","7",",6","2",",6","","","0",",6","0",",6","0",",6","0","1,6","30","1,6","17","1,6","","","19280825",",,6","","","19280831","+,,6","","","19280810",",,6","19280807",",1,6","12.2",",6,25,","","","0",",,6,31,+","45.2",",,6,10,","38.3","1,6,07,","","","","","","","","","1.4","1,6","","","","","","","","","","","","","","","","","","","","","","","","","123.7",",,,6","0",",,,6","24.45","1,6","31.95","1,,,6","16.95",",,,6","",""
"USC00290600","1928-09","32.7547","-104.3835","1026.0","ARTESIA 6 S, NM US","","","80.0","1,6","7",",6","3",",6","0",",6","","","0",",6","0",",6","0",",6","0","1,6","27","1,6","16","1,6","","","19280924",",,6","","","19280930","+,,6","","","19280903",",,6","19280912",",1,6","5.0",",6,24,","","","0",",,6,30,+","10.9",",,6,03,","37.2","1,6,12,","","","","","","","","","9.5","1,6","","","","","","","","","","","","","","","","","","","","","","","","","20.2",",,,6","0",",,,6","20.78","1,6","30.77","1,,,6","10.79",",,,6","",""
"USC00290600","1928-10","32.7547","-104.3835","1026.0","ARTESIA 6 S, NM US","","","60.1",",6","3",",6","2",",6","0",",6","","","0",",6","0",",6","2",",6","0",",6","29",",6","9",",6","","","19281018",",,6","","","19281031","+,,6","","","19281031",",,6","19281008",",,6","-1.7",",6,18,","","","0",",,6,31,+","23.6",",,6,31,","35.6",",6,08,","","","","","","","","","73.5",",6","","","","","","","","","","","","","","","","","","","","","","","","","38.8",",,,6","0",",,,6","17.90",",6","28.14",",,,6","7.66",",,,6","",""
"USC00290600","1928-11","32.7547","-104.3835","1026.0","ARTESIA 6 S, NM US","","","0.0","2,6","6",",6","2",",6","0",",6","","","0",",6","0","1,6","17","1,6","0","1,6","6","1,6","0","1,6","","","19281119",",1,6","","","19281125",",,6","","","19281104",",,6","19281111",",1,6","-8.3","1,6,19,","","","0",",T,6,25,","5.1",",,6,04,","25.0","1,6,11,","","","","","","","","","274.6","1,6","","","","","","","","","","","","","","","","","","","","","","","","","13.8",",,,6","0",",T,,6","8.68","2,6","17.33","1,,,6","0.03","1,,,6","",""
"USC00290600","1928-12","32.7547","-104.3835","1026.0","ARTESIA 6 S, NM US","","","0.0",",6","2",",6","2",",6","0",",6","","","0",",6","0",",6","26",",6","0",",6","5",",6","0",",6","","","19281220",",,6","","","19281231","+,,6","","","19281206",",,6","19281228",",,6","-12.2",",6,20,","","","0",",,6,31,+","8.9",",,6,06,","25.0",",6,28,","","","","","","","","","402.3",",6","","","","","","","","","","","","","","","","","","","","","","","","","13.7",",,,6","0",",,,6","5.36",",6","15.10",",,,6","-4.39",",,,6","",""
"USC00290600","1929-01","32.7547","-104.3835","1026.0","ARTESIA 6 S, NM US","0.0","6","0.0",",6","0",",6","0",",6","0",",6","","","","","0",",6","29",",6","0",",6","3",",6","0",",6","","","19290125",",,6","","","","","","","19290109","+,,6","19290130","+,,6","-14.4",",6,25,","","","","","0.0",",T,6,09,+","21.7",",6,30,+","","","","","","","","","397.8",",6","","","","","","","","","","","","","","","","","","","","","","","","","0.0",",T,,6","","","5.50",",6","15.25",",,,6","-4.25",",,,6","",""
"USC00290600","1929-02","32.7547","-104.3835","1026.0","ARTESIA 6 S, NM US","0.0","6","0.0","1,6","2",",6","1",",6","0",",6","","","2",",6","1",",6","25",",6","1","1,6","6","1,6","0","1,6","","","19290210",",,6","","","19290208",",,6","","","19290208",",,6","19290218","+,1,6","-18.3",",6,10,","","","152",",,6,08,","15.0",",,6,08,","22.8","1,6,18,+","","","","","","","","","346.8","1,6","","","","","","","","","","","","","","","","","","","","","","","","","17.3",",,,6","203",",,,6","5.34","1,6","15.64","1,,,6","-4.95",",,,6","",""
"USC00290600","1929-03","32.7547","-104.3835","1026.0","ARTESIA 6 S, NM US","1.7","6","1.7","4,6","1",",6","1",",6","0",",6","","","0",",6","0","3,6","13","3,6","0","2,6","15","2,6","0","2,6","","","19290301",",3,6","","","19290331","+,,6","","","19290326",",,6","19290324",",2,6","-11.1","3,6,01,","","","0",",,6,31,+","6.1",",,6,26,","30.6","2,6,24,","","","","","","","","","218.1","2,6","","","","","","","","","","","","","","","","","","","","","","","","","6.1",",,,6","0",",,,6","10.63","4,6","20.84","2,,,6","0.41","3,,,6","",""
"USC00290600","1929-04","32.7547","-104.3835","1026.0","ARTESIA 6 S, NM US","23.1","6","21.4",",6","1",",6","0",",6","0",",6","","","0",",6","0",",6","1",",6","0",",6","30",",6","1",",6","","","19290411",",,6","","","19290430","+,,6","","","19290403",",,6","19290430",",,6","-2.2",",6,11,","","","0",",,6,30,+","0.3",",,6,03,","32.2",",6,30,","","","","","","","","","49.9",",6","","","","","","","","","","","","","","","","","","","","","","","","","0.3",",,,6","0",",,,6","17.38",",6","27.27",",,,6","7.50",",,,6","",""
"USC00290600","1929-05","32.7547","-104.3835","1026.0","ARTESIA 6 S, NM US","97.6","6","74.5",",6","7",",6","4",",6","2",",6","","","0",",6","0",",6","1",",6","0",",6","29",",6","13",",6","","","19290502",",,6","","","19290531","+,,6","","","19290516",",,6","19290510",",,6","0.0",",6,02,","","","0",",,6,31,+","44.5",",,6,16,","36.7",",6,10,","","","","","","","","","21.6",",6","","","","","","","","","","","","","","","","","","","","","","","","","105.3",",,,6","0",",,,6","20.04",",6","28.98",",,,6","11.10",",,,6","",""
"USC00290600","1929-06","32.7547","-104.3835","1026.0","ARTESIA 6 S, NM US","297.3","6","199.7","1,6","4",",6","4",",6","1",",6","","","0",",6","0",",6","0",",6","0","1,6","29","1,6","26","1,6","","","19290606",",,6","","","19290630","+,,6","","","19290630",",,6","19290628","+,1,6","9.4",",6,06,","","","0",",,6,30,+","27.2",",,6,30,","40.6","1,6,28,+","","","","","","","","","0.0","1,6","","","","","","","","","","","","","","","","","","","","","","","","","55.9",",,,6","0",",,,6","25.27","1,6","36.07","1,,,6","14.47",",,,6","",""
"USC00290600","1929-07","32.7547","-104.3835","1026.0","ARTESIA 6 S, NM US","536.6","6","239.3",",6","3",",6","2",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","27",",6","","","19290704",",,6","","","19290731","+,,6","","","19290718",",,6","19290718",",,6","12.2",",6,04,","","","0",",,6,31,+","26.2",",,6,18,","38.9",",6,18,","","","0.0","6","","","","","0.0",",6","","","","","","","","","","","","","","","","","","","","","","","","","38.4",",,,6","0",",,,6","26.05",",6","34.45",",,,6","17.66",",,,6","",""
"USC00290600","1929-08","32.7547","-104.3835","1026.0","ARTESIA 6 S, NM US","775.1","6","238.5",",6","","","","","","","","","0",",6","0",",6","0",",6","0",",6","31",",6","29",",6","","","19290817",",,6","","","19290831","+,,6","","","","","19290818","+,,6","11.7",",6,17,","","","0",",,6,31,+","","","37.8",",6,18,+","","","0.0","6","","","","","0.0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","0",",,,6","26.03",",6","35.62",",,,6","16.44",",,,6","",""
"USC00290600","1929-09","32.7547","-104.3835","1026.0","ARTESIA 6 S, NM US","864.4","6","89.3","2,6","9",",6","4",",6","0",",6","","","0",",6","0",",6","0",",6","0","2,6","27","2,6","7","2,6","","","19290923","+,,6","","","19290930","+,,6","","","19290910",",,6","19290903",",2,6","10.0",",6,23,+","","","0",",,6,30,+","10.2",",,6,10,","37.2","2,6,03,","","","3.6","6","","","","","3.6","2,6","","","","","","","","","","","","","","","","","","","","","","","","","29.0",",,,6","0",",,,6","21.41","2,6","29.51","2,,,6","13.31",",,,6","",""
"USC00290600","1929-10","32.7547","-104.3835","1026.0","ARTESIA 6 S, NM US","","","","","5",",6","1",",6","0",",6","","","0",",6","0","1,6","2","1,6","","","","","","","","","19291024",",1,6","","","19291031","+,,6","","","19291027",",,6","","","-2.8","1,6,24,","","","0",",,6,31,+","14.5",",,6,27,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.4",",,,6","0",",,,6","","","","","8.73","1,,,6","",""
"USC00290600","1929-11","32.7547","-104.3835","1026.0","ARTESIA 6 S, NM US","","","","","3",",6","2",",6","0",",6","","","0",",6","0",",6","24",",6","","","","","","","","","19291114",",,6","","","19291124",",,6","","","19291108",",,6","","","-7.8",",6,14,","","","20",",,6,24,","12.2",",,6,08,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.1",",,,6","20",",,,6","","","","","-2.42",",,,6","",""
"USC00290600","1929-12","32.7547","-104.3835","1026.0","ARTESIA 6 S, NM US","","","0.0",",6","1",",6","1",",6","0",",6","","","1",",6","0",",6","29",",6","2",",6","10",",6","0",",6","","","19291222",",,6","","","19291220",",,6","","","19291220",",,6","19291212","+,,6","-12.2",",6,22,","","","46",",,6,20,","3.0",",,6,20,","23.9",",6,12,+","","","","","","","","","407.8",",6","","","","","","","","","","","","","","","","","","","","","","","","","3.0",",,,6","46",",,,6","5.18",",6","16.31",",,,6","-5.96",",,,6","",""
"USC00290600","1930-01","32.7547","-104.3835","1026.0","ARTESIA 6 S, NM US","0.0","6","0.0","2,6","2",",6","1",",6","0",",6","","","1",",6","1","1,6","29","1,6","3","2,6","1","2,6","0","2,6","","","19300118",",1,6","","","19300109",",,6","","","19300109",",,6","19300106",",2,6","-20.0","1,6,18,","","","51",",,6,09,","3.8",",,6,09,","21.1","2,6,06,","","","","","","","","","476.2","2,6","","","","","","","","","","","","","","","","","","","","","","","","","4.6",",,,6","69",",,,6","1.79","2,6","10.96","2,,,6","-7.37","1,,,6","",""
"USC00290600","1930-02","32.7547","-104.3835","1026.0","ARTESIA 6 S, NM US","0.0","6","0.0",",6","0",",6","0",",6","0",",6","","","0",",6","0",",6","18",",6","0",",6","17",",6","0",",6","","","19300202",",,6","","","19300228","+,,6","","","19300228","+,,6","19300220",",,6","-8.9",",6,02,","","","0",",,6,28,+","0.0",",,6,28,+","27.8",",6,20,","","","","","","","","","219.3",",6","","","","","","","","","","","","","","","","","","","","","","","","","0.0",",,,6","0",",,,6","10.50",",6","21.89",",,,6","-0.89",",,,6","",""
"USC00290600","1930-03","32.7547","-104.3835","1026.0","ARTESIA 6 S, NM US","0.0","6","0.0",",6","1",",6","1",",6","0",",6","","","0",",6","0",",6","22",",6","0",",6","17",",6","0",",6","","","19300302",",,6","","","19300327","+,,6","","","19300327",",,6","19300323",",,6","-9.4",",6,02,","","","0",",T,6,27,+","3.0",",,6,27,","27.8",",6,23,","","","","","","","","","272.7",",6","","","","","","","","","","","","","","","","","","","","","","","","","3.0",",,,6","0",",T,,6","9.54",",6","20.41",",,,6","-1.34",",,,6","",""
"USC00290600","1930-04","32.7547","-104.3835","1026.0","ARTESIA 6 S, NM US","31.1","6","31.1",",6","5",",6","5",",6","0",",6","","","0",",6","0",",6","1",",6","0",",6","30",",6","6",",6","","","19300401",",,6","","","19300430","+,,6","","","19300411",",,6","19300408",",,6","-3.3",",6,01,","","","0",",,6,30,+","9.4",",,6,11,","33.9",",6,08,","","","","","","","","","40.6",",6","","","","","","","","","","","","","","","","","","","","","","","","","27.5",",,,6","0",",,,6","18.02",",6","29.13",",,,6","6.91",",,,6","",""
"USC00290600","1930-05","32.7547","-104.3835","1026.0","ARTESIA 6 S, NM US","90.6","6","59.5","2,6","5",",6","4",",6","1",",6","","","0",",6","0",",6","1",",6","0","2,6","27","2,6","6","2,6","","","19300511",",,6","","","19300531","+,,6","","","19300530",",,6","19300521",",2,6","0.0",",6,11,","","","0",",,6,31,+","44.5",",,6,30,","35.0","2,6,21,","","","","","","","","","28.3","2,6","","","","","","","","","","","","","","","","","","","","","","","","","70.7",",,,6","0",",,,6","19.26","2,6","27.39","2,,,6","11.14",",,,6","",""
"USC00290600","1930-06","32.7547","-104.3835","1026.0","ARTESIA 6 S, NM US","","","","","5",",6","2",",6","1",",6","","","0",",6","0","1,6","0","1,6","0","5,6","25","5,6","17","5,6","","","19300608",",1,6","","","19300630","+,,6","","","19300610",",,6","19300625",",5,6","12.2","1,6,08,","","","0",",,6,30,+","38.6",",,6,10,","41.7","5,6,25,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.0",",,,6","0",",,,6","25.44","6,6","34.87","5,,,6","16.00","1,,,6","",""
"USC00290600","1930-07","32.7547","-104.3835","1026.0","ARTESIA 6 S, NM US","","","275.8",",6","4",",6","3",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","31",",6","","","19300716",",,6","","","19300731","+,,6","","","19300725",",,6","19300717",",,6","11.1",",6,16,","","","0",",,6,31,+","7.6",",,6,25,","40.0",",6,17,","","","0.0","6","","","","","0.0",",6","","","","","","","","","","","","","","","","","","","","","","","","","15.5",",,,6","0",",,,6","27.23",",6","36.84",",,,6","17.62",",,,6","",""
"USC00290600","1930-08","32.7547","-104.3835","1026.0","ARTESIA 6 S, NM US","","","240.2",",6","3",",6","2",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","28",",6","","","19300829",",,6","","","19300831","+,,6","","","19300825",",,6","19300803",",,6","11.1",",6,29,","","","0",",,6,31,+","28.7",",,6,25,","41.7",",6,03,","","","0.0","6","","","","","0.0",",6","","","","","","","","","","","","","","","","","","","","","","","","","32.8",",,,6","0",",,,6","26.08",",6","35.63",",,,6","16.53",",,,6","",""
"USC00290600","1930-09","32.7547","-104.3835","1026.0","ARTESIA 6 S, NM US","","","154.5","1,6","2",",6","0",",6","0",",6","","","0",",6","0",",6","0",",6","0","1,6","29","1,6","23","1,6","","","19300928",",,6","","","19300930","+,,6","","","19300908",",,6","19300919",",1,6","3.9",",6,28,","","","0",",,6,30,+","1.0",",,6,08,","39.4","1,6,19,","","","5.2","6","","","","","5.2","1,6","","","","","","","","","","","","","","","","","","","","","","","","","1.5",",,,6","0",",,,6","23.47","1,6","33.99","1,,,6","12.95",",,,6","",""
"USC00290600","1930-10","32.7547","-104.3835","1026.0","ARTESIA 6 S, NM US","","","24.9",",6","9",",6","5",",6","2",",6","","","0",",6","0",",6","0",",6","0",",6","20",",6","0",",6","","","19301031",",,6","","","19301031","+,,6","","","19301001",",,6","19301009",",,6","0.6",",6,31,","","","0",",,6,31,+","47.2",",,6,01,","31.1",",6,09,","","","83.8","6","","","","","78.6",",6","","","","","","","","","","","","","","","","","","","","","","","","","108.9",",,,6","0",",,,6","16.60",",6","23.28",",,,6","9.93",",,,6","",""
"USC00290600","1930-11","32.7547","-104.3835","1026.0","ARTESIA 6 S, NM US","","","0.0",",6","1",",6","0",",6","0",",6","","","0",",6","0",",6","11",",6","0",",6","6",",6","0",",6","","","19301127","+,,6","","","19301130","+,,6","","","19301111",",,6","19301118","+,,6","-5.6",",6,27,+","","","0",",,6,30,+","1.8",",,6,11,","22.8",",6,18,+","","","356.0","6","","","","","272.2",",6","","","","","","","","","","","","","","","","","","","","","","","","","1.8",",,,6","0",",,,6","9.26",",6","16.84",",,,6","1.68",",,,6","",""
"USC00290600","1930-12","32.7547","-104.3835","1026.0","ARTESIA 6 S, NM US","","","0.0","3,6","","","","","","","","","","","0","1,6","28","1,6","0","3,6","0","3,6","0","3,6","","","19301226",",1,6","","","","","","","","","19301213","+,3,6","-11.1","1,6,26,","","","","","","","17.2","3,6,13,+","","","772.3","6","","","","","416.3","3,6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.48","3,6","11.29","3,,,6","-4.32","1,,,6","",""
"USC00290600","1931-01","32.7547","-104.3835","1026.0","ARTESIA 6 S, NM US","0.0","6","0.0",",6","3",",6","2",",6","0",",6","","","0",",6","0",",6","22",",6","0",",6","0",",6","0",",6","","","19310103",",,6","","","19310131","+,,6","","","19310127",",,6","19310131",",,6","-9.4",",6,03,","","","0",",,6,31,+","12.4",",,6,27,","18.9",",6,31,","","","1182.1","6","","","","","409.8",",6","","","","","","","","","","","","","","","","","","","","","","","","","19.1",",,,6","0",",,,6","5.11",",6","12.38",",,,6","-2.15",",,,6","",""
"USC00290600","1931-02","32.7547","-104.3835","1026.0","ARTESIA 6 S, NM US","0.0","6","0.0",",6","6",",6","3",",6","0",",6","","","0",",6","0",",6","15",",6","0",",6","2",",6","0",",6","","","19310225",",,6","","","19310223",",,6","","","19310223",",,6","19310205",",,6","-4.4",",6,25,","","","0",",T,6,23,","14.0",",,6,23,","23.3",",6,05,","","","1463.1","6","","","","","281.0",",6","","","","","","","","","","","","","","","","","","","","","","","","","25.0",",,,6","0",",T,,6","8.30",",6","15.69",",,,6","0.91",",,,6","",""
"USC00290600","1931-03","32.7547","-104.3835","1026.0","ARTESIA 6 S, NM US","0.0","6","0.0","1,6","3",",6","2",",6","1",",6","","","0",",6","0",",6","18",",6","0","1,6","16","1,6","0","1,6","","","19310307",",,6","","","19310330","+,,6","","","19310306",",,6","19310322",",1,6","-8.9",",6,07,","","","0",",T,6,30,+","25.4",",,6,06,","31.7","1,6,22,","","","1715.9","6","","","","","252.8","1,6","","","","","","","","","","","","","","","","","","","","","","","","","31.0",",,,6","0",",T,,6","10.02","1,6","20.28","1,,,6","-0.23",",,,6","",""
"USC00290600","1931-04","32.7547","-104.3835","1026.0","ARTESIA 6 S, NM US","3.6","6","3.6","1,6","7","1,6","5","1,6","3","1,6","","","0",",6","0","1,6","2","1,6","0","1,6","20","1,6","2","1,6","","","19310410",",1,6","","","19310430","+,,6","","","19310418",",1,6","19310402","+,1,6","-1.7","1,6,10,","","","0",",,6,30,+","48.8","1,,6,18,","32.2","1,6,02,+","","","1818.9","6","","","","","103.0","1,6","","","","","","","","","","","","","","","","","","","","","","","","","123.4","1,,,6","0",",,,6","14.90","1,6","23.52","1,,,6","6.28","1,,,6","",""
"USC00290600","1931-05","32.7547","-104.3835","1026.0","ARTESIA 6 S, NM US","60.8","6","57.2","2,6","7",",6","2",",6","0",",6","","","0",",6","0",",6","0",",6","0","2,6","29","2,6","9","2,6","","","19310512",",,6","","","19310531","+,,6","","","19310530",",,6","19310526","+,2,6","3.9",",6,12,","","","0",",,6,31,+","13.5",",,6,30,","34.4","2,6,26,+","","","1843.9","6","","","","","25.0","2,6","","","","","","","","","","","","","","","","","","","","","","","","","25.9",",,,6","0",",,,6","19.32","2,6","28.23","2,,,6","10.42",",,,6","",""
"USC00290600","1931-06","32.7547","-104.3835","1026.0","ARTESIA 6 S, NM US","267.0","6","206.2","2,6","4",",6","2",",6","0",",6","","","0",",6","0",",6","0",",6","0","2,6","28","2,6","28","2,6","","","19310602",",,6","","","19310630","+,,6","","","19310606",",,6","19310621","+,2,6","10.6",",6,02,","","","0",",,6,30,+","4.8",",,6,06,","39.4","2,6,21,+","","","1843.9","6","","","","","0.0","2,6","","","","","","","","","","","","","","","","","","","","","","","","","10.1",",,,6","0",",,,6","25.83","2,6","35.80","2,,,6","15.86",",,,6","",""
"USC00290600","1931-07","32.7547","-104.3835","1026.0","ARTESIA 6 S, NM US","516.6","6","249.6","1,6","6",",6","2",",6","0",",6","","","0",",6","0",",6","0",",6","0","1,6","30","1,6","27","1,6","","","19310706",",,6","","","19310731","+,,6","","","19310701",",,6","19310716","+,1,6","11.7",",6,06,","","","0",",,6,31,+","10.7",",,6,01,","37.8","1,6,16,+","","","0.0","6","","","","","0.0","1,6","","","","","","","","","","","","","","","","","","","","","","","","","21.9",",,,6","0",",,,6","26.67","1,6","35.24","1,,,6","18.11",",,,6","",""
"USC00290600","1931-08","32.7547","-104.3835","1026.0","ARTESIA 6 S, NM US","690.7","6","174.1","1,6","6",",6","4",",6","2",",6","","","0",",6","0",",6","0",",6","0","1,6","30","1,6","16","1,6","","","19310815",",,6","","","19310831","+,,6","","","19310810",",,6","19310827",",1,6","11.1",",6,15,","","","0",",,6,31,+","63.5",",,6,10,","38.9","1,6,27,","","","0.0","6","","","","","0.0","1,6","","","","","","","","","","","","","","","","","","","","","","","","","104.9",",,,6","0",",,,6","24.22","1,6","32.09","1,,,6","16.34",",,,6","",""
"USC00290600","1931-09","32.7547","-104.3835","1026.0","ARTESIA 6 S, NM US","876.0","6","185.3",",6","0",",6","0",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","30",",6","24",",6","","","19310921",",,6","","","19310930","+,,6","","","19310930","+,,6","19310916","+,,6","10.6",",6,21,","","","0",",,6,30,+","0.0",",,6,30,+","35.6",",6,16,+","","","0.0","6","","","","","0.0",",6","","","","","","","","","","","","","","","","","","","","","","","","","0.0",",,,6","0",",,,6","24.51",",6","33.11",",,,6","15.91",",,,6","",""
"USC00290600","1931-10","32.7547","-104.3835","1026.0","ARTESIA 6 S, NM US","912.8","6","36.8","1,6","4",",6","1",",6","0",",6","","","0",",6","0",",6","3",",6","0","1,6","28","1,6","5","1,6","","","19311031",",,6","","","19311031","+,,6","","","19311020",",,6","19311010","+,1,6","-6.7",",6,31,","","","0",",,6,31,+","6.6",",,6,20,","34.4","1,6,10,+","","","66.5","6","","","","","66.5","1,6","","","","","","","","","","","","","","","","","","","","","","","","","12.2",",,,6","0",",,,6","17.31","1,6","27.32","1,,,6","7.31",",,,6","",""
"USC00290600","1931-11","32.7547","-104.3835","1026.0","ARTESIA 6 S, NM US","912.8","6","0.0",",6","4",",6","3",",6","0",",6","","","0",",6","0",",6","16",",6","0",",6","15",",6","0",",6","","","19311120",",,6","","","19311125",",,6","","","19311114",",,6","19311107",",,6","-6.1",",6,20,","","","3",",,6,25,","8.4",",,6,14,","27.8",",6,07,","","","324.9","6","","","","","258.4",",6","","","","","","","","","","","","","","","","","","","","","","","","","18.3",",,,6","3",",,,6","9.72",",6","18.94",",,,6","0.50",",,,6","",""
"USC00290600","1931-12","32.7547","-104.3835","1026.0","ARTESIA 6 S, NM US","912.8","6","0.0","3,6","6",",6","6",",6","1",",6","","","5",",6","0","3,6","20","3,6","2",",6","1",",6","0",",6","","","19311203",",3,6","","","19311201",",,6","","","19311201",",,6","19311226",",,6","-8.3","3,6,03,","","","356",",,6,01,","31.0",",,6,01,","21.7",",6,26,","","","719.7","6","","","","","394.8",",6","","","","","","","","","","","","","","","","","","","","","","","","","61.2",",,,6","738",",,,6","4.08","3,6","10.70",",,,6","-2.55","3,,,6","",""
"USC00290600","1932-01","32.7547","-104.3835","1026.0","ARTESIA 6 S, NM US","0.0","6","0.0","1,6","2",",6","2",",6","0",",6","","","1",",6","0","1,6","20","1,6","0",",6","4",",6","0",",6","","","19320102",",1,6","","","19320105",",,6","","","19320104",",,6","19320120",",,6","-13.3","1,6,02,","","","38",",,6,05,","13.5",",,6,04,","24.4",",6,20,","","","1105.7","6","","","","","386.0",",6","","","","","","","","","","","","","","","","","","","","","","","","","16.0",",,,6","38",",,,6","5.58","1,6","14.12",",,,6","-2.96","1,,,6","",""
"USC00290600","1932-02","32.7547","-104.3835","1026.0","ARTESIA 6 S, NM US","0.0","6","0.0","2,6","3",",6","3",",6","0",",6","","","0",",6","0",",6","7",",6","0","2,6","11","2,6","0","2,6","","","19320204",",,6","","","19320229","+,,6","","","19320221",",,6","19320209",",2,6","-11.1",",6,04,","","","0",",,6,29,+","14.5",",,6,21,","27.8","2,6,09,","","","1325.2","6","","","","","219.5","2,6","","","","","","","","","","","","","","","","","","","","","","","","","33.6",",,,6","0",",,,6","10.23","2,6","19.06","2,,,6","1.41",",,,6","",""
"USC00290600","1932-03","32.7547","-104.3835","1026.0","ARTESIA 6 S, NM US","3.6","6","3.6","3,6","4",",6","4",",6","0",",6","","","2",",6","1","1,6","16","1,6","2","2,6","14","2,6","0","2,6","","","19320313",",1,6","","","19320312",",,6","","","19320312",",,6","19320318",",2,6","-21.1","1,6,13,","","","203",",,6,12,","12.7",",,6,12,","30.6","2,6,18,","","","1598.8","6","","","","","273.6","2,6","","","","","","","","","","","","","","","","","","","","","","","","","25.3",",,,6","241",",,,6","8.84","3,6","18.35","2,,,6","-0.66","1,,,6","",""
"USC00290600","1932-04","32.7547","-104.3835","1026.0","ARTESIA 6 S, NM US","8.3","6","4.7","3,6","1",",6","1",",6","0",",6","","","0",",6","0",",6","5",",6","0","3,6","21","3,6","2","3,6","","","19320411",",,6","","","19320430","+,,6","","","19320427",",,6","19320417",",3,6","-2.8",",6,11,","","","0",",,6,30,+","12.7",",,6,27,","33.3","3,6,17,","","","1711.2","6","","","","","112.4","3,6","","","","","","","","","","","","","","","","","","","","","","","","","12.7",",,,6","0",",,,6","14.37","3,6","24.43","3,,,6","4.31",",,,6","",""
