"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00465705","1916-01","39.45","-77.95","132.6","MARTINSBURG 1, WV US","0.0","6","0.0","5,6","6",",6","4",",6","0",",6","","","","","0",",6","19",",6","4","5,6","2","5,6","0","5,6","19160109",",,6","","","","","19160112",",,6","19160127",",5,6","-16.1",",6,09,","","","","","21.6",",,6,12,","22.2","5,6,27,","1420.9","6","398.9","5,6","52.1",",,,6","","","2.93","5,6","9.45","5,,,6","-3.59",",,,6","",""
"USC00465705","1916-02","39.45","-77.95","132.6","MARTINSBURG 1, WV US","0.0","6","0.0","5,6","5",",6","3",",6","1",",6","","","2",",6","0",",6","26",",6","2","5,6","0","5,6","0","5,6","19160216","+,,6","","","19160202",",,6","19160213",",,6","19160220",",5,6","-15.6",",6,16,+","","","178",",,6,02,","33.5",",,6,13,","13.3","5,6,20,","1864.0","6","443.1","5,6","77.5",",,,6","229",",,,6","-0.39","5,6","5.20","5,,,6","-5.98",",,,6","",""
"USC00465705","1916-03","39.45","-77.95","132.6","MARTINSBURG 1, WV US","","","","","5",",6","5",",6","2",",6","","","1",",6","0",",6","24",",6","","","","","","","19160319","+,,6","","","19160301",",,6","19160329",",,6","","","-12.2",",6,19,+","","","25",",,6,01,","65.3",",,6,29,","","","","","","","128.7",",,,6","25",",,,6","","","","","-3.42",",,,6","",""
"USC00465705","1916-04","39.45","-77.95","132.6","MARTINSBURG 1, WV US","","","0.0","2,6","9",",6","7",",6","1",",6","","","0",",6","0",",6","4",",6","0","2,6","10","2,6","0","2,6","19160411",",,6","","","19160421","+,,6","19160409",",,6","19160420",",2,6","-1.1",",6,11,","","","0",",T,6,21,+","26.7",",,6,09,","29.4","2,6,20,","","","204.4","2,6","102.9",",,,6","0",",T,,6","11.03","2,6","17.48","2,,,6","4.57",",,,6","",""
"USC00465705","1916-05","39.45","-77.95","132.6","MARTINSBURG 1, WV US","","","45.4","1,6","6",",6","5",",6","1",",6","","","0",",6","0",",6","0",",6","0","1,6","28","1,6","1","1,6","19160519",",,6","","","19160531","+,,6","19160530",",,6","19160528",",1,6","4.4",",6,19,","","","0",",,6,31,+","35.1",",,6,30,","33.3","1,6,28,","","","25.6","1,6","80.2",",,,6","0",",,,6","18.99","1,6","25.86","1,,,6","12.12",",,,6","",""
"USC00465705","1916-06","39.45","-77.95","132.6","MARTINSBURG 1, WV US","","","65.0",",6","9",",6","9",",6","3",",6","","","0",",6","0",",6","0",",6","0",",6","28",",6","1",",6","19160601",",,6","","","19160630","+,,6","19160616",",,6","19160627",",,6","6.1",",6,01,","","","0",",,6,30,+","46.5",",,6,16,","32.8",",6,27,","","","10.3",",6","178.8",",,,6","0",",,,6","20.16",",6","26.79",",,,6","13.52",",,,6","",""
"USC00465705","1916-07","39.45","-77.95","132.6","MARTINSBURG 1, WV US","","","205.7",",6","","","","","","","","","0",",6","0",",6","0",",6","0",",6","31",",6","13",",6","19160706",",,6","","","19160731","+,,6","","","19160712",",,6","12.8",",6,06,","","","0",",,6,31,+","","","35.6",",6,12,","0.0","6","0.0",",6","","","0",",,,6","24.97",",6","31.01",",,,6","18.93",",,,6","",""
"USC00465705","1916-08","39.45","-77.95","132.6","MARTINSBURG 1, WV US","","","173.0",",6","8",",6","5",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","14",",6","19160829",",,6","","","19160831","+,,6","19160828",",,6","19160822",",,6","10.6",",6,29,","","","0",",,6,31,+","13.5",",,6,28,","37.2",",6,22,","1.1","6","1.1",",6","39.8",",,,6","0",",,,6","23.88",",6","30.50",",,,6","17.26",",,,6","",""
"USC00465705","1916-09","39.45","-77.95","132.6","MARTINSBURG 1, WV US","","","40.2",",6","6",",6","6",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","27",",6","2",",6","19160920",",,6","","","19160930","+,,6","19160922",",,6","19160908",",,6","3.9",",6,20,","","","0",",,6,30,+","27.9",",,6,22,","34.4",",6,08,","52.6","6","51.5",",6","80.9",",,,6","0",",,,6","17.96",",6","25.96",",,,6","9.96",",,,6","",""
"USC00465705","1916-10","39.45","-77.95","132.6","MARTINSBURG 1, WV US","","","8.3","2,6","5",",6","4",",6","1",",6","","","0",",6","0",",6","10",",6","0","2,6","8","2,6","0","2,6","19161023",",,6","","","19161031","+,,6","19161019",",,6","19161008",",2,6","-1.1",",6,23,","","","0",",,6,31,+","48.8",",,6,19,","31.1","2,6,08,","246.3","6","193.7","2,6","61.4",",,,6","0",",,,6","11.89","2,6","19.73","2,,,6","4.05",",,,6","",""
"USC00465705","1916-11","39.45","-77.95","132.6","MARTINSBURG 1, WV US","","","0.0","2,6","5",",6","3",",6","0",",6","","","0",",6","0",",6","13",",6","0","2,6","2","2,6","0","2,6","19161127","+,,6","","","19161130","+,,6","19161123",",,6","19161109",",2,6","-5.6",",6,27,+","","","0",",,6,30,+","12.7",",,6,23,","23.9","2,6,09,","563.4","6","317.1","2,6","34.8",",,,6","0",",,,6","6.91","2,6","13.16","2,,,6","0.65",",,,6","",""
"USC00465705","1916-12","39.45","-77.95","132.6","MARTINSBURG 1, WV US","","","0.0","3,6","10",",6","7",",6","0",",6","","","2",",6","0",",6","25",",6","5","3,6","1","3,6","0","3,6","19161216",",,6","","","19161218",",,6","19161228",",,6","19161205",",3,6","-12.2",",6,16,","","","64",",,6,18,","24.1",",,6,28,","21.1","3,6,05,","1059.6","6","496.2","3,6","67.1",",,,6","115",",,,6","0.64","3,6","5.27","3,,,6","-4.00",",,,6","",""
"USC00465705","1917-01","39.45","-77.95","132.6","MARTINSBURG 1, WV US","0.0","6","0.0","4,6","8",",6","7",",6","0",",6","","","4",",6","0",",6","29",",6","3","4,6","0","4,6","0","4,6","19170113","+,,6","","","19170128",",,6","19170121",",,6","19170110",",4,6","-11.1",",6,13,+","","","76",",,6,28,","20.3",",,6,21,","15.6","4,6,10,","1522.0","6","462.4","4,6","67.6",",,,6","216",",,,6","1.07","4,6","7.00","4,,,6","-4.85",",,,6","",""
"USC00465705","1917-02","39.45","-77.95","132.6","MARTINSBURG 1, WV US","","","","","6",",6","5",",6","0",",6","","","2",",6","4",",6","24",",6","","","","","","","19170213",",,6","","","19170215",",,6","19170228",",,6","","","-18.3",",6,13,","","","99",",,6,15,","19.1",",,6,28,","","","","","","","54.2",",,,6","176",",,,6","","","","","-6.71",",,,6","",""
"USC00465705","1917-03","39.45","-77.95","132.6","MARTINSBURG 1, WV US","","","0.0","1,6","13",",6","10",",6","1",",6","","","3",",6","0",",6","18",",6","0","1,6","1","1,6","0","1,6","19170307",",,6","","","19170304",",,6","19170304",",,6","19170331",",1,6","-8.3",",6,07,","","","284",",,6,04,","30.5",",,6,04,","28.9","1,6,31,","","","389.6","1,6","114.4",",,,6","559",",,,6","5.34","1,6","10.88","1,,,6","-0.20",",,,6","",""
"USC00465705","1917-04","39.45","-77.95","132.6","MARTINSBURG 1, WV US","","","4.4","2,6","7",",6","3",",6","1",",6","","","1",",6","0",",6","7",",6","0","2,6","12","2,6","0","2,6","19170409",",,6","","","19170408",",,6","19170406",",,6","19170419","+,2,6","-3.3",",6,09,","","","84",",,6,08,","43.7",",,6,06,","29.4","2,6,19,+","","","190.4","2,6","64.4",",,,6","84",",,,6","11.72","2,6","18.93","2,,,6","4.51",",,,6","",""
"USC00465705","1917-05","39.45","-77.95","132.6","MARTINSBURG 1, WV US","","","14.0","1,6","6",",6","5",",6","1",",6","","","0",",6","0",",6","0",",6","0","1,6","13","1,6","1","1,6","19170526","+,,6","","","19170531","+,,6","19170528",",,6","19170518",",1,6","2.8",",6,26,+","","","0",",,6,31,+","53.1",",,6,28,","33.3","1,6,18,","","","128.7","1,6","81.4",",,,6","0",",,,6","14.56","1,6","20.61","1,,,6","8.51",",,,6","",""
"USC00465705","1917-06","39.45","-77.95","132.6","MARTINSBURG 1, WV US","","","112.6",",6","7",",6","6",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","29",",6","2",",6","19170618","+,,6","","","19170630","+,,6","19170607",",,6","19170627","+,,6","8.9",",6,18,+","","","0",",,6,30,+","47.0",",,6,07,","33.9",",6,27,+","","","5.8",",6","90.9",",,,6","0",",,,6","21.89",",6","29.07",",,,6","14.71",",,,6","",""
"USC00465705","1917-07","39.45","-77.95","132.6","MARTINSBURG 1, WV US","","","200.0",",6","11",",6","9",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","11",",6","19170705",",,6","","","19170731","+,,6","19170718",",,6","19170731",",,6","15.6",",6,05,","","","0",",,6,31,+","22.9",",,6,18,","38.3",",6,31,","0.0","6","0.0",",6","96.3",",,,6","0",",,,6","24.78",",6","30.93",",,,6","18.64",",,,6","",""
"USC00465705","1917-08","39.45","-77.95","132.6","MARTINSBURG 1, WV US","","","150.9",",6","10",",6","9",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","6",",6","19170826",",,6","","","19170831","+,,6","19170806",",,6","19170802",",,6","9.4",",6,26,","","","0",",,6,31,+","74.9",",,6,06,","36.7",",6,02,","0.0","6","0.0",",6","141.7",",,,6","0",",,,6","23.20",",6","29.64",",,,6","16.76",",,,6","",""
"USC00465705","1917-09","39.45","-77.95","132.6","MARTINSBURG 1, WV US","","","18.7",",6","5",",6","5",",6","0",",6","","","0",",6","0",",6","1",",6","0",",6","20",",6","0",",6","19170911",",,6","","","19170930","+,,6","19170915",",,6","19170902",",,6","0.0",",6,11,","","","0",",,6,30,+","21.1",",,6,15,","31.7",",6,02,","78.7","6","78.7",",6","66.2",",,,6","0",",,,6","16.33",",6","22.57",",,,6","10.09",",,,6","",""
"USC00465705","1917-10","39.45","-77.95","132.6","MARTINSBURG 1, WV US","","","0.0","1,6","7",",6","5",",6","2",",6","","","","","0",",6","11",",6","0","1,6","6","1,6","0","1,6","19171031",",,6","","","","","19171024",",,6","19171015",",1,6","-3.3",",6,31,","","","","","79.2",",,6,24,","26.1","1,6,15,","351.6","6","272.9","1,6","154.4",",,,6","","","9.22","1,6","15.86","1,,,6","2.58",",,,6","",""
"USC00465705","1917-11","39.45","-77.95","132.6","MARTINSBURG 1, WV US","","","0.0","1,6","5",",6","3",",6","0",",6","","","1",",6","0",",6","21",",6","1","1,6","0","1,6","0","1,6","19171127",",,6","","","19171127",",,6","19171130",",,6","19171110",",1,6","-7.8",",6,27,","","","38",",,6,27,","7.6",",,6,30,","20.6","1,6,10,","744.6","6","393.0","1,6","17.7",",,,6","38",",,,6","4.79","1,6","10.77","1,,,6","-1.18",",,,6","",""
"USC00465705","1917-12","39.45","-77.95","132.6","MARTINSBURG 1, WV US","","","0.0","3,6","6",",6","3",",6","0",",6","","","3",",6","2",",6","29",",6","13","3,6","0","3,6","0","3,6","19171231","+,,6","","","19171208",",,6","19171208",",,6","19171221","+,3,6","-20.0",",6,31,+","","","178",",,6,08,","17.8",",,6,08,","7.2","3,6,21,+","1373.5","6","628.9","3,6","34.4",",,,6","344",",,,6","-4.34","3,6","-0.20","3,,,6","-8.47",",,,6","",""
"USC00465705","1918-01","39.45","-77.95","132.6","MARTINSBURG 1, WV US","0.0","6","0.0","2,6","7",",6","7",",6","2",",6","","","7",",6","5",",6","31",",6","21","2,6","0","2,6","0","2,6","19180121",",,6","","","19180128",",,6","19180112",",,6","19180125",",2,6","-20.0",",6,21,","","","320",",,6,28,","40.1",",,6,12,","5.6","2,6,25,","2109.9","6","736.4","2,6","125.9",",,,6","934",",,,6","-7.07","2,6","-2.45","2,,,6","-11.69",",,,6","",""
"USC00465705","1918-02","39.45","-77.95","132.6","MARTINSBURG 1, WV US","0.0","6","0.0","4,6","5",",6","4",",6","0",",6","","","","","2",",6","24",",6","4","4,6","0","4,6","0","4,6","19180206","+,,6","","","","","19180219",",,6","19180224",",4,6","-19.4",",6,06,+","","","","","12.4",",,6,19,","17.8","4,6,24,","2530.3","6","420.4","4,6","29.2",",,,6","","","0.77","4,6","7.72","4,,,6","-6.19",",,,6","",""
"USC00465705","1918-03","39.45","-77.95","132.6","MARTINSBURG 1, WV US","0.0","6","0.0","1,6","8",",6","7",",6","0",",6","","","0",",6","0",",6","18",",6","0","1,6","7","1,6","0","1,6","19180312","+,,6","","","19180331","+,,6","19180313",",,6","19180322","+,1,6","-7.2",",6,12,+","","","0",",,6,31,+","21.3",",,6,13,","25.0","1,6,22,+","2861.0","6","330.7","1,6","58.6",",,,6","0",",,,6","7.40","1,6","14.90","1,,,6","-0.09",",,,6","",""
"USC00465705","1918-04","39.45","-77.95","132.6","MARTINSBURG 1, WV US","0.0","6","0.0","2,6","7",",6","6",",6","3",",6","","","","","0",",6","7",",6","0","2,6","9","2,6","0","2,6","19180406",",,6","","","","","19180410",",,6","19180429",",2,6","-1.7",",6,06,","","","","","76.5",",,6,10,","26.1","2,6,29,","3078.9","6","217.9","2,6","219.0",",,,6","","","10.57","2,6","17.17","2,,,6","3.97",",,,6","",""
"USC00465705","1918-05","39.45","-77.95","132.6","MARTINSBURG 1, WV US","89.2","6","89.2","1,6","7",",6","5",",6","1",",6","","","0",",6","0",",6","0",",6","0","1,6","30","1,6","6","1,6","19180502",",,6","","","19180531","+,,6","19180530",",,6","19180527",",1,6","4.4",",6,02,","","","0",",,6,31,+","43.7",",,6,30,","36.1","1,6,27,","3093.3","6","14.4","1,6","69.1",",,,6","0",",,,6","20.77","1,6","28.75","1,,,6","12.79",",,,6","",""
"USC00465705","1918-06","39.45","-77.95","132.6","MARTINSBURG 1, WV US","171.0","6","81.8",",6","10",",6","8",",6","1",",6","","","","","0",",6","0",",6","0",",6","27",",6","5",",6","19180624",",,6","","","","","19180622",",,6","19180601",",,6","7.2",",6,24,","","","","","26.2",",,6,22,","35.0",",6,01,","3103.6","6","10.3",",6","77.0",",,,6","","","20.72",",6","27.70",",,,6","13.73",",,,6","",""
"USC00465705","1918-07","39.45","-77.95","132.6","MARTINSBURG 1, WV US","310.5","6","139.5",",6","7",",6","4",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","12",",6","19180710",",,6","","","19180731","+,,6","19180725",",,6","19180723","+,,6","10.0",",6,10,","","","0",",,6,31,+","28.4",",,6,25,","35.6",",6,23,+","0.6","6","0.6",",6","61.3",",,,6","0",",,,6","22.81",",6","29.84",",,,6","15.79",",,,6","",""
"USC00465705","1918-08","39.45","-77.95","132.6","MARTINSBURG 1, WV US","503.5","6","193.0","1,6","12",",6","10",",6","2",",6","","","0",",6","0",",6","0",",6","0","1,6","30","1,6","14","1,6","19180820","+,,6","","","19180831","+,,6","19180807",",,6","19180806",",1,6","10.0",",6,20,+","","","0",",,6,31,+","33.0",",,6,07,","41.7","1,6,06,","1.1","6","0.5","1,6","122.7",",,,6","0",",,,6","24.72","1,6","31.44","1,,,6","17.99",",,,6","",""
"USC00465705","1918-09","39.45","-77.95","132.6","MARTINSBURG 1, WV US","519.6","6","16.1",",6","7",",6","5",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","21",",6","0",",6","19180924","+,,6","","","19180930","+,,6","19180906",",,6","19180905",",,6","3.9",",6,24,+","","","0",",,6,30,+","40.6",",,6,06,","30.0",",6,05,","79.2","6","78.1",",6","83.3",",,,6","0",",,,6","16.27",",6","22.63",",,,6","9.90",",,,6","",""
"USC00465705","1918-10","39.45","-77.95","132.6","MARTINSBURG 1, WV US","521.8","6","2.2","2,6","7",",6","6",",6","2",",6","","","0",",6","0",",6","3",",6","0","2,6","12","2,6","0","2,6","19181024","+,,6","","","19181031","+,,6","19181030",",,6","19181017",",2,6","0.0",",6,24,+","","","0",",,6,31,+","47.5",",,6,30,","28.9","2,6,17,","217.9","6","138.7","2,6","98.6",",,,6","0",",,,6","13.69","2,6","20.82","2,,,6","6.55",",,,6","",""
"USC00465705","1918-11","39.45","-77.95","132.6","MARTINSBURG 1, WV US","521.8","6","0.0","1,6","2",",6","2",",6","0",",6","","","0",",6","0",",6","15",",6","0","1,6","0","1,6","0","1,6","19181124",",,6","","","19181130","+,,6","19181117",",,6","19181117",",1,6","-5.6",",6,24,","","","0",",,6,30,+","18.3",",,6,17,","19.4","1,6,17,","571.9","6","354.0","1,6","28.0",",,,6","0",",,,6","6.17","1,6","11.36","1,,,6","0.97",",,,6","",""
"USC00465705","1918-12","39.45","-77.95","132.6","MARTINSBURG 1, WV US","521.8","6","0.0","4,6","6",",6","6",",6","2",",6","","","0",",6","0",",6","17",",6","0","4,6","0","4,6","0","4,6","19181230",",,6","","","19181227","+,,6","19181222",",,6","19181208",",4,6","-6.7",",6,30,","","","0",",T,6,27,+","42.2",",,6,22,","20.0","4,6,08,","959.2","6","387.3","4,6","124.0",",,,6","0",",T,,6","4.15","4,6","8.56","4,,,6","-0.25",",,,6","",""
"USC00465705","1919-01","39.45","-77.95","132.6","MARTINSBURG 1, WV US","0.0","6","0.0","4,6","4",",6","4",",6","0",",6","","","1",",6","2",",6","26",",6","2","4,6","0","4,6","0","4,6","19190105",",,6","","","19190103",",,6","19190123",",,6","19190128","+,4,6","-19.4",",6,05,","","","203",",,6,03,","23.4",",,6,23,","13.3","4,6,28,+","1412.1","6","452.9","4,6","62.2",",,,6","203",",,,6","1.50","4,6","7.37","4,,,6","-4.37",",,,6","",""
"USC00465705","1919-02","39.45","-77.95","132.6","MARTINSBURG 1, WV US","0.0","6","0.0","1,6","6",",6","5",",6","0",",6","","","1",",6","0",",6","23",",6","0","1,6","0","1,6","0","1,6","19190211",",,6","","","19190221",",,6","19190214",",,6","19190228",",1,6","-7.2",",6,11,","","","51",",,6,21,","17.3",",,6,14,","15.0","1,6,28,","1864.5","6","452.4","1,6","47.3",",,,6","59",",,,6","1.63","1,6","5.97","1,,,6","-2.71",",,,6","",""
"USC00465705","1919-03","39.45","-77.95","132.6","MARTINSBURG 1, WV US","0.0","6","0.0","2,6","7",",6","6",",6","1",",6","","","","","0",",6","17",",6","0","2,6","1","2,6","0","2,6","19190330","+,,6","","","","","19190327",",,6","19190317",",2,6","-2.8",",6,30,+","","","","","25.4",",,6,27,","22.8","2,6,17,","2195.5","6","331.0","2,6","84.2",",,,6","","","6.85","2,6","13.25","2,,,6","0.44",",,,6","",""
"USC00465705","1919-04","39.45","-77.95","132.6","MARTINSBURG 1, WV US","0.6","6","0.6","1,6","5",",6","4",",6","0",",6","","","0",",6","0",",6","5",",6","0","1,6","9","1,6","0","1,6","19190402",",,6","","","19190430","+,,6","19190411",",,6","19190409",",1,6","-5.6",",6,02,","","","0",",,6,30,+","24.1",",,6,11,","27.8","1,6,09,","2408.0","6","212.5","1,6","47.0",",,,6","0",",,,6","10.95","1,6","17.91","1,,,6","3.98",",,,6","",""
"USC00465705","1919-05","39.45","-77.95","132.6","MARTINSBURG 1, WV US","31.2","6","30.6","2,6","8",",6","8",",6","2",",6","","","0",",6","0",",6","0",",6","0","2,6","19","2,6","4","2,6","19190501",",,6","","","19190531","+,,6","19190510",",,6","19190531","+,2,6","4.4",",6,01,","","","0",",,6,31,+","42.4",",,6,10,","33.9","2,6,31,+","2481.7","6","73.7","2,6","125.0",",,,6","0",",,,6","16.85","2,6","23.76","2,,,6","9.95",",,,6","",""
"USC00465705","1919-06","39.45","-77.95","132.6","MARTINSBURG 1, WV US","178.4","6","147.2",",6","9",",6","8",",6","2",",6","","","0",",6","0",",6","0",",6","0",",6","30",",6","7",",6","19190630",",,6","","","19190630","+,,6","19190609",",,6","19190604","+,,6","10.0",",6,30,","","","0",",,6,30,+","56.6",",,6,09,","34.4",",6,04,+","2481.7","6","0.0",",6","184.1",",,,6","0",",,,6","23.24",",6","29.66",",,,6","16.81",",,,6","",""
"USC00465705","1919-07","39.45","-77.95","132.6","MARTINSBURG 1, WV US","365.0","6","186.6",",6","8",",6","8",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","10",",6","19190701",",,6","","","19190731","+,,6","19190710",",,6","19190705","+,,6","11.7",",6,01,","","","0",",,6,31,+","23.6",",,6,10,","37.8",",6,05,+","0.0","6","0.0",",6","78.0",",,,6","0",",,,6","24.35",",6","30.80",",,,6","17.90",",,,6","",""
"USC00465705","1919-08","39.45","-77.95","132.6","MARTINSBURG 1, WV US","475.6","6","110.6",",6","7",",6","6",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","4",",6","19190829","+,,6","","","19190831","+,,6","19190817",",,6","19190824",",,6","10.6",",6,29,+","","","0",",,6,31,+","52.6",",,6,17,","33.9",",6,24,","1.6","6","1.6",",6","83.8",",,,6","0",",,,6","21.85",",6","28.30",",,,6","15.40",",,,6","",""
"USC00465705","1919-09","39.45","-77.95","132.6","MARTINSBURG 1, WV US","539.2","6","63.6","1,6","3",",6","3",",6","1",",6","","","0",",6","0",",6","0",",6","0","1,6","29","1,6","5","1,6","19190928","+,,6","","","19190930","+,,6","19190923",",,6","19190908",",1,6","5.6",",6,28,+","","","0",",,6,30,+","43.7",",,6,23,","33.9","1,6,08,","24.9","6","23.3","1,6","57.6",",,,6","0",",,,6","19.78","1,6","26.99","1,,,6","12.58",",,,6","",""
"USC00465705","1919-10","39.45","-77.95","132.6","MARTINSBURG 1, WV US","564.1","6","24.9","3,6","10",",6","10",",6","2",",6","","","0",",6","0",",6","0",",6","0","3,6","13","3,6","1","3,6","19191013",",,6","","","19191031","+,,6","19191024",",,6","19191003",",3,6","2.2",",6,13,","","","0",",,6,31,+","29.0",",,6,24,","32.2","3,6,03,","128.7","6","103.8","3,6","95.3",",,,6","0",",,,6","15.42","3,6","21.29","3,,,6","9.55",",,,6","",""
"USC00465705","1919-11","39.45","-77.95","132.6","MARTINSBURG 1, WV US","564.1","6","0.0","3,6","6",",6","6",",6","1",",6","","","0",",6","0",",6","14",",6","0","3,6","0","3,6","0","3,6","19191121","+,,6","","","19191130","+,,6","19191101",",,6","19191101",",3,6","-3.9",",6,21,+","","","0",",,6,30,+","43.2",",,6,01,","18.9","3,6,01,","455.7","6","327.0","3,6","93.4",",,,6","0",",,,6","6.45","3,6","11.81","3,,,6","1.09",",,,6","",""
"USC00465705","1919-12","39.45","-77.95","132.6","MARTINSBURG 1, WV US","564.1","6","0.0","5,6","6","1,6","6","1,6","0","1,6","","","3",",6","0",",6","26",",6","9","5,6","0","5,6","0","5,6","19191222","+,,6","","","19191219",",,6","19191210",",1,6","19191207",",5,6","-15.0",",6,22,+","","","69",",,6,19,","17.0","1,,6,10,","16.7","5,6,07,","977.6","6","521.9","5,6","56.1","1,,,6","132",",,,6","-1.77","5,6","2.95","5,,,6","-6.48",",,,6","",""
"USC00465705","1920-01","39.45","-77.95","132.6","MARTINSBURG 1, WV US","0.0","6","0.0","5,6","2",",6","2",",6","0",",6","","","","","0",",6","30",",6","12","5,6","0","5,6","0","5,6","19200104","+,,6","","","","","19200116",",,6","19200130",",5,6","-14.4",",6,04,+","","","","","5.1",",,6,16,","12.8","5,6,30,","1540.0","6","562.4","5,6","7.6",",,,6","","","-3.25","5,6","1.09","5,,,6","-7.58",",,,6","",""
"USC00465705","1920-02","39.45","-77.95","132.6","MARTINSBURG 1, WV US","0.0","6","0.0","3,6","8",",6","6",",6","1",",6","","","2",",6","0",",6","29",",6","7","3,6","0","3,6","0","3,6","19200217","+,,6","","","19200206",",,6","19200206",",,6","19200218",",3,6","-13.3",",6,17,+","","","401",",,6,06,","40.1",",,6,06,","9.4","3,6,18,","2056.4","6","516.4","3,6","82.8",",,,6","516",",,,6","-1.55","3,6","2.71","3,,,6","-5.82",",,,6","",""
"USC00465705","1920-03","39.45","-77.95","132.6","MARTINSBURG 1, WV US","0.0","6","0.0","2,6","6",",6","4",",6","1",",6","","","1",",6","0",",6","17",",6","1","2,6","6","2,6","0","2,6","19200306",",,6","","","19200305",",,6","19200305",",,6","19200329",",2,6","-10.0",",6,06,","","","25",",,6,05,","37.6",",,6,05,","25.0","2,6,29,","2390.8","6","334.4","2,6","80.6",",,,6","38",",,,6","6.67","2,6","13.58","2,,,6","-0.24",",,,6","",""
"USC00465705","1920-04","39.45","-77.95","132.6","MARTINSBURG 1, WV US","1.1","6","1.1","1,6","11",",6","10",",6","0",",6","","","0",",6","0",",6","6",",6","0","1,6","5","1,6","0","1,6","19200409",",,6","","","19200408",",,6","19200402",",,6","19200422",",1,6","-3.9",",6,09,","","","0",",T,6,08,","24.9",",,6,02,","29.4","1,6,22,","2633.6","6","242.8","1,6","111.4",",,,6","0",",T,,6","10.04","1,6","15.88","1,,,6","4.20",",,,6","",""
"USC00465705","1920-05","39.45","-77.95","132.6","MARTINSBURG 1, WV US","15.3","6","14.2",",6","5",",6","4",",6","2",",6","","","0",",6","0",",6","0",",6","0",",6","19",",6","0",",6","19200506","+,,6","","","19200524",",,6","19200514",",,6","19200528",",,6","1.7",",6,06,+","","","0",",T,6,24,","32.3",",,6,14,","30.0",",6,28,","2748.2","6","114.6",",6","68.1",",,,6","0",",T,,6","15.09",",6","22.34",",,,6","7.85",",,,6","",""
"USC00465705","1920-06","39.45","-77.95","132.6","MARTINSBURG 1, WV US","114.8","6","99.5","1,6","8",",6","7",",6","1",",6","","","0",",6","0",",6","0",",6","0","1,6","27","1,6","6","1,6","19200605",",,6","","","19200630","+,,6","19200605",",,6","19200629",",1,6","10.6",",6,05,","","","0",",,6,30,+","35.6",",,6,05,","35.0","1,6,29,","2756.8","6","8.6","1,6","115.0",",,,6","0",",,,6","21.49","1,6","28.34","1,,,6","14.65",",,,6","",""
"USC00465705","1920-07","39.45","-77.95","132.6","MARTINSBURG 1, WV US","251.5","6","136.7","2,6","6",",6","5",",6","0",",6","","","0",",6","0",",6","0",",6","0","2,6","29","2,6","5","2,6","19200728","+,,6","","","19200731","+,,6","19200703",",,6","19200723",",2,6","11.7",",6,28,+","","","0",",,6,31,+","22.9",",,6,03,","35.0","2,6,23,","1.9","6","1.9","2,6","74.5",",,,6","0",",,,6","23.01","2,6","29.81","2,,,6","16.20",",,,6","",""
"USC00465705","1920-08","39.45","-77.95","132.6","MARTINSBURG 1, WV US","389.7","6","138.2",",6","9",",6","9",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","29",",6","3",",6","19200804","+,,6","","","19200831","+,,6","19200819",",,6","19200808",",,6","10.0",",6,04,+","","","0",",,6,31,+","35.1",",,6,19,","33.9",",6,08,","4.1","6","2.2",",6","93.6",",,,6","0",",,,6","22.72",",6","27.98",",,,6","17.45",",,,6","",""
