"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00201486","1990-04","46.3414","-86.9242","265.2","CHATHAM EXPERIMENT FARM 2, MI US","9.8","0","9.8",",0","10",",0","2",",0","0",",0","2",",0","3",",0","0",",0","18",",0","1",",0","9",",0","0",",0","","","19900406","+,,0","19900409","+,,0","19900409",",,0","19900402",",,0","19900425",",,0","-10.0",",0,06,+","51",",,0,09,+","76",",,0,09,","9.7",",,0,02,","31.7",",0,25,","4305.3","0","  12.2","1,,,0,5,2","  13.3",",,,0,5,3","355.4",",0","  17.8","1,,,0,5,2","  15.0",",,,0,5,3","  -1.1","1,,,0,5,2","   0.6",",,,0,5,3","  -1.1","1,,,0,5,2","   0.6",",,,0,5,3","   2.9","1,,,0,5,2","   4.2",",,,0,5,3","   6.6","1,,,0,5,2","   5.3",",,,0,5,3","28.8",",,,0","152",",,,0","6.81",",0","13.64",",,,0","-0.02",",,,0"
"USC00201486","1990-05","46.3414","-86.9242","265.2","CHATHAM EXPERIMENT FARM 2, MI US","9.8","0","0.0",",0","11",",0","6",",0","1",",0","1",",0","2",",0","0",",0","8",",0","0",",0","5",",0","0",",0","","","19900506",",,0","19900510",",,0","19900510",",,0","19900510",",,0","19900508",",,0","-3.3",",0,06,","102",",,0,10,","127",",,0,10,","39.6",",,0,10,","26.7",",0,08,","4582.5","0","   9.4",",,,0,5,2","  11.7","1,,,0,5,3","277.2",",0","  18.9",",,,0,5,2","  14.4","1,,,0,5,3","   2.2",",,,0,5,2","   3.3","1,,,0,5,3","   5.6",",,,0,5,2","   6.1","1,,,0,5,3","   6.9",",,,0,5,2","   8.5","1,,,0,5,3","  12.8",",,,0,5,2","  10.9","1,,,0,5,3","110.1",",,,0","152",",,,0","9.39",",0","16.68",",,,0","2.10",",,,0"
"USC00201486","1990-06","46.3414","-86.9242","265.2","CHATHAM EXPERIMENT FARM 2, MI US","26.2","0","16.4",",0","15",",0","12",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","19",",0","0",",0","","","19900604",",,0","19900630","+,,0","19900630","+,,0","19900603",",,0","19900613",",,0","0.0",",0,04,","0",",,0,30,+","0",",,0,30,+","15.0",",,0,03,","30.0",",0,13,","4665.0","0","  15.6",",,,0,5,2","  17.2",",,,0,5,3","82.5",",0","  21.1",",,,0,5,2","  17.8",",,,0,5,3","   6.7",",,,0,5,2","  10.0",",,,0,5,3","  13.3",",,,0,5,2","  12.8",",,,0,5,3","  12.4",",,,0,5,2","  13.7",",,,0,5,3","  17.7",",,,0,5,2","  15.4",",,,0,5,3","77.1",",,,0","0",",,,0","16.13",",0","22.94",",,,0","9.32",",,,0"
"USC00201486","1990-07","46.3414","-86.9242","265.2","CHATHAM EXPERIMENT FARM 2, MI US","67.3","0","41.1",",0","12",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","","","19900711",",,0","19900731","+,,0","19900731","+,,0","19900715",",,0","19900727","+,,0","3.3",",0,11,","0",",,0,31,+","0",",,0,31,+","25.9",",,0,15,","29.4",",0,27,+","45.1","0","  18.3",",,,0,5,2","  19.4",",,,0,5,3","45.1",",0","  22.8",",,,0,5,2","  20.0",",,,0,5,3","  12.2",",,,0,5,2","  15.0",",,,0,5,3","  17.8",",,,0,5,2","  16.1",",,,0,5,3","  15.1",",,,0,5,2","  17.0",",,,0,5,3","  20.8",",,,0,5,2","  18.3",",,,0,5,3","58.0",",,,0","0",",,,0","18.20",",0","25.10",",,,0","11.31",",,,0"
"USC00201486","1990-08","46.3414","-86.9242","265.2","CHATHAM EXPERIMENT FARM 2, MI US","107.1","0","39.8",",0","11",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","","","19900807",",,0","19900831","+,,0","19900831","+,,0","19900804",",,0","19900831","+,,0","4.4",",0,07,","0",",,0,31,+","0",",,0,31,+","30.2",",,0,04,","28.9",",0,31,+","82.1","0","  17.8",",,,0,5,2","  18.9",",,,0,5,3","37.0",",0","  23.3",",,,0,5,2","  25.0",",,,0,5,3","  11.1",",,,0,5,2","  15.6",",,,0,5,3","  18.9",",,,0,5,2","  17.2",",,,0,5,3","  15.2",",,,0,5,2","  17.2",",,,0,5,3","  20.8",",,,0,5,2","  19.0",",,,0,5,3","56.1",",,,0","0",",,,0","18.42",",0","25.31",",,,0","11.54",",,,0"
"USC00201486","1990-09","46.3414","-86.9242","265.2","CHATHAM EXPERIMENT FARM 2, MI US","123.0","0","15.9",",0","18",",0","10",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","","","19900917",",,0","19900930","+,,0","19900930","+,,0","19900914",",,0","19900901",",,0","0.6",",0,17,","0",",,0,30,+","0",",,0,30,+","18.3",",,0,14,","28.3",",0,01,","214.0","0","  16.7",",,,0,5,2","  17.2","1,,,0,5,3","131.9",",0","  21.7",",,,0,5,2","  19.4","1,,,0,5,3","   5.0",",,,0,5,2","   9.4","1,,,0,5,3","  11.1",",,,0,5,2","  11.7","1,,,0,5,3","  12.1",",,,0,5,2","  13.8","1,,,0,5,3","  16.3",",,,0,5,2","  15.7","1,,,0,5,3","92.3",",,,0","0",",,,0","14.46",",0","20.75",",,,0","8.17",",,,0"
"USC00201486","1990-10","46.3414","-86.9242","265.2","CHATHAM EXPERIMENT FARM 2, MI US","123.0","0","0.0",",0","19",",0","8",",0","2",",0","0",",0","0",",0","0",",0","11",",0","0",",0","0",",0","0",",0","","","19901013",",,0","19901027",",,0","19901027",",,0","19901018",",,0","19901003","+,,0","-4.4",",0,13,","0",",T,0,27,","0",",T,0,27,","28.2",",,0,18,","20.6",",0,03,+","559.0","0","   9.4",",,,0,5,2","  11.1",",,,0,5,3","345.0",",0","  11.7",",,,0,5,2","  11.7",",,,0,5,3","   1.1",",,,0,5,2","   2.8",",,,0,5,3","   3.3",",,,0,5,2","   3.9",",,,0,5,3","   5.1",",,,0,5,2","   6.6",",,,0,5,3","   7.4",",,,0,5,2","   7.9",",,,0,5,3","112.5",",,,0","0",",T,,0","7.20",",0","12.56",",,,0","1.85",",,,0"
"USC00201486","1990-11","46.3414","-86.9242","265.2","CHATHAM EXPERIMENT FARM 2, MI US","123.0","0","0.0",",0","2","1,0","1","1,0","0","1,0","0",",0","2",",0","0",",0","21",",0","3",",0","0",",0","0",",0","","","19901126",",,0","19901128","+,,0","19901109",",,0","19901128",",1,0","19901101",",,0","-8.9",",0,26,","0",",T,0,28,+","51",",,0,09,","4.1","1,,0,28,","18.9",",0,01,","1025.1","0","   6.7","1,,,0,5,2","   8.3",",,,0,5,3","466.1",",0","   8.9","1,,,0,5,2","  10.6",",,,0,5,3","  -1.1","1,,,0,5,2","   1.1",",,,0,5,3","  -0.6","1,,,0,5,2","   1.1",",,,0,5,3","   1.3","1,,,0,5,2","   2.9",",,,0,5,3","   2.7","1,,,0,5,2","   3.8",",,,0,5,3","5.9","1,,,0","76",",,,0","2.80",",0","6.83",",,,0","-1.24",",,,0"
"USC00201486","1990-12","46.3414","-86.9242","265.2","CHATHAM EXPERIMENT FARM 2, MI US","123.0","0","0.0",",0","14",",0","5",",0","0",",0","29",",0","14",",0","6",",0","30",",0","17",",0","0",",0","0",",0","","","19901226",",,0","19901219",",,0","19901219",",,0","19901218",",,0","19901209",",,0","-26.1",",0,26,","330",",,0,19,","229",",,0,19,","10.2",",,0,18,","11.1",",0,09,","1759.0","0","   0.0","1,,,0,5,2","   1.1",",,,0,5,3","733.9",",0","   0.0","1,,,0,5,2","   1.1","1,,,0,5,3","  -2.8","1,,,0,5,2","  -2.8",",,,0,5,3","  -2.8","1,,,0,5,2","  -2.2","1,,,0,5,3","  -1.3","1,,,0,5,2","  -0.4",",,,0,5,3","  -1.2","1,,,0,5,2","  -0.2","1,,,0,5,3","35.2",",,,0","1244",",,,0","-5.34",",0","-1.15",",,,0","-9.53",",,,0"
"USC00201486","1991-01","46.3414","-86.9242","265.2","CHATHAM EXPERIMENT FARM 2, MI US","0.0","0","0.0",",0","17",",0","4",",0","0",",0","31",",0","17",",0","12",",0","31",",0","28",",0","0",",0","0",",0","","","19910130",",,0","19910131","+,,0","19910128","+,,0","19910121",",,0","19910119",",,0","-29.4",",0,30,","356",",,0,31,+","127",",,0,28,+","3.8",",,0,21,","3.9",",0,19,","2634.4","0","  -2.8","1,,,0,5,2","  -1.7",",,,0,5,3","875.4",",0","  -2.2","1,,,0,5,2","  -1.7",",,,0,5,3","  -3.9","1,,,0,5,2","  -2.2",",,,0,5,3","  -3.9","1,,,0,5,2","  -2.2",",,,0,5,3","  -3.3","1,,,0,5,2","  -1.9",",,,0,5,3","  -3.1","1,,,0,5,2","  -1.8",",,,0,5,3","21.4",",,,0","1040",",,,0","-9.90",",0","-4.97",",,,0","-14.84",",,,0"
"USC00201486","1991-02","46.3414","-86.9242","265.2","CHATHAM EXPERIMENT FARM 2, MI US","0.0","0","0.0",",0","13",",0","1",",0","0",",0","28",",0","12",",0","5",",0","28",",0","14",",0","0",",0","0",",0","","","19910228","+,,0","19910224","+,,0","19910214",",,0","19910224",",,0","19910204",",,0","-23.9",",0,28,+","305",",,0,24,+","152",",,0,14,","3.0",",,0,24,","13.3",",0,04,","3289.2","0","  -2.2",",,,1,5,2","  -1.1",",,,2,5,3","654.8",",0","  -2.2",",,,1,5,2","  -1.1",",,,2,5,3","  -7.2",",,,1,5,2","  -4.4",",,,2,5,3","  -7.2",",,,1,5,2","  -4.4",",,,2,5,3","  -4.6",",,,1,5,2","  -2.7",",,,2,5,3","  -4.1",",,,1,5,2","  -2.5",",,,2,5,3","9.9",",,,0","748",",,,0","-5.05",",0","0.99",",,,0","-11.10",",,,0"
"USC00201486","1991-03","46.3414","-86.9242","265.2","CHATHAM EXPERIMENT FARM 2, MI US","0.0","0","0.0",",0","10",",0","9",",0","0",",0","28",",0","5",",0","0",",0","29",",0","5",",0","0",",0","0",",0","","","19910312","+,,0","19910304","+,,0","19910302",",,0","19910323",",,0","19910325",",,0","-15.6",",0,12,+","305",",,0,04,+","152",",,0,02,","22.4",",,0,23,","10.6",",0,25,","3899.7","0","  -1.1","1,,,0,5,2","  -1.1",",,,0,5,3","610.5",",0","   0.0","1,,,0,5,2","  -1.1",",,,0,5,3","  -6.1","1,,,0,5,2","  -4.4",",,,0,5,3","  -5.0","1,,,0,5,2","  -3.9",",,,0,5,3","  -3.5","1,,,0,5,2","  -2.2",",,,0,5,3","  -2.8","1,,,0,5,2","  -2.0",",,,0,5,3","79.0",",,,0","432",",,,0","-1.36",",0","3.83",",,,0","-6.55",",,,0"
"USC00201486","1991-04","46.3414","-86.9242","265.2","CHATHAM EXPERIMENT FARM 2, MI US","0.0","0","0.0",",0","9",",0","7",",0","0",",0","2",",0","2",",0","0",",0","15",",0","0",",0","8",",0","0",",0","","","19910412","+,,0","19910410",",,0","19910410",",,0","19910409",",,0","19910407",",,0","-7.8",",0,12,+","178",",,0,10,","254",",,0,10,","15.2",",,0,09,","26.1",",0,07,","4243.6","0","   9.4",",,,0,5,2","  10.6","1,,,0,5,3","343.9",",0","  13.3",",,,0,5,2","  11.1","1,,,0,5,3","  -1.1",",,,0,5,2","  -1.1","1,,,0,5,3","  -1.1",",,,0,5,2","  -1.1","1,,,0,5,3","   1.6",",,,0,5,2","   2.2","1,,,0,5,3","   5.6",",,,0,5,2","   4.4","1,,,0,5,3","53.5",",,,0","305",",,,0","6.87",",0","12.99",",,,0","0.74",",,,0"
"USC00201486","1991-05","46.3414","-86.9242","265.2","CHATHAM EXPERIMENT FARM 2, MI US","23.8","0","23.8",",0","14",",0","8",",0","1",",0","0",",0","0",",0","0",",0","6",",0","0",",0","19",",0","0",",0","","","19910508",",,0","19910531","+,,0","19910531","+,,0","19910513",",,0","19910516","+,,0","-3.3",",0,08,","0",",,0,31,+","0",",,0,31,+","42.2",",,0,13,","30.0",",0,16,+","4397.8","0","  19.4",",,,0,5,2","  17.8",",,,0,5,3","154.2",",0","  21.7",",,,0,5,2","  18.9",",,,0,5,3","   2.2",",,,0,5,2","   3.3",",,,0,5,3","   6.1",",,,0,5,2","   6.1",",,,0,5,3","   9.8",",,,0,5,2","  11.0",",,,0,5,3","  15.3",",,,0,5,2","  13.0",",,,0,5,3","116.8",",,,0","0",",,,0","14.13",",0","21.16",",,,0","7.09",",,,0"
"USC00201486","1991-06","46.3414","-86.9242","265.2","CHATHAM EXPERIMENT FARM 2, MI US","71.8","0","48.0",",0","6",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","2",",0","","","19910613",",,0","19910630","+,,0","19910630","+,,0","19910629",",,0","19910627",",,0","2.8",",0,13,","0",",,0,30,+","0",",,0,30,+","68.6",",,0,29,","35.0",",0,27,","4442.8","0","  19.4",",,,0,5,2","  21.7",",,,0,5,3","45.0",",0","  25.6",",,,0,5,2","  23.3",",,,0,5,3","  12.2",",,,0,5,2","  13.9",",,,0,5,3","  19.4",",,,0,5,2","  16.1",",,,0,5,3","  15.4",",,,0,5,2","  17.1",",,,0,5,3","  22.4",",,,0,5,2","  19.4",",,,0,5,3","112.2",",,,0","0",",,,0","18.43",",0","25.97",",,,0","10.89",",,,0"
"USC00201486","1991-07","46.3414","-86.9242","265.2","CHATHAM EXPERIMENT FARM 2, MI US","125.8","0","54.0",",0","14",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","3",",0","","","19910726",",,0","19910731","+,,0","19910731","+,,0","19910703",",,0","19910717","+,,0","6.1",",0,26,","0",",,0,31,+","0",",,0,31,+","25.7",",,0,03,","32.8",",0,17,+","22.8","0","  21.7",",,,0,5,2","  22.2",",,,0,5,3","22.8",",0","  26.7",",,,0,5,2","  23.9",",,,0,5,3","  13.9",",,,0,5,2","  15.6",",,,0,5,3","  18.3",",,,0,5,2","  17.2",",,,0,5,3","  17.2",",,,0,5,2","  18.3",",,,0,5,3","  22.5",",,,0,5,2","  20.5",",,,0,5,3","143.1",",,,0","0",",,,0","19.34",",0","25.87",",,,0","12.80",",,,0"
"USC00201486","1991-08","46.3414","-86.9242","265.2","CHATHAM EXPERIMENT FARM 2, MI US","212.4","0","86.6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","7",",0","","","19910820",",,0","19910831","+,,0","19910831","+,,0","19910817",",,0","19910828",",,0","5.0",",0,20,","0",",,0,31,+","0",",,0,31,+","18.8",",,0,17,","35.6",",0,28,","52.3","0","  21.1",",,,0,5,2","  22.8",",,,0,5,3","29.5",",0","  26.7",",,,0,5,2","  24.4",",,,0,5,3","  12.8",",,,0,5,2","  15.0",",,,0,5,3","  18.3",",,,0,5,2","  17.8",",,,0,5,3","  17.1",",,,0,5,2","  18.2",",,,0,5,3","  22.5",",,,0,5,2","  20.6",",,,0,5,3","22.6",",,,0","0",",,,0","20.17",",0","27.44",",,,0","12.91",",,,0"
"USC00201486","1991-09","46.3414","-86.9242","265.2","CHATHAM EXPERIMENT FARM 2, MI US","231.8","0","19.4",",0","15",",0","11",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","15",",0","0",",0","","","19910928",",,0","19910930","+,,0","19910930","+,,0","19910910",",,0","19910915",",,0","-3.9",",0,28,","0",",,0,30,+","0",",,0,30,+","23.1",",,0,10,","28.9",",0,15,","214.7","0","  18.9",",,,0,5,2","  19.4",",,,0,5,3","162.4",",0","  21.7",",,,0,5,2","  21.1",",,,0,5,3","   4.4",",,,0,5,2","   5.6",",,,0,5,3","   7.2",",,,0,5,2","   7.2",",,,0,5,3","  12.3",",,,0,5,2","  13.6",",,,0,5,3","  15.7",",,,0,5,2","  15.5",",,,0,5,3","100.8",",,,0","0",",,,0","13.57",",0","19.87",",,,0","7.26",",,,0"
"USC00201486","1991-10","46.3414","-86.9242","265.2","CHATHAM EXPERIMENT FARM 2, MI US","231.8","0","0.0",",0","15",",0","9",",0","2",",0","0",",0","1",",0","0",",0","10",",0","0",",0","0",",0","0",",0","","","19911016",",,0","19911006",",,0","19911006",",,0","19911029",",,0","19911017",",,0","-4.4",",0,16,","0",",T,0,06,","25",",,0,06,","25.9",",,0,29,","20.6",",0,17,","551.2","0","   8.3",",,,0,5,2","   8.9","1,,,0,5,3","336.5",",0","  11.7",",,,0,5,2","  11.7","1,,,0,5,3","   3.3",",,,0,5,2","   3.9","1,,,0,5,3","   5.0",",,,0,5,2","   5.6","1,,,0,5,3","   5.7",",,,0,5,2","   6.4","1,,,0,5,3","   7.6",",,,0,5,2","   8.1","1,,,0,5,3","140.9",",,,0","25",",,,0","7.48",",0","12.75",",,,0","2.21",",,,0"
"USC00201486","1991-11","46.3414","-86.9242","265.2","CHATHAM EXPERIMENT FARM 2, MI US","231.8","0","0.0","1,0","14",",0","10",",0","1",",0","14",",0","6",",0","0","1,0","25","1,0","8",",0","0",",0","0",",0","","","19911108",",1,0","19911125",",,0","19911125",",,0","19911130",",,0","19911119","+,,0","-16.1","1,0,08,","457",",,0,25,","229",",,0,25,","25.4",",,0,30,","11.1",",0,19,+","1099.2","0","","","","","548.0",",0","","","","","","","","","","","","","","","","","","","","","100.7",",,,0","737",",,,0","-0.60","1,0","3.66",",,,0","-4.85","1,,,0"
"USC00201486","1991-12","46.3414","-86.9242","265.2","CHATHAM EXPERIMENT FARM 2, MI US","231.8","0","0.0","1,0","14",",0","5",",0","0",",0","31",",0","13",",0","3","1,0","30","1,0","14",",0","0",",0","0",",0","","","19911216",",1,0","19911215",",,0","19911215",",,0","19911212",",,0","19911222","+,,0","-20.0","1,0,16,","457",",,0,15,","381",",,0,15,","10.9",",,0,12,","6.7",",0,22,+","1783.4","0","","","","","684.2",",0","","","","","","","","","","","","","","","","","","","","","42.1",",,,0","1191",",,,0","-4.57","1,0","-0.46",",,,0","-8.68","1,,,0"
"USC00201486","1992-01","46.3414","-86.9242","265.2","CHATHAM EXPERIMENT FARM 2, MI US","0.0","0","0.0",",0","20",",0","5",",0","0",",0","31",",0","20",",0","5",",0","30",",0","18",",0","0",",0","0",",0","","","19920125",",,0","19920127","+,,0","19920124",",,0","19920116",",,0","19920112","+,,0","-23.9",",0,25,","381",",,0,27,+","152",",,0,24,","7.1",",,0,16,","2.8",",0,12,+","2546.1","0","","","","","762.7",",0","","","","","","","","","","","","","","","","","","","","","33.6",",,,0","1013",",,,0","-6.27",",0","-2.58",",,,0","-9.96",",,,0"
"USC00201486","1992-02","46.3414","-86.9242","265.2","CHATHAM EXPERIMENT FARM 2, MI US","0.0","0","0.0",",0","13",",0","4",",0","0",",0","25","4,0","13",",0","3",",0","29",",0","19",",0","0",",0","0",",0","","","19920212",",,0","19920228",",4,0","19920207",",,0","19920225",",,0","19920217",",,0","-30.0",",0,12,","584","4,,0,28,","203",",,0,07,","10.4",",,0,25,","4.4",",0,17,","3232.0","0","  -1.7","1,,,0,5,2","","","685.9",",0","  -1.7","1,,,0,5,2","   0.0",",,,0,5,3","  -7.2","1,,,0,5,2","","","  -2.2","1,,,0,5,2","   0.0",",,,0,5,3","  -2.2","1,,,0,5,2","","","  -2.0","1,,,0,5,2","   0.0",",,,0,5,3","35.6",",,,0","1065",",,,0","-5.32",",0","-0.90",",,,0","-9.74",",,,0"
"USC00201486","1992-03","46.3414","-86.9242","265.2","CHATHAM EXPERIMENT FARM 2, MI US","0.0","0","0.0","5,0","9","1,0","3","1,0","0","1,0","31",",0","8","1,0","4","1,0","28","1,0","5","5,0","0","5,0","0","5,0","","","19920318",",1,0","19920302","+,,0","19920309",",1,0","19920309",",1,0","19920329",",5,0","-20.0","1,0,18,","559",",,0,02,+","203","1,,0,09,","19.3","1,,0,09,","10.0","5,0,29,","3805.6","0","  -1.7","1,,,0,5,2","   0.0","1,,,0,5,3","573.6","5,0","  -0.6",",,,0,5,2","   0.6","1,,,0,5,3","  -2.2","1,,,0,5,2","  -0.6","1,,,0,5,3","  -2.2",",,,0,5,2","   0.0","1,,,0,5,3","  -1.9","1,,,0,5,2","   0.0","1,,,0,5,3","  -1.9",",,,0,5,2","   0.0","1,,,0,5,3","31.3","1,,,0","660","1,,,0","-3.31","5,0","2.97","5,,,0","-9.59","1,,,0"
"USC00201486","1992-04","46.3414","-86.9242","265.2","CHATHAM EXPERIMENT FARM 2, MI US","0.0","0","0.0","1,0","8","1,0","4","1,0","0","1,0","9",",0","3","2,0","0","1,0","19","1,0","1",",0","0",",0","0",",0","","","19920413",",1,0","19920402","+,,0","19920411","+,2,0","19920422","+,1,0","19920422","+,,0","-13.3","1,0,13,","305",",,0,02,+","102","2,,0,11,+","14.0","1,,0,22,+","16.7",",0,22,+","4227.1","0","   6.7",",,,0,5,2","   7.2",",,,0,5,3","421.5",",0","   9.4",",,,0,5,2","   9.4",",,,0,5,3","  -2.2",",,,0,5,2","  -0.6",",,,0,5,3","  -2.2",",,,0,5,2","  -0.6",",,,0,5,3","   0.2",",,,0,5,2","   1.3",",,,0,5,3","   1.5",",,,0,5,2","   2.2",",,,0,5,3","41.4","1,,,0","229","2,,,0","3.83","1,0","9.52",",,,0","-1.87","1,,,0"
"USC00201486","1992-05","46.3414","-86.9242","265.2","CHATHAM EXPERIMENT FARM 2, MI US","4.6","0","4.6",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","20",",0","0",",0","","","19920506",",,0","19920531","+,,0","19920531","+,,0","19920512",",,0","19920522","+,,0","-6.1",",0,06,","0",",,0,31,+","0",",,0,31,+","8.9",",,0,12,","29.4",",0,22,+","4411.2","0","  13.3",",,,0,5,2","  14.4",",,,0,5,3","184.1",",0","  20.6",",,,0,5,2","  17.2",",,,0,5,3","   2.2",",,,0,5,2","   3.9",",,,0,5,3","   7.8",",,,0,5,2","   7.2",",,,0,5,3","   7.8",",,,0,5,2","   9.3",",,,0,5,3","  13.5",",,,0,5,2","  11.8",",,,0,5,3","29.6",",,,0","0",",,,0","12.54",",0","21.11",",,,0","3.98",",,,0"
"USC00201486","1992-06","46.3414","-86.9242","265.2","CHATHAM EXPERIMENT FARM 2, MI US","18.8","0","14.2",",0","8",",0","6",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","18",",0","1",",0","","","19920622",",,0","19920630","+,,0","19920630","+,,0","19920616",",,0","19920612",",,0","-2.2",",0,22,","0",",,0,30,+","0",",,0,30,+","16.5",",,0,16,","33.9",",0,12,","4542.9","0","  16.7","1,,,0,5,2","  17.8","1,,,0,5,3","131.7",",0","  22.8",",,,0,5,2","  20.6","1,,,0,5,3","   8.3","1,,,0,5,2","   9.4","1,,,0,5,3","  13.9",",,,0,5,2","  11.7","1,,,0,5,3","  12.0","1,,,0,5,2","  13.7","1,,,0,5,3","  18.0",",,,0,5,2","  15.8","1,,,0,5,3","53.9",",,,0","0",",,,0","14.42",",0","21.95",",,,0","6.88",",,,0"
"USC00201486","1992-07","46.3414","-86.9242","265.2","CHATHAM EXPERIMENT FARM 2, MI US","28.3","0","9.5","1,0","19",",0","10",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","20","1,0","0","1,0","","","19920721",",,0","19920731","+,,0","19920731","+,,0","19920702",",,0","19920725","+,1,0","1.7",",0,21,","0",",,0,31,+","0",",,0,31,+","59.9",",,0,02,","26.1","1,0,25,+","88.9","0","  17.8",",,,0,5,2","  20.0","2,,,0,5,3","88.9","1,0","  22.2",",,,0,5,2","  23.3","2,,,0,5,3","  10.6",",,,0,5,2","  11.7","2,,,0,5,3","  12.2",",,,0,5,2","  13.3","2,,,0,5,3","  13.6",",,,0,5,2","  15.0","2,,,0,5,3","  19.0",",,,0,5,2","  17.7","2,,,0,5,3","145.8",",,,0","0",",,,0","15.77","1,0","21.83","1,,,0","9.70",",,,0"
"USC00201486","1992-08","46.3414","-86.9242","265.2","CHATHAM EXPERIMENT FARM 2, MI US","55.4","0","27.1",",0","10",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","","","19920814",",,0","19920831","+,,0","19920831","+,,0","19920808",",,0","19920825","+,,0","1.1",",0,14,","0",",,0,31,+","0",",,0,31,+","26.7",",,0,08,","29.4",",0,25,+","171.9","0","  18.9","1,,,0,5,2","  19.4",",,,0,5,3","83.0",",0","  22.2","1,,,0,5,2","  22.2",",,,0,5,3","  11.1","1,,,0,5,2","  12.8",",,,0,5,3","  14.4","1,,,0,5,2","  15.6",",,,0,5,3","  14.4","1,,,0,5,2","  16.0",",,,0,5,3","  19.6","1,,,0,5,2","  18.7",",,,0,5,3","65.3",",,,0","0",",,,0","16.53",",0","23.04",",,,0","10.02",",,,0"
"USC00201486","1992-09","46.3414","-86.9242","265.2","CHATHAM EXPERIMENT FARM 2, MI US","57.1","0","1.7",",0","14","1,0","6","1,0","0","1,0","0",",0","0",",0","0",",0","1",",0","0",",0","5",",0","0",",0","","","19920923",",,0","19920930","+,,0","19920930","+,,0","19920927",",1,0","19920917","+,,0","-1.1",",0,23,","0",",,0,30,+","0",",,0,30,+","21.1","1,,0,27,","23.3",",0,17,+","316.0","0","  15.6","1,,,0,5,2","  16.7","2,,,0,5,3","144.1",",0","  17.2","1,,,0,5,2","  17.2","2,,,0,5,3","   7.2","1,,,0,5,2","   8.9","2,,,0,5,3","   9.4","1,,,0,5,2","  11.1","2,,,0,5,3","  11.4","1,,,0,5,2","  12.8","2,,,0,5,3","  14.5","1,,,0,5,2","  14.6","2,,,0,5,3","94.6","1,,,0","0",",,,0","13.59",",0","18.92",",,,0","8.25",",,,0"
