"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"IOW00070701","1988-04","-7.3","72.4","4.3","DIEGO GARCIA NAF, IO","2.1",",X","2890.5","X","330.6",",X","8",",X","5",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","28",",X","","","19880430",",,X","19880430","+,,X","19880430","+,,X","","","19880430",",,X","19880425","+,,X","22.8",",X,30,","0",",,X,30,+","0",",,X,30,+","50.3",",,X,30,","32.8",",X,25,+","0.0","X","0.0",",X","123.2",",,,X","0",",,,X","29.35",",X","32.23",",,,X","26.47",",,,X","","","270",",X","","","15.4",",X"
"IOW00070701","1988-06","-7.3","72.4","4.3","DIEGO GARCIA NAF, IO","5.5",",X","","","259.3",",X","16",",X","8",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","0",",X","","","19880628","+,,X","19880630","+,,X","19880630","+,,X","","","19880628",",,X","19880629","+,,X","22.8",",X,28,+","0",",,X,30,+","0",",,X,30,+","27.9",",,X,28,","30.0",",X,29,+","","","0.0",",X","110.9",",,,X","0",",,,X","26.98",",X","29.54",",,,X","24.41",",,,X","","","110",",X","","","14.9",",X"
"IOW00070701","1988-07","-7.3","72.4","4.3","DIEGO GARCIA NAF, IO","5.2",",X","254.4","X","254.4",",X","16",",X","10",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","0",",X","2","","19880731","+,,X","19880731","+,,X","19880731","+,,X","","","19880708",",,X","19880729","+,,X","22.8",",X,31,+","0",",,X,31,+","0",",,X,31,+","27.9",",,X,08,","30.0",",X,29,+","","","0.0",",X","111.9",",,,X","0",",,,X","26.54",",X","28.82",",,,X","24.25",",,,X","","","110",",X","","","13.9",",X"
"IOW00070701","1988-08","-7.3","72.4","4.3","DIEGO GARCIA NAF, IO","5.4",",X","517.4","X","263.0",",X","15",",X","6",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","0",",X","1","","19880830","+,,X","19880831","+,,X","19880831","+,,X","","","19880827",",,X","19880830","+,,X","22.8",",X,30,+","0",",,X,31,+","0",",,X,31,+","22.9",",,X,27,","30.0",",X,30,+","","","0.0",",X","95.1",",,,X","0",",,,X","26.82",",X","29.31",",,,X","24.33",",,,X","","","120",",X","","","14.4",",X"
"IOW00070701","1988-09","-7.3","72.4","4.3","DIEGO GARCIA NAF, IO","5.1",",X","763.4","X","246.0",",X","25",",X","22",",X","7",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","0",",X","","","19880930","+,,X","19880930","+,,X","19880930","+,,X","1","","19880912",",,X","19880928","+,,X","22.2",",X,30,+","0",",,X,30,+","0",",,X,30,+","129.0",",,X,12,","31.1",",X,28,+","","","0.0",",X","684.0",",,,X","0",",,,X","26.53",",X","29.22",",,,X","23.84",",,,X","","","110",",X","","","15.4",",X"
"IOW00070701","1988-10","-7.3","72.4","4.3","DIEGO GARCIA NAF, IO","3.7",",X","1021.5","X","258.1",",X","27",",X","23",",X","9",",X","0","1,X","0",",X","0",",X","0",",X","0",",X","31",",X","0",",X","","","19881023","+,,X","19881031","+,1,X","19881031","+,,X","3","","19881009",",,X","19881025","+,,X","22.2",",X,23,+","0","1,,X,31,+","0",",,X,31,+","127.3",",,X,09,","31.1",",X,25,+","","","0.0",",X","613.9",",,,X","0",",,,X","26.66",",X","29.37",",,,X","23.95",",,,X","","","250",",X","","","14.9",",X"
"IOW00070701","1988-11","-7.3","72.4","4.3","DIEGO GARCIA NAF, IO","4.1",",X","1283.0","X","261.5",",X","19",",X","11",",X","6",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","2",",X","","","19881123","+,,X","19881130","+,,X","19881130","+,,X","2","","19881103",",,X","19881129","+,,X","22.2",",X,23,+","0",",,X,30,+","0",",,X,30,+","62.7",",,X,03,","32.2",",X,29,+","","","0.0",",X","287.6",",,,X","0",",,,X","27.05",",X","29.91",",,,X","24.19",",,,X","","","310",",X","","","17.0",",X"
"IOW00070701","1988-12","-7.3","72.4","4.3","DIEGO GARCIA NAF, IO","","","1589.5","X","306.5",",X","13",",X","8",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","13",",X","","","19881231","+,,X","19881231","+,,X","19881231","+,,X","","","19881230",",,X","19881228","+,,X","22.8",",X,31,+","0",",,X,31,+","0",",,X,31,+","38.6",",,X,30,","32.8",",X,28,+","","","0.0",",X","135.3",",,,X","0",",,,X","28.22",",X","31.55",",,,X","24.89",",,,X","","","360",",X","","","10.3",",X"
"IOW00070701","1989-01","-7.3","72.4","4.3","DIEGO GARCIA NAF, IO","4.5",",X","1844.7","X","255.2",",X","24",",X","22",",X","8",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","0",",X","","","19890124","+,,X","19890131","+,,X","19890131","+,,X","4","","19890107",",,X","19890126","+,,X","22.2",",X,24,+","0",",,X,31,+","0",",,X,31,+","87.6",",,X,07,","31.1",",X,26,+","0.0","X","0.0",",X","577.9",",,,X","0",",,,X","26.56",",X","29.32",",,,X","23.81",",,,X","","","340",",X","","","19.5",",X"
"IOW00070701","1989-02","-7.3","72.4","4.3","DIEGO GARCIA NAF, IO","5.8",",X","2078.1","X","233.4",",X","26",",X","23",",X","4",",X","0",",X","0",",X","0",",X","0",",X","0",",X","28",",X","0",",X","","","19890223","+,,X","19890228","+,,X","19890228","+,,X","1","","19890217",",,X","19890228","+,,X","22.2",",X,23,+","0",",,X,28,+","0",",,X,28,+","41.4",",,X,17,","31.1",",X,28,+","0.0","X","0.0",",X","367.2",",,,X","0",",,,X","26.67",",X","29.70",",,,X","23.64",",,,X","","","320",",X","","","20.0",",X"
"IOW00070701","1989-03","-7.3","72.4","4.3","DIEGO GARCIA NAF, IO","3.8",",X","2374.3","X","296.2",",X","15",",X","10",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","8",",X","","","19890301",",,X","19890331","+,,X","19890331","+,,X","","","19890307",",,X","19890323","+,,X","22.2",",X,01,","0",",,X,31,+","0",",,X,31,+","68.6",",,X,07,","32.2",",X,23,+","0.0","X","0.0",",X","208.9",",,,X","0",",,,X","27.89",",X","30.83",",,,X","24.95",",,,X","","","330",",X","","","20.6",",X"
"IOW00070701","1989-04","-7.3","72.4","4.3","DIEGO GARCIA NAF, IO","3.6",",X","2675.7","X","301.4",",X","12",",X","5",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","4",",X","","","19890405",",,X","19890430","+,,X","19890430","+,,X","1","","19890405",",,X","19890423",",,X","22.2",",X,05,","0",",,X,30,+","0",",,X,30,+","16.8",",,X,05,","35.0",",X,23,","0.0","X","0.0",",X","46.7",",,,X","0",",,,X","28.38",",X","30.97",",,,X","25.79",",,,X","","","300",",X","","","16.4",",X"
"IOW00070701","1989-05","-7.3","72.4","4.3","DIEGO GARCIA NAF, IO","4.5",",X","2963.1","X","287.4",",X","11",",X","6",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","1",",X","","","19890506",",,X","19890531","+,,X","19890531","+,,X","","","19890521",",,X","19890508",",,X","19.4",",X,06,","0",",,X,31,+","0",",,X,31,+","34.0",",,X,21,","32.2",",X,08,","0.0","X","0.0",",X","115.2",",,,X","0",",,,X","27.60",",X","30.50",",,,X","24.71",",,,X","","","130",",X","","","15.4",",X"
"IOW00070701","1989-06","-7.3","72.4","4.3","DIEGO GARCIA NAF, IO","5.2",",X","3193.9","X","230.8",",X","14",",X","9",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","0",",X","","","19890609",",,X","19890630","+,,X","19890630","+,,X","","","19890630",",,X","19890625","+,,X","21.1",",X,09,","0",",,X,30,+","0",",,X,30,+","25.4",",,X,30,","30.0",",X,25,+","0.0","X","0.0",",X","100.5",",,,X","0",",,,X","26.03",",X","28.79",",,,X","23.27",",,,X","","","130",",X","","","18.0",",X"
"IOW00070701","1989-07","-7.3","72.4","4.3","DIEGO GARCIA NAF, IO","5.8",",X","229.3","X","229.3",",X","13",",X","8",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","0",",X","","","19890704","+,,X","19890731","+,,X","19890731","+,,X","","","19890702",",,X","19890731","+,,X","22.2",",X,04,+","0",",,X,31,+","0",",,X,31,+","66.5",",,X,02,","28.9",",X,31,+","0.0","X","0.0",",X","210.6",",,,X","0",",,,X","25.73",",X","28.05",",,,X","23.42",",,,X","","","130",",X","","","14.4",",X"
"IOW00070701","1989-08","-7.3","72.4","4.3","DIEGO GARCIA NAF, IO","6.8",",X","473.7","X","244.4",",X","13",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","0",",X","","","19890817","+,,X","19890831","+,,X","19890831","+,,X","","","19890809",",,X","19890826","+,,X","22.2",",X,17,+","0",",,X,31,+","0",",,X,31,+","22.6",",,X,09,","30.0",",X,26,+","0.0","X","0.0",",X","50.9",",,,X","0",",,,X","26.22",",X","28.61",",,,X","23.83",",,,X","","","140",",X","","","15.4",",X"
"IOW00070701","1989-09","-7.3","72.4","4.3","DIEGO GARCIA NAF, IO","5.1",",X","723.4","X","249.7",",X","19",",X","11",",X","4",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","0",",X","","","19890918",",,X","19890930","+,,X","19890930","+,,X","2","","19890915",",,X","19890929",",,X","21.1",",X,18,","0",",,X,30,+","0",",,X,30,+","59.7",",,X,15,","31.1",",X,29,","0.0","X","0.0",",X","228.4",",,,X","0",",,,X","26.66",",X","29.23",",,,X","24.08",",,,X","","","50",",X","","","14.9",",X"
"IOW00070701","1989-10","-7.3","72.4","4.3","DIEGO GARCIA NAF, IO","5.4",",X","998.7","X","275.3",",X","17",",X","8",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","0",",X","","","19891013",",,X","19891031","+,,X","19891031","+,,X","","","19891014",",,X","19891031","+,,X","21.1",",X,13,","0",",,X,31,+","0",",,X,31,+","14.7",",,X,14,","31.1",",X,31,+","0.0","X","0.0",",X","57.6",",,,X","0",",,,X","27.21",",X","30.11",",,,X","24.32",",,,X","","","110",",X","","","16.4",",X"
"IOW00070701","1989-11","-7.3","72.4","4.3","DIEGO GARCIA NAF, IO","3.5",",X","1275.7","X","277.0",",X","23",",X","16",",X","4",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","1",",X","1","","19891112","+,,X","19891130","+,,X","19891130","+,,X","1","","19891122",",,X","19891115",",,X","22.8",",X,12,+","0",",,X,30,+","0",",,X,30,+","35.8",",,X,22,","32.8",",X,15,","0.0","X","0.0",",X","239.3",",,,X","0",",,,X","27.57",",X","30.72",",,,X","24.41",",,,X","","","300",",X","","","13.4",",X"
"IOW00070701","1989-12","-7.3","72.4","4.3","DIEGO GARCIA NAF, IO","3.1",",X","1562.3","X","286.6",",X","21",",X","14",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","3",",X","","","19891229",",,X","19891231","+,,X","19891231","+,,X","2","","19891226",",,X","19891223","+,,X","22.2",",X,29,","0",",,X,31,+","0",",,X,31,+","39.6",",,X,26,","32.2",",X,23,+","0.0","X","0.0",",X","229.7",",,,X","0",",,,X","27.58",",X","30.78",",,,X","24.38",",,,X","","","300",",X","","","18.5",",X"
"IOW00070701","1990-01","-7.3","72.4","4.3","DIEGO GARCIA NAF, IO","4.2",",X","1841.5","X","279.2",",X","26",",X","20",",X","4",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","1",",X","","","19900114","+,,X","19900131","+,,X","19900131","+,,X","1","","19900130",",,X","19900119",",,X","22.2",",X,14,+","0",",,X,31,+","0",",,X,31,+","69.6",",,X,30,","32.2",",X,19,","0.0","X","0.0",",X","387.1",",,,X","0",",,,X","27.34",",X","30.41",",,,X","24.27",",,,X","","","290",",X","","","19.0",",X"
"IOW00070701","1990-02","-7.3","72.4","4.3","DIEGO GARCIA NAF, IO","2.5",",X","2118.3","X","276.8",",X","21",",X","18",",X","6",",X","0",",X","0",",X","0",",X","0",",X","0",",X","28",",X","16",",X","1","","19900222",",,X","19900228","+,,X","19900228","+,,X","6","","19900219",",,X","19900213","+,,X","22.2",",X,22,","0",",,X,28,+","0",",,X,28,+","59.9",",,X,19,","32.8",",X,13,+","0.0","X","0.0",",X","347.9",",,,X","0",",,,X","28.22",",X","31.54",",,,X","24.90",",,,X","","","330",",X","","","18.5",",X"
"IOW00070701","1990-03","-7.3","72.4","4.3","DIEGO GARCIA NAF, IO","3.4",",X","2438.9","X","320.6",",X","20",",X","10",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","17",",X","","","19900330","+,,X","19900331","+,,X","19900331","+,,X","3","","19900317",",,X","19900312","+,,X","22.8",",X,30,+","0",",,X,31,+","0",",,X,31,+","29.2",",,X,17,","32.8",",X,12,+","0.0","X","0.0",",X","122.8",",,,X","0",",,,X","28.68",",X","31.62",",,,X","25.73",",,,X","","","300",",X","","","17.5",",X"
"IOW00070701","1990-04","-7.3","72.4","4.3","DIEGO GARCIA NAF, IO","2.3",",X","2747.1","X","308.2",",X","13",",X","12",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","19",",X","","","19900422","+,,X","19900430","+,,X","19900430","+,,X","2","","19900409",",,X","19900427","+,,X","22.8",",X,22,+","0",",,X,30,+","0",",,X,30,+","78.5",",,X,09,","32.8",",X,27,+","0.0","X","0.0",",X","200.6",",,,X","0",",,,X","28.61",",X","31.55",",,,X","25.66",",,,X","","","300",",X","","","16.4",",X"
"IOW00070701","1990-05","-7.3","72.4","4.3","DIEGO GARCIA NAF, IO","3.8",",X","3048.9","X","301.8",",X","18",",X","14",",X","4",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","7",",X","","","19900529","+,,X","19900531","+,,X","19900531","+,,X","2","","19900510",",,X","19900515","+,,X","23.9",",X,29,+","0",",,X,31,+","0",",,X,31,+","125.5",",,X,10,","32.8",",X,15,+","0.0","X","0.0",",X","385.2",",,,X","0",",,,X","28.07",",X","30.87",",,,X","25.27",",,,X","","","120",",X","","","15.4",",X"
"IOW00070701","1990-06","-7.3","72.4","4.3","DIEGO GARCIA NAF, IO","4.5",",X","3310.1","X","261.2",",X","18",",X","10",",X","4",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","0",",X","","","19900619","+,,X","19900630","+,,X","19900630","+,,X","1","","19900616",",,X","19900615","+,,X","22.8",",X,19,+","0",",,X,30,+","0",",,X,30,+","147.3",",,X,16,","31.1",",X,15,+","0.0","X","0.0",",X","343.3",",,,X","0",",,,X","27.04",",X","29.56",",,,X","24.52",",,,X","","","120",",X","","","15.4",",X"
"IOW00070701","1990-07","-7.3","72.4","4.3","DIEGO GARCIA NAF, IO","4.0",",X","270.4","X","270.4",",X","3",",X","1",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","0",",X","","","19900703",",,X","19900731","+,,X","19900731","+,,X","","","19900721",",,X","19900723","+,,X","22.2",",X,03,","0",",,X,31,+","0",",,X,31,+","78.7",",,X,21,","31.1",",X,23,+","0.0","X","0.0",",X","83.3",",,,X","0",",,,X","27.05",",X","29.84",",,,X","24.27",",,,X","","","120",",X","","","14.4",",X"
"IOW00070701","1990-08","-7.3","72.4","4.3","DIEGO GARCIA NAF, IO","5.6",",X","522.3","X","251.9",",X","13",",X","4",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","0",",X","1","","19900818","+,,X","19900831","+,,X","19900831","+,,X","","","19900801",",,X","19900827",",,X","22.2",",X,18,+","0",",,X,31,+","0",",,X,31,+","17.0",",,X,01,","31.1",",X,27,","0.0","X","0.0",",X","39.1",",,,X","0",",,,X","26.46",",X","29.22",",,,X","23.70",",,,X","","","100",",X","","","14.9",",X"
"IOW00070701","1990-09","-7.3","72.4","4.3","DIEGO GARCIA NAF, IO","5.5",",X","757.1","X","234.8",",X","20",",X","17",",X","9",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","0",",X","","","19900924","+,,X","19900930","+,,X","19900930","+,,X","1","","19900919",",,X","19900909","+,,X","21.1",",X,24,+","0",",,X,30,+","0",",,X,30,+","170.7",",,X,19,","31.1",",X,09,+","0.0","X","0.0",",X","680.8",",,,X","0",",,,X","26.16",",X","28.92",",,,X","23.39",",,,X","","","110",",X","","","21.1",",X"
"IOW00070701","1990-10","-7.3","72.4","4.3","DIEGO GARCIA NAF, IO","4.5",",X","1017.0","X","259.9",",X","23",",X","18",",X","8",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","0",",X","","","19901026",",,X","19901031","+,,X","19901031","+,,X","","","19901024",",,X","19901031","+,,X","22.2",",X,26,","0",",,X,31,+","0",",,X,31,+","60.5",",,X,24,","31.1",",X,31,+","0.0","X","0.0",",X","473.6",",,,X","0",",,,X","26.72",",X","29.52",",,,X","23.92",",,,X","","","180",",X","","","19.0",",X"
"IOW00070701","1990-11","-7.3","72.4","4.3","DIEGO GARCIA NAF, IO","3.2",",X","1292.5","X","275.5",",X","16",",X","12",",X","6",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","3",",X","","","19901125","+,,X","19901130","+,,X","19901130","+,,X","3","","19901108",",,X","19901121","+,,X","22.2",",X,25,+","0",",,X,30,+","0",",,X,30,+","68.1",",,X,08,","32.2",",X,21,+","0.0","X","0.0",",X","435.9",",,,X","0",",,,X","27.52",",X","30.38",",,,X","24.65",",,,X","","","140",",X","","","12.9",",X"
"IOW00070701","1990-12","-7.3","72.4","4.3","DIEGO GARCIA NAF, IO","3.4",",X","1587.7","X","295.2",",X","19",",X","13",",X","4",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","7",",X","","","19901223","+,,X","19901231","+,,X","19901231","+,,X","","","19901216",",,X","19901228","+,,X","22.8",",X,23,+","0",",,X,31,+","0",",,X,31,+","52.8",",,X,16,","32.2",",X,28,+","0.0","X","0.0",",X","285.6",",,,X","0",",,,X","27.85",",X","30.67",",,,X","25.04",",,,X","","","280",",X","","","20.6",",X"
"IOW00070701","1991-01","-7.3","72.4","4.3","DIEGO GARCIA NAF, IO","3.7",",X","1874.1","X","286.4",",X","21",",X","14",",X","5",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","1",",X","","","19910124","+,,X","19910131","+,,X","19910131","+,,X","","","19910109",",,X","19910102",",,X","22.8",",X,24,+","0",",,X,31,+","0",",,X,31,+","62.7",",,X,09,","32.2",",X,02,","0.0","X","0.0",",X","332.8",",,,X","0",",,,X","27.57",",X","30.21",",,,X","24.93",",,,X","","","280",",X","","","20.0",",X"
"IOW00070701","1991-02","-7.3","72.4","4.3","DIEGO GARCIA NAF, IO","3.6",",X","2151.4","X","277.3",",X","13",",X","11",",X","4",",X","0",",X","0",",X","0",",X","0",",X","0",",X","28",",X","7",",X","","","19910216","+,,X","19910228","+,,X","19910228","+,,X","","","19910212",",,X","19910209",",,X","22.2",",X,16,+","0",",,X,28,+","0",",,X,28,+","125.2",",,X,12,","32.8",",X,09,","0.0","X","0.0",",X","325.9",",,,X","0",",,,X","28.24",",X","31.00",",,,X","25.47",",,,X","","","270",",X","","","17.5",",X"
"IOW00070701","1991-03","-7.3","72.4","4.3","DIEGO GARCIA NAF, IO","2.3",",X","2473.1","X","321.7",",X","13",",X","11",",X","3",",X","0","1,X","0",",X","0",",X","0",",X","0",",X","31",",X","17",",X","","","19910321","+,,X","19910331","+,1,X","19910331","+,,X","","","19910321","+,,X","19910311","+,,X","22.8",",X,21,+","0","1,,X,31,+","0",",,X,31,+","46.7",",,X,21,+","32.8",",X,11,+","0.0","X","0.0",",X","208.9",",,,X","0",",,,X","28.71",",X","31.67",",,,X","25.75",",,,X","","","290",",X","","","14.9",",X"
"IOW00070701","1991-04","-7.3","72.4","4.3","DIEGO GARCIA NAF, IO","2.4",",X","2788.7","X","315.6",",X","16",",X","9",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","24",",X","","","19910407",",,X","19910430","+,,X","19910430","+,,X","","","19910414",",,X","19910409","+,,X","22.8",",X,07,","0",",,X,30,+","0",",,X,30,+","27.7",",,X,14,","32.8",",X,09,+","0.0","X","0.0",",X","108.9",",,,X","0",",,,X","28.85",",X","32.02",",,,X","25.68",",,,X","","","210",",X","","","12.9",",X"
"IOW00070701","1991-05","-7.3","72.4","4.3","DIEGO GARCIA NAF, IO","3.3",",X","3110.9","X","322.2",",X","12",",X","8",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","22",",X","","","19910521",",,X","19910531","+,,X","19910531","+,,X","","","19910521",",,X","19910525","+,,X","22.2",",X,21,","0",",,X,31,+","0",",,X,31,+","31.0",",,X,21,","32.8",",X,25,+","0.0","X","0.0",",X","148.3",",,,X","0",",,,X","28.73",",X","31.51",",,,X","25.94",",,,X","","","110",",X","","","16.4",",X"
"IOW00070701","1991-06","-7.3","72.4","4.3","DIEGO GARCIA NAF, IO","4.1",",X","3398.8","X","287.9",",X","17",",X","12",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","3",",X","","","19910627","+,,X","19910630","+,,X","19910630","+,,X","","","19910627",",,X","19910630","+,,X","22.8",",X,27,+","0",",,X,30,+","0",",,X,30,+","80.5",",,X,27,","32.2",",X,30,+","0.0","X","0.0",",X","184.9",",,,X","0",",,,X","27.93",",X","30.53",",,,X","25.33",",,,X","","","130",",X","","","13.4",",X"
"IOW00070701","1991-07","-7.3","72.4","4.3","DIEGO GARCIA NAF, IO","5.2",",X","274.5","X","274.5",",X","18",",X","10",",X","4",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","1",",X","","","19910721","+,,X","19910731","+,,X","19910731","+,,X","","","19910721","+,,X","19910706",",,X","22.8",",X,21,+","0",",,X,31,+","0",",,X,31,+","62.2",",,X,21,+","32.2",",X,06,","0.0","X","0.0",",X","274.6",",,,X","0",",,,X","27.19",",X","29.70",",,,X","24.68",",,,X","","","190",",X","","","15.4",",X"
"IOW00070701","1991-08","-7.3","72.4","4.3","DIEGO GARCIA NAF, IO","5.3",",X","550.1","X","275.6",",X","14",",X","8",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","0",",X","","","19910804",",,X","19910831","+,,X","19910831","+,,X","","","19910802",",,X","19910831","+,,X","22.8",",X,04,","0",",,X,31,+","0",",,X,31,+","29.5",",,X,02,","30.0",",X,31,+","0.0","X","0.0",",X","91.5",",,,X","0",",,,X","27.22",",X","29.63",",,,X","24.82",",,,X","","","160",",X","","","14.4",",X"
"IOW00070701","1991-09","-7.3","72.4","4.3","DIEGO GARCIA NAF, IO","4.7",",X","809.6","X","259.5",",X","19",",X","12",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","0",",X","","","19910925","+,,X","19910930","+,,X","19910930","+,,X","","","19910925",",,X","19910929",",,X","22.2",",X,25,+","0",",,X,30,+","0",",,X,30,+","104.1",",,X,25,","31.1",",X,29,","0.0","X","0.0",",X","289.3",",,,X","0",",,,X","26.98",",X","29.35",",,,X","24.61",",,,X","","","110",",X","","","14.9",",X"
"IOW00070701","1991-10","-7.3","72.4","4.3","DIEGO GARCIA NAF, IO","3.2",",X","1072.4","X","262.8",",X","22",",X","19",",X","8",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","4",",X","","","19911023",",,X","19911031","+,,X","19911031","+,,X","1","","19911029",",,X","19911031","+,,X","21.1",",X,23,","0",",,X,31,+","0",",,X,31,+","117.1",",,X,29,","32.2",",X,31,+","0.0","X","0.0",",X","567.6",",,,X","0",",,,X","26.81",",X","29.84",",,,X","23.78",",,,X","","","120",",X","","","14.9",",X"
"IOW00070701","1991-11","-7.3","72.4","4.3","DIEGO GARCIA NAF, IO","2.9",",X","1340.8","X","268.4",",X","23",",X","16",",X","5",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","4",",X","","","19911121",",,X","19911130","+,,X","19911130","+,,X","","","19911120",",,X","19911128","+,,X","22.2",",X,21,","0",",,X,30,+","0",",,X,30,+","91.4",",,X,20,","32.2",",X,28,+","0.0","X","0.0",",X","467.9",",,,X","0",",,,X","27.28",",X","30.27",",,,X","24.28",",,,X","","","290",",X","","","16.4",",X"
"IOW00070701","1991-12","-7.3","72.4","4.3","DIEGO GARCIA NAF, IO","3.3",",X","1629.0","X","288.2",",X","21",",X","14",",X","6",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","14",",X","","","19911222",",,X","19911231","+,,X","19911231","+,,X","","","19911219",",,X","19911229","+,,X","21.1",",X,22,","0",",,X,31,+","0",",,X,31,+","85.3",",,X,19,","32.2",",X,29,+","0.0","X","0.0",",X","377.1",",,,X","0",",,,X","27.63",",X","30.85",",,,X","24.41",",,,X","","","270",",X","","","20.0",",X"
"IOW00070701","1992-01","-7.3","72.4","4.3","DIEGO GARCIA NAF, IO","3.3",",X","1930.2","X","301.2",",X","19",",X","11",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","8",",X","","","19920129",",,X","19920131","+,,X","19920131","+,,X","","","19920102",",,X","19920128",",,X","22.2",",X,29,","0",",,X,31,+","0",",,X,31,+","71.4",",,X,02,","32.8",",X,28,","0.0","X","0.0",",X","192.4",",,,X","0",",,,X","28.05",",X","30.91",",,,X","25.19",",,,X","","","330",",X","","","17.0",",X"
"IOW00070701","1992-02","-7.3","72.4","4.3","DIEGO GARCIA NAF, IO","5.0",",X","2199.0","X","268.8",",X","18",",X","15",",X","8",",X","0",",X","0",",X","0",",X","0",",X","0",",X","29",",X","6",",X","","","19920219",",,X","19920229","+,,X","19920229","+,,X","6","","19920202",",,X","19920229","+,,X","21.1",",X,19,","0",",,X,29,+","0",",,X,29,+","127.8",",,X,02,","32.2",",X,29,+","0.0","X","0.0",",X","535.0",",,,X","0",",,,X","27.60",",X","30.55",",,,X","24.66",",,,X","","","270",",X","","","18.5",",X"
