"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00400137","1987-06","35.11458","-89.21254","165.5","AMES PLANTATION, TN US","343.7","0","185.6","1,0","10",",0","10",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","30",",0","15",",0","","","19870606",",1,0","19870630","+,,0","19870630","+,,0","19870613",",,0","19870624",",,0","11.1","1,0,06,","0",",,0,30,+","0",",,0,30,+","29.0",",,0,13,","33.9",",0,24,","","","1907.7","0","  27.2",",,,0,0,2","","","0.0",",0","  36.1",",,,0,0,2","","","  22.8",",,,0,0,2","","","  27.2",",,,0,0,2","","","  25.1",",,,0,0,2","","","  32.8",",,,0,0,2","","","120.4",",,,0","0",",,,0","24.75","1,0","31.07",",,,0","18.43","1,,,0","",""
"USC00400137","1987-07","35.11458","-89.21254","165.5","AMES PLANTATION, TN US","573.6","0","229.9",",0","7",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","19",",0","","","19870715",",,0","19870731","+,,0","19870731","+,,0","19870725",",,0","19870729","+,,0","13.3",",0,15,","0",",,0,31,+","0",",,0,31,+","20.6",",,0,25,","35.0",",0,29,+","","","0.0","0","  28.9",",,,0,0,2","","","0.0",",0","  36.1",",,,0,0,2","","","  25.0",",,,0,0,2","","","  28.9",",,,0,0,2","","","  26.8",",,,0,0,2","","","  33.2",",,,0,0,2","","","61.7",",,,0","0",",,,0","25.75",",0","31.87",",,,0","19.62",",,,0","",""
"USC00400137","1987-08","35.11458","-89.21254","165.5","AMES PLANTATION, TN US","833.0","0","259.4","1,0","7",",0","3",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","28",",0","","","19870830",",1,0","19870831","+,,0","19870831","+,,0","19870811",",,0","19870805","+,,0","10.0","1,0,30,","0",",,0,31,+","0",",,0,31,+","20.6",",,0,11,","37.8",",0,05,+","","","0.0","0","  30.6",",,,0,0,2","","","0.0",",0","  37.8",",,,0,0,2","","","  23.9",",,,0,0,2","","","  28.3",",,,0,0,2","","","  27.7",",,,0,0,2","","","  34.5",",,,0,0,2","","","33.5",",,,0","0",",,,0","26.90","1,0","34.03",",,,0","19.78","1,,,0","",""
"USC00400137","1987-09","35.11458","-89.21254","165.5","AMES PLANTATION, TN US","928.6","0","95.6","2,0","","","","","","","0",",0","0",",0","0","1,0","0","1,0","0","1,0","29","1,0","10","1,0","","","19870925","+,1,0","19870930","+,,0","19870930","+,,0","","","19870911",",1,0","6.7","1,0,25,+","0",",,0,30,+","0",",,0,30,+","","","35.0","1,0,11,","","","10.2","0","  26.7",",,,0,0,2","","","10.2","1,0","  34.4",",,,0,0,2","","","  18.3",",,,0,0,2","","","  25.0",",,,0,0,2","","","  22.7",",,,0,0,2","","","  29.1",",,,0,0,2","","","","","0",",,,0","21.45","2,0","29.87","1,,,0","13.03","1,,,0","",""
"USC00400137","1987-10","35.11458","-89.21254","165.5","AMES PLANTATION, TN US","929.5","0","0.9","1,0","4",",0","1",",0","1",",0","0",",0","0",",0","0","1,0","13","1,0","0",",0","19",",0","0",",0","","","19871022","+,1,0","19871031","+,,0","19871031","+,,0","19871027",",,0","19871012","+,,0","-2.8","1,0,22,+","0",",,0,31,+","0",",,0,31,+","65.5",",,0,27,","29.4",",0,12,+","","","188.1","0","  17.8",",,,0,0,2","","","177.9",",0","  25.0","1,,,0,0,2","","","  10.0",",,,0,0,2","","","  13.3","1,,,0,0,2","","","  14.0",",,,0,0,2","","","  20.1","1,,,0,0,2","","","69.3",",,,0","0",",,,0","12.37","1,0","21.83",",,,0","2.92","1,,,0","",""
"USC00400137","1987-11","35.11458","-89.21254","165.5","AMES PLANTATION, TN US","932.6","0","3.1","2,0","8",",0","6",",0","3",",0","0",",0","0",",0","0","2,0","6","2,0","0",",0","9",",0","0",",0","","","19871121",",2,0","19871130","+,,0","19871130","+,,0","19871128","+,,0","19871102",",,0","-6.7","2,0,21,","0",",,0,30,+","0",",,0,30,+","50.8",",,0,28,+","28.9",",0,02,","","","374.7","0","  15.6","2,,,0,0,2","","","186.6",",0","  22.2","1,,,0,0,2","","","   4.4","2,,,0,0,2","","","   7.2","1,,,0,0,2","","","  10.2","2,,,0,0,2","","","  14.7","1,,,0,0,2","","","192.8",",,,0","0",",,,0","11.76","2,0","18.32",",,,0","5.20","2,,,0","",""
"USC00400137","1987-12","35.11458","-89.21254","165.5","AMES PLANTATION, TN US","932.6","0","0.0",",0","10",",0","8",",0","2",",0","0",",0","0",",0","0",",0","15",",0","0",",0","1",",0","0",",0","","","19871217",",,0","19871231","+,,0","19871231","+,,0","19871225",",,0","19871226",",,0","-7.2",",0,17,","0",",,0,31,+","0",",,0,31,+","63.5",",,0,25,","21.1",",0,26,","","","746.7","0","  11.1","3,,,0,0,2","","","372.0",",0","  16.1","3,,,0,0,2","","","   3.9","3,,,0,0,2","","","   5.6","3,,,0,0,2","","","   6.8","3,,,0,0,2","","","  10.5","3,,,0,0,2","","","183.4",",,,0","0",",,,0","6.33",",0","12.37",",,,0","0.30",",,,0","",""
"USC00400137","1988-01","35.11458","-89.21254","165.5","AMES PLANTATION, TN US","0.0","0","0.0","1,0","9",",0","6",",0","1",",0","","","0","1,0","1","1,0","22","1,0","6",",0","0",",0","0",",0","","","19880109",",1,0","","","19880131","+,1,0","19880120",",,0","19880131","+,,0","-18.3","1,0,09,","","","0","1,,0,31,+","27.9",",,0,20,","20.0",",0,31,+","","","1268.3","0","   9.4","3,,,0,0,2","","","521.6",",0","  13.9","3,,,0,0,2","","","   1.1","3,,,0,0,2","","","   2.2","3,,,0,0,2","","","   3.6","3,,,0,0,2","","","   6.0","3,,,0,0,2","","","77.9",",,,0","0","1,,,0","1.03","1,0","6.83",",,,0","-4.77","1,,,0","",""
"USC00400137","1988-02","35.11458","-89.21254","165.5","AMES PLANTATION, TN US","0.0","0","0.0","2,0","9",",0","8",",0","1",",0","1","2,0","0","1,0","1","2,0","20","2,0","2",",0","1",",0","0",",0","","","19880212",",2,0","19880212",",2,0","19880229","+,1,0","19880202",",,0","19880223",",,0","-18.3","2,0,12,","102","2,,0,12,","0","1,,0,29,+","26.7",",,0,02,","21.7",",0,23,","","","1689.9","0","  12.2","2,,,0,0,2","","","421.6",",0","  13.9","1,,,0,0,2","","","   1.7","2,,,0,0,2","","","   1.7","1,,,0,0,2","","","   5.0","2,,,0,0,2","","","   9.0","1,,,0,0,2","","","99.2",",,,0","0","1,,,0","2.86","2,0","9.96",",,,0","-4.24","2,,,0","",""
"USC00400137","1988-03","35.11458","-89.21254","165.5","AMES PLANTATION, TN US","6.1","0","6.1","1,0","11",",0","8",",0","0",",0","0",",0","0",",0","0","1,0","12","1,0","0",",0","12",",0","0",",0","","","19880315",",1,0","19880331","+,,0","19880331","+,,0","19880325",",,0","19880323",",,0","-6.7","1,0,15,","0",",,0,31,+","0",",,0,31,+","24.1",",,0,25,","26.7",",0,23,","","","1952.2","0","  13.9",",,,0,0,2","","","262.3",",0","  20.6",",,,0,0,2","","","   4.4",",,,0,0,2","","","   7.2",",,,0,0,2","","","   8.0",",,,0,0,2","","","  13.8",",,,0,0,2","","","96.9",",,,0","0",",,,0","9.88","1,0","16.63",",,,0","3.12","1,,,0","",""
"USC00400137","1988-04","35.11458","-89.21254","165.5","AMES PLANTATION, TN US","14.7","0","8.6",",0","8",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","","","19880428",",,0","19880430","+,,0","19880430","+,,0","19880418",",,0","19880406",",,0","1.7",",0,28,","0",",,0,30,+","0",",,0,30,+","40.6",",,0,18,","30.0",",0,06,","","","2068.1","0","  18.3","2,,,0,0,2","","","115.9",",0","  25.0","2,,,0,0,2","","","  10.6","2,,,0,0,2","","","  13.9","2,,,0,0,2","","","  13.5","2,,,0,0,2","","","  20.7","2,,,0,0,2","","","130.0",",,,0","0",",,,0","14.76",",0","22.23",",,,0","7.28",",,,0","",""
"USC00400137","1988-05","35.11458","-89.21254","165.5","AMES PLANTATION, TN US","68.5","0","53.8",",0","6",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","2",",0","","","19880501",",,0","19880531","+,,0","19880531","+,,0","19880524",",,0","19880531","+,,0","4.4",",0,01,","0",",,0,31,+","0",",,0,31,+","15.7",",,0,24,","32.2",",0,31,+","","","2090.7","0","  23.9",",,,0,0,2","","","22.6",",0","  33.3",",,,0,0,2","","","  14.4",",,,0,0,2","","","  22.2",",,,0,0,2","","","  19.4",",,,0,0,2","","","  28.4",",,,0,0,2","","","51.6",",,,0","0",",,,0","19.34",",0","27.39",",,,0","11.29",",,,0","",""
"USC00400137","1988-06","35.11458","-89.21254","165.5","AMES PLANTATION, TN US","257.9","0","189.4",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","22",",0","","","19880611",",,0","19880630","+,,0","19880630","+,,0","19880621",",,0","19880630","+,,0","7.2",",0,11,","0",",,0,30,+","0",",,0,30,+","9.1",",,0,21,","37.2",",0,30,+","","","2095.1","0","  30.6",",,,0,0,2","","","4.4",",0","  38.9",",,,0,0,2","","","  17.8",",,,0,0,2","","","  27.2",",,,0,0,2","","","  24.8",",,,0,0,2","","","  34.0",",,,0,0,2","","","9.9",",,,0","0",",,,0","24.50",",0","32.87",",,,0","16.13",",,,0","",""
"USC00400137","1988-07","35.11458","-89.21254","165.5","AMES PLANTATION, TN US","487.1","0","229.2",",0","11",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","16",",0","","","19880723",",,0","19880731","+,,0","19880731","+,,0","19880713",",,0","19880718",",,0","15.0",",0,23,","0",",,0,31,+","0",",,0,31,+","63.0",",,0,13,","35.6",",0,18,","","","0.0","0","  30.0",",,,0,0,2","","","0.0",",0","  36.1",",,,0,0,2","","","  23.9",",,,0,0,2","","","  25.6",",,,0,0,2","","","  26.4",",,,0,0,2","","","  32.3",",,,0,0,2","","","187.0",",,,0","0",",,,0","25.73",",0","31.44",",,,0","20.02",",,,0","",""
"USC00400137","1988-08","35.11458","-89.21254","165.5","AMES PLANTATION, TN US","739.9","0","252.8","1,0","3","1,0","3","1,0","1","1,0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","30","1,0","27","1,0","","","19880830",",1,0","19880831","+,,0","19880831","+,,0","19880820",",1,0","19880818",",1,0","11.1","1,0,30,","0",",,0,31,+","0",",,0,31,+","44.2","1,,0,20,","36.7","1,0,18,","","","0.8","0","  31.1","1,,,0,0,2","","","0.8","1,0","  38.3","1,,,0,0,2","","","  22.2","1,,,0,0,2","","","  29.4","1,,,0,0,2","","","  28.0","1,,,0,0,2","","","  35.0","1,,,0,0,2","","","62.7","1,,,0","0",",,,0","26.73","1,0","33.48","1,,,0","19.98","1,,,0","",""
"USC00400137","1988-09","35.11458","-89.21254","165.5","AMES PLANTATION, TN US","852.9","0","113.0",",0","7","1,0","5","1,0","2","1,0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","7",",0","","","19880907",",,0","19880930","+,,0","19880930","+,,0","19880904",",1,0","19880924","+,,0","6.1",",0,07,","0",",,0,30,+","0",",,0,30,+","69.6","1,,0,04,","33.3",",0,24,+","","","10.0","0","  26.1",",,,0,0,2","","","9.2",",0","  33.9",",,,0,0,2","","","  17.2",",,,0,0,2","","","  23.9",",,,0,0,2","","","  22.7",",,,0,0,2","","","  28.5",",,,0,0,2","","","146.3","1,,,0","0",",,,0","21.80",",0","28.54",",,,0","15.05",",,,0","",""
"USC00400137","1988-10","35.11458","-89.21254","165.5","AMES PLANTATION, TN US","861.6","0","8.7","1,0","11","1,0","7","1,0","2","1,0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","11","1,0","0","1,0","","","19881013",",1,0","19881031","+,,0","19881031","+,,0","19881001",",1,0","19881018",",1,0","1.1","1,0,13,","0",",,0,31,+","0",",,0,31,+","39.4","1,,0,01,","27.8","1,0,18,","","","178.6","0","  21.7","2,,,0,0,2","","","168.6","1,0","  25.0","2,,,0,0,2","","","  10.0","2,,,0,0,2","","","  11.1","2,,,0,0,2","","","  13.7","2,,,0,0,2","","","  18.7","2,,,0,0,2","","","148.6","1,,,0","0",",,,0","13.00","1,0","20.10","1,,,0","5.91","1,,,0","",""
"USC00400137","1988-11","35.11458","-89.21254","165.5","AMES PLANTATION, TN US","861.9","0","0.3",",0","11",",0","9",",0","4",",0","0",",0","0",",0","0",",0","8",",0","0",",0","10",",0","0",",0","","","19881118","+,,0","19881130","+,,0","19881130","+,,0","19881120",",,0","19881126","+,,0","-2.8",",0,18,+","0",",,0,30,+","0",",,0,30,+","50.8",",,0,20,","23.9",",0,26,+","","","395.8","0","  15.6",",,,0,0,2","","","217.2",",0","  21.7",",,,0,0,2","","","   5.6",",,,0,0,2","","","   8.9",",,,0,0,2","","","  10.0",",,,0,0,2","","","  15.6",",,,0,0,2","","","217.3",",,,0","0",",,,0","11.10",",0","18.30",",,,0","3.91",",,,0","",""
"USC00400137","1988-12","35.11458","-89.21254","165.5","AMES PLANTATION, TN US","861.9","0","0.0",",0","7",",0","6",",0","3",",0","0",",0","0",",0","0",",0","19",",0","0",",0","0",",0","0",",0","","","19881218",",,0","19881231","+,,0","19881209",",,0","19881228",",,0","19881204",",,0","-8.9",",0,18,","0",",,0,31,+","0",",T,0,09,","47.0",",,0,28,","20.0",",0,04,","","","807.4","0","  12.2",",,,0,0,2","","","411.6",",0","  17.2",",,,0,0,2","","","   1.1",",,,0,0,2","","","   2.8",",,,0,0,2","","","   5.5",",,,0,0,2","","","   9.4",",,,0,0,2","","","146.8",",,,0","0",",T,,0","5.05",",0","11.84",",,,0","-1.73",",,,0","",""
"USC00400137","1989-01","35.11458","-89.21254","165.5","AMES PLANTATION, TN US","0.0","0","0.0",",0","13",",0","12",",0","2",",0","0",",0","0",",0","0",",0","18",",0","0",",0","2",",0","0",",0","","","19890122",",,0","19890131","+,,0","19890109",",,0","19890112",",,0","19890126",",,0","-5.0",",0,22,","0",",,0,31,+","0",",T,0,09,","62.2",",,0,12,","22.8",",0,26,","","","1159.3","0","  10.0",",,,0,0,2","","","351.9",",0","  15.0","1,,,0,0,2","","","   1.1",",,,0,0,2","","","   7.2","1,,,0,0,2","","","   5.8",",,,0,0,2","","","  10.4","1,,,0,0,2","","","213.3",",,,0","0",",T,,0","6.98",",0","13.10",",,,0","0.86",",,,0","",""
"USC00400137","1989-02","35.11458","-89.21254","165.5","AMES PLANTATION, TN US","0.0","0","0.0",",0","14",",0","12",",0","2",",0","","","0","3,0","0",",0","16",",0","6",",0","4",",0","0",",0","","","19890225","+,,0","","","19890223",",3,0","19890221",",,0","19890202",",,0","-10.6",",0,25,+","","","0","3,T,0,23,","67.1",",,0,21,","23.9",",0,02,","","","1588.9","0","  10.6","1,,,0,0,2","","","429.6",",0","  16.1","1,,,0,0,2","","","   0.6","1,,,0,0,2","","","   1.7","1,,,0,0,2","","","   4.4","1,,,0,0,2","","","   7.7","1,,,0,0,2","","","258.6",",,,0","0","3,T,,0","2.99",",0","8.27",",,,0","-2.29",",,,0","",""
"USC00400137","1989-03","35.11458","-89.21254","165.5","AMES PLANTATION, TN US","8.2","0","8.2",",0","10",",0","8",",0","3",",0","0",",0","0",",0","0",",0","10",",0","1",",0","12",",0","0",",0","","","19890309","+,,0","19890331","+,,0","19890307",",,0","19890329",",,0","19890329",",,0","-3.9",",0,09,+","0",",,0,31,+","0",",T,0,07,","75.4",",,0,29,","28.9",",0,29,","","","1830.8","0","  18.3",",,,0,0,2","","","241.9",",0","  21.7",",,,0,0,2","","","   2.2",",,,0,0,2","","","   3.9",",,,0,0,2","","","   8.0",",,,0,0,2","","","  14.1",",,,0,0,2","","","179.4",",,,0","0",",T,,0","10.79",",0","17.32",",,,0","4.27",",,,0","",""
"USC00400137","1989-04","35.11458","-89.21254","165.5","AMES PLANTATION, TN US","48.5","0","40.3",",0","9",",0","6",",0","1",",0","0",",0","0",",0","0",",0","4",",0","0",",0","15",",0","0",",0","","","19890411",",,0","19890430","+,,0","19890430","+,,0","19890404",",,0","19890429","+,,0","-4.4",",0,11,","0",",,0,30,+","0",",,0,30,+","32.5",",,0,04,","31.1",",0,29,+","","","1986.3","0","  21.1",",,,0,0,2","","","155.5",",0","  30.6",",,,0,0,2","","","   5.6",",,,0,0,2","","","  11.1",",,,0,0,2","","","  13.0",",,,0,0,2","","","  20.6",",,,0,0,2","","","74.2",",,,0","0",",,,0","14.49",",0","21.54",",,,0","7.45",",,,0","",""
"USC00400137","1989-05","35.11458","-89.21254","165.5","AMES PLANTATION, TN US","108.7","0","60.2",",0","11",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","","","19890512","+,,0","19890531","+,,0","19890531","+,,0","19890521",",,0","19890526","+,,0","2.8",",0,12,+","0",",,0,31,+","0",",,0,31,+","21.8",",,0,21,","31.7",",0,26,+","","","2042.6","0","  23.3",",,,0,0,2","","","56.3",",0","  30.0",",,,0,0,2","","","  11.7",",,,0,0,2","","","  18.3",",,,0,0,2","","","  17.6",",,,0,0,2","","","  24.9",",,,0,0,2","","","80.3",",,,0","0",",,,0","18.46",",0","24.83",",,,0","12.08",",,,0","",""
"USC00400137","1989-06","35.11458","-89.21254","165.5","AMES PLANTATION, TN US","263.2","0","154.5",",0","14",",0","10",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","8",",0","","","19890617","+,,0","19890630","+,,0","19890630","+,,0","19890612",",,0","19890627",",,0","11.7",",0,17,+","0",",,0,30,+","0",",,0,30,+","39.1",",,0,12,","33.9",",0,27,","","","2043.1","0","  26.7","1,,,0,0,2","","","0.5",",0","  33.3","1,,,0,0,2","","","  16.1","1,,,0,0,2","","","  23.3","1,,,0,0,2","","","  23.2","1,,,0,0,2","","","  29.4","1,,,0,0,2","","","209.3",",,,0","0",",,,0","23.47",",0","28.82",",,,0","18.11",",,,0","",""
"USC00400137","1989-07","35.11458","-89.21254","165.5","AMES PLANTATION, TN US","481.6","0","218.4",",0","15",",0","11",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","12",",0","","","19890715",",,0","19890731","+,,0","19890731","+,,0","19890702",",,0","19890730","+,,0","16.7",",0,15,","0",",,0,31,+","0",",,0,31,+","94.5",",,0,02,","34.4",",0,30,+","","","0.0","0","  28.3",",,,0,0,2","","","0.0",",0","  36.1",",,,0,0,2","","","  22.2",",,,0,0,2","","","  26.1",",,,0,0,2","","","  25.0",",,,0,0,2","","","  30.9",",,,0,0,2","","","269.3",",,,0","0",",,,0","25.38",",0","30.68",",,,0","20.08",",,,0","",""
"USC00400137","1989-08","35.11458","-89.21254","165.5","AMES PLANTATION, TN US","690.5","0","208.9","1,0","3","1,0","2","1,0","0","1,0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","30","1,0","21","1,0","","","19890809",",1,0","19890831","+,,0","19890831","+,,0","19890825",",1,0","19890829","+,1,0","10.0","1,0,09,","0",",,0,31,+","0",",,0,31,+","14.2","1,,0,25,","35.6","1,0,29,+","","","1.1","0","  29.4","1,,,0,0,2","","","1.1","1,0","  37.2","1,,,0,0,2","","","  22.8","1,,,0,0,2","","","  27.2","1,,,0,0,2","","","  26.0","1,,,0,0,2","","","  33.7","1,,,0,0,2","","","22.4","1,,,0","0",",,,0","25.26","1,0","32.15","1,,,0","18.38","1,,,0","",""
"USC00400137","1989-09","35.11458","-89.21254","165.5","AMES PLANTATION, TN US","791.4","0","100.9",",0","11",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","6",",0","","","19890924",",,0","19890930","+,,0","19890930","+,,0","19890930",",,0","19890902",",,0","3.9",",0,24,","0",",,0,30,+","0",",,0,30,+","66.8",",,0,30,","35.0",",0,02,","","","31.3","0","  27.8",",,,0,0,2","","","30.2",",0","  33.9",",,,0,0,2","","","  12.8",",,,0,0,2","","","  17.8",",,,0,0,2","","","  21.1",",,,0,0,2","","","  26.0",",,,0,0,2","","","137.2",",,,0","0",",,,0","20.69",",0","26.48",",,,0","14.90",",,,0","",""
"USC00400137","1989-10","35.11458","-89.21254","165.5","AMES PLANTATION, TN US","811.4","0","20.0",",0","6",",0","2",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","25",",0","0",",0","","","19891021",",,0","19891031","+,,0","19891019",",,0","19891017",",,0","19891013",",,0","-1.7",",0,21,","0",",,0,31,+","0",",T,0,19,","46.2",",,0,17,","30.0",",0,13,","","","123.7","0","  21.1","1,,,0,0,2","","","92.4",",0","  26.7","1,,,0,0,2","","","   8.3","1,,,0,0,2","","","  11.7","1,,,0,0,2","","","  15.1","1,,,0,0,2","","","  20.5","1,,,0,0,2","","","56.6",",,,0","0",",T,,0","16.00",",0","23.91",",,,0","8.08",",,,0","",""
"USC00400137","1989-11","35.11458","-89.21254","165.5","AMES PLANTATION, TN US","813.9","0","2.5",",0","9",",0","6",",0","2",",0","0",",0","0",",0","0",",0","11",",0","0",",0","11",",0","0",",0","","","19891117",",,0","19891130","+,,0","19891117",",,0","19891108",",,0","19891113","+,,0","-7.2",",0,17,","0",",,0,30,+","0",",T,0,17,","43.7",",,0,08,","26.7",",0,13,+","","","366.1","0","  16.1","1,,,0,0,2","","","242.4",",0","  20.6","1,,,0,0,2","","","   4.4","1,,,0,0,2","","","   7.8","1,,,0,0,2","","","   9.1","1,,,0,0,2","","","  14.2","1,,,0,0,2","","","109.1",",,,0","0",",T,,0","10.34",",0","17.30",",,,0","3.37",",,,0","",""
"USC00400137","1989-12","35.11458","-89.21254","165.5","AMES PLANTATION, TN US","813.9","0","0.0",",0","7","1,0","5","1,0","1","1,0","0",",0","0",",0","3",",0","27",",0","12",",0","0",",0","0",",0","","","19891224","+,,0","19891231","+,,0","19891225","+,,0","19891231",",1,0","19891206",",,0","-22.2",",0,24,+","0",",,0,31,+","0",",T,0,25,+","47.0","1,,0,31,","19.4",",0,06,","","","965.0","0","   8.3",",,,0,0,2","","","598.9",",0","  11.7",",,,0,0,2","","","  -5.6",",,,0,0,2","","","  -2.8",",,,0,0,2","","","   1.6",",,,0,0,2","","","   4.2",",,,0,0,2","","","74.2","1,,,0","0",",T,,0","-0.99",",0","5.58",",,,0","-7.55",",,,0","",""
"USC00400137","1990-01","35.11458","-89.21254","165.5","AMES PLANTATION, TN US","0.0","0","0.0",",0","10",",0","6",",0","1",",0","0",",0","0",",0","0",",0","14",",0","0",",0","1",",0","0",",0","","","19900113",",,0","19900131","+,,0","19900131","+,,0","19900129",",,0","19900117",",,0","-7.8",",0,13,","0",",,0,31,+","0",",,0,31,+","35.6",",,0,29,","21.7",",0,17,","","","1315.3","0","  11.7",",,,0,0,2","","","350.3",",0","  14.4",",,,0,0,2","","","   1.7",",,,0,0,2","","","   3.9",",,,0,0,2","","","   5.7",",,,0,0,2","","","   9.2",",,,0,0,2","","","103.2",",,,0","0",",,,0","7.03",",0","13.21",",,,0","0.85",",,,0","",""
"USC00400137","1990-02","35.11458","-89.21254","165.5","AMES PLANTATION, TN US","0.3","0","0.3",",0","9",",0","7",",0","5",",0","0",",0","0",",0","0",",0","11",",0","0",",0","5",",0","0",",0","","","19900225",",,0","19900228","+,,0","19900228","+,,0","19900203",",,0","19900216","+,,0","-5.0",",0,25,","0",",,0,28,+","0",",,0,28,+","72.4",",,0,03,","23.3",",0,16,+","","","1563.0","0","  15.6",",,,0,0,2","","","247.7",",0","  18.3",",,,0,0,2","","","   3.9",",,,0,0,2","","","   8.3",",,,0,0,2","","","   7.6",",,,0,0,2","","","  12.9",",,,0,0,2","","","240.4",",,,0","0",",,,0","9.49",",0","16.21",",,,0","2.78",",,,0","",""
"USC00400137","1990-03","35.11458","-89.21254","165.5","AMES PLANTATION, TN US","8.7","0","8.4",",0","13",",0","9",",0","2",",0","0",",0","0",",0","0",",0","8",",0","0",",0","9",",0","0",",0","","","19900321","+,,0","19900331","+,,0","19900331","+,,0","19900308",",,0","19900314",",,0","-3.9",",0,21,+","0",",,0,31,+","0",",,0,31,+","43.2",",,0,08,","27.8",",0,14,","","","1798.8","0","  16.1",",,,0,0,2","","","235.8",",0","  21.1",",,,0,0,2","","","   3.9",",,,0,0,2","","","   8.3",",,,0,0,2","","","   9.5",",,,0,0,2","","","  14.8",",,,0,0,2","","","155.3",",,,0","0",",,,0","11.00",",0","16.80",",,,0","5.19",",,,0","",""
"USC00400137","1990-04","35.11458","-89.21254","165.5","AMES PLANTATION, TN US","36.2","0","27.5",",0","10",",0","8",",0","2",",0","0",",0","0",",0","0",",0","5",",0","0",",0","18",",0","0",",0","","","19900407",",,0","19900430","+,,0","19900430","+,,0","19900428",",,0","19900424",",,0","-3.9",",0,07,","0",",,0,30,+","0",",,0,30,+","64.8",",,0,28,","30.0",",0,24,","","","1944.6","0","  19.4",",,,0,0,2","","","145.8",",0","  26.7",",,,0,0,2","","","   5.6",",,,0,0,2","","","  12.8",",,,0,0,2","","","  12.6",",,,0,0,2","","","  19.8",",,,0,0,2","","","173.3",",,,0","0",",,,0","14.39",",0","21.44",",,,0","7.35",",,,0","",""
