"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00003822","1995-12","32.13133","-81.2023","8.7","SAVANNAH HILTON HEAD INTERNATIONAL AIRPORT, GA US","","","","","","","","","3.0",",X","1510.0","0","2.0",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","9",",0","0",",0","13","","7","","19951225","+,,0","19951231","+,,0","19951231","+,,0","1","","19951209",",,0","19951216",",,0","-3.9",",0,25,+","0",",,0,31,+","0",",,0,31,+","11.4",",,0,09,","25.6",",0,16,","","","454.7","0","","","258.4",",0","","","","","","","","","","","","","","","22.6",",,,0","","","","","","","","","0",",,,0","10.06",",0","15.77",",,,0","4.35",",,,0","10328",",X","280",",X","","","","","270",",X","","","2966",",,,0","9.4",",X","","","","","13.9",",X","",""
"USW00003822","1996-01","32.13133","-81.2023","8.7","SAVANNAH HILTON HEAD INTERNATIONAL AIRPORT, GA US","","","","","","","","","4.1",",X","1.4","0","1.4",",0","9",",0","7",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","9",",0","0",",0","13","","2","","19960109",",,0","19960131","+,,0","19960108",",,0","","","19960101",",,0","19960102",",,0","-5.6",",0,09,","0",",,0,31,+","0",",T,0,08,","13.7",",,0,01,","24.4",",0,02,","","","712.5","0","","","257.8",",0","","","","","","","","","","","","","","","51.0",",,,0","","","","","","","","","0",",T,,0","10.06",",0","16.78",",,,0","3.34",",,,0","11371",",X","300",",X","","","","","315",",X","","","3986","2,,,0","12.5",",X","","","","","17.5",",X","",""
"USW00003822","1996-02","32.13133","-81.2023","8.7","SAVANNAH HILTON HEAD INTERNATIONAL AIRPORT, GA US","","","","","","","","","3.9",",X","11.5","0","10.1",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","16",",0","0",",0","14","","3","","19960205",",,0","19960229","+,,0","19960204",",,0","2","","19960202",",,0","19960226",",,0","-7.8",",0,05,","0",",,0,29,+","5",",,0,04,","20.6",",,0,02,","28.9",",0,26,","","","891.1","0","","","178.6",",0","","","","","","","","","","","","","","","34.3",",,,0","","","","","","","","","5",",,,0","12.52",",0","18.83",",,,0","6.21",",,,0","11413",",X","310",",X","","","","","315",",X","","","3575","2,,,0","13.0",",X","","","","","18.0",",X","",""
"USW00003822","1996-03","32.13133","-81.2023","8.7","SAVANNAH HILTON HEAD INTERNATIONAL AIRPORT, GA US","","","","","","","","","4.4",",X","21.5","0","10.0",",0","9",",0","7",",0","1",",0","0",",0","0",",0","0",",0","3",",0","0",",0","15",",0","0",",0","11","","1","","19960309",",,0","19960331","+,,0","19960331","+,,0","2","","19960328",",,0","19960326","+,,0","-4.4",",0,09,","0",",,0,31,+","0",",,0,31,+","34.8",",,0,28,","27.2",",0,26,+","113.0","3,,,0","1056.4","0","","","165.3",",0","","","","","","","","","7.36","2,,,0","","","20.50","2,,,0","108.9",",,,0","","","","","","","","","0",",,,0","13.32",",0","19.31",",,,0","7.34",",,,0","13761",",X","290",",X","","","","","270",",X","","","4653",",,,0","14.3",",X","","","","","22.1",",X","",""
"USW00003822","1996-04","32.13133","-81.2023","8.7","SAVANNAH HILTON HEAD INTERNATIONAL AIRPORT, GA US","","","","","","","","","3.3",",X","67.0","0","45.5",",0","7",",0","4",",0","1",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","24",",0","0",",0","15","","1","","19960410",",,0","19960430","+,,Z","19960430","+,,Z","3","","19960430",",,0","19960414",",,0","1.1",",0,10,","0",",,Z,30,+","0",",,Z,30,+","26.2",",,0,30,","30.6",",0,14,","","","1119.2","0","","","62.8",",0","","","","","","","","","","","","","","","61.8",",,,0","","","","","","","","","0",",,,Z","17.76",",0","24.86",",,,0","10.66",",,,0","","","","","150",",X","150",",X","","","","","","","","","13.0",",X","16.1",",X","","","",""
"USW00003822","1996-05","32.13133","-81.2023","8.7","SAVANNAH HILTON HEAD INTERNATIONAL AIRPORT, GA US","","","","","","","","","2.8","1,X","246.0","0","179.0",",0","3",",0","2",",0","1",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","31",",0","13",",0","19","","3","","19960501",",,0","19960531","+,,Z","19960531","+,,Z","4","","19960527",",,0","19960519",",,0","7.2",",0,01,","0",",,Z,31,+","0",",,Z,31,+","31.8",",,0,27,","36.1",",0,19,","","","1123.4","0","","","4.2",",0","","","","","","","","","","","","","","","36.6",",,,0","","","","","","","","","0",",,,Z","23.97",",0","30.59",",,,0","17.35",",,,0","","","","","30","1,X","150",",X","","","","","","","","","9.8","1,X","13.4",",X","","","",""
"USW00003822","1996-06","32.13133","-81.2023","8.7","SAVANNAH HILTON HEAD INTERNATIONAL AIRPORT, GA US","","","","","","","","","2.5",",X","474.9","0","228.9",",0","10",",0","5",",0","0",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","30",",0","13",",0","23","","1","","19960603",",,0","19960630","+,,Z","19960614",",,Z","14","","19960613",",,0","19960624","+,,0","14.4",",0,03,","0",",,Z,30,+","0",",T,Z,14,","23.9",",,0,13,","36.7",",0,24,+","","","1123.4","0","","","0.0",",0","","","","","","","","","","","","","","","62.1",",,,0","","","","","","","","","0",",T,,Z","25.96",",0","31.87",",,,0","20.06",",,,0","14202","4,X","","","40",",X","30",",X","","","","","","","","","14.8",",X","26.4",",X","","","",""
"USW00003822","1996-07","32.13133","-81.2023","8.7","SAVANNAH HILTON HEAD INTERNATIONAL AIRPORT, GA US","","","","","","","","","","","775.0","0","300.1",",0","15",",0","8",",0","1",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","31",",0","23",",0","17","","","","19960713",",,0","19960731","+,,0","19960731","+,,Z","17","","19960705",",,0","19960702",",,0","20.6",",0,13,","0",",,0,31,+","0",",,Z,31,+","73.4",",,0,05,","37.8",",0,02,","","","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","132.9",",,,0","","","","","","","","","0",",,,Z","28.01",",0","33.25",",,,0","22.78",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00003822","1996-08","32.13133","-81.2023","8.7","SAVANNAH HILTON HEAD INTERNATIONAL AIRPORT, GA US","","","","","","","","","2.0",",X","1021.6","0","246.6",",0","12",",0","11",",0","4",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","31",",0","8",",0","30","","5","","19960824","+,,0","19960831","+,,Z","19960805",",,Z","12","","19960805",",,0","19960827","+,,0","19.4",",0,24,+","0",",,Z,31,+","0",",T,Z,05,","33.3",",,0,05,","32.8",",0,27,+","152.2","4,,,Z","0.0","0","","","0.0",",0","","","","","","","","","","","","","32.85",",,,Z","180.9",",,,0","","","","","","","","","0",",T,,Z","26.29",",0","31.01",",,,0","21.56",",,,0","15436",",X","","","140",",X","140",",X","","","","","2213","1,,,Z","","","14.3",",X","18.3",",X","","","",""
"USW00003822","1996-09","32.13133","-81.2023","8.7","SAVANNAH HILTON HEAD INTERNATIONAL AIRPORT, GA US","","","","","","","","","2.4",",X","1205.3","0","183.7",",0","8",",0","7",",0","0",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","30",",0","5",",0","24","","3","","19960923",",,0","19960930","+,,Z","19960930","+,,Z","5","","19960910",",,0","19960917","+,,0","11.1",",0,23,","0",",,Z,30,+","0",",,Z,30,+","12.4",",,0,10,","33.3",",0,17,+","145.3","4,,,0","0.0","0","","","0.0",",0","","","","","","","","","","","","","32.85",",,,0","72.0",",,,0","","","","","","","","","0",",,,Z","24.46",",0","29.89",",,,0","19.02",",,,0","16501",",X","","","340",",X","330",",X","","","","","2001","1,,,0","","","9.4",",X","11.2",",X","","","",""
"USW00003822","1996-10","32.13133","-81.2023","8.7","SAVANNAH HILTON HEAD INTERNATIONAL AIRPORT, GA US","","","","","","","","","2.8",",X","1261.1","0","55.8",",0","4",",0","2",",0","2",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","27",",0","0",",0","22","","4","","19961020",",,0","19961031","+,,Z","19961031","+,,Z","","","19961007",",,0","19961029",",,0","2.8",",0,20,","0",",,Z,31,+","0",",,Z,31,+","56.4",",,0,07,","30.6",",0,29,","","","29.4","0","","","29.4",",0","","","","","","","","","","","","","","","86.7",",,,0","","","","","","","","","0",",,,Z","19.19",",0","25.18",",,,0","13.19",",,,0","","","","","40",",X","30",",X","","","","","","","","","13.4",",X","15.2",",X","","","",""
"USW00003822","1996-11","32.13133","-81.2023","8.7","SAVANNAH HILTON HEAD INTERNATIONAL AIRPORT, GA US","","","","","","","","","3.0",",X","1271.6","0","10.5",",0","7",",0","2",",0","0",",0","0",",Z","0",",Z","0",",0","4",",0","0",",0","13",",0","0",",0","13","","3","","19961128",",,0","19961130","+,,Z","19961130","+,,Z","2","","19961108",",,0","19961107","+,,0","-0.6",",0,28,","0",",,Z,30,+","0",",,Z,30,+","17.3",",,0,08,","27.8",",0,07,+","","","192.4","0","","","163.0",",0","","","","","","","","","","","","","","","22.5",",,,0","","","","","","","","","0",",,,Z","13.25",",0","19.99",",,,0","6.51",",,,0","","","","","30",",X","20",",X","","","","","","","","","11.2",",X","14.3",",X","","","",""
"USW00003822","1996-12","32.13133","-81.2023","8.7","SAVANNAH HILTON HEAD INTERNATIONAL AIRPORT, GA US","","","","","","","","","2.4",",X","1272.3","0","0.7",",0","8",",0","5",",0","1",",0","0",",Z","0",",Z","0",",0","6",",0","0",",0","9",",0","0",",0","15","","7","","19961221",",,0","19961231","+,,Z","19961231","+,,Z","","","19961201",",,0","19961231","+,,0","-6.1",",0,21,","0",",,Z,31,+","0",",,Z,31,+","34.5",",,0,01,","25.6",",0,31,+","","","402.2","0","","","209.8",",0","","","","","","","","","","","","","","","69.2",",,,0","","","","","","","","","0",",,,Z","11.59",",0","18.24",",,,0","4.93",",,,0","","","","","320",",X","320",",X","","","","","","","","","12.5",",X","14.8",",X","","","",""
"USW00003822","1997-01","32.13133","-81.2023","8.7","SAVANNAH HILTON HEAD INTERNATIONAL AIRPORT, GA US","","","","","","","","","3.0",",X","1.7","0","1.7",",0","10",",0","8",",0","0",",0","0",",Z","0",",Z","0",",0","9",",0","0",",0","7",",0","0",",0","17","","3","","19970119",",,0","19970131","+,,Z","19970131","+,,Z","3","","19970109",",,0","19970124",",,0","-5.6",",0,19,","0",",,Z,31,+","0",",,Z,31,+","19.3",",,0,09,","25.6",",0,24,","","","647.2","0","","","245.0",",0","","","","","","","","","","","","","","","79.3",",,,0","","","","","","","","","0",",,,Z","10.48",",0","16.27",",,,0","4.70",",,,0","","","","","320",",X","190",",X","","","","","","","","","10.7",",X","13.9",",X","","","",""
"USW00003822","1997-02","32.13133","-81.2023","8.7","SAVANNAH HILTON HEAD INTERNATIONAL AIRPORT, GA US","","","","","","","","","2.8",",X","12.5","0","10.8",",0","8",",0","5",",0","0",",0","0",",Z","0",",Z","0",",0","4",",0","0",",0","12",",0","0",",0","21","","5","","19970212",",,0","19970228","+,,Z","19970228","+,,Z","1","","19970222",",,0","19970227",",,0","-2.2",",0,12,","0",",,Z,28,+","0",",,Z,28,+","19.1",",,0,22,","29.4",",0,27,","","","812.1","0","  16.7",",,,Z,5,2","164.9",",0","  21.1",",,,Z,5,2","   9.4",",,,Z,5,2","  11.7",",,,Z,5,2","  12.1",",,,Z,5,2","","","  15.2",",,,Z,5,2","","","59.5",",,,0","","","","","","","","","0",",,,Z","12.83",",0","18.85",",,,0","6.81",",,,0","","","","","160",",X","170",",X","","","","","","","","","11.6",",X","16.1",",X","","","",""
"USW00003822","1997-03","32.13133","-81.2023","8.7","SAVANNAH HILTON HEAD INTERNATIONAL AIRPORT, GA US","","","","","","","","","3.3",",X","57.2","0","44.7",",0","7",",0","4",",0","0",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","24",",0","0",",0","21","","4","","19970307",",,0","19970331","+,,Z","19970331","+,,Z","1","","19970319",",,0","19970322",",,0","1.7",",0,07,","0",",,Z,31,+","0",",,Z,31,+","12.2",",,0,19,","30.0",",0,22,","95.4","1,,,0","863.2","0","  20.0",",,,Z,5,2","51.1",",0","  23.3",",,,Z,5,2","  13.9",",,,Z,5,2","  17.2",",,,Z,5,2","  17.1",",,,Z,5,2","14.72",",,,0","  20.4",",,,Z,5,2","26.25",",,,0","39.2",",,,0","","","","","","","","","0",",,,Z","18.13",",0","24.55",",,,0","11.70",",,,0","","","","","330",",X","310",",X","","","","","967",",,,0","","","12.5",",X","17.9",",X","","","",""
"USW00003822","1997-04","32.13133","-81.2023","8.7","SAVANNAH HILTON HEAD INTERNATIONAL AIRPORT, GA US","","","","","","","","","3.2",",X","87.5","0","30.3",",0","8",",0","4",",0","1",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","25",",0","0",",0","15","","1","","19970402",",,0","19970430","+,,Z","19970430","+,,Z","3","","19970428",",,0","19970422",",,0","2.2",",0,02,","0",",,Z,30,+","0",",,Z,30,+","48.5",",,0,28,","29.4",",0,22,","115.8","1,,,0","924.6","0","  21.1",",,,Z,5,2","61.4",",0","  24.4",",,,Z,5,2","  15.6",",,,Z,5,2","  20.0",",,,Z,5,2","  18.1",",,,Z,5,2","13.63",",,,0","  22.4",",,,Z,5,2","28.13",",,,0","92.0",",,,0","","","","","","","","","0",",,,Z","17.29",",0","24.02",",,,0","10.57",",,,0","","","","","290",",X","280",",X","","","","","873",",,,0","","","10.3",",X","14.8",",X","","","",""
"USW00003822","1997-05","32.13133","-81.2023","8.7","SAVANNAH HILTON HEAD INTERNATIONAL AIRPORT, GA US","","","","","","","","","2.8",",X","169.6","0","82.1",",0","8",",0","5",",0","0",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","30",",0","0",",0","20","","4","","19970511","+,,0","19970531","+,,Z","19970531","+,,Z","3","","19970524",",,0","19970526","+,,0","6.7",",0,11,+","0",",,Z,31,+","0",",,Z,31,+","19.1",",,0,24,","31.1",",0,26,+","126.5",",,,0","939.1","0","  23.9",",,,Z,5,2","14.5",",0","  27.2",",,,Z,5,2","  18.3",",,,Z,5,2","  22.8",",,,Z,5,2","  21.6",",,,Z,5,2","17.90",",,,0","  24.8",",,,Z,5,2","31.17","1,,,0","76.1",",,,0","","","","","","","","","0",",,,Z","20.52",",0","26.73",",,,0","14.31",",,,0","","","","","300",",X","290",",X","","","","","667",",,,0","","","13.0",",X","16.5",",X","","","",""
"USW00003822","1997-06","32.13133","-81.2023","8.7","SAVANNAH HILTON HEAD INTERNATIONAL AIRPORT, GA US","","","","","","","","","2.7",",X","345.4","0","175.8",",0","16",",0","11",",0","1",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","27",",0","7",",0","23","","2","","19970609","+,,0","19970630","+,,Z","19970630","+,,Z","8","","19970617",",,0","19970626",",,0","13.9",",0,09,+","0",",,Z,30,+","0",",,Z,30,+","32.3",",,0,17,","33.3",",0,26,","100.8","5,,,0","942.1","0","  27.2",",,,Z,5,2","3.0",",0","  31.1",",,,Z,5,2","  20.6",",,,Z,5,2","  21.7",",,,Z,5,2","  24.0",",,,Z,5,2","20.47",",,,0","  27.4",",,,Z,5,2","33.37","1,,,0","150.0",",,,0","","","","","","","","","0",",,,Z","24.09",",0","28.81",",,,0","19.37",",,,0","","","","","320",",X","310",",X","","","","","450",",,,0","","","13.9",",X","17.9",",X","","","",""
"USW00003822","1997-07","32.13133","-81.2023","8.7","SAVANNAH HILTON HEAD INTERNATIONAL AIRPORT, GA US","","","","","","","","","2.2",",X","624.5","0","279.1",",0","13",",0","11",",0","4",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","31",",0","25",",0","26","","1","","19970731",",,0","19970731","+,,Z","19970731","+,,Z","12","","19970717",",,0","19970704",",,0","17.8",",0,31,","0",",,Z,31,+","0",",,Z,31,+","68.1",",,0,17,","37.2",",0,04,","137.5","1,,,0","0.0","0","  28.9",",,,Z,5,2","0.0",",0","  32.2",",,,Z,5,2","  25.6",",,,Z,5,2","  28.9",",,,Z,5,2","  27.2",",,,Z,5,2","23.34",",,,0","  30.4",",,,Z,5,2","37.60",",,,0","295.8",",,,0","","","","","","","","","0",",,,Z","27.34",",0","32.68",",,,0","21.99",",,,0","","","","","40",",X","40",",X","","","","","537",",,,0","","","20.1",",X","22.8",",X","","","",""
"USW00003822","1997-08","32.13133","-81.2023","8.7","SAVANNAH HILTON HEAD INTERNATIONAL AIRPORT, GA US","","","","","","","","","2.3",",X","870.8","0","246.3",",0","10",",0","4",",0","1",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","31",",0","14",",0","24","","2","","19970825",",,0","19970831","+,,Z","19970830",",,Z","9","","19970816",",,0","19970829",",,0","16.7",",0,25,","0",",,Z,31,+","0",",T,Z,30,","74.9",",,0,16,","35.0",",0,29,","103.9","5,,,0","0.0","0","  27.8",",,,Z,5,2","0.0",",0","  31.1",",,,Z,5,2","  23.9",",,,Z,5,2","  25.6",",,,Z,5,2","  26.5",",,,Z,5,2","22.84",",,,0","  29.4",",,,Z,5,2","36.41",",,,0","115.9",",,,0","","","","","","","","","0",",T,,Z","26.28",",0","31.66",",,,0","20.90",",,,0","","","","","50",",X","60",",X","","","","","299",",,,0","","","14.8",",X","24.1",",X","","","",""
"USW00003822","1997-09","32.13133","-81.2023","8.7","SAVANNAH HILTON HEAD INTERNATIONAL AIRPORT, GA US","","","","","","","","","2.3",",X","1069.2","0","198.4",",0","11",",0","7",",0","3",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","30",",0","6",",0","23","","4","","19970905",",,0","19970930","+,,Z","19970930","+,,Z","7","","19970927","+,,0","19970920",",,0","12.2",",0,05,","0",",,Z,30,+","0",",,Z,30,+","33.0",",,0,27,+","33.9",",0,20,","80.7","3,,,0","0.0","0","  27.2",",,,Z,5,2","0.0",",0","  30.6",",,,Z,5,2","  19.4",",,,Z,5,2","  24.4",",,,Z,5,2","  25.4",",,,Z,5,2","21.75","4,,,0","  27.9",",,,Z,5,2","33.89","4,,,0","135.2",",,,0","","","","","","","","","0",",,,Z","24.95",",0","30.39",",,,0","19.50",",,,0","","","","","30",",X","60",",X","","","","","264","2,,,0","","","10.3",",X","12.5",",X","","","",""
"USW00003822","1997-10","32.13133","-81.2023","8.7","SAVANNAH HILTON HEAD INTERNATIONAL AIRPORT, GA US","","","","","","","","","2.4",",X","1143.7","0","74.5",",0","10",",0","7",",0","2",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","23",",0","0",",0","26","","3","","19971028",",,0","19971031","+,,Z","19971031","+,,Z","3","","19971026",",,0","19971008","+,,0","5.0",",0,28,","0",",,Z,31,+","0",",,Z,31,+","56.9",",,0,26,","30.0",",0,08,+","46.8","2,,,0","46.2","0","  23.3",",,,Z,5,2","46.2",",0","  27.2",",,,Z,5,2","  16.1",",,,Z,5,2","  18.3",",,,Z,5,2","  20.4",",,,Z,5,2","15.98",",,,0","  22.5",",,,Z,5,2","24.63",",,,0","143.6",",,,0","","","","","","","","","0",",,,Z","19.25",",0","24.80",",,,0","13.69",",,,0","","","","","150",",X","310",",X","","","","","236",",,,0","","","10.3",",X","13.9",",X","","","",""
"USW00003822","1997-11","32.13133","-81.2023","8.7","SAVANNAH HILTON HEAD INTERNATIONAL AIRPORT, GA US","","","","","","","","","2.3",",X","1149.3","0","5.6",",0","11",",X","9",",X","3",",X","0",",Z","0",",Z","0",",0","2",",0","0",",0","9",",0","0",",0","21","","2","","19971117",",,0","19971130","+,,Z","19971130","+,,Z","1","","19971112",",,X","19971122",",,0","-1.1",",0,17,","0",",,Z,30,+","0",",,Z,30,+","32.3",",,X,12,","27.8",",0,22,","","","216.3","0","  18.9",",,,Z,5,2","170.1",",0","  20.0",",,,Z,5,2","  10.6",",,,Z,5,2","  12.8",",,,Z,5,2","  13.8",",,,Z,5,2","9.59",",,,0","  16.3",",,,Z,5,2","17.26",",,,0","128.0",",,,X","","","","","","","","","0",",,,Z","12.85",",0","18.73",",,,0","6.96",",,,0","","","","","170",",X","270",",X","","","","","453",",,,0","","","8.9",",X","12.5",",X","","","",""
"USW00003822","1997-12","32.13133","-81.2023","8.7","SAVANNAH HILTON HEAD INTERNATIONAL AIRPORT, GA US","","","","","","","","","2.9",",X","1149.3","0","0.0",",0","13",",0","10",",0","1",",0","0",",Z","0",",Z","0",",0","5",",0","0",",0","4",",0","0",",0","18","","2","","19971207",",,0","19971231","+,,Z","19971230",",,Z","1","","19971224",",,0","19971210",",,0","-2.2",",0,07,","0",",,Z,31,+","0",",T,Z,30,","30.7",",,0,24,","25.6",",0,10,","","","466.4","0","  15.6",",,,Z,5,2","250.1",",0","  18.3",",,,Z,5,2","   8.3",",,,Z,5,2","  10.0",",,,Z,5,2","  11.5",",,,Z,5,2","7.38","2,,,0","  13.7",",,,Z,5,2","14.48","2,,,0","101.1",",,,0","","","","","","","","","0",",T,,Z","10.26",",0","15.59",",,,0","4.94",",,,0","","","","","10",",X","260",",X","","","","","644",",,,0","","","11.2",",X","14.8",",X","","","",""
"USW00003822","1998-01","32.13133","-81.2023","8.7","SAVANNAH HILTON HEAD INTERNATIONAL AIRPORT, GA US","","","","","","","","","2.9",",X","5.3","0","5.3",",0","12",",0","8",",0","3",",0","0",",0","0",",0","0",",0","3",",0","0",",0","7",",0","0",",0","21","","3","","19980101",",,0","19980131","+,,0","19980131","+,,0","2","","19980123",",,0","19980106",",,0","-3.9",",0,01,","0",",,0,31,+","0",",,0,31,+","65.8",",,0,23,","24.4",",0,06,","29.7","1,,,0","679.4","0","  16.7",",,,Z,5,2","213.0",",0","  17.8",",,,Z,5,2","   5.6",",,,Z,5,2","   9.4",",,,Z,5,2","  11.1",",,,Z,5,2","8.40","1,,,0","  13.5",",,,Z,5,2","15.55","1,,,0","190.9",",,,0","","","","","","","","","0",",,,0","11.63",",0","17.13",",,,0","6.14",",,,0","","","","","320",",X","310",",X","","","","","670",",,,0","","","12.5",",X","17.0",",X","","","",""
"USW00003822","1998-02","32.13133","-81.2023","8.7","SAVANNAH HILTON HEAD INTERNATIONAL AIRPORT, GA US","","","","","","","","","3.5",",X","7.5","0","2.2",",0","12",",0","7",",0","4",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","9",",0","0",",0","19","","2","","19980206","+,,0","19980228","+,,Z","19980222",",,Z","6","","19980216",",,0","19980228","+,,0","1.1",",0,06,+","0",",,Z,28,+","0",",T,Z,22,","42.4",",,0,16,","24.4",",0,28,+","44.3","1,,,0","851.7","0","  15.0",",,,Z,5,2","172.3",",0","  17.8",",,,Z,5,2","   8.3",",,,Z,5,2","  10.6",",,,Z,5,2","  11.2",",,,Z,5,2","8.79",",,,0","  13.8",",,,Z,5,2","18.48",",,,0","174.8",",,,0","","","","","","","","","0",",T,,Z","12.26",",0","17.87",",,,0","6.65",",,,0","","","","","90",",X","90",",X","","","","","922",",,,0","","","13.9",",X","16.5",",X","","","",""
"USW00003822","1998-03","32.13133","-81.2023","8.7","SAVANNAH HILTON HEAD INTERNATIONAL AIRPORT, GA US","","","","","","","","","3.3",",X","20.4","0","12.9",",0","9",",0","5",",0","2",",0","0",",Z","0",",Z","0",",0","4",",0","0",",0","12",",0","0",",0","17","","1","","19980313",",,0","19980331","+,,Z","19980331","+,,Z","3","","19980318",",,0","19980331","+,,0","-4.4",",0,13,","0",",,Z,31,+","0",",,Z,31,+","39.6",",,0,18,","27.8",",0,31,+","75.8","5,,,0","1013.8","0","  18.9","2,,,Z,5,2","162.1",",0","  21.1","2,,,Z,5,2","   8.3","2,,,Z,5,2","  11.1","2,,,Z,5,2","  13.2","2,,,Z,5,2","10.68","2,,,0","  16.3","2,,,Z,5,2","22.79","2,,,0","101.1",",,,0","","","","","","","","","0",",,,Z","13.52",",0","19.21",",,,0","7.83",",,,0","","","","","160",",X","180",",X","","","","","945","2,,,0","","","11.2",",X","14.3",",X","","","",""
"USW00003822","1998-04","32.13133","-81.2023","8.7","SAVANNAH HILTON HEAD INTERNATIONAL AIRPORT, GA US","","","","","","","","","3.1",",X","60.3","0","39.9",",0","10",",0","8",",0","1",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","26",",0","0",",0","19","","2","","19980406",",,0","19980430","+,,Z","19980423",",,Z","6","","19980408",",,0","19980403",",,0","5.0",",0,06,","0",",,Z,30,+","0",",T,Z,23,","54.6",",,0,08,","28.3",",0,03,","108.7","3,,,0","1050.2","0","  21.7","2,,,Z,5,2","36.4",",0","  23.3","2,,,Z,5,2","  15.6","2,,,Z,5,2","  18.3","2,,,Z,5,2","  19.1","2,,,Z,5,2","16.21","2,,,0","  21.5","2,,,Z,5,2","28.73","2,,,0","144.4",",,,0","","","","","","","","","0",",T,,Z","18.45",",0","24.31",",,,0","12.59",",,,0","","","","","270",",X","290",",X","","","","","888","2,,,0","","","10.7",",X","14.8",",X","","","",""
