"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00014815","2006-08","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","3.2",",W","376.3","W","109.5",",W","11",",W","7",",W","2",",W","","","0",",W","0",",W","0",",W","31",",W","2",",W","13","","","","20060812",",,W","","","3","","20060824",",,W","20060801",",,W","10.0",",W,12,","","","32.8",",,W,24,","34.4",",W,01,","0.0","W","0.0",",W","112.9",",,,W","21.86",",W","27.31",",,,W","16.42",",,,W","340",",W","330",",W","12.5",",W","17.9",",W"
"USW00014815","2006-09","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","3.3",",W","383.8","W","7.5",",W","13",",W","8",",W","0",",W","","","0",",W","0",",W","0",",W","14",",W","0",",W","23","","3","","20060929",",,W","","","10","","20060913",",,W","20060908",",,W","1.7",",W,29,","","","22.9",",,W,13,","27.2",",W,08,","86.0","W","86.0",",W","88.3",",,,W","15.72",",W","20.55",",,,W","10.88",",,,W","290",",W","280",",W","13.9",",W","17.0",",W"
"USW00014815","2006-10","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","4.1",",W","383.8","W","0.0",",W","17",",W","10",",W","0",",W","","","0",",W","7",",W","0",",W","6",",W","0",",W","19","","2","","20061015",",,W","","","3","","20061002",",,W","20061003",",,W","-2.1",",W,15,","","","24.4",",,W,02,","25.0",",W,03,","380.2","W","294.2",",W","85.7",",,,W","8.84",",W","13.86",",,,W","3.82",",,,W","290",",W","290",",W","14.3",",W","18.3",",W"
"USW00014815","2006-11","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","3.5",",W","383.8","W","0.0",",W","8",",W","5",",W","0",",W","","","0",",W","11",",W","0",",W","0",",W","0",",W","18","","3","","20061123","+,,W","","","1","","20061130",",,W","20061109",",,W","-4.3",",W,23,+","","","20.8",",,W,30,","18.9",",W,09,","761.9","W","381.7",",W","71.8",",,,W","5.61",",W","9.48",",,,W","1.74",",,,W","10",",W","60",",W","11.6",",W","14.8",",W"
"USW00014815","2006-12","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","4.6",",W","383.8","W","0.0",",W","12",",W","5",",W","0",",W","","","0",",W","20",",W","6",",W","0",",W","0",",W","22","","1","","20061208",",,W","","","","","20061201",",,W","20061222","+,,W","-9.9",",W,08,","","","16.0",",,W,01,","12.2",",W,22,+","1268.6","W","506.7",",W","59.0",",,,W","1.99",",W","5.23",",,,W","-1.25",",,,W","190",",W","270",",W","13.0",",W","16.1",",W"
"USW00014815","2007-01","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","4.2","1,W","0.0","W","0.0",",W","14",",W","4",",W","1",",W","","","0",",W","28",",W","18",",W","0",",W","0",",W","27","","3","","20070128",",,W","","","","","20070104",",,W","20070112","+,,W","-17.1",",W,28,","","","27.9",",,W,04,","10.0",",W,12,+","1906.8","W","638.2",",W","58.5",",,,W","-2.25",",W","0.93",",,,W","-5.44",",,,W","230","1,W","240","1,W","11.2","1,W","13.9","1,W"
"USW00014815","2007-02","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","4.9",",W","0.0","W","0.0","1,W","3",",W","1",",W","0",",W","","","4",",W","28",",W","20","1,W","0","1,W","0","1,W","21","","3","","20070205",",,W","","","","","20070225",",,W","20070220","+,1,W","-26.0",",W,05,","","","7.1",",,W,25,","5.6","1,W,20,+","2611.0","W","704.2","1,W","8.2",",,,W","-7.87","1,W","-3.78","1,,,W","-11.97",",,,W","260",",W","250",",W","15.7",",W","19.7",",W"
"USW00014815","2007-03","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","4.6",",W","3.1","W","3.1",",W","14",",W","5",",W","0",",W","","","0",",W","17",",W","5",",W","4",",W","0",",W","17","","2","","20070306",",,W","","","3","","20070327",",,W","20070326",",,W","-17.1",",W,06,","","","9.7",",,W,27,","25.6",",W,26,","3033.9","W","422.9",",W","42.3",",,,W","4.79",",W","10.23",",,,W","-0.65",",,,W","230",",W","90","1,W","17.0",",W","31.7","1,W"
"USW00014815","2007-04","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","4.5",",W","3.1","W","0.0",",W","13",",W","5",",W","0",",W","","","0",",W","11",",W","3",",W","7",",W","0",",W","18","","5","","20070407",",,W","","","1","","20070426",",,W","20070422",",,W","-7.1",",W,07,","","","16.3",",,W,26,","26.7",",W,22,","3351.8","W","317.9",",W","59.5",",,,W","7.74",",W","13.04",",,,W","2.43",",,,W","240",",W","40",",W","22.8",",W","83.6",",W"
"USW00014815","2007-05","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","3.5","1,W","41.4","W","38.3",",W","7",",W","5",",W","0",",W","","","0",",W","0",",W","0",",W","21",",W","0",",W","10","","1","","20070518",",,W","","","6","","20070526",",,W","20070524","+,,W","2.2",",W,18,","","","20.8",",,W,26,","31.1",",W,24,+","3421.8","W","70.0",",W","70.9",",,,W","17.31",",W","23.76",",,,W","10.86",",,,W","260",",W","190",",W","11.2",",W","15.7",",W"
"USW00014815","2007-06","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","3.0","1,W","144.9","W","103.5",",W","7",",W","3",",W","0",",W","","","0",",W","0",",W","0",",W","29",",W","6",",W","9","","1","","20070606",",,W","","","6","","20070603",",,W","20070618",",,W","5.6",",W,06,","","","21.3",",,W,03,","34.4",",W,18,","3435.9","W","14.1",",W","31.9",",,,W","21.31",",W","27.81",",,,W","14.81",",,,W","240",",W","240",",W","15.7",",W","21.5",",W"
"USW00014815","2007-07","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","3.1",",W","263.4","W","118.5",",W","6",",W","2",",W","0",",W","","","0",",W","0",",W","0",",W","31",",W","7",",W","10","","","","20070715","+,,W","","","7","","20070725",",,W","20070708",",,W","9.4",",W,15,+","","","5.6",",,W,25,","36.1",",W,08,","2.0","W","2.0",",W","12.3",",,,W","22.09",",W","28.84",",,,W","15.35",",,,W","210",",W","270",",W","12.5",",W","16.5",",W"
"USW00014815","2007-08","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","2.7",",W","401.9","W","138.5",",W","14",",W","10",",W","2",",W","","","0",",W","0",",W","0",",W","28",",W","4",",W","22","","1","","20070818",",,W","","","7","","20070819",",,W","20070801",",,W","9.4",",W,18,","","","27.7",",,W,19,","35.6",",W,01,","9.7","W","7.7",",W","141.1",",,,W","22.55",",W","27.95",",,,W","17.15",",,,W","280",",W","270",",W","18.3",",W","25.0",",W"
"USW00014815","2007-09","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","3.2",",W","458.3","W","56.4",",W","10",",W","6",",W","0",",W","","","0",",W","0",",W","0",",W","23",",W","0",",W","14","","2","","20070916",",,W","","","3","","20070910",",,W","20070924",",,W","3.3",",W,16,","","","20.8",",,W,10,","31.7",",W,24,","63.8","W","54.1",",W","59.2",",,,W","18.41",",W","24.58",",,,W","12.24",",,,W","270",",W","270",",W","12.5",",W","17.0",",W"
"USW00014815","2007-10","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","3.7",",W","482.7","W","24.4",",W","14",",W","10",",W","1",",W","","","0",",W","2",",W","0",",W","13",",W","0",",W","22","","2","","20071029","+,,W","","","3","","20071018",",,W","20071008",",,W","0.0",",W,29,+","","","31.7",",,W,18,","30.6",",W,08,","223.4","W","159.6",",W","97.4",",,,W","13.97",",W","19.11",",,,W","8.84",",,,W","260",",W","270",",W","12.5",",W","17.0",",W"
"USW00014815","2007-11","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","4.0",",W","482.7","W","0.0",",W","10",",W","2",",W","1",",W","","","0",",W","16",",W","1",",W","0",",W","0",",W","19","","2","","20071130",",,W","","","","","20071121",",,W","20071113","+,,W","-9.3",",W,30,","","","31.2",",,W,21,","15.0",",W,13,+","670.2","W","446.8",",W","43.4",",,,W","3.44",",W","7.64",",,,W","-0.76",",,,W","300",",W","290",",W","16.1",",W","19.7",",W"
"USW00014815","2007-12","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","4.1",",W","482.7","W","0.0",",W","13",",W","5",",W","0",",W","","","0",",W","30",",W","12",",W","0",",W","0",",W","28","","4","","20071205",",,W","","","1","","20071211",",,W","20071223",",,W","-12.1",",W,05,","","","11.2",",,W,11,","10.6",",W,23,","1292.9","W","622.7",",W","38.0",",,,W","-1.75",",W","1.23",",,,W","-4.74",",,,W","220",",W","220",",W","19.2",",W","25.0",",W"
"USW00014815","2008-01","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","5.1",",W","0.0","W","0.0",",W","14",",W","6",",W","1",",W","","","2",",W","26",",W","19",",W","0",",W","0",",W","28","","1","","20080125",",,W","","","1","","20080108",",,W","20080107",",,W","-18.8",",W,25,","","","25.4",",,W,08,","16.7",",W,07,","1966.9","W","674.0",",W","74.3",",,,W","-3.41",",W","0.31",",,,W","-7.13",",,,W","250",",W","230",",W","17.4",",W","30.4",",W"
"USW00014815","2008-02","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","4.2",",W","0.0","W","0.0",",W","11",",W","4",",W","0",",W","","","1",",W","28",",W","21",",W","0",",W","0",",W","22","","5","","20080211",",,W","","","","","20080206",",,W","20080217",",,W","-18.8",",W,11,","","","12.4",",,W,06,","8.9",",W,17,","2646.7","W","679.8",",W","41.9",",,,W","-5.11",",W","-1.22",",,,W","-9.00",",,,W","280",",W","310",",W","15.7",",W","20.6",",W"
"USW00014815","2008-03","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","4.1",",W","0.0","W","0.0",",W","7",",W","3",",W","0",",W","","","0",",W","28",",W","5",",W","0",",W","0",",W","18","","2","","20080308",",,W","","","1","","20080331",",,W","20080331",",,W","-11.6",",W,08,","","","12.4",",,W,31,","15.0",",W,31,","3196.4","W","549.7",",W","30.8",",,,W","0.60",",W","4.94",",,,W","-3.74",",,,W","210",",W","30",",W","13.0",",W","21.0",",W"
"USW00014815","2008-04","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","4.3",",W","1.7","W","1.7",",W","11",",W","5",",W","0",",W","","","0",",W","7",",W","0",",W","10",",W","0",",W","13","","1","","20080402",",,W","","","4","","20080410",",,W","20080425",",,W","-5.5",",W,02,","","","20.6",",,W,10,","27.2",",W,25,","3432.7","W","236.3",",W","38.7",",,,W","10.51",",W","16.91",",,,W","4.12",",,,W","260",",W","270",",W","17.4",",W","21.5",",W"
"USW00014815","2008-05","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","4.1",",W","10.1","W","8.4",",W","7",",W","6",",W","0",",W","","","0",",W","0",",W","0",",W","10",",W","0",",W","11","","","","20080519",",,W","","","4","","20080511",",,W","20080530","+,,W","1.1",",W,19,","","","14.2",",,W,11,","27.8",",W,30,+","3592.2","W","159.5",",W","48.1",",,,W","13.46",",W","19.69",",,,W","7.23",",,,W","220",",W","210",",W","15.7",",W","21.0",",W"
"USW00014815","2008-06","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","3.7",",W","91.9","W","81.8",",W","18",",W","10",",W","1",",W","","","0",",W","0",",W","0",",W","27",",W","1",",W","18","","2","","20080617",",,W","","","10","","20080607",",,W","20080606",",,W","8.9",",W,17,","","","34.8",",,W,07,","33.3",",W,06,","3604.7","W","12.5",",W","112.4",",,,W","20.65",",W","26.34",",,,W","14.95",",,,W","210",",W","200",",W","17.0",",W","24.1",",W"
"USW00014815","2008-07","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","3.2",",W","203.5","W","111.6",",W","11",",W","7",",W","2",",W","","","0",",W","0",",W","0",",W","31",",W","0",",W","17","","2","","20080701",",,W","","","5","","20080702",",,W","20080717",",,W","8.9",",W,01,","","","90.9",",,W,02,","31.1",",W,17,","1.7","W","1.7",",W","168.4",",,,W","21.88",",W","27.45",",,,W","16.31",",,,W","340",",W","350",",W","20.1",",W","28.6",",W"
"USW00014815","2008-08","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","2.9",",W","299.0","W","95.5",",W","7",",W","3",",W","0",",W","","","0",",W","0",",W","0",",W","31",",W","1",",W","10","","","","20080826","+,,W","","","4","","20080822","+,,W","20080823",",,W","9.4",",W,26,+","","","2.8",",,W,22,+","32.8",",W,23,","4.4","W","2.7",",W","10.3",",,,W","21.33",",W","27.88",",,,W","14.77",",,,W","20",",W","20",",W","12.5",",W","14.3",",W"
"USW00014815","2008-09","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","2.6",",W","329.3","W","30.3",",W","11",",W","8",",W","4",",W","","","0",",W","0",",W","0",",W","24",",W","1",",W","18","","1","","20080910",",,W","","","6","","20080913",",,W","20080902",",,W","6.7",",W,10,","","","101.3",",,W,13,","33.3",",W,02,","37.6","W","33.2",",W","304.8",",,,W","18.24",",W","24.01",",,,W","12.46",",,,W","10",",W","10",",W","12.5",",W","14.3",",W"
"USW00014815","2008-10","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","3.2",",W","331.3","W","2.0",",W","11",",W","6",",W","0",",W","","","0",",W","7",",W","0",",W","5",",W","0",",W","15","","","","20081030",",,W","","","","","20081008",",,W","20081012",",,W","-3.8",",W,30,","","","14.5",",,W,08,","27.2",",W,12,","305.5","W","267.9",",W","59.7",",,,W","9.75",",W","15.39",",,,W","4.12",",,,W","240",",W","220",",W","13.9",",W","23.3",",W"
"USW00014815","2008-11","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","4.0",",W","331.3","W","0.0",",W","14",",W","3",",W","0",",W","","","0",",W","17",",W","3",",W","4",",W","0",",W","16","","3","","20081123","+,,W","","","1","","20081124",",,W","20081103",",,W","-8.2",",W,23,+","","","4.3",",,W,24,","22.2",",W,03,","750.5","W","445.0",",W","22.7",",,,W","3.50",",W","7.01",",,,W","-0.01",",,,W","330",",W","330",",W","11.2",",W","14.3",",W"
"USW00014815","2008-12","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","5.2",",W","331.3","W","0.0",",W","16",",W","7",",W","0",",W","","","0",",W","29",",W","18",",W","0",",W","0",",W","27","","4","","20081221",",,W","","","1","","20081209",",,W","20081227",",,W","-17.1",",W,21,","","","10.9",",,W,09,","16.7",",W,27,","1422.8","W","672.3",",W","50.1",",,,W","-3.35",",W","0.72",",,,W","-7.42",",,,W","230",",W","240",",W","19.7",",W","24.6",",W"
"USW00014815","2009-01","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","4.0",",W","0.0","W","0.0",",W","11",",W","1",",W","0",",W","","","7",",W","31",",W","29",",W","0",",W","0",",W","24","","7","","20090116",",,W","","","","","20090109",",,W","20090104",",,W","-24.3",",W,16,","","","3.3",",,W,09,","2.2",",W,04,","2264.8","W","842.0",",W","12.5",",,,W","-8.83",",W","-4.19",",,,W","-13.47",",,,W","280",",W","290",",W","13.0",",W","16.5",",W"
"USW00014815","2009-02","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","4.4",",W","0.0","W","0.0",",W","9",",W","4",",W","0",",W","","","2",",W","24",",W","13",",W","0",",W","0",",W","19","","4","","20090204",",,W","","","","","20090226",",,W","20090210",",,W","-21.0",",W,04,","","","17.3",",,W,26,","16.1",",W,10,","2850.9","W","586.1",",W","46.1",",,,W","-2.60",",W","2.16",",,,W","-7.36",",,,W","290",",W","290",",W","15.7",",W","22.8",",W"
"USW00014815","2009-03","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","4.0",",W","0.0","W","0.0",",W","8",",W","6",",W","1",",W","","","0",",W","20",",W","4",",W","1",",W","0",",W","11","","","","20090303","+,,W","","","4","","20090307",",,W","20090317",",,W","-14.3",",W,03,+","","","29.2",",,W,07,","21.1",",W,17,","3302.6","W","451.7",",W","97.0",",,,W","3.76",",W","9.69",",,,W","-2.17",",,,W","270",",W","250",",W","17.0",",W","22.8",",W"
"USW00014815","2009-04","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","4.8",",W","9.4","W","9.4",",W","14",",W","8",",W","0",",W","","","0",",W","9",",W","0",",W","6",",W","0",",W","15","","","","20090408",",,W","","","2","","20090403",",,W","20090424",",,W","-3.2",",W,08,","","","17.0",",,W,03,","29.4",",W,24,","3589.7","W","287.1",",W","99.7",",,,W","9.08",",W","14.52",",,,W","3.63",",,,W","230",",W","230",",W","17.0",",W","21.0",",W"
"USW00014815","2009-05","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","3.8",",W","21.9","W","12.5",",W","10",",W","5",",W","0",",W","","","0",",W","1",",W","0",",W","14",",W","0",",W","13","","","","20090518",",,W","","","4","","20090514",",,W","20090521","+,,W","-0.5",",W,18,","","","11.4",",,W,14,","27.8",",W,21,+","3707.5","W","117.8",",W","39.9",",,,W","14.94",",W","21.07",",,,W","8.80",",,,W","270",",W","260",",W","13.0",",W","18.3",",W"
"USW00014815","2009-06","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","2.8",",W","94.2","W","72.3",",W","8",",W","7",",W","1",",W","","","0",",W","0",",W","0",",W","24",",W","2",",W","11","","","","20090605",",,W","","","3","","20090619",",,W","20090624",",,W","6.1",",W,05,","","","52.1",",,W,19,","35.0",",W,24,","3733.0","W","25.5",",W","90.5",",,,W","19.89",",W","25.37",",,,W","14.41",",,,W","290",",W","290",",W","13.0",",W","17.9",",W"
"USW00014815","2009-07","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","3.1",",W","157.4","W","63.2",",W","9",",W","0",",W","0",",W","","","0",",W","0",",W","0",",W","29",",W","0",",W","13","","1","","20090714","+,,W","","","2","","20090719","+,,W","20090728",",,W","10.0",",W,14,+","","","0.8",",,W,19,+","30.0",",W,28,","9.2","W","9.2",",W","4.8",",,,W","20.07",",W","26.04",",,,W","14.11",",,,W","290",",W","330",",W","10.7",",W","22.8",",W"
"USW00014815","2009-08","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","3.3",",W","248.2","W","90.8",",W","10",",W","7",",W","2",",W","","","0",",W","0",",W","0",",W","25",",W","2",",W","13","","","","20090831",",,W","","","6","","20090808",",,W","20090809",",,W","7.8",",W,31,","","","56.4",",,W,08,","34.4",",W,09,","24.5","W","15.3",",W","141.9",",,,W","20.77",",W","25.95",",,,W","15.58",",,,W","180",",W","180",",W","13.0",",W","17.0",",W"
"USW00014815","2009-09","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","2.4",",W","273.3","W","25.1",",W","12",",W","1",",W","0",",W","","","0",",W","0",",W","0",",W","25",",W","0",",W","19","","3","","20090930",",,W","","","2","","20090928",",,W","20090922","+,,W","4.4",",W,30,","","","21.1",",,W,28,","27.8",",W,22,+","69.0","W","44.5",",W","33.0",",,,W","17.69",",W","23.36",",,,W","12.01",",,,W","270",",W","260",",W","13.0",",W","18.3",",W"
"USW00014815","2009-10","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","3.8",",W","273.3","W","0.0",",W","16",",W","11",",W","1",",W","","","0",",W","6",",W","0",",W","0",",W","0",",W","19","","2","","20091018",",,W","","","1","","20091030",",,W","20091021",",,W","-3.2",",W,18,","","","30.2",",,W,30,","20.6",",W,21,","366.2","W","297.2",",W","116.2",",,,W","8.75",",W","13.07",",,,W","4.43",",,,W","270",",W","270",",W","17.4",",W","24.6",",W"
"USW00014815","2009-11","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","3.4",",W","273.3","W","0.0",",W","9",",W","3",",W","0",",W","","","0",",W","9",",W","0",",W","1",",W","0",",W","13","","1","","20091112",",,W","","","","","20091129",",,W","20091108",",,W","-3.8",",W,12,","","","3.6",",,W,29,","21.1",",W,08,","703.6","W","337.4",",W","17.4",",,,W","7.09",",W","11.47",",,,W","2.70",",,,W","300",",W","280",",W","11.2",",W","16.1",",W"
"USW00014815","2009-12","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","4.4",",W","273.3","W","0.0",",W","14",",W","4",",W","0",",W","","","0",",W","27",",W","15",",W","0",",W","0",",W","21","","3","","20091220","+,,W","","","","","20091225",",,W","20091201",",,W","-13.8",",W,20,+","","","9.7",",,W,25,","10.0",",W,01,","1347.1","W","643.5",",W","30.3",",,,W","-2.43",",W","0.76",",,,W","-5.61",",,,W","230",",W","220",",W","16.5",",W","21.0",",W"
"USW00014815","2010-01","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","4.1",",W","0.0","W","0.0",",W","3",",W","2",",W","0",",W","","","0",",W","30",",W","21",",W","0",",W","0",",W","20","","2","","20100130","+,,W","","","1","","20100124",",,W","20100124",",,W","-16.6",",W,30,+","","","7.1",",,W,24,","10.6",",W,24,","2057.1","W","710.0",",W","10.4",",,,W","-4.57",",W","-1.42",",,,W","-7.72",",,,W","270",",W","290",",W","11.6",",W","16.1",",W"
"USW00014815","2010-02","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","3.5",",W","0.0","W","0.0",",W","10",",W","1",",W","0",",W","","","0",",W","28",",W","20",",W","0",",W","0",",W","22","","3","","20100213","+,,W","","","","","20100222",",,W","20100221",",,W","-13.2",",W,13,+","","","6.9",",,W,22,","5.0",",W,21,","2666.0","W","608.9",",W","13.5",",,,W","-3.41",",W","-0.40",",,,W","-6.43",",,,W","50",",W","50",",W","11.6",",W","16.5",",W"
"USW00014815","2010-03","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","3.2",",W","0.0","W","0.0",",W","6",",W","2",",W","0",",W","","","0",",W","20",",W","0",",W","1",",W","0",",W","13","","","","20100304",",,W","","","","","20100311",",,W","20100331",",,W","-11.6",",W,04,","","","8.1",",,W,11,","24.4",",W,31,","3084.2","W","418.2",",W","13.2",",,,W","4.84",",W","10.70",",,,W","-1.01",",,,W","200",",W","180",",W","11.2",",W","14.8",",W"
"USW00014815","2010-04","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","4.4",",W","7.6","W","7.6",",W","9",",W","7",",W","0",",W","","","0",",W","4",",W","0",",W","13",",W","0",",W","7","","1","","20100410",",,W","","","4","","20100407",",,W","20100415",",,W","-1.6",",W,10,","","","21.1",",,W,07,","27.8",",W,15,","3263.9","W","179.7",",W","74.4",",,,W","12.60",",W","19.22",",,,W","5.97",",,,W","250",",W","270",",W","14.3",",W","19.2",",W"
"USW00014815","2010-05","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","3.5",",W","59.0","W","51.4",",W","12",",W","8",",W","1",",W","","","0",",W","2",",W","0",",W","18",",W","0",",W","15","","","","20100510",",,W","","","6","","20100513",",,W","20100526",",,W","-1.0",",W,10,","","","26.2",",,W,13,","31.7",",W,26,","3362.2","W","98.3",",W","128.5",",,,W","16.82",",W","22.32",",,,W","11.31",",,,W","240",",W","250",",W","13.9",",W","18.3",",W"
"USW00014815","2010-06","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","3.4",",W","148.2","W","89.2","2,W","17",",W","10",",W","1",",W","","","0","2,W","0","2,W","0","1,W","27","1,W","0","1,W","20","","2","","20100630","+,2,W","","","7","","20100605",",,W","20100623","+,1,W","8.9","2,W,30,+","","","65.5",",,W,05,","30.6","1,W,23,+","3370.2","W","8.0","1,W","157.7",",,,W","21.13","2,W","25.94","1,,,W","16.33","2,,,W","290",",W","290",",W","17.9",",W","24.1",",W"
"USW00014815","2010-07","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","2.9",",W","320.5","W","172.3",",W","15",",W","9",",W","4",",W","","","0",",W","0",",W","0",",W","31",",W","6",",W","15","","2","","20100701",",,W","","","13","","20100722",",,W","20100723",",,W","10.0",",W,01,","","","61.2",",,W,22,","33.3",",W,23,","1.4","W","1.4",",W","263.4",",,,W","23.85",",W","29.25",",,,W","18.44",",,,W","290",",W","220",",W","18.3",",W","31.3",",W"
"USW00014815","2010-08","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","2.8",",W","473.4","W","152.9",",W","9",",W","2",",W","0",",W","","","0",",W","0",",W","0",",W","31",",W","3",",W","16","","2","","20100826",",,W","","","2","","20100809",",,W","20100829",",,W","9.4",",W,26,","","","10.9",",,W,09,","33.3",",W,29,","3.6","W","2.2",",W","18.2",",,,W","23.19",",W","28.28",",,,W","18.11",",,,W","290",",W","270",",W","11.2",",W","14.3",",W"
"USW00014815","2010-09","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","3.7",",W","505.5","W","32.1",",W","14",",W","7",",W","0",",W","","","0",",W","0",",W","0",",W","18",",W","0",",W","14","","1","","20100927",",,W","","","8","","20100916",",,W","20100923",",,W","5.6",",W,27,","","","15.5",",,W,16,","31.1",",W,23,","70.3","W","66.7",",W","61.4",",,,W","17.18",",W","22.15",",,,W","12.21",",,,W","280",",W","280",",W","16.1",",W","21.5",",W"
"USW00014815","2010-10","42.31192","-85.24147","282.5","BATTLE CREEK KELLOGG AIRPORT, MI US","3.7",",W","509.4","W","3.9",",W","10",",W","4",",W","0",",W","","","0",",W","2",",W","0",",W","9",",W","0",",W","9","","","","20101031",",,W","","","1","","20101026",",,W","20101010",",,W","-1.6",",W,31,","","","7.4",",,W,26,","28.9",",W,10,","268.0","W","197.7",",W","25.2",",,,W","12.08",",W","18.12",",,,W","6.05",",,,W","240",",W","240",",W","17.9",",W","25.9",",W"
