"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USW00093044","1970-03","35.0705","-108.8388","1923.6","ZUNI, NM US","0.0","0","0.0",",0","9",",0","5",",0","0",",0","4",",0","5",",0","0",",0","31",",0","0",",0","0",",0","0",",0","12","","5","","19700319",",,0","19700318",",,0","19700331","+,,0","1","","19700302",",,0","19700323",",,0","-8.9",",0,19,","76",",,0,18,","51",",,0,31,+","10.2",",,0,02,","19.4",",0,23,","2635.9","0","461.7",",0","39.3",",,,0","192",",,,0","3.44",",0","10.73",",,,0","-3.85",",,,0"
"USW00093044","1970-04","35.0705","-108.8388","1923.6","ZUNI, NM US","0.0","0","0.0",",0","3",",0","1",",0","0",",0","2",",0","1",",0","0",",0","24",",0","0",",0","2",",0","0",",0","3","","","","19700415",",,0","19700401",",,0","19700417",",,0","1","","19700417",",,0","19700410",",,0","-8.9",",0,15,","51",",,0,01,","76",",,0,17,","16.8",",,0,17,","22.2",",0,10,","3005.7","0","369.8",",0","20.1",",,,0","76",",,,0","6.01",",0","14.85",",,,0","-2.84",",,,0"
"USW00093044","1970-05","35.0705","-108.8388","1923.6","ZUNI, NM US","1.1","0","1.1",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","26",",0","0",",0","","","","","19700501",",,0","19700531","+,,0","19700531","+,,0","","","19700527",",,0","19700518",",,0","-5.6",",0,01,","0",",,0,31,+","0",",,0,31,+","2.8",",,0,27,","31.1",",0,18,","3135.1","0","129.4",",0","2.8",",,,0","0",",,,0","14.19",",0","24.32",",,,0","4.07",",,,0"
"USW00093044","1970-06","35.0705","-108.8388","1923.6","ZUNI, NM US","52.4","0","51.3",",0","4",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","7",",0","","","","","19700602",",,0","19700630","+,,0","19700630","+,,0","3","","19700605",",,0","19700626",",,0","3.3",",0,02,","0",",,0,30,+","0",",,0,30,+","6.6",",,0,05,","37.2",",0,26,","3177.1","0","42.0",",0","20.9",",,,0","0",",,,0","18.64",",0","28.20",",,,0","9.09",",,,0"
"USW00093044","1970-07","35.0705","-108.8388","1923.6","ZUNI, NM US","186.7","0","134.3",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","11",",0","","","","","19700713","+,,0","19700731","+,,0","19700731","+,,0","11","","19700721",",,0","19700714",",,0","11.7",",0,13,+","0",",,0,31,+","0",",,0,31,+","15.7",",,0,21,","36.1",",0,14,","0.3","0","0.3",",0","45.0",",,,0","0",",,,0","22.66",",0","31.06",",,,0","14.25",",,,0"
"USW00093044","1970-08","35.0705","-108.8388","1923.6","ZUNI, NM US","293.5","0","106.8",",0","10",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","6",",0","","","","","19700822",",,0","19700831","+,,0","19700831","+,,0","10","","19700816",",,0","19700829",",,0","10.6",",0,22,","0",",,0,31,+","0",",,0,31,+","14.7",",,0,16,","33.9",",0,29,","0.3","0","0.0",",0","39.9",",,,0","0",",,,0","21.78",",0","30.35",",,,0","13.21",",,,0"
"USW00093044","1970-09","35.0705","-108.8388","1923.6","ZUNI, NM US","313.5","0","20.0",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","2","","","","19700926","+,,0","19700930","+,,0","19700930","+,,0","2","","19700905",",,0","19700902",",,0","0.6",",0,26,+","0",",,0,30,+","0",",,0,30,+","20.3",",,0,05,","31.1",",0,02,","86.9","0","86.6",",0","46.7",",,,0","0",",,,0","16.11",",0","24.54",",,,0","7.68",",,,0"
"USW00093044","1970-10","35.0705","-108.8388","1923.6","ZUNI, NM US","313.5","0","0.0",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","4",",0","0",",0","2","","1","","19701028",",,0","19701008",",,0","19701007",",,0","4","","19701003",",,0","19701012",",,0","-8.9",",0,28,","0",",T,0,08,","0",",T,0,07,","12.7",",,0,03,","23.9",",0,12,","389.3","0","302.4",",0","23.1",",,,0","0",",T,,0","8.58",",0","17.15",",,,0","0.01",",,,0"
"USW00093044","1970-11","35.0705","-108.8388","1923.6","ZUNI, NM US","313.5","0","0.0",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","0",",0","0",",0","1","","","","19701115",",,0","19701130","+,,0","19701130","+,,0","1","","19701127",",,0","19701124",",,0","-10.6",",0,15,","0",",,0,30,+","0",",T,0,30,+","4.1",",,0,27,","20.6",",0,24,","782.6","0","393.3",",0","8.1",",,,0","0",",T,,0","5.22",",0","14.70",",,,0","-4.26",",,,0"
"USW00093044","1970-12","35.0705","-108.8388","1923.6","ZUNI, NM US","313.5","0","0.0",",0","7",",0","3",",0","0",",0","11",",0","3",",0","0",",0","31",",0","0",",0","0",",0","0",",0","7","","","","19701224",",,0","19701223","+,,0","19701222","+,,0","","","19701214",",,0","19701206",",,0","-17.2",",0,24,","76",",,0,23,+","76",",,0,22,+","9.9",",,0,14,","20.6",",0,06,","1352.7","0","570.1",",0","28.3",",,,0","233",",,,0","-0.06",",0","9.29",",,,0","-9.40",",,,0"
"USW00093044","1971-01","35.0705","-108.8388","1923.6","ZUNI, NM US","0.0","0","0.0",",0","2",",0","1",",0","0",",0","9",",0","1",",0","5",",0","31",",0","5",",0","0",",0","0",",0","2","","","","19710107","+,,0","19710109","+,,0","19710103",",,0","","","19710103",",,0","19710131",",,0","-32.2",",0,07,+","51",",,0,09,+","33",",,0,03,","3.8",",,0,03,","19.4",",0,31,","1943.5","0","590.8",",0","5.6",",,,0","51",",,,0","-0.72",",0","9.43",",,,0","-10.88",",,,0"
"USW00093044","1971-02","35.0705","-108.8388","1923.6","ZUNI, NM US","0.0","0","0.0",",0","7",",0","3",",0","0",",0","6",",0","3",",0","0",",0","28",",0","0",",0","0",",0","0",",0","6","","3","","19710204",",,0","19710221",",,0","19710220",",,0","","","19710220",",,0","19710201",",,0","-17.2",",0,04,","76",",,0,21,","58",",,0,20,","6.4",",,0,20,","17.8",",0,01,","2430.1","0","486.6",",0","15.8",",,,0","154",",,,0","0.95",",0","9.55",",,,0","-7.64",",,,0"
"USW00093044","1971-03","35.0705","-108.8388","1923.6","ZUNI, NM US","0.0","0","0.0",",0","3",",0","1",",0","0",",0","2",",0","1",",0","1",",0","27",",0","1",",0","7",",0","0",",0","2","","","","19710303",",,0","19710303","+,,0","19710301",",,0","","","19710301",",,0","19710326",",,0","-18.3",",0,03,","51",",,0,03,+","56",",,0,01,","3.3",",,0,01,","25.6",",0,26,","2838.1","0","408.0",",0","4.8",",,,0","56",",,,0","5.17",",0","15.29",",,,0","-4.95",",,,0"
"USW00093044","1971-04","35.0705","-108.8388","1923.6","ZUNI, NM US","0.0","0","0.0",",0","3",",0","2",",0","0",",0","1",",0","1",",0","0",",0","25",",0","0",",0","9",",0","0",",0","3","","1","","19710402","+,,0","19710422",",,0","19710422",",,0","","","19710419",",,0","19710413","+,,0","-7.8",",0,02,+","25",",,0,22,","25",",,0,22,","4.6",",,0,19,","24.4",",0,13,+","3148.5","0","310.4",",0","10.4",",,,0","43",",,,0","7.99",",0","17.55",",,,0","-1.58",",,,0"
"USW00093044","1971-05","35.0705","-108.8388","1923.6","ZUNI, NM US","0.0","0","0.0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","18",",0","0",",0","","","","","19710519",",,0","19710531","+,,0","19710531","+,,0","3","","19710512",",,0","19710526",",,0","-3.3",",0,19,","0",",,0,31,+","0",",,0,31,+","0.5",",,0,12,","29.4",",0,26,","3342.7","0","194.2",",0","0.5",",,,0","0",",,,0","12.07",",0","21.68",",,,0","2.45",",,,0"
"USW00093044","1971-06","35.0705","-108.8388","1923.6","ZUNI, NM US","59.3","0","59.3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","30",",0","9",",0","","","","","19710604",",,0","19710630","+,,0","19710630","+,,0","","","19710618",",,0","19710625",",,0","0.0",",0,04,","0",",,0,30,+","0",",,0,30,+","0.0",",T,0,18,","35.0",",0,25,","3384.1","0","41.4",",0","0.0",",T,,0","0",",,,0","18.93",",0","29.44",",,,0","8.43",",,,0"
"USW00093044","1971-07","35.0705","-108.8388","1923.6","ZUNI, NM US","191.5","0","132.2",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","16",",0","","","","","19710704",",,0","19710731","+,,0","19710731","+,,0","9","","19710720",",,0","19710712",",,0","8.3",",0,04,","0",",,0,31,+","0",",,0,31,+","10.9",",,0,20,","38.3",",0,12,","0.0","0","0.0",",0","24.7",",,,0","0",",,,0","22.60",",0","31.97",",,,0","13.23",",,,0"
"USW00093044","1971-08","35.0705","-108.8388","1923.6","ZUNI, NM US","249.7","0","58.2",",0","19",",0","10",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","1",",0","1","","","","19710806",",,0","19710831","+,,0","19710831","+,,0","18","","19710807",",,0","19710804",",,0","9.4",",0,06,","0",",,0,31,+","0",",,0,31,+","22.9",",,0,07,","32.2",",0,04,","0.0","0","0.0",",0","94.4",",,,0","0",",,,0","20.21",",0","28.26",",,,0","12.16",",,,0"
"USW00093044","1971-09","35.0705","-108.8388","1923.6","ZUNI, NM US","276.4","0","26.7",",0","8",",0","4",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","23",",0","4",",0","1","","","","19710920",",,0","19710930","+,,0","19710930","+,,0","7","","19710929",",,0","19710912","+,,0","-1.1",",0,20,","0",",,0,30,+","0",",,0,30,+","62.5",",,0,29,","32.2",",0,12,+","96.7","0","96.7",",0","89.9",",,,0","0",",,,0","16.00",",0","25.02",",,,0","6.98",",,,0"
"USW00093044","1971-10","35.0705","-108.8388","1923.6","ZUNI, NM US","276.4","0","0.0",",0","7",",0","6",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","9",",0","0",",0","6","","1","","19711030",",,0","19711018",",,0","19711029","+,,0","1","","19711017",",,0","19711013","+,,0","-8.9",",0,30,","0",",T,0,18,","0",",T,0,29,+","14.7",",,0,17,","24.4",",0,13,+","383.4","0","286.7",",0","45.8",",,,0","0",",T,,0","9.09",",0","16.99",",,,0","1.18",",,,0"
"USW00093044","1971-11","35.0705","-108.8388","1923.6","ZUNI, NM US","276.4","0","0.0",",0","4",",0","3",",0","0",",0","2",",0","1",",0","0",",0","27",",0","0",",0","2",",0","0",",0","5","","","","19711118",",,0","19711130","+,,0","19711129",",,0","1","","19711115",",,0","19711111",",,0","-9.4",",0,18,","25",",,0,30,+","38",",,0,29,","9.1",",,0,15,","22.8",",0,11,","806.0","0","422.6",",0","17.7",",,,0","38",",,,0","4.25",",0","12.43",",,,0","-3.94",",,,0"
"USW00093044","1971-12","35.0705","-108.8388","1923.6","ZUNI, NM US","276.4","0","0.0",",0","9",",0","3",",0","0",",0","11",",0","2",",0","3",",0","29",",0","2",",0","0",",0","0",",0","15","","2","","19711217",",,0","19711214",",,0","19711213",",,0","","","19711213",",,0","19711224",",,0","-21.7",",0,17,","229",",,0,14,","229",",,0,13,","15.2",",,0,13,","17.8",",0,24,","1397.7","0","591.7",",0","28.2",",,,0","280",",,,0","-0.75",",0","5.91",",,,0","-7.42",",,,0"
"USW00093044","1972-01","35.0705","-108.8388","1923.6","ZUNI, NM US","0.0","0","0.0",",0","1",",0","0",",0","0",",0","3",",0","1",",0","2",",0","31",",0","1",",0","0",",0","0",",0","1","","","","19720104",",,0","19720105","+,,0","19720103",",,0","","","19720103",",,0","19720116",",,0","-23.9",",0,04,","51",",,0,05,+","51",",,0,03,","1.5",",,0,03,","16.1",",0,16,","1946.2","0","548.5",",0","1.5",",,,0","51",",,,0","0.64",",0","9.73",",,,0","-8.45",",,,0"
"USW00093044","1972-02","35.0705","-108.8388","1923.6","ZUNI, NM US","0.0","0","0.0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","1",",0","2",",0","0",",0","","","","","19720203",",,0","19720215",",,0","19720215","+,,0","","","19720215",",,0","19720228",",,0","-16.1",",0,03,","0",",T,0,15,","0",",T,0,15,+","0.5",",,0,15,","22.2",",0,28,","2385.6","0","439.4",",0","0.5",",,,0","0",",T,,0","3.18",",0","13.54",",,,0","-7.18",",,,0"
"USW00093044","1972-03","35.0705","-108.8388","1923.6","ZUNI, NM US","0.0","0","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","12",",0","0",",0","","","","","19720331",",,0","19720328",",,0","19720327",",,0","","","19720327",",,0","19720309",",,0","-11.1",",0,31,","0",",T,0,28,","0",",T,0,27,","0.0",",T,0,27,","25.0",",0,09,","2704.2","0","318.6",",0","0.0",",T,,0","0",",T,,0","8.05",",0","18.79",",,,0","-2.68",",,,0"
"USW00093044","1972-04","35.0705","-108.8388","1923.6","ZUNI, NM US","0.0","0","0.0",",0","3",",0","1",",0","0",",0","1",",0","2",",0","0",",0","24",",0","0",",0","14",",0","0",",0","2","","","","19720401",",,0","19720414",",,0","19720414","+,,0","","","19720414",",,0","19720410","+,,0","-7.8",",0,01,","51",",,0,14,","25",",,0,14,+","2.5",",,0,14,","25.6",",0,10,+","2985.0","0","280.8",",0","4.6",",,,0","50",",,,0","8.97",",0","19.73",",,,0","-1.78",",,,0"
"USW00093044","1972-05","35.0705","-108.8388","1923.6","ZUNI, NM US","0.0","0","0.0",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","27",",0","0",",0","","","","","19720512","+,,0","19720531","+,,0","19720531","+,,0","2","","19720530",",,0","19720529","+,,0","-1.7",",0,12,+","0",",,0,31,+","0",",,0,31,+","11.9",",,0,30,","28.3",",0,29,+","3136.9","0","151.9",",0","11.9",",,,0","0",",,,0","13.43",",0","24.13",",,,0","2.74",",,,0"
"USW00093044","1972-06","35.0705","-108.8388","1923.6","ZUNI, NM US","22.9","0","22.9",",0","10",",0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","3",",0","4","","1","","19720626","+,,0","19720630","+,,0","19720630","+,,0","8","","19720603",",,0","19720630",",,0","4.4",",0,26,+","0",",,0,30,+","0",",,0,30,+","6.9",",,0,03,","33.3",",0,30,","3164.5","0","27.6",",0","38.5",",,,0","0",",,,0","18.18",",0","27.48",",,,0","8.87",",,,0"
"USW00093044","1972-07","35.0705","-108.8388","1923.6","ZUNI, NM US","159.6","0","136.7",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","17",",0","3","","","","19720703",",,0","19720731","+,,0","19720731","+,,0","3","","19720725",",,0","19720731",",,0","8.9",",0,03,","0",",,0,31,+","0",",,0,31,+","12.2",",,0,25,","35.6",",0,31,","0.0","0","0.0",",0","23.7",",,,0","0",",,,0","22.74",",0","32.21",",,,0","13.28",",,,0"
"USW00093044","1972-08","35.0705","-108.8388","1923.6","ZUNI, NM US","235.6","0","76.0",",0","10",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","6",",0","","","","","19720824",",,0","19720831","+,,0","19720831","+,,0","8","","19720818",",,0","19720801",",,0","8.9",",0,24,","0",",,0,31,+","0",",,0,31,+","5.1",",,0,18,","34.4",",0,01,","5.0","0","5.0",",0","20.8",",,,0","0",",,,0","20.62",",0","28.83",",,,0","12.41",",,,0"
"USW00093044","1972-09","35.0705","-108.8388","1923.6","ZUNI, NM US","247.5","0","11.9",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","","","","","19720930",",,0","19720930","+,,0","19720930","+,,0","3","","19720902",",,0","19720904","+,,0","1.7",",0,30,","0",",,0,30,+","0",",,0,30,+","10.9",",,0,02,","29.4",",0,04,+","56.2","0","51.2",",0","18.3",",,,0","0",",,,0","17.02",",0","25.92",",,,0","8.12",",,,0"
"USW00093044","1972-10","35.0705","-108.8388","1923.6","ZUNI, NM US","247.5","0","0.0",",0","15",",0","11",",0","2",",0","1",",0","2",",0","0",",0","3",",0","1",",0","11",",0","0",",0","13","","3","","19721031",",,0","19721031",",,0","19721031",",,0","3","","19721019",",,0","19721002","+,,0","-4.4",",0,31,","76",",,0,31,","114",",,0,31,","32.0",",,0,19,","29.4",",0,02,+","276.8","0","220.6",",0","168.9",",,,0","155",",,,0","11.22",",0","17.26",",,,0","5.17",",,,0"
"USW00093044","1972-11","35.0705","-108.8388","1923.6","ZUNI, NM US","247.5","0","0.0",",0","6",",0","4",",0","0",",0","5",",0","3",",0","0",",0","28",",0","1",",0","0",",0","0",",0","9","","","","19721130",",,0","19721113",",,0","19721112",",,0","","","19721112",",,0","19721104",",,0","-10.0",",0,30,","127",",,0,13,","109",",,0,12,","15.7",",,0,12,","17.8",",0,04,","745.8","0","469.0",",0","33.3",",,,0","208",",,,0","2.70",",0","9.45",",,,0","-4.06",",,,0"
"USW00093044","1972-12","35.0705","-108.8388","1923.6","ZUNI, NM US","247.5","0","0.0",",0","8",",0","3",",0","0",",0","16",",0","4",",0","1",",0","31",",0","4",",0","0",",0","0",",0","6","","","","19721215",",,0","19721205",",,0","19721205",",,0","","","19721228",",,0","19721202","+,,0","-18.9",",0,15,","127",",,0,05,","114",",,0,05,","14.0",",,0,28,","14.4",",0,02,+","1353.4","0","607.6",",0","30.9",",,,0","302",",,,0","-1.27",",0","6.99",",,,0","-9.52",",,,0"
"USW00093044","1973-01","35.0705","-108.8388","1923.6","ZUNI, NM US","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093044","1973-04","35.0705","-108.8388","1923.6","ZUNI, NM US","","","","","1",",0","0",",0","0",",0","0",",0","0",",0","","","","","0","1,0","3","1,0","0","1,0","","","","","","","19730430","+,,0","19730430","+,,0","","","19730402",",,0","19730415","+,1,0","","","0",",,0,30,+","0",",,0,30,+","0.3",",,0,02,","21.1","1,0,15,+","","","","","0.3",",,,0","0",",,,0","","","14.80","1,,,0","",""
"USW00093044","1973-05","35.0705","-108.8388","1923.6","ZUNI, NM US","","","","","","","","","","","0",",0","0",",0","","","","","0","2,0","23","2,0","0","2,0","","","","","","","19730531","+,,0","19730531","+,,0","","","","","19730511",",2,0","","","0",",,0,31,+","0",",,0,31,+","","","27.8","2,0,11,","","","","","","","0",",,,0","","","23.69","2,,,0","",""
"USW00093044","1973-07","35.0705","-108.8388","1923.6","ZUNI, NM US","","","","","8",",0","4",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","19730731","+,,0","19730731","+,,0","1","","19730708",",,0","","","","","0",",,0,31,+","0",",,0,31,+","41.1",",,0,08,","","","","","","","80.5",",,,0","0",",,,0","","","","","",""
"USW00093044","1974-12","35.0705","-108.8388","1923.6","ZUNI, NM US","","","","","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","19741229","+,,0","","","","","","","","","1.3",",,0,29,+","","","","","","","2.6",",,,0","","","","","","","",""
"USW00093044","1975-01","35.0705","-108.8388","1923.6","ZUNI, NM US","0.0","","0.0","1,0","3",",0","3",",0","0",",0","0",",0","1",",0","1","1,0","28","1,0","6","1,0","0","1,0","0","1,0","","","","","19750105",",1,0","19750130","+,,0","19750102",",,0","","","19750130",",,0","19750125",",1,0","-17.8","1,0,05,","0",",T,0,30,+","38",",,0,02,","4.1",",,0,30,","16.1","1,0,25,","","","574.0","1,0","9.1",",,,0","46",",,,0","-0.80","1,0","7.57","1,,,0","-9.17","1,,,0"
"USW00093044","1975-02","35.0705","-108.8388","1923.6","ZUNI, NM US","","","","","5",",0","2",",0","0",",0","","","4",",0","","","","","2","4,0","0","4,0","0","4,0","","","","","","","","","19750217","+,,0","","","19750215",",,0","19750213",",4,0","","","","","38",",,0,17,+","18.0",",,0,15,","14.4","4,0,13,","","","","","24.9",",,,0","139",",,,0","","","7.20","4,,,0","",""
"USW00093044","1975-03","35.0705","-108.8388","1923.6","ZUNI, NM US","","","","","4",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","19750327","+,,0","19750311",",,0","","","19750311",",,0","","","","","0",",T,0,27,+","3",",,0,11,","11.2",",,0,11,","","","","","","","15.0",",,,0","3",",,,0","","","","","",""
"USW00093044","1975-04","35.0705","-108.8388","1923.6","ZUNI, NM US","","","","","5",",0","3",",0","0",",0","0",",0","0",",0","","","","","0","5,0","4","5,0","0","5,0","","","","","","","19750411","+,,0","19750411","+,,0","","","19750413",",,0","19750422","+,5,0","","","0",",T,0,11,+","0",",T,0,11,+","7.6",",,0,13,","22.8","5,0,22,+","","","","","20.8",",,,0","0",",T,,0","","","14.84","5,,,0","",""
"USW00093044","1975-05","35.0705","-108.8388","1923.6","ZUNI, NM US","","","","","2",",0","0",",0","0",",0","0",",0","0",",0","","","","","0","3,0","16","3,0","0","3,0","","","","","","","19750531","+,,0","19750529",",,0","","","19750528",",,0","19750527","+,3,0","","","0",",,0,31,+","0",",T,0,29,","1.8",",,0,28,","26.7","3,0,27,+","","","","","2.3",",,,0","0",",T,,0","","","21.41","3,,,0","",""
"USW00093044","1975-06","35.0705","-108.8388","1923.6","ZUNI, NM US","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","19750630","+,,0","19750630","+,,0","","","19750630","+,,0","","","","","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","","","","","","","0.0",",,,0","0",",,,0","","","","","",""
"USW00093044","1975-08","35.0705","-108.8388","1923.6","ZUNI, NM US","","","","","6",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","19750831","+,,0","19750831","+,,0","","","19750812",",,0","","","","","0",",,0,31,+","0",",,0,31,+","10.4",",,0,12,","","","","","","","23.4",",,,0","0",",,,0","","","","","",""
"USW00093044","1975-09","35.0705","-108.8388","1923.6","ZUNI, NM US","","","8.6","4,0","14","2,0","9","2,0","0","2,0","0",",0","0",",0","0","3,0","0","3,0","0","3,0","22","3,0","0","3,0","","","","","19750930","+,3,0","19750930","+,,0","19750930","+,,0","","","19750912",",2,0","19750902",",3,0","2.8","3,0,30,+","0",",,0,30,+","0",",,0,30,+","10.9","2,,0,12,","31.1","3,0,02,","","","70.3","3,0","71.0",",a,,0","0",",,,0","15.98","4,0","24.16","3,,,0","7.79","3,,,0"
"USW00093044","1975-10","35.0705","-108.8388","1923.6","ZUNI, NM US","","","","","2",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","19751031","+,,0","19751031","+,,0","","","19751023",",,0","","","","","0",",,0,31,+","0",",,0,31,+","2.5",",,0,23,","","","","","","","4.5",",,,0","0",",,,0","","","","","",""
"USW00093044","1975-11","35.0705","-108.8388","1923.6","ZUNI, NM US","","","","","3",",0","0",",0","0",",0","0",",0","0","2,0","","","","","","","","","","","","","","","","","19751130","+,,0","19751130","+,2,0","","","19751129",",,0","","","","","0",",,0,30,+","0","2,,0,30,+","2.0",",,0,29,","","","","","","","3.0",",,,0","0","2,,,0","","","","","",""
"USW00093044","1975-12","35.0705","-108.8388","1923.6","ZUNI, NM US","","","","","4",",0","4",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","19751223",",,0","","","","","","","","","6.4",",,0,23,","","","","","","","16.8",",,,0","","","","","","","",""
"USW00093044","1976-01","35.0705","-108.8388","1923.6","ZUNI, NM US","","","","","1",",0","1",",0","0",",0","0",",0","0",",0","","","","","1","3,0","0","3,0","0","3,0","","","","","","","19760124",",,0","19760124",",,0","","","19760124",",,0","19760131","+,3,0","","","0",",T,0,24,","0",",T,0,24,","2.5",",,0,24,","13.3","3,0,31,+","","","","","2.5",",,,0","0",",T,,0","","","8.35","3,,,0","",""
"USW00093044","1976-02","35.0705","-108.8388","1923.6","ZUNI, NM US","","","","","3",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","19760229","+,,0","19760215",",,0","","","19760215",",,0","","","","","0",",,0,29,+","3",",,0,15,","4.8",",,0,15,","","","","","","","9.9",",,,0","3",",,,0","","","","","",""
"USW00093044","1976-04","35.0705","-108.8388","1923.6","ZUNI, NM US","","","","","3",",0","2",",0","0",",0","","","","","","","","","0","4,0","10","4,0","0","4,0","","","","","","","","","","","","","19760416",",,0","19760429",",4,0","","","","","","","3.3",",,0,16,","25.6","4,0,29,","","","","","6.8",",,,0","","","","","18.85","4,,,0","",""
"USW00093044","1976-05","35.0705","-108.8388","1923.6","ZUNI, NM US","","","","","4",",0","2",",0","0",",0","0",",0","0",",0","0","4,0","4","4,0","0","3,0","21","3,0","0","3,0","","","","","19760507",",4,0","19760531","+,,0","19760531","+,,0","","","19760508",",,0","19760527","+,3,0","-3.3","4,0,07,","0",",,0,31,+","0",",,0,31,+","5.6",",,0,08,","28.3","3,0,27,+","","","","","10.7",",,,0","0",",,,0","13.73","6,0","23.53","3,,,0","3.93","4,,,0"
"USW00093044","1976-06","35.0705","-108.8388","1923.6","ZUNI, NM US","","","26.6","4,0","3",",0","0",",0","0",",0","0",",0","0",",0","0","4,0","1","4,0","0",",0","30",",0","5",",0","","","","","19760612",",4,0","19760630","+,,0","19760630","+,,0","","","19760629",",,0","19760627",",,0","-2.2","4,0,12,","0",",,0,30,+","0",",,0,30,+","0.5",",,0,29,","35.0",",0,27,","","","30.0",",0","1.1",",,,0","0",",,,0","18.12","4,0","29.56",",,,0","6.67","4,,,0"
"USW00093044","1976-07","35.0705","-108.8388","1923.6","ZUNI, NM US","","","76.5","4,0","17",",0","6",",0","1",",0","0",",0","0",",0","0","4,0","0","4,0","0","3,0","28","3,0","8","3,0","","","","","19760704",",4,0","19760731","+,,0","19760731","+,,0","","","19760714",",,0","19760709",",3,0","6.7","4,0,04,","0",",,0,31,+","0",",,0,31,+","30.2",",,0,14,","34.4","3,0,09,","0.0","","0.0","3,0","90.7",",,,0","0",",,,0","21.17","4,0","30.42","3,,,0","11.92","4,,,0"
"USW00093044","1976-08","35.0705","-108.8388","1923.6","ZUNI, NM US","","","","","11",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","19760831","+,,0","19760831","+,,0","4","","19760824",",,0","","","","","0",",,0,31,+","0",",,0,31,+","14.7",",,0,24,","","","","","","","27.5",",,,0","0",",,,0","","","","","",""
