"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00127102","1981-06","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","73.7","1,0","11",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","28","1,0","0","1,0","19810601",",,0","19810630","+,,0","19810630","+,,0","19810614","+,,0","19810630","+,1,0","8.9",",0,01,","0",",,0,30,+","0",",,0,30,+","45.7",",,0,14,+","31.1","1,0,30,+","","","","","","","","","7.2","1,0","","","","","","","","","","","","","","","","","","","","","","","","","262.5",",,,0","0",",,,0","20.56","1,0","25.91","1,,,0","15.20",",,,0","",""
"USC00127102","1981-07","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","131.9","2,0","8",",0","5",",0","4",",0","0",",0","0",",0","0","2,0","0","2,0","0","2,0","29","2,0","5","2,0","19810730",",2,0","19810731","+,,0","19810731","+,,0","19810726","+,,0","19810708","+,2,0","10.6","2,0,30,","0",",,0,31,+","0",",,0,31,+","50.8",",,0,26,+","33.3","2,0,08,+","","","2.5","","","","","","2.5","2,0","","","","","","","","","","","","","","","","","","","","","","","","","160.3",",,,0","0",",,,0","22.79","2,0","29.04","2,,,0","16.55","2,,,0","",""
"USC00127102","1981-08","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","73.7","2,0","10",",0","9",",0","2",",0","0",",0","0",",0","0","2,0","0","2,0","0","2,0","28","2,0","0","2,0","19810817",",2,0","19810831","+,,0","19810831","+,,0","19810831",",,0","19810813","+,2,0","7.2","2,0,17,","0",",,0,31,+","0",",,0,31,+","43.9",",,0,31,","29.4","2,0,13,+","","","11.9","","","","","","9.4","2,0","","","","","","","","","","","","","","","","","","","","","","","","","154.1",",,,0","0",",,,0","20.55","2,0","26.11","2,,,0","14.98","2,,,0","",""
"USC00127102","1981-09","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","27.5",",0","12",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","19810924","+,,0","19810930","+,,0","19810930","+,,0","19810930",",,0","19810915","+,,0","1.7",",0,24,+","0",",,0,30,+","0",",,0,30,+","51.3",",,0,30,","28.9",",0,15,+","","","106.5","","","","","","94.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","113.6",",,,0","0",",,,0","16.10",",0","21.95",",,,0","10.24",",,,0","",""
"USC00127102","1981-10","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","0.0","1,0","14",",0","8",",0","0",",0","0",",0","0",",0","0","1,0","8","1,0","0",",0","1",",0","0",",0","19811024",",1,0","19811031","+,,0","19811031","+,,0","19811018",",,0","19811001",",,0","-6.1","1,0,24,","0",",,0,31,+","0",",,0,31,+","13.7",",,0,18,","21.1",",0,01,","","","391.6","","","","","","285.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","64.5",",,,0","0",",,,0","8.76","1,0","14.68",",,,0","2.85","1,,,0","",""
"USC00127102","1981-11","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","0.0","1,0","2","1,0","1","1,0","1","1,0","","","","","0","1,0","18","1,0","1","1,0","1","1,0","0","1,0","19811123",",1,0","","","","","19811120",",1,0","19811102",",1,0","-10.0","1,0,23,","","","","","25.9","1,,0,20,","21.7","1,0,02,","","","791.2","","","","","","399.6","1,0","","","","","","","","","","","","","","","","","","","","","","","","","27.2","1,,,0","","","4.56","1,0","10.11","1,,,0","-1.00","1,,,0","",""
"USC00127102","1982-01","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","0.0","","0.0","2,0","8",",0","5",",0","1",",0","","","","","10","1,0","30","1,0","20","1,0","0","1,0","0","1,0","19820118","+,1,0","","","","","19820130",",,0","19820104",",1,0","-27.8","1,0,18,+","","","","","27.2",",,0,30,","6.7","1,0,04,","","","","","  -0.6",",,,0,1,2","   0.6",",,,0,3,2","829.1","1,0","  -0.6",",,,0,1,2","   1.1",",,,0,3,2","  -2.2",",,,0,1,2","  -1.1",",,,0,3,2","  -1.1",",,,0,1,2","   0.0",",,,0,3,2","  -1.2",",,,0,1,2","   0.3",",,,0,3,2","","","  -1.0",",,,0,1,2","   0.6",",,,0,3,2","","","66.0",",,,0","","","-10.25","2,0","-4.68","1,,,0","-15.82","1,,,0","",""
"USC00127102","1982-02","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","0.0","","0.0","1,0","8",",0","5",",0","1",",0","","","","","10","1,0","27","1,0","18",",0","0",",0","0",",0","19820211","+,1,0","","","","","19820204",",,0","19820223","+,,0","-25.0","1,0,11,+","","","","","45.7",",,0,04,","7.8",",0,23,+","","","","","  -1.1",",,,0,1,2","   0.6",",,,0,3,2","691.0",",0","   0.0",",,,0,1,2","   1.7",",,,0,3,2","  -1.1",",,,0,1,2","  -2.2",",,,0,3,2","  -1.1",",,,0,1,2","  -0.6",",,,0,3,2","  -1.1",",,,0,1,2","  -0.3",",,,0,3,2","","","  -1.1",",,,0,1,2","   0.2",",,,0,3,2","","","78.3",",,,0","","","-7.11","1,0","-1.37",",,,0","-12.86","1,,,0","",""
"USC00127102","1982-03","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","0.0","","0.0","1,0","11",",0","7",",0","0",",0","","","","","0",",0","27",",0","8","1,0","0","1,0","0","1,0","19820301",",,0","","","","","19820305",",,0","19820331",",1,0","-16.1",",0,01,","","","","","24.9",",,0,05,","16.1","1,0,31,","","","","","   1.1",",,,0,1,2","   1.7",",,,0,3,2","564.8","1,0","   3.9",",,,0,1,2","   7.2",",,,0,3,2","  -2.2",",,,0,1,2","  -1.1",",,,0,3,2","  -1.1",",,,0,1,2","   0.0",",,,0,3,2","  -0.9",",,,0,1,2","   0.2",",,,0,3,2","","","  -0.3",",,,0,1,2","   1.5",",,,0,3,2","","","92.2",",,,0","","","-0.65","1,0","5.09","1,,,0","-6.38",",,,0","",""
"USC00127102","1982-04","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","0.0","","0.0","2,0","6",",0","5",",0","0",",0","","","","","0","1,0","13","1,0","4","1,0","1","1,0","0","1,0","19820407",",1,0","","","","","19820406",",,0","19820419",",1,0","-12.2","1,0,07,","","","","","10.2",",,0,06,","22.8","1,0,19,","","","","","   7.8",",,,0,1,2","   9.4",",,,0,3,2","357.1","1,0","  12.2",",,,0,1,2","  18.3",",,,0,3,2","  -1.7",",,,0,1,2","  -1.1",",,,0,3,2","  -1.1",",,,0,1,2","   0.6",",,,0,3,2","   2.3",",,,0,1,2","   3.1",",,,0,3,2","","","   6.6",",,,0,1,2","   9.8",",,,0,3,2","","","29.0",",,,0","","","5.51","2,0","11.40","1,,,0","-0.38","1,,,0","",""
"USC00127102","1982-06","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","33.3",",0","14",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","19820604",",,0","19820630","+,,0","19820630","+,,0","19820629",",,0","19820609",",,0","7.2",",0,04,","0",",,0,30,+","0",",,0,30,+","36.8",",,0,29,","28.9",",0,09,","","","","","  18.9",",,,0,1,2","  20.6",",,,0,3,2","47.6",",0","  25.6",",,,0,1,2","  30.6",",,,0,3,2","  13.3",",,,0,1,2","  12.8",",,,0,3,2","  17.2",",,,0,1,2","  15.6",",,,0,3,2","  16.0",",,,0,1,2","  15.7",",,,0,3,2","","","  20.3",",,,0,1,2","  25.3",",,,0,3,2","","","134.4",",,,0","0",",,,0","17.86",",0","23.01",",,,0","12.70",",,,0","",""
"USC00127102","1982-07","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","133.5","1,0","10","3,0","5","3,0","3","3,0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","2",",0","19820701",",1,0","19820731","+,,0","19820731","+,,0","19820719",",3,0","19820718","+,,0","8.9","1,0,01,","0",",,0,31,+","0",",,0,31,+","33.0","3,,0,19,","32.2",",0,18,+","","","4.1","","  22.8","2,,,0,1,2","  23.9","2,,,0,3,2","4.1",",0","  30.0","2,,,0,1,2","  35.0","2,,,0,3,2","  17.8","2,,,0,1,2","  16.1","2,,,0,3,2","  22.2","2,,,0,1,2","  25.0","2,,,0,3,2","  20.6","2,,,0,1,2","  20.0","2,,,0,3,2","","","  25.4","2,,,0,1,2","  31.0","2,,,0,3,2","","","135.9",",a,,0","0",",,,0","22.60","1,0","27.50",",,,0","17.71","1,,,0","",""
"USC00127102","1982-08","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","60.5","2,0","6",",0","5",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0",",0","28",",0","0",",0","19820828",",2,0","19820831","+,,0","19820831","+,,0","19820802",",,0","19820805","+,,0","7.2","2,0,28,","0",",,0,31,+","0",",,0,31,+","21.1",",,0,02,","31.1",",0,05,+","","","21.9","","  22.8",",,,0,1,2","  21.7",",,,0,3,2","17.8",",0","  26.7",",,,0,1,2","  32.8",",,,0,3,2","  16.7",",,,0,1,2","  12.8",",,,0,3,2","  21.1",",,,0,1,2","  20.6",",,,0,3,2","  19.6",",,,0,1,2","  17.7",",,,0,3,2","","","  23.9",",,,0,1,2","  27.7",",,,0,3,2","","","50.8",",,,0","0",",,,0","19.67","2,0","25.61",",,,0","13.73","2,,,0","",""
"USC00127102","1982-09","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","34.7","5,0","13","1,0","8","1,0","1","1,0","0",",0","0",",0","0","4,0","1","4,0","0","3,0","18","3,0","0","3,0","19820922",",4,0","19820930","+,,0","19820930","+,,0","19820926",",1,0","19820914",",3,0","-2.2","4,0,22,","0",",,0,30,+","0",",,0,30,+","35.6","1,,0,26,","30.6","3,0,14,","","","88.1","","  21.1",",,,1,1,2","  20.0",",,,1,3,2","66.2","3,0","  25.0",",,,1,1,2","  26.7",",,,1,3,2","  13.3",",,,1,1,2","  10.0",",,,1,3,2","  14.4",",,,1,1,2","  12.2",",,,1,3,2","  17.1",",,,1,1,2","  14.9",",,,1,3,2","","","  21.2",",,,1,1,2","  21.7",",,,1,3,2","","","73.8","1,,,0","0",",,,0","16.96","5,0","22.90","3,,,0","11.01","4,,,0","",""
"USC00127102","1982-10","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","1.4","3,0","5","3,0","2","3,0","0","3,0","0","1,0","0","1,0","0","3,0","10","3,0","0","3,0","10","3,0","0","3,0","19821025",",3,0","19821031","+,1,0","19821031","+,1,0","19821020",",3,0","19821001",",3,0","-12.2","3,0,25,","0","1,,0,31,+","0","1,,0,31,+","8.9","3,,0,20,","25.6","3,0,01,","","","317.6","","  18.3",",,,4,1,2","  15.0",",,,3,3,2","229.5","3,0","  21.1",",,,4,1,2","  22.8",",,,3,3,2","   6.7",",,,4,1,2","   6.1",",,,3,3,2","   7.2",",,,4,1,2","  10.0",",,,3,3,2","  12.1",",,,4,1,2","   9.7",",,,3,3,2","","","  15.0",",,,4,1,2","  15.9",",,,3,3,2","","","15.0","3,,,0","0","1,,,0","10.19","3,0","18.19","3,,,0","2.18","3,,,0","",""
"USC00127102","1983-01","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","0.0","0","0.0","4,0","1",",0","1",",0","0",",0","0",",0","0",",0","0","3,0","26","3,0","13","1,0","0","1,0","0","1,0","19830119",",3,0","19830131","+,,0","19830131","+,,0","19830129",",,0","19830111",",1,0","-16.7","3,0,19,","0",",,0,31,+","0",",,0,31,+","7.1",",,0,29,","6.1","1,0,11,","","","","","   1.7",",,,0,1,2","   3.3",",,,0,3,2","562.0","1,0","   4.4",",,,0,1,2","   5.0",",,,0,3,2","  -1.7",",,,0,1,2","  -2.2",",,,0,3,2","  -1.1",",,,0,1,2","  -1.7",",,,0,3,2","  -0.4",",,,0,1,2","  -1.0",",,,0,3,2","","","   0.9",",,,0,1,2","   0.4",",,,0,3,2","","","7.1",",,,0","0",",,,0","-2.40","4,0","0.16","1,,,0","-4.96","3,,,0","",""
"USC00127102","1983-02","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","0.0","0","0.0","2,0","2",",0","2",",0","1",",0","0",",0","0",",0","0","2,0","20","2,0","9",",0","0",",0","0",",0","19830213","+,2,0","19830228","+,,0","19830228","+,,0","19830207",",,0","19830222",",,0","-14.4","2,0,13,+","0",",,0,28,+","0",",,0,28,+","58.4",",,0,07,","17.2",",0,22,","","","","","   2.8",",,,0,1,2","   2.2",",,,0,3,2","492.2",",0","   8.3",",,,0,1,2","   9.4",",,,0,3,2","  -3.3",",,,0,1,2","  -4.4",",,,0,3,2","  -0.6",",,,0,1,2","  -1.7",",,,0,3,2","  -0.5",",,,0,1,2","  -1.4",",,,0,3,2","","","   1.4",",,,0,1,2","   0.8",",,,0,3,2","","","71.1",",,,0","0",",,,0","-0.67","2,0","3.89",",,,0","-5.23","2,,,0","",""
"USC00127102","1983-03","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","","","7",",0","5",",0","0",",0","","","0","1,0","","","","","3","1,0","2","1,0","0","1,0","","","","","19830331","+,1,0","19830321",",,0","19830307",",1,0","","","","","0","1,,0,31,+","14.7",",,0,21,","24.4","1,0,07,","","","","","   8.9",",,,0,1,2","   7.2",",,,0,3,2","","","  10.6",",,,0,1,2","  13.9",",,,0,3,2","   1.1",",,,0,1,2","  -1.7",",,,0,3,2","   1.7",",,,0,1,2","   0.0",",,,0,3,2","   3.6",",,,0,1,2","   1.7",",,,0,3,2","","","   6.1",",,,0,1,2","   6.3",",,,0,3,2","","","48.2",",,,0","0","1,,,0","","","9.60","1,,,0","","","",""
"USC00127102","1983-04","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","0.0","1,0","9",",0","8",",0","0",",0","0",",0","0",",0","0","1,0","7","1,0","0",",0","2",",0","0",",0","19830417",",1,0","19830430","+,,0","19830430","+,,0","19830411",",,0","19830429",",,0","-5.0","1,0,17,","0",",,0,30,+","0",",,0,30,+","19.8",",,0,11,","22.2",",0,29,","","","","","  11.7",",,,0,1,2","  12.8",",,,0,3,2","324.2",",0","  16.1",",,,0,1,2","  21.1",",,,0,3,2","  -1.1",",,,0,1,2","  -1.1",",,,0,3,2","   4.4",",,,0,1,2","   2.2",",,,0,3,2","   5.4",",,,0,1,2","   3.9",",,,0,3,2","","","   9.4",",,,0,1,2","  10.7",",,,0,3,2","","","99.2",",,,0","0",",,,0","7.05","1,0","11.36",",,,0","2.75","1,,,0","",""
"USC00127102","1983-05","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","3.9","4,0","7",",0","3",",0","1",",0","0",",0","0",",0","0","3,0","0","3,0","0","2,0","9","2,0","0","2,0","19830526",",3,0","19830531","+,,0","19830531","+,,0","19830523",",,0","19830514",",2,0","2.2","3,0,26,","0",",,0,31,+","0",",,0,31,+","28.7",",,0,23,","25.6","2,0,14,","","","","","  13.9","1,,,0,1,2","  11.7","1,,,0,3,2","136.0","2,0","  20.0","1,,,0,1,2","  23.9","1,,,0,3,2","   8.3","1,,,0,1,2","   5.0","1,,,0,3,2","  10.6","1,,,0,1,2","   8.3","1,,,0,3,2","  11.3","1,,,0,1,2","   8.6","1,,,0,3,2","","","  16.3","1,,,0,1,2","  18.4","1,,,0,3,2","","","56.4",",,,0","0",",,,0","13.24","4,0","18.73","2,,,0","7.76","3,,,0","",""
"USC00127102","1983-06","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","","","8","3,0","2","3,0","1","3,0","0",",0","0",",0","0","5,0","0","5,0","0","3,0","23","3,0","2","3,0","19830602",",5,0","19830630","+,,0","19830630","+,,0","19830627",",3,0","19830626",",3,0","6.1","5,0,02,","0",",,0,30,+","0",",,0,30,+","27.9","3,,0,27,","34.4","3,0,26,","","","","","  23.3","2,,,0,1,2","  22.8","3,,,0,3,2","","","  31.1","2,,,0,1,2","  33.9","3,,,0,3,2","  12.8","2,,,0,1,2","   9.4","3,,,0,3,2","  15.6","2,,,0,1,2","  16.7","3,,,0,3,2","  18.2","2,,,0,1,2","  16.6","3,,,0,3,2","","","  22.6","2,,,0,1,2","  27.2","3,,,0,3,2","","","75.3",",a,,0","0",",,,0","20.62","6,0","26.38","3,,,0","14.86","5,,,0","",""
"USC00127102","1983-07","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","177.3","5,0","5",",0","4",",0","0",",0","0",",0","0",",0","0","5,0","0","5,0","0","3,0","28","3,0","11","3,0","19830706",",5,0","19830731","+,,0","19830731","+,,0","19830730",",,0","19830722",",3,0","7.8","5,0,06,","0",",,0,31,+","0",",,0,31,+","22.9",",,0,30,","36.1","3,0,22,","","","7.5","0","  25.6","3,,,0,1,2","  24.4","3,,,0,3,2","7.5","3,0","  32.2","3,,,0,1,2","  35.0","3,,,0,3,2","  17.2","3,,,0,1,2","  14.4","3,,,0,3,2","  23.9","3,,,0,1,2","  24.4","3,,,0,3,2","  22.8","3,,,0,1,2","  20.8","3,,,0,3,2","","","  27.9","3,,,0,1,2","  31.6","3,,,0,3,2","","","54.4",",,,0","0",",,,0","24.95","5,0","30.38","3,,,0","19.51","5,,,0","",""
"USC00127102","1983-09","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","59.8","4,0","11",",0","5",",0","2",",0","","","0",",0","0","3,0","0","3,0","0","1,0","19","1,0","5","1,0","19830926",",3,0","","","19830930","+,,0","19830921",",,0","19830910",",1,0","1.1","3,0,26,","","","0",",,0,30,+","37.1",",,0,21,","35.6","1,0,10,","","","","","  23.9",",,,0,1,2","  21.7",",,,0,3,2","79.6","1,0","  28.3",",,,0,1,2","  30.6",",,,0,3,2","  12.8",",,,0,1,2","   9.4",",,,0,3,2","  16.1",",,,0,1,2","  11.1",",,,0,3,2","  18.7",",,,0,1,2","  15.5",",,,0,3,2","","","  23.0",",,,0,1,2","  23.3",",,,0,3,2","","","85.6",",,,0","0",",,,0","17.79","4,0","24.61","1,,,0","10.97","3,,,0","",""
"USC00127102","1983-10","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","","","9","2,0","5","2,0","0","2,0","0",",0","0",",0","","","","","0","4,0","9","4,0","0","4,0","","","19831031","+,,0","19831031","+,,0","19831023",",2,0","19831004",",4,0","","","0",",,0,31,+","0",",,0,31,+","22.9","2,,0,23,","27.8","4,0,04,","","","","","  17.8","2,,,0,1,2","  15.0","2,,,0,3,2","","","  19.4","2,,,0,1,2","  21.7","2,,,0,3,2","   8.3","2,,,0,1,2","   5.6","2,,,0,3,2","  10.0","2,,,0,1,2","   7.2","2,,,0,3,2","  12.4","2,,,0,1,2","  10.1","2,,,0,3,2","","","  15.0","2,,,0,1,2","  14.8","2,,,0,3,2","","","69.6","2,,,0","0",",,,0","","","19.07","4,,,0","","","",""
"USC00127102","1983-11","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","0.0","1,0","12",",0","8",",0","1",",0","0",",0","0",",0","0",",0","16",",0","1","1,0","1","1,0","0","1,0","19831130",",,0","19831130","+,,0","19831111",",,0","19831128",",,0","19831110",",1,0","-7.2",",0,30,","0",",,0,30,+","0",",T,0,11,","29.0",",,0,28,","21.1","1,0,10,","","","","","  11.1","1,,,0,1,2","  10.0","1,,,0,3,2","364.5","1,0","  12.8","1,,,0,1,2","  12.8","1,,,0,3,2","   3.9","1,,,0,1,2","   0.6","1,,,0,3,2","   5.0","1,,,0,1,2","   2.2","1,,,0,3,2","   6.4","1,,,0,1,2","   4.0","1,,,0,3,2","","","   8.4","1,,,0,1,2","   7.5","1,,,0,3,2","","","90.9",",,,0","0",",T,,0","5.90","1,0","10.46","1,,,0","1.35",",,,0","",""
"USC00127102","1983-12","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","","","8","3,0","5","3,0","0","3,0","","","","","","","","","18","3,0","0","3,0","0","3,0","","","","","","","19831206",",3,0","19831212",",3,0","","","","","","","22.4","3,,0,06,","5.6","3,0,12,","","","","","   2.8",",,,0,1,2","   1.7",",,,0,3,2","","","   6.1",",,,0,1,2","   5.0",",,,0,3,2","  -0.6",",,,0,1,2","  -1.1",",,,0,3,2","  -0.6",",,,0,1,2","  -1.1",",,,0,3,2","   0.9",",,,0,1,2","   0.1",",,,0,3,2","","","   1.5",",,,0,1,2","   0.4",",,,0,3,2","","","84.6",",a,,0","","","","","-5.21","3,,,0","","","",""
"USC00127102","1984-01","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","","","8","1,0","2","1,0","0","1,0","","","","","","","","","","","","","","","","","","","","","19840110",",1,0","","","","","","","","","5.1","1,,0,10,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.0","1,,,0","","","","","","","","","",""
"USC00127102","1984-02","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","","","3","1,0","2","1,0","0","1,0","","","","","0","4,0","21","4,0","","","","","","","19840209","+,4,0","","","","","19840212","+,1,0","","","-16.7","4,0,09,+","","","","","7.9","1,,0,12,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.1","1,,,0","","","","","","","-5.67","4,,,0","",""
"USC00127102","1984-03","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","","","3",",0","2",",0","2",",0","","","","","0","4,0","26","4,0","12","3,0","0","3,0","0","3,0","19840312","+,4,0","","","","","19840313",",,0","19840316",",3,0","-16.7","4,0,12,+","","","","","38.1",",,0,13,","12.2","3,0,16,","","","","","   1.7","5,,,0,1,2","   1.7","5,,,0,3,2","","","   4.4","5,,,0,1,2","   5.6","5,,,0,3,2","  -1.1","5,,,0,1,2","  -1.7","5,,,0,3,2","  -1.1","5,,,0,1,2","  -1.7","5,,,0,3,2","  -0.6","5,,,0,1,2","  -0.8","5,,,0,3,2","","","  -0.1","5,,,0,1,2","   0.3","5,,,0,3,2","","","71.4",",,,0","","","-3.05","6,0","1.25","3,,,0","-7.35","4,,,0","",""
"USC00127102","1984-04","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","3.9","4,0","8",",0","6",",0","1",",0","0",",0","0",",0","0","2,0","8","2,0","0","2,0","3","2,0","0","2,0","19840401",",2,0","19840430","+,,0","19840430","+,,0","19840416",",,0","19840427",",2,0","-4.4","2,0,01,","0",",,0,30,+","0",",,0,30,+","34.3",",,0,16,","27.2","2,0,27,","","","","","","","","","257.0","2,0","","","","","","","","","","","","","","","","","","","","","","","","","88.9",",,,0","0",",,,0","8.40","4,0","13.21","2,,,0","3.59","2,,,0","",""
"USC00127102","1984-05","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","3.1","3,0","8",",0","5",",0","2",",0","0",",0","0",",0","0","2,0","1","2,0","0","1,0","8","1,0","0","1,0","19840516",",2,0","19840531","+,,0","19840531","+,,0","19840526",",,0","19840521",",1,0","0.0","2,0,16,","0",",,0,31,+","0",",,0,31,+","38.4",",,0,26,","30.0","1,0,21,","","","","","  16.1","2,,,0,1,2","  14.4",",,,0,3,2","178.2","1,0","  20.0","2,,,0,1,2","  24.4",",,,0,3,2","   4.4","2,,,0,1,2","   6.1",",,,0,3,2","  10.0","2,,,0,1,2","   8.9",",,,0,3,2","  11.6","2,,,0,1,2","   9.2",",,,0,3,2","","","  15.5","2,,,0,1,2","  18.1",",,,0,3,2","","","83.7",",,,0","0",",,,0","12.31","3,0","18.32","1,,,0","6.30","2,,,0","",""
"USC00127102","1984-07","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","","","9",",0","5",",0","1",",0","0",",0","0",",0","0","3,0","0","3,0","0","3,0","28","3,0","0","3,0","19840719",",3,0","19840731","+,,0","19840731","+,,0","19840724",",,0","19840711",",3,0","9.4","3,0,19,","0",",,0,31,+","0",",,0,31,+","45.0",",,0,24,","31.7","3,0,11,","289.9","5,,,0","","","  23.9",",,,0,1,2","  25.6",",,,0,3,2","","","  30.6",",,,0,1,2","  36.1",",,,0,3,2","  16.1",",,,0,1,2","  16.1",",,,0,3,2","  22.8",",,,0,1,2","  21.7",",,,0,3,2","  20.9",",,,0,1,2","  19.1",",,,0,3,2","","","  26.9",",,,0,1,2","  29.1",",,,0,3,2","","","96.2",",,,0","0",",,,0","21.28","6,0","26.87","3,,,0","15.68","3,,,0","",""
"USC00127102","1984-08","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","83.0","4,0","10",",0","8",",0","0",",0","0",",0","0",",0","0","4,0","0","4,0","0",",0","31",",0","1",",0","19840820",",4,0","19840831","+,,0","19840831","+,,0","19840807","+,,0","19840830",",,0","8.3","4,0,20,","0",",,0,31,+","0",",,0,31,+","7.6",",,0,07,+","33.9",",0,30,","254.8","1,,,0","","","  24.4","1,,,0,1,2","  24.4",",,,0,3,2","6.1",",0","  29.4","1,,,0,1,2","  32.2",",,,0,3,2","  18.3","1,,,0,1,2","  17.2",",,,0,3,2","  23.9","1,,,0,1,2","  25.6",",,,0,3,2","  22.1","1,,,0,1,2","  20.3",",,,0,3,2","","","  27.2","1,,,0,1,2","  30.1",",,,0,3,2","","","51.6",",,,0","0",",,,0","21.24","4,0","27.19",",,,0","15.30","4,,,0","",""
"USC00127102","1984-09","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","20.3","4,0","11","1,0","10","1,0","3","1,0","0",",0","0",",0","0","4,0","0","4,0","0","2,0","16","2,0","0","2,0","19840917",",4,0","19840930","+,,0","19840930","+,,0","19840910",",1,0","19840903",",2,0","3.3","4,0,17,","0",",,0,30,+","0",",,0,30,+","51.1","1,,0,10,","30.6","2,0,03,","","","","","","","","","78.0","2,0","","","","","","","","","","","","","","","","","","","","","","","","","179.4","1,,,0","0",",,,0","16.11","4,0","21.91","2,,,0","10.32","4,,,0","",""
