"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00129430","1993-12","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","431.0","0","0.0",",0","12",",0","7",",0","0",",0","7","2,0","0","3,0","2",",0","25",",0","11",",0","0",",0","0",",0","","","19931229","+,,0","19931227","+,2,0","19931230",",3,0","","","19931214",",,0","19931210",",,0","-17.8",",0,29,+","102","2,,0,27,+","0","3,T,0,30,","5.8",",,0,14,","11.7",",0,10,","","","1395.5","0","   6.7",",,,0,1,2","   7.8",",,,0,3,1","   6.1",",,,0,3,2","   6.1",",,,0,3,3","625.2",",0","   7.8",",,,0,1,2","  11.7",",,,0,3,1","   7.2",",,,0,3,2","   7.2",",,,0,3,3","   1.1",",,,0,1,2","  -1.7",",,,0,3,1","   0.0",",,,0,3,2","   1.7",",,,0,3,3","   1.7",",,,0,1,2","   1.1",",,,0,3,1","   1.1",",,,0,3,2","   2.2",",,,0,3,3","   3.2",",,,0,1,2","   3.6",",,,0,3,1","   2.7",",,,0,3,2","   3.4",",,,0,3,3","","","   4.3",",,,0,1,2","   6.1",",,,0,3,1","   3.8",",,,0,3,2","   4.3",",,,0,3,3","","","31.9",",,,0","0","3,T,,0","-1.83",",0","1.89",",,,0","-5.56",",,,0","",""
"USC00129430","1994-01","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","0.0","0","0.0",",0","11","1,0","5","1,0","0","1,0","13","2,0","5",",0","10",",0","30",",0","18",",0","0",",0","0",",0","","","19940119",",,0","19940121","+,2,0","19940120","+,,0","","","19940128",",1,0","19940128",",,0","-30.6",",0,19,","102","2,,0,21,+","51",",,0,20,+","16.5","1,,0,28,","8.9",",0,28,","","","2211.7","0","   1.1",",,,0,1,2","   2.2",",,,0,3,1","   2.8","2,,,0,3,2","   1.7",",,,0,3,3","816.2",",0","   1.1",",,,0,1,2","   2.8",",,,0,3,1","   2.8","2,,,0,3,2","   1.7",",,,0,3,3","  -5.0",",,,0,1,2"," -12.8",",,,0,3,1"," -10.6","2,,,0,3,2","  -7.2",",,,0,3,3","  -3.3",",,,0,1,2","  -9.4",",,,0,3,1","  -8.3","2,,,0,3,2","  -5.6",",,,0,3,3","  -0.9",",,,0,1,2","  -3.7",",,,0,3,1","  -3.3","2,,,0,3,2","  -1.2",",,,0,3,3","","","  -0.2",",,,0,1,2","  -1.1",",,,0,3,1","  -1.9","2,,,0,3,2","  -0.3",",,,0,3,3","","","38.6","1,,,0","203",",,,0","-8.00",",0","-3.51",",,,0","-12.48",",,,0","",""
"USC00129430","1994-02","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","0.0","0","0.0","1,0","6",",0","3",",0","0",",0","14",",0","6","1,0","4","1,0","24","1,0","17",",0","0",",0","0",",0","","","19940201",",1,0","19940226",",,0","19940226",",1,0","","","19940208",",,0","19940220",",,0","-22.2","1,0,01,","102",",,0,26,","76","1,,0,26,","3.6",",,0,08,","18.9",",0,20,","","","2831.3","0","   3.3",",,,0,1,2","   3.9",",,,0,3,1","   2.8","2,,,0,3,2","   2.8",",,,0,3,3","619.6",",0","   6.1",",,,0,1,2","  10.6",",,,0,3,1","   7.8","2,,,0,3,2","   4.4",",,,0,3,3","  -2.2",",,,0,1,2"," -12.2",",,,0,3,1","  -6.7","2,,,0,3,2","  -5.0",",,,0,3,3","  -1.7",",,,0,1,2","  -3.3",",,,0,3,1","  -2.8","2,,,0,3,2","  -3.3",",,,0,3,3","  -0.1",",,,0,1,2","  -3.6",",,,0,3,1","  -2.4","2,,,0,3,2","  -1.0",",,,0,3,3","","","   0.5",",,,0,1,2","   1.1",",,,0,3,1","  -0.2","2,,,0,3,2","   0.0",",,,0,3,3","","","12.2",",,,0","201","1,,,0","-4.71","1,0","0.68",",,,0","-10.09","1,,,0","",""
"USC00129430","1994-03","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","0.0","0","0.0",",0","8",",0","2",",0","0",",0","3",",0","1",",0","0",",0","26",",0","0",",0","1",",0","0",",0","","","19940317",",,0","19940301",",,0","19940301",",,0","","","19940307",",,0","19940324",",,0","-8.9",",0,17,","76",",,0,01,","25",",,0,01,","16.8",",,0,07,","24.4",",0,24,","","","3305.4","0","   7.8",",,,0,1,2","   6.7",",,,0,3,1","   8.9",",,,0,3,2","   8.9","1,,,0,3,3","474.1",",0","  13.9",",,,0,1,2","  21.1",",,,0,3,1","  17.2",",,,0,3,2","  13.3","1,,,0,3,3","   1.1",",,,0,1,2","  -2.2",",,,0,3,1","   0.0",",,,0,3,2","   0.6","1,,,0,3,3","   1.1",",,,0,1,2","   0.0",",,,0,3,1","   0.0",",,,0,3,2","   1.1","1,,,0,3,3","   3.9",",,,0,1,2","   2.0",",,,0,3,1","   3.4",",,,0,3,2","   4.3","1,,,0,3,3","","","   6.6",",,,0,1,2","   9.2",",,,0,3,1","   7.1",",,,0,3,2","   6.0","1,,,0,3,3","","","36.3",",,,0","25",",,,0","3.04",",0","8.93",",,,0","-2.85",",,,0","",""
"USC00129430","1994-04","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","10.8","0","10.8",",0","14",",0","9",",0","3",",0","3",",0","2",",0","0",",0","8",",0","1",",0","8",",0","0",",0","","","19940407",",,0","19940407",",,0","19940407",",,0","","","19940412",",,0","19940427",",,0","-12.8",",0,07,","76",",,0,07,","102",",,0,07,","94.7",",,0,12,","29.4",",0,27,","","","3554.9","0","  17.2","1,,,0,1,2","  17.2",",,,0,3,1","  18.3","1,,,0,3,2","  17.2",",,,0,3,3","249.5",",0","  20.6","1,,,0,1,2","  29.4",",,,0,3,1","  25.0","1,,,0,3,2","  21.7",",,,0,3,3","   3.3","1,,,0,1,2","   0.6",",,,0,3,1","   2.8","1,,,0,3,2","   3.9",",,,0,3,3","   5.6","1,,,0,1,2","   2.2",",,,0,3,1","   7.8","1,,,0,3,2","   5.6",",,,0,3,3","   9.2","1,,,0,1,2","   7.1",",,,0,3,1","   8.6","1,,,0,3,2","   9.5",",,,0,3,3","","","  13.5","1,,,0,1,2","  17.8",",,,0,3,1","  15.1","1,,,0,3,2","  12.6",",,,0,3,3","","","215.7",",,,0","127",",,,0","10.38",",0","16.94",",,,0","3.81",",,,0","7374",",,,0"
"USC00129430","1994-05","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","33.6","0","22.8",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","","","19940502","+,,0","19940531","+,,0","19940531","+,,0","","","19940507",",,0","19940523",",,0","0.6",",0,02,+","0",",,0,31,+","0",",,0,31,+","15.2",",,0,07,","31.7",",0,23,","182.1",",,,0","3699.4","0","  19.4",",,,0,1,2","  21.1",",,,0,3,1","  20.6",",,,0,3,2","  21.1",",,,0,3,3","144.5",",0","  24.4",",,,0,1,2","  34.4",",,,0,3,1","  29.4",",,,0,3,2","  25.0",",,,0,3,3","   9.4",",,,0,1,2","   5.6",",,,0,3,1","   7.2",",,,0,3,2","   8.9",",,,0,3,3","  12.2",",,,0,1,2","  10.0",",,,0,3,1","  10.6",",,,0,3,2","  11.7",",,,0,3,3","  14.3",",,,0,1,2","  12.7",",,,0,3,1","  13.6",",,,0,3,2","  14.5",",,,0,3,3","7.53",",,,0","  18.9",",,,0,1,2","  25.6",",,,0,3,1","  21.7",",,,0,3,2","  18.9",",,,0,3,3","22.42",",,,0","40.1",",,,0","0",",,,0","14.41",",0","21.27",",,,0","7.55",",,,0","4010","2,,,0"
"USC00129430","1994-06","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","156.8","0","123.2","1,0","13",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","27","1,0","7","1,0","","","19940603",",,0","19940630","+,,0","19940630","+,,0","","","19940624",",,0","19940620",",1,0","6.7",",0,03,","0",",,0,30,+","0",",,0,30,+","30.2",",,0,24,","34.4","1,0,20,","187.0","3,,,0","3712.7","0","  27.8","1,,,0,1,2","  27.2","2,,,0,3,1","  28.3",",,,0,3,2","  27.8",",,,0,3,3","13.3","1,0","  33.9","1,,,0,1,2","  42.2","2,,,0,3,1","  36.1",",,,0,3,2","  32.2",",,,0,3,3","  17.2","1,,,0,1,2","  15.6","2,,,0,3,1","  15.6",",,,0,3,2","  17.2",",,,0,3,3","  20.6","1,,,0,1,2","  24.4","2,,,0,3,1","  21.1",",,,0,3,2","  22.2",",,,0,3,3","  21.7","1,,,0,1,2","  20.8","2,,,0,3,1","  21.4",",,,0,3,2","  21.8",",,,0,3,3","15.21",",,,0","  27.8","1,,,0,1,2","  33.2","2,,,0,3,1","  29.0",",,,0,3,2","  26.3",",,,0,3,3","29.77",",,,0","142.9",",,,0","0",",,,0","22.10","1,0","28.66","1,,,0","15.55",",,,0","",""
"USC00129430","1994-07","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","269.1","0","112.3",",0","11",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","3",",0","","","19940729",",,0","19940731","+,,0","19940731","+,,0","","","19940707",",,0","19940721","+,,0","9.4",",0,29,","0",",,0,31,+","0",",,0,31,+","47.0",",,0,07,","32.2",",0,21,+","164.2","3,,,0","3.7","0","  26.1",",,,0,1,2","  25.0",",,,0,3,1","  26.7",",,,0,3,2","  25.6",",,,0,3,3","3.7",",0","  30.6",",,,0,1,2","  40.6",",,,0,3,1","  33.9",",,,0,3,2","  32.8",",,,0,3,3","  20.0",",,,0,1,2","  18.3",",,,0,3,1","  21.1",",,,0,3,2","  20.0",",,,0,3,3","  23.3",",,,0,1,2","  27.8",",,,0,3,1","  26.1",",,,0,3,2","  25.0",",,,0,3,3","  23.5",",,,0,1,2","  22.0",",,,0,3,1","  23.1",",,,0,3,2","  23.4",",,,0,3,3","16.83",",,,0","  28.0",",,,0,1,2","  34.1",",,,0,3,1","  30.3",",,,0,3,2","  27.6",",,,0,3,3","30.87",",,,0","139.3",",,,0","0",",,,0","21.84",",0","27.82",",,,0","15.85",",,,0","851","1,,,0"
"USC00129430","1994-08","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","330.2","0","61.1","2,0","10",",0","8",",0","1",",0","0",",0","0",",0","0","2,0","0","2,0","0",",0","29",",0","0",",0","","","19940806",",2,0","19940831","+,,0","19940831","+,,0","","","19940814",",,0","19940814",",,0","6.1","2,0,06,","0",",,0,31,+","0",",,0,31,+","29.7",",,0,14,","31.1",",0,14,","144.1",",,,0","25.8","0","  24.4",",,,0,1,2","  24.4",",,,0,3,1","  25.6",",,,0,3,2","  26.1",",,,0,3,3","22.1",",0","  29.4",",,,0,1,2","  37.8",",,,0,3,1","  33.3",",,,0,3,2","  31.1",",,,0,3,3","  20.0",",,,0,1,2","  16.1",",,,0,3,1","  18.3",",,,0,3,2","  20.0",",,,0,3,3","  21.7",",,,0,1,2","  22.2",",,,0,3,1","  21.7",",,,0,3,2","  21.7",",,,0,3,3","  21.8",",,,0,1,2","  19.9",",,,0,3,1","  21.3",",,,0,3,2","  22.1",",,,0,3,3","","","  25.8",",,,0,1,2","  31.7",",,,0,3,1","  28.5",",,,0,3,2","  26.4",",,,0,3,3","","","123.2",",,,0","0",",,,0","19.59","2,0","25.99",",,,0","13.18","2,,,0","",""
"USC00129430","1994-09","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","368.6","0","38.4",",0","7",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","","","19940929",",,0","19940930","+,,0","19940930","+,,0","","","19940924",",,0","19940915",",,0","2.8",",0,29,","0",",,0,30,+","0",",,0,30,+","35.1",",,0,24,","31.7",",0,15,","117.7","1,,,0","91.3","0","  22.8",",,,0,1,2","  22.2",",,,0,3,1","  23.9",",,,0,3,2","  23.3",",,,0,3,3","65.5",",0","  26.7",",,,0,1,2","  35.0",",,,0,3,1","  31.1",",,,0,3,2","  30.0",",,,0,3,3","  14.4",",,,0,1,2","  10.6",",,,0,3,1","  11.1",",,,0,3,2","  13.9",",,,0,3,3","  17.2",",,,0,1,2","  16.1",",,,0,3,1","  15.6",",,,0,3,2","  16.7",",,,0,3,3","  19.4",",,,0,1,2","  17.3",",,,0,3,1","  18.7",",,,0,3,2","  19.6",",,,0,3,3","13.58",",,,0","  22.9",",,,0,1,2","  27.9",",,,0,3,1","  25.1",",,,0,3,2","  23.0",",,,0,3,3","25.72",",,,0","52.7",",,,0","0",",,,0","17.43",",0","24.07",",,,0","10.79",",,,0","2581",",,,0"
"USC00129430","1994-10","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","373.6","0","5.0",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","10",",0","0",",0","","","19941027",",,0","19941031","+,,0","19941031","+,,0","","","19941009",",,0","19941002",",,0","-2.2",",0,27,","0",",,0,31,+","0",",,0,31,+","19.8",",,0,09,","28.9",",0,02,","101.8","2,,,0","274.3","0","  17.8",",,,0,1,2","  16.7",",,,0,3,1","  17.8","1,,,0,3,2","  17.2",",,,0,3,3","183.0",",0","  20.6",",,,0,1,2","  26.7",",,,0,3,1","  23.9",",,,0,3,2","  20.6",",,,0,3,3","   8.9",",,,0,1,2","   5.0",",,,0,3,1","   7.2","1,,,0,3,2","   8.3",",,,0,3,3","  11.1",",,,0,1,2","  11.1",",,,0,3,1","  10.0",",,,0,3,2","  10.6",",,,0,3,3","  13.5",",,,0,1,2","  10.7",",,,0,3,1","  12.2","1,,,0,3,2","  13.6",",,,0,3,3","7.07",",,,0","  16.5",",,,0,1,2","  20.6",",,,0,3,1","  18.3",",,,0,3,2","  16.3",",,,0,3,3","19.03",",,,0","29.6",",,,0","0",",,,0","12.59",",0","19.30",",,,0","5.88",",,,0","3920",",,,0"
"USC00129430","1994-11","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","373.6","0","0.0","1,0","11",",0","8",",0","1",",0","0",",0","0",",0","0",",0","11",",0","0","1,0","1","1,0","0","1,0","","","19941126",",,0","19941130","+,,0","19941130","+,,0","","","19941128",",,0","19941104",",1,0","-4.4",",0,26,","0",",,0,30,+","0",",,0,30,+","29.0",",,0,28,","23.3","1,0,04,","","","594.7","0","  15.0",",,,0,1,2","  15.0",",,,0,3,1","  14.4",",,,0,3,2","  13.9","1,,,0,3,3","320.4","1,0","  15.6",",,,0,1,2","  18.9",",,,0,3,1","  15.0","1,,,0,3,2","  14.4","1,,,0,3,3","   3.9",",,,0,1,2","   0.6",",,,0,3,1","   2.2",",,,0,3,2","   3.9","1,,,0,3,3","   5.6",",,,0,1,2","   5.6",",,,0,3,1","   4.4","1,,,0,3,2","   4.4","1,,,0,3,3","   8.3",",,,0,1,2","   5.3",",,,0,3,1","   6.9",",,,0,3,2","   8.2","1,,,0,3,3","","","  11.0",",,,0,1,2","  11.9",",,,0,3,1","  10.4","1,,,0,3,2","  10.1","1,,,0,3,3","","","113.0",",,,0","0",",,,0","7.48","1,0","12.65","1,,,0","2.30",",,,0","",""
"USC00129430","1994-12","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","373.6","0","0.0",",0","5",",0","5",",0","0",",0","0",",0","0",",0","0",",0","25",",0","3",",0","0",",0","0",",0","","","19941212","+,,0","19941231","+,,0","19941231","+,,0","","","19941207",",,0","19941205",",,0","-7.2",",0,12,+","0",",,0,31,+","0",",,0,31,+","22.6",",,0,07,","15.6",",0,05,","","","1097.4","0","   9.4",",,,0,1,2","   8.9",",,,0,3,1","   9.4",",,,0,3,2","   8.9",",,,0,3,3","502.7",",0","  11.1",",,,0,1,2","  12.2",",,,0,3,1","  10.6",",,,0,3,2","  10.0",",,,0,3,3","   2.2",",,,0,1,2","   0.6",",,,0,3,1","   1.7",",,,0,3,2","  -0.6",",,,0,3,3","   2.2",",,,0,1,2","   0.6",",,,0,3,1","   1.7",",,,0,3,2","   2.2",",,,0,3,3","   4.1",",,,0,1,2","   2.4",",,,0,3,1","   3.5",",,,0,3,2","   4.0",",,,0,3,3","","","   5.4",",,,0,1,2","   5.9",",,,0,3,1","   5.0",",,,0,3,2","   5.1",",,,0,3,3","","","44.5",",,,0","0",",,,0","2.12",",0","5.95",",,,0","-1.72",",,,0","",""
"USC00129430","1995-01","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","0.0","0","0.0","1,0","10","1,0","5","1,0","0","1,0","12",",0","3",",0","5","1,0","25","1,0","18",",0","0",",0","0",",0","","","19950105",",1,0","19950123",",,0","19950123",",,0","","","19950114",",1,0","19950113",",,0","-19.4","1,0,05,","76",",,0,23,","76",",,0,23,","8.9","1,,0,14,","17.8",",0,13,","","","1761.3","0","   5.6",",,,0,1,2","   5.6","3,,,0,3,1","   6.1","3,,,0,3,2","   5.6","3,,,0,3,3","663.9",",0","   7.8",",,,0,1,2","  10.0","2,,,0,3,1","   8.3","3,,,0,3,2","   7.2","2,,,0,3,3","  -0.6",",,,0,1,2","  -5.0","3,,,0,3,1","  -2.2","3,,,0,3,2","   0.0","3,,,0,3,3","  -0.6",",,,0,1,2","  -1.1","2,,,0,3,1","  -1.1","3,,,0,3,2","   0.0","2,,,0,3,3","   2.0",",,,0,1,2","  -0.8","3,,,0,3,1","   0.9","3,,,0,3,2","   1.9","3,,,0,3,3","","","   2.9",",,,0,1,2","   1.9","2,,,0,3,1","   2.0","3,,,0,3,2","   2.8","2,,,0,3,3","","","33.5","1,,,0","134",",,,0","-3.80","1,0","0.47",",,,0","-8.06","1,,,0","",""
"USC00129430","1995-02","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","0.0","0","0.0",",0","4","1,0","0","1,0","0","1,0","0","2,0","0",",0","2",",0","28",",0","8",",0","0",",0","0",",0","","","19950212",",,0","19950228","+,2,0","19950208",",,0","","","19950227",",1,0","19950223",",,0","-19.4",",0,12,","0","2,,0,28,+","8",",,0,08,","2.3","1,,0,27,","13.3",",0,23,","","","2338.2","0","   2.2",",,,0,1,2","   1.7",",,,0,3,1","   2.8","1,,,0,3,2","   3.9",",,,0,3,3","576.9",",0","   6.1",",,,0,1,2","  11.1",",,,0,3,1","   7.2","1,,,0,3,2","   4.4",",,,0,3,3","  -2.8",",,,0,1,2"," -10.0",",,,0,3,1","  -5.0","1,,,0,3,2","  -2.8",",,,0,3,3","  -1.1",",,,0,1,2","  -1.7",",,,0,3,1","  -2.2","1,,,0,3,2","  -1.7",",,,0,3,3","   0.3",",,,0,1,2","  -2.5",",,,0,3,1","  -1.0","1,,,0,3,2","   0.2",",,,0,3,3","","","   1.1",",,,0,1,2","   2.8",",,,0,3,1","   0.6","1,,,0,3,2","   0.7",",,,0,3,3","","","4.3","1,,,0","8",",,,0","-2.27",",0","3.42",",,,0","-7.96",",,,0","",""
"USC00129430","1995-03","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","0.0","0","0.0",",0","9",",0","5",",0","1",",0","2","1,0","1",",0","0",",0","14",",0","3",",0","5",",0","0",",0","","","19950309","+,,0","19950309","+,1,0","19950308",",,0","","","19950307",",,0","19950315",",,0","-12.2",",0,09,+","25","1,,0,09,+","25",",,0,08,","42.2",",,0,07,","25.0",",0,15,","","","2740.0","0","  11.1",",,,0,1,2","  10.6",",,,0,3,1","  11.7",",,,0,3,2","  11.7",",,,0,3,3","401.8",",0","  14.4",",,,0,1,2","  25.0",",,,0,3,1","  18.9",",,,0,3,2","  15.0",",,,0,3,3","   1.1",",,,0,1,2","  -1.1",",,,0,3,1","   1.1",",,,0,3,2","   1.7",",,,0,3,3","   1.7",",,,0,1,2","   0.6",",,,0,3,1","   1.7",",,,0,3,2","   1.7",",,,0,3,3","   5.8",",,,0,1,2","   3.7",",,,0,3,1","   5.3",",,,0,3,2","   6.1",",,,0,3,3","","","   8.4",",,,0,1,2","  12.7",",,,0,3,1","   9.9",",,,0,3,2","   8.3",",,,0,3,3","","","79.8",",,,0","25",",,,0","5.37",",0","11.47",",,,0","-0.72",",,,0","",""
"USC00129430","1995-04","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","0.0","0","0.0",",0","15",",0","9",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","5",",0","0",",0","","","19950405",",,0","19950430","+,,0","19950430","+,,0","","","19950410",",,0","19950419",",,0","-8.9",",0,05,","0",",,0,30,+","0",",,0,30,+","19.3",",,0,10,","25.0",",0,19,","","","3022.0","0","  13.3",",,,0,1,2","  12.8",",,,0,3,1","  12.8","2,,,0,3,2","  12.8",",,,0,3,3","282.0",",0","  17.8",",,,0,1,2","  26.7",",,,0,3,1","  21.1",",,,0,3,2","  17.2",",,,0,3,3","   4.4",",,,0,1,2","   1.1",",,,0,3,1","   2.8","2,,,0,3,2","   5.0",",,,0,3,3","   7.2",",,,0,1,2","   7.8",",,,0,3,1","   6.1",",,,0,3,2","   6.1",",,,0,3,3","   8.5",",,,0,1,2","   6.1",",,,0,3,1","   7.4","2,,,0,3,2","   8.4",",,,0,3,3","","","  12.2",",,,0,1,2","  16.4",",,,0,3,1","  13.1",",,,0,3,2","  11.6",",,,0,3,3","","","90.7",",,,0","0",",,,0","8.93",",0","15.04",",,,0","2.82",",,,0","6698",",,,0"
"USC00129430","1995-05","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","8.6","0","8.6",",0","15",",0","9",",0","2",",0","0",",0","0",",0","0",",0","1",",0","0",",0","18",",0","0",",0","","","19950503",",,0","19950531","+,,0","19950531","+,,0","","","19950524",",,0","19950529",",,0","-0.6",",0,03,","0",",,0,31,+","0",",,0,31,+","59.4",",,0,24,","27.8",",0,29,","134.5","3,,,0","3135.8","0","  17.2","1,,,0,1,2","  17.2",",,,0,3,1","  16.7",",,,0,3,2","  17.8",",,,0,3,3","113.8",",0","  25.6",",,,0,1,2","  31.7",",,,0,3,1","  26.7","1,,,0,3,2","  25.6",",,,0,3,3","   9.4","1,,,0,1,2","   5.0",",,,0,3,1","   7.2",",,,0,3,2","   8.3",",,,0,3,3","  11.1",",,,0,1,2","  11.1",",,,0,3,1","  10.0","1,,,0,3,2","  10.0",",,,0,3,3","  14.3","1,,,0,1,2","  12.3",",,,0,3,1","  13.2",",,,0,3,2","  13.8",",,,0,3,3","9.60","2,,,0","  18.3",",,,0,1,2","  22.4",",,,0,3,1","  19.4","1,,,0,3,2","  17.4",",,,0,3,3","21.86","2,,,0","183.1",",,,0","0",",,,0","14.94",",0","20.31",",,,0","9.57",",,,0","5267",",,,0"
"USC00129430","1995-06","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","130.8","0","122.2",",0","12",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","7",",0","","","19950613",",,0","19950630","+,,0","19950630","+,,0","","","19950627",",,0","19950621",",,0","6.1",",0,13,","0",",,0,30,+","0",",,0,30,+","31.2",",,0,27,","36.1",",0,21,","192.4",",,,0","3144.5","0","  24.4",",,,0,1,2","  32.8",",,,0,3,1","  25.6",",,,0,3,2","  25.0",",,,0,3,3","8.7",",0","  30.6",",,,0,1,2","  38.3",",,,0,3,1","  33.3",",,,0,3,2","  29.4",",,,0,3,3","  16.7",",,,0,1,2","  13.9",",,,0,3,1","  16.1",",,,0,3,2","  16.7",",,,0,3,3","  22.2",",,,0,1,2","  23.9",",,,0,3,1","  22.2",",,,0,3,2","  21.1",",,,0,3,3","  21.3",",,,0,1,2","  20.7",",,,0,3,1","  20.9",",,,0,3,2","  21.4",",,,0,3,3","16.72",",,,0","  26.3",",,,0,1,2","  32.5",",,,0,3,1","  28.4",",,,0,3,2","  25.4",",,,0,3,3","30.33",",,,0","74.7",",,,0","0",",,,0","22.12",",0","28.37",",,,0","15.86",",,,0","3479",",,,0"
"USC00129430","1995-07","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","308.6","0","177.8",",0","10",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","8",",0","","","19950702",",,0","19950731","+,,0","19950731","+,,0","","","19950727","+,,0","19950715",",,0","9.4",",0,02,","0",",,0,31,+","0",",,0,31,+","9.1",",,0,27,+","36.7",",0,15,","205.7",",,,0","3.1","0","  28.3",",,,0,1,2","  28.9",",,,0,3,1","  28.9",",,,0,3,2","  27.8",",,,0,3,3","3.1",",0","  33.3",",,,0,1,2","  40.0",",,,0,3,1","  35.0",",,,0,3,2","  31.7",",,,0,3,3","  20.6",",,,0,1,2","  17.2",",,,0,3,1","  19.4",",,,0,3,2","  20.0",",,,0,3,3","  25.6",",,,0,1,2","  26.1",",,,0,3,1","  25.0",",,,0,3,2","  23.3",",,,0,3,3","  24.3",",,,0,1,2","  23.0",",,,0,3,1","  23.8",",,,0,3,2","  23.9",",,,0,3,3","19.23",",,,0","  29.0",",,,0,1,2","  34.3",",,,0,3,1","  30.9",",,,0,3,2","  27.9",",,,0,3,3","31.55",",,,0","37.5",",,,0","0",",,,0","23.97",",0","29.86",",,,0","18.08",",,,0","3607",",,,0"
