"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IDM00097028","2012-02","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","1,S","28","1,S","1","1,S","","","20120225",",1,S","","","32.5","1,S,25,","","","","","31.09","1,,,S","",""
"IDM00097028","2012-03","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","3,S","28","3,S","5","3,S","","","20120320",",3,S","","","32.6","3,S,20,","","","","","30.64","3,,,S","",""
"IDM00097028","2012-04","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","2,S","28","2,S","3","2,S","","","20120426","+,2,S","","","32.2","2,S,26,+","","","","","31.35","2,,,S","",""
"IDM00097028","2012-05","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","5,S","26","5,S","8","5,S","","","20120531",",5,S","","","33.2","5,S,31,","","","","","31.89","5,,,S","",""
"IDM00097028","2012-06","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","5,S","25","5,S","6","5,S","","","20120627",",5,S","","","35.0","5,S,27,","","","","","31.74","5,,,S","",""
"IDM00097028","2012-10","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","3,S","28","3,S","6","3,S","","","20121029",",3,S","","","32.6","3,S,29,","","","","","31.54","3,,,S","",""
"IDM00097028","2012-11","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","1,S","29","1,S","0","1,S","","","20121128","+,1,S","","","32.0","1,S,28,+","","","","","30.89","1,,,S","",""
"IDM00097028","2013-01","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","4,S","27","4,S","1","4,S","","","20130112",",4,S","","","32.2","4,S,12,","","","","","30.60","4,,,S","",""
"IDM00097028","2013-02","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","5,S","23","5,S","2","5,S","","","20130222","+,5,S","","","32.4","5,S,22,+","","","","","31.14","5,,,S","",""
"IDM00097028","2013-04","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","4,S","26","4,S","4","4,S","","","20130417",",4,S","","","32.9","4,S,17,","","","","","31.46","4,,,S","",""
"IDM00097028","2014-08","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","5,S","26","5,S","2","5,S","","","20140823",",5,S","","","32.4","5,S,23,","","","","","31.26","5,,,S","",""
"IDM00097028","2015-09","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","5,S","25","5,S","20","5,S","","","20150922",",5,S","","","33.6","5,S,22,","","","","","32.50","5,,,S","",""
"IDM00097028","2016-12","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","5,S","26","5,S","11","5,S","","","20161221","+,5,S","","","34.0","5,S,21,+","","","","","31.52","5,,,S","",""
"IDM00097028","2019-02","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","2,S","26","2,S","14","2,S","","","20190218","+,2,S","","","33.8","2,S,18,+","","","","","32.07","2,,,S","",""
"IDM00097028","2020-05","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","5,S","26","5,S","16","5,S","","","20200519","+,5,S","","","34.0","5,S,19,+","","","","","32.53","5,,,S","",""
"IDM00097028","2020-08","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","3,S","28","3,S","5","3,S","","","20200824",",3,S","","","33.0","3,S,24,","","","","","31.55","3,,,S","",""
"IDM00097028","2020-11","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","5,S","25","5,S","4","5,S","","","20201102",",5,S","","","32.6","5,S,02,","","","","","31.35","5,,,S","",""
"IDM00097028","2021-05","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","3,S","28","3,S","5","3,S","","","20210524",",3,S","","","33.0","3,S,24,","","","","","31.36","3,,,S","",""
"IDM00097028","2021-08","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","5,S","26","5,S","1","5,S","","","20210805",",5,S","","","32.2","5,S,05,","","","","","30.81","5,,,S","",""
"IDM00097028","2021-09","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","3,S","27","3,S","1","3,S","","","20210930",",3,S","","","32.2","3,S,30,","","","","","30.66","3,,,S","",""
"IDM00097028","2021-10","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","3,S","28","3,S","12","3,S","","","20211011",",3,S","","","33.8","3,S,11,","","","","","31.92","3,,,S","",""
"IDM00097028","2021-11","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","3,S","27","3,S","0","3,S","","","20211107",",3,S","","","32.1","3,S,07,","","","","","30.91","3,,,S","",""
"IDM00097028","2021-12","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","2,S","29","2,S","1","2,S","","","20211209",",2,S","","","32.7","2,S,09,","","","","","31.00","2,,,S","",""
"IDM00097028","2022-01","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","1,S","30","1,S","2","1,S","","","20220131",",1,S","","","32.4","1,S,31,","","","","","30.52","1,,,S","",""
"IDM00097028","2022-02","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","1,S","27","1,S","1","1,S","","","20220202",",1,S","","","33.4","1,S,02,","","","","","30.56","1,,,S","",""
"IDM00097028","2022-03","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","1,S","30","1,S","1","1,S","","","20220331",",1,S","","","33.0","1,S,31,","","","","","31.01","1,,,S","",""
"IDM00097028","2022-04","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","3,S","27","3,S","8","3,S","","","20220410","+,3,S","","","33.2","3,S,10,+","","","","","31.41","3,,,S","",""
"IDM00097028","2022-05","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","1,S","30","1,S","6","1,S","","","20220506",",1,S","","","33.1","1,S,06,","","","","","31.50","1,,,S","",""
"IDM00097028","2022-06","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","1,S","29","1,S","5","1,S","","","20220602",",1,S","","","32.7","1,S,02,","","","","","31.51","1,,,S","",""
"IDM00097028","2022-07","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","3,S","28","3,S","2","3,S","","","20220702",",3,S","","","32.8","3,S,02,","","","","","31.25","3,,,S","",""
"IDM00097028","2022-08","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","3,S","28","3,S","3","3,S","","","20220826",",3,S","","","32.4","3,S,26,","","","","","31.06","3,,,S","",""
"IDM00097028","2022-09","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","1,S","29","1,S","4","1,S","","","20220925",",1,S","","","33.2","1,S,25,","","","","","31.24","1,,,S","",""
"IDM00097028","2022-10","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","3,S","28","3,S","6","3,S","","","20221029","+,3,S","","","32.6","3,S,29,+","","","","","31.43","3,,,S","",""
"IDM00097028","2022-11","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","3,S","27","3,S","2","3,S","","","20221104",",3,S","","","32.7","3,S,04,","","","","","31.40","3,,,S","",""
"IDM00097028","2022-12","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","2,S","29","2,S","4","2,S","","","20221226",",2,S","","","33.2","2,S,26,","","","","","31.05","2,,,S","",""
"IDM00097028","2023-01","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","4,S","27","4,S","1","4,S","","","20230103",",4,S","","","32.2","4,S,03,","","","","","30.31","4,,,S","",""
"IDM00097028","2023-02","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","4,S","24","4,S","0","4,S","","","20230210",",4,S","","","32.1","4,S,10,","","","","","30.40","4,,,S","",""
"IDM00097028","2023-03","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","4,S","27","4,S","3","4,S","","","20230320",",4,S","","","32.8","4,S,20,","","","","","30.90","4,,,S","",""
"IDM00097028","2023-06","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","4,S","26","4,S","6","4,S","","","20230604",",4,S","","","32.8","4,S,04,","","","","","31.40","4,,,S","",""
"IDM00097028","2023-07","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","5,S","26","5,S","6","5,S","","","20230722",",5,S","","","33.2","5,S,22,","","","","","31.58","5,,,S","",""
"IDM00097028","2023-09","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","5,S","25","5,S","9","5,S","","","20230902",",5,S","","","32.7","5,S,02,","","","","","31.80","5,,,S","",""
"IDM00097028","2023-10","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","3,S","28","3,S","24","3,S","","","20231011",",3,S","","","33.6","3,S,11,","","","","","32.64","3,,,S","",""
"IDM00097028","2023-11","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","3,S","27","3,S","18","3,S","","","20231116","+,3,S","","","33.2","3,S,16,+","","","","","32.14","3,,,S","",""
"IDM00097028","2024-01","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","3,S","28","3,S","5","3,S","","","20240101",",3,S","","","32.5","3,S,01,","","","","","31.02","3,,,S","",""
"IDM00097028","2024-02","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","3,S","26","3,S","9","3,S","","","20240209",",3,S","","","34.1","3,S,09,","","","","","31.53","3,,,S","",""
"IDM00097028","2024-06","1.017","120.8","2.0","TOLI TOLI LALOS, ID","","","","","","","0","3,S","27","3,S","2","3,S","","","20240602",",3,S","","","33.0","3,S,02,","","","","","31.05","3,,,S","",""
