"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00368263","1992-10","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","2",",6","2",",6","0",",6","","","","","","","19921010",",,6","","","17.8",",,6,10,","34.3",",,,6","",""
"USC00368263","1992-11","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","7",",6","6",",6","2",",6","","","","","","","19921103",",,6","","","48.3",",,6,03,","134.5",",,,6","",""
"USC00368263","1993-01","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","3",",6","3",",6","0",",6","","","","","","","19930105",",,6","","","19.1",",,6,05,","50.9",",,,6","",""
"USC00368263","1993-02","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","2",",6","1",",6","0",",6","","","","","","","19930216",",,6","","","20.3",",,6,16,","21.3",",,,6","",""
"USC00368263","1993-03","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","7","1,6","7","1,6","3","1,6","","","","","","","19930304",",1,6","","","47.0","1,,6,04,","143.0","1,,,6","",""
"USC00368263","1993-04","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","7",",6","6",",6","2",",6","","","","","","","19930416",",,6","","","45.2",",,6,16,","120.2",",,,6","",""
"USC00368263","1993-05","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","7",",6","4",",6","1",",6","","","","","","","19930531",",,6","","","34.5",",,6,31,","62.7",",,,6","",""
"USC00368263","1993-06","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","5",",6","5",",6","0",",6","","","","","","","19930620",",,6","","","12.7",",,6,20,","34.5",",,,6","",""
"USC00368263","1993-07","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","4",",6","3",",6","2",",6","","","","","","","19930714",",,6","","","81.8",",,6,14,","165.6",",,,6","",""
"USC00368263","1993-08","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","3",",6","3",",6","2",",6","","","","","","","19930817",",,6","","","147.3",",,6,17,","180.3",",,,6","",""
"USC00368263","1993-09","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","11",",6","11",",6","2",",6","","","","","","","19930910",",,6","","","31.8",",,6,10,","169.8",",,,6","",""
"USC00368263","1993-11","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","4",",6","4",",6","1",",6","","","","","","","19931128",",,6","","","58.4",",,6,28,","95.9",",,,6","",""
"USC00368263","1994-01","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","5",",6","5",",6","4",",6","","","","","","","19940117",",,6","","","45.7",",,6,17,","163.1",",,,6","",""
"USC00368263","1994-06","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","3",",6","2",",6","1",",6","","","","","","","19940625",",,6","","","35.6",",,6,25,","44.2",",,,6","",""
"USC00368263","1994-07","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","7",",6","7",",6","1",",6","","","","","","","19940714",",,6","","","80.0",",,6,14,","156.0",",,,6","",""
"USC00368263","1994-09","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","3",",6","3",",6","1",",6","","","","","","","19940922",",,6","","","26.7",",,6,22,","50.6",",,,6","",""
"USC00368263","1994-11","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","6",",6","4",",6","1",",6","","","","","","","19941127",",,6","","","36.1",",,6,27,","83.4",",,,6","",""
"USC00368263","1994-12","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","4",",6","4",",6","0",",6","","","","","","","19941210",",,6","","","20.8",",,6,10,","55.3",",,,6","",""
"USC00368263","2011-03","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","8",",7","6",",7","2",",7","","","","","","","20110307",",,7","","","50.8",",,7,07,","133.5",",,,7","",""
"USC00368263","2011-06","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","7","2,7","4","2,7","1","2,7","","","","","","","20110617",",2,7","","","36.8","2,,7,17,","63.0","2,,,7","",""
"USC00368263","2011-07","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","7",",7","5",",7","0",",7","","","","","1","","20110708",",,7","","","16.5",",,7,08,","48.2",",,,7","",""
"USC00368263","2011-08","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","12","5,7","11","5,7","3","5,7","","","","","","","20110814",",5,7","","","47.0","5,,7,14,","237.1","5,,,7","",""
"USC00368263","2011-09","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","7",",7","6",",7","4",",7","","","","","","","20110907",",,7","","","82.5",",,7,07,","232.8",",,,7","",""
"USC00368263","2011-11","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","3","4,7","3","4,7","1","4,7","","","","","","","20111122",",4,7","","","57.1","4,,7,22,","81.2","4,,,7","",""
"USC00368263","2012-02","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","5","1,7","3","1,7","0","1,7","","","","","","","20120224",",1,7","","","3.8","1,,7,24,","12.0","1,,,7","",""
"USC00368263","2012-03","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","6","4,7","3","4,7","1","4,7","","","","","","","20120301",",4,7","","","25.4","4,,7,01,","37.7","4,,,7","",""
"USC00368263","2012-05","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","14","2,7","12","2,7","1","2,7","","","","","","","20120516",",2,7","","","29.2","2,,7,16,","112.6","2,,,7","",""
"USC00368263","2012-06","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","6",",7","6",",7","0",",7","","","","","","","20120623",",,7","","","19.1",",,7,23,","55.4",",,,7","",""
"USC00368263","2012-07","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","6","4,7","4","4,7","1","4,7","","","","","","","20120716",",4,7","","","31.8","4,,7,16,","120.8",",a,,7","",""
"USC00368263","2012-08","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","","","","","","","","","","","","","","","","","","","145.5","1,a,,7","",""
"USC00368263","2012-09","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","8","4,7","8","4,7","2","4,7","","","","","","","20120904",",4,7","","","59.7","4,,7,04,","137.2","4,,,7","",""
"USC00368263","2013-01","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","4","5,7","2","5,7","1","5,7","","","","","","","20130126",",5,7","","","50.8","5,,7,26,","65.1","5,,,7","",""
"USC00368263","2013-04","40.1719","-75.036","76.2","SOUTHAMPTON, PA US","1","5,7","1","5,7","0","5,7","","","","","","","20130413",",5,7","","","21.6","5,,7,13,","34.3","3,a,,7","",""
