"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00232828","1961-06","39.13333","-92.66667","195.1","FAYETTE EXPERIMENTAL LAGOON, MO US","","","94.9","3,0","8",",0","6",",0","0",",0","0",",0","0",",0","0","3,0","0","3,0","0","3,0","26","3,0","2","3,0","19610617",",3,0","19610630","+,,0","19610630","+,,0","19610630",",,0","19610630",",3,0","8.3","3,0,17,","0",",,0,30,+","0",",,0,30,+","23.4",",,0,30,","33.3","3,0,30,","162.5","3,,,0","","","12.2","3,0","106.1",",,,0","0",",,,0","21.40","3,0","27.69","3,,,0","15.11","3,,,0","3254","3,,,0"
"USC00232828","1961-07","39.13333","-92.66667","195.1","FAYETTE EXPERIMENTAL LAGOON, MO US","","","161.6","2,0","14","3,0","11","3,0","1","3,0","0",",0","0",",0","0","2,0","0","2,0","0","2,0","29","2,0","5","2,0","19610709",",2,0","19610731","+,,0","19610731","+,,0","19610723",",3,0","19610731",",2,0","11.1","2,0,09,","0",",,0,31,+","0",",,0,31,+","50.0","3,,0,23,","34.4","2,0,31,","162.6","3,,,0","0.6","0","0.6","2,0","190.8",",a,,0","0",",,,0","23.89","2,0","29.50","2,,,0","18.27","2,,,0","2182","3,,,0"
"USC00232828","1961-08","39.13333","-92.66667","195.1","FAYETTE EXPERIMENTAL LAGOON, MO US","","","157.7",",0","4",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","4",",0","19610823",",,0","19610831","+,,0","19610831","+,,0","19610802",",,0","19610830","+,,0","9.4",",0,23,","0",",,0,31,+","0",",,0,31,+","43.2",",,0,02,","32.8",",0,30,+","183.7",",,,0","3.9","0","3.3",",0","63.6",",,,0","0",",,,0","23.31",",0","29.11",",,,0","17.52",",,,0","2602",",,,0"
"USC00232828","1961-09","39.13333","-92.66667","195.1","FAYETTE EXPERIMENTAL LAGOON, MO US","","","86.6","2,0","7",",0","7",",0","4",",0","0",",0","0",",0","0","1,0","0","1,0","0","2,0","23","2,0","2","2,0","19610916",",1,0","19610930","+,,0","19610930","+,,0","19610914",",,0","19610903",",2,0","4.4","1,0,16,","0",",,0,30,+","0",",,0,30,+","94.5",",,0,14,","33.9","2,0,03,","115.7","2,,,0","49.5","0","45.6","2,0","230.3",",,,0","0",",,,0","19.65","2,0","25.81","2,,,0","13.48","1,,,0","3142","2,,,0"
"USC00232828","1961-10","39.13333","-92.66667","195.1","FAYETTE EXPERIMENTAL LAGOON, MO US","","","13.9",",0","8",",0","8",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","18",",0","0",",0","19611026",",,0","19611031","+,,0","19611031","+,,0","19611030",",,0","19611013",",,0","-1.7",",0,26,","0",",,0,31,+","0",",,0,31,+","34.8",",,0,30,","28.3",",0,13,","93.9",",,,0","181.6","0","132.1",",0","99.1",",,,0","0",",,,0","14.52",",0","20.96",",,,0","8.07",",,,0","3461",",,,0"
"USC00232828","1961-11","39.13333","-92.66667","195.1","FAYETTE EXPERIMENTAL LAGOON, MO US","","","0.9","2,0","9",",0","6",",0","1",",0","0",",0","1",",0","0","1,0","15","1,0","0","1,0","2","1,0","0","1,0","19611129",",1,0","19611130","+,,0","19611119",",,0","19611116",",,0","19611102",",1,0","-7.2","1,0,29,","0",",,0,30,+","51",",,0,19,","29.0",",,0,16,","22.8","1,0,02,","33.5","1,,,0","526.4","0","344.8","1,0","97.8",",,,0","51",",,,0","5.96","2,0","11.32","1,,,0","0.59","1,,,0","3293","2,,,0"
"USC00232828","1961-12","39.13333","-92.66667","195.1","FAYETTE EXPERIMENTAL LAGOON, MO US","","","0.0","3,0","5",",0","5",",0","0",",0","","","1","3,0","2","2,0","26","2,0","11","1,0","0","1,0","0","1,0","19611213",",2,0","","","19611210",",3,0","19611210",",,0","19611204",",1,0","-20.0","2,0,13,","","","102","3,,0,10,","9.7",",,0,10,","20.6","1,0,04,","","","1121.2","0","594.8","1,0","35.1",",,,0","102","3,,,0","-2.53","3,0","2.48","1,,,0","-7.55","2,,,0","",""
"USC00232828","1962-01","39.13333","-92.66667","195.1","FAYETTE EXPERIMENTAL LAGOON, MO US","0.0","","0.0",",0","4","2,0","3","2,0","0","2,0","","","1",",0","5",",0","30",",0","18",",0","0",",0","0",",0","19620120",",,0","","","19620115",",,0","19620105",",2,0","19620104",",,0","-25.0",",0,20,","","","51",",,0,15,","7.1","2,,0,05,","12.8",",0,04,","","","1873.3","","752.1",",0","35.0",",a,,0","331",",a,,0","-5.93",",0","-0.79",",,,0","-11.06",",,,0","",""
"USC00232828","1962-02","39.13333","-92.66667","195.1","FAYETTE EXPERIMENTAL LAGOON, MO US","0.0","","0.0",",0","5","2,0","4","2,0","0","2,0","0",",0","0","4,0","1",",0","24",",0","3",",0","2",",0","0",",0","19620228",",,0","19620228","+,,0","19620228","+,4,0","19620209",",2,0","19620205",",,0","-20.0",",0,28,","0",",,0,28,+","0","4,,0,28,+","20.3","2,,0,09,","23.3",",0,05,","","","2350.9","","477.6",",0","45.8","2,,,0","0","4,,,0","1.28",",0","6.49",",,,0","-3.93",",,,0","",""
"USC00232828","1962-03","39.13333","-92.66667","195.1","FAYETTE EXPERIMENTAL LAGOON, MO US","0.0","","0.0","1,0","7",",0","4",",0","1",",0","0",",0","0","1,0","1","1,0","21","1,0","3","1,0","3","1,0","0","1,0","19620301",",1,0","19620331","+,,0","19620305",",1,0","19620321",",,0","19620329",",1,0","-18.9","1,0,01,","0",",,0,31,+","13","1,,0,05,","45.0",",,0,21,","27.2","1,0,29,","","","2817.9","","467.0","1,0","63.0",",,,0","18","1,,,0","2.77","1,0","8.35","1,,,0","-2.82","1,,,0","",""
"USC00232828","1962-04","39.13333","-92.66667","195.1","FAYETTE EXPERIMENTAL LAGOON, MO US","11.4","","11.4",",0","8",",0","5",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","11",",0","0",",0","19620403",",,0","19620430","+,,0","19620403","+,,0","19620421",",,0","19620430",",,0","-7.8",",0,03,","0",",,0,30,+","0",",T,0,03,+","11.9",",,0,21,","30.0",",0,30,","","","3052.7","","234.8",",0","28.8",",,,0","0",",T,,0","10.89",",0","17.67",",,,0","4.11",",,,0","",""
"USC00232828","1962-07","39.13333","-92.66667","195.1","FAYETTE EXPERIMENTAL LAGOON, MO US","","","200.3",",0","11",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","10",",0","19620727",",,0","19620731","+,,0","19620731","+,,0","19620722",",,0","19620714","+,,0","8.9",",0,27,","0",",,0,31,+","0",",,0,31,+","8.1",",,0,22,","36.1",",0,14,+","211.8","3,,,0","1.9","","1.9",",0","31.6",",,,0","0",",,,0","24.73",",0","30.82",",,,0","18.64",",,,0","3246","1,,,0"
"USC00232828","1962-08","39.13333","-92.66667","195.1","FAYETTE EXPERIMENTAL LAGOON, MO US","","","176.9",",0","5",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","16",",0","19620826",",,0","19620831","+,,0","19620831","+,,0","19620804",",,0","19620820",",,0","8.9",",0,26,","0",",,0,31,+","0",",,0,31,+","25.4",",,0,04,","38.3",",0,20,","254.9","1,,,0","2.4","","0.5",",0","39.3",",,,0","0",",,,0","24.02",",0","31.61",",,,0","16.43",",,,0","4049",",,,0"
"USC00232828","1962-09","39.13333","-92.66667","195.1","FAYETTE EXPERIMENTAL LAGOON, MO US","","","53.0",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","2",",0","19620920",",,0","19620930","+,,0","19620930","+,,0","19620908",",,0","19620914",",,0","2.2",",0,20,","0",",,0,30,+","0",",,0,30,+","25.4",",,0,08,","34.4",",0,14,","128.4","3,,,0","58.3","","55.9",",0","77.1",",,,0","0",",,,0","18.24",",0","24.31",",,,0","12.16",",,,0","3351",",,,0"
"USC00232828","1962-10","39.13333","-92.66667","195.1","FAYETTE EXPERIMENTAL LAGOON, MO US","","","29.7",",0","6",",0","6",",0","1",",0","0",",0","0",",0","0",",0","4",",0","0",",0","15",",0","0",",0","19621026","+,,0","19621031","+,,0","19621031","+,,0","19621013",",,0","19621012",",,0","-2.8",",0,26,+","0",",,0,31,+","0",",,0,31,+","30.0",",,0,13,","31.7",",0,12,","100.0","3,,,0","199.1","","140.8",",0","79.0",",,,0","0",",,,0","14.75",",0","20.47",",,,0","9.03",",,,0","3272",",,,0"
