"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00106152","1897-11","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","","","0.0",",0","13",",0","10",",0","1",",0","","","0",",0","1",",0","25",",0","3",",0","0",",0","0",",0","","","18971127",",,0","","","18971130","+,,0","18971113",",,0","18971101",",,0","-17.8",",0,27,","","","0",",,0,30,+","25.9",",,0,13,","15.0",",0,01,","","","","","","","","","510.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","123.0",",,,0","0",",,,0","1.32",",0","5.48",",,,0","-2.85",",,,0","",""
"USC00106152","1897-12","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","","","0.0",",0","8",",0","6",",0","0",",0","","","1",",0","0",",0","27",",0","12",",0","0",",0","0",",0","","","18971202",",,0","","","18971224",",,0","18971207",",,0","18971228",",,0","-14.4",",0,02,","","","89",",,0,24,","13.0",",,0,07,","8.9",",0,28,","","","","","","","","","623.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","65.2",",,,0","89",",,,0","-1.78",",0","1.79",",,,0","-5.34",",,,0","",""
"USC00106152","1898-01","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","0","0.0",",0","10",",0","9",",0","0",",0","","","9",",0","1",",0","31",",0","20",",0","0",",0","0",",0","","","18980123",",,0","","","18980107",",,0","18980105",",,0","18980101",",,0","-20.0",",0,23,","","","127",",,0,07,","20.3",",,0,05,","3.9",",0,01,","","","","","","","","","717.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","55.7",",,,0","443",",,,0","-4.81",",0","-1.23",",,,0","-8.40",",,,0","",""
"USC00106152","1898-02","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","0","0.0",",0","10",",0","8",",0","0",",0","","","1",",0","0",",0","20",",0","2",",0","0",",0","0",",0","","","18980218",",,0","","","18980221",",,0","18980205",",,0","18980213",",,0","-7.8",",0,18,","","","25",",,0,21,","12.7",",,0,05,","12.8",",0,13,","","","","","","","","","457.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","51.8",",,,0","38",",,,0","2.01",",0","5.85",",,,0","-1.82",",,,0","",""
"USC00106152","1898-03","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","0","0.0",",0","13",",0","6",",0","0",",0","","","5",",0","0",",0","28",",0","6",",0","0",",0","0",",0","","","18980321",",,0","","","18980313",",,0","18980313",",,0","18980306",",,0","-15.0",",0,21,","","","102",",,0,13,","10.2",",,0,13,","15.0",",0,06,","","","","","","","","","587.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","46.0",",,,0","370",",,,0","-0.62",",0","4.25",",,,0","-5.50",",,,0","",""
"USC00106152","1898-04","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","0","0.0",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","2",",0","0",",0","","","18980402",",,0","18980430","+,,0","18980430","+,,0","18980421",",,0","18980425",",,0","-2.8",",0,02,","0",",,0,30,+","0",",,0,30,+","13.2",",,0,21,","23.9",",0,25,","","","","","","","","","324.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","26.0",",,,0","0",",,,0","7.51",",0","13.76",",,,0","1.26",",,,0","",""
"USC00106152","1898-05","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","0","0.0",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","7",",0","0",",0","","","18980506",",,0","18980531","+,,0","18980531","+,,0","18980527",",,0","18980526","+,,0","-2.2",",0,06,","0",",,0,31,+","0",",,0,31,+","21.8",",,0,27,","25.6",",0,26,+","","","","","","","","","252.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","53.0",",,,0","0",",,,0","10.19",",0","17.17",",,,0","3.21",",,,0","",""
"USC00106152","1898-06","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","6.9","0","6.9",",0","6",",0","5",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","19",",0","0",",0","","","18980627",",,0","18980630","+,,0","18980630","+,,0","18980615",",,0","18980609",",,0","0.0",",0,27,","0",",,0,30,+","0",",,0,30,+","10.7",",,0,15,","30.0",",0,09,","","","","","","","","","125.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","33.3",",,,0","0",",,,0","14.39",",0","21.81",",,,0","6.96",",,,0","",""
"USC00106152","1898-07","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","39.0","0","32.1",",0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","3",",0","","","18980718",",,0","18980731","+,,0","18980731","+,,0","18980713",",,0","18980712",",,0","1.1",",0,18,","0",",,0,31,+","0",",,0,31,+","8.1",",,0,13,","35.0",",0,12,","","","43.7","0","","","","","43.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","20.0",",,,0","0",",,,0","17.96",",0","27.45",",,,0","8.47",",,,0","",""
"USC00106152","1898-08","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","138.4","0","99.4",",0","3",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","14",",0","","","18980831",",,0","18980831","+,,0","18980831","+,,0","18980831",",,0","18980810","+,,0","3.9",",0,31,","0",",,0,31,+","0",",,0,31,+","26.2",",,0,31,","37.8",",0,10,+","","","65.2","0","","","","","21.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","32.8",",,,0","0",",,,0","20.85",",0","29.67",",,,0","12.03",",,,0","",""
"USC00106152","1898-09","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","150.7","0","12.3","1,0","6",",0","6",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0","1,0","19","1,0","1","1,0","","","18980927",",,0","18980930","+,,0","18980930","+,,0","18980922",",,0","18980917",",1,0","-0.6",",0,27,","0",",,0,30,+","0",",,0,30,+","10.7",",,0,22,","34.4","1,0,17,","","","184.3","0","","","","","119.1","1,0","","","","","","","","","","","","","","","","","","","","","","","","","33.1",",,,0","0",",,,0","14.68","1,0","22.00","1,,,0","7.35",",,,0","",""
"USC00106152","1898-10","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","150.7","0","0.0","2,0","5",",0","3",",0","0",",0","0",",0","0",",0","0","1,0","16","1,0","0","1,0","0","1,0","0","1,0","","","18981005",",1,0","18981031","+,,0","18981031","+,,0","18981009",",,0","18981008",",1,0","-5.0","1,0,05,","0",",,0,31,+","0",",,0,31,+","7.6",",,0,09,","18.9","1,0,08,","","","517.2","0","","","","","332.9","1,0","","","","","","","","","","","","","","","","","","","","","","","","","21.0",",,,0","0",",,,0","6.81","2,0","12.55","1,,,0","1.07","1,,,0","",""
"USC00106152","1898-11","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","150.7","0","0.0",",0","9",",0","9",",0","1",",0","","","7",",0","0",",0","26",",0","8",",0","0",",0","0",",0","","","18981124","+,,0","","","18981123",",,0","18981123",",,0","18981104",",,0","-7.2",",0,24,+","","","257",",,0,23,","25.7",",,0,23,","10.0",",0,04,","","","1068.9","0","","","","","551.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","82.9",",,,0","579",",,,0","-0.06",",0","3.31",",,,0","-3.42",",,,0","",""
"USC00106152","1898-12","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","150.7","0","0.0","2,0","6",",0","5",",0","0",",0","","","3",",0","0","2,0","27","2,0","15","2,0","0","2,0","0","2,0","","","18981206",",2,0","","","18981229",",,0","18981229","+,,0","18981227",",2,0","-16.7","2,0,06,","","","114",",,0,29,","11.4",",,0,29,+","8.9","2,0,27,","","","1702.6","0","","","","","633.7","2,0","","","","","","","","","","","","","","","","","","","","","","","","","43.5",",,,0","232",",,,0","-3.52","2,0","0.02","2,,,0","-7.06","2,,,0","",""
"USC00106152","1899-01","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","0","0.0","2,0","14",",0","14",",0","0",",0","","","8","1,0","2","1,0","19","1,0","6","1,0","0","1,0","0","1,0","","","18990103",",1,0","","","18990103",",1,0","18990115",",,0","18990127","+,1,0","-26.7","1,0,03,","","","152","1,,0,03,","15.7",",,0,15,","10.0","1,0,27,+","","","2263.6","0","","","","","561.0","1,0","","","","","","","","","","","","","","","","","","","","","","","","","109.1",",,,0","533","1,,,0","-1.06","2,0","2.58","1,,,0","-4.70","1,,,0","",""
"USC00106152","1899-02","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","0","0.0","1,0","10",",0","10",",0","0",",0","","","10",",0","5","1,0","23","1,0","7","1,0","0","1,0","0","1,0","","","18990204",",1,0","","","18990201",",,0","18990201",",,0","18990219",",1,0","-27.2","1,0,04,","","","127",",,0,01,","12.7",",,0,01,","9.4","1,0,19,","","","2856.0","0","","","","","592.4","1,0","","","","","","","","","","","","","","","","","","","","","","","","","59.6",",,,0","596",",,,0","-3.61","1,0","-0.16","1,,,0","-7.06","1,,,0","",""
"USC00106152","1899-03","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","0","0.0","3,0","7",",0","5",",0","0",",0","","","3",",0","0","2,0","25","2,0","0","1,0","0","1,0","0","1,0","","","18990313",",2,0","","","18990321",",,0","18990321",",,0","18990318","+,1,0","-8.9","2,0,13,","","","127",",,0,21,","12.7",",,0,21,","10.6","1,0,18,+","","","3315.3","0","","","","","459.3","1,0","","","","","","","","","","","","","","","","","","","","","","","","","40.9",",,,0","305",",,,0","1.74","3,0","5.74","1,,,0","-2.25","2,,,0","",""
"USC00106152","1899-04","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","0","0.0","1,0","6",",0","5",",0","1",",0","0",",0","0",",0","0","1,0","13","1,0","0",",0","3",",0","0",",0","","","18990422",",1,0","18990430","+,,0","18990430","+,,0","18990412",",,0","18990424","+,,0","-2.8","1,0,22,","0",",,0,30,+","0",",T,0,30,+","25.4",",,0,12,","21.1",",0,24,+","","","3675.6","0","","","","","360.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","75.0",",,,0","0",",T,,0","6.08","1,0","11.24",",,,0","0.92","1,,,0","",""
"USC00106152","1899-05","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","0","0.0",",0","9",",0","7",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","2",",0","0",",0","","","18990501",",,0","18990531","+,,0","18990511","+,,0","18990516",",,0","18990523",",,0","-2.8",",0,01,","0",",,0,31,+","0",",T,0,11,+","13.5",",,0,16,","22.2",",0,23,","","","3971.6","0","","","","","296.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","53.8",",,,0","0",",T,,0","8.79",",0","13.93",",,,0","3.65",",,,0","",""
"USC00106152","1899-06","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","","","","","5",",0","4",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","18990605",",,0","","","","","","","","","14.0",",,0,05,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.5",",,,0","","","","","","","","","",""
"USC00106152","1899-07","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","","","37.9","3,0","1",",0","1",",0","0",",0","0",",0","0",",0","0","3,0","0","3,0","0","3,0","27","3,0","4","3,0","","","18990724","+,3,0","18990731","+,,0","18990731","+,,0","18990721",",,0","18990716",",3,0","5.0","3,0,24,+","0",",,0,31,+","0",",,0,31,+","11.9",",,0,21,","33.9","3,0,16,","","","30.9","0","","","","","30.9","3,0","","","","","","","","","","","","","","","","","","","","","","","","","11.9",",,,0","0",",,,0","18.58","3,0","27.80","3,,,0","9.36","3,,,0","",""
"USC00106152","1899-08","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","","","3.6",",0","10",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","","","18990829",",,0","18990831","+,,0","18990831","+,,0","18990809",",,0","18990805",",,0","3.3",",0,29,","0",",,0,31,+","0",",,0,31,+","10.9",",,0,09,","30.0",",0,05,","","","156.5","0","","","","","125.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","60.7",",,,0","0",",,,0","14.40",",0","20.97",",,,0","7.83",",,,0","",""
"USC00106152","1899-09","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","","","7.8",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","","","18990930",",,0","18990930","+,,0","18990930","+,,0","18990913",",,0","18990925",",,0","3.9",",0,30,","0",",,0,30,+","0",",,0,30,+","13.2",",,0,13,","28.9",",0,25,","","","250.8","0","","","","","94.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","35.0",",,,0","0",",,,0","15.45",",0","22.55",",,,0","8.35",",,,0","",""
"USC00106152","1899-10","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","","","0.0","1,0","8",",0","7",",0","0",",0","","","1",",0","0","1,0","8","1,0","0",",0","2",",0","0",",0","","","18991013",",1,0","","","18991013",",,0","18991018",",,0","18991005",",,0","-7.8","1,0,13,","","","102",",,0,13,","15.2",",,0,18,","25.6",",0,05,","","","580.1","0","","","","","329.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","68.2",",,,0","102",",,,0","7.26","1,0","12.04",",,,0","2.48","1,,,0","",""
"USC00106152","1899-11","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","","","0.0",",0","11",",0","10",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","0",",0","0",",0","","","18991121","+,,0","18991130","+,,0","18991130","+,,0","18991126",",,0","18991102",",,0","0.0",",0,21,+","0",",,0,30,+","0",",,0,30,+","25.4",",,0,26,","14.4",",0,02,","","","934.4","0","","","","","354.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","104.9",",,,0","0",",,,0","6.52",",0","10.03",",,,0","3.01",",,,0","",""
"USC00106152","1899-12","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","","","0.0","1,0","9","1,0","9","1,0","0","1,0","","","5","1,0","0","1,0","25","1,0","5","1,0","0","1,0","0","1,0","","","18991217","+,1,0","","","18991216",",1,0","18991216",",1,0","18991229","+,1,0","-8.3","1,0,17,+","","","178","1,,0,16,","17.8","1,,0,16,","6.1","1,0,29,+","","","1476.7","0","","","","","542.3","1,0","","","","","","","","","","","","","","","","","","","","","","","","","63.7","1,,,0","444","1,,,0","0.26","1,0","2.93","1,,,0","-2.42","1,,,0","",""
"USC00106152","1900-01","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","0","0.0","2,0","8","2,0","6","2,0","1","2,0","","","1","2,0","0","2,0","19","2,0","2","2,0","0","2,0","0","2,0","","","19000116",",2,0","","","19000110",",2,0","19000112",",2,0","19000118","+,2,0","-8.9","2,0,16,","","","25","2,,0,10,","26.7","2,,0,12,","10.6","2,0,18,+","","","1970.5","0","","","","","493.8","2,0","","","","","","","","","","","","","","","","","","","","","","","","","61.5","2,,,0","38","2,,,0","1.31","2,0","4.86","2,,,0","-2.25","2,,,0","",""
"USC00106152","1900-02","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","0","0.0",",0","7",",0","5",",0","1",",0","","","3",",0","2",",0","27",",0","8",",0","0",",0","0",",0","","","19000215","+,,0","","","19000208",",,0","19000221",",,0","19000224",",,0","-18.9",",0,15,+","","","127",",,0,08,","35.6",",,0,21,","8.9",",0,24,","","","2525.3","0","","","","","554.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","66.9",",,,0","293",",,,0","-1.48",",0","2.70",",,,0","-5.66",",,,0","",""
"USC00106152","1900-03","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","0","0.0",",0","8",",0","8",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","0",",0","0",",0","","","19000327",",,0","19000331","+,,0","19000331","+,,0","19000303",",,0","19000331",",,0","-1.7",",0,27,","0",",,0,31,+","0",",,0,31,+","15.5",",,0,03,","20.0",",0,31,","","","2878.9","0","","","","","353.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","63.1",",,,0","0",",,,0","6.93",",0","12.04",",,,0","1.82",",,,0","",""
"USC00106152","1900-04","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","0","0.0",",0","6",",0","5",",0","0",",0","0","3,0","1",",0","0",",0","7",",0","0",",0","4",",0","0",",0","","","19000407",",,0","19000430","+,3,0","19000425",",,0","19000402",",,0","19000429",",,0","-3.9",",0,07,","0","3,,0,30,+","76",",,0,25,","20.3",",,0,02,","24.4",",0,29,","","","3179.9","0","","","","","301.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","52.9",",,,0","76",",,,0","8.30",",0","13.69",",,,0","2.91",",,,0","",""
"USC00106152","1900-05","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.9","0","0.9","2,0","8",",0","6",",0","2",",0","0",",0","0",",0","0","2,0","0","2,0","0","2,0","9","2,0","0","2,0","","","19000517",",2,0","19000531","+,,0","19000531","+,,0","19000512",",,0","19000503",",2,0","1.7","2,0,17,","0",",,0,31,+","0",",,0,31,+","25.9",",,0,12,","26.1","2,0,03,","","","3347.5","0","","","","","167.6","2,0","","","","","","","","","","","","","","","","","","","","","","","","","83.0",",,,0","0",",,,0","12.58","2,0","18.76","2,,,0","6.41","2,,,0","",""
"USC00106152","1900-06","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","43.1","0","42.2",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","","","19000610","+,,0","19000630","+,,0","19000630","+,,0","19000625",",,0","19000620",",,0","1.7",",0,10,+","0",",,0,30,+","0",",,0,30,+","3.8",",,0,25,","31.1",",0,20,","","","3412.2","0","","","","","64.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","7.4",",,,0","0",",,,0","17.58",",0","23.64",",,,0","11.52",",,,0","",""
"USC00106152","1900-07","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","154.5","0","111.4",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","11",",0","","","19000713","+,,0","19000731","+,,0","19000731","+,,0","19000705",",,0","19000725",",,0","7.8",",0,13,+","0",",,0,31,+","0",",,0,31,+","6.4",",,0,05,","36.7",",0,25,","","","25.5","0","","","","","25.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","8.9",",,,0","0",",,,0","21.10",",0","27.82",",,,0","14.39",",,,0","",""
"USC00106152","1900-08","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","189.8","0","35.3",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","3",",0","","","19000827","+,,0","19000831","+,,0","19000831","+,,0","19000823",",,0","19000802",",,0","8.3",",0,27,+","0",",,0,31,+","0",",,0,31,+","9.4",",,0,23,","33.9",",0,02,","","","73.4","0","","","","","47.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","19.8",",,,0","0",",,,0","17.93",",0","23.85",",,,0","12.00",",,,0","",""
"USC00106152","1900-09","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","194.5","0","4.7","3,0","3",",0","2",",0","0",",0","0",",0","0",",0","0","3,0","0","3,0","0","3,0","22","3,0","0","3,0","","","19000924","+,3,0","19000930","+,,0","19000930","+,,0","19000909",",,0","19000918",",3,0","4.4","3,0,24,+","0",",,0,30,+","0",",,0,30,+","12.7",",,0,09,","30.0","3,0,18,","","","136.0","0","","","","","62.6","3,0","","","","","","","","","","","","","","","","","","","","","","","","","20.1",",,,0","0",",,,0","16.19","3,0","23.66","3,,,0","8.72","3,,,0","",""
"USC00106152","1900-10","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","","","","","14","5,0","10","5,0","0","5,0","0","5,0","0","5,0","","","","","","","","","","","","","","","19001031","+,5,0","19001031","+,5,0","19001028",",5,0","","","","","0","5,,0,31,+","0","5,,0,31,+","18.5","5,,0,28,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.4","5,,,0","0","5,,,0","","","","","","","",""
"USC00106152","1900-11","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","","","0.0",",0","13",",0","5",",0","0",",0","0","5,0","0",",0","1",",0","22",",0","4",",0","0",",0","0",",0","","","19001120",",,0","19001130","+,5,0","19001123","+,,0","19001101",",,0","19001113",",,0","-20.6",",0,20,","0","5,,0,30,+","15",",,0,23,+","19.1",",,0,01,","12.8",",0,13,","","","","","","","","","495.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","54.4",",,,0","30",",,,0","1.82",",0","6.22",",,,0","-2.58",",,,0","",""
"USC00106152","1900-12","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","","","0.0",",0","17",",0","12",",0","1",",0","0","3,0","2",",0","0",",0","23",",0","4",",0","0",",0","0",",0","","","19001231",",,0","19001231","+,3,0","19001230","+,,0","19001226",",,0","19001207",",,0","-13.9",",0,31,","0","3,,0,31,+","25",",,0,30,+","35.6",",,0,26,","11.1",",0,07,","","","","","","","","","521.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","140.6",",,,0","50",",,,0","1.51",",0","4.85",",,,0","-1.82",",,,0","",""
