"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00129670","1898-04","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","0.9","6","0.9",",6","4",",6","3",",6","0",",6","","","","","0",",6","10",",6","0",",6","8",",6","0",",6","","","18980405",",,6","","","","","","","18980422",",,6","18980418",",,6","-11.7",",6,05,","","","","","24.4",",,6,22,","27.2",",6,18,","","","","","","","","","260.0",",6","","","","","","","","","","","","","","","","","","","","","","","","","46.3",",,,6","","","9.70",",6","16.71",",,,6","2.68",",,,6","",""
"USC00129670","1898-05","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","24.2","6","23.3","2,6","11",",6","10",",6","0",",6","","","","","0","2,6","0","2,6","0","2,6","25","2,6","0","2,6","","","18980515","+,2,6","","","","","","","18980516",",,6","18980527",",2,6","2.8","2,6,15,+","","","","","23.4",",,6,16,","31.1","2,6,27,","","","","","","","","","68.5","2,6","","","","","","","","","","","","","","","","","","","","","","","","","132.0",",,,6","","","16.77","2,6","24.70","2,,,6","8.85","2,,,6","",""
"USC00129670","1898-06","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","154.2","6","130.0",",6","8",",6","6",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","10",",6","","","18980622","+,,6","","","","","","","18980626",",,6","18980604",",,6","7.2",",6,22,+","","","","","21.8",",,6,26,","37.2",",6,04,","","","","","","","","","1.7",",6","","","","","","","","","","","","","","","","","","","","","","","","","88.4",",,,6","","","22.61",",6","30.76",",,,6","14.46",",,,6","",""
"USC00129670","1898-07","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","322.7","6","168.5","2,6","6",",6","6",",6","1",",6","","","","","0","2,6","0","2,6","0","1,6","30","1,6","20","1,6","","","18980713",",2,6","","","","","","","18980729",",,6","18980726",",1,6","5.0","2,6,13,","","","","","26.9",",,6,29,","38.9","1,6,26,","","","1.6","6","","","","","1.6","1,6","","","","","","","","","","","","","","","","","","","","","","","","","87.4",",,,6","","","24.13","2,6","33.01","1,,,6","15.25","2,,,6","",""
"USC00129670","1898-08","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","440.0","6","117.3",",6","9",",6","9",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","6",",6","","","18980805",",,6","","","","","","","18980824",",,6","18980824",",,6","7.8",",6,05,","","","","","24.9",",,6,24,","36.1",",6,24,","","","3.3","6","","","","","1.7",",6","","","","","","","","","","","","","","","","","","","","","","","","","122.9",",,,6","","","22.06",",6","29.67",",,,6","14.45",",,,6","",""
"USC00129670","1898-09","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","522.5","6","82.5","2,6","6",",6","5",",6","1",",6","","","","","0","1,6","0","1,6","0","1,6","29","1,6","5","1,6","","","18980912",",1,6","","","","","","","18980905",",,6","18980904","+,1,6","0.6","1,6,12,","","","","","26.9",",,6,05,","34.4","1,6,04,+","","","25.8","6","","","","","22.5","1,6","","","","","","","","","","","","","","","","","","","","","","","","","89.6",",,,6","","","20.42","2,6","27.93","1,,,6","12.91","1,,,6","",""
"USC00129670","1898-10","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","541.7","6","19.2","2,6","10",",6","10",",6","1",",6","","","","","0","2,6","6","2,6","0","2,6","10","2,6","1","2,6","","","18981027",",2,6","","","","","","","18981010",",,6","18981004",",2,6","-5.0","2,6,27,","","","","","50.3",",,6,10,","32.8","2,6,04,","","","245.9","6","","","","","220.1","2,6","","","","","","","","","","","","","","","","","","","","","","","","","156.7",",,,6","","","11.41","2,6","17.80","2,,,6","5.01","2,,,6","",""
"USC00129670","1898-11","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","541.7","6","0.0","1,6","6",",6","5",",6","0",",6","","","","","1",",6","22",",6","4","1,6","0","1,6","0","1,6","","","18981126",",,6","","","","","","","18981122",",,6","18981122","+,1,6","-17.8",",6,26,","","","","","22.9",",,6,22,","19.4","1,6,22,+","","","702.9","6","","","","","457.0","1,6","","","","","","","","","","","","","","","","","","","","","","","","","104.9",",,,6","","","2.65","1,6","8.73","1,,,6","-3.43",",,,6","",""
"USC00129670","1898-12","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","","","","","1",",6","1",",6","0",",6","","","0",",6","2","4,6","27","4,6","7","4,6","0","4,6","0","4,6","","","18981214",",4,6","","","18981231","+,,6","","","18981219",",,6","18981219","+,4,6","-21.7","4,6,14,","","","0",",,6,31,+","20.8",",,6,19,","12.2","4,6,19,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.8",",,,6","0",",,,6","-1.83","6,6","3.54","4,,,6","-7.20","4,,,6","",""
"USC00129670","1899-01","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","0.0","6","0.0","3,6","6","1,6","6","1,6","0","1,6","","","1",",6","1","3,6","25","3,6","9","2,6","0","2,6","0","2,6","","","18990127",",3,6","","","18990115",",,6","","","18990112",",1,6","18990124",",2,6","-17.8","3,6,27,","","","51",",,6,15,","21.3","1,,6,12,","12.2","2,6,24,","","","","","","","","","578.1","2,6","","","","","","","","","","","","","","","","","","","","","","","","","63.3","1,,,6","51",",,,6","-2.50","3,6","2.70","2,,,6","-7.70","3,,,6","",""
"USC00129670","1899-03","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","","","0.0","2,6","10",",6","10",",6","0",",6","","","","","0","1,6","28","1,6","3","1,6","0","1,6","0","1,6","","","18990306",",1,6","","","","","","","18990303",",,6","18990311",",1,6","-16.7","1,6,06,","","","","","24.6",",,6,03,","18.3","1,6,11,","","","","","","","","","526.0","1,6","","","","","","","","","","","","","","","","","","","","","","","","","110.7",",,,6","","","0.48","2,6","5.73","1,,,6","-4.78","1,,,6","",""
"USC00129670","1899-04","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","","","29.4","1,6","3",",6","2",",6","0",",6","","","","","0",",6","9",",6","0","1,6","16","1,6","2","1,6","","","18990402",",,6","","","","","","","18990418",",,6","18990430",",1,6","-11.7",",6,02,","","","","","7.1",",,6,18,","33.3","1,6,30,","","","","","","","","","200.0","1,6","","","","","","","","","","","","","","","","","","","","","","","","","15.0",",,,6","","","12.36","1,6","19.52","1,,,6","5.20",",,,6","",""
"USC00129670","1899-05","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","","","44.7",",6","11",",6","9",",6","0",",6","","","","","0",",6","0",",6","0",",6","23",",6","1",",6","","","18990520","+,,6","","","","","","","18990531",",,6","18990501",",,6","3.3",",6,20,+","","","","","22.4",",,6,31,","32.2",",6,01,","","","","","","","","","69.0",",6","","","","","","","","","","","","","","","","","","","","","","","","","128.4",",,,6","","","17.55",",6","24.69",",,,6","10.41",",,,6","",""
"USC00129670","1899-06","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","","","130.9","1,6","7",",6","7",",6","0",",6","","","","","0","1,6","0","1,6","0","1,6","29","1,6","13","1,6","","","18990616",",1,6","","","","","","","18990624",",,6","18990622",",1,6","3.3","1,6,16,","","","","","23.9",",,6,24,","35.6","1,6,22,","","","","","","","","","3.9","1,6","","","","","","","","","","","","","","","","","","","","","","","","","75.4",",,,6","","","22.71","1,6","31.17","1,,,6","14.25","1,,,6","",""
"USC00129670","1899-07","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","","","213.8","3,6","5",",6","5",",6","0",",6","","","","","0","3,6","0","3,6","0","3,6","28","3,6","14","3,6","","","18990709",",3,6","","","","","","","18990713",",,6","18990725","+,3,6","6.1","3,6,09,","","","","","19.6",",,6,13,","35.0","3,6,25,+","","","0.6","6","","","","","0.6","3,6","","","","","","","","","","","","","","","","","","","","","","","","","80.0",",,,6","","","25.95","3,6","31.97","3,,,6","19.92","3,,,6","",""
"USC00129670","1899-08","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","","","","","3",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","18990809",",,6","","","","","","","","","5.6",",,6,09,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.5",",,,6","","","","","","","","","",""
"USC00129670","1899-09","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","","","82.3","3,6","3",",6","3",",6","0",",6","","","","","0","3,6","3","3,6","0","2,6","23","2,6","7","2,6","","","18990930",",3,6","","","","","","","18990917",",,6","18990916","+,2,6","-4.4","3,6,30,","","","","","24.9",",,6,17,","36.7","2,6,16,+","","","","","","","","","66.9","2,6","","","","","","","","","","","","","","","","","","","","","","","","","62.5",",,,6","","","19.09","3,6","26.58","2,,,6","11.60","3,,,6","",""
"USC00129670","1899-10","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","","","13.9","4,6","4",",6","4",",6","1",",6","","","","","0","3,6","4","3,6","0","3,6","20","3,6","0","3,6","","","18991001",",3,6","","","","","","","18991017",",,6","18991015",",3,6","-3.3","3,6,01,","","","","","33.0",",,6,17,","30.6","3,6,15,","","","","","","","","","124.8","3,6","","","","","","","","","","","","","","","","","","","","","","","","","80.2",",,,6","","","14.41","4,6","22.39","3,,,6","6.44","3,,,6","",""
"USC00129670","1899-11","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","","","0.0",",6","3",",6","3",",6","0",",6","","","","","0",",6","15",",6","0",",6","0",",6","0",",6","","","18991106",",,6","","","","","","","18991103",",,6","18991101",",,6","-7.2",",6,06,","","","","","21.6",",,6,03,","18.3",",6,01,","","","","","","","","","366.8",",6","","","","","","","","","","","","","","","","","","","","","","","","","51.0",",,,6","","","6.11",",6","11.64",",,,6","0.57",",,,6","",""
"USC00129670","1899-12","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","","","0.0","2,6","5",",6","3",",6","0",",6","","","1",",6","0","1,6","26","1,6","12","1,6","0","1,6","0","1,6","","","18991215",",1,6","","","18991212",",,6","","","18991218",",,6","18991212",",1,6","-17.2","1,6,15,","","","165",",,6,12,","25.1",",,6,18,","20.0","1,6,12,","","","","","","","","","576.3","1,6","","","","","","","","","","","","","","","","","","","","","","","","","60.9",",,,6","185",",,,6","-1.69","2,6","3.85","1,,,6","-7.23","1,,,6","",""
"USC00129670","1900-01","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","0.0","6","0.0",",6","2",",6","0",",6","0",",6","","","0",",6","1",",6","27",",6","9",",6","0",",6","0",",6","","","19000101",",,6","","","19000113",",,6","","","19000118",",,6","19000125",",,6","-17.8",",6,01,","","","5",",,6,13,","1.3",",,6,18,","15.0",",6,25,","","","","","","","","","603.4",",6","","","","","","","","","","","","","","","","","","","","","","","","","1.8",",,,6","5",",,,6","-1.13",",6","3.57",",,,6","-5.83",",,,6","",""
"USC00129670","1900-02","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","","","","","","","","","","","","","4",",6","0","4,6","23","4,6","10","4,6","0","4,6","0","4,6","","","19000214",",4,6","","","19000204",",,6","","","","","19000208",",4,6","-16.7","4,6,14,","","","246",",,6,04,","","","18.3","4,6,08,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","622",",,,6","-3.95","7,6","1.12","4,,,6","-9.02","4,,,6","",""
"USC00129670","1900-03","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","","","0.0","1,6","3",",6","1",",6","0",",6","","","0",",6","0",",6","28",",6","7","1,6","0","1,6","0","1,6","","","19000317",",,6","","","19000319",",,6","","","19000329",",,6","19000323",",1,6","-17.2",",6,17,","","","13",",,6,19,","16.8",",,6,29,","12.2","1,6,23,","","","","","","","","","567.4","1,6","","","","","","","","","","","","","","","","","","","","","","","","","18.9",",,,6","21",",,,6","-0.77","1,6","4.55","1,,,6","-6.09",",,,6","",""
"USC00129670","1900-04","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","","","0.0","4,6","3",",6","3",",6","0",",6","","","","","0","2,6","9","2,6","0","3,6","16","3,6","0","3,6","","","19000405",",2,6","","","","","","","19000415",",,6","19000429","+,3,6","-6.1","2,6,05,","","","","","12.4",",,6,15,","27.2","3,6,29,+","","","","","","","","","186.6","3,6","","","","","","","","","","","","","","","","","","","","","","","","","35.5",",,,6","","","11.20","4,6","18.54","3,,,6","3.86","2,,,6","",""
"USC00129670","1900-05","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","","","52.5",",6","7",",6","6",",6","0",",6","","","","","0",",6","2",",6","0",",6","24",",6","1",",6","","","19000510",",,6","","","","","","","19000519",",,6","19000524",",,6","-0.6",",6,10,","","","","","22.1",",,6,19,","32.2",",6,24,","","","","","","","","","82.6",",6","","","","","","","","","","","","","","","","","","","","","","","","","94.9",",,,6","","","17.36",",6","25.10",",,,6","9.62",",,,6","",""
"USC00129670","1900-06","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","","","82.0",",6","5",",6","4",",6","1",",6","","","","","0",",6","0",",6","0",",6","29",",6","0",",6","","","19000603",",,6","","","","","","","19000624",",,6","19000629","+,,6","6.1",",6,03,","","","","","28.4",",,6,24,","31.7",",6,29,+","","","","","","","","","15.0",",6","","","","","","","","","","","","","","","","","","","","","","","","","95.3",",,,6","","","20.57",",6","27.33",",,,6","13.80",",,,6","",""
"USC00129670","1900-07","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","","","159.2",",6","9",",6","9",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","11",",6","","","19000712",",,6","","","","","","","19000717",",,6","19000723","+,,6","7.2",",6,12,","","","","","39.9",",,6,17,","35.6",",6,23,+","","","2.5","6","","","","","2.5",",6","","","","","","","","","","","","","","","","","","","","","","","","","167.2",",,,6","","","23.39",",6","30.63",",,,6","16.14",",,,6","",""
"USC00129670","1900-08","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","","","196.0","2,6","4",",6","4",",6","1",",6","","","","","0","1,6","0","1,6","0","1,6","30","1,6","12","1,6","","","19000831","+,1,6","","","","","","","19000819",",,6","19000809","+,1,6","15.0","1,6,31,+","","","","","38.1",",,6,19,","35.0","1,6,09,+","","","2.5","6","","","","","0.0","1,6","","","","","","","","","","","","","","","","","","","","","","","","","77.7",",,,6","","","25.37","2,6","31.19","1,,,6","19.55","1,,,6","",""
"USC00129670","1900-09","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","","","92.4","2,6","2",",6","2",",6","1",",6","","","","","0","2,6","1","2,6","0","2,6","23","2,6","7","2,6","","","19000918",",2,6","","","","","","","19000919",",,6","19000911",",2,6","-0.6","2,6,18,","","","","","35.8",",,6,19,","33.9","2,6,11,","","","42.2","6","","","","","39.7","2,6","","","","","","","","","","","","","","","","","","","","","","","","","53.1",",,,6","","","20.22","2,6","27.63","2,,,6","12.80","2,,,6","",""
"USC00129670","1900-10","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","","","","","3",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","19001029",",,6","","","","","","","","","21.3",",,6,29,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.2",",,,6","","","","","","","","","",""
"USC00129670","1900-11","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","","","","","","","","","","","","","1",",6","","","","","","","","","","","","","","","","","19001108",",,6","","","","","","","","","","","178",",,6,08,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","178",",,,6","","","","","","","",""
"USC00129670","1900-12","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","","","0.0","3,6","1",",6","0",",6","0",",6","","","0",",6","0","2,6","25","2,6","7","2,6","0","2,6","0","2,6","","","19001229",",2,6","","","19001230",",,6","","","19001230",",,6","19001223","+,2,6","-13.3","2,6,29,","","","3",",,6,30,","0.3",",,6,30,","12.2","2,6,23,+","","","","","","","","","536.6","2,6","","","","","","","","","","","","","","","","","","","","","","","","","0.3",",,,6","3",",,,6","-0.70","3,6","3.99","2,,,6","-5.39","2,,,6","",""
"USC00129670","1901-01","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","0.0","6","0.0","4,6","3",",6","3",",6","1",",6","","","2",",6","1","2,6","29","2,6","15","2,6","0","2,6","0","2,6","","","19010103",",2,6","","","19010111",",,6","","","19010110",",,6","19010109",",2,6","-17.8","2,6,03,","","","51",",,6,11,","28.4",",,6,10,","14.4","2,6,09,","","","","","","","","","575.6","2,6","","","","","","","","","","","","","","","","","","","","","","","","","37.3",",,,6","89",",,,6","-2.69","4,6","1.91","2,,,6","-7.30","2,,,6","",""
"USC00129670","1901-02","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","","","","","2",",6","2",",6","0",",6","","","2",",6","","","","","12","3,6","0","3,6","0","3,6","","","","","","","19010204",",,6","","","19010204",",,6","19010209",",3,6","","","","","216",",,6,04,","21.6",",,6,04,","8.3","3,6,09,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.9",",,,6","419",",,,6","","","0.48","3,,,6","","","",""
"USC00129670","1901-03","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","","","","","7",",6","5",",6","0",",6","","","2",",6","","","","","","","","","","","","","","","","","19010314",",,6","","","19010320",",,6","","","","","","","28",",,6,14,","24.9",",,6,20,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.0",",,,6","66",",,,6","","","","","","","",""
"USC00129670","1901-04","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","","","2.0","2,6","5",",6","5",",6","0",",6","","","1",",6","0","2,6","10","2,6","0",",6","5",",6","0",",6","","","19010401",",2,6","","","19010418",",,6","","","19010418",",,6","19010430",",,6","-5.6","2,6,01,","","","76",",,6,18,","22.6",",,6,18,","30.0",",6,30,","","","","","","","","","260.1",",6","","","","","","","","","","","","","","","","","","","","","","","","","51.8",",,,6","76",",,,6","9.01","2,6","15.27",",,,6","2.74","2,,,6","",""
"USC00129670","1901-06","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","","","147.7",",6","4",",6","4",",6","1",",6","","","","","0",",6","0",",6","0",",6","29",",6","10",",6","","","19010601",",,6","","","","","","","19010619",",,6","19010626","+,,6","3.9",",6,01,","","","","","33.3",",,6,19,","37.2",",6,26,+","","","","","","","","","24.5",",6","","","","","","","","","","","","","","","","","","","","","","","","","61.2",",,,6","","","22.44",",6","29.27",",,,6","15.61",",,,6","",""
"USC00129670","1901-07","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","","","","","2",",6","2",",6","0",",6","","","","","0","3,6","0","3,6","0","5,6","26","5,6","22","5,6","","","19010708",",3,6","","","","","","","19010728",",,6","19010722",",5,6","8.9","3,6,08,","","","","","9.4",",,6,28,","40.0","5,6,22,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.7",",,,6","","","27.21","6,6","35.22","5,,,6","19.19","3,,,6","",""
"USC00129670","1901-08","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","","","","","5",",6","5",",6","1",",6","","","","","","","","","0","3,6","28","3,6","9","3,6","","","","","","","","","","","19010820",",,6","19010815","+,3,6","","","","","","","40.4",",,6,20,","36.7","3,6,15,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.6",",,,6","","","","","31.50","3,,,6","","","",""
