"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00516228","1935-02","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","132.5","6","63.8",",6","22",",6","10",",6","2",",6","","","0",",6","0",",6","0",",6","28",",6","0",",6","19350201",",,6","","","19350228",",,6","19350212","+,,6","12.2",",6,01,","","","58.7",",,6,28,","27.2",",6,12,+","","","1.1","6","1.1",",6","183.9",",,,6","","","20.57",",6","23.76",",,,6","17.38",",,,6","",""
"USC00516228","1935-03","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","213.1","6","80.6",",6","30",",6","14",",6","3",",6","","","0",",6","0",",6","0",",6","30",",6","0",",6","19350329","+,,6","","","19350326",",,6","19350309",",,6","12.8",",6,29,+","","","48.8",",,6,26,","28.9",",6,09,","","","1.1","6","0.0",",6","220.7",",,,6","","","20.93",",6","25.19",",,,6","16.68",",,,6","",""
"USC00516228","1935-04","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","288.5","6","75.4",",6","24",",6","7",",6","1",",6","","","0",",6","0",",6","0",",6","30",",6","0",",6","19350406",",,6","","","19350418",",,6","19350428",",,6","13.9",",6,06,","","","25.4",",,6,18,","26.7",",6,28,","","","1.7","6","0.6",",6","69.3",",,,6","","","20.83",",6","24.14",",,,6","17.51",",,,6","",""
"USC00516228","1935-05","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","427.2","6","138.7",",6","29",",6","12",",6","1",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","19350507",",,6","","","19350509",",,6","19350518","+,,6","16.1",",6,07,","","","40.1",",,6,09,","28.3",",6,18,+","","","1.7","6","0.0",",6","159.7",",,,6","","","22.81",",6","25.85",",,,6","19.76",",,,6","",""
"USC00516228","1935-06","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","582.9","6","155.7",",6","29",",6","15",",6","2",",6","","","0",",6","0",",6","0",",6","30",",6","0",",6","19350610","+,,6","","","19350605",",,6","19350610","+,,6","17.8",",6,10,+","","","48.5",",,6,05,","30.0",",6,10,+","","","1.7","6","0.0",",6","166.9",",,,6","","","23.52",",6","26.73",",,,6","20.32",",,,6","",""
"USC00516228","1935-07","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","759.1","6","176.2",",6","27",",6","14",",6","1",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","19350715",",,6","","","19350715",",,6","19350728","+,,6","20.0",",6,15,","","","41.1",",,6,15,","27.2",",6,28,+","","","0.0","6","0.0",",6","153.1",",,,6","","","24.02",",6","26.22",",,,6","21.82",",,,6","",""
"USC00516228","1935-08","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","947.6","6","188.5",",6","31",",6","15",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","19350831","+,,6","","","19350802",",,6","19350818","+,,6","20.0",",6,31,+","","","21.6",",,6,02,","28.3",",6,18,+","","","0.0","6","0.0",",6","130.8",",,,6","","","24.41",",6","27.19",",,,6","21.64",",,,6","",""
"USC00516228","1935-09","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1129.2","6","181.6",",6","29",",6","15",",6","1",",6","","","0",",6","0",",6","0",",6","30",",6","0",",6","19350923",",,6","","","19350917",",,6","19350929",",,6","18.9",",6,23,","","","26.4",",,6,17,","31.1",",6,29,","","","0.0","6","0.0",",6","147.4",",,,6","","","24.39",",6","27.44",",,,6","21.33",",,,6","",""
"USC00516228","1935-10","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1295.1","6","165.9",",6","26",",6","14",",6","4",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","19351028",",,6","","","19351012",",,6","19351001",",,6","15.6",",6,28,","","","80.0",",,6,12,","30.6",",6,01,","","","0.0","6","0.0",",6","336.9",",,,6","","","23.69",",6","27.35",",,,6","20.03",",,,6","",""
"USC00516228","1935-11","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1417.1","6","122.0",",6","30",",6","16",",6","4",",6","","","0",",6","0",",6","0",",6","30",",6","0",",6","19351109","+,,6","","","19351104",",,6","19351113",",,6","15.6",",6,09,+","","","78.0",",,6,04,","29.4",",6,13,","","","0.0","6","0.0",",6","272.1",",,,6","","","22.40",",6","25.88",",,,6","18.92",",,,6","",""
"USC00516228","1935-12","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1523.6","6","106.5",",6","23",",6","13",",6","1",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","19351224",",,6","","","19351207",",,6","19351230","+,,6","12.2",",6,24,","","","47.2",",,6,07,","27.8",",6,30,+","","","0.6","6","0.6",",6","127.2",",,,6","","","21.75",",6","25.32",",,,6","18.18",",,,6","",""
"USC00516228","1936-01","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","109.1","6","109.1",",6","24",",6","15",",6","3",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","19360123",",,6","","","19360117",",,6","19360121","+,,6","14.4",",6,23,","","","146.1",",,6,17,","26.7",",6,21,+","","","0.6","6","0.0",",6","346.1",",,,6","","","21.85",",6","25.40",",,,6","18.31",",,,6","",""
"USC00516228","1936-02","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","189.4","6","80.3",",6","21",",6","8",",6","0",",6","","","0",",6","0",",6","0",",6","29",",6","0",",6","19360209",",,6","","","19360219",",,6","19360224",",,6","12.8",",6,09,","","","13.0",",,6,19,","28.9",",6,24,","","","0.6","6","0.0",",6","73.2",",,,6","","","21.10",",6","25.50",",,,6","16.70",",,,6","",""
"USC00516228","1936-03","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","273.9","6","84.5",",6","31",",6","15",",6","2",",6","","","0",",6","0",",6","0",",6","30",",6","0",",6","19360320",",,6","","","19360303",",,6","19360329",",,6","12.8",",6,20,","","","31.5",",,6,03,","26.7",",6,29,","","","3.4","6","2.8",",6","209.6",",,,6","","","20.97",",6","23.81",",,,6","18.13",",,,6","",""
"USC00516228","1936-04","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","351.2","6","77.3","1,6","27",",6","19",",6","3",",6","","","0",",6","0",",6","0","1,6","29","1,6","0","1,6","19360424","+,,6","","","19360406",",,6","19360427",",1,6","15.0",",6,24,+","","","75.9",",,6,06,","27.8","1,6,27,","","","3.4","6","0.0","1,6","301.0",",,,6","","","21.02","1,6","24.02","1,,,6","18.02",",,,6","",""
"USC00516228","1936-05","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","461.9","6","110.7",",6","29",",6","14",",6","2",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","19360511","+,,6","","","19360502",",,6","19360528",",,6","18.3",",6,11,+","","","35.3",",,6,02,","26.7",",6,28,","","","3.4","6","0.0",",6","148.5",",,,6","","","21.90",",6","24.10",",,,6","19.71",",,,6","",""
"USC00516228","1936-06","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","617.6","6","155.7",",6","30",",6","14",",6","2",",6","","","0",",6","0",",6","0",",6","30",",6","0",",6","19360611","+,,6","","","19360612",",,6","19360610",",,6","18.3",",6,11,+","","","37.3",",,6,12,","28.9",",6,10,","","","3.4","6","0.0",",6","139.6",",,,6","","","23.52",",6","26.14",",,,6","20.91",",,,6","",""
"USC00516228","1936-07","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","807.2","6","189.6","1,6","29",",6","17",",6","0",",6","","","0","1,6","0","1,6","0",",6","31",",6","0",",6","19360710",",1,6","","","19360708",",,6","19360713",",,6","20.0","1,6,10,","","","15.7",",,6,08,","28.9",",6,13,","","","0.0","6","0.0",",6","145.2",",,,6","","","24.64","1,6","27.10",",,,6","22.17","1,,,6","",""
"USC00516228","1936-08","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","996.3","6","189.1",",6","31",",6","14",",6","2",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","19360806",",,6","","","19360812",",,6","19360827",",,6","20.0",",6,06,","","","39.6",",,6,12,","27.8",",6,27,","","","0.0","6","0.0",",6","163.3",",,,6","","","24.43",",6","26.55",",,,6","22.31",",,,6","",""
"USC00516228","1936-09","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1176.6","6","180.3",",6","30",",6","14",",6","1",",6","","","0",",6","0",",6","0",",6","30",",6","0",",6","19360904",",,6","","","19360927",",,6","19360908",",,6","20.0",",6,04,","","","73.2",",,6,27,","28.3",",6,08,","","","0.0","6","0.0",",6","228.8",",,,6","","","24.34",",6","26.68",",,,6","22.01",",,,6","",""
"USC00516228","1936-10","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1354.7","6","178.1",",6","27",",6","16",",6","5",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","19361014","+,,6","","","19361030",",,6","19361023","+,,6","18.9",",6,14,+","","","111.0",",,6,30,","28.9",",6,23,+","","","0.0","6","0.0",",6","410.7",",,,6","","","24.08",",6","27.15",",,,6","21.01",",,,6","",""
"USC00516228","1936-11","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1472.5","6","117.8",",6","23",",6","11",",6","1",",6","","","0",",6","0",",6","0",",6","30",",6","0",",6","19361126",",,6","","","19361124",",,6","19361112",",,6","15.0",",6,26,","","","51.1",",,6,24,","27.2",",6,12,","","","0.0","6","0.0",",6","161.1",",,,6","","","22.26",",6","25.28",",,,6","19.24",",,,6","",""
"USC00516228","1936-12","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1564.6","6","92.1",",6","29",",6","11",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","19361219","+,,6","","","19361229",",,6","19361202","+,,6","17.8",",6,19,+","","","22.1",",,6,29,","25.6",",6,02,+","","","0.0","6","0.0",",6","109.0",",,,6","","","21.30",",6","23.31",",,,6","19.30",",,,6","",""
"USC00516228","1937-01","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","56.1","6","56.1",",6","29",",6","19",",6","6",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","19370107","+,,6","","","19370131",",,6","19370102",",,6","13.3",",6,07,+","","","59.4",",,6,31,","25.6",",6,02,","","","0.8","6","0.8",",6","341.0",",,,6","","","20.11",",6","23.17",",,,6","17.06",",,,6","",""
"USC00516228","1937-02","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","112.8","6","56.7",",6","28",",6","14",",6","2",",6","","","0",",6","0",",6","0",",6","26",",6","0",",6","19370210",",,6","","","19370207",",,6","19370220",",,6","12.2",",6,10,","","","118.1",",,6,07,","27.8",",6,20,","","","6.7","6","5.9",",6","258.5",",,,6","","","20.15",",6","23.18",",,,6","17.11",",,,6","",""
"USC00516228","1937-03","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","172.9","6","60.1",",6","31",",6","20",",6","5",",6","","","0",",6","0",",6","0",",6","27",",6","0",",6","19370303",",,6","","","19370321",",,6","19370326","+,,6","13.3",",6,03,","","","47.8",",,6,21,","27.2",",6,26,+","","","7.5","6","0.8",",6","265.9",",,,6","","","20.25",",6","23.05",",,,6","17.44",",,,6","",""
"USC00516228","1937-04","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","283.9","6","111.0",",6","30",",6","11",",6","3",",6","","","0",",6","0",",6","0",",6","30",",6","0",",6","19370419",",,6","","","19370428",",,6","19370418",",,6","17.8",",6,19,","","","75.4",",,6,28,","27.2",",6,18,","","","7.5","6","0.0",",6","225.2",",,,6","","","22.03",",6","24.58",",,,6","19.48",",,,6","",""
"USC00516228","1937-05","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","402.2","6","118.3",",6","25",",6","16",",6","3",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","19370528",",,6","","","19370501",",,6","19370529","+,,6","17.2",",6,28,","","","78.2",",,6,01,","26.7",",6,29,+","","","7.5","6","0.0",",6","287.1",",,,6","","","22.15",",6","25.03",",,,6","19.27",",,,6","",""
"USC00516228","1937-06","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","559.3","6","157.1",",6","23",",6","9",",6","0",",6","","","0",",6","0",",6","0",",6","30",",6","0",",6","19370606",",,6","","","19370610",",,6","19370622",",,6","18.3",",6,06,","","","9.7",",,6,10,","28.3",",6,22,","","","7.5","6","0.0",",6","53.5",",,,6","","","23.57",",6","25.93",",,,6","21.21",",,,6","",""
"USC00516228","1937-07","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","729.6","6","170.3",",6","30",",6","22",",6","2",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","19370727","+,,6","","","19370717",",,6","19370709",",,6","20.6",",6,27,+","","","36.1",",,6,17,","27.8",",6,09,","","","0.0","6","0.0",",6","211.8",",,,6","","","23.83",",6","26.27",",,,6","21.39",",,,6","",""
"USC00516228","1937-08","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","906.7","6","177.1",",6","30",",6","16",",6","0",",6","0",",6","0",",6","0",",6","0",",6","31",",6","0",",6","19370820","+,,6","19370831","+,,6","19370817",",,6","19370831",",,6","18.3",",6,20,+","0",",,6,31,+","21.8",",,6,17,","30.0",",6,31,","","","0.0","6","0.0",",6","129.8",",,,6","0",",,,6","24.05",",6","26.64",",,,6","21.45",",,,6","",""
"USC00516228","1937-09","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1076.4","6","169.7",",6","29",",6","15",",6","0",",6","0",",6","0",",6","0",",6","0",",6","30",",6","0",",6","19370907",",,6","19370930","+,,6","19370926",",,6","19370901",",,6","18.9",",6,07,","0",",,6,30,+","20.1",",,6,26,","30.0",",6,01,","","","0.0","6","0.0",",6","127.4",",,,6","0",",,,6","23.99",",6","27.42",",,,6","20.56",",,,6","",""
"USC00516228","1937-10","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1249.9","6","173.5",",6","30",",6","12",",6","3",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","19371027",",,6","","","19371024",",,6","19371022",",,6","18.9",",6,27,","","","49.0",",,6,24,","29.4",",6,22,","","","0.0","6","0.0",",6","203.9",",,,6","","","23.93",",6","27.00",",,,6","20.86",",,,6","",""
"USC00516228","1937-11","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1375.7","6","125.8",",6","23","2,6","11","2,6","1","2,6","","","0",",6","0",",6","0",",6","30",",6","0",",6","19371116","+,,6","","","19371102",",2,6","19371117","+,,6","15.6",",6,16,+","","","38.1","2,,6,02,","27.8",",6,17,+","","","0.0","6","0.0",",6","109.3","2,,,6","","","22.53",",6","25.66",",,,6","19.39",",,,6","",""
"USC00516228","1937-12","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","","","","","26","5,6","12","5,6","1","5,6","","","0","3,6","0","3,6","0","5,6","26","5,6","0","5,6","19371225","+,3,6","","","19371212",",5,6","19371209","+,5,6","15.6","3,6,25,+","","","109.2","5,,6,12,","27.2","5,6,09,+","","","","","","","218.0","5,,,6","","","21.67","6,6","25.60","5,,,6","17.74","3,,,6","",""
"USC00516228","1938-01","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","","","","","28","3,6","6","3,6","1","3,6","","","0","3,6","0","3,6","","","","","","","19380110","+,3,6","","","19380129",",3,6","","","15.0","3,6,10,+","","","41.1","3,,6,29,","","","","","","","","","85.2","3,,,6","","","","","","","17.66","3,,,6","",""
"USC00516228","1938-02","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","","","","","26","1,6","15","1,6","5","1,6","","","0","5,6","0","5,6","0","3,6","25","3,6","0","3,6","19380227","+,5,6","","","19380203",",1,6","19380221","+,3,6","16.1","5,6,27,+","","","51.3","1,,6,03,","27.2","3,6,21,+","","","","","","","241.0","1,,,6","","","22.09","7,6","25.84","3,,,6","18.34","5,,,6","",""
"USC00516228","1938-03","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","","","","","29","1,6","18","1,6","3","1,6","","","","","","","","","","","","","","","","","19380327",",1,6","","","","","","","113.3","1,,6,27,","","","","","","","","","328.1","1,,,6","","","","","","","","","",""
"USC00516228","1938-04","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","","","108.3",",6","28","1,6","9","1,6","1","1,6","","","0",",6","0",",6","0",",6","30",",6","0",",6","19380406",",,6","","","19380410",",1,6","19380420","+,,6","16.7",",6,06,","","","82.6","1,,6,10,","27.2",",6,20,+","","","","","0.0",",6","145.2","1,,,6","","","21.94",",6","24.67",",,,6","19.21",",,,6","",""
"USC00516228","1938-05","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","","","113.1",",6","31",",6","21",",6","4",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","19380516",",,6","","","19380521",",,6","19380513","+,,6","14.4",",6,16,","","","126.0",",,6,21,","26.7",",6,13,+","","","","","0.0",",6","433.3",",,,6","","","21.98",",6","24.89",",,,6","19.07",",,,6","",""
"USC00516228","1938-06","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","","","149.5",",6","29",",6","9",",6","1",",6","","","0",",6","0",",6","0",",6","30",",6","0",",6","19380621","+,,6","","","19380612",",,6","19380628","+,,6","17.8",",6,21,+","","","53.6",",,6,12,","27.2",",6,28,+","","","","","0.0",",6","147.2",",,,6","","","23.32",",6","26.14",",,,6","20.49",",,,6","",""
"USC00516228","1938-07","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","","","174.4",",6","31",",6","16",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","19380702","+,,6","","","19380721",",,6","19380724","+,,6","19.4",",6,02,+","","","25.1",",,6,21,","27.8",",6,24,+","","","0.0","6","0.0",",6","163.4",",,,6","","","23.96",",6","26.74",",,,6","21.18",",,,6","",""
"USC00516228","1938-08","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","","","187.8",",6","31",",6","12",",6","4",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","19380802",",,6","","","19380810",",,6","19380824",",,6","18.9",",6,02,","","","61.0",",,6,10,","28.9",",6,24,","","","0.0","6","0.0",",6","268.6",",,,6","","","24.39",",6","27.09",",,,6","21.69",",,,6","",""
"USC00516228","1938-09","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","","","186.9",",6","27",",6","9",",6","0",",6","","","0",",6","0",",6","0",",6","30",",6","0",",6","19380915",",,6","","","19380904",",,6","19380929","+,,6","17.8",",6,15,","","","12.7",",,6,04,","29.4",",6,29,+","","","0.0","6","0.0",",6","71.8",",,,6","","","24.56",",6","27.74",",,,6","21.38",",,,6","",""
"USC00516228","1938-10","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","","","165.7",",6","31",",6","12",",6","1",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","19381030","+,,6","","","19381015",",,6","19381024","+,,6","18.3",",6,30,+","","","115.1",",,6,15,","28.9",",6,24,+","","","0.0","6","0.0",",6","214.2",",,,6","","","23.68",",6","27.10",",,,6","20.25",",,,6","",""
"USC00516228","1938-11","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","","","120.2",",6","28",",6","9",",6","1",",6","0",",6","0",",6","0",",6","0",",6","30",",6","0",",6","19381124",",,6","19381130","+,,6","19381102",",,6","19381103",",,6","15.0",",6,24,","0",",,6,30,+","25.7",",,6,02,","28.9",",6,03,","","","0.0","6","0.0",",6","96.1",",,,6","0",",,,6","22.34",",6","25.53",",,,6","19.15",",,,6","",""
"USC00516228","1938-12","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","","","114.9",",6","31",",6","13",",6","2",",6","0",",6","0",",6","0",",6","0",",6","31",",6","0",",6","19381222","+,,6","19381231","+,,6","19381227",",,6","19381204",",,6","16.7",",6,22,+","0",",,6,31,+","69.9",",,6,27,","27.2",",6,04,","","","0.0","6","0.0",",6","229.7",",,,6","0",",,,6","22.04",",6","25.14",",,,6","18.94",",,,6","",""
"USC00516228","1939-01","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","85.8","6","85.8",",6","31",",6","16",",6","3",",6","0",",6","0",",6","0",",6","0",",6","31",",6","0",",6","19390125","+,,6","19390131","+,,6","19390124",",,6","19390117","+,,6","16.1",",6,25,+","0",",,6,31,+","34.3",",,6,24,","25.6",",6,17,+","","","0.0","6","0.0",",6","224.4",",,,6","0",",,,6","21.10",",6","23.78",",,,6","18.42",",,,6","",""
"USC00516228","1939-02","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","172.4","6","86.6",",6","28",",6","16",",6","0",",6","0",",6","0",",6","0",",6","0",",6","27",",6","0",",6","19390209","+,,6","19390228","+,,6","19390206",",,6","19390203",",,6","15.6",",6,09,+","0",",,6,28,+","19.8",",,6,06,","26.7",",6,03,","","","0.0","6","0.0",",6","144.3",",,,6","0",",,,6","21.43",",6","24.49",",,,6","18.37",",,,6","",""
"USC00516228","1939-03","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","258.5","6","86.1",",6","30",",6","17",",6","3",",6","0",",6","0",",6","0",",6","0",",6","30",",6","0",",6","19390322",",,6","19390331","+,,6","19390301",",,6","19390318",",,6","13.3",",6,22,","0",",,6,31,+","53.3",",,6,01,","27.8",",6,18,","","","0.6","6","0.6",",6","259.7",",,,6","0",",,,6","21.09",",6","24.68",",,,6","17.50",",,,6","",""
"USC00516228","1939-04","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","336.0","6","77.5",",6","28",",6","16",",6","2",",6","0",",6","0",",6","0",",6","0",",6","29",",6","0",",6","19390422","+,,6","19390430","+,,6","19390404",",,6","19390426",",,6","16.1",",6,22,+","0",",,6,30,+","109.2",",,6,04,","27.2",",6,26,","","","1.1","6","0.5",",6","386.6",",,,6","0",",,,6","20.90",",6","23.90",",,,6","17.89",",,,6","",""
"USC00516228","1939-05","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","467.2","6","131.2",",6","31",",6","16",",6","1",",6","0",",6","0",",6","0",",6","0",",6","31",",6","0",",6","19390507",",,6","19390531","+,,6","19390510",",,6","19390513","+,,6","15.0",",6,07,","0",",,6,31,+","31.8",",,6,10,","27.8",",6,13,+","","","1.1","6","0.0",",6","121.4",",,,6","0",",,,6","22.56",",6","25.44",",,,6","19.69",",,,6","",""
"USC00516228","1939-06","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","604.9","6","137.7",",6","30",",6","18",",6","0",",6","0",",6","0",",6","0",",6","0",",6","30",",6","0",",6","19390626","+,,6","19390630","+,,6","19390624",",,6","19390628","+,,6","18.9",",6,26,+","0",",,6,30,+","23.1",",,6,24,","27.2",",6,28,+","","","1.1","6","0.0",",6","165.4",",,,6","0",",,,6","22.92",",6","25.58",",,,6","20.27",",,,6","",""
"USC00516228","1939-07","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","766.1","6","161.2",",6","31",",6","16",",6","0",",6","0",",6","0",",6","0",",6","0",",6","31",",6","0",",6","19390729","+,,6","19390731","+,,6","19390703",",,6","19390723",",,6","19.4",",6,29,+","0",",,6,31,+","11.9",",,6,03,","28.3",",6,23,","","","0.0","6","0.0",",6","87.5",",,,6","0",",,,6","23.53",",6","26.25",",,,6","20.82",",,,6","",""
"USC00516228","1939-08","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","939.5","6","173.4",",6","31",",6","13",",6","0",",6","0",",6","0",",6","0",",6","0",",6","31",",6","0",",6","19390812",",,6","19390831","+,,6","19390828",",,6","19390825",",,6","19.4",",6,12,","0",",,6,31,+","17.0",",,6,28,","28.3",",6,25,","","","0.0","6","0.0",",6","114.0",",,,6","0",",,,6","23.93",",6","26.50",",,,6","21.35",",,,6","",""
"USC00516228","1939-09","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1097.3","6","157.8",",6","30",",6","13",",6","2",",6","","","0",",6","0",",6","0",",6","30",",6","0",",6","19390928",",,6","","","19390904",",,6","19390905",",,6","16.1",",6,28,","","","66.0",",,6,04,","30.0",",6,05,","","","0.0","6","0.0",",6","199.8",",,,6","","","23.59",",6","27.10",",,,6","20.09",",,,6","",""
"USC00516228","1939-10","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1251.1","6","153.8",",6","31",",6","15",",6","4",",6","0",",6","0",",6","0",",6","0",",6","31",",6","0",",6","19391001",",,6","19391031","+,,6","19391023",",,6","19391002",",,6","17.8",",6,01,","0",",,6,31,+","242.8",",,6,23,","29.4",",6,02,","","","0.0","6","0.0",",6","442.9",",,,6","0",",,,6","23.29",",6","26.28",",,,6","20.31",",,,6","",""
"USC00516228","1939-11","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1364.1","6","113.0",",6","30",",6","16",",6","2",",6","0",",6","0",",6","0",",6","0",",6","29",",6","0",",6","19391115",",,6","19391130","+,,6","19391109",",,6","19391102","+,,6","16.7",",6,15,","0",",,6,30,+","31.8",",,6,09,","26.7",",6,02,+","","","0.0","6","0.0",",6","168.1",",,,6","0",",,,6","22.10",",6","24.79",",,,6","19.41",",,,6","",""
"USC00516228","1939-12","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1409.6","6","45.5","1,6","31",",6","16",",6","1",",6","0",",6","0",",6","0",",6","0","1,6","22","1,6","0","1,6","19391208","+,,6","19391231","+,,6","19391214",",,6","19391214",",1,6","15.0",",6,08,+","0",",,6,31,+","26.9",",,6,14,","25.6","1,6,14,","","","0.8","6","0.8","1,6","135.9",",,,6","0",",,,6","19.85","1,6","22.27","1,,,6","17.43",",,,6","",""
"USC00516228","1940-01","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","26.7","6","26.7",",6","31",",6","17",",6","1",",6","0",",6","0",",6","0",",6","0",",6","24",",6","0",",6","19400130","+,,6","19400131","+,,6","19400119",",,6","19400130",",,6","12.8",",6,30,+","0",",,6,31,+","35.6",",,6,19,","26.1",",6,30,","","","8.6","6","7.8",",6","195.0",",,,6","0",",,,6","18.94",",6","22.53",",,,6","15.35",",,,6","",""
"USC00516228","1940-02","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","103.7","6","77.0","1,6","27",",6","9",",6","1",",6","0",",6","0","1,6","0","1,6","0",",6","29",",6","0",",6","19400224",",1,6","19400229","+,,6","19400206",",,6","19400229","+,,6","11.7","1,6,24,","0",",,6,29,+","53.3",",,6,06,","26.7",",6,29,+","","","8.6","6","0.0",",6","144.5",",,,6","0",",,,6","21.09","1,6","25.19",",,,6","16.99","1,,,6","",""
