"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00406012","1970-05","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","113.2","0","85.7",",0","8",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","3",",0","","","19700504",",,0","19700531","+,,0","19700531","+,,0","9","","19700511",",,0","19700524",",,0","3.9",",0,04,","0",",,0,31,+","0",",,0,31,+","53.8",",,0,11,","32.8",",0,24,","","","2536.0","0","","","33.1",",0","","","","","","","","","","","91.3",",,,0","0",",,,0","20.03",",0","27.27",",,,0","12.79",",,,0"
"USC00406012","1970-06","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","244.7","0","131.5",",0","13",",0","9",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","","","19700628",",,0","19700630","+,,0","19700630","+,,0","7","","19700616",",,0","19700627","+,,0","11.1",",0,28,","0",",,0,30,+","0",",,0,30,+","101.6",",,0,16,","32.8",",0,27,+","","","2537.1","0","","","1.1",",0","","","","","","","","","","","310.8",",,,0","0",",,,0","22.68",",0","28.28",",,,0","17.08",",,,0"
"USC00406012","1970-07","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","424.3","0","179.6",",0","8",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","14",",0","","","19700706",",,0","19700731","+,,0","19700731","+,,0","7","","19700726",",,0","19700703",",,0","10.6",",0,06,","0",",,0,31,+","0",",,0,31,+","22.6",",,0,26,","36.1",",0,03,","","","1.6","0","","","1.6",",0","","","","","","","","","","","45.4",",,,0","0",",,,0","24.07",",0","30.55",",,,0","17.59",",,,0"
"USC00406012","1970-08","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","635.2","0","210.9",",0","9",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","12",",0","","","19700825",",,0","19700831","+,,0","19700831","+,,0","10","","19700823",",,0","19700804","+,,0","12.8",",0,25,","0",",,0,31,+","0",",,0,31,+","36.3",",,0,23,","35.6",",0,04,+","","","1.6","0","","","0.0",",0","","","","","","","","","","","152.9",",,,0","0",",,,0","25.14",",0","30.98",",,,0","19.29",",,,0"
"USC00406012","1970-09","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","808.5","0","173.3",",0","12",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","12",",0","","","19700929",",,0","19700930","+,,0","19700930","+,,0","7","","19700905",",,0","19700908",",,0","6.7",",0,29,","0",",,0,30,+","0",",,0,30,+","109.2",",,0,05,","33.9",",0,08,","","","13.5","0","","","11.9",",0","","","","","","","","","","","243.7",",,,0","0",",,,0","23.71",",0","30.02",",,,0","17.41",",,,0"
"USC00406012","1970-10","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","819.2","0","10.7",",0","12",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","","","19701030","+,,0","19701031","+,,0","19701031","+,,0","3","","19701009",",,0","19701003",",,0","0.6",",0,30,+","0",",,0,31,+","0",",,0,31,+","32.8",",,0,09,","28.9",",0,03,","","","139.3","0","","","125.8",",0","","","","","","","","","","","136.2",",,,0","0",",,,0","14.62",",0","21.53",",,,0","7.71",",,,0"
"USC00406012","1970-11","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","819.2","0","0.0",",0","7",",0","6",",0","0",",0","0",",0","0",",0","0",",0","13",",0","2",",0","5",",0","0",",0","","","19701125","+,,0","19701130","+,,0","19701116","+,,0","1","","19701114",",,0","19701130",",,0","-11.1",",0,25,+","0",",,0,30,+","0",",T,0,16,+","16.5",",,0,14,","22.8",",0,30,","","","455.3","0","","","316.0",",0","","","","","","","","","","","53.7",",,,0","0",",T,,0","7.80",",0","13.60",",,,0","2.00",",,,0"
"USC00406012","1970-12","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","819.2","0","0.0",",0","10",",0","9",",0","2",",0","1",",0","1",",0","0",",0","18",",0","0",",0","4",",0","0",",0","","","19701226",",,0","19701231",",,0","19701231",",,0","1","","19701221",",,0","19701204",",,0","-10.0",",0,26,","25",",,0,31,","51",",,0,31,","48.3",",,0,21,","22.8",",0,04,","","","825.4","0","","","370.1",",0","","","","","","","","","","","163.2",",,,0","51",",,,0","6.40",",0","12.19",",,,0","0.60",",,,0"
"USC00406012","1971-01","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","0.0","0","0.0",",0","10",",0","4",",0","0",",0","1",",0","1",",0","0",",0","22",",0","6",",0","0",",0","0",",0","","","19710120",",,0","19710118",",,0","19710118",",,0","2","","19710104",",,0","19710115",",,0","-13.3",",0,20,","25",",,0,18,","25",",,0,18,","17.8",",,0,04,","20.0",",0,15,","","","1337.3","0","","","511.9",",0","","","","","","","","","","","41.0",",,,0","25",",,,0","1.82",",0","7.11",",,,0","-3.47",",,,0"
"USC00406012","1971-02","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","0.0","0","0.0",",0","10",",0","8",",0","2",",0","6",",0","2",",0","2",",0","18",",0","5",",0","3",",0","0",",0","","","19710209",",,0","19710208",",,0","19710208",",,0","3","","19710222",",,0","19710219",",,0","-20.6",",0,09,","102",",,0,08,","89",",,0,08,","74.4",",,0,22,","22.8",",0,19,","","","1767.9","0","","","430.6",",0","","","","","","","","","","","173.6",",,,0","165",",,,0","2.95",",0","9.02",",,,0","-3.11",",,,0"
"USC00406012","1971-03","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","0.0","0","0.0",",0","10",",0","9",",0","0",",0","4",",0","4",",0","0",",0","18",",0","1",",0","2",",0","0",",0","","","19710305","+,,0","19710326","+,,0","19710326",",,0","5","","19710326",",,0","19710315",",,0","-7.8",",0,05,+","51",",,0,26,+","102",",,0,26,","10.2",",,0,26,","25.0",",0,15,","","","2136.7","0","","","368.8",",0","","","","","","","","","","","62.2",",,,0","242",",,,0","6.44",",0","12.66",",,,0","0.21",",,,0"
"USC00406012","1971-04","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","16.8","0","16.8",",0","8",",0","5",",0","1",",0","0",",0","1",",0","0",",0","3",",0","0",",0","21",",0","0",",0","","","19710407",",,0","19710430","+,,0","19710406",",,0","5","","19710402",",,0","19710420",",,0","-1.1",",0,07,","0",",,0,30,+","25",",,0,06,","30.2",",,0,02,","30.6",",0,20,","","","2264.9","0","","","128.2",",0","","","","","","","","","","","76.0",",,,0","25",",,,0","14.62",",0","22.06",",,,0","7.18",",,,0"
"USC00406012","1971-05","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","40.7","0","23.9",",0","8",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","","","19710504","+,,0","19710531","+,,0","19710531","+,,0","6","","19710525",",,0","19710518",",,0","2.8",",0,04,+","0",",,0,31,+","0",",,0,31,+","30.0",",,0,25,","29.4",",0,18,","","","2336.4","0","","","71.5",",0","","","","","","","","","","","88.2",",,,0","0",",,,0","16.80",",0","23.67",",,,0","9.93",",,,0"
"USC00406012","1971-06","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","235.1","0","194.4",",0","10",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","13",",0","","","19710602",",,0","19710630","+,,0","19710630","+,,0","11","","19710628",",,0","19710627","+,,0","12.8",",0,02,","0",",,0,30,+","0",",,0,30,+","26.9",",,0,28,","36.1",",0,27,+","","","2336.4","0","","","0.0",",0","","","","","","","","","","","96.0",",,,0","0",",,,0","24.81",",0","31.32",",,,0","18.31",",,,0"
"USC00406012","1971-07","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","423.4","0","188.3",",0","12",",0","11",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","12",",0","","","19710731",",,0","19710731","+,,0","19710731","+,,0","10","","19710712",",,0","19710714",",,0","9.4",",0,31,","0",",,0,31,+","0",",,0,31,+","42.2",",,0,12,","34.4",",0,14,","","","3.3","0","","","3.3",",0","","","","","","","","","","","128.4",",,,0","0",",,,0","24.30",",0","30.19",",,,0","18.40",",,,0"
"USC00406012","1971-08","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","579.4","0","156.0",",0","7",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","5",",0","","","19710828","+,,0","19710831","+,,0","19710831","+,,0","9","","19710822",",,0","19710826","+,,0","11.7",",0,28,+","0",",,0,31,+","0",",,0,31,+","84.1",",,0,22,","32.2",",0,26,+","","","3.6","0","","","0.3",",0","","","","","","","","","","","197.0",",,,0","0",",,,0","23.36",",0","29.49",",,,0","17.23",",,,0"
"USC00406012","1971-09","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","703.9","0","124.5",",0","13",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","2",",0","","","19710921",",,0","19710930","+,,0","19710930","+,,0","13","","19710904",",,0","19710915","+,,0","7.2",",0,21,","0",",,0,30,+","0",",,0,30,+","52.1",",,0,04,","32.2",",0,15,+","","","14.3","0","","","10.7",",0","","","","","","","","","","","190.1",",,,0","0",",,,0","22.13",",0","27.80",",,,0","16.45",",,,0"
"USC00406012","1971-10","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","743.1","0","39.2",",0","5",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","","","19711010",",,0","19711031","+,,0","19711031","+,,0","1","","19711024",",,0","19711002","+,,0","2.2",",0,10,","0",",,0,31,+","0",",,0,31,+","75.4",",,0,24,","31.1",",0,02,+","","","50.8","0","","","36.5",",0","","","","","","","","","","","87.7",",,,0","0",",,,0","18.42",",0","25.39",",,,0","11.45",",,,0"
"USC00406012","1971-11","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","747.0","0","3.9",",0","4",",0","4",",0","0",",0","0",",0","1",",0","0",",0","12",",0","0",",0","9",",0","0",",0","","","19711108",",,0","19711123",",,0","19711124",",,0","1","","19711119",",,0","19711102",",,0","-6.7",",0,08,","0",",T,0,23,","64",",,0,24,","22.4",",,0,19,","27.8",",0,02,","","","340.8","0","","","290.0",",0","","","","","","","","","","","55.9",",,,0","64",",,,0","8.80",",0","15.20",",,,0","2.39",",,,0"
"USC00406012","1971-12","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","747.0","0","0.0",",0","14",",0","9",",0","1",",0","0",",0","1",",0","0",",0","7",",0","0",",0","4",",0","0",",0","","","19711218",",,0","19711203",",,0","19711203",",,0","2","","19711209",",,0","19711211",",,0","-7.2",",0,18,","0",",T,0,03,","51",",,0,03,","33.8",",,0,09,","22.2",",0,11,","","","648.4","0","","","307.6",",0","","","","","","","","","","","133.6",",,,0","51",",,,0","8.41",",0","13.75",",,,0","3.07",",,,0"
"USC00406012","1972-01","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","0.0","0","0.0",",0","11",",0","11",",0","1",",0","1",",0","0",",0","1",",0","21",",0","4",",0","2",",0","0",",0","","","19720116",",,0","19720105",",,0","19720105",",,0","2","","19720121",",,0","19720125",",,0","-17.8",",0,16,","25",",,0,05,","13",",,0,05,","34.8",",,0,21,","25.0",",0,25,","","","1106.5","0","","","458.1",",0","","","","","","","","","","","137.2",",,,0","13",",,,0","3.55",",0","9.51",",,,0","-2.40",",,,0"
"USC00406012","1972-02","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","0.0","0","0.0","1,0","14",",0","8",",0","0",",0","0",",0","0",",0","0","1,0","20","1,0","2",",0","1",",0","0",",0","","","19720205","+,1,0","19720204","+,,0","19720203",",,0","1","","19720206",",,0","19720229",",,0","-9.4","1,0,05,+","0",",T,0,04,+","15",",,0,03,","23.9",",,0,06,","22.2",",0,29,","","","1499.9","0","","","393.4",",0","","","","","","","","","","","70.6",",,,0","15",",,,0","4.20","1,0","10.44",",,,0","-2.04","1,,,0"
"USC00406012","1972-03","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","0.3","0","0.3",",0","14",",0","12",",0","2",",0","0",",0","0",",0","0",",0","11",",0","0",",0","6",",0","0",",0","","","19720309",",,0","19720303",",,0","19720303",",,0","5","","19720316",",,0","19720316",",,0","-6.7",",0,09,","0",",T,0,03,","13",",,0,03,","28.2",",,0,16,","26.1",",0,16,","","","1790.7","0","","","290.8",",0","","","","","","","","","","","122.3",",,,0","13",",,,0","8.96",",0","15.33",",,,0","2.59",",,,0"
"USC00406012","1972-04","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","30.0","0","29.7",",0","9",",0","6",",0","1",",0","0",",0","0",",0","0",",0","4",",0","0",",0","18",",0","0",",0","","","19720402",",,0","19720430","+,,0","19720430","+,,0","8","","19720404",",,0","19720420","+,,0","-3.3",",0,02,","0",",,0,30,+","0",",,0,30,+","31.5",",,0,04,","29.4",",0,20,+","","","1918.4","0","","","127.7",",0","","","","","","","","","","","127.9",",,,0","0",",,,0","15.07",",0","21.61",",,,0","8.52",",,,0"
"USC00406012","1972-05","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","86.9","0","56.9",",0","8",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","1",",0","","","19720510",",,0","19720531","+,,0","19720531","+,,0","6","","19720530",",,0","19720523",",,0","6.1",",0,10,","0",",,0,31,+","0",",,0,31,+","43.4",",,0,30,","32.2",",0,23,","","","1946.4","0","","","28.0",",0","","","","","","","","","","","107.4",",,,0","0",",,,0","19.26",",0","26.01",",,,0","12.52",",,,0"
"USC00406012","1972-06","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","224.9","0","138.0",",0","7",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","9",",0","","","19720601",",,0","19720630","+,,0","19720630","+,,0","9","","19720627",",,0","19720610",",,0","6.1",",0,01,","0",",,0,30,+","0",",,0,30,+","35.1",",,0,27,","34.4",",0,10,","","","1956.2","0","","","9.8",",0","","","","","","","","","","","84.2",",,,0","0",",,,0","22.61",",0","29.56",",,,0","15.65",",,,0"
"USC00406012","1972-07","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","411.3","0","186.4",",0","10",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","9",",0","","","19720706",",,0","19720731","+,,0","19720731","+,,0","8","","19720717",",,0","19720728","+,,0","10.0",",0,06,","0",",,0,31,+","0",",,0,31,+","72.1",",,0,17,","33.9",",0,28,+","","","2.2","0","","","2.2",",0","","","","","","","","","","","231.0",",,,0","0",",,,0","24.28",",0","30.12",",,,0","18.43",",,,0"
"USC00406012","1972-08","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","599.3","0","188.0",",0","4",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","9",",0","","","19720828","+,,0","19720831","+,,0","19720831","+,,0","7","","19720807",",,0","19720821","+,,0","15.0",",0,28,+","0",",,0,31,+","0",",,0,31,+","13.2",",,0,07,","34.4",",0,21,+","","","2.2","0","","","0.0",",0","","","","","","","","","","","34.0",",,,0","0",",,,0","24.40",",0","30.81",",,,0","17.98",",,,0"
"USC00406012","1972-09","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","737.3","0","138.0",",0","12",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","7",",0","","","19720930",",,0","19720930","+,,0","19720930","+,,0","8","","19720927",",,0","19720920","+,,0","5.6",",0,30,","0",",,0,30,+","0",",,0,30,+","55.4",",,0,27,","33.3",",0,20,+","","","7.4","0","","","5.2",",0","","","","","","","","","","","189.0",",,,0","0",",,,0","22.76",",0","29.07",",,,0","16.45",",,,0"
"USC00406012","1972-10","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","750.0","0","12.7",",0","10",",0","9",",0","2",",0","0",",0","0",",0","0",",0","2",",0","0",",0","15",",0","0",",0","","","19721027","+,,0","19721031","+,,0","19721031","+,,0","2","","19721019",",,0","19721017","+,,0","0.0",",0,27,+","0",",,0,31,+","0",",,0,31,+","59.4",",,0,19,","27.2",",0,17,+","","","142.2","0","","","134.8",",0","","","","","","","","","","","196.0",",,,0","0",",,,0","14.40",",0","20.34",",,,0","8.45",",,,0"
"USC00406012","1972-11","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","750.9","0","0.9",",0","11",",0","8",",0","2",",0","0",",0","0",",0","0",",0","7",",0","0",",0","2",",0","0",",0","","","19721124",",,0","19721130","+,,0","19721125","+,,0","1","","19721107",",,0","19721102",",,0","-6.7",",0,24,","0",",,0,30,+","0",",T,0,25,+","50.8",",,0,07,","25.6",",0,02,","","","476.4","0","","","334.2",",0","","","","","","","","","","","160.5",",,,0","0",",T,,0","7.22",",0","11.90",",,,0","2.55",",,,0"
"USC00406012","1972-12","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","750.9","0","0.0",",0","18",",0","9",",0","2",",0","0",",0","0",",0","0",",0","25",",0","3",",0","0",",0","0",",0","","","19721217",",,0","19721231","+,,0","19721216","+,,0","2","","19721209",",,0","19721206",",,0","-10.0",",0,17,","0",",,0,31,+","0",",T,0,16,+","67.3",",,0,09,","20.0",",0,06,","","","946.5","0","","","470.1",",0","","","","","","","","","","","208.8",",,,0","0",",T,,0","3.17",",0","8.03",",,,0","-1.69",",,,0"
"USC00406012","1973-01","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","0.0","0","0.0",",0","12",",0","12",",0","2",",0","9",",0","3",",0","0",",0","24",",0","7",",0","0",",0","0",",0","","","19730111",",,0","19730108",",,0","19730107",",,0","2","","19730122",",,0","19730119","+,,0","-15.0",",0,11,","127",",,0,08,","91",",,0,07,","59.4",",,0,22,","17.2",",0,19,+","","","1458.7","0","","","512.2",",0","","","","","","","","","","","162.6",",,,0","167",",,,0","1.81",",0","7.00",",,,0","-3.38",",,,0"
"USC00406012","1973-02","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","0.0","0","0.0",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","19",",0","5",",0","0",",0","0",",0","","","19730217",",,0","19730228","+,,0","19730217","+,,0","1","","19730208",",,0","19730225","+,,0","-10.6",",0,17,","0",",,0,28,+","0",",T,0,17,+","46.0",",,0,08,","19.4",",0,25,+","","","1882.9","0","","","424.2",",0","","","","","","","","","","","130.6",",,,0","0",",T,,0","3.18",",0","8.80",",,,0","-2.44",",,,0"
"USC00406012","1973-03","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","1.9","0","1.9",",0","17",",0","12",",0","2",",0","0",",0","0",",0","0",",0","4",",0","0",",0","13",",0","0",",0","","","19730301",",,0","19730331","+,,0","19730318","+,,0","3","","19730307",",,0","19730310",",,0","-5.0",",0,01,","0",",,0,31,+","0",",T,0,18,+","35.1",",,0,07,","26.1",",0,10,","","","2061.4","0","","","178.5",",0","","","","","","","","","","","180.2",",,,0","0",",T,,0","12.64",",0","18.44",",,,0","6.84",",,,0"
"USC00406012","1973-04","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","14.9","0","13.0",",0","16",",0","13",",0","2",",0","0",",0","0",",0","0",",0","4",",0","0",",0","10",",0","0",",0","","","19730411",",,0","19730430","+,,0","19730411","+,,0","4","","19730420",",,0","19730421",",,0","-5.0",",0,11,","0",",,0,30,+","0",",T,0,11,+","104.1",",,0,20,","28.3",",0,21,","","","2220.2","0","","","158.8",",0","","","","","","","","","","","245.8",",,,0","0",",T,,0","13.47",",0","18.41",",,,0","8.53",",,,0"
"USC00406012","1973-05","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","48.3","0","33.4",",0","13",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","","","19730518","+,,0","19730531","+,,0","19730531","+,,0","9","","19730527",",,0","19730527",",,0","4.4",",0,18,+","0",",,0,31,+","0",",,0,31,+","57.7",",,0,27,","30.6",",0,27,","","","2280.7","0","","","60.5",",0","","","","","","","","","","","172.4",",,,0","0",",,,0","17.46",",0","23.74",",,,0","11.18",",,,0"
"USC00406012","1973-06","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","226.6","0","178.3",",0","9",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","7",",0","","","19730601",",,0","19730630","+,,0","19730630","+,,0","12","","19730612",",,0","19730619",",,0","11.7",",0,01,","0",",,0,30,+","0",",,0,30,+","33.0",",,0,12,","33.9",",0,19,","","","2280.7","0","","","0.0",",0","","","","","","","","","","","94.2",",,,0","0",",,,0","24.28",",0","30.60",",,,0","17.95",",,,0"
"USC00406012","1973-07","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","460.2","0","233.6",",0","9",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","17",",0","","","19730712",",,0","19730731","+,,0","19730731","+,,0","16","","19730708",",,0","19730724",",,0","12.8",",0,12,","0",",,0,31,+","0",",,0,31,+","6.6",",,0,08,","35.6",",0,24,","","","0.0","0","","","0.0",",0","","","","","","","","","","","30.5",",,,0","0",",,,0","25.87",",0","31.91",",,,0","19.82",",,,0"
"USC00406012","1973-08","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","642.1","0","181.9",",0","6",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","12",",0","","","19730823",",,0","19730831","+,,0","19730831","+,,0","6","","19730814",",,0","19730809",",,0","11.7",",0,23,","0",",,0,31,+","0",",,0,31,+","38.1",",,0,14,","34.4",",0,09,","","","0.0","0","","","0.0",",0","","","","","","","","","","","82.3",",,,0","0",",,,0","24.20",",0","31.02",",,,0","17.38",",,,0"
"USC00406012","1973-09","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","784.2","0","142.1",",0","10",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","5",",0","","","19730920","+,,0","19730930","+,,0","19730930","+,,0","5","","19730907",",,0","19730901",",,0","4.4",",0,20,+","0",",,0,30,+","0",",,0,30,+","45.0",",,0,07,","32.8",",0,01,","","","13.1","0","","","13.1",",0","","","","","","","","","","","87.2",",,,0","0",",,,0","22.63",",0","28.41",",,,0","16.85",",,,0"
"USC00406012","1973-10","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","829.5","0","45.3",",0","6",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","","","19731018","+,,0","19731031","+,,0","19731031","+,,0","2","","19731008",",,0","19731005",",,0","2.2",",0,18,+","0",",,0,31,+","0",",,0,31,+","36.8",",,0,08,","30.6",",0,05,","","","90.3","0","","","77.2",",0","","","","","","","","","","","70.6",",,,0","0",",,,0","17.31",",0","24.90",",,,0","9.72",",,,0"
"USC00406012","1973-11","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","834.8","0","5.3",",0","11",",0","10",",0","4",",0","0",",0","0",",0","0",",0","9",",0","0",",0","10",",0","0",",0","","","19731110",",,0","19731130","+,,0","19731130","+,,0","7","","19731127",",,0","19731125",",,0","-5.0",",0,10,","0",",,0,30,+","0",",,0,30,+","67.3",",,0,27,","26.1",",0,25,","","","314.8","0","","","224.5",",0","","","","","","","","","","","222.4",",,,0","0",",,,0","11.03",",0","16.90",",,,0","5.15",",,,0"
"USC00406012","1973-12","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","834.8","0","0.0",",0","9",",0","8",",0","0",",0","0",",0","0",",0","0",",0","17",",0","4",",0","2",",0","0",",0","","","19731221",",,0","19731231","+,,0","19731220","+,,0","","","19731220",",,0","19731204",",,0","-12.8",",0,21,","0",",,0,31,+","0",",T,0,20,+","20.6",",,0,20,","21.7",",0,04,","","","750.5","0","","","435.7",",0","","","","","","","","","","","81.7",",,,0","0",",T,,0","4.28",",0","9.20",",,,0","-0.64",",,,0"
"USC00406012","1974-01","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","0.0","0","0.0",",0","15",",0","9",",0","3",",0","6",",0","1",",0","0",",0","18",",0","9",",0","2",",0","0",",0","","","19740102","+,,0","19740106","+,,0","19740103",",,0","3","","19740110",",,0","19740123","+,,0","-10.6",",0,02,+","51",",,0,06,+","41",",,0,03,","50.8",",,0,10,","21.1",",0,23,+","","","1168.7","0","","","418.2",",0","","","","","","","","","","","209.2",",,,0","54",",,,0","4.84",",0","8.49",",,,0","1.20",",,,0"
"USC00406012","1974-02","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","0.0","0","0.0",",0","9",",0","8",",0","0",",0","1",",0","1",",0","0",",0","17",",0","1",",0","1",",0","0",",0","","","19740226",",,0","19740208",",,0","19740208",",,0","4","","19740219",",,0","19740202",",,0","-9.4",",0,26,","25",",,0,08,","25",",,0,08,","16.3",",,0,19,","22.8",",0,02,","","","1549.4","0","","","380.7",",0","","","","","","","","","","","80.3",",,,0","25",",,,0","4.74",",0","10.84",",,,0","-1.37",",,,0"
"USC00406012","1974-03","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","8.4","0","8.4",",0","11",",0","9",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","13",",0","0",",0","","","19740324",",,0","19740324",",,0","19740324",",,0","5","","19740312",",,0","19740309",",,0","-6.1",",0,24,","0",",T,0,24,","0",",T,0,24,","21.3",",,0,12,","27.2",",0,09,","","","1757.8","0","","","208.4",",0","","","","","","","","","","","102.1",",,,0","0",",T,,0","11.88",",0","17.90",",,,0","5.86",",,,0"
