"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00094051","2010-11","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","3.6",",W","196.4","W","0.0",",W","9",",W","2",",W","0",",W","","","","","7",",W","28",",W","12",",W","3",",W","0",",W","20101123",",,W","","","","","20101116",",,W","20101106",",,W","-29.9",",W,23,","","","","","16.8",",,W,16,","23.9",",W,06,","1122.3","W","660.2",",W","27.9",",,,W","","","-3.67",",W","3.25",",,,W","-10.60",",,,W","","","320",",W","330",",W","14.3",",W","17.0",",W"
"USW00094051","2010-12","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","2.6",",W","196.4","W","0.0",",W","7",",W","3",",W","0",",W","","","","","17",",W","31",",W","22",",W","0",",W","0",",W","20101231",",,W","","","","","20101203",",,W","20101214","+,,W","-32.1",",W,31,","","","","","5.6",",,W,03,","6.1",",W,14,+","2029.5","W","907.2",",W","16.0",",,,W","","","-10.93",",W","-4.06",",,,W","-17.80",",,,W","","","340",",W","330",",W","13.9",",W","16.5",",W"
"USW00094051","2011-01","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","4.0",",W","0.0","W","0.0",",W","14",",W","5",",W","0",",W","","","","","13",",W","31",",W","19",",W","0",",W","0",",W","20110131",",,W","","","","","20110115",",,W","20110106",",,W","-37.1",",W,31,","","","","","7.9",",,W,15,","5.6",",W,06,","2919.7","W","890.2",",W","29.3",",,,W","","","-10.38",",W","-4.04",",,,W","-16.73",",,,W","","","340",",W","340",",W","16.1",",W","18.3",",W"
"USW00094051","2011-02","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","4.1",",W","0.0","W","0.0",",W","8",",W","2",",W","0",",W","","","","","14",",W","28",",W","17",",W","0",",W","0",",W","20110201",",,W","","","","","20110220",",,W","20110215",",,W","-39.9",",W,01,","","","","","5.6",",,W,20,","8.3",",W,15,","3743.3","W","823.6",",W","11.6",",,,W","","","-11.08",",W","-4.36",",,,W","-17.80",",,,W","","","270",",W","270",",W","19.2",",W","24.1",",W"
"USW00094051","2011-03","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","3.5",",W","0.0","W","0.0",",W","9",",W","2",",W","0",",W","","","","","9",",W","29",",W","13",",W","0",",W","0",",W","20110304",",,W","","","","","20110322",",,W","20110315",",,W","-22.7",",W,04,","","","","","4.8",",,W,22,","17.8",",W,15,","4424.2","W","680.9",",W","14.2",",,,W","","","-3.63",",W","1.65",",,,W","-8.92",",,,W","","","320",",W","310",",W","14.3",",W","17.0",",W"
"USW00094051","2011-04","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","4.3",",W","0.0","W","0.0",",W","9",",W","5",",W","0",",W","","","","","0",",W","23",",W","0",",W","1",",W","0",",W","20110420",",,W","","","","","20110414",",,W","20110411",",,W","-6.6",",W,20,","","","","","5.8",",,W,14,","21.1",",W,11,","4815.5","W","391.3",",W","23.2",",,,W","","","5.29",",W","11.68",",,,W","-1.10",",,,W","","","330",",W","330",",W","20.1",",W","25.9",",W"
"USW00094051","2011-05","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","4.7",",W","0.0","W","0.0",",W","15",",W","9",",W","2",",W","","","","","0",",W","2",",W","0",",W","2",",W","0",",W","20110502",",,W","","","","","20110509",",,W","20110505",",,W","-3.8",",W,02,","","","","","35.6",",,W,09,","21.7",",W,05,","5064.4","W","248.9",",W","176.5",",,,W","","","10.30",",W","15.53",",,,W","5.08",",,,W","","","360",",W","280",",W","16.1",",W","19.2",",W"
"USW00094051","2011-06","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","3.8",",W","18.0","W","18.0",",W","14",",W","6",",W","0",",W","","","","","0",",W","0",",W","0",",W","22",",W","1",",W","20110608","+,,W","","","","","20110609",",,W","20110629",",,W","5.6",",W,08,+","","","","","9.1",",,W,09,","35.6",",W,29,","5156.0","W","91.6",",W","46.7",",,,W","","","15.88",",W","22.63",",,,W","9.13",",,,W","","","270",",W","260",",W","16.5",",W","23.3",",W"
"USW00094051","2011-07","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","3.4",",W","143.2","W","125.2",",W","8",",W","4",",W","1",",W","","","","","0",",W","0",",W","0",",W","31",",W","12",",W","20110709",",,W","","","","","20110714",",,W","20110731",",,W","6.1",",W,09,","","","","","44.5",",,W,14,","37.8",",W,31,","1.1","W","1.1",",W","62.7",",,,W","","","22.34",",W","31.30",",,,W","13.37",",,,W","","","10",",W","360",",W","20.1",",W","25.0",",W"
"USW00094051","2011-08","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","3.4",",W","246.3","W","103.1",",W","5",",W","1",",W","0",",W","","","","","0",",W","0",",W","0",",W","31",",W","15",",W","20110820",",,W","","","","","20110811",",,W","20110822",",,W","6.1",",W,20,","","","","","2.8",",,W,11,","36.7",",W,22,","5.3","W","4.2",",W","7.1",",,,W","","","21.52",",W","31.01",",,,W","12.04",",,,W","","","340",",W","330",",W","17.0",",W","21.0",",W"
"USW00094051","2011-09","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","3.1",",W","258.9","W","12.6",",W","3",",W","0",",W","0",",W","","","","","0",",W","3",",W","0",",W","23",",W","9",",W","20110921",",,W","","","","","20110919",",,W","20110925","+,,W","-1.6",",W,21,","","","","","1.5",",,W,19,","33.9",",W,25,+","98.7","W","93.4",",W","2.6",",,,W","","","15.64",",W","26.37",",,,W","4.90",",,,W","","","320",",W","320",",W","18.3",",W","22.8",",W"
"USW00094051","2011-10","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","3.5",",W","265.0","W","6.1",",W","5",",W","2",",W","1",",W","0",",W","0","4,W","0",",W","16",",W","0",",W","6",",W","1",",W","20111028",",,W","20111031","+,,W","20111031","+,4,W","20111007",",,W","20111001",",,W","-6.6",",W,28,","0",",,W,31,+","0","4,,W,31,+","26.2",",,W,07,","33.3",",W,01,","382.6","W","283.9",",W","31.4",",,,W","0","4,,,W","9.37",",W","17.28",",,,W","1.46",",,,W","","","300",",W","300",",W","16.5",",W","20.6",",W"
"USW00094051","2011-11","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","3.5",",W","265.0","W","0.0",",W","3",",W","3",",W","0",",W","0","1,W","0","3,W","3",",W","28",",W","1",",W","0",",W","0",",W","20111120",",,W","20111130","+,1,W","20111130","+,3,W","20111119",",,W","20111123",",,W","-22.7",",W,20,","0","1,,W,30,+","0","3,,W,30,+","3.8",",,W,19,","19.4",",W,23,","941.6","W","559.0",",W","9.3",",,,W","0","3,,,W","-0.30",",W","7.88",",,,W","-8.48",",,,W","","","230",",W","220",",W","15.7",",W","19.2",",W"
"USW00094051","2011-12","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","","","","","","","5","5,W","0","5,W","0","5,W","","","","","","","","","","","","","","","","","","","","","20111221",",5,W","","","","","","","","","2.0","5,,W,21,","","","","","","","5.0","5,,,W","","","","","","","","","","","","","","","","","",""
"USW00094051","2012-01","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","3.9",",W","0.0","W","0.0",",W","5",",W","1",",W","0",",W","0",",W","0","5,W","7",",W","29",",W","7",",W","0",",W","0",",W","20120118",",,W","20120131","+,,W","20120131","+,5,W","20120119",",,W","20120105",",,W","-26.6",",W,18,","0",",,W,31,+","0","5,,W,31,+","5.6",",,W,19,","18.3",",W,05,","","","686.1",",W","9.5",",,,W","0","5,,,W","-3.80",",W","3.30",",,,W","-10.90",",,,W","","","290",",W","290",",W","19.2",",W","26.8",",W"
"USW00094051","2012-02","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","3.1","1,W","0.0","W","0.0","1,W","5","1,W","2","1,W","0","1,W","0","1,W","","","4","1,W","28","1,W","8","1,W","0","1,W","0","1,W","20120211",",1,W","20120229","+,1,W","","","20120222",",1,W","20120218","+,1,W","-24.9","1,W,11,","0","1,,W,29,+","","","5.6","1,,W,22,","10.6","1,W,18,+","","","636.6","1,W","10.7","1,,,W","","","-4.40","1,W","3.11","1,,,W","-11.91","1,,,W","","","310","1,W","310","4,W","14.3","1,W","17.9","4,W"
"USW00094051","2012-03","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","4.5",",W","0.0","W","0.0",",W","3",",W","1",",W","0",",W","0","1,W","0","3,W","0",",W","23",",W","1",",W","7",",W","0",",W","20120307","+,,W","20120331","+,1,W","20120331","+,3,W","20120319",",,W","20120322",",,W","-9.9",",W,07,+","0","1,,W,31,+","0","3,,W,31,+","3.0",",,W,19,","23.9",",W,22,","","","375.9",",W","4.3",",,,W","0","3,,,W","6.21",",W","14.45",",,,W","-2.04",",,,W","","","230",",W","300",",W","16.5",",W","21.5",",W"
"USW00094051","2012-04","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","4.7",",W","1.7","W","1.7",",W","5",",W","3",",W","0",",W","0",",W","0","5,W","0",",W","17",",W","0",",W","7",",W","1",",W","20120410","+,,W","20120430","+,,W","20120430","+,5,W","20120427",",,W","20120423",",,W","-8.2",",W,10,+","0",",,W,30,+","0","5,,W,30,+","7.9",",,W,27,","32.2",",W,23,","","","310.0",",W","18.9",",,,W","0","5,,,W","8.06",",W","16.22",",,,W","-0.11",",,,W","","","310",",W","300",",W","15.7",",W","20.6",",W"
"USW00094051","2012-05","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","4.5",",W","5.6","W","3.9",",W","10",",W","3",",W","0",",W","0","1,W","","","0",",W","11",",W","0",",W","13",",W","1",",W","20120511",",,W","20120531","+,1,W","","","20120526",",,W","20120516",",,W","-3.8",",W,11,","0","1,,W,31,+","","","16.5",",,W,26,","32.2",",W,16,","","","226.3",",W","43.4",",,,W","","","11.16",",W","19.82",",,,W","2.50",",,,W","","","290",",W","280",",W","19.2",",W","23.7",",W"
"USW00094051","2012-06","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","4.6",",W","61.1","W","55.5",",W","9",",W","4",",W","0",",W","0",",W","0","5,W","0",",W","0",",W","0",",W","27",",W","7",",W","20120616",",,W","20120630","+,,W","20120630","+,5,W","20120602",",,W","20120626",",,W","3.3",",W,16,","0",",,W,30,+","0","5,,W,30,+","13.0",",,W,02,","40.0",",W,26,","","","43.4",",W","34.4",",,,W","0","5,,,W","18.74",",W","27.54",",,,W","9.94",",,,W","","","320",",W","230",",W","16.5",",W","21.0",",W"
"USW00094051","2012-07","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","3.8",",W","274.1","W","213.0",",W","10",",W","4",",W","0",",W","0","1,W","0","1,W","0",",W","0",",W","0",",W","31",",W","23",",W","20120704",",,W","20120731","+,1,W","20120731","+,1,W","20120701",",,W","20120703",",,W","10.0",",W,04,","0","1,,W,31,+","0","1,,W,31,+","7.4",",,W,01,","41.1",",W,03,","0.0","W","0.0",",W","22.2",",,,W","0","1,,,W","25.20",",W","34.70",",,,W","15.71",",,,W","","","310",",W","310",",W","21.9",",W","26.4",",W"
"USW00094051","2012-08","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","3.4",",W","378.2","W","104.1",",W","4",",W","0",",W","0",",W","0",",W","0","1,W","0",",W","0",",W","0",",W","29",",W","17",",W","20120816",",,W","20120831","+,,W","20120831","+,1,W","20120803",",,W","20120828","+,,W","2.2",",W,16,","0",",,W,31,+","0","1,,W,31,+","1.5",",,W,03,","38.3",",W,28,+","18.6","W","18.6",",W","2.6",",,,W","0","1,,,W","21.09",",W","31.74",",,,W","10.44",",,,W","","","350",",W","350",",W","15.7",",W","20.1",",W"
"USW00094051","2012-09","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","3.1",",W","394.3","W","16.1",",W","1",",W","0",",W","0",",W","0","1,W","0","1,W","0",",W","1",",W","0",",W","28",",W","2",",W","20120913",",,W","20120930","+,1,W","20120930","+,1,W","20120901",",,W","20120909",",,W","-0.5",",W,13,","0","1,,W,30,+","0","1,,W,30,+","0.8",",,W,01,","34.4",",W,09,","105.6","W","87.0",",W","0.8",",,,W","0","1,,,W","15.97",",W","26.35",",,,W","5.59",",,,W","","","340",",W","330",",W","16.1",",W","19.2",",W"
"USW00094051","2012-10","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","3.8",",W","394.3","W","0.0",",W","11",",W","4",",W","0",",W","0","1,W","","","0",",W","19",",W","1",",W","6",",W","0",",W","20121024",",,W","20121031","+,1,W","","","20121016",",,W","20121001",",,W","-8.8",",W,24,","0","1,,W,31,+","","","12.7",",,W,16,","25.6",",W,01,","477.3","W","371.7",",W","35.6",",,,W","","","6.34",",W","12.89",",,,W","-0.20",",,,W","","","290",",W","300",",W","20.1",",W","26.4",",W"
"USW00094051","2012-11","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","2.8",",W","394.3","W","0.0",",W","6",",W","3",",W","0",",W","0",",W","","","2",",W","25",",W","5",",W","2",",W","0",",W","20121112","+,,W","20121130","+,,W","","","20121108",",,W","20121107","+,,W","-21.0",",W,12,+","0",",,W,30,+","","","9.4",",,W,08,","21.7",",W,07,+","1009.3","W","532.0",",W","18.9",",,,W","","","0.60",",W","7.08",",,,W","-5.88",",,,W","","","340",",W","350",",W","15.7",",W","19.7",",W"
"USW00094051","2012-12","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","2.5",",W","394.3","W","0.0",",W","6",",W","0",",W","0",",W","0","1,W","","","5",",W","30",",W","13",",W","0",",W","0",",W","20121226","+,,W","20121231","+,1,W","","","20121208",",,W","20121205","+,,W","-27.7",",W,26,+","0","1,,W,31,+","","","2.3",",,W,08,","14.4",",W,05,+","1750.4","W","741.1",",W","8.2",",,,W","","","-5.57",",W","1.28",",,,W","-12.43",",,,W","","","280",",W","280","1,W","14.3",",W","19.2","1,W"
"USW00094051","2013-01","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","3.5",",W","0.0","W","0.0",",W","11",",W","1",",W","0",",W","0",",W","","","11",",W","30",",W","13",",W","0",",W","0",",W","20130113",",,W","20130131","+,,W","","","20130101",",,W","20130125",",,W","-24.3",",W,13,","0",",,W,31,+","","","2.5",",,W,01,","11.7",",W,25,","2525.6","W","775.2",",W","8.5",",,,W","","","-6.67",",W","0.24",",,,W","-13.58",",,,W","","","330",",W","330",",W","13.9",",W","17.0",",W"
"USW00094051","2013-02","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","3.9",",W","0.0","W","0.0",",W","4",",W","0",",W","0",",W","0",",W","0","4,W","1",",W","28",",W","4",",W","0",",W","0",",W","20130211",",,W","20130228","+,,W","20130228","+,4,W","20130217",",,W","20130216",",,W","-19.9",",W,11,","0",",,W,28,+","0","4,,W,28,+","1.0",",,W,17,","13.3",",W,16,","3064.9","W","539.3",",W","1.9",",,,W","0","4,,,W","-0.93",",W","5.23",",,,W","-7.08",",,,W","","","320",",W","320",",W","17.4",",W","20.1",",W"
"USW00094051","2013-03","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","4.0",",W","0.0","W","0.0",",W","6",",W","4",",W","0",",W","0",",W","","","2",",W","31",",W","9",",W","0",",W","0",",W","20130318",",,W","20130331","+,,W","","","20130317",",,W","20130314","+,,W","-23.2",",W,18,","0",",,W,31,+","","","7.6",",,W,17,","20.0",",W,14,+","3659.4","W","594.5",",W","18.8",",,,W","","","-0.84",",W","6.66",",,,W","-8.35",",,,W","","","310",",W","320",",W","17.0",",W","21.5",",W"
"USW00094051","2013-04","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","4.3",",W","0.0","W","0.0",",W","9",",W","6",",W","0",",W","0",",W","","","0",",W","23",",W","5",",W","2",",W","0",",W","20130409",",,W","20130430","+,,W","","","20130414",",,W","20130427",",,W","-14.9",",W,09,","0",",,W,30,+","","","13.7",",,W,14,","26.1",",W,27,","4104.2","W","444.8",",W","43.2",",,,W","","","3.51",",W","10.41",",,,W","-3.39",",,,W","","","320",",W","310",",W","16.5",",W","20.6",",W"
"USW00094051","2013-05","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","4.0",",W","6.1","W","6.1",",W","12",",W","4",",W","2",",W","0",",W","","","0",",W","5",",W","0",",W","15",",W","1",",W","20130501",",,W","20130531","+,,W","","","20130529",",,W","20130513",",,W","-8.8",",W,01,","0",",,W,31,+","","","52.1",",,W,29,","32.2",",W,13,","4265.7","W","161.5",",W","104.9",",,,W","","","13.32",",W","21.05",",,,W","5.58",",,,W","","","340",",W","320",",W","17.4",",W","25.0",",W"
"USW00094051","2013-06","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","3.9",",W","31.3","W","25.2",",W","12",",W","7",",W","1",",W","0",",W","","","0",",W","0",",W","0",",W","25",",W","0",",W","20130605",",,W","20130630","+,,W","","","20130611",",,W","20130619",",,W","3.9",",W,05,","0",",,W,30,+","","","31.2",",,W,11,","31.1",",W,19,","4321.2","W","55.5",",W","103.3",",,,W","","","17.32",",W","24.40",",,,W","10.24",",,,W","","","300",",W","300",",W","19.2",",W","25.0",",W"
"USW00094051","2013-07","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","3.3",",W","132.9","W","101.6",",W","12",",W","3",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","11",",W","20130726",",,W","20130731","+,,W","20130731","+,,W","20130722",",,W","20130715","+,,W","8.3",",W,26,","0",",,W,31,+","0",",,W,31,+","19.6",",,W,22,","36.1",",W,15,+","4.4","W","4.4",",W","46.8",",,,W","0",",,,W","21.47",",W","29.53",",,,W","13.40",",,,W","","","330",",W","300","1,W","15.7",",W","20.1","1,W"
"USW00094051","2013-08","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","3.0",",W","237.6","W","104.7",",W","9",",W","3",",W","0",",W","0","1,W","0","1,W","0",",W","0",",W","0",",W","30",",W","14",",W","20130815","+,,W","20130831","+,1,W","20130831","+,1,W","20130802",",,W","20130816",",,W","8.9",",W,15,+","0","1,,W,31,+","0","1,,W,31,+","18.8",",,W,02,","36.7",",W,16,","9.4","W","5.0",",W","36.6",",,,W","0","1,,,W","21.55",",W","30.29",",,,W","12.80",",,,W","","","360",",W","260",",W","11.2",",W","17.0",",W"
"USW00094051","2013-09","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","3.4",",W","279.2","W","41.6",",W","10",",W","4",",W","0",",W","0",",W","","","0",",W","1",",W","0",",W","25",",W","5",",W","20130920",",,W","20130930","+,,W","","","20130906",",,W","20130905",",,W","-0.5",",W,20,","0",",,W,30,+","","","10.9",",,W,06,","37.2",",W,05,","94.4","W","85.0",",W","29.6",",,,W","","","16.89",",W","25.27",",,,W","8.50",",,,W","","","230",",W","230",",W","17.9",",W","24.6",",W"
"USW00094051","2013-10","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","3.7",",W","279.2","W","0.0",",W","9",",W","2",",W","0",",W","0",",W","","","0",",W","21",",W","1",",W","2",",W","0",",W","20131005",",,W","20131031","+,,W","","","20131028",",,W","20131007",",,W","-8.8",",W,05,","0",",,W,31,+","","","3.8",",,W,28,","26.7",",W,07,","477.6","W","383.2",",W","13.3",",,,W","","","5.97",",W","13.55",",,,W","-1.60",",,,W","","","330",",W","320",",W","13.9",",W","17.9",",W"
"USW00094051","2013-11","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","3.0",",W","279.2","W","0.0",",W","5",",W","2",",W","0",",W","0",",W","0","5,W","4",",W","29",",W","4",",W","0",",W","0",",W","20131121",",,W","20131130","+,,W","20131130","+,5,W","20131110",",,W","20131119",",,W","-29.3",",W,21,","0",",,W,30,+","0","5,,W,30,+","4.8",",,W,10,","17.2",",W,19,","1085.4","W","607.8",",W","9.4",",,,W","0","5,,,W","-1.93",",W","6.02",",,,W","-9.88",",,,W","","","290",",W","280",",W","13.9",",W","17.4",",W"
"USW00094051","2013-12","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","3.2",",W","279.2","W","0.0",",W","15",",W","7",",W","0",",W","0",",W","","","15",",W","31",",W","15",",W","0",",W","0",",W","20131207",",,W","20131231","+,,W","","","20131203",",,W","20131227","+,,W","-41.0",",W,07,","0",",,W,31,+","","","10.7",",,W,03,","8.9",",W,27,+","2003.4","W","918.0",",W","38.8",",,,W","","","-11.28",",W","-3.34",",,,W","-19.22",",,,W","","","310",",W","330",",W","20.1",",W","25.5",",W"
"USW00094051","2014-01","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","4.5",",W","0.0","W","0.0",",W","5",",W","1",",W","0",",W","0",",W","0","5,W","7",",W","27",",W","9",",W","0",",W","0",",W","20140131",",,W","20140131","+,,W","20140131","+,5,W","20140129",",,W","20140125",",,W","-29.9",",W,31,","0",",,W,31,+","0","5,,W,31,+","4.1",",,W,29,","12.2",",W,25,","2706.8","W","703.4",",W","5.7",",,,W","0","5,,,W","-4.36",",W","1.98",",,,W","-10.69",",,,W","","","340",",W","270","1,W","19.2",",W","25.9","1,W"
"USW00094051","2014-02","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","4.1",",W","0.0","W","0.0",",W","7",",W","2",",W","0",",W","0",",W","","","15",",W","28",",W","16",",W","0",",W","0",",W","20140207",",,W","20140228","+,,W","","","20140211",",,W","20140217",",,W","-34.3",",W,07,","0",",,W,28,+","","","4.1",",,W,11,","8.9",",W,17,","3522.6","W","815.8",",W","10.1",",,,W","","","-10.80",",W","-3.87",",,,W","-17.73",",,,W","","","310",",W","290","1,W","17.4",",W","20.6","1,W"
"USW00094051","2014-03","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","3.9",",W","0.0","W","0.0",",W","11",",W","2",",W","0",",W","0",",W","","","2",",W","29",",W","10",",W","0",",W","0",",W","20140301",",,W","20140331","+,,W","","","20140330",",,W","20140309",",,W","-26.6",",W,01,","0",",,W,31,+","","","3.8",",,W,30,","18.9",",W,09,","4135.7","W","613.1",",W","16.8",",,,W","","","-1.44",",W","4.40",",,,W","-7.28",",,,W","","","300",",W","300",",W","17.0",",W","20.6",",W"
"USW00094051","2014-04","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","4.9",",W","0.0","W","0.0",",W","5",",W","2",",W","0",",W","0",",W","0","5,W","0",",W","22",",W","1",",W","2",",W","0",",W","20140401",",,W","20140430","+,,W","20140430","+,5,W","20140426",",,W","20140422",",,W","-11.6",",W,01,","0",",,W,30,+","0","5,,W,30,+","3.0",",,W,26,","25.6",",W,22,","4499.0","W","363.3",",W","8.4",",,,W","0","5,,,W","6.22",",W","14.27",",,,W","-1.82",",,,W","","","270",",W","270",",W","17.9",",W","24.6",",W"
"USW00094051","2014-05","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","3.9",",W","13.4","W","13.4",",W","10",",W","6",",W","0",",W","0",",W","","","0",",W","7",",W","0",",W","15",",W","0",",W","20140508",",,W","20140531","+,,W","","","20140510",",,W","20140528","+,,W","-3.8",",W,08,","0",",,W,31,+","","","23.9",",,W,10,","31.7",",W,28,+","4706.2","W","207.2",",W","60.0",",,,W","","","12.08",",W","20.02",",,,W","4.14",",,,W","","","130",",W","300",",W","14.3",",W","19.2",",W"
"USW00094051","2014-06","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","4.8",",W","25.7","W","12.3",",W","12",",W","2",",W","0",",W","0",",W","","","0",",W","1",",W","0",",W","24",",W","0",",W","20140607",",,W","20140630","+,,W","","","20140618",",,W","20140609",",,W","0.0",",W,07,","0",",,W,30,+","","","12.4",",,W,18,","30.0",",W,09,","4781.2","W","75.0",",W","25.4",",,,W","","","16.25",",W","23.95",",,,W","8.54",",,,W","","","310",",W","300",",W","17.4",",W","22.8",",W"
"USW00094051","2014-07","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","3.9",",W","144.5","W","118.8",",W","3",",W","1",",W","0",",W","0","1,W","0","1,W","0",",W","0",",W","0",",W","31",",W","15",",W","20140725",",,W","20140731","+,1,W","20140731","+,1,W","20140707",",,W","20140731",",,W","5.0",",W,25,","0","1,,W,31,+","0","1,,W,31,+","8.9",",,W,07,","37.8",",W,31,","3.0","W","3.0",",W","10.2",",,,W","0","1,,,W","22.07",",W","31.97",",,,W","12.16",",,,W","","","320",",W","320","1,W","21.0",",W","25.5","1,W"
"USW00094051","2014-08","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","3.5",",W","239.1","W","94.6",",W","12",",W","6",",W","3",",W","0",",W","0","2,W","0",",W","0",",W","0",",W","27",",W","9",",W","20140826",",,W","20140831","+,,W","20140831","+,2,W","20140823",",,W","20140808",",,W","6.1",",W,26,","0",",,W,31,+","0","2,,W,31,+","87.4",",,W,23,","36.7",",W,08,","27.9","W","24.9",",W","166.1",",,,W","0","2,,,W","20.58",",W","28.05",",,,W","13.11",",,,W","","","260",",W","260","1,W","19.2",",W","25.5","1,W"
"USW00094051","2014-09","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","3.3",",W","243.3","W","4.2",",W","5",",W","2",",W","0",",W","0",",W","0","5,W","0",",W","1",",W","0",",W","19",",W","1",",W","20140915",",,W","20140930","+,,W","20140930","+,5,W","20140910",",,W","20140925",",,W","-0.5",",W,15,","0",",,W,30,+","0","5,,W,30,+","9.4",",,W,10,","32.8",",W,25,","165.7","W","137.8",",W","16.3",",,,W","0","5,,,W","13.88",",W","21.95",",,,W","5.81",",,,W","","","320",",W","320",",W","17.4",",W","20.6",",W"
"USW00094051","2014-10","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","4.0",",W","243.3","W","0.0",",W","4",",W","0",",W","0",",W","0","1,W","0","5,W","0",",W","16",",W","0",",W","10",",W","0",",W","20141028","+,,W","20141031","+,1,W","20141031","+,5,W","20141027",",,W","20141021",",,W","-5.5",",W,28,+","0","1,,W,31,+","0","5,,W,31,+","1.8",",,W,27,","27.2",",W,21,","463.5","W","297.8",",W","3.2",",,,W","0","5,,,W","8.73",",W","17.85",",,,W","-0.40",",,,W","","","320",",W","320",",W","17.4",",W","21.9",",W"
