"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00157510","1967-10","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","402.2","0","8.2","2,0","8",",0","6",",0","0",",0","0",",0","0",",0","0","2,0","7","2,0","0",",0","16",",0","0",",0","","","19671029",",2,0","19671031","+,,0","19671031","+,,0","","","19671025",",,0","19671015","+,,0","-3.3","2,0,29,","0",",,0,31,+","0",",,0,31,+","22.9",",,0,25,","28.3",",0,15,+","218.2","0","","","152.2",",0","","","","","","","","","","","","","","","","","72.4",",,,0","0",",,,0","13.31","2,0","21.13",",,,0","5.49","2,,,0"
"USC00157510","1967-11","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","402.2","0","0.0",",0","13",",0","11",",0","1",",0","0",",0","0",",0","0",",0","17",",0","0",",0","1",",0","0",",0","","","19671128",",,0","19671130","+,,0","19671130","+,,0","3","","19671101",",,0","19671112",",,0","-9.4",",0,28,","0",",,0,30,+","0",",,0,30,+","27.7",",,0,01,","21.1",",0,12,","595.8","0","","","377.6",",0","","","","","","","","","","","","","","","","","117.1",",,,0","0",",,,0","5.75",",0","11.97",",,,0","-0.48",",,,0"
"USC00157510","1967-12","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","402.2","0","0.0",",0","15",",0","10",",0","2",",0","4",",0","0","2,0","0",",0","18",",0","3",",0","1",",0","0",",0","","","19671230",",,0","19671231","+,,0","19671223",",2,0","","","19671222",",,0","19671221",",,0","-15.0",",0,30,","102",",,0,31,+","0","2,T,0,23,","29.0",",,0,22,","21.7",",0,21,","1001.6","0","","","405.8",",0","","","","","","","","","","","","","","","","","130.9",",,,0","0","2,T,,0","5.24",",0","11.26",",,,0","-0.77",",,,0"
"USC00157510","1968-01","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","0.0","0","0.0","1,0","8",",0","6",",0","0",",0","12",",0","","","1",",0","26",",0","2","1,0","0","1,0","0","1,0","","","19680117",",,0","19680114",",,0","","","","","19680113",",,0","19680128",",1,0","-17.8",",0,17,","178",",,0,14,","","","11.4",",,0,13,","17.8","1,0,28,","1549.8","0","","","548.2","1,0","","","","","","","","","","","","","","","","","44.5",",,,0","","","0.28","1,0","5.75","1,,,0","-5.18",",,,0"
"USC00157510","1968-02","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","0.0","0","0.0","1,0","3",",0","2",",0","0",",0","0","1,0","0",",0","1",",0","27",",0","4","1,0","0","1,0","0","1,0","","","19680222",",,0","19680229","+,1,0","19680229",",,0","","","19680202",",,0","19680201",",1,0","-18.3",",0,22,","0","1,,0,29,+","13",",,0,29,","5.8",",,0,02,","16.1","1,0,01,","2112.2","0","","","562.4","1,0","","","","","","","","","","","","","","","","","9.9",",,,0","13",",,,0","-1.75","1,0","4.81","1,,,0","-8.31",",,,0"
"USC00157510","1968-03","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","0.0","0","0.0",",0","13",",0","9",",0","2",",0","2",",0","0","2,0","0",",0","18",",0","1",",0","9",",0","0",",0","","","19680304",",,0","19680323",",,0","19680331","+,2,0","2","","19680312",",,0","19680330",",,0","-10.6",",0,04,","127",",,0,23,","0","2,,0,31,+","52.6",",,0,12,","26.7",",0,30,","2432.5","0","","","320.3",",0","","","","","","","","","","","","","","","","","168.1",",,,0","0","2,,,0","8.00",",0","16.07",",,,0","-0.07",",,,0"
"USC00157510","1968-04","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","3.4","0","3.4",",0","14",",0","9",",0","2",",0","0",",0","0",",0","0",",0","6",",0","0",",0","17",",0","0",",0","","","19680416","+,,0","19680430","+,,0","19680430","+,,0","3","","19680404",",,0","19680423","+,,0","-2.2",",0,16,+","0",",,0,30,+","0",",,0,30,+","38.6",",,0,04,","26.7",",0,23,+","2573.8","0","","","141.3",",0","","","","","","","","","","","","","","","","","125.3",",,,0","0",",,,0","13.74",",0","21.39",",,,0","6.08",",,,0"
"USC00157510","1968-05","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","27.6","0","24.2",",0","19",",0","15",",0","2",",0","0",",0","0",",0","0",",0","1",",0","0",",0","23",",0","0",",0","","","19680506",",,0","19680531","+,,0","19680531","+,,0","4","","19680524",",,0","19680515",",,0","-0.6",",0,06,","0",",,0,31,+","0",",,0,31,+","52.1",",,0,24,","29.4",",0,15,","2637.4","0","","","63.6",",0","","","","","","","","","","","","","","","","","215.8",",,,0","0",",,,0","17.06",",0","23.95",",,,0","10.18",",,,0"
"USC00157510","1968-06","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","148.4","0","120.8",",0","8",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","4",",0","","","19680614",",,0","19680630","+,,0","19680630","+,,0","3","","19680610",",,0","19680630",",,0","8.3",",0,14,","0",",,0,30,+","0",",,0,30,+","24.1",",,0,10,","33.3",",0,30,","2637.4","0","","","0.0",",0","","","","","","","","","","","","","","","","","75.0",",,,0","0",",,,0","22.36",",0","29.34",",,,0","15.38",",,,0"
"USC00157510","1968-07","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","321.2","0","172.8",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","12",",0","","","19680705",",,0","19680731","+,,0","19680731","+,,0","4","","19680714",",,0","19680701",",,0","9.4",",0,05,","0",",,0,31,+","0",",,0,31,+","35.6",",,0,14,","33.9",",0,01,","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","","","97.0",",,,0","0",",,,0","23.91",",0","30.75",",,,0","17.06",",,,0"
"USC00157510","1968-08","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","505.4","0","184.2","1,0","8",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","30","1,0","16","1,0","","","19680829",",,0","19680831","+,,0","19680831","+,,0","1","","19680810",",,0","19680819","+,1,0","8.9",",0,29,","0",",,0,31,+","0",",,0,31,+","43.7",",,0,10,","35.6","1,0,19,+","3.6","0","","","3.6","1,0","","","","","","","","","","","","","","","","","88.7",",,,0","0",",,,0","24.26","1,0","31.16","1,,,0","17.35",",,,0"
"USC00157510","1968-09","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","548.1","0","42.7","1,0","8",",0","6",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","30",",0","0",",0","","","19680929","+,1,0","19680930","+,,0","19680930","+,,0","","","19680906",",,0","19680903",",,0","5.6","1,0,29,+","0",",,0,30,+","0",",,0,30,+","25.4",",,0,06,","30.6",",0,03,","25.5","0","","","21.9",",0","","","","","","","","","","","","","","","","","76.6",",,,0","0",",,,0","19.07","1,0","26.68",",,,0","11.46","1,,,0"
"USC00157510","1968-10","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","557.2","0","9.1",",0","8",",0","6",",0","2",",0","0",",0","0",",0","0",",0","6",",0","0",",0","19",",0","0",",0","","","19681030",",,0","19681031","+,,0","19681031","+,,0","","","19681003",",,0","19681001",",,0","-5.0",",0,30,","0",",,0,31,+","0",",,0,31,+","56.6",",,0,03,","28.9",",0,01,","179.4","0","","","153.9",",0","","","","","","","","","","","","","","","","","142.0",",,,0","0",",,,0","13.66",",0","21.23",",,,0","6.10",",,,0"
"USC00157510","1968-11","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","","","","","9",",0","8",",0","2",",0","0",",0","1",",0","","","","","","","","","","","","","","","19681130","+,,0","19681119",",,0","1","","19681128",",,0","","","","","0",",,0,30,+","71",",,0,19,","30.5",",,0,28,","","","","","","","","","","","","","","","","","","","","","","","","","106.7",",,,0","84",",,,0","","","","","",""
"USC00157510","1968-12","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","","","0.0","2,0","9",",0","7",",0","2",",0","0","1,0","0","2,0","0","2,0","18","2,0","2",",0","0",",0","0",",0","","","19681216",",2,0","19681231","+,1,0","19681231","+,2,0","","","19681222",",,0","19681228","+,,0","-13.3","2,0,16,","0","1,,0,31,+","0","2,,0,31,+","35.6",",,0,22,","15.0",",0,28,+","","","","","473.4",",0","","","","","","","","","","","","","","","","","126.5",",,,0","0","2,,,0","2.23","2,0","7.64",",,,0","-3.17","2,,,0"
"USC00157510","1969-01","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","0.0","0","0.0","1,0","15",",0","12",",0","1",",0","0","4,0","1",",0","2","1,0","20","1,0","5",",0","0",",0","0",",0","","","19690104",",1,0","19690131","+,4,0","19690106",",,0","","","19690120",",,0","19690130",",,0","-24.4","1,0,04,","0","4,,0,31,+","64",",,0,06,","37.1",",,0,20,","15.6",",0,30,","","","","","538.4",",0","","","","","","","","","","","","","","","","","115.6",",,,0","77",",,,0","0.55","1,0","5.75",",,,0","-4.65","1,,,0"
"USC00157510","1969-02","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","0.0","0","0.0","2,0","11",",0","9",",0","2",",0","1","4,0","2",",0","0","1,0","19","1,0","0","1,0","0","1,0","0","1,0","","","19690213",",1,0","19690216",",4,0","19690216",",,0","","","19690206",",,0","19690202",",1,0","-10.6","1,0,13,","127","4,,0,16,","132",",,0,16,","32.0",",,0,06,","14.4","1,0,02,","","","","","410.5","1,0","","","","","","","","","","","","","","","","","122.3",",,,0","183",",,,0","2.64","2,0","7.64","1,,,0","-2.36","1,,,0"
"USC00157510","1969-03","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","0.0","0","0.0",",0","10",",0","7",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","2",",0","0",",0","","","19690312",",,0","19690331","+,,0","19690309",",,0","","","19690324",",,0","19690320","+,,0","-12.2",",0,12,","0",",,0,31,+","0",",T,0,09,","14.0",",,0,24,","23.3",",0,20,+","","","","","462.2",",0","","","","","","","","","","","","","","","","","45.0",",,,0","0",",T,,0","3.42",",0","10.75",",,,0","-3.90",",,,0"
"USC00157510","1969-04","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","3.9","0","3.9","3,0","12",",0","10",",0","2",",0","0",",0","0",",0","0","2,0","2","2,0","0","2,0","17","2,0","0","2,0","","","19690401",",2,0","19690430","+,,0","19690430","+,,0","","","19690415",",,0","19690417",",2,0","-3.9","2,0,01,","0",",,0,30,+","0",",,0,30,+","36.8",",,0,15,","28.9","2,0,17,","","","","","106.4","2,0","","","","","","","","","","","","","","","","","140.5",",,,0","0",",,,0","14.54","3,0","22.48","2,,,0","6.60","2,,,0"
"USC00157510","1969-05","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","40.9","0","37.0",",0","11",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","","","19690513","+,,0","19690531","+,,0","19690531","+,,0","","","19690519",",,0","19690531","+,,0","3.9",",0,13,+","0",",,0,31,+","0",",,0,31,+","28.4",",,0,19,","31.7",",0,31,+","","","","","43.5",",0","","","","","","","","","","","","","","","","","117.2",",,,0","0",",,,0","18.12",",0","25.97",",,,0","10.27",",,,0"
"USC00157510","1969-06","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","163.7","0","122.8",",0","13",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","8",",0","","","19690604","+,,0","19690630","+,,0","19690630","+,,0","5","","19690623",",,0","19690630","+,,0","5.0",",0,04,+","0",",,0,30,+","0",",,0,30,+","69.3",",,0,23,","33.9",",0,30,+","","","","","14.5",",0","","","","","","","","","","","","","","","","","176.2",",,,0","0",",,,0","21.94",",0","29.50",",,,0","14.38",",,,0"
"USC00157510","1969-07","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","374.4","0","210.7",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","14",",0","","","19690731",",,0","19690731","+,,0","19690731","+,,0","3","","19690708",",,0","19690720",",,0","12.2",",0,31,","0",",,0,31,+","0",",,0,31,+","17.8",",,0,08,","34.4",",0,20,","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","","","53.5",",,,0","0",",,,0","25.13",",0","31.68",",,,0","18.57",",,,0"
"USC00157510","1969-08","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","504.0","0","129.6",",0","9",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","4",",0","","","19690811",",,0","19690831","+,,0","19690831","+,,0","4","","19690819",",,0","19690809",",,0","10.6",",0,11,","0",",,0,31,+","0",",,0,31,+","34.5",",,0,19,","33.9",",0,09,","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","","","100.1",",,,0","0",",,,0","22.51",",0","30.19",",,,0","14.84",",,,0"
"USC00157510","1969-09","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","545.1","0","41.1",",0","11",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","","","19690929",",,0","19690930","+,,0","19690930","+,,0","","","19690917",",,0","19690906",",,0","3.3",",0,29,","0",",,0,30,+","0",",,0,30,+","21.8",",,0,17,","31.1",",0,06,","46.0","0","","","46.0",",0","","","","","","","","","","","","","","","","","54.2",",,,0","0",",,,0","18.17",",0","25.62",",,,0","10.72",",,,0"
"USC00157510","1969-10","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","550.3","0","5.2",",0","14",",0","4",",0","1",",0","0",",0","0",",0","0",",0","7",",0","0",",0","18",",0","0",",0","","","19691028","+,,0","19691031","+,,0","19691031","+,,0","","","19691007",",,0","19691013",",,0","-3.9",",0,28,+","0",",,0,31,+","0",",,0,31,+","25.4",",,0,07,","29.4",",0,13,","204.2","0","","","158.2",",0","","","","","","","","","","","","","","","","","61.2",",,,0","0",",,,0","13.40",",0","21.07",",,,0","5.73",",,,0"
"USC00157510","1969-11","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","550.3","0","0.0",",0","8",",0","4",",0","1",",0","1","2,0","1",",0","0",",0","20",",0","0",",0","0",",0","0",",0","","","19691115",",,0","19691114",",2,0","19691114",",,0","","","19691119",",,0","19691118",",,0","-11.1",",0,15,","102","2,,0,14,","89",",,0,14,","33.0",",,0,19,","19.4",",0,18,","589.6","0","","","385.4",",0","","","","","","","","","","","","","","","","","80.0",",,,0","89",",,,0","5.49",",0","12.42",",,,0","-1.44",",,,0"
"USC00157510","1969-12","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","550.3","0","0.0",",0","12",",0","7",",0","2",",0","3","2,0","2","2,0","0",",0","29",",0","2",",0","0",",0","0",",0","","","19691205",",,0","19691227","+,2,0","19691225",",2,0","","","19691230",",,0","19691230",",,0","-11.1",",0,05,","127","2,,0,27,+","76","2,,0,25,","51.6",",,0,30,","13.3",",0,30,","1148.1","0","","","558.5",",0","","","","","","","","","","","","","","","","","144.3",",,,0","119","2,,,0","0.32",",0","4.84",",,,0","-4.21",",,,0"
"USC00157510","1970-01","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","0.0","0","0.0",",0","13",",0","7",",0","0",",0","","","3","2,0","6",",0","28",",0","10",",0","0",",0","0",",0","","","19700110",",,0","","","19700111",",2,0","","","19700129",",,0","19700128",",,0","-25.6",",0,10,","","","76","2,,0,11,","16.5",",,0,29,","18.9",",0,28,","1793.0","0","","","644.9",",0","","","","","","","","","","","","","","","","","52.5",",,,0","211","2,,,0","-2.47",",0","3.75",",,,0","-8.70",",,,0"
"USC00157510","1970-02","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","0.0","0","0.0","1,0","14",",0","8",",0","1",",0","4","1,0","2","1,0","1",",0","27",",0","1","1,0","0","1,0","0","1,0","","","19700204",",,0","19700205",",1,0","19700203",",1,0","","","19700215",",,0","19700218",",1,0","-25.0",",0,04,","102","1,,0,05,","76","1,,0,03,","27.2",",,0,15,","18.9","1,0,18,","2259.8","0","","","466.8","1,0","","","","","","","","","","","","","","","","","97.1",",,,0","114","1,,,0","1.07","1,0","7.14","1,,,0","-5.00",",,,0"
"USC00157510","1970-03","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","0.0","0","0.0",",0","15",",0","10",",0","0",",0","1",",0","0",",0","0",",0","17",",0","0",",0","0",",0","0",",0","","","19700316",",,0","19700317",",,0","19700317",",,0","","","19700326",",,0","19700325",",,0","-11.1",",0,16,","25",",,0,17,","13",",,0,17,","9.1",",,0,26,","20.6",",0,25,","2638.9","0","","","379.1",",0","","","","","","","","","","","","","","","","","57.1",",,,0","16",",,,0","6.10",",0","12.60",",,,0","-0.39",",,,0"
"USC00157510","1970-04","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","22.1","0","22.1",",0","12",",0","8",",0","2",",0","0",",0","0",",0","0",",0","5",",0","0",",0","21",",0","0",",0","","","19700403",",,0","19700430","+,,0","19700430","+,,0","2","","19700428",",,0","19700429",",,0","-2.2",",0,03,","0",",,0,30,+","0",",,0,30,+","61.2",",,0,28,","30.0",",0,29,","2763.3","0","","","124.4",",0","","","","","","","","","","","","","","","","","181.4",",,,0","0",",,,0","14.93",",0","22.22",",,,0","7.63",",,,0"
"USC00157510","1970-05","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","80.4","0","58.3","1,0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","29","1,0","0","1,0","","","19700507","+,,0","19700531","+,,0","19700531","+,,0","1","","19700512",",,0","19700524",",1,0","2.8",",0,07,+","0",",,0,31,+","0",",,0,31,+","13.5",",,0,12,","31.7","1,0,24,","2804.5","0","","","41.2","1,0","","","","","","","","","","","","","","","","","41.5",",,,0","0",",,,0","18.99","1,0","26.67","1,,,0","11.31",",,,0"
"USC00157510","1970-06","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","182.2","0","101.8",",0","14",",0","10",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","2",",0","","","19700607",",,0","19700630","+,,0","19700630","+,,0","3","","19700613",",,0","19700618","+,,0","8.9",",0,07,","0",",,0,30,+","0",",,0,30,+","23.6",",,0,13,","32.2",",0,18,+","2807.3","0","","","2.8",",0","","","","","","","","","","","","","","","","","111.0",",,,0","0",",,,0","21.63",",0","28.17",",,,0","15.09",",,,0"
"USC00157510","1970-07","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","328.8","0","146.6",",0","8",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","12",",0","","","19700706",",,0","19700731","+,,0","19700731","+,,0","4","","19700703",",,0","19700702",",,0","8.3",",0,06,","0",",,0,31,+","0",",,0,31,+","26.7",",,0,03,","35.0",",0,02,","4.2","0","","","4.2",",0","","","","","","","","","","","","","","","","","68.9",",,,0","0",",,,0","22.93",",0","30.02",",,,0","15.84",",,,0"
"USC00157510","1970-08","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","490.7","0","161.9",",0","10",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","9",",0","","","19700827","+,,0","19700831","+,,0","19700831","+,,0","5","","19700809",",,0","19700801",",,0","12.2",",0,27,+","0",",,0,31,+","0",",,0,31,+","157.7",",,0,09,","35.0",",0,01,","4.2","0","","","0.0",",0","","","","","","","","","","","","","","","","","238.9",",,,0","0",",,,0","23.56",",0","30.20",",,,0","16.91",",,,0"
"USC00157510","1970-09","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","617.6","0","126.9",",0","15",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","","","19700929",",,0","19700930","+,,0","19700930","+,,0","4","","19700918",",,0","19700921","+,,0","1.7",",0,29,","0",",,0,30,+","0",",,0,30,+","48.8",",,0,18,","31.7",",0,21,+","18.0","0","","","13.8",",0","","","","","","","","","","","","","","","","","165.1",",,,0","0",",,,0","22.10",",0","28.74",",,,0","15.46",",,,0"
"USC00157510","1970-10","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","623.1","0","5.5",",0","13",",0","6",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","19",",0","0",",0","","","19701017",",,0","19701031","+,,0","19701031","+,,0","1","","19701029",",,0","19701013","+,,0","-2.2",",0,17,","0",",,0,31,+","0",",,0,31,+","40.4",",,0,29,","26.7",",0,13,+","133.3","0","","","115.3",",0","","","","","","","","","","","","","","","","","105.2",",,,0","0",",,,0","14.79",",0","21.69",",,,0","7.89",",,,0"
"USC00157510","1970-11","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","623.1","0","0.0",",0","10",",0","4",",0","1",",0","0",",0","0",",0","0",",0","12",",0","1",",0","2",",0","0",",0","","","19701125",",,0","19701130","+,,0","19701123",",,0","","","19701114",",,0","19701108",",,0","-12.8",",0,25,","0",",,0,30,+","0",",T,0,23,","29.7",",,0,14,","21.7",",0,08,","458.8","0","","","325.5",",0","","","","","","","","","","","","","","","","","73.2",",,,0","0",",T,,0","7.48",",0","13.61",",,,0","1.36",",,,0"
"USC00157510","1970-12","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","623.1","0","0.0","1,0","13",",0","7",",0","1",",0","3",",0","2",",0","0","1,0","18","1,0","1",",0","2",",0","0",",0","","","19701228","+,1,0","19701231",",,0","19701231",",,0","","","19701221",",,0","19701203","+,,0","-12.8","1,0,28,+","76",",,0,31,","69",",,0,31,","30.5",",,0,21,","21.7",",0,03,+","863.2","0","","","404.4",",0","","","","","","","","","","","","","","","","","110.8",",,,0","94",",,,0","4.97","1,0","11.38",",,,0","-1.44","1,,,0"
"USC00157510","1971-01","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","0.0","0","0.0",",0","15",",0","8",",0","1",",0","1",",0","1",",0","0",",0","25",",0","8",",0","0",",0","0",",0","","","19710120","+,,0","19710131",",,0","19710131",",,0","1","","19710104",",,0","19710114",",,0","-13.9",",0,20,+","76",",,0,31,","76",",,0,31,","32.3",",,0,04,","19.4",",0,14,","1397.2","0","","","534.0",",0","","","","","","","","","","","","","","","","","99.4",",,,0","76",",,,0","1.11",",0","6.82",",,,0","-4.61",",,,0"
"USC00157510","1971-02","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","0.0","0","0.0",",0","12",",0","8",",0","1",",0","8",",0","2",",0","4",",0","18",",0","5",",0","1",",0","0",",0","","","19710201",",,0","19710209","+,,0","19710208",",,0","","","19710205",",,0","19710218",",,0","-25.0",",0,01,","152",",,0,09,+","152",",,0,08,","25.4",",,0,05,","21.7",",0,18,","1833.5","0","","","436.3",",0","","","","","","","","","","","","","","","","","128.2",",,,0","216",",,,0","2.75",",0","9.75",",,,0","-4.25",",,,0"
