"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00023062","2015-12","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","","","398.2","7","0.0",",7","4",",7","3",",7","0",",7","22",",7","4",",7","0",",7","28",",7","11",",7","0",",7","0",",7","","","","","20151228",",,7","20151216",",,7","20151215",",,7","","","20151215",",,7","20151210",",,7","-16.7",",7,28,","203",",,7,16,","145",",,7,15,","10.4",",,7,15,","18.9",",7,10,","1178.1","7","589.6",",7","21.1",",,,7","","","300",",,,7","-0.69",",7","5.72",",,,7","-7.09",",,,7","","","","","","","","","","","","","",""
"USW00023062","2016-01","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","","","0.0","7","0.0",",7","5",",7","1",",7","0",",7","21",",7","2",",7","0",",7","30",",7","2",",7","0",",7","0",",7","2","","","","20160102","+,,7","20160109","+,,7","20160131",",,7","","","20160108",",,7","20160131",",,7","-16.1",",7,02,+","76",",,7,09,+","38",",,7,31,","3.8",",,7,08,","18.9",",7,31,","1739.1","7","561.0",",7","9.4",",,,7","","","119",",,,7","0.24",",7","7.75",",,,7","-7.28",",,,7","","","","","","","","","","","","","",""
"USW00023062","2016-02","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","","","0.0","7","0.0",",7","4",",7","2",",7","0",",7","10",",7","2",",7","0",",7","26",",7","3",",7","2",",7","0",",7","1","","","","20160204","+,,7","20160203",",,7","20160202",",,7","","","20160202",",,7","20160219",",,7","-15.6",",7,04,+","203",",,7,03,","175",",,7,02,","12.4",",,7,02,","22.8",",7,19,","2165.7","7","426.6",",7","19.0",",,,7","","","300",",,,7","3.62",",7","11.46",",,,7","-4.22",",,,7","","","","","","","","","","","","","",""
"USW00023062","2016-03","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","","","0.0","7","0.0",",7","9",",7","3",",7","0",",7","8",",7","4",",7","0",",7","23",",7","2",",7","3",",7","0",",7","","","","","20160325","+,,7","20160324",",,7","20160324",",,7","1","","20160324",",,7","20160322","+,,7","-10.6",",7,25,+","330",",,7,24,","312",",,7,24,","21.3",",,7,24,","23.3",",7,22,+","2558.1","7","392.4",",7","41.8",",,,7","","","481",",,,7","5.67",",7","13.11",",,,7","-1.76",",,,7","","","","","","","","","","","","","",""
"USW00023062","2016-04","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","","","0.0","7","0.0",",7","11",",7","5",",7","1",",7","5",",7","2",",7","0",",7","11",",7","1",",7","11",",7","0",",7","","","","","20160402","+,,7","20160417",",,7","20160417",",,7","1","","20160417",",,7","20160423",",,7","-4.4",",7,02,+","203",",,7,17,","185",",,7,17,","26.2",",,7,17,","26.7",",7,23,","2845.5","7","287.4",",7","57.9",",,,7","","","254",",,,7","8.75",",7","15.62",",,,7","1.89",",,,7","","","","","","","","","","","","","",""
"USW00023062","2016-05","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","","","3.4","7","3.4",",7","14",",7","5",",7","0",",7","0",",7","0",",7","0",",7","3",",7","0",",7","14",",7","0",",7","3","","","","20160503","+,,7","20160531","+,,7","20160502",",,7","8","","20160517",",,7","20160522",",,7","-2.8",",7,03,+","0",",,7,31,+","5",",,7,02,","12.4",",,7,17,","30.0",",7,22,","3043.7","7","198.2",",7","48.3",",,,7","","","5",",,,7","12.05",",7","19.03",",,,7","5.07",",,,7","","","","","","","","","","","","","",""
"USW00023062","2016-06","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","","","122.8","7","119.4",",7","9",",7","5",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","29",",7","13",",7","","","","","20160601",",,7","20160630","+,,7","20160630","+,,7","8","","20160601",",,7","20160622",",,7","8.9",",7,01,","0",",,7,30,+","0",",,7,30,+","12.4",",,7,01,","38.3",",7,22,","3050.3","7","6.6",",7","36.9",",,,7","","","0",",,,7","22.09",",7","30.45",",,,7","13.73",",,,7","","","","","","","","","","","","","",""
"USW00023062","2016-07","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","","","323.0","7","200.2",",7","9",",7","4",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","25",",7","","","","","20160707",",,7","20160731","+,,7","20160731","+,,7","7","","20160720",",,7","20160711",",,7","13.3",",7,07,","0",",,7,31,+","0",",,7,31,+","6.1",",,7,20,","39.4",",7,11,","0.0","7","0.0",",7","18.9",",,,7","","","0",",,,7","24.79",",7","33.62",",,,7","15.96",",,,7","","","","","","","","","","","","","",""
"USW00023062","2016-08","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","","","451.9","7","128.9",",7","12",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","15",",7","","","","","20160826",",,7","20160831","+,,7","20160831","+,,7","6","","20160825",",,7","20160810",",,7","8.3",",7,26,","0",",,7,31,+","0",",,7,31,+","5.8",",,7,25,","37.2",",7,10,","8.6","7","8.6",",7","16.9",",,,7","","","0",",,,7","22.21",",7","30.80",",,,7","13.63",",,,7","","","","","","","","","","","","","",""
"USW00023062","2016-09","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","","","501.3","7","49.4",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","28",",7","8",",7","","","","","20160927",",,7","20160930","+,,7","20160930","+,,7","3","","20160917",",,7","20160906",",,7","5.0",",7,27,","0",",,7,30,+","0",",,7,30,+","1.3",",,7,17,","34.4",",7,06,","38.0","7","29.4",",7","1.6",",,,7","","","0",",,,7","19.00",",7","28.35",",,,7","9.65",",,,7","","","","","","","","","","","","","",""
"USW00023062","2016-10","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","","","503.5","7","2.2",",7","3",",7","1",",7","0",",7","0",",7","0",",7","0",",7","2",",7","0",",7","23",",7","0",",7","2","","","","20161021","+,,7","20161031","+,,7","20161031","+,,7","","","20161007",",,7","20161017",",,7","-1.1",",7,21,+","0",",,7,31,+","0",",,7,31,+","5.8",",,7,07,","31.1",",7,17,","166.4","7","128.4",",7","6.9",",,,7","","","0",",,,7","14.26",",7","24.05",",,,7","4.46",",,,7","","","","","","","","","","","","","",""
"USW00023062","2016-11","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","","","503.5","7","0.0",",7","3",",7","2",",7","0",",7","2",",7","1",",7","0",",7","13",",7","0",",7","9",",7","0",",7","","","","","20161119","+,,7","20161119","+,,7","20161118",",,7","","","20161118",",,7","20161117","+,,7","-9.4",",7,19,+","25",",,7,19,+","66",",,7,18,","6.6",",,7,18,","26.7",",7,17,+","475.5","7","309.1",",7","11.2",",,,7","","","66",",,,7","8.03",",7","16.27",",,,7","-0.21",",,,7","","","","","","","","","","","","","",""
"USW00023062","2016-12","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","","","503.5","7","0.0",",7","6",",7","1",",7","0",",7","16",",7","2",",7","5",",7","31",",7","6",",7","0",",7","0",",7","1","","","","20161218",",,7","20161217",",,7","20161217",",,7","","","20161217",",,7","20161216",",,7","-26.1",",7,18,","178",",,7,17,","196",",,7,17,","12.2",",,7,17,","18.9",",7,16,","1104.9","7","629.4",",7","15.9",",,,7","","","255",",,,7","-1.97",",7","6.18",",,,7","-10.12",",,,7","","","","","","","","","","","","","",""
"USW00023062","2017-01","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","","","0.0","7","0.0",",7","4",",7","3",",7","0",",7","9",",7","4",",7","2",",7","30",",7","7",",7","0",",7","0",",7","6","","","","20170107","+,,7","20170106","+,,7","20170105",",,7","","","20170105",",,7","20170131","+,,7","-24.4",",7,07,+","127",",,7,06,+","124",",,7,05,","6.1",",,7,05,","17.2",",7,31,+","1716.8","7","611.9",",7","13.1",",,,7","","","233",",,,7","-1.40",",7","5.77",",,,7","-8.58",",,,7","","","","","","","","","","","","","",""
"USW00023062","2017-02","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","","","0.0","7","0.0",",7","4",",7","0",",7","0",",7","1",",7","0",",7","0",",7","19",",7","4",",7","4",",7","0",",7","2","","","","20170227","+,,7","20170224",",,7","20170224",",,7","","","20170224",",,7","20170211",",,7","-10.0",",7,27,+","25",",,7,24,","15",",,7,24,","2.0",",,7,24,","28.3",",7,11,","2088.1","7","371.3",",7","2.9",",,,7","","","18",",,,7","5.07",",7","13.07",",,,7","-2.93",",,,7","","","","","","","","","","","","","",""
"USW00023062","2017-03","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","","","0.0","7","0.0",",7","4",",7","2",",7","0",",7","0",",7","0",",7","0",",7","18",",7","0",",7","12",",7","0",",7","","","","","20170308",",,7","20170331","+,,7","20170325","+,,7","","","20170324",",,7","20170320","+,,7","-8.3",",7,08,","0",",,7,31,+","0",",T,7,25,+","14.5",",,7,24,","27.8",",7,20,+","2391.1","7","303.0",",7","17.9",",,,7","","","0",",T,,7","8.56",",7","17.54",",,,7","-0.43",",,,7","","","","","","","","","","","","","",""
"USW00023062","2017-04","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","","","0.0","7","0.0",",7","10",",7","6",",7","0",",7","2",",7","2",",7","0",",7","13",",7","1",",7","11",",7","0",",7","3","","","","20170430",",,7","20170430","+,,7","20170429",",,7","","","20170430",",,7","20170415","+,,7","-3.9",",7,30,","25",",,7,30,+","69",",,7,29,","5.6",",,7,30,","27.2",",7,15,+","2654.5","7","263.4",",7","31.7",",,,7","","","127",",,,7","9.55",",7","17.52",",,,7","1.58",",,,7","","","","","","","","","","","","","",""
"USW00023062","2017-05","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","","","4.5","7","4.5",",7","17",",7","10",",7","1",",7","0",",7","0",",7","0",",7","4",",7","0",",7","17",",7","0",",7","","","","","20170501",",,7","20170531","+,,7","20170520","+,,7","10","","20170509",",,7","20170507",",,7","-1.7",",7,01,","0",",,7,31,+","0",",T,7,20,+","31.2",",,7,09,","31.1",",7,07,","2824.3","7","169.8",",7","121.5",",,,7","","","0",",T,,7","13.00",",7","20.68",",,,7","5.32",",,,7","","","","","","","","","","","","","",""
"USW00023062","2017-06","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","","","109.1","7","104.6",",7","8",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","29",",7","11",",7","","","","","20170624",",,7","20170630","+,,7","20170630","+,,7","9","","20170630",",,7","20170621",",,7","7.8",",7,24,","0",",,7,30,+","0",",,7,30,+","11.2",",,7,30,","38.9",",7,21,","2834.3","7","10.0",",7","22.2",",,,7","","","0",",,,7","21.48",",7","30.45",",,,7","12.52",",,,7","","","","","","","","","","","","","",""
"USW00023062","2017-07","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","","","303.4","7","194.3",",7","7",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","23",",7","","","","","20170701",",,7","20170731","+,,7","20170731","+,,7","8","","20170729",",,7","20170720",",,7","10.6",",7,01,","0",",,7,31,+","0",",,7,31,+","10.7",",,7,29,","38.9",",7,20,","1.1","7","1.1",",7","20.3",",,,7","","","0",",,,7","24.56",",7","33.35",",,,7","15.77",",,,7","","","","","","","","","","","","","",""
"USW00023062","2017-08","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","","","421.6","7","118.2",",7","12",",7","5",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","29",",7","15",",7","","","","","20170819","+,,7","20170831","+,,7","20170831","+,,7","11","","20170808",",,7","20170820",",,7","11.7",",7,19,+","0",",,7,31,+","0",",,7,31,+","20.3",",,7,08,","36.1",",7,20,","5.5","7","4.4",",7","37.9",",,,7","","","0",",,,7","22.00",",7","30.53",",,,7","13.47",",,,7","","","","","","","","","","","","","",""
"USW00023062","2017-09","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","","","492.2","7","70.6",",7","8",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","23",",7","10",",7","","","","","20170926",",,7","20170930","+,,7","20170930","+,,7","","","20170924",",,7","20170904",",,7","5.6",",7,26,","0",",,7,30,+","0",",,7,30,+","11.9",",,7,24,","36.7",",7,04,","71.4","7","65.9",",7","26.8",",,,7","","","0",",,,7","18.49",",7","26.57",",,,7","10.41",",,,7","","","","","","","","","","","","","",""
"USW00023062","2017-10","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","","","492.2","7","0.0",",7","6",",7","4",",7","0",",7","2",",7","1",",7","0",",7","12",",7","0",",7","13",",7","0",",7","2","","","","20171028",",,7","20171010","+,,7","20171010",",,7","2","","20171009",",,7","20171026",",,7","-6.7",",7,28,","25",",,7,10,+","28",",,7,10,","10.9",",,7,09,","28.9",",7,26,","324.8","7","253.4",",7","27.5",",,,7","","","53",",,,7","10.16",",7","18.59",",,,7","1.72",",,,7","","","","","","","","","","","","","",""
"USW00023062","2017-11","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","","","492.2","7","0.0",",7","3",",7","1",",7","0",",7","0",",7","0",",7","0",",7","22",",7","1",",7","8",",7","0",",7","5","","","","20171111","+,,7","20171107",",,7","20171128","+,,7","","","20171118",",,7","20171128",",,7","-5.6",",7,11,+","0",",T,7,07,","0",",T,7,28,+","6.4",",,7,18,","26.1",",7,28,","654.5","7","329.7",",7","7.2",",,,7","","","0",",T,,7","7.34",",7","16.13",",,,7","-1.44",",,,7","","","","","","","","","","","","","",""
"USW00023062","2017-12","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","","","492.2","7","0.0",",7","4",",7","1",",7","0",",7","6",",7","1",",7","0",",7","31",",7","4",",7","2",",7","0",",7","2","","","","20171227","+,,7","20171227","+,,7","20171224",",,7","","","20171224",",,7","20171213","+,,7","-17.2",",7,27,+","25",",,7,27,+","33",",,7,24,","2.5",",,7,24,","21.7",",7,13,+","1190.5","7","536.0",",7","5.1",",,,7","","","74",",,,7","1.04",",7","9.44",",,,7","-7.35",",,,7","","","","","","","","","","","","","",""
"USW00023062","2018-01","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","","","0.0","7","0.0",",7","4",",7","2",",7","0",",7","8",",7","2",",7","0",",7","30",",7","4",",7","0",",7","0",",7","1","","","","20180117","+,,7","20180122",",,7","20180122",",,7","","","20180122",",,7","20180120",",,7","-17.2",",7,17,+","102",",,7,22,","53",",,7,22,","3.8",",,7,22,","20.6",",7,20,","1730.0","7","539.5",",7","8.4",",,,7","","","122",",,,7","0.93",",7","9.16",",,,7","-7.30",",,,7","","","","","","","","","","","","","",""
"USW00023062","2018-02","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","","","0.0","7","0.0",",7","6",",7","2",",7","0",",7","10",",7","3",",7","3",",7","28",",7","8",",7","0",",7","0",",7","11","","","","20180221",",,7","20180220",",,7","20180220",",,7","","","20180220",",,7","20180219",",,7","-19.4",",7,21,","76",",,7,20,","71",",,7,20,","3.6",",,7,20,","20.6",",7,19,","2294.7","7","564.7",",7","9.8",",,,7","","","181",",,,7","-1.83",",7","5.86",",,,7","-9.53",",,,7","","","","","","","","","","","","","",""
"USW00023062","2018-03","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","","","0.0","7","0.0",",7","5",",7","3",",7","0",",7","2",",7","3",",7","0",",7","24",",7","0",",7","4",",7","0",",7","","","","","20180308","+,,7","20180327","+,,7","20180327",",,7","","","20180319",",,7","20180324",",,7","-8.9",",7,08,+","51",",,7,27,+","71",",,7,27,","15.0",",,7,19,","24.4",",7,24,","2674.3","7","379.6",",7","40.7",",,,7","","","171",",,,7","6.09",",7","14.47",",,,7","-2.30",",,,7","","","","","","","","","","","","","",""
"USW00023062","2018-04","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","","","0.0","7","0.0",",7","8",",7","4",",7","0",",7","0",",7","1",",7","0",",7","20",",7","0",",7","10",",7","0",",7","","","","","20180408","+,,7","20180407",",,7","20180422",",,7","","","20180424","+,,7","20180430",",,7","-5.6",",7,08,+","0",",T,7,07,","43",",,7,22,","10.4",",,7,24,+","28.3",",7,30,","2966.3","7","292.0",",7","32.5",",,,7","","","62",",,,7","8.60",",7","17.27",",,,7","-0.07",",,,7","","","","","","","","","","","","","",""
"USW00023062","2018-05","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","","","24.7","7","24.7",",7","9",",7","5",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","21",",7","3",",7","1","","","","20180504",",,7","20180531","+,,7","20180531","+,,7","","","20180514",",,7","20180527",",,7","3.3",",7,04,","0",",,7,31,+","0",",,7,31,+","18.8",",,7,14,","35.0",",7,27,","3055.1","7","88.8",",7","55.9",",,,7","","","0",",,,7","16.27",",7","24.18",",,,7","8.35",",,,7","","","","","","","","","","","","","",""
"USW00023062","2018-06","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","","","167.6","7","142.9",",7","4",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","16",",7","","","","","20180625","+,,7","20180630","+,,7","20180630","+,,7","6","","20180618",",,7","20180629",",,7","10.0",",7,25,+","0",",,7,30,+","0",",,7,30,+","9.1",",,7,18,","40.0",",7,29,","3057.9","7","2.8",",7","18.2",",,,7","","","0",",,,7","23.01",",7","32.48",",,,7","13.53",",,,7","","","","","","","","","","","","","",""
"USW00023062","2018-07","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","","","343.1","7","175.5",",7","8",",7","4",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","16",",7","7","","","","20180731","+,,7","20180731","+,,7","20180731","+,,7","11","","20180716",",,7","20180708",",,7","11.1",",7,31,+","0",",,7,31,+","0",",,7,31,+","17.3",",,7,16,","37.8",",7,08,","0.8","7","0.8",",7","36.6",",,,7","","","0",",,,7","23.97",",7","31.80",",,,7","16.13",",,,7","","","","","","","","","","","","","",""
"USW00023062","2018-08","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","","","461.1","7","118.0",",7","6",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","9",",7","2","","","","20180821",",,7","20180831","+,,7","20180831","+,,7","6","","20180815",",,7","20180805",",,7","9.4",",7,21,","0",",,7,31,+","0",",,7,31,+","24.6",",,7,15,","35.6",",7,05,","5.8","7","5.0",",7","39.6",",,,7","","","0",",,,7","21.98",",7","30.05",",,,7","13.90",",,,7","","","","","","","","","","","","","",""
"USW00023062","2018-09","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","","","529.9","7","68.8",",7","4",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","28",",7","9",",7","","","","","20180930","+,,7","20180930","+,,7","20180930","+,,7","5","","20180905",",,7","20180917","+,,7","3.3",",7,30,+","0",",,7,30,+","0",",,7,30,+","9.4",",,7,05,","35.0",",7,17,+","38.6","7","32.8",",7","22.9",",,,7","","","0",",,,7","19.53",",7","28.29",",,,7","10.78",",,,7","","","","","","","","","","","","","",""
"USW00023062","2018-10","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","","","531.6","7","1.7",",7","9",",7","3",",7","0",",7","1",",7","2",",7","0",",7","8",",7","1",",7","11",",7","0",",7","","","","","20181016","+,,7","20181014",",,7","20181014",",,7","","","20181031",",,7","20181004",",,7","-7.2",",7,16,+","25",",,7,14,","30",",,7,14,","6.6",",,7,31,","30.0",",7,04,","312.0","7","273.4",",7","22.0",",,,7","","","66",",,,7","9.57",",7","16.89",",,,7","2.24",",,,7","","","","","","","","","","","","","",""
"USW00023062","2018-11","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","","","531.6","7","0.0",",7","7",",7","1",",7","0",",7","2",",7","1",",7","0",",7","26",",7","2",",7","0",",7","0",",7","","","","","20181113",",,7","20181113","+,,7","20181112",",,7","","","20181112",",,7","20181103",",,7","-8.3",",7,13,","25",",,7,13,+","38",",,7,12,","3.0",",,7,12,","18.3",",7,03,","751.3","7","439.3",",7","8.4",",,,7","","","69",",,,7","3.69",",7","10.73",",,,7","-3.35",",,,7","","","","","","","","","","","","","",""
"USW00023062","2018-12","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","","","531.6","7","0.0",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","3",",7","0",",7","0",",7","","","","","20181230","+,,7","20181204","+,,7","20181201",",,7","","","20181201",",,7","20181222",",,7","-12.8",",7,30,+","0",",T,7,04,+","10",",,7,01,","0.8",",,7,01,","16.7",",7,22,","1301.8","7","550.5",",7","0.8",",,,7","","","10",",,,7","0.58",",7","8.07",",,,7","-6.92",",,,7","","","","","","","","","","","","","",""
"USW00023062","2019-01","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","","","0.0","7","0.0",",7","9",",7","4",",7","0",",7","16",",7","5",",7","1",",7","31",",7","6",",7","0",",7","0",",7","1","","","","20190101",",,7","20190129",",,7","20190112",",,7","","","20190112",",,7","20190105",",,7","-17.8",",7,01,","102",",,7,29,","74",",,7,12,","13.5",",,7,12,","17.2",",7,05,","1874.9","7","573.1",",7","31.3",",,,7","","","275",",,,7","-0.15",",7","7.21",",,,7","-7.52",",,,7","","","","","","","","","","","","","",""
"USW00023062","2019-02","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","","","0.0","7","0.0",",7","5",",7","2",",7","0",",7","14",",7","2",",7","3",",7","28",",7","8",",7","0",",7","0",",7","10","","","","20190207",",,7","20190223",",,7","20190223",",,7","","","20190223",",,7","20190204",",,7","-20.6",",7,07,","178",",,7,23,","185",",,7,23,","15.0",",,7,23,","18.3",",7,04,","2457.8","7","582.9",",7","21.0",",,,7","","","277",",,,7","-2.49",",7","4.98",",,,7","-9.95",",,,7","","","","","","","","","","","","","",""
"USW00023062","2019-03","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","","","0.0","7","0.0",",7","9",",7","4",",7","0",",7","9",",7","3",",7","2",",7","27",",7","4",",7","2",",7","0",",7","4","","","","20190304",",,7","20190315","+,,7","20190303",",,7","","","20190314",",,7","20190328",",,7","-20.0",",7,04,","76",",,7,15,+","81",",,7,03,","22.4",",,7,14,","23.3",",7,28,","2964.9","7","507.1",",7","41.8",",,,7","","","214",",,,7","1.98",",7","8.53",",,,7","-4.58",",,,7","","","","","","","","","","","","","",""
"USW00023062","2019-04","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","","","0.0","7","0.0",",7","5",",7","2",",7","0",",7","3",",7","2",",7","0",",7","8",",7","0",",7","11",",7","0",",7","","","","","20190411",",,7","20190411",",,7","20190411",",,7","","","20190411",",,7","20190421",",,7","-8.3",",7,11,","51",",,7,11,","84",",,7,11,","9.9",",,7,11,","27.2",",7,21,","3217.8","7","252.9",",7","15.3",",,,7","","","142",",,,7","9.90",",7","17.23",",,,7","2.58",",,,7","","","","","","","","","","","","","",""
"USW00023062","2019-05","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","","","2.0","7","2.0",",7","15",",7","6",",7","0",",7","1",",7","1",",7","0",",7","5",",7","0",",7","13",",7","0",",7","5","","","","20190522","+,,7","20190521",",,7","20190521",",,7","5","","20190521",",,7","20190516",",,7","-0.6",",7,22,+","51",",,7,21,","71",",,7,21,","23.4",",,7,21,","28.9",",7,16,","3459.0","7","241.2",",7","80.3",",,,7","","","89",",,,7","10.62",",7","16.97",",,,7","4.27",",,,7","","","","","","","","","","","","","",""
"USW00023062","2019-06","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","","","46.7","7","44.7",",7","10",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","27",",7","4",",7","","","","","20190610",",,7","20190630","+,,7","20190630","+,,7","12","","20190623",",,7","20190629",",,7","6.1",",7,10,","0",",,7,30,+","0",",,7,30,+","6.6",",,7,23,","36.7",",7,29,","3492.0","7","33.0",",7","16.5",",,,7","","","0",",,,7","18.72",",7","26.82",",,,7","10.63",",,,7","","","","","","","","","","","","","",""
"USW00023062","2019-07","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","","","235.8","7","189.1",",7","12",",7","4",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","19",",7","","","","","20190709",",,7","20190731","+,,7","20190731","+,,7","13","","20190705",",,7","20190720",",,7","12.8",",7,09,","0",",,7,31,+","0",",,7,31,+","7.9",",,7,05,","37.8",",7,20,","0.0","7","0.0",",7","23.4",",,,7","","","0",",,,7","24.43",",7","33.05",",,,7","15.81",",,,7","","","","","","","","","","","","","",""
"USW00023062","2019-08","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","","","410.1","7","174.3",",7","6",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","18",",7","1","","","","20190829",",,7","20190831","+,,7","20190831","+,,7","7","","20190822",",,7","20190821","+,,7","12.2",",7,29,","0",",,7,31,+","0",",,7,31,+","21.8",",,7,22,","36.7",",7,21,+","0.0","7","0.0",",7","27.4",",,,7","","","0",",,,7","23.95",",7","32.26",",,,7","15.65",",,,7","","","","","","","","","","","","","",""
"USW00023062","2019-09","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","","","488.3","7","78.2",",7","4",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","5",",7","1","","","","20190923",",,7","20190930","+,,7","20190930","+,,7","2","","20190909",",,7","20190903",",,7","6.7",",7,23,","0",",,7,30,+","0",",,7,30,+","8.1",",,7,09,","36.7",",7,03,","8.6","7","8.6",",7","10.7",",,,7","","","0",",,,7","20.65",",7","29.70",",,,7","11.61",",,,7","","","","","","","","","","","","","",""
