"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00295685","1939-11","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","","","0.0",",6","6",",6","1",",6","0",",6","","","","","0",",6","25",",6","0",",6","0",",6","0",",6","19391119",",,6","","","","","","","19391109",",,6","19391104","+,,6","-6.7",",6,19,","","","","","5.8",",,6,09,","20.6",",6,04,+","","","666.9","","392.0",",6","13.5",",,,6","","","5.27",",6","12.77",",,,6","-2.24",",,,6","2687",",,,6"
"USC00295685","1940-04","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","","","0.0",",6","4",",6","0",",6","0",",6","","","","","0",",6","6",",6","0",",6","6",",6","0",",6","19400410",",,6","","","","","","","19400401",",,6","19400419",",,6","-3.9",",6,10,","","","","","2.3",",,6,01,","25.0",",6,19,","2013.6","1,,,6","","","247.6",",6","5.3",",,,6","","","10.08",",6","17.50",",,,6","2.66",",,,6","5890","1,,,6"
"USC00295685","1940-05","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","","","3.1",",6","5",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","26",",6","0",",6","19400501",",,6","","","","","","","19400523",",,6","19400516",",,6","1.1",",6,01,","","","","","14.7",",,6,23,","27.8",",6,16,","3380.2","2,,,6","","","89.7",",6","21.9",",,,6","","","15.54",",6","24.36",",,,6","6.72",",,,6","4785",",,,6"
"USC00295685","1940-06","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","","","79.7",",6","4",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","29",",6","8",",6","19400610",",,6","","","","","","","19400630",",,6","19400619","+,,6","3.3",",6,10,","","","","","17.5",",,6,30,","34.4",",6,19,+","3406.2","1,,,6","","","14.2",",6","25.5",",,,6","","","20.52",",6","29.64",",,,6","11.39",",,,6","4088",",,,6"
"USC00295685","1940-07","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","","","133.8",",6","11",",6","7",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","15",",6","19400701",",,6","","","","","","","19400717",",,6","19400709",",,6","9.4",",6,01,","","","","","13.5",",,6,17,","35.6",",6,09,","3261.5",",,,6","0.9","","0.9",",6","48.2",",,,6","","","22.62",",6","31.13",",,,6","14.12",",,,6","3722",",,,6"
"USC00295685","1940-08","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","","","97.0",",6","8",",6","8",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","8",",6","19400827","+,,6","","","","","","","19400820",",,6","19400815","+,,6","10.0",",6,27,+","","","","","15.0",",,6,20,","33.3",",6,15,+","2763.8",",,,6","5.3","","4.4",",6","49.7",",,,6","","","21.32",",6","29.35",",,,6","13.28",",,,6","3504",",,,6"
"USC00295685","1940-09","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","","","16.1",",6","18",",6","9",",6","0",",6","","","","","0",",6","0",",6","0",",6","25",",6","0",",6","19400929","+,,6","","","","","","","19400922",",,6","19400906","+,,6","7.2",",6,29,+","","","","","16.5",",,6,22,","29.4",",6,06,+","1661.9",",,,6","61.3","","56.0",",6","109.0",",,,6","","","17.00",",6","24.21",",,,6","9.80",",,,6","2761",",,,6"
"USC00295685","1940-10","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","","","0.0",",6","5",",6","3",",6","0",",6","","","","","0",",6","4",",6","0",",6","18",",6","0",",6","19401031",",,6","","","","","","","19401027",",,6","19401009",",,6","-2.2",",6,31,","","","","","11.9",",,6,27,","24.4",",6,09,","1452.9",",,,6","258.3","","197.0",",6","21.8",",,,6","","","11.98",",6","19.68",",,,6","4.27",",,,6","3462",",,,6"
"USC00295685","1941-01","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","0.0","6","0.0",",6","8","2,6","2","2,6","0","2,6","","","2",",6","0",",6","31",",6","4",",6","0",",6","0",",6","19410104",",,6","","","19410131",",,6","","","19410112",",2,6","19410121",",,6","-11.1",",6,04,","","","36",",,6,31,","8.4","2,,6,12,","10.0",",6,21,","","","","","575.1",",6","17.6","2,,,6","112",",,,6","-0.22",",6","4.72",",,,6","-5.16",",,,6","",""
"USC00295685","1941-02","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","0.0","6","0.0",",6","10",",6","2",",6","0",",6","","","1",",6","0",",6","27",",6","0",",6","0",",6","0",",6","19410204",",,6","","","19410207",",,6","","","19410208",",,6","19410215",",,6","-8.3",",6,04,","","","46",",,6,07,","6.6",",,6,08,","15.0",",6,15,","","","","","431.0",",6","19.1",",,,6","51",",,,6","2.94",",6","8.84",",,,6","-2.96",",,,6","",""
"USC00295685","1941-03","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","0.0","6","0.0",",6","7","1,6","7","1,6","0","1,6","","","2",",6","0",",6","29",",6","0",",6","0",",6","0",",6","19410310",",,6","","","19410326",",,6","","","19410321",",1,6","19410320",",,6","-10.0",",6,10,","","","165",",,6,26,","12.4","1,,6,21,","17.2",",6,20,","","","","","428.2",",6","52.5","1,,,6","292",",,,6","4.52",",6","11.49",",,,6","-2.45",",,,6","",""
"USC00295685","1941-04","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","0.0","6","0.0",",6","13",",6","4",",6","0",",6","","","","","0",",6","17",",6","0",",6","0",",6","0",",6","19410420",",,6","","","","","","","19410422",",,6","19410401",",,6","-7.2",",6,20,","","","","","16.0",",,6,22,","18.9",",6,01,","1123.3","1,,,6","","","377.5",",6","49.5",",,,6","","","5.75",",6","11.85",",,,6","-0.36",",,,6","4800","1,,,6"
"USC00295685","1941-05","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","3.3","6","3.3",",6","7",",6","4",",6","1",",6","","","","","0",",6","0",",6","0",",6","19",",6","0",",6","19410520","+,,6","","","","","","","19410524",",,6","19410511",",,6","0.6",",6,20,+","","","","","34.0",",,6,24,","29.4",",6,11,","2431.3","4,,,6","","","146.4",",6","66.5",",,,6","","","13.72",",6","21.59",",,,6","5.84",",,,6","5670","2,,,6"
"USC00295685","1941-06","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","18.5","6","15.2","1,6","5",",6","2",",6","0",",6","","","","","0",",6","0",",6","0","1,6","23","1,6","0","1,6","19410609",",,6","","","","","","","19410608",",,6","19410622",",1,6","1.7",",6,09,","","","","","4.3",",,6,08,","30.0","1,6,22,","2321.6","2,,,6","","","66.9","1,6","12.4",",,,6","","","16.62","1,6","24.92","1,,,6","8.31",",,,6","4404",",,,6"
"USC00295685","1941-07","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","84.6","6","66.1",",6","7",",6","4",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","19410701",",,6","","","","","","","19410724",",,6","19410731",",,6","7.8",",6,01,","","","","","17.0",",,6,24,","31.7",",6,31,","2589.3",",,,6","1.7","6","1.7",",6","44.2",",,,6","","","20.41",",6","28.87",",,,6","11.95",",,,6","3339",",,,6"
"USC00295685","1941-08","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","148.9","6","64.3",",6","7",",6","2",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","4",",6","19410831",",,6","","","","","","","19410809",",,6","19410821",",,6","7.8",",6,31,","","","","","36.1",",,6,09,","33.9",",6,21,","1923.1","3,,,6","6.2","6","4.5",",6","57.9",",,,6","","","20.26",",6","28.39",",,,6","12.13",",,,6","2709",",,,6"
"USC00295685","1941-09","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","160.6","6","11.7",",6","6",",6","6",",6","1",",6","","","","","0",",6","1",",6","0",",6","23",",6","0",",6","19410923",",,6","","","","","","","19410929",",,6","19410928",",,6","-0.6",",6,23,","","","","","32.5",",,6,29,","31.1",",6,28,","1872.0",",,,6","92.3","6","86.1",",6","70.2",",,,6","","","15.85",",6","24.14",",,,6","7.56",",,,6","2662","4,,,6"
"USC00295685","1941-10","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","160.6","6","0.0",",6","10",",6","5",",6","1",",6","","","","","0",",6","9",",6","0",",6","6",",6","0",",6","19411030",",,6","","","","","","","19411004",",,6","19411013",",,6","-3.3",",6,30,","","","","","44.5",",,6,04,","26.1",",6,13,","1279.3","2,,,6","356.5","6","264.2",",6","85.4",",,,6","","","9.81",",6","17.20",",,,6","2.42",",,,6","2901",",,,6"
"USC00295685","1941-11","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","160.6","6","0.0",",6","2",",6","1",",6","0",",6","","","0",",6","0",",6","25",",6","0",",6","0",",6","0",",6","19411123",",,6","","","19411118",",,6","","","19411113",",,6","19411109",",,6","-12.2",",6,23,","","","0",",T,6,18,","5.8",",,6,13,","20.6",",6,09,","","","760.6","6","404.1",",6","8.1",",,,6","0",",T,,6","4.86",",6","13.48",",,,6","-3.76",",,,6","",""
"USC00295685","1941-12","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","160.6","6","0.0",",6","8","1,6","2","1,6","0","1,6","","","","","0",",6","31",",6","3",",6","0",",6","0",",6","19411226",",,6","","","","","","","19411227",",1,6","19411204",",,6","-12.2",",6,26,","","","","","5.6","1,,6,27,","17.2",",6,04,","","","1293.8","6","533.2",",6","15.1","1,,,6","","","1.13",",6","8.26",",,,6","-5.99",",,,6","",""
"USC00295685","1942-01","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","0.0","6","0.0","2,6","0",",6","0",",6","0",",6","","","0",",6","0",",6","31",",6","4","2,6","0","2,6","0","2,6","19420105",",,6","","","19420104",",,6","","","19420130","+,,6","19420128","+,2,6","-16.7",",6,05,","","","5",",,6,04,","0.0",",T,6,30,+","13.9","2,6,28,+","","","1845.0","6","551.2","2,6","0.0",",T,,6","5",",,,6","-0.73","2,6","6.78","2,,,6","-8.23",",,,6","",""
"USC00295685","1942-02","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","0.0","6","0.0",",6","9",",6","1",",6","0",",6","","","2",",6","1",",6","28",",6","5",",6","0",",6","0",",6","19420218",",,6","","","19420228",",,6","","","19420228",",,6","19420208",",,6","-18.9",",6,18,","","","193",",,6,28,","17.0",",,6,28,","14.4",",6,08,","","","2403.6","6","558.6",",6","24.0",",,,6","247",",,,6","-1.62",",6","6.11",",,,6","-9.34",",,,6","",""
"USC00295685","1942-03","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","0.0","6","0.0","1,6","5",",6","2",",6","0",",6","","","","","0",",6","30",",6","0","1,6","0","1,6","0","1,6","19420327","+,,6","","","","","","","19420316",",,6","19420323",",1,6","-10.6",",6,27,+","","","","","4.3",",,6,16,","17.2","1,6,23,","","","2890.3","6","486.7","1,6","9.4",",,,6","","","2.15","1,6","9.65","1,,,6","-5.35",",,,6","",""
"USC00295685","1942-04","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","0.0","6","0.0","2,6","8",",6","1",",6","0",",6","","","","","0","1,6","13","1,6","0","1,6","8","1,6","0","1,6","19420408",",1,6","","","","","1","","19420423",",,6","19420421","+,1,6","-2.8","1,6,08,","","","","","2.5",",,6,23,","23.3","1,6,21,+","1561.0","1,,,6","3147.0","6","256.7","1,6","9.9",",,,6","","","9.21","2,6","17.55","1,,,6","0.86","1,,,6","5032","2,,,6"
"USC00295685","1942-05","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","0.0","6","0.0","1,6","0",",6","0",",6","0",",6","","","","","0","1,6","8","1,6","0",",6","21",",6","0",",6","19420503",",1,6","","","","","","","19420502",",,6","19420527","+,,6","-3.9","1,6,03,","","","","","0.0",",T,6,02,","27.8",",6,27,+","3008.7",",,,6","3310.6","6","163.6",",6","0.0",",T,,6","","","12.88","1,6","22.41",",,,6","3.35","1,,,6","6670",",,,6"
"USC00295685","1942-06","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","68.4","6","68.4",",6","0",",6","0",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","16",",6","19420628",",,6","","","","","","","19420604",",,6","19420623","+,,6","2.2",",6,28,","","","","","0.0",",T,6,04,","35.0",",6,23,+","4054.1",",,,6","3319.0","6","8.4",",6","0.0",",T,,6","","","20.33",",6","32.01",",,,6","8.66",",,,6","6401",",,,6"
"USC00295685","1942-07","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","234.3","6","165.9",",6","8",",6","3",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","26",",6","19420703",",,6","","","","","","","19420716",",,6","19420707",",,6","7.8",",6,03,","","","","","7.9",",,6,16,","38.9",",6,07,","3642.7","1,,,6","0.9","6","0.9",",6","21.6",",,,6","","","23.66",",6","34.12",",,,6","13.19",",,,6","3994",",,,6"
"USC00295685","1942-08","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","331.2","6","96.9",",6","","","","","","","","","","","0",",6","0",",6","0",",6","31",",6","8",",6","19420830",",,6","","","","","","","","","19420802",",,6","6.7",",6,30,","","","","","","","36.1",",6,02,","2615.2",",,,6","2.6","6","1.7",",6","","","","","21.40",",6","30.62",",,,6","12.19",",,,6","3091",",,,6"
"USC00295685","1942-09","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","344.8","6","13.6",",6","5",",6","4",",6","0",",6","","","","","0",",6","0",",6","0",",6","29",",6","0",",6","19420919",",,6","","","","","","","19420904",",,6","19420903",",,6","1.1",",6,19,","","","","","7.9",",,6,04,","31.7",",6,03,","2727.8",",,,6","48.0","6","45.4",",6","20.3",",,,6","","","17.27",",6","26.84",",,,6","7.71",",,,6","3505",",,,6"
"USC00295685","1942-10","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","344.8","6","0.0",",6","7",",6","4",",6","0",",6","","","","","0",",6","7",",6","0",",6","15",",6","0",",6","19421030",",,6","","","","","","","19421029",",,6","19421002",",,6","-4.4",",6,30,","","","","","12.2",",,6,29,","26.7",",6,02,","1472.3","4,,,6","271.7","6","223.7",",6","26.9",",,,6","","","11.12",",6","19.23",",,,6","3.01",",,,6","4205",",,,6"
"USC00295685","1942-11","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","344.8","6","0.0","2,6","1",",6","0",",6","0",",6","","","0",",6","0","1,6","23","1,6","0","1,6","0","1,6","0","1,6","19421121",",1,6","","","19421120",",,6","","","19421120",",,6","19421109","+,1,6","-8.9","1,6,21,","","","18",",,6,20,","0.8",",,6,20,","20.6","1,6,09,+","","","604.5","6","332.8","1,6","0.8",",,,6","18",",,,6","6.41","2,6","15.06","1,,,6","-2.24","1,,,6","",""
"USC00295685","1942-12","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","344.8","6","0.0",",6","3",",6","3",",6","0",",6","","","0",",6","0",",6","29",",6","0",",6","0",",6","0",",6","19421208",",,6","","","19421226","+,,6","","","19421226",",,6","19421218","+,,6","-8.3",",6,08,","","","0",",T,6,26,+","17.3",",,6,26,","15.6",",6,18,+","","","1096.6","6","492.1",",6","27.5",",,,6","0",",T,,6","2.46",",6","9.66",",,,6","-4.75",",,,6","",""
"USC00295685","1943-01","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","0.0","","0.0","1,6","4",",6","2",",6","0",",6","","","1",",6","2",",6","29",",6","1","1,6","0","1,6","0","1,6","19430119",",,6","","","19430128",",,6","","","19430124",",,6","19430116",",1,6","-19.4",",6,19,","","","33",",,6,28,","2.8",",,6,24,","16.7","1,6,16,","","","1608.4","","511.8","1,6","8.1",",,,6","33",",,,6","1.06","1,6","8.70","1,,,6","-6.58",",,,6","",""
"USC00295685","1943-02","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","0.0","","0.0","1,6","4",",6","0",",6","0",",6","","","0",",6","0",",6","28",",6","0","1,6","0","1,6","0","1,6","19430211",",,6","","","19430225","+,,6","","","19430225",",,6","19430221",",1,6","-12.8",",6,11,","","","0",",T,6,25,+","1.8",",,6,25,","19.4","1,6,21,","","","2021.6","","413.2","1,6","4.7",",,,6","0",",T,,6","3.06","1,6","11.84","1,,,6","-5.72",",,,6","",""
"USC00295685","1943-03","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","0.0","","0.0",",6","5","2,6","4","2,6","0","2,6","","","0",",6","0",",6","23",",6","0",",6","2",",6","0",",6","19430316",",,6","","","19430323","+,,6","","","19430311",",2,6","19430329",",,6","-11.1",",6,16,","","","0",",T,6,23,+","8.4","2,,6,11,","23.3",",6,29,","","","2433.7","","412.1",",6","21.6","2,,,6","0",",T,,6","5.04",",6","13.29",",,,6","-3.21",",,,6","",""
"USC00295685","1943-04","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","1.4","","1.4",",6","6",",6","1",",6","0",",6","","","","","0",",6","10",",6","0",",6","20",",6","0",",6","19430411",",,6","","","","","","","19430418",",,6","19430430",",,6","-6.1",",6,11,","","","","","3.6",",,6,18,","29.4",",6,30,","2149.6","1,,,6","2632.8","","199.1",",6","10.3",",,,6","","","11.74",",6","20.93",",,,6","2.55",",,,6","6665","2,,,6"
"USC00295685","1943-05","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","6.0","","4.6","1,6","4",",6","1",",6","0",",6","","","","","0","1,6","5","1,6","0",",6","21",",6","0",",6","19430517",",1,6","","","","","","","19430504",",,6","19430528",",,6","-4.4","1,6,17,","","","","","2.8",",,6,04,","30.0",",6,28,","3303.1","2,,,6","2765.7","","132.9",",6","5.2",",,,6","","","14.05","1,6","23.56",",,,6","4.54","1,,,6","7168",",,,6"
"USC00295685","1943-06","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","57.1","","51.1",",6","4",",6","1",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","3",",6","19430616",",,6","","","","","","","19430630",",,6","19430628",",,6","1.1",",6,16,","","","","","4.3",",,6,30,","33.3",",6,28,","2359.4","5,,,6","2802.4","","36.7",",6","7.7",",,,6","","","18.81",",6","28.07",",,,6","9.56",",,,6","6512","2,,,6"
"USC00295685","1944-07","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","","","","","8",",6","4",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","19440731","+,,6","","","19440721",",,6","","","","","","","0",",,6,31,+","7.1",",,6,21,","","","","","","","","","29.3",",,,6","0",",,,6","","","","","","","",""
"USC00295685","1944-08","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","","","","","","","","","","","","","0",",6","","","","","","","","","","","","","","","19440831","+,,6","","","","","","","","","","","0",",,6,31,+","","","","","","","","","","","","","0",",,,6","","","","","","","",""
"USC00295685","1944-09","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","","","","","7",",6","3",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","19440930","+,,6","","","19440926",",,6","","","","","","","0",",,6,30,+","21.6",",,6,26,","","","","","","","","","43.4",",,,6","0",",,,6","","","","","","","",""
"USC00295685","1944-10","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","","","","","4",",6","2",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","19441031","+,,6","","","19441029",",,6","","","","","","","0",",,6,31,+","3.8",",,6,29,","","","","","","","","","10.7",",,,6","0",",,,6","","","","","","","",""
"USC00295685","1944-11","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","","","","","5",",6","4",",6","0",",6","","","3",",6","","","","","","","","","","","","","","","19441125","+,,6","","","19441106",",,6","","","","","","","25",",,6,25,+","10.2",",,6,06,","","","","","","","","","22.1",",,,6","88",",,,6","","","","","","","",""
"USC00295685","1944-12","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","","","","","4",",6","4",",6","0",",6","","","3",",6","","","","","","","","","","","","","","","19441204",",,6","","","19441224",",,6","","","","","","","76",",,6,04,","10.2",",,6,24,","","","","","","","","","24.7",",,,6","126",",,,6","","","","","","","",""
"USC00295685","1945-01","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","","","","","4",",6","2",",6","0",",6","","","3",",6","","","","","","","","","","","","","","","19450127",",,6","","","19450127",",,6","","","","","","","79",",,6,27,","6.6",",,6,27,","","","","","","","","","12.4",",,,6","134",",,,6","","","","","","","",""
"USC00295685","1945-02","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","","","","","1",",6","0",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","19450227",",,6","","","19450227",",,6","","","","","","","0",",T,6,27,","0.5",",,6,27,","","","","","","","","","0.5",",,,6","0",",T,,6","","","","","","","",""
"USC00295685","1945-03","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","","","","","9",",6","3",",6","0",",6","","","3",",6","","","","","","","","","","","","","","","19450316",",,6","","","19450316",",,6","","","","","","","140",",,6,16,","10.4",",,6,16,","","","","","","","","","25.4",",,,6","259",",,,6","","","","","","","",""
"USC00295685","1945-04","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","","","","","3",",6","1",",6","0",",6","","","1",",6","","","","","","","","","","","","","","","19450425",",,6","","","19450425",",,6","","","","","","","51",",,6,25,","5.3",",,6,25,","","","","","","","","","6.6",",,,6","59",",,,6","","","","","","","",""
"USC00295685","1945-05","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","","","","","0",",6","0",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","19450531","+,,6","","","19450515","+,,6","","","","","","","0",",,6,31,+","0.0",",T,6,15,+","","","","","","","","","0.0",",T,,6","0",",,,6","","","","","","","",""
"USC00295685","1945-06","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","","","","","2",",6","0",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","19450630","+,,6","","","19450611",",,6","","","","","","","0",",,6,30,+","2.0",",,6,11,","","","","","","","","","3.8",",,,6","0",",,,6","","","","","","","",""
"USC00295685","1945-07","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","","","","","11",",6","5",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","19450731","+,,6","","","19450729",",,6","","","","","","","0",",,6,31,+","10.9",",,6,29,","","","","","","","","","42.6",",,,6","0",",,,6","","","","","","","",""
"USC00295685","1945-08","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","","","","","8",",6","5",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","19450831","+,,6","","","19450810",",,6","","","","","","","0",",,6,31,+","17.3",",,6,10,","","","","","","","","","51.8",",,,6","0",",,,6","","","","","","","",""
"USC00295685","1945-10","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","","","","","5",",6","2",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","19451031","+,,6","","","19451008",",,6","","","","","","","0",",,6,31,+","7.6",",,6,08,","","","","","","","","","20.0",",,,6","0",",,,6","","","","","","","",""
"USC00295685","1945-11","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","","","","","0",",6","0",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","19451130","+,,6","","","19451130","+,,6","","","","","","","0",",,6,30,+","0.0",",,6,30,+","","","","","","","","","0.0",",,,6","0",",,,6","","","","","","","",""
"USC00295685","1945-12","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","","","","","0",",6","0",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","19451231","+,,6","","","19451231","+,,6","","","","","","","0",",,6,31,+","0.0",",,6,31,+","","","","","","","","","0.0",",,,6","0",",,,6","","","","","","","",""
"USC00295685","1946-02","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","","","","","2",",6","0",",6","0",",6","","","1",",6","","","","","","","","","","","","","","","19460213",",,6","","","19460213",",,6","","","","","","","76",",,6,13,","0.8",",,6,13,","","","","","","","","","1.1",",,,6","76",",,,6","","","","","","","",""
"USC00295685","1946-03","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","","","","","2",",6","2",",6","0",",6","","","2",",6","","","","","","","","","","","","","","","19460325",",,6","","","19460325",",,6","","","","","","","127",",,6,25,","12.7",",,6,25,","","","","","","","","","15.2",",,,6","152",",,,6","","","","","","","",""
"USC00295685","1946-04","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","","","","","3",",6","1",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","19460430","+,,6","","","19460406",",,6","","","","","","","0",",,6,30,+","3.8",",,6,06,","","","","","","","","","6.6",",,,6","0",",,,6","","","","","","","",""
"USC00295685","1946-05","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","","","","","2",",6","1",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","19460513",",,6","","","19460513",",,6","","","","","","","0",",T,6,13,","3.8",",,6,13,","","","","","","","","","4.3",",,,6","0",",T,,6","","","","","","","",""
"USC00295685","1946-06","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","","","","","0",",6","0",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","19460630","+,,6","","","19460605",",,6","","","","","","","0",",,6,30,+","0.0",",T,6,05,","","","","","","","","","0.0",",T,,6","0",",,,6","","","","","","","",""
"USC00295685","1946-07","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","","","","","20",",6","5",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","19460731","+,,6","","","19460727",",,6","","","","","","","0",",,6,31,+","13.2",",,6,27,","","","","","","","","","53.9",",,,6","0",",,,6","","","","","","","",""
"USC00295685","1946-08","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","","","","","19",",6","13",",6","2",",6","","","0",",6","","","","","","","","","","","","","","","19460831","+,,6","","","19460822",",,6","","","","","","","0",",,6,31,+","98.0",",,6,22,","","","","","","","","","222.9",",,,6","0",",,,6","","","","","","","",""
"USC00295685","1946-09","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","","","","","4",",6","3",",6","1",",6","","","0",",6","","","","","","","","","","","","","","","19460930","+,,6","","","19460919",",,6","","","","","","","0",",,6,30,+","25.4",",,6,19,","","","","","","","","","45.5",",,,6","0",",,,6","","","","","","","",""
"USC00295685","1946-10","35.8","-108.83333","1964.1","MEXICAN SPRINGS, NM US","","","","","5",",6","2",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","19461031","+,,6","","","19461027",",,6","","","","","","","0",",,6,31,+","6.4",",,6,27,","","","","","","","","","11.7",",,,6","0",",,,6","","","","","","","",""
