"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00203331","2018-04","42.8971","-85.7794","188.4","GRANDVILLE 1 SW, MI US","","","","","18",",N","8",",N","0",",N","5",",N","3",",N","","","","","","","","","","","","","","","20180417",",,N","20180417",",,N","","","20180414",",,N","","","","","76",",,N,17,","61",",,N,17,","19.1",",,N,14,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.0",",,,N","221",",,,N","","","","","","","","","",""
"USC00203331","2018-05","42.8971","-85.7794","188.4","GRANDVILLE 1 SW, MI US","","","","","17",",N","10",",N","1",",N","0",",N","0",",N","","","","","","","","","","","","","","","20180531","+,,N","20180531","+,,N","","","20180512",",,N","","","","","0",",,N,31,+","0",",,N,31,+","27.7",",,N,12,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","159.9",",,,N","0",",,,N","","","","","","","","","",""
"USC00203331","2018-06","42.8971","-85.7794","188.4","GRANDVILLE 1 SW, MI US","","","","","12",",N","7",",N","0",",N","0",",N","0",",N","","","","","","","","","","","","","","","20180630","+,,N","20180630","+,,N","","","20180603",",,N","","","","","0",",,N,30,+","0",",,N,30,+","22.6",",,N,03,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.4",",,,N","0",",,,N","","","","","","","","","",""
"USC00203331","2018-07","42.8971","-85.7794","188.4","GRANDVILLE 1 SW, MI US","","","","","11","1,N","5","1,N","0","1,N","0","1,N","0","1,N","","","","","","","","","","","","","","","20180731","+,1,N","20180731","+,1,N","","","20180722",",1,N","","","","","0","1,,N,31,+","0","1,,N,31,+","17.3","1,,N,22,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.1","1,,,N","0","1,,,N","","","","","","","","","",""
"USC00203331","2018-08","42.8971","-85.7794","188.4","GRANDVILLE 1 SW, MI US","","","","","13",",N","7",",N","3",",N","0",",N","0",",N","","","","","","","","","","","","","","","20180831","+,,N","20180831","+,,N","","","20180827",",,N","","","","","0",",,N,31,+","0",",,N,31,+","61.0",",,N,27,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","177.7",",,,N","0",",,,N","","","","","","","","","",""
"USC00203331","2018-09","42.8971","-85.7794","188.4","GRANDVILLE 1 SW, MI US","","","","","11",",N","8",",N","3",",N","0",",N","0",",N","","","","","","","","","","","","","","","20180930","+,,N","20180930","+,,N","","","20180902",",,N","","","","","0",",,N,30,+","0",",,N,30,+","47.8",",,N,02,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","145.4",",,,N","0",",,,N","","","","","","","","","",""
"USC00203331","2018-10","42.8971","-85.7794","188.4","GRANDVILLE 1 SW, MI US","","","","","18","1,N","11","1,N","3","1,N","0","1,N","0","1,N","","","","","","","","","","","","","","","20181031","+,1,N","20181021",",1,N","","","20181001",",1,N","","","","","0","1,,N,31,+","0","1,T,N,21,","40.4","1,,N,01,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","172.6","1,,,N","0","1,T,,N","","","","","","","","","",""
"USC00203331","2018-11","42.8971","-85.7794","188.4","GRANDVILLE 1 SW, MI US","","","","","20",",N","8",",N","0",",N","8",",N","4",",N","","","","","","","","","","","","","","","20181128","+,,N","20181126",",,N","","","20181106",",,N","","","","","114",",,N,28,+","94",",,N,26,","17.3",",,N,06,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.4",",,,N","317",",,,N","","","","","","","","","",""
"USC00203331","2018-12","42.8971","-85.7794","188.4","GRANDVILLE 1 SW, MI US","","","","","17",",N","5",",N","0",",N","6",",N","1",",N","","","","","","","","","","","","","","","20181201",",,N","20181205",",,N","","","20181202",",,N","","","","","51",",,N,01,","36",",,N,05,","13.0",",,N,02,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.9",",,,N","107",",,,N","","","","","","","","","",""
"USC00203331","2019-01","42.8971","-85.7794","188.4","GRANDVILLE 1 SW, MI US","","","","","20",",N","13",",N","0",",N","14",",N","11",",N","","","","","","","","","","","","","","","20190131",",,N","20190129",",,N","","","20190129","+,,N","","","","","483",",,N,31,","206",",,N,29,","17.5",",,N,29,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","114.4",",,,N","1030",",,,N","","","","","","","","","",""
"USC00203331","2019-02","42.8971","-85.7794","188.4","GRANDVILLE 1 SW, MI US","","","","","20",",N","10",",N","0",",N","28",",N","11",",N","","","","","","","","","","","","","","","20190201",",,N","20190213",",,N","","","20190208",",,N","","","","","432",",,N,01,","135",",,N,13,","20.3",",,N,08,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","109.3",",,,N","671",",,,N","","","","","","","","","",""
"USC00203331","2019-03","42.8971","-85.7794","188.4","GRANDVILLE 1 SW, MI US","","","","","14",",N","9",",N","0",",N","14",",N","2",",N","","","","","","","","","","","","","","","20190306",",,N","20190305",",,N","","","20190310",",,N","","","","","292",",,N,06,","74",",,N,05,","17.8",",,N,10,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.4",",,,N","206",",,,N","","","","","","","","","",""
"USC00203331","2019-04","42.8971","-85.7794","188.4","GRANDVILLE 1 SW, MI US","","","","","14",",N","9",",N","0",",N","1",",N","1",",N","","","","","","","","","","","","","","","20190415",",,N","20190415",",,N","","","20190415",",,N","","","","","102",",,N,15,","112",",,N,15,","21.8",",,N,15,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","105.8",",,,N","125",",,,N","","","","","","","","","",""
"USC00203331","2019-05","42.8971","-85.7794","188.4","GRANDVILLE 1 SW, MI US","","","","","22","1,N","14","1,N","1","1,N","0","1,N","0","1,N","","","","","","","","","","","","","","","20190531","+,1,N","20190531","+,1,N","","","20190501",",1,N","","","","","0","1,,N,31,+","0","1,,N,31,+","37.1","1,,N,01,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","147.6","1,,,N","0","1,,,N","","","","","","","","","",""
"USC00203331","2019-06","42.8971","-85.7794","188.4","GRANDVILLE 1 SW, MI US","","","","","14",",N","11",",N","1",",N","0",",N","0",",N","","","","","","","","","","","","","","","20190630","+,,N","20190630","+,,N","","","20190610",",,N","","","","","0",",,N,30,+","0",",,N,30,+","27.7",",,N,10,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","116.3",",,,N","0",",,,N","","","","","","","","","",""
"USC00203331","2019-07","42.8971","-85.7794","188.4","GRANDVILLE 1 SW, MI US","","","","","11",",N","8",",N","1",",N","0",",N","0",",N","","","","","","","","","","","","","","","20190731","+,,N","20190731","+,,N","","","20190720",",,N","","","","","0",",,N,31,+","0",",,N,31,+","26.7",",,N,20,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.8",",,,N","0",",,,N","","","","","","","","","",""
"USC00203331","2019-08","42.8971","-85.7794","188.4","GRANDVILLE 1 SW, MI US","","","","","10",",N","6",",N","1",",N","0","1,N","0",",N","","","","","","","","","","","","","","","20190831","+,1,N","20190831","+,,N","","","20190815",",,N","","","","","0","1,,N,31,+","0",",,N,31,+","44.5",",,N,15,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.9",",,,N","0",",,,N","","","","","","","","","",""
"USC00203331","2019-09","42.8971","-85.7794","188.4","GRANDVILLE 1 SW, MI US","","","","","17",",N","10",",N","5",",N","0",",N","0",",N","","","","","","","","","","","","","","","20190930","+,,N","20190930","+,,N","","","20190923",",,N","","","","","0",",,N,30,+","0",",,N,30,+","60.7",",,N,23,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","229.5",",,,N","0",",,,N","","","","","","","","","",""
"USC00203331","2019-10","42.8971","-85.7794","188.4","GRANDVILLE 1 SW, MI US","","","","","18","1,N","11","1,N","2","1,N","0","1,N","0","1,N","","","","","","","","","","","","","","","20191031","+,1,N","20191031",",1,N","","","20191002",",1,N","","","","","0","1,,N,31,+","0","1,T,N,31,","47.5","1,,N,02,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","182.8","1,,,N","0","1,T,,N","","","","","","","","","",""
"USC00203331","2019-11","42.8971","-85.7794","188.4","GRANDVILLE 1 SW, MI US","","","","","15",",N","8",",N","0",",N","5",",N","1",",N","","","","","","","","","","","","","","","20191112",",,N","20191112",",,N","","","20191127",",,N","","","","","127",",,N,12,","160",",,N,12,","22.6",",,N,27,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.6",",,,N","209",",,,N","","","","","","","","","",""
"USC00203331","2019-12","42.8971","-85.7794","188.4","GRANDVILLE 1 SW, MI US","","","","","12",",N","8",",N","1",",N","12",",N","5",",N","","","","","","","","","","","","","","","20191231",",,N","20191231",",,N","","","20191230",",,N","","","","","152",",,N,31,","163",",,N,31,","33.0",",,N,30,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","105.3",",,,N","457",",,,N","","","","","","","","","",""
"USC00203331","2020-01","42.8971","-85.7794","188.4","GRANDVILLE 1 SW, MI US","","","","","19",",N","5",",N","1",",N","20",",N","3",",N","","","","","","","","","","","","","","","20200119",",,N","20200119","+,,N","","","20200111",",,N","","","","","203",",,N,19,","127",",,N,19,+","42.9",",,N,11,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","104.4",",,,N","388",",,,N","","","","","","","","","",""
"USC00203331","2020-02","42.8971","-85.7794","188.4","GRANDVILLE 1 SW, MI US","","","","","15",",N","3",",N","0",",N","19",",N","7",",N","","","","","","","","","","","","","","","20200218","+,,N","20200210",",,N","","","20200210",",,N","","","","","102",",,N,18,+","76",",,N,10,","6.4",",,N,10,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.4",",,,N","402",",,,N","","","","","","","","","",""
"USC00203331","2020-03","42.8971","-85.7794","188.4","GRANDVILLE 1 SW, MI US","","","","","14",",N","7",",N","2",",N","1",",N","1",",N","","","","","","","","","","","","","","","20200323",",,N","20200323",",,N","","","20200328",",,N","","","","","64",",,N,23,","64",",,N,23,","27.7",",,N,28,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","104.7",",,,N","67",",,,N","","","","","","","","","",""
"USC00203331","2020-04","42.8971","-85.7794","188.4","GRANDVILLE 1 SW, MI US","","","","","20",",N","9",",N","1",",N","1",",N","2",",N","","","","","","","","","","","","","","","20200415",",,N","20200416",",,N","","","20200429",",,N","","","","","38",",,N,15,","41",",,N,16,","43.9",",,N,29,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.2",",,,N","77",",,,N","","","","","","","","","",""
"USC00203331","2020-05","42.8971","-85.7794","188.4","GRANDVILLE 1 SW, MI US","","","","","10",",N","6",",N","2",",N","0",",N","0",",N","","","","","","","","","","","","","","","20200531","+,,N","20200531","+,,N","","","20200518",",,N","","","","","0",",,N,31,+","0",",,N,31,+","68.6",",,N,18,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","142.3",",,,N","0",",,,N","","","","","","","","","",""
"USC00203331","2020-06","42.8971","-85.7794","188.4","GRANDVILLE 1 SW, MI US","","","","","9",",N","5",",N","1",",N","0",",N","0",",N","","","","","","","","","","","","","","","20200630","+,,N","20200630","+,,N","","","20200627",",,N","","","","","0",",,N,30,+","0",",,N,30,+","25.7",",,N,27,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.4",",,,N","0",",,,N","","","","","","","","","",""
"USC00203331","2020-07","42.8971","-85.7794","188.4","GRANDVILLE 1 SW, MI US","","","","","6",",N","4",",N","1",",N","0",",N","0",",N","","","","","","","","","","","","","","","20200731","+,,N","20200731","+,,N","","","20200720",",,N","","","","","0",",,N,31,+","0",",,N,31,+","26.7",",,N,20,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.1",",,,N","0",",,,N","","","","","","","","","",""
"USC00203331","2020-08","42.8971","-85.7794","188.4","GRANDVILLE 1 SW, MI US","","","","","7",",N","3",",N","0",",N","0",",N","0",",N","","","","","","","","","","","","","","","20200831","+,,N","20200831","+,,N","","","20200802",",,N","","","","","0",",,N,31,+","0",",,N,31,+","17.3",",,N,02,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.8",",,,N","0",",,,N","","","","","","","","","",""
"USC00203331","2020-09","42.8971","-85.7794","188.4","GRANDVILLE 1 SW, MI US","","","","","10",",N","6",",N","0",",N","0",",N","0",",N","","","","","","","","","","","","","","","20200930","+,,N","20200930","+,,N","","","20200908",",,N","","","","","0",",,N,30,+","0",",,N,30,+","24.4",",,N,08,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.1",",,,N","0",",,,N","","","","","","","","","",""
"USC00203331","2020-10","42.8971","-85.7794","188.4","GRANDVILLE 1 SW, MI US","","","","","17",",N","11",",N","0",",N","0",",N","0",",N","","","","","","","","","","","","","","","20201031","+,,N","20201031","+,,N","","","20201024",",,N","","","","","0",",,N,31,+","0",",,N,31,+","19.1",",,N,24,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.4",",,,N","0",",,,N","","","","","","","","","",""
"USC00203331","2020-11","42.8971","-85.7794","188.4","GRANDVILLE 1 SW, MI US","","","","","10",",N","7",",N","1",",N","0",",N","0",",N","","","","","","","","","","","","","","","20201130","+,,N","20201125",",,N","","","20201111",",,N","","","","","0",",,N,30,+","13",",,N,25,","28.2",",,N,11,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.9",",,,N","16",",,,N","","","","","","","","","",""
"USC00203331","2020-12","42.8971","-85.7794","188.4","GRANDVILLE 1 SW, MI US","","","","","11",",N","5",",N","2",",N","4",",N","2",",N","","","","","","","","","","","","","","","20201230",",,N","20201230",",,N","","","20201213",",,N","","","","","114",",,N,30,","137",",,N,30,","26.9",",,N,13,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.6",",,,N","235",",,,N","","","","","","","","","",""
"USC00203331","2021-01","42.8971","-85.7794","188.4","GRANDVILLE 1 SW, MI US","","","","","15",",N","6",",N","0",",N","23",",N","7",",N","","","","","","","","","","","","","","","20210131",",,N","20210127",",,N","","","20210102",",,N","","","","","127",",,N,31,","86",",,N,27,","10.2",",,N,02,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.8",",,,N","392",",,,N","","","","","","","","","",""
"USC00203331","2021-02","42.8971","-85.7794","188.4","GRANDVILLE 1 SW, MI US","","","","","18",",N","7",",N","0",",N","28",",N","9",",N","","","","","","","","","","","","","","","20210216","+,,N","20210206",",,N","","","20210205",",,N","","","","","356",",,N,16,+","188",",,N,06,","14.7",",,N,05,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.2",",,,N","807",",,,N","","","","","","","","","",""
"USC00203331","2021-03","42.8971","-85.7794","188.4","GRANDVILLE 1 SW, MI US","","","","","11",",N","2",",N","0",",N","3",",N","0",",N","","","","","","","","","","","","","","","20210303","+,,N","20210316",",,N","","","20210326",",,N","","","","","51",",,N,03,+","3",",,N,16,","23.1",",,N,26,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.4",",,,N","3",",,,N","","","","","","","","","",""
"USC00203331","2021-04","42.8971","-85.7794","188.4","GRANDVILLE 1 SW, MI US","","","","","13",",N","5",",N","0",",N","0",",N","0",",N","","","","","","","","","","","","","","","20210401",",,N","20210422","+,,N","","","20210411",",,N","","","","","0",",T,N,01,","0",",T,N,22,+","20.1",",,N,11,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.0",",,,N","0",",T,,N","","","","","","","","","",""
"USC00203331","2021-05","42.8971","-85.7794","188.4","GRANDVILLE 1 SW, MI US","","","","","12",",N","6",",N","1",",N","0",",N","0",",N","","","","","","","","","","","","","","","20210531","+,,N","20210531","+,,N","","","20210526",",,N","","","","","0",",,N,31,+","0",",,N,31,+","26.4",",,N,26,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.2",",,,N","0",",,,N","","","","","","","","","",""
"USC00203331","2021-06","42.8971","-85.7794","188.4","GRANDVILLE 1 SW, MI US","","","","","16",",N","9",",N","4",",N","0",",N","0",",N","","","","","","","","","","","","","","","20210630","+,,N","20210630","+,,N","","","20210626",",,N","","","","","0",",,N,30,+","0",",,N,30,+","42.4",",,N,26,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","193.4",",,,N","0",",,,N","","","","","","","","","",""
"USC00203331","2021-07","42.8971","-85.7794","188.4","GRANDVILLE 1 SW, MI US","","","","","11",",N","6",",N","1",",N","0",",N","0",",N","","","","","","","","","","","","","","","20210731","+,,N","20210731","+,,N","","","20210723",",,N","","","","","0",",,N,31,+","0",",,N,31,+","33.3",",,N,23,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.6",",,,N","0",",,,N","","","","","","","","","",""
"USC00203331","2021-08","42.8971","-85.7794","188.4","GRANDVILLE 1 SW, MI US","","","","","8",",N","4",",N","1",",N","0",",N","0",",N","","","","","","","","","","","","","","","20210831","+,,N","20210831","+,,N","","","20210812",",,N","","","","","0",",,N,31,+","0",",,N,31,+","29.2",",,N,12,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.2",",,,N","0",",,,N","","","","","","","","","",""
"USC00203331","2021-09","42.8971","-85.7794","188.4","GRANDVILLE 1 SW, MI US","","","","","12",",N","10",",N","1",",N","0","1,N","0","1,N","","","","","","","","","","","","","","","20210930","+,1,N","20210930","+,1,N","","","20210914",",,N","","","","","0","1,,N,30,+","0","1,,N,30,+","30.2",",,N,14,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.4",",,,N","0","1,,,N","","","","","","","","","",""
"USC00203331","2021-10","42.8971","-85.7794","188.4","GRANDVILLE 1 SW, MI US","","","","","19",",N","14",",N","3",",N","0",",N","0",",N","","","","","","","","","","","","","","","20211031","+,,N","20211031","+,,N","","","20211004",",,N","","","","","0",",,N,31,+","0",",,N,31,+","35.1",",,N,04,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","185.7",",,,N","0",",,,N","","","","","","","","","",""
"USC00203331","2021-11","42.8971","-85.7794","188.4","GRANDVILLE 1 SW, MI US","","","","","15",",N","7",",N","1",",N","3",",N","3",",N","","","","","","","","","","","","","","","20211130",",,N","20211130",",,N","","","20211118",",,N","","","","","76",",,N,30,","76",",,N,30,","25.7",",,N,18,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.1",",,,N","206",",,,N","","","","","","","","","",""
"USC00203331","2021-12","42.8971","-85.7794","188.4","GRANDVILLE 1 SW, MI US","","","","","21",",N","8",",N","0",",N","8","1,N","5",",N","","","","","","","","","","","","","","","20211230","+,1,N","20211207",",,N","","","20211211",",,N","","","","","76","1,,N,30,+","64",",,N,07,","16.5",",,N,11,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.4",",,,N","280",",,,N","","","","","","","","","",""
"USC00203331","2022-01","42.8971","-85.7794","188.4","GRANDVILLE 1 SW, MI US","","","","","13",",N","5",",N","0",",N","30",",N","5",",N","","","","","","","","","","","","","","","20220107",",,N","20220106",",,N","","","20220106",",,N","","","","","267",",,N,07,","241",",,N,06,","10.2",",,N,06,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.1",",,,N","638",",,,N","","","","","","","","","",""
"USC00203331","2022-02","42.8971","-85.7794","188.4","GRANDVILLE 1 SW, MI US","","","","","17",",N","9",",N","1",",N","25",",N","7",",N","","","","","","","","","","","","","","","20220211",",,N","20220203",",,N","","","20220217",",,N","","","","","229",",,N,11,","91",",,N,03,","26.4",",,N,17,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.4",",,,N","515",",,,N","","","","","","","","","",""
"USC00203331","2022-03","42.8971","-85.7794","188.4","GRANDVILLE 1 SW, MI US","","","","","16",",N","9",",N","1",",N","4",",N","2",",N","","","","","","","","","","","","","","","20220308",",,N","20220308",",,N","","","20220331",",,N","","","","","38",",,N,08,","43",",,N,08,","37.3",",,N,31,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.3",",,,N","164",",,,N","","","","","","","","","",""
"USC00203331","2022-04","42.8971","-85.7794","188.4","GRANDVILLE 1 SW, MI US","","","","","16",",N","12",",N","1",",N","0","1,N","0","1,N","","","","","","","","","","","","","","","20220419","+,1,N","20220419",",1,N","","","20220423",",,N","","","","","0","1,T,N,19,+","8","1,,N,19,","32.8",",,N,23,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","121.0",",,,N","16","1,,,N","","","","","","","","","",""
"USC00203331","2022-05","42.8971","-85.7794","188.4","GRANDVILLE 1 SW, MI US","","","","","14",",N","7",",N","1",",N","0",",N","0",",N","","","","","","","","","","","","","","","20220531","+,,N","20220531","+,,N","","","20220501",",,N","","","","","0",",,N,31,+","0",",,N,31,+","36.8",",,N,01,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","105.6",",,,N","0",",,,N","","","","","","","","","",""
"USC00203331","2022-06","42.8971","-85.7794","188.4","GRANDVILLE 1 SW, MI US","","","","","9",",N","5",",N","0",",N","0",",N","0",",N","","","","","","","","","","","","","","","20220630","+,,N","20220630","+,,N","","","20220609",",,N","","","","","0",",,N,30,+","0",",,N,30,+","13.7",",,N,09,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.4",",,,N","0",",,,N","","","","","","","","","",""
"USC00203331","2022-07","42.8971","-85.7794","188.4","GRANDVILLE 1 SW, MI US","","","","","15",",N","3",",N","2",",N","0",",N","0",",N","","","","","","","","","","","","","","","20220731","+,,N","20220731","+,,N","","","20220724",",,N","","","","","0",",,N,31,+","0",",,N,31,+","54.6",",,N,24,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.9",",,,N","0",",,,N","","","","","","","","","",""
"USC00203331","2022-08","42.8971","-85.7794","188.4","GRANDVILLE 1 SW, MI US","","","","","10",",N","7",",N","2",",N","0",",N","0",",N","","","","","","","","","","","","","","","20220831","+,,N","20220831","+,,N","","","20220814",",,N","","","","","0",",,N,31,+","0",",,N,31,+","57.7",",,N,14,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","122.3",",,,N","0",",,,N","","","","","","","","","",""
"USC00203331","2022-09","42.8971","-85.7794","188.4","GRANDVILLE 1 SW, MI US","","","","","7",",N","3",",N","0",",N","0","1,N","0","1,N","","","","","","","","","","","","","","","20220930","+,1,N","20220930","+,1,N","","","20220912",",,N","","","","","0","1,,N,30,+","0","1,,N,30,+","23.4",",,N,12,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.2",",,,N","0","1,,,N","","","","","","","","","",""
"USC00203331","2022-10","42.8971","-85.7794","188.4","GRANDVILLE 1 SW, MI US","","","","","12",",N","9",",N","1",",N","0",",N","0",",N","","","","","","","","","","","","","","","20221031","+,,N","20221018",",,N","","","20221026",",,N","","","","","0",",,N,31,+","0",",T,N,18,","29.7",",,N,26,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","121.9",",,,N","0",",T,,N","","","","","","","","","",""
"USC00203331","2022-11","42.8971","-85.7794","188.4","GRANDVILLE 1 SW, MI US","","","","","13",",N","7",",N","0",",N","9",",N","4",",N","","","","","","","","","","","","","","","20221120",",,N","20221118",",,N","","","20221118",",,N","","","","","191",",,N,20,","140",",,N,18,","10.4",",,N,18,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.1",",,,N","418",",,,N","","","","","","","","","",""
"USC00203331","2022-12","42.8971","-85.7794","188.4","GRANDVILLE 1 SW, MI US","","","","","15",",N","7",",N","0",",N","13",",N","7",",N","","","","","","","","","","","","","","","20221225",",,N","20221218",",,N","","","20221218",",,N","","","","","406",",,N,25,","241",",,N,18,","14.0",",,N,18,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.6",",,,N","1129",",,,N","","","","","","","","","",""
"USC00203331","2023-01","42.8971","-85.7794","188.4","GRANDVILLE 1 SW, MI US","0.0","7","0.0",",7","22",",7","13",",7","0",",7","7",",7","6",",7","0",",7","22",",7","4",",7","0",",7","0",",7","21","","20230131",",,7","20230130","+,,7","20230129",",,7","","","20230129",",,7","20230112",",,7","-14.4",",7,31,","254",",,7,30,+","193",",,7,29,","15.2",",,7,29,","9.4",",7,12,","","","   4.4",",,,7,3,2","   3.9",",,,7,5,2","559.6",",7","   5.6",",,,7,3,2","   5.6",",,,7,5,2","   1.1",",,,7,3,2","   1.1",",,,7,5,2","   1.1",",,,7,3,2","   1.1",",,,7,5,2","   2.6",",,,7,3,2","   2.2",",,,7,5,2","   3.4",",,,7,3,2","   3.0",",,,7,5,2","83.6",",,,7","505",",,,7","0.28",",7","2.60",",,,7","-2.04",",,,7","250","1,7","13.9","1,7"
"USC00203331","2023-02","42.8971","-85.7794","188.4","GRANDVILLE 1 SW, MI US","0.0","7","0.0",",7","11",",7","6",",7","3",",7","20",",7","3",",7","0",",7","26",",7","6",",7","0",",7","0",",7","13","","20230201",",,7","20230201",",,7","20230217",",,7","","","20230228",",,7","20230215",",,7","-14.4",",7,01,","203",",,7,01,","130",",,7,17,","32.8",",,7,28,","12.8",",7,15,","","","   3.3",",,,7,3,2","   2.8",",,,7,5,2","542.7",",7","   5.0",",,,7,3,2","   4.4",",,,7,5,2","   0.6",",,,7,3,2","   0.0",",,,7,5,2","   0.6",",,,7,3,2","   0.0",",,,7,5,2","   1.2",",,,7,3,2","   0.7",",,,7,5,2","   2.0",",,,7,3,2","   1.3",",,,7,5,2","129.9",",,,7","222",",,,7","-1.05",",7","3.48",",,,7","-5.57",",,,7","","","16.1","1,7"
