"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HN05","HN05_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","HX05","HX05_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LN05","LN05_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","LX05","LX05_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MN05","MN05_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MX05","MX05_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00208706","2011-07","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","79.7","K","69.9","1,K","9",",K","5",",K","0",",K","0",",K","0",",K","0","1,K","0","1,K","0",",K","26",",K","2",",K","1","","20110727","+,1,K","20110731","+,,K","20110731","+,,K","5","","20110718",",,K","20110721",",,K","8.9","1,K,27,+","0",",,K,31,+","0",",,K,31,+","18.3",",,K,18,","33.3",",K,21,","21.6","K","","","","","","","","","","","21.6",",K","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.7",",,,K","0",",,,K","19.91","1,K","26.00",",,,K","13.81","1,,,K"
"USC00208706","2011-08","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","98.3","K","18.6",",K","10",",K","5",",K","2",",K","0",",K","0",",K","0",",K","0",",K","0",",K","27",",K","0",",K","2","","20110829","+,,K","20110831","+,,K","20110820",",,K","3","","20110807",",,K","20110806",",,K","5.6",",K,29,+","0",",,K,31,+","0",",T,K,20,","30.0",",,K,07,","28.3",",K,06,","69.4","K","","","","","","","","","","","47.8",",K","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.6",",,,K","0",",T,,K","17.39",",K","23.53",",,,K","11.25",",,,K"
"USC00208706","2011-09","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","101.4","K","3.1",",K","15",",K","5",",K","1",",K","0",",K","0",",K","0",",K","3",",K","0",",K","9",",K","0",",K","2","","20110916",",,K","20110930","+,,K","20110915",",,K","3","","20110904",",,K","20110902",",,K","-3.3",",K,16,","0",",,K,30,+","0",",T,K,15,","27.2",",,K,04,","27.2",",K,02,","266.5","K","","","","","","","","","","","197.1",",K","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.3",",,,K","0",",T,,K","11.87",",K","17.21",",,,K","6.52",",,,K"
"USC00208706","2011-10","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","105.0","K","3.6","1,K","11",",K","4",",K","0",",K","0",",K","0",",K","0","1,K","12","1,K","0",",K","8",",K","0",",K","1","","20111001",",1,K","20111031","+,,K","20111031","+,,K","","","20111015",",,K","20111009",",,K","-2.8","1,K,01,","0",",,K,31,+","0",",,K,31,+","19.8",",,K,15,","26.7",",K,09,","571.2","K","","","","","","","","","","","304.7",",K","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.9",",,,K","0",",,,K","8.29","1,K","12.86",",,,K","3.72","1,,,K"
"USC00208706","2011-11","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","105.0","K","0.0",",K","9",",K","5",",K","0",",K","12",",K","5",",K","0",",K","24",",K","8",",K","0",",K","0",",K","","","20111118",",,K","20111120","+,,K","20111120",",,K","","","20111110",",,K","20111125",",,K","-10.0",",K,18,","178",",,K,20,+","180",",,K,20,","13.5",",,K,10,","11.7",",K,25,","1103.7","K","","","","","","","","","","","532.5",",K","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.7",",,,K","480",",,,K","0.58",",K","4.29",",,,K","-3.13",",,,K"
"USC00208706","2011-12","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","105.0","K","0.0","1,K","17",",K","4",",K","0",",K","31",",K","5",",K","0","1,K","30","1,K","22",",K","0",",K","0",",K","3","","20111218","+,1,K","20111231","+,,K","20111204",",,K","","","20111215",",,K","20111212",",,K","-16.7","1,K,18,+","178",",,K,31,+","132",",,K,04,","10.9",",,K,15,","8.3",",K,12,","1807.9","K","","","","","","","","","","","704.2",",K","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.4",",,,K","421",",,,K","-5.23","1,K","-1.94",",,,K","-8.52","1,,,K"
"USC00208706","2012-01","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","0.0","7","0.0",",K","18",",K","7",",K","0",",K","31",",K","12",",K","7",",K","31",",K","23",",K","0",",K","0",",K","","","20120121","+,,K","20120131","+,,K","20120124",",,K","","","20120124",",,K","20120111",",,K","-24.4",",K,21,+","610",",,K,31,+","208",",,K,24,","17.8",",,K,24,","7.2",",K,11,","2605.8","7","","","","","","","","","","","797.9",",K","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.0",",,,K","865",",,,K","-7.41",",K","-3.69",",,,K","-11.12",",,,K"
"USC00208706","2012-02","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","0.0","7","0.0",",K","15",",K","2",",K","0",",K","29",",K","5",",K","0",",K","29",",K","14",",K","0",",K","0",",K","","","20120220","+,,K","20120229","+,,K","20120227",",,K","","","20120227",",,K","20120206",",,K","-15.6",",K,20,+","610",",,K,29,+","64",",,K,27,","4.6",",,K,27,","7.2",",K,06,","3268.7","7","","","","","","","","","","","662.9",",K","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.2",",,,K","305",",,,K","-4.53",",K","-0.44",",,,K","-8.61",",,,K"
"USC00208706","2012-03","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","2.6","7","2.6","1,K","14",",K","8",",K","0",",K","17",",K","4",",K","1","1,K","17","1,K","7",",K","6",",K","0",",K","","","20120305",",1,K","20120305","+,,K","20120301",",,K","","","20120301",",,K","20120320",",,K","-21.7","1,K,05,","762",",,K,05,+","147",",,K,01,","10.4",",,K,01,","26.1",",K,20,","3671.2","7","","","","","","","","","","","402.5",",K","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.1",",,,K","424",",,,K","4.85","1,K","10.09",",,,K","-0.39","1,,,K"
"USC00208706","2012-04","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","2.6","7","0.0","1,K","12",",K","4",",K","0",",K","1",",K","1",",K","0","1,K","21","1,K","0",",K","1",",K","0",",K","1","","20120407","+,1,K","20120417",",,K","20120417",",,K","","","20120419",",,K","20120415",",,K","-7.2","1,K,07,+","25",",,K,17,","46",",,K,17,","15.0",",,K,19,","21.7",",K,15,","4097.6","7","","","","","","","","","","","426.4",",K","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.0",",,,K","65",",,,K","3.63","1,K","10.12",",,,K","-2.87","1,,,K"
"USC00208706","2012-05","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","10.2","7","7.6",",K","15",",K","9",",K","0",",K","0",",K","0",",K","0",",K","3",",K","0",",K","11",",K","0",",K","2","","20120531",",,K","20120531","+,,K","20120531","+,,K","6","","20120521",",,K","20120520",",,K","-1.7",",K,31,","0",",,K,31,+","0",",,K,31,+","19.8",",,K,21,","30.6",",K,20,","4288.2","7","","","","","","","","","","","190.6",",K","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.7",",,,K","0",",,,K","12.43",",K","19.33",",,,K","5.53",",,,K"
"USC00208706","2012-06","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","41.6","7","31.4",",K","13",",K","8",",K","2",",K","0",",K","0",",K","0",",K","1",",K","0",",K","24",",K","0",",K","","","20120601",",,K","20120630","+,,K","20120630","+,,K","7","","20120621",",,K","20120628",",,K","-1.7",",K,01,","0",",,K,30,+","0",",,K,30,+","44.5",",,K,21,","31.1",",K,28,","4370.7","7","","","","","","","","","","","82.5",",K","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","117.8",",,,K","0",",,,K","16.63",",K","23.37",",,,K","9.89",",,,K"
"USC00208706","2012-07","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","104.0","7","62.4",",7","13",",7","6",",7","3",",7","","","","","0",",7","0",",7","0",",7","30",",7","1",",7","","","20120729","+,,7","","","","","3","","20120703",",,7","20120705",",,7","6.1",",7,29,+","","","","","48.3",",,7,03,","32.2",",7,05,","13.6","7","","","","","","","","","","","13.6",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","156.4",",,,7","","","19.91",",7","26.60",",,,7","13.22",",,,7"
"USC00208706","2012-08","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","127.4","7","23.4",",K","9",",K","5",",K","0",",K","0",",K","0",",K","0",",K","0",",K","0",",K","21",",K","0",",K","2","","20120812",",,K","20120831","+,,K","20120831","+,,K","1","","20120807",",,K","20120826",",,K","5.0",",K,12,","0",",,K,31,+","0",",,K,31,+","7.1",",,K,07,","30.6",",K,26,","80.3","7","","","","","","","","","","","66.7",",K","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.7",",,,K","0",",,,K","16.94",",K","23.30",",,,K","10.58",",,,K"
"USC00208706","2012-09","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","134.6","7","7.2",",K","12",",K","11",",K","0",",K","0",",K","0",",K","0",",K","9",",K","0",",K","9",",K","0",",K","","","20120928","+,,K","20120924",",,K","20120924",",,K","3","","20120905",",,K","20120905",",,K","-2.8",",K,28,+","0",",T,K,24,","5",",,K,24,","20.8",",,K,05,","28.9",",K,05,","301.9","7","","","","","","","","","","","221.6",",K","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.5",",,,K","5",",,,K","11.19",",K","17.75",",,,K","4.63",",,,K"
"USC00208706","2012-10","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","134.6","7","0.0","1,7","16",",7","8",",7","1",",7","1",",7","1",",7","0","1,7","14","1,7","0",",7","2",",7","0",",7","3","","20121030","+,1,7","20121011",",,7","20121011",",,7","2","","20121026",",,7","20121004",",,7","-6.7","1,7,30,+","25",",,7,11,","46",",,7,11,","39.9",",,7,26,","22.2",",7,04,","695.4","7","","","","","","","","","","","393.5",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.0",",,,7","80",",,,7","5.42","1,7","10.29",",,,7","0.54","1,,,7"
"USC00208706","2012-11","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","134.6","7","0.0",",7","14",",7","6",",7","0",",7","10","3,7","5","1,7","0",",7","22",",7","10",",7","0",",7","0",",7","","","20121127",",,7","20121128","+,3,7","20121126",",1,7","","","20121112",",,7","20121123",",,7","-12.2",",7,27,","152","3,,7,28,+","97","1,,7,26,","18.3",",,7,12,","15.6",",7,23,","1256.4","7","","","","","","","","","","","561.0",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.8",",,,7","382","1,,,7","-0.37",",7","3.06",",,,7","-3.79",",,,7"
"USC00208706","2012-12","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","134.6","7","0.0",",7","18",",7","3",",7","0",",7","17",",7","3",",7","0",",7","28",",7","21",",7","0",",7","0",",7","","","20121226",",,7","20121231","+,,7","20121221",",,7","","","20121221",",,7","20121204",",,7","-14.4",",7,26,","178",",,7,31,+","132",",,7,21,","13.2",",,7,21,","10.0",",7,04,","1971.6","7","","","","","","","","","","","715.2",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.7",",,,7","270",",,,7","-4.74",",7","-2.11",",,,7","-7.36",",,,7"
"USC00208706","2013-01","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","0.0","7","0.0","1,7","19",",7","5",",7","0",",7","31",",7","6",",7","7","1,7","29","1,7","21",",7","0",",7","0",",7","","","20130125","+,1,7","20130131",",,7","20130128",",,7","","","20130128",",,7","20130113","+,,7","-27.2","1,7,25,+","381",",,7,31,","102",",,7,28,","7.9",",,7,28,","6.7",",7,13,+","2802.8","7","","","","","","","","","","","831.2",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.9",",,,7","456",",,,7","-9.18","1,7","-4.99",",,,7","-13.36","1,,,7"
"USC00208706","2013-02","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","0.0","7","0.0",",7","17",",7","6",",7","0",",7","28",",7","8",",7","10",",7","28",",7","24",",7","0",",7","0",",7","","","20130218","+,,7","20130224","+,,7","20130219",",,7","","","20130211",",,7","20130214",",,7","-26.7",",7,18,+","584",",,7,24,+","112",",,7,19,","6.6",",,7,11,","3.9",",7,14,","3594.4","7","","","","","","","","","","","791.6",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.4",",,,7","681",",,,7","-9.94",",7","-5.33",",,,7","-14.55",",,,7"
"USC00208706","2013-03","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","0.0","7","0.0",",7","16",",7","6",",7","0",",7","31",",7","7",",7","4",",7","31",",7","20",",7","0",",7","0",",7","","","20130304",",,7","20130323","+,,7","20130319",",,7","","","20130311",",,7","20130330",",,7","-21.1",",7,04,","635",",,7,23,+","142",",,7,19,","16.0",",,7,11,","8.9",",7,30,","4366.0","7","","","","","","","","","","","771.6",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.7",",,,7","596",",,,7","-6.56",",7","-1.66",",,,7","-11.45",",,,7"
"USC00208706","2013-04","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","0.0","7","0.0",",7","21",",7","11",",7","0",",7","30",",7","7",",7","0",",7","25",",7","4",",7","0",",7","0",",7","2","","20130404",",,7","20130424","+,,7","20130412",",,7","","","20130415",",,7","20130429","+,,7","-16.7",",7,04,","584",",,7,24,+","104",",,7,12,","23.4",",,7,15,","20.0",",7,29,+","4920.5","7","","","","","","","","","","","554.5",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","127.9",",,,7","615",",,,7","-0.15",",7","4.46",",,,7","-4.76",",,,7"
"USC00208706","2013-05","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","1.9","7","1.9",",7","12",",7","9",",7","0",",7","3","3,7","1","3,7","0",",7","13",",7","2",",7","12",",7","0",",7","1","","20130514","+,,7","20130501",",3,7","20130512",",3,7","2","","20130523",",,7","20130531",",,7","-4.4",",7,14,+","203","3,,7,01,","53","3,,7,12,","21.6",",,7,23,","28.3",",7,31,","5200.8","7","","","","","","","","","","","280.3",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.1",",,,7","76","3,,,7","9.35",",7","16.01",",,,7","2.69",",,,7"
"USC00208706","2013-06","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","19.3","7","17.4",",7","15",",7","9",",7","1",",7","","","","","0",",7","4",",7","0",",7","13",",7","0",",7","1","","20130604","+,,7","","","","","5","","20130621",",,7","20130627","+,,7","-1.7",",7,04,+","","","","","25.4",",,7,21,","28.3",",7,27,+","5340.1","7","","","","","","","","","","","139.3",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.7",",,,7","","","14.27",",7","20.39",",,,7","8.14",",,,7"
"USC00208706","2013-07","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","71.5","7","52.2",",7","10",",7","8",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","20",",7","0",",7","","","20130703","+,,7","20130731","+,,7","20130731","+,,7","4","","20130719",",,7","20130717",",,7","2.2",",7,03,+","0",",,7,31,+","0",",,7,31,+","27.9",",,7,19,","30.6",",7,17,","82.5","7","","","","","","","","","","","82.5",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","113.3",",,,7","0",",,,7","17.35",",7","23.10",",,,7","11.61",",,,7"
"USC00208706","2013-08","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","107.5","7","36.0",",7","9",",7","4",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","19",",7","0",",7","2","","20130814",",,7","20130831","+,,7","20130831","+,,7","4","","20130826",",,7","20130826",",,7","3.9",",7,14,","0",",,7,31,+","0",",,7,31,+","12.7",",,7,26,","31.1",",7,26,","166.5","7","","","","","","","","","","","84.0",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.0",",,,7","0",",,,7","16.78",",7","22.68",",,,7","10.89",",,,7"
"USC00208706","2013-09","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","112.7","7","5.2",",7","11",",7","3",",7","0",",7","0","1,7","0",",7","0",",7","3",",7","0",",7","11",",7","0",",7","","","20130917","+,,7","20130930","+,1,7","20130930","+,,7","1","","20130920",",,7","20130928","+,,7","-1.7",",7,17,+","0","1,,7,30,+","0",",,7,30,+","5.3",",,7,20,","25.0",",7,28,+","340.0","7","","","","","","","","","","","173.5",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.1",",,,7","0",",,,7","12.72",",7","19.07",",,,7","6.38",",,,7"
"USC00208706","2013-10","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","112.7","7","0.0",",7","20",",7","8",",7","0",",7","1","1,7","1",",7","0",",7","17",",7","0",",7","6",",7","0",",7","","","20131030","+,,7","20131022",",1,7","20131022",",,7","","","20131006",",,7","20131002",",,7","-7.8",",7,30,+","25","1,,7,22,","41",",,7,22,","24.1",",,7,06,","22.8",",7,02,","708.3","7","","","","","","","","","","","368.3",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.0",",,,7","87",",,,7","6.45",",7","10.71",",,,7","2.20",",,,7"
"USC00208706","2013-11","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","112.7","7","0.0",",7","21",",7","13",",7","0",",7","21","3,7","11","1,7","0",",7","28",",7","12",",7","0",",7","0",",7","","","20131130","+,,7","20131129","+,3,7","20131127",",1,7","","","20131117",",,7","20131101",",,7","-14.4",",7,30,+","203","3,,7,29,+","140","1,,7,27,","20.6",",,7,17,","10.0",",7,01,","1322.8","7","","","","","","","","","","","614.5",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.9",",,,7","732","1,,,7","-2.15",",7","1.20",",,,7","-5.50",",,,7"
"USC00208706","2013-12","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","112.7","7","0.0",",7","21",",7","4",",7","0",",7","29","2,7","9","1,7","12",",7","31",",7","29",",7","0",",7","0",",7","","","20131217","+,,7","20131226","+,2,7","20131205",",1,7","","","20131205",",,7","20131229",",,7","-26.7",",7,17,+","381","2,,7,26,+","97","1,,7,05,","18.0",",,7,05,","1.1",",7,29,","2273.9","7","","","","","","","","","","","951.1",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.3",",,,7","519","1,,,7","-12.35",",7","-8.50",",,,7","-16.19",",,,7"
"USC00208706","2014-01","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","0.0","7","0.0",",7","21",",7","8",",7","0",",7","28","3,7","12","1,7","19",",7","31",",7","31",",7","0",",7","0",",7","","","20140108","+,,7","20140131","+,3,7","20140131",",1,7","","","20140104",",,7","20140113",",,7","-27.8",",7,08,+","610","3,,7,31,+","122","1,,7,31,","10.9",",,7,04,","0.0",",7,13,","3325.8","7","","","","","","","","","","","1051.9",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.5",",,,7","940","1,,,7","-15.60",",7","-11.64",",,,7","-19.56",",,,7"
"USC00208706","2014-02","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","0.0","7","0.0",",7","14",",7","6",",7","0",",7","28",",7","6",",7","18",",7","28",",7","25",",7","0",",7","0",",7","","","20140212",",,7","20140222","+,,7","20140214",",,7","","","20140221",",,7","20140219",",,7","-27.2",",7,12,","737",",,7,22,+","127",",,7,14,","11.4",",,7,21,","5.6",",7,19,","4225.3","7","","","","","","","","","","","899.5",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.7",",,,7","552",",,,7","-13.79",",7","-9.00",",,,7","-18.58",",,,7"
"USC00208706","2014-03","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","0.0","7","0.0",",7","14",",7","6",",7","0",",7","31",",7","4",",7","12",",7","31",",7","21",",7","0",",7","0",",7","","","20140304",",,7","20140329","+,,7","20140328","+,,7","","","20140328","+,,7","20140331","+,,7","-30.0",",7,04,","762",",,7,29,+","117",",,7,28,+","11.7",",,7,28,+","11.1",",7,31,+","5074.5","7","","","","","","","","","","","849.2",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.4",",,,7","437",",,,7","-9.06",",7","-3.15",",,,7","-14.98",",,,7"
"USC00208706","2014-04","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","0.0","7","0.0",",7","16",",7","10",",7","0",",7","28","2,7","7",",7","0",",7","25",",7","4",",7","0",",7","0",",7","","","20140416",",,7","20140405",",2,7","20140405",",,7","1","","20140405",",,7","20140421",",,7","-16.7",",7,16,","686","2,,7,05,","226",",,7,05,","22.6",",,7,05,","18.9",",7,21,","5589.1","7","","","","","","","","","","","514.6",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.1",",,,7","713",",,,7","1.18",",7","6.40",",,,7","-4.04",",,,7"
"USC00208706","2014-05","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","7.5","7","7.5",",7","13",",7","7",",7","0",",7","0","4,7","0","4,7","0",",7","3",",7","0",",7","6",",7","0",",7","","","20140517",",,7","20140516","+,4,7","20140516","+,4,7","","","20140521",",,7","20140531","+,,7","-1.7",",7,17,","0","4,T,7,16,+","5","4,,7,16,+","14.2",",,7,21,","28.9",",7,31,+","5841.2","7","","","","","","","","","","","252.1",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.6",",,,7","10","4,,,7","10.44",",7","16.30",",,,7","4.59",",,,7"
"USC00208706","2014-06","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","29.4","7","21.9",",7","13",",7","7",",7","1",",7","","","","","0",",7","0",",7","0",",7","17",",7","0",",7","","","20140610","+,,7","","","","","","","20140625",",,7","20140601",",,7","4.4",",7,10,+","","","","","41.9",",,7,25,","30.0",",7,01,","5936.5","7","","","","","","","","","","","95.3",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.5",",,,7","","","15.88",",7","21.57",",,,7","10.20",",,,7"
"USC00208706","2014-07","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","49.7","7","20.3",",7","14",",7","11",",7","0",",7","","","","","0",",7","0",",7","0",",7","18",",7","0",",7","1","","20140705","+,,7","","","","","1","","20140702",",,7","20140722",",,7","4.4",",7,05,+","","","","","16.5",",,7,02,","30.0",",7,22,","103.6","7","","","","","","","","","","","103.6",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.5",",,,7","","","15.65",",7","21.24",",,,7","10.05",",,,7"
"USC00208706","2014-08","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","62.0","7","12.3",",7","9",",7","7",",7","0",",7","","","","","0",",7","0",",7","0",",7","17",",7","0",",7","1","","20140815",",,7","","","","","","","20140826",",,7","20140826","+,,7","2.8",",7,15,","","","","","18.5",",,7,26,","26.7",",7,26,+","185.9","7","","","","","","","","","","","82.3",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.1",",,,7","","","16.07",",7","21.22",",,,7","10.93",",,,7"
"USC00208706","2014-09","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","66.4","7","4.4",",7","10",",7","8",",7","1",",7","","","","","0",",7","3",",7","0",",7","11",",7","0",",7","","","20140913",",,7","","","","","","","20140911",",,7","20140929",",,7","-1.1",",7,13,","","","","","56.6",",,7,11,","26.7",",7,29,","354.4","7","","","","","","","","","","","168.5",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","109.2",",,,7","","","12.86",",7","18.11",",,,7","7.61",",,,7"
"USC00208706","2014-10","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","66.4","7","0.0","3,7","11","3,7","7","3,7","1","3,7","0","3,7","1","3,7","0","2,7","10","2,7","0","3,7","0","3,7","0","3,7","","","20141019",",2,7","20141031","+,3,7","20141031",",3,7","","","20141014",",3,7","20141025",",3,7","-2.8","2,7,19,","0","3,,7,31,+","51","3,,7,31,","26.2","3,,7,14,","18.3","3,7,25,","711.0","7","","","","","","","","","","","356.6","3,7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.4","3,,,7","51","3,,,7","5.58","3,7","9.31","3,,,7","1.86","2,,,7"
