"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00026468","1950-04","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","0.0","0","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","27",",0","0",",0","","","19500410",",,0","19500430","+,,0","19500430","+,,0","","","19500430","+,,0","19500421",",,0","-3.9",",0,10,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","29.4",",0,21,","2325.8","0","152.2",",0","0.0",",,,0","0",",,,0","13.26",",0","23.31",",,,0","3.21",",,,0","",""
"USC00026468","1950-05","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","7.7","0","7.7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","28",",0","1",",0","","","19500505",",,0","19500531","+,,0","19500504",",,0","","","19500504",",,0","19500531",",,0","-3.9",",0,05,","0",",,0,31,+","0",",T,0,04,","0.5",",,0,04,","32.8",",0,31,","2420.7","0","94.9",",0","0.5",",,,0","0",",T,,0","15.52",",0","25.64",",,,0","5.40",",,,0","",""
"USC00026468","1950-06","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","107.2","0","99.5",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","17",",0","","","19500609","+,,0","19500630","+,,0","19500630","+,,0","2","","19500622",",,0","19500629",",,0","2.8",",0,09,+","0",",,0,30,+","0",",,0,30,+","3.8",",,0,22,","37.8",",0,29,","2428.5","0","7.8",",0","3.8",",,,0","0",",,,0","21.39",",0","32.09",",,,0","10.70",",,,0","",""
"USC00026468","1950-07","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","251.5","0","144.3","4,0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","4,0","27","4,0","11","4,0","","","19500712",",,0","19500731","+,,0","19500718",",,0","9","","19500718",",,0","19500702","+,4,0","13.3",",0,12,","0",",,0,31,+","0",",T,0,18,","13.2",",,0,18,","37.2","4,0,02,+","0.0","0","0.0","4,0","34.2",",,,0","0",",T,,0","23.57","4,0","30.93","4,,,0","16.21",",,,0","",""
"USC00026468","1950-08","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","402.0","0","150.5",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","23",",0","","","19500819",",,0","19500831","+,,0","19500811",",,0","8","","19500811",",,0","19500831",",,0","11.1",",0,19,","0",",,0,31,+","0",",T,0,11,","13.0",",,0,11,","36.1",",0,31,","0.0","0","0.0",",0","19.9",",,,0","0",",T,,0","23.19",",0","32.77",",,,0","13.60",",,,0","",""
"USC00026468","1950-09","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","441.4","0","39.4",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","3",",0","","","19500926","+,,0","19500930","+,,0","19500930","+,,0","6","","19500922",",,0","19500901",",,0","5.6",",0,26,+","0",",,0,30,+","0",",,0,30,+","5.1",",,0,22,","37.2",",0,01,","20.0","0","20.0",",0","15.5",",,,0","0",",,,0","18.98",",0","27.68",",,,0","10.28",",,,0","",""
"USC00026468","1950-10","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","459.1","0","17.7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","19501029",",,0","19501031","+,,0","19501031","+,,0","","","19501031","+,,0","19501012",",,0","1.1",",0,29,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","31.1",",0,12,","50.0","0","30.0",",0","0.0",",,,0","0",",,,0","17.94",",0","27.95",",,,0","7.92",",,,0","",""
"USC00026468","1950-11","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","459.1","0","0.0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","9",",0","0",",0","","","19501111",",,0","19501130","+,,0","19501130","+,,0","","","19501115",",,0","19501108",",,0","-11.1",",0,11,","0",",,0,30,+","0",",,0,30,+","1.3",",,0,15,","23.9",",0,08,","344.0","0","294.0",",0","1.3",",,,0","0",",,,0","8.53",",0","18.64",",,,0","-1.57",",,,0","",""
"USC00026468","1950-12","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","459.1","0","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","0",",0","0",",0","","","19501225","+,,0","19501231","+,,0","19501231","+,,0","","","19501231","+,,0","19501201",",,0","-10.6",",0,25,+","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","18.9",",0,01,","765.4","0","421.4",",0","0.0",",,,0","0",",,,0","4.74",",0","14.13",",,,0","-4.65",",,,0","",""
"USC00026468","1951-01","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","0.0","0","0.0",",0","5",",0","1",",0","0",",0","3",",0","2",",0","0",",0","31",",0","0",",0","0",",0","0",",0","","","19510107",",,0","19510130",",,0","19510130",",,0","","","19510130",",,0","19510126",",,0","-13.9",",0,07,","127",",,0,30,","152",",,0,30,","15.7",",,0,30,","20.0",",0,26,","1257.0","0","491.6",",0","19.3",",,,0","249",",,,0","2.47",",0","10.89",",,,0","-5.95",",,,0","",""
"USC00026468","1951-02","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","0.0","0","0.0",",0","2",",0","1",",0","0",",0","4",",0","1",",0","2",",0","24",",0","2",",0","2",",0","0",",0","","","19510202",",,0","19510202","+,,0","19510219",",,0","","","19510219",",,0","19510211","+,,0","-21.1",",0,02,","76",",,0,02,+","76",",,0,19,","8.1",",,0,19,","21.1",",0,11,+","1668.9","0","411.9",",0","9.6",",,,0","76",",,,0","3.62",",0","11.31",",,,0","-4.06",",,,0","",""
"USC00026468","1951-03","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","0.0","0","0.0",",0","4",",0","1",",0","0",",0","0",",0","1",",0","0",",0","22",",0","0",",0","2",",0","0",",0","","","19510304",",,0","19510303","+,,0","19510302",",,0","1","","19510326",",,0","19510325",",,0","-10.0",",0,04,","0",",T,0,03,+","25",",,0,02,","6.1",",,0,26,","21.7",",0,25,","2027.3","0","358.4",",0","8.9",",,,0","38",",,,0","6.77",",0","15.62",",,,0","-2.07",",,,0","",""
"USC00026468","1951-04","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","0.0","0","0.0",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","15",",0","0",",0","","","19510412",",,0","19510430","+,,0","19510430","+,,0","2","","19510419",",,0","19510423",",,0","-3.3",",0,12,","0",",,0,30,+","0",",T,0,30,+","7.4",",,0,19,","26.7",",0,23,","2230.6","0","203.3",",0","15.5",",,,0","0",",T,,0","11.56",",0","20.26",",,,0","2.85",",,,0","",""
"USC00026468","1951-05","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","","","","","1","4,0","0","4,0","0","4,0","0","4,0","0","4,0","","","","","","","","","","","","","","","19510531","+,4,0","19510501",",4,0","","","19510501",",4,0","","","","","0","4,,0,31,+","0","4,T,0,01,","0.8","4,,0,01,","","","","","","","0.8","4,,,0","0","4,T,,0","","","","","","","",""
"USC00026468","1951-06","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","","","76.8","1,0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","29","1,0","11","1,0","","","19510602",",,0","19510630","+,,0","19510630","+,,0","","","19510630","+,,0","19510628",",1,0","1.7",",0,02,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","37.2","1,0,28,","","","19.9","1,0","0.0",",,,0","0",",,,0","20.35","1,0","30.99","1,,,0","9.72",",,,0","",""
"USC00026468","1951-07","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","","","231.4",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","29",",0","","","19510704","+,,0","19510731","+,,0","19510731","+,,0","8","","19510720",",,0","19510730",",,0","13.9",",0,04,+","0",",,0,31,+","0",",,0,31,+","5.3",",,0,20,","37.8",",0,30,","0.0","0","0.0",",0","17.2",",,,0","0",",,,0","25.80",",0","34.72",",,,0","16.88",",,,0","",""
"USC00026468","1951-08","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","","","165.2",",0","11",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","18",",0","","","19510831","+,,0","19510831","+,,0","19510824",",,0","6","","19510828",",,0","19510818",",,0","11.7",",0,31,+","0",",,0,31,+","0",",T,0,24,","37.6",",,0,28,","36.7",",0,18,","2.2","0","2.2",",0","52.8",",,,0","0",",T,,0","23.59",",0","31.46",",,,0","15.72",",,,0","",""
"USC00026468","1951-09","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","","","80.3","1,0","2",",0","1",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","29","1,0","9","1,0","","","19510917",",1,0","19510930","+,,0","19510930","+,,0","1","","19510929",",,0","19510903","+,1,0","7.2","1,0,17,","0",",,0,30,+","0",",,0,30,+","11.7",",,0,29,","33.3","1,0,03,+","2.2","0","0.0","1,0","12.7",",,,0","0",",,,0","21.10","1,0","30.85","1,,,0","11.36","1,,,0","",""
"USC00026468","1951-10","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","","","0.6",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","20",",0","0",",0","","","19511023",",,0","19511031","+,,0","19511031","+,,0","3","","19511031",",,0","19511011",",,0","-2.8",",0,23,","0",",,0,31,+","0",",,0,31,+","7.1",",,0,31,","28.3",",0,11,","149.2","0","147.0",",0","23.6",",,,0","0",",,,0","13.61",",0","22.23",",,,0","4.98",",,,0","",""
"USC00026468","1951-11","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","","","0.0",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","0",",0","0",",0","4","","19511127",",,0","19511130","+,,0","19511130","+,,0","","","19511124",",,0","19511104",",,0","-6.1",",0,27,","0",",,0,30,+","0",",,0,30,+","13.5",",,0,24,","19.4",",0,04,","522.9","0","373.7",",0","21.4",",,,0","0",",,,0","5.88",",0","13.04",",,,0","-1.29",",,,0","",""
"USC00026468","1951-12","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","","","0.0",",0","5",",0","2",",0","0",",0","","","0",",0","0",",0","25",",0","3",",0","0",",0","0",",0","","","19511210",",,0","","","19511220","+,,0","","","19511231",",,0","19511227",",,0","-14.4",",0,10,","","","13",",,0,20,+","5.1",",,0,31,","17.8",",0,27,","1024.5","0","501.6",",0","8.9",",,,0","26",",,,0","2.15",",0","8.80",",,,0","-4.50",",,,0","",""
"USC00026468","1952-01","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","0.0","0","0.0",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","0",",0","0",",0","","","19520104",",,0","19520131","+,,0","19520114","+,,0","","","19520113",",,0","19520124",",,0","-11.1",",0,04,","0",",,0,31,+","13",",,0,14,+","6.4",",,0,13,","18.3",",0,24,","1499.1","0","474.6",",0","16.3",",,,0","26",",,,0","3.02",",0","9.46",",,,0","-3.41",",,,0","",""
"USC00026468","1952-02","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","0.0","0","0.0",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","0",",0","0",",0","","","19520226","+,,0","19520229","+,,0","19520224","+,,0","","","19520210",",,0","19520207",",,0","-9.4",",0,26,+","0",",,0,29,+","0",",T,0,24,+","8.1",",,0,10,","17.8",",0,07,","1923.7","0","424.6",",0","8.4",",,,0","0",",T,,0","3.69",",0","11.71",",,,0","-4.33",",,,0","",""
"USC00026468","1952-03","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","0.0","0","0.0",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","0",",0","0",",0","","","19520323","+,,0","19520311","+,,0","19520314","+,,0","","","19520311",",,0","19520331",",,0","-9.4",",0,23,+","0",",T,0,11,+","13",",,0,14,+","2.0",",,0,11,","20.6",",0,31,","2352.6","0","428.9",",0","9.2",",,,0","34",",,,0","4.50",",0","12.01",",,,0","-3.02",",,,0","",""
"USC00026468","1952-04","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","0.0","0","0.0",",0","8",",0","5",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","15",",0","0",",0","","","19520402",",,0","19520430","+,,0","19520408",",,0","3","","19520427",",,0","19520426","+,,0","-2.2",",0,02,","0",",,0,30,+","0",",T,0,08,","10.4",",,0,27,","25.0",",0,26,+","2550.2","0","197.6",",0","38.9",",,,0","0",",T,,0","11.75",",0","20.04",",,,0","3.45",",,,0","",""
"USC00026468","1952-05","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","15.2","0","15.2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","","","19520523","+,,0","19520531","+,,0","19520521",",,0","3","","19520521",",,0","19520513",",,0","3.3",",0,23,+","0",",,0,31,+","0",",T,0,21,","1.0",",,0,21,","30.6",",0,13,","2602.8","0","52.6",",0","1.0",",,,0","0",",T,,0","17.13",",0","26.30",",,,0","7.95",",,,0","",""
"USC00026468","1952-06","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","123.8","0","108.6",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","16",",0","","","19520616","+,,0","19520630","+,,0","19520630","+,,0","2","","19520602",",,0","19520614",",,0","7.8",",0,16,+","0",",,0,30,+","0",",,0,30,+","21.1",",,0,02,","35.6",",0,14,","2607.4","0","4.6",",0","23.4",",,,0","0",",,,0","21.80",",0","31.42",",,,0","12.17",",,,0","",""
"USC00026468","1952-07","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","309.7","0","185.9",",0","11",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","22",",0","","","19520702",",,0","19520731","+,,0","19520731","+,,0","10","","19520731",",,0","19520703",",,0","12.8",",0,02,","0",",,0,31,+","0",",,0,31,+","14.0",",,0,31,","37.2",",0,03,","0.0","0","0.0",",0","49.5",",,,0","0",",,,0","24.33",",0","32.89",",,,0","15.77",",,,0","",""
"USC00026468","1952-08","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","500.9","0","191.2",",0","13",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","16",",0","1","","19520829","+,,0","19520831","+,,0","19520831","+,,0","10","","19520827",",,0","19520804",",,0","13.3",",0,29,+","0",",,0,31,+","0",",,0,31,+","13.5",",,0,27,","36.7",",0,04,","0.0","0","0.0",",0","45.3",",,,0","0",",,,0","24.50",",0","32.51",",,,0","16.50",",,,0","",""
"USC00026468","1952-09","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","587.1","0","86.2",",0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","12",",0","","","19520913",",,0","19520930","+,,0","19520930","+,,0","9","","19520921",",,0","19520904","+,,0","3.3",",0,13,","0",",,0,30,+","0",",,0,30,+","22.4",",,0,21,","35.0",",0,04,+","11.1","0","11.1",",0","43.5",",,,0","0",",,,0","20.84",",0","29.52",",,,0","12.15",",,,0","",""
"USC00026468","1952-10","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","589.4","0","2.3","1,0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","30","1,0","0","1,0","","","19521027","+,,0","19521031","+,,0","19521031","+,,0","","","19521031","+,,0","19521019","+,1,0","1.1",",0,27,+","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","28.9","1,0,19,+","95.2","0","84.1","1,0","0.0",",,,0","0",",,,0","15.62","1,0","26.26","1,,,0","4.98",",,,0","",""
"USC00026468","1952-11","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","589.4","0","0.0",",0","6",",0","5",",0","0",",0","11",",0","2",",0","4",",0","21",",0","8",",0","4",",0","0",",0","6","","19521129",",,0","19521124",",,0","19521124",",,0","","","19521116",",,0","19521101",",,0","-21.1",",0,29,","229",",,0,24,","229",",,0,24,","18.0",",,0,16,","23.3",",0,01,","582.7","0","487.5",",0","58.2",",,,0","440",",,,0","2.08",",0","9.05",",,,0","-4.88",",,,0","",""
"USC00026468","1952-12","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","589.4","0","0.0",",0","3",",0","1",",0","0",",0","6",",0","0",",0","0",",0","29",",0","0",",0","0",",0","0",",0","","","19521205",",,0","19521202","+,,0","19521231","+,,0","","","19521219",",,0","19521215",",,0","-11.1",",0,05,","76",",,0,02,+","0",",T,0,31,+","3.3",",,0,19,","11.1",",0,15,","1123.7","0","541.0",",0","6.4",",,,0","0",",T,,0","0.88",",0","6.65",",,,0","-4.88",",,,0","",""
"USC00026468","1953-01","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","0.0","0","0.0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","0",",0","0",",0","","","19530131","+,,0","19530131","+,,0","19530121","+,,0","","","19530107",",,0","19530126","+,,0","-8.3",",0,31,+","0",",,0,31,+","0",",T,0,21,+","2.0",",,0,07,","18.3",",0,26,+","1553.5","0","429.8",",0","2.0",",,,0","0",",T,,0","4.47",",0","13.06",",,,0","-4.13",",,,0","",""
"USC00026468","1953-02","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","0.0","0","0.0",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","1",",0","0",",0","0",",0","1","","19530221",",,0","19530228","+,,0","19530224","+,,0","","","19530228",",,0","19530204",",,0","-11.7",",0,21,","0",",,0,28,+","0",",T,0,24,+","0.8",",,0,28,","19.4",",0,04,","1976.1","0","422.6",",0","1.1",",,,0","0",",T,,0","3.24",",0","12.50",",,,0","-6.01",",,,0","",""
"USC00026468","1953-03","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","0.0","0","0.0","1,0","4",",0","3",",0","0",",0","1",",0","1",",0","0",",0","18",",0","0","1,0","5","1,0","0","1,0","","","19530304",",,0","19530302",",,0","19530302",",,0","1","","19530302",",,0","19530327",",1,0","-12.8",",0,04,","51",",,0,02,","127",",,0,02,","9.1",",,0,02,","25.6","1,0,27,","2288.9","0","312.8","1,0","20.0",",,,0","127",",,,0","7.98","1,0","16.01","1,,,0","-0.05",",,,0","",""
"USC00026468","1953-04","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","0.3","0","0.3",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","14",",0","0",",0","","","19530412","+,,0","19530430","+,,0","19530407",",,0","","","19530423",",,0","19530426","+,,0","-5.6",",0,12,+","0",",,0,30,+","0",",T,0,07,","13.0",",,0,23,","26.7",",0,26,+","2496.4","0","207.5",",0","21.4",",,,0","0",",T,,0","11.43",",0","20.04",",,,0","2.82",",,,0","",""
"USC00026468","1953-05","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","9.7","0","9.4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","18",",0","0",",0","","","19530510",",,0","19530531","+,,0","19530502",",,0","","","19530518",",,0","19530526",",,0","-2.2",",0,10,","0",",,0,31,+","0",",T,0,02,","2.0",",,0,18,","31.1",",0,26,","2649.5","0","153.1",",0","2.8",",,,0","0",",T,,0","13.70",",0","22.54",",,,0","4.86",",,,0","",""
"USC00026468","1953-06","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","138.0","0","128.3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","20",",0","","","19530602",",,0","19530630","+,,0","19530630","+,,0","","","19530613",",,0","19530623","+,,0","5.0",",0,02,","0",",,0,30,+","0",",,0,30,+","1.5",",,0,13,","36.7",",0,23,+","2656.1","0","6.6",",0","1.5",",,,0","0",",,,0","22.39",",0","32.63",",,,0","12.15",",,,0","",""
"USC00026468","1953-07","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","353.0","0","215.0",",0","9",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","23",",0","","","19530718",",,0","19530731","+,,0","19530731","+,,0","14","","19530717",",,0","19530704","+,,0","14.4",",0,18,","0",",,0,31,+","0",",,0,31,+","22.9",",,0,17,","37.8",",0,04,+","0.0","0","0.0",",0","55.6",",,,0","0",",,,0","25.27",",0","33.57",",,,0","16.97",",,,0","",""
"USC00026468","1953-08","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","510.8","0","157.8",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","16",",0","","","19530823",",,0","19530831","+,,0","19530831","+,,0","6","","19530810",",,0","19530807",",,0","11.7",",0,23,","0",",,0,31,+","0",",,0,31,+","5.8",",,0,10,","36.1",",0,07,","0.0","0","0.0",",0","16.8",",,,0","0",",,,0","23.42",",0","31.81",",,,0","15.04",",,,0","",""
"USC00026468","1953-09","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00026468","1953-10","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","","","1.1","3,0","1","3,0","1","3,0","0","3,0","0","3,0","0","3,0","0","3,0","8","3,0","0","3,0","19","3,0","0","3,0","","","19531025",",3,0","19531031","+,3,0","19531020",",3,0","","","19531020",",3,0","19531010",",3,0","-3.9","3,0,25,","0","3,,0,31,+","0","3,T,0,20,","3.3","3,,0,20,","29.4","3,0,10,","","","142.1","3,0","3.3","3,,,0","0","3,T,,0","13.30","3,0","22.84","3,,,0","3.75","3,,,0","",""
"USC00026468","1953-11","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","","","0.0",",0","3",",0","1",",0","0",",0","1",",0","2",",0","0",",0","20",",0","0",",0","6",",0","0",",0","","","19531122",",,0","19531118",",,0","19531118",",,0","","","19531118",",,0","19531113",",,0","-8.3",",0,22,","51",",,0,18,","38",",,0,18,","11.4",",,0,18,","24.4",",0,13,","","","322.7",",0","13.5",",,,0","63",",,,0","7.58",",0","16.49",",,,0","-1.34",",,,0","",""
"USC00026468","1953-12","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","","","0.0",",0","3",",0","2",",0","0",",0","8",",0","1",",0","1",",0","31",",0","0",",0","0",",0","0",",0","","","19531206",",,0","19531206","+,,0","19531205",",,0","","","19531202",",,0","19531201",",,0","-17.8",",0,06,","51",",,0,06,+","64",",,0,05,","5.1",",,0,02,","16.7",",0,01,","","","589.0",",0","11.0",",,,0","72",",,,0","-0.67",",0","6.97",",,,0","-8.31",",,,0","",""
"USC00026468","1954-02","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","","","0.0",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","1",",0","0",",0","1","","19540219",",,0","19540228","+,,0","19540218","+,,0","","","19540215",",,0","19540212",",,0","-10.6",",0,19,","0",",,0,28,+","0",",T,0,18,+","6.4",",,0,15,","21.1",",0,12,","","","345.8",",0","9.2",",,,0","0",",T,,0","5.98",",0","16.17",",,,0","-4.20",",,,0","",""
"USC00026468","1954-03","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","","","0.0",",0","6",",0","3",",0","0",",0","0",",0","1",",0","0",",0","21",",0","0",",0","4",",0","0",",0","","","19540318","+,,0","19540317",",,0","19540326",",,0","","","19540323",",,0","19540309",",,0","-8.9",",0,18,+","0",",T,0,17,","64",",,0,26,","9.4",",,0,23,","23.3",",0,09,","","","363.8",",0","23.7",",,,0","64",",,,0","6.60",",0","15.14",",,,0","-1.95",",,,0","",""
"USC00026468","1954-04","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","","","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","27",",0","0",",0","","","19540401",",,0","19540430","+,,0","19540430","+,,0","2","","19540429","+,,0","19540423","+,,0","-3.3",",0,01,","0",",,0,30,+","0",",,0,30,+","0.0",",T,0,29,+","28.3",",0,23,+","","","123.8",",0","0.0",",T,,0","0",",,,0","14.21",",0","24.26",",,,0","4.15",",,,0","",""
"USC00026468","1954-05","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","","","18.6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","29",",0","0",",0","","","19540502","+,,0","19540531","+,,0","19540501",",,0","1","","19540501",",,0","19540520","+,,0","0.0",",0,02,+","0",",,0,31,+","0",",T,0,01,","6.4",",,0,01,","30.6",",0,20,+","","","40.3",",0","9.5",",,,0","0",",T,,0","17.63",",0","27.31",",,,0","7.95",",,,0","",""
