"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00023157","2012-05","37.37114","-118.35886","1252.8","BISHOP AIRPORT, CA US","-6.55",",,,W","1009.8",",,,W","870.9",",,,W","7.66",",,,W","4.0",",W","40.6","X","35.4",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","29",",X","10",",X","","","1","","20120508",",,X","20120531","+,,X","20120531","+,,X","","","20120526",",,X","20120522",",,X","1.1",",X,08,","0",",,X,31,+","0",",,X,31,+","0.0",",T,X,26,","35.6",",X,22,","2354.9","X","45.1",",X","0.0",",T,,X","20",",,,W","8",",,,W","44",",,,W","0",",,,X","18.02",",X","29.19",",,,X","6.86",",,,X","","","360",",X","340","2,X","","","17.4",",X","28.2","2,X","",""
"USW00023157","2012-06","37.37114","-118.35886","1252.8","BISHOP AIRPORT, CA US","-4.77",",,,W","1007.2",",,,W","869.5",",,,W","10.08",",,,W","4.4",",W","152.3","X","111.7",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","25",",X","","","","","20120611","+,,X","20120630","+,,X","20120630","+,,X","","","20120630","+,,X","20120621","+,,X","3.9",",X,11,+","0",",,X,30,+","0",",,X,30,+","0.0",",,X,30,+","37.2",",X,21,+","2363.8","X","8.9",",X","0.0",",,,X","17",",,,W","7",",,,W","40",",,,W","0",",,,X","21.76",",X","33.93",",,,X","9.59",",,,X","","","360",",X","360",",X","","","17.0",",X","23.7",",X","",""
"USW00023157","2012-07","37.37114","-118.35886","1252.8","BISHOP AIRPORT, CA US","0.91",",,,W","1010.1",",,,W","872.4",",,,W","12.84",",,,W","4.7",",W","325.5","X","173.2",",X","0",",X","0",",X","0",",X","0",",W","0",",W","0",",X","0",",X","0",",X","31",",X","28",",X","","","","","20120726",",,X","20120731","+,,W","20120731","+,,W","","","20120731","+,,X","20120711",",,X","8.3",",X,26,","0",",,W,31,+","0",",,W,31,+","0.0",",T,X,31,+","41.1",",X,11,","0.0","X","0.0",",X","0.0",",T,,X","23",",,,W","10",",,,W","49",",,,W","0",",,,W","23.92",",X","35.66",",,,X","12.18",",,,X","","","150",",X","160",",X","","","16.5",",X","20.1",",X","",""
"USW00023157","2012-08","37.37114","-118.35886","1252.8","BISHOP AIRPORT, CA US","5.96",",,,W","1011.1",",,,W","873.2",",,,W","14.75",",,,W","3.4",",X","543.1","X","217.6",",X","5",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","30",",X","1","","","","20120827",",,X","20120831","+,,X","20120831","+,,X","","","20120804",",,X","20120809","+,,X","6.1",",X,27,","0",",,X,31,+","0",",,X,31,+","2.5",",,X,04,","39.4",",X,09,+","0.0","X","0.0",",X","6.4",",,,X","31",",,,W","14",",,,W","60",",,,W","0",",,,X","25.35",",X","36.38",",,,X","14.32",",,,X","","","160",",X","150",",X","","","14.3",",X","18.3",",X","",""
"USW00023157","2012-09","37.37114","-118.35886","1252.8","BISHOP AIRPORT, CA US","0.62",",,,W","1014.3",",,,W","875.3",",,,W","10.87",",,,W","3.0",",X","618.1","X","75.0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","19",",X","","","","","20120914","+,,X","20120930","+,,X","20120930","+,,X","","","20120930","+,,X","20120908",",,X","5.6",",X,14,+","0",",,X,30,+","0",",,X,30,+","0.0",",,X,30,+","36.1",",X,08,","0.0","X","0.0",",X","0.0",",,,X","28",",,,W","12",",,,W","55",",,,W","0",",,,X","20.83",",X","32.47",",,,X","9.19",",,,X","","","150",",X","160",",X","","","11.6",",X","14.8",",X","",""
"USW00023157","2012-10","37.37114","-118.35886","1252.8","BISHOP AIRPORT, CA US","-3.24",",,,W","1014.3",",,,W","873.8",",,,W","6.24",",,,W","2.7",",X","625.6","X","7.5",",X","1",",X","1",",X","0",",X","0",",X","0",",X","0",",X","5",",X","0",",X","24",",X","3",",X","1","","","","20121025",",,X","20121031","+,,X","20121031","+,,X","","","20121011",",,X","20121002","+,,X","-4.4",",X,25,","0",",,X,31,+","0",",,X,31,+","10.7",",,X,11,","33.3",",X,02,+","136.1","X","136.1",",X","10.7",",,,X","35",",,,W","13",",,,W","64",",,,W","0",",,,X","14.18",",X","25.09",",,,X","3.28",",,,X","","","10",",X","20",",X","","","13.4",",X","17.9",",X","",""
"USW00023157","2012-11","37.37114","-118.35886","1252.8","BISHOP AIRPORT, CA US","-7.21","1,,,W","1018.4","1,,,W","875.9","1,,,W","1.34","1,,,W","2.5",",X","625.6","X","0.0",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","23",",X","0",",X","7",",X","0",",X","","","","","20121112","+,,X","20121130","+,,X","20121130","+,,X","","","20121130",",,X","20121105",",,X","-9.4",",X,12,+","0",",,X,30,+","0",",,X,30,+","0.8",",,X,30,","26.1",",X,05,","462.8","X","326.7",",X","1.1",",,,X","41",",,,W","18",",,,W","66",",,,W","0",",,,X","7.44",",X","17.86",",,,X","-2.98",",,,X","","","140",",X","130","3,X","","","16.1",",X","19.7","3,X","",""
"USW00023157","2012-12","37.37114","-118.35886","1252.8","BISHOP AIRPORT, CA US","-6.85",",,,W","1016.3",",,,W","872.9",",,,W","-1.40",",,,W","2.7",",X","625.6","X","0.0",",X","7",",X","3",",X","0",",X","6",",X","2",",X","0",",X","29",",X","0",",X","0",",X","0",",X","4","","1","","20121221","+,,X","20121226",",,X","20121226",",,X","","","20121213",",,X","20121210",",,X","-15.0",",X,21,+","76",",,X,26,","46",",,X,26,","5.8",",,X,13,","20.0",",X,10,","965.2","X","502.4",",X","19.5",",,,X","58",",,,W","31",",,,W","81",",,,W","71",",,,X","2.13",",X","10.56",",,,X","-6.31",",,,X","","","360",",X","360",",X","","","17.9",",X","23.7",",X","",""
"USW00023157","2013-01","37.37114","-118.35886","1252.8","BISHOP AIRPORT, CA US","-10.08",",,,W","1022.0",",,,W","878.0",",,,W","-1.62",",,,W","3.7",",X","0.0","W","0.0",",X","0",",X","0",",X","0",",X","2",",X","0",",X","0",",X","28",",X","0",",X","0",",X","0",",X","1","","","","20130113",",,X","20130102","+,,X","20130106",",,X","","","20130124","+,,X","20130130",",,X","-16.1",",X,13,","25",",,X,02,+","0",",T,X,06,","0.0",",T,X,24,+","20.0",",X,30,","1429.0","W","463.8",",X","0.0",",T,,X","44",",,,W","20",",,,W","67",",,,W","0",",T,,X","3.37",",X","12.51",",,,X","-5.76",",,,X","","","350",",X","330","2,X","","","14.8",",X","19.7","2,X","",""
"USW00023157","2013-02","37.37114","-118.35886","1252.8","BISHOP AIRPORT, CA US","-12.80",",,,W","1018.1",",,,W","875.2",",,,W","-1.11",",,,W","4.2",",X","0.0","W","0.0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","28",",X","0",",X","0",",X","0",",X","","","","","20130207",",,X","20130228","+,,X","20130221",",,X","","","20130221",",,X","20130217","+,,X","-10.6",",X,07,","0",",,X,28,+","0",",T,X,21,","0.0",",T,X,21,","20.0",",X,17,+","1801.2","W","372.2",",X","0.0",",T,,X","31",",,,W","12",",,,W","54",",,,W","0",",T,,X","5.04",",X","15.44",",,,X","-5.36",",,,X","","","360",",X","360",",X","","","17.4",",X","24.1",",X","",""
"USW00023157","2013-03","37.37114","-118.35886","1252.8","BISHOP AIRPORT, CA US","-9.99",",,,W","1014.3",",,,W","873.4",",,,W","3.62",",,,W","4.1",",X","0.0","W","0.0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","13",",X","0",",X","23",",X","0",",X","","","","","20130311",",,X","20130331","+,,X","20130331","+,,X","","","20130331","+,,X","20130315",",,X","-5.0",",X,11,","0",",,X,31,+","0",",,X,31,+","0.0",",T,X,31,+","27.2",",X,15,","2009.1","W","207.9",",X","0.0",",T,,X","25",",,,W","9",",,,W","47",",,,W","0",",,,X","11.63",",X","22.10",",,,X","1.15",",,,X","","","250",",X","250",",X","","","14.3",",X","19.7",",X","",""
"USW00023157","2013-04","37.37114","-118.35886","1252.8","BISHOP AIRPORT, CA US","-8.82",",,,W","1011.9",",,,W","871.9",",,,W","5.40",",,,W","4.4",",W","10.3","W","10.3",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","5",",W","0",",W","26",",W","3",",W","","","","","20130418",",,W","20130430","+,,W","20130430","+,,W","","","20130408",",,W","20130428",",,W","-2.7",",W,18,","0",",,W,30,+","0",",,W,30,+","0.0",",T,W,08,","33.3",",W,28,","2126.7","W","117.6",",W","0.0",",T,,W","22",",,,W","8",",,,W","43",",,,W","0",",,,W","14.76",",W","25.39",",,,W","4.13",",,,W","","","10",",W","20","1,W","","","17.4",",W","22.8","1,W","",""
"USW00023157","2013-05","37.37114","-118.35886","1252.8","BISHOP AIRPORT, CA US","-5.74","1,,,W","1011.0","1,,,W","871.8","1,,,W","7.90","1,,,W","3.9",",W","44.4","W","34.1",",W","2",",W","2",",W","0",",W","0",",W","0",",W","0",",W","1",",W","0",",W","30",",W","6",",W","2","","","","20130502",",,W","20130531","+,,W","20130531","+,,W","","","20130507",",,W","20130513",",,W","-0.5",",W,02,","0",",,W,31,+","0",",,W,31,+","9.1",",,W,07,","34.4",",W,13,","2167.2","W","40.5",",W","11.9",",,,W","24",",,,W","8",",,,W","48",",,,W","0",",,,W","18.13",",W","28.49",",,,W","7.76",",,,W","","","320",",W","310",",W","","","18.3",",W","24.1",",W","",""
"USW00023157","2013-06","37.37114","-118.35886","1252.8","BISHOP AIRPORT, CA US","-3.39",",,,W","1008.4",",,,W","870.9",",,,W","11.48",",,,W","3.4",",W","224.4","W","180.0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","30",",W","25",",W","","","","","20130616",",,W","20130630","+,,W","20130630","+,,W","","","20130610","+,,W","20130630",",,W","8.9",",W,16,","0",",,W,30,+","0",",,W,30,+","0.0",",T,W,10,+","42.8",",W,30,","2167.2","W","0.0",",W","0.0",",T,,W","18",",,,W","6",",,,W","38",",,,W","0",",,,W","24.33",",W","35.94",",,,W","12.73",",,,W","","","360",",W","360",",W","","","17.0",",W","26.4",",W","",""
"USW00023157","2013-07","37.37114","-118.35886","1252.8","BISHOP AIRPORT, CA US","3.38",",,,W","1010.6",",,,W","873.1",",,,W","14.34",",,,W","3.7",",W","472.5","W","248.1",",W","5",",W","2",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","28",",W","1","","","","20130717",",,W","20130731","+,,W","20130731","+,,W","4","","20130722",",,W","20130701",",,W","10.6",",W,17,","0",",,W,31,+","0",",,W,31,+","7.9",",,W,22,","42.8",",W,01,","0.0","W","0.0",",W","12.3",",,,W","27",",,,W","12",",,,W","51",",,,W","0",",,,W","26.34",",W","36.99",",,,W","15.68",",,,W","","","190",",W","180",",W","","","16.5",",W","23.7",",W","",""
"USW00023157","2013-08","37.37114","-118.35886","1252.8","BISHOP AIRPORT, CA US","0.45",",,,W","1011.1",",,,W","873.0",",,,W","12.30",",,,W","3.9",",W","631.8","W","159.3",",W","1",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","29",",W","","","","","20130809",",,W","20130831","+,,W","20130831","+,,W","4","","20130818",",,W","20130818","+,,W","7.8",",W,09,","0",",,W,31,+","0",",,W,31,+","4.1",",,W,18,","37.8",",W,18,+","0.0","W","0.0",",W","4.1",",,,W","25",",,,W","10",",,,W","51",",,,W","0",",,,W","23.47",",W","35.10",",,,W","11.85",",,,W","","","140",",W","140",",W","","","19.2",",W","25.0",",W","",""
"USW00023157","2013-09","37.37114","-118.35886","1252.8","BISHOP AIRPORT, CA US","-0.98",",,,W","1009.9",",,,W","871.3",",,,W","10.11",",,,W","3.5",",W","723.7","W","91.9",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","1",",W","0",",W","29",",W","18",",W","","","","","20130928",",,W","20130930","+,,W","20130930","+,,W","","","20130912","+,,W","20130905",",,W","-0.5",",W,28,","0",",,W,30,+","0",",,W,30,+","0.0",",T,W,12,+","36.7",",W,05,","32.4","W","32.4",",W","0.0",",T,,W","27",",,,W","10",",,,W","53",",,,W","0",",,,W","20.32",",W","31.28",",,,W","9.35",",,,W","","","320",",W","320","1,W","","","13.9",",W","20.1","1,W","",""
"USW00023157","2013-10","37.37114","-118.35886","1252.8","BISHOP AIRPORT, CA US","","","","","","","","","2.9",",W","723.7","W","0.0",",W","2",",W","1",",W","0",",W","0",",W","0",",W","0",",W","12",",W","0",",W","23",",W","0",",W","1","","","","20131029",",,W","20131031","+,,W","20131031","+,,W","","","20131009",",,W","20131001",",,W","-7.1",",W,29,","0",",,W,31,+","0",",,W,31,+","3.3",",,W,09,","29.4",",W,01,","240.1","W","207.7",",W","4.1",",,,W","","","","","","","0",",,,W","11.63",",W","22.91",",,,W","0.36",",,,W","","","360",",W","350",",W","","","17.4",",W","22.8",",W","",""
"USW00023157","2013-11","37.37114","-118.35886","1252.8","BISHOP AIRPORT, CA US","-7.18",",,,W","1018.3",",,,W","875.9",",,,W","1.26",",,,W","2.9",",W","723.7","W","0.0",",W","2",",W","0",",W","0",",W","0",",W","0",",W","0",",W","25",",W","0",",W","6",",W","0",",W","","","","","20131130","+,,W","20131130","+,,W","20131122",",,W","","","20131120",",,W","20131113",",,W","-4.9",",W,30,+","0",",,W,30,+","0",",T,W,22,","0.5",",,W,20,","24.4",",W,13,","564.4","W","324.3",",W","0.8",",,,W","40",",,,W","19",",,,W","64",",,,W","0",",T,,W","7.52",",W","17.09",",,,W","-2.04",",,,W","","","10",",W","10","3,W","","","13.4",",W","17.0","3,W","",""
"USW00023157","2013-12","37.37114","-118.35886","1252.8","BISHOP AIRPORT, CA US","-12.60",",,,W","1021.4",",,,W","877.7",",,,W","-2.34",",,,W","3.4",",W","723.7","W","0.0",",W","2",",W","0",",W","0",",W","0",",W","0",",W","0",",W","29",",W","0",",W","1",",W","0",",W","1","","","","20131206",",,W","20131231","+,,W","20131207",",,W","","","20131207",",,W","20131216",",,W","-14.9",",W,06,","0",",,W,31,+","13",",,W,07,","0.5",",,W,07,","21.7",",W,16,","1015.4","W","451.0",",W","0.8",",,,W","35",",,,W","15",",,,W","58",",,,W","13",",,,W","3.79",",W","14.30",",,,W","-6.73",",,,W","","","360",",W","360","1,W","","","17.9",",W","24.6","1,W","",""
"USW00023157","2014-01","37.37114","-118.35886","1252.8","BISHOP AIRPORT, CA US","-12.55",",,,W","1021.6",",,,W","878.8",",,,W","-0.13",",,,W","3.2",",W","0.0","W","0.0",",W","2",",W","1",",W","0",",W","0",",W","0",",W","0",",W","27",",W","0",",W","5",",W","0",",W","1","","","","20140106",",,W","20140131","+,,W","20140131",",,W","","","20140130",",,W","20140110",",,W","-9.9",",W,06,","0",",,W,31,+","0",",T,W,31,","4.8",",,W,30,","23.9",",W,10,","1361.1","W","345.7",",W","5.1",",,,W","28",",,,W","12",",,,W","48",",,,W","0",",T,,W","7.18",",W","18.18",",,,W","-3.81",",,,W","","","360",",W","260",",W","","","14.8",",W","18.8",",W","",""
"USW00023157","2014-02","37.37114","-118.35886","1252.8","BISHOP AIRPORT, CA US","-7.76",",,,W","1014.3",",,,W","872.5",",,,W","1.73",",,,W","3.2",",W","0.0","W","0.0",",W","3",",W","2",",W","0",",W","0",",W","0",",W","0",",W","23",",W","0",",W","10",",W","0",",W","2","","","","20140203","+,,W","20140228","+,,W","20140228","+,,W","","","20140228",",,W","20140213",",,W","-9.9",",W,03,+","0",",,W,28,+","0",",,W,28,+","24.1",",,W,28,","27.2",",W,13,","1654.8","W","293.7",",W","43.4",",,,W","38",",,,W","17",",,,W","64",",,,W","0",",,,W","7.84",",W","18.16",",,,W","-2.47",",,,W","","","360",",W","230",",W","","","15.7",",W","23.7",",W","",""
"USW00023157","2014-03","37.37114","-118.35886","1252.8","BISHOP AIRPORT, CA US","-7.18",",,,W","1015.3",",,,W","874.0",",,,W","3.44",",,,W","3.8",",W","0.0","W","0.0",",W","2",",W","0",",W","0",",W","0",",W","0",",W","0",",W","14",",W","0",",W","15",",W","0",",W","","","","","20140319",",,W","20140331","+,,W","20140331","+,,W","","","20140330",",,W","20140316",",,W","-4.3",",W,19,","0",",,W,31,+","0",",,W,31,+","0.8",",,W,30,","25.6",",W,16,","1901.1","W","246.3",",W","1.1",",,,W","34",",,,W","15",",,,W","62",",,,W","0",",,,W","10.39",",W","20.07",",,,W","0.71",",,,W","","","270",",W","360",",W","","","14.3",",W","20.1",",W","",""
"USW00023157","2014-04","37.37114","-118.35886","1252.8","BISHOP AIRPORT, CA US","-7.25",",,,W","1012.2",",,,W","872.2",",,,W","5.65",",,,W","4.0",",W","1.7","W","1.7",",W","2",",W","0",",W","0",",W","0",",W","0",",W","0",",W","3",",W","0",",W","22",",W","0",",W","2","","","","20140403",",,W","20140401",",,W","20140401",",,W","","","20140401",",,W","20140421",",,W","-3.8",",W,03,","0",",T,W,01,","3",",,W,01,","1.3",",,W,01,","30.0",",W,21,","2022.1","W","121.0",",W","1.8",",,,W","25",",,,W","10",",,,W","50",",,,W","3",",,,W","14.36",",W","24.50",",,,W","4.21",",,,W","","","280",",W","280",",W","","","16.5",",W","22.8",",W","",""
"USW00023157","2014-05","37.37114","-118.35886","1252.8","BISHOP AIRPORT, CA US","-6.49",",,,W","1010.9",",,,W","872.2",",,,W","7.84",",,,W","4.0",",W","44.8","W","43.1",",W","3",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","29",",W","11",",W","","","","","20140512","+,,W","20140531","+,,W","20140531","+,,W","1","","20140522",",,W","20140527",",,W","2.2",",W,12,+","0",",,W,31,+","0",",,W,31,+","2.3",",,W,22,","37.2",",W,27,","2072.7","W","50.6",",W","6.1",",,,W","23",",,,W","8",",,,W","47",",,,W","0",",,,W","18.09",",W","29.12",",,,W","7.06",",,,W","","","350",",W","340",",W","","","19.2",",W","24.1",",W","",""
"USW00023157","2014-06","37.37114","-118.35886","1252.8","BISHOP AIRPORT, CA US","-4.70",",,,W","1007.1",",,,W","869.6",",,,W","10.79",",,,W","3.7",",W","204.5","W","159.7",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","30",",W","26",",W","","","","","20140603",",,W","20140630","+,,W","20140630","+,,W","","","20140610",",,W","20140630","+,,W","5.6",",W,03,","0",",,W,30,+","0",",,W,30,+","0.0",",T,W,10,","41.1",",W,30,+","2072.7","W","0.0",",W","0.0",",T,,W","16",",,,W","6",",,,W","36",",,,W","0",",,,W","23.66",",W","35.32",",,,W","11.99",",,,W","","","340",",W","360",",W","","","14.8",",W","20.1",",W","",""
"USW00023157","2014-07","37.37114","-118.35886","1252.8","BISHOP AIRPORT, CA US","3.88",",,,W","1011.8","1,,,W","874.2","1,,,W","14.57",",,,W","3.8",",W","459.9","W","255.4",",W","5",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","28",",W","","","","","20140724",",,W","20140731","+,,W","20140731","+,,W","7","","20140728",",,W","20140713",",,W","10.6",",W,24,","0",",,W,31,+","0",",,W,31,+","1.8",",,W,28,","41.7",",W,13,","0.0","W","0.0",",W","3.9",",,,W","28",",,,W","11",",,,W","55",",,,W","0",",,,W","26.57",",W","37.65",",,,W","15.49",",,,W","","","150",",W","10",",W","","","17.0",",W","22.8",",W","",""
"USW00023157","2014-08","37.37114","-118.35886","1252.8","BISHOP AIRPORT, CA US","1.72",",,,W","1011.3",",,,W","873.2",",,,W","12.62",",,,W","3.6",",W","622.4","W","162.5",",W","1",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","27",",W","","","","","20140825","+,,W","20140831","+,,W","20140831","+,,W","3","","20140803",",,W","20140801",",,W","9.4",",W,25,+","0",",,W,31,+","0",",,W,31,+","5.1",",,W,03,","38.3",",W,01,","0.0","W","0.0",",W","5.1",",,,W","28",",,,W","11",",,,W","55",",,,W","0",",,,W","23.58",",W","34.70",",,,W","12.45",",,,W","","","150",",W","170",",W","","","14.3",",W","17.9",",W","",""
"USW00023157","2014-09","37.37114","-118.35886","1252.8","BISHOP AIRPORT, CA US","0.34",",,,W","1009.8",",,,W","871.5",",,,W","11.25",",,,W","3.7",",W","741.5","W","119.1",",W","2",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","28",",W","23",",W","","","","","20140929",",,W","20140930","+,,W","20140930","+,,W","3","","20140920",",,W","20140902","+,,W","3.3",",W,29,","0",",,W,30,+","0",",,W,30,+","2.3",",,W,20,","37.8",",W,02,+","14.2","W","14.2",",W","4.1",",,,W","28",",,,W","12",",,,W","54",",,,W","0",",,,W","21.83",",W","32.83",",,,W","10.83",",,,W","","","180",",W","160",",W","","","14.3",",W","25.0",",W","",""
"USW00023157","2014-10","37.37114","-118.35886","1252.8","BISHOP AIRPORT, CA US","-6.47",",,,W","1013.9",",,,W","874.0",",,,W","6.52",",,,W","3.7",",W","750.1","W","8.6",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","2",",W","0",",W","31",",W","5",",W","","","","","20141028","+,,W","20141031","+,,W","20141031","+,,W","","","20141031","+,,W","20141005",",,W","0.0",",W,28,+","0",",,W,31,+","0",",,W,31,+","0.0",",T,W,31,+","33.9",",W,05,","90.1","W","75.9",",W","0.0",",T,,W","24",",,,W","9",",,,W","46",",,,W","0",",,,W","16.16",",W","28.01",",,,W","4.32",",,,W","","","150",",W","150",",W","","","16.1",",W","21.0",",W","",""
"USW00023157","2014-11","37.37114","-118.35886","1252.8","BISHOP AIRPORT, CA US","-9.30",",,,W","1018.4",",,,W","876.3",",,,W","1.74",",,,W","2.9",",W","750.1","W","0.0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","20",",W","0",",W","13",",W","0",",W","","","","","20141117",",,W","20141130","+,,W","20141130","+,,W","","","20141115","+,,W","20141110","+,,W","-8.2",",W,17,","0",",,W,30,+","0",",,W,30,+","0.0",",T,W,15,+","26.1",",W,10,+","366.4","W","276.3",",W","0.0",",T,,W","31",",,,W","13",",,,W","55",",,,W","0",",,,W","9.12",",W","19.87",",,,W","-1.62",",,,W","","","150",",W","150",",W","","","16.5",",W","21.0",",W","",""
"USW00023157","2014-12","37.37114","-118.35886","1252.8","BISHOP AIRPORT, CA US","-3.60",",,,W","1018.5",",,,W","875.5",",,,W","1.13",",,,W","3.4",",W","750.1","W","0.0",",W","2",",W","2",",W","0",",W","0",",W","0",",W","0",",W","25",",W","0",",W","2",",W","0",",W","5","","1","","20141229",",,W","20141231","+,,W","20141231","+,,W","","","20141202",",,W","20141222",",,W","-14.3",",W,29,","0",",,W,31,+","0",",,W,31,+","9.1",",,W,02,","23.3",",W,22,","792.0","W","425.6",",W","11.6",",,,W","61",",,,W","38",",,,W","81",",,,W","0",",,,W","4.60",",W","11.96",",,,W","-2.75",",,,W","","","360",",W","10",",W","","","21.5",",W","26.4",",W","",""
"USW00023157","2015-01","37.37114","-118.35886","1252.8","BISHOP AIRPORT, CA US","-7.25",",,,W","1022.4",",,,W","879.2",",,,W","0.97",",,,W","3.0",",W","0.0","W","0.0",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","26",",W","0",",W","3",",W","0",",W","1","","","","20150102",",,W","20150131","+,,W","20150131","+,,W","","","20150127",",,W","20150125",",,W","-10.5",",W,02,","0",",,W,31,+","0",",,W,31,+","2.3",",,W,27,","24.4",",W,25,","1142.1","W","350.1",",W","2.3",",,,W","42",",,,W","20",",,,W","66",",,,W","0",",,,W","7.04",",W","17.03",",,,W","-2.95",",,,W","","","150",",W","150",",W","","","14.8",",W","18.8",",W","",""
"USW00023157","2015-02","37.37114","-118.35886","1252.8","BISHOP AIRPORT, CA US","","","","","","","","","3.4",",W","0.0","W","0.0",",W","2",",W","1",",W","0",",W","0",",W","0",",W","0",",W","18",",W","0",",W","16",",W","0",",W","2","","","","20150224",",,W","20150228","+,,W","20150228","+,,W","","","20150207",",,W","20150216","+,,W","-4.9",",W,24,","0",",,W,28,+","0",",,W,28,+","3.3",",,W,07,","26.7",",W,16,+","1369.3","W","227.2",",W","4.3",",,,W","","","","","","","0",",,,W","10.22",",W","20.93",",,,W","-0.50",",,,W","","","360",",W","10",",W","","","13.9",",W","18.8",",W","",""
"USW00023157","2015-03","37.37114","-118.35886","1252.8","BISHOP AIRPORT, CA US","-8.52",",,,W","1016.9",",,,W","875.9",",,,W","4.40",",,,W","3.3",",W","0.0","W","0.0",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","11",",W","0",",W","26",",W","0",",W","1","","","","20150305",",,W","20150331","+,,W","20150301",",,W","","","20150301",",,W","20150330","+,,W","-7.7",",W,05,","0",",,W,31,+","0",",T,W,01,","0.3",",,W,01,","29.4",",W,30,+","1540.6","W","171.3",",W","0.3",",,,W","26",",,,W","11",",,,W","49",",,,W","0",",T,,W","12.81",",W","23.77",",,,W","1.84",",,,W","","","360",",W","360",",W","","","12.5",",W","16.1",",W","",""
"USW00023157","2015-04","37.37114","-118.35886","1252.8","BISHOP AIRPORT, CA US","-9.79",",,,W","1011.4",",,,W","871.4",",,,W","4.74",",,,W","4.7",",W","2.2","W","2.2",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","7",",W","0",",W","22",",W","0",",W","","","","","20150409",",,W","20150430","+,,W","20150430","+,,W","2","","20150423",",,W","20150429",",,W","-4.3",",W,09,","0",",,W,30,+","0",",,W,30,+","0.3",",,W,23,","30.6",",W,29,","1684.0","W","143.4",",W","0.3",",,,W","22",",,,W","8",",,,W","43",",,,W","0",",,,W","13.63",",W","24.16",",,,W","3.10",",,,W","","","350",",W","110",",W","","","18.3",",W","27.3",",W","",""
