"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"NOE00133050","1935-05","58.6667","7.8","207.0","BYGLANDSFJORD, NO","3",",E","0",",E","0",",E","0",",","0",",","12",",E","19350501",",,E","19350531","+,,E","19350530",",,E","-6.7",",E,01,","0",",,E,31,+","1.3",",,E,30,","3.4",",,,E","0.73",",,,E"
"NOE00133050","1935-06","58.6667","7.8","207.0","BYGLANDSFJORD, NO","10",",E","7",",E","0",",E","0",",","0",",","5",",E","19350610","+,,E","19350630","+,,E","19350615",",,E","-1.1",",E,10,+","0",",,E,30,+","22.7",",,E,15,","96.0",",,,E","6.96",",,,E"
"NOE00133050","1935-07","58.6667","7.8","207.0","BYGLANDSFJORD, NO","8",",E","6",",E","1",",E","0",",","0",",","0",",E","19350727",",,E","19350731","+,,E","19350720",",,E","4.0",",E,27,","0",",,E,31,+","26.2",",,E,20,","67.1",",,,E","10.17",",,,E"
"NOE00133050","1935-08","58.6667","7.8","207.0","BYGLANDSFJORD, NO","8",",E","6",",E","1",",E","0",",","0",",","0",",E","19350814",",,E","19350831","+,,E","19350829",",,E","1.5",",E,14,","0",",,E,31,+","63.0",",,E,29,","112.0",",,,E","8.59",",,,E"
"NOE00133050","1935-09","58.6667","7.8","207.0","BYGLANDSFJORD, NO","21",",E","12",",E","4",",E","0",",","0",",","2",",E","19350910",",,E","19350930","+,,E","19350917",",,E","-0.7",",E,10,","0",",,E,30,+","48.5",",,E,17,","240.3",",,,E","5.30",",,,E"
"NOE00133050","1935-10","58.6667","7.8","207.0","BYGLANDSFJORD, NO","24",",E","21",",E","2",",E","0",",","0",",","15",",E","19351022",",,E","19351027",",,E","19351009",",,E","-6.5",",E,22,","10",",,E,27,","39.1",",,E,09,","305.1",",,,E","2.17",",,,E"
"NOE00133050","1935-11","58.6667","7.8","207.0","BYGLANDSFJORD, NO","25",",E","21",",E","4",",E","0",",","0",",","6",",E","19351126","+,,E","19351130","+,,E","19351111",",,E","-5.7",",E,26,+","0",",,E,30,+","38.8",",,E,11,","285.4",",,,E","1.49",",,,E"
"NOE00133050","1935-12","58.6667","7.8","207.0","BYGLANDSFJORD, NO","16",",E","13",",E","1",",E","28",",","0",",","23",",E","19351224",",,E","19351221",",,E","19351220",",,E","-16.5",",E,24,","700",",,E,21,","28.9",",,E,20,","176.9",",,,E","-4.87",",,,E"
"NOE00133050","1936-01","58.6667","7.8","207.0","BYGLANDSFJORD, NO","23",",E","15",",E","1",",E","31",",","2",",","27",",E","19360119","+,,E","19360131",",,E","19360109",",,E","-19.3",",E,19,+","550",",,E,31,","30.2",",,E,09,","150.7",",,,E","-6.14",",,,E"
"NOE00133050","1936-02","58.6667","7.8","207.0","BYGLANDSFJORD, NO","15",",E","10",",E","0",",E","29",",","0",",","29",",E","19360207",",,E","19360229","+,,E","19360218",",,E","-17.6",",E,07,","850",",,E,29,+","8.2",",,E,18,","59.0",",,,E","-7.73",",,,E"
"NOE00133050","1936-03","58.6667","7.8","207.0","BYGLANDSFJORD, NO","5",",E","3",",E","0",",E","31",",","0",",","29",",E","19360304","+,,E","19360301",",,E","19360330",",,E","-13.6",",E,04,+","850",",,E,01,","11.1",",,E,30,","25.3",",,,E","-5.28",",,,E"
"NOE00133050","1936-04","58.6667","7.8","207.0","BYGLANDSFJORD, NO","12",",E","5",",E","0",",E","23",",","0",",","18",",E","19360406","+,,E","19360401",",,E","19360418",",,E","-8.8",",E,06,+","360",",,E,01,","12.9",",,E,18,","48.6",",,,E","-1.08",",,,E"
"NOE00133050","1936-05","58.6667","7.8","207.0","BYGLANDSFJORD, NO","7",",E","2",",E","0",",E","0",",","0",",","5",",E","19360531",",,E","19360531","+,,E","19360529",",,E","-1.8",",E,31,","0",",,E,31,+","12.7",",,E,29,","22.8",",,,E","3.78",",,,E"
"NOE00133050","1936-06","58.6667","7.8","207.0","BYGLANDSFJORD, NO","11",",E","6",",E","0",",E","0",",","0",",","3",",E","19360602",",,E","19360630","+,,E","19360614",",,E","-2.8",",E,02,","0",",,E,30,+","15.9",",,E,14,","44.8",",,,E","8.66",",,,E"
"NOE00133050","1936-07","58.6667","7.8","207.0","BYGLANDSFJORD, NO","21",",E","15",",E","2",",E","0",",","0",",","0",",E","19360728",",,E","19360731","+,,E","19360702",",,E","4.5",",E,28,","0",",,E,31,+","32.8",",,E,02,","204.1",",,,E","10.48",",,,E"
"NOE00133050","1936-08","58.6667","7.8","207.0","BYGLANDSFJORD, NO","12",",E","5",",E","0",",E","0",",","0",",","0",",E","19360827",",,E","19360831","+,,E","19360803",",,E","3.2",",E,27,","0",",,E,31,+","13.9",",,E,03,","38.2",",,,E","10.11",",,,E"
"NOE00133050","1936-09","58.6667","7.8","207.0","BYGLANDSFJORD, NO","8",",E","7",",E","2",",E","0",",","0",",","5",",E","19360927","+,,E","19360930","+,,E","19360905",",,E","-3.2",",E,27,+","0",",,E,30,+","29.8",",,E,05,","108.8",",,,E","5.23",",,,E"
"NOE00133050","1936-10","58.6667","7.8","207.0","BYGLANDSFJORD, NO","14",",E","11",",E","2",",E","0",",","0",",","13",",E","19361014",",,E","19361031","+,,E","19361024",",,E","-6.0",",E,14,","0",",,E,31,+","35.2",",,E,24,","147.1",",,,E","-0.36",",,,E"
"NOE00133050","1936-11","58.6667","7.8","207.0","BYGLANDSFJORD, NO","17",",E","11",",E","1",",E","0",",","0",",","20",",E","19361126",",,E","19361130","+,,E","19361115",",,E","-6.2",",E,26,","0",",,E,30,+","32.2",",,E,15,","156.1",",,,E","-0.75",",,,E"
"NOE00133050","1936-12","58.6667","7.8","207.0","BYGLANDSFJORD, NO","24",",E","18",",E","1",",E","5",",","0",",","19",",E","19361203",",,E","19361210","+,,E","19361214",",,E","-8.1",",E,03,","70",",,E,10,+","72.7",",,E,14,","223.8",",,,E","-1.48",",,,E"
"NOE00133050","1937-01","58.6667","7.8","207.0","BYGLANDSFJORD, NO","22",",E","14",",E","0",",E","22",",","0",",","29",",E","19370127",",,E","19370121",",,E","19370119",",,E","-10.0",",E,27,","540",",,E,21,","19.5",",,E,19,","138.4",",,,E","-3.77",",,,E"
"NOE00133050","1937-02","58.6667","7.8","207.0","BYGLANDSFJORD, NO","22",",E","15",",E","0",",E","28",",","2",",","28",",E","19370226",",,E","19370228","+,,E","19370210",",,E","-19.4",",E,26,","900",",,E,28,+","20.4",",,E,10,","118.1",",,,E","-8.29",",,,E"
"NOE00133050","1937-03","58.6667","7.8","207.0","BYGLANDSFJORD, NO","15",",E","8",",E","0",",E","31",",","0",",","30",",E","19370309",",,E","19370326",",,E","19370301",",,E","-14.9",",E,09,","1020",",,E,26,","13.7",",,E,01,","57.8",",,,E","-6.93",",,,E"
"NOE00133050","1937-04","58.6667","7.8","207.0","BYGLANDSFJORD, NO","17",",E","9",",E","2",",E","22",",","0",",","4",",E","19370401",",,E","19370403",",,E","19370421",",,E","-8.0",",E,01,","880",",,E,03,","39.4",",,E,21,","136.2",",,,E","1.62",",,,E"
"NOE00133050","1937-05","58.6667","7.8","207.0","BYGLANDSFJORD, NO","18",",E","13",",E","0",",E","0",",","0",",","2",",E","19370507",",,E","19370531","+,,E","19370524",",,E","-1.0",",E,07,","0",",,E,31,+","14.4",",,E,24,","108.5",",,,E","4.51",",,,E"
"NOE00133050","1937-06","58.6667","7.8","207.0","BYGLANDSFJORD, NO","16",",E","11",",E","0",",E","0",",","0",",","1",",E","19370602",",,E","19370630","+,,E","19370622",",,E","0.0",",E,02,","0",",,E,30,+","21.6",",,E,22,","103.4",",,,E","7.93",",,,E"
"NOE00133050","1937-07","58.6667","7.8","207.0","BYGLANDSFJORD, NO","11",",E","10",",E","0",",E","0",",","0",",","0",",E","19370701",",,E","19370731","+,,E","19370721",",,E","1.3",",E,01,","0",",,E,31,+","17.8",",,E,21,","78.3",",,,E","10.93",",,,E"
"NOE00133050","1937-08","58.6667","7.8","207.0","BYGLANDSFJORD, NO","10",",E","4",",E","1",",E","0",",","0",",","0",",E","19370809",",,E","19370831","+,,E","19370802",",,E","6.9",",E,09,","0",",,E,31,+","34.0",",,E,02,","81.1",",,,E","11.55",",,,E"
"NOE00133050","1937-09","58.6667","7.8","207.0","BYGLANDSFJORD, NO","17",",E","14",",E","0",",E","0",",","0",",","2",",E","19370926",",,E","19370930","+,,E","19370905",",,E","-0.9",",E,26,","0",",,E,30,+","25.1",",,E,05,","135.5",",,,E","5.27",",,,E"
"NOE00133050","1937-10","58.6667","7.8","207.0","BYGLANDSFJORD, NO","14",",E","7",",E","0",",E","0",",","0",",","4",",E","19371013",",,E","19371031","+,,E","19371024",",,E","-1.9",",E,13,","0",",,E,31,+","13.4",",,E,24,","71.3",",,,E","4.61",",,,E"
"NOE00133050","1937-11","58.6667","7.8","207.0","BYGLANDSFJORD, NO","8",",E","4",",E","0",",E","11",",","0",",","21",",E","19371115",",,E","19371123",",,E","19371120",",,E","-9.8",",E,15,","250",",,E,23,","17.7",",,E,20,","42.1",",,,E","-2.53",",,,E"
"NOE00133050","1937-12","58.6667","7.8","207.0","BYGLANDSFJORD, NO","13",",E","9",",E","0",",E","31",",","1",",","31",",E","19371221",",,E","19371227","+,,E","19371212",",,E","-18.5",",E,21,","430",",,E,27,+","9.7",",,E,12,","49.3",",,,E","-7.42",",,,E"
"NOE00133050","1938-01","58.6667","7.8","207.0","BYGLANDSFJORD, NO","21",",E","13",",E","1",",E","31",",","0",",","26",",E","19380107","+,,E","19380113",",,E","19380115",",,E","-11.6",",E,07,+","460",",,E,13,","29.8",",,E,15,","152.5",",,,E","-3.44",",,,E"
"NOE00133050","1938-02","58.6667","7.8","207.0","BYGLANDSFJORD, NO","10",",E","5",",E","1",",E","28",",","0",",","25",",E","19380225",",,E","19380201",",,E","19380201",",,E","-12.6",",E,25,","420",",,E,01,","26.8",",,E,01,","46.3",",,,E","-4.07",",,,E"
"NOE00133050","1938-03","58.6667","7.8","207.0","BYGLANDSFJORD, NO","15",",E","6",",E","0",",E","8",",","0",",","10",",E","19380327",",,E","19380301",",,E","19380321",",,E","-7.5",",E,27,","240",",,E,01,","6.6",",,E,21,","34.3",",,,E","0.74",",,,E"
"NOE00133050","1938-04","58.6667","7.8","207.0","BYGLANDSFJORD, NO","5",",E","2",",E","0",",E","0",",","0",",","15",",E","19380420",",,E","19380430","+,,E","19380421",",,E","-4.9",",E,20,","0",",,E,30,+","4.4",",,E,21,","10.3",",,,E","0.17",",,,E"
"NOE00133050","1938-05","58.6667","7.8","207.0","BYGLANDSFJORD, NO","11",",E","6",",E","0",",E","0",",","0",",","8",",E","19380511",",,E","19380531","+,,E","19380530",",,E","-4.9",",E,11,","0",",,E,31,+","17.0",",,E,30,","50.1",",,,E","2.59",",,,E"
"NOE00133050","1938-06","58.6667","7.8","207.0","BYGLANDSFJORD, NO","16",",E","6",",E","0",",E","0",",","0",",","0",",E","19380627",",,E","19380630","+,,E","19380627",",,E","1.9",",E,27,","0",",,E,30,+","22.0",",,E,27,","88.9",",,,E","7.27",",,,E"
"NOE00133050","1938-07","58.6667","7.8","207.0","BYGLANDSFJORD, NO","19",",E","13",",E","0",",E","0",",","0",",","0",",E","19380703",",,E","19380731","+,,E","19380705",",,E","2.3",",E,03,","0",",,E,31,+","17.1",",,E,05,","126.8",",,,E","9.94",",,,E"
"NOE00133050","1938-08","58.6667","7.8","207.0","BYGLANDSFJORD, NO","12",",E","9",",E","2",",E","0",",","0",",","0",",E","19380822",",,E","19380831","+,,E","19380830",",,E","2.6",",E,22,","0",",,E,31,+","53.4",",,E,30,","184.9",",,,E","9.82",",,,E"
"NOE00133050","1938-09","58.6667","7.8","207.0","BYGLANDSFJORD, NO","12",",E","7",",E","1",",E","0",",","0",",","3",",E","19380916",",,E","19380930","+,,E","19380921",",,E","-2.5",",E,16,","0",",,E,30,+","34.4",",,E,21,","84.8",",,,E","8.34",",,,E"
"NOE00133050","1938-10","58.6667","7.8","207.0","BYGLANDSFJORD, NO","21",",E","16",",E","2",",E","0",",","0",",","6",",E","19381012",",,E","19381031","+,,E","19381003",",,E","-1.8",",E,12,","0",",,E,31,+","39.8",",,E,03,","218.9",",,,E","3.69",",,,E"
"NOE00133050","1938-11","58.6667","7.8","207.0","BYGLANDSFJORD, NO","25",",E","20",",E","6",",E","0",",","0",",","13",",E","19381123",",,E","19381130","+,,E","19381126",",,E","-4.9",",E,23,","0",",,E,30,+","39.3",",,E,26,","334.1",",,,E","0.74",",,,E"
"NOE00133050","1938-12","58.6667","7.8","207.0","BYGLANDSFJORD, NO","27",",E","17",",E","1",",E","19",",","0",",","21",",E","19381225",",,E","19381231","+,,E","19381205",",,E","-13.6",",E,25,","400",",,E,31,+","37.3",",,E,05,","207.4",",,,E","-2.86",",,,E"
"NOE00133050","1939-01","58.6667","7.8","207.0","BYGLANDSFJORD, NO","18",",E","11",",E","0",",E","31",",","0",",","28",",E","19390107",",,E","19390110",",,E","19390116",",,E","-16.9",",E,07,","700",",,E,10,","22.7",",,E,16,","117.8",",,,E","-6.49",",,,E"
"NOE00133050","1939-02","58.6667","7.8","207.0","BYGLANDSFJORD, NO","17",",E","11",",E","1",",E","28",",","0",",","17",",E","19390203",",,E","19390224",",,E","19390217",",,E","-15.8",",E,03,","500",",,E,24,","30.7",",,E,17,","131.5",",,,E","-3.78",",,,E"
"NOE00133050","1939-03","58.6667","7.8","207.0","BYGLANDSFJORD, NO","13",",E","6",",E","0",",E","31",",","0",",","23",",E","19390318",",,E","19390329",",,E","19390305",",,E","-14.2",",E,18,","450",",,E,29,","15.6",",,E,05,","61.9",",,,E","-3.03",",,,E"
"NOE00133050","1939-04","58.6667","7.8","207.0","BYGLANDSFJORD, NO","12",",E","6",",E","0",",E","16",",","0",",","18",",E","19390403",",,E","19390404",",,E","19390422",",,E","-7.4",",E,03,","470",",,E,04,","11.6",",,E,22,","41.7",",,,E","-0.91",",,,E"
"NOE00133050","1939-05","58.6667","7.8","207.0","BYGLANDSFJORD, NO","3",",E","1",",E","0",",E","0",",","0",",","10",",E","19390504",",,E","19390531","+,,E","19390519",",,E","-6.2",",E,04,","0",",,E,31,+","4.9",",,E,19,","9.2",",,,E","2.34",",,,E"
"NOE00133050","1939-06","58.6667","7.8","207.0","BYGLANDSFJORD, NO","16",",E","10",",E","1",",E","0",",","0",",","2",",E","19390615",",,E","19390630","+,,E","19390628",",,E","-0.8",",E,15,","0",",,E,30,+","29.3",",,E,28,","118.7",",,,E","8.04",",,,E"
"NOE00133050","1939-07","58.6667","7.8","207.0","BYGLANDSFJORD, NO","22",",E","17",",E","3",",E","0",",","0",",","0",",E","19390704",",,E","19390731","+,,E","19390707",",,E","2.1",",E,04,","0",",,E,31,+","51.6",",,E,07,","242.4",",,,E","9.87",",,,E"
"NOE00133050","1939-08","58.6667","7.8","207.0","BYGLANDSFJORD, NO","13",",E","12",",E","1",",E","0",",","0",",","0",",E","19390803",",,E","19390831","+,,E","19390810",",,E","5.3",",E,03,","0",",,E,31,+","52.5",",,E,10,","148.1",",,,E","11.01",",,,E"
"NOE00133050","1939-09","58.6667","7.8","207.0","BYGLANDSFJORD, NO","10",",E","7",",E","0",",E","0",",","0",",","3",",E","19390927",",,E","19390930","+,,E","19390925",",,E","-4.7",",E,27,","0",",,E,30,+","13.1",",,E,25,","52.7",",,,E","7.12",",,,E"
"NOE00133050","1939-10","58.6667","7.8","207.0","BYGLANDSFJORD, NO","9",",E","5",",E","0",",E","0",",","0",",","16",",E","19391031",",,E","19391031","+,,E","19391015",",,E","-7.1",",E,31,","0",",,E,31,+","19.5",",,E,15,","43.7",",,,E","-0.43",",,,E"
"NOE00133050","1939-11","58.6667","7.8","207.0","BYGLANDSFJORD, NO","25",",E","20",",E","5",",E","2",",","0",",","16",",E","19391121",",,E","19391121","+,,E","19391126",",,E","-9.1",",E,21,","30",",,E,21,+","57.7",",,E,26,","324.6",",,,E","-0.58",",,,E"
"NOE00133050","1939-12","58.6667","7.8","207.0","BYGLANDSFJORD, NO","9",",E","6",",E","0",",E","17",",","0",",","30",",E","19391227",",,E","19391230",",,E","19391202",",,E","-12.4",",E,27,","40",",,E,30,","7.8",",,E,02,","34.8",",,,E","-6.11",",,,E"
"NOE00133050","1940-01","58.6667","7.8","207.0","BYGLANDSFJORD, NO","10",",E","5",",E","0",",E","31",",","4",",","30",",E","19400130",",,E","19400131","+,,E","19400119",",,E","-19.2",",E,30,","260",",,E,31,+","22.6",",,E,19,","43.6",",,,E","-10.53",",,,E"
"NOE00133050","1940-02","58.6667","7.8","207.0","BYGLANDSFJORD, NO","8",",E","2",",E","0",",E","29",",","11",",","27",",E","19400209",",,E","19400201",",,E","19400220",",,E","-25.8",",E,09,","300",",,E,01,","7.9",",,E,20,","17.5",",,,E","-13.89",",,,E"
"NOE00133050","1940-03","58.6667","7.8","207.0","BYGLANDSFJORD, NO","12",",E","6",",E","0",",E","31",",","4",",","30",",E","19400329",",,E","19400329","+,,E","19400326",",,E","-19.8",",E,29,","450",",,E,29,+","15.2",",,E,26,","54.1",",,,E","-6.58",",,,E"
"NOE00133050","1940-04","58.6667","7.8","207.0","BYGLANDSFJORD, NO","11",",E","6",",E","0",",E","18",",","0",",","23",",E","19400406",",,E","19400401",",,E","19400417",",,E","-9.3",",E,06,","320",",,E,01,","16.9",",,E,17,","60.5",",,,E","-2.26",",,,E"
"NOE00133050","1940-05","58.6667","7.8","207.0","BYGLANDSFJORD, NO","9",",E","3",",E","0",",E","0",",","0",",","7",",E","19400511",",,E","19400531","+,,E","19400528",",,E","-3.1",",E,11,","0",",,E,31,+","10.4",",,E,28,","29.9",",,,E","3.73",",,,E"
"NOE00133050","1940-06","58.6667","7.8","207.0","BYGLANDSFJORD, NO","2",",E","1",",E","0",",E","0",",","0",",","0",",E","19400628",",,E","19400630","+,,E","19400613",",,E","2.2",",E,28,","0",",,E,30,+","4.1",",,E,13,","4.6",",,,E","7.69",",,,E"
"NOE00133050","1940-07","58.6667","7.8","207.0","BYGLANDSFJORD, NO","17",",E","13",",E","0",",E","0",",","0",",","0",",E","19400724",",,E","19400731","+,,E","19400720",",,E","3.0",",E,24,","0",",,E,31,+","25.2",",,E,20,","149.0",",,,E","10.27",",,,E"
"NOE00133050","1940-08","58.6667","7.8","207.0","BYGLANDSFJORD, NO","12",",E","7",",E","0",",E","0",",","0",",","1",",E","19400830",",,E","19400831","+,,E","19400810",",,E","-0.8",",E,30,","0",",,E,31,+","22.9",",,E,10,","63.3",",,,E","7.80",",,,E"
"NOE00133050","1940-09","58.6667","7.8","207.0","BYGLANDSFJORD, NO","16",",E","13",",E","3",",E","0",",","0",",","5",",E","19400930",",,E","19400930","+,,E","19400914",",,E","-2.1",",E,30,","0",",,E,30,+","45.5",",,E,14,","218.9",",,,E","3.82",",,,E"
"NOE00133050","1940-10","58.6667","7.8","207.0","BYGLANDSFJORD, NO","18",",E","8",",E","0",",E","0",",","0",",","10",",E","19401026",",,E","19401031","+,,E","19401006",",,E","-8.9",",E,26,","0",",,E,31,+","16.2",",,E,06,","80.9",",,,E","1.35",",,,E"
"NOE00133050","1940-11","58.6667","7.8","207.0","BYGLANDSFJORD, NO","17",",E","12",",E","2",",E","0",",","0",",","16",",E","19401109",",,E","19401120","+,,E","19401117",",,E","-8.1",",E,09,","10",",,E,20,+","27.3",",,E,17,","183.2",",,,E","-0.99",",,,E"
"NOE00133050","1940-12","58.6667","7.8","207.0","BYGLANDSFJORD, NO","9",",E","6",",E","0",",E","21",",","0",",","27",",E","19401231",",,E","19401212",",,E","19401216",",,E","-15.5",",E,31,","210",",,E,12,","23.8",",,E,16,","70.4",",,,E","-5.26",",,,E"
"NOE00133050","1941-01","58.6667","7.8","207.0","BYGLANDSFJORD, NO","5",",E","4",",E","0",",E","31",",","12",",","31",",E","19410119",",,E","19410118",",,E","19410117",",,E","-31.0",",E,19,","380",",,E,18,","12.2",",,E,17,","29.6",",,,E","-15.95",",,,E"
"NOE00133050","1941-02","58.6667","7.8","207.0","BYGLANDSFJORD, NO","12",",E","7",",E","0",",E","28",",","5",",","28",",E","19410204",",,E","19410228",",,E","19410228",",,E","-22.7",",E,04,","500",",,E,28,","12.8",",,E,28,","49.6",",,,E","-10.58",",,,E"
"NOE00133050","1941-03","58.6667","7.8","207.0","BYGLANDSFJORD, NO","11",",E","6",",E","0",",E","31",",","2",",","31",",E","19410330",",,E","19410306",",,E","19410331",",,E","-20.6",",E,30,","660",",,E,06,","16.8",",,E,31,","60.5",",,,E","-7.62",",,,E"
"NOE00133050","1941-04","58.6667","7.8","207.0","BYGLANDSFJORD, NO","7",",E","3",",E","0",",E","28",",","0",",","25",",E","19410408",",,E","19410401",",,E","19410411",",,E","-15.1",",E,08,","750",",,E,01,","4.8",",,E,11,","16.8",",,,E","-3.87",",,,E"
"NOE00133050","1941-05","58.6667","7.8","207.0","BYGLANDSFJORD, NO","9",",E","4",",E","0",",E","0",",","0",",","15",",E","19410517",",,E","19410531","+,,E","19410527",",,E","-6.5",",E,17,","0",",,E,31,+","21.5",",,E,27,","49.1",",,,E","1.03",",,,E"
"NOE00133050","1941-06","58.6667","7.8","207.0","BYGLANDSFJORD, NO","6",",E","4",",E","0",",E","0",",","0",",","0",",E","19410606",",,E","19410630","+,,E","19410609",",,E","1.2",",E,06,","0",",,E,30,+","5.8",",,E,09,","18.1",",,,E","7.68",",,,E"
"NOE00133050","1941-07","58.6667","7.8","207.0","BYGLANDSFJORD, NO","14",",E","11",",E","2",",E","0",",","0",",","0",",E","19410721",",,E","19410731","+,,E","19410719",",,E","5.4",",E,21,","0",",,E,31,+","41.1",",,E,19,","168.1",",,,E","12.22",",,,E"
"NOE00133050","1941-08","58.6667","7.8","207.0","BYGLANDSFJORD, NO","17",",E","14",",E","4",",E","0",",","0",",","0",",E","19410810",",,E","19410831","+,,E","19410818",",,E","1.2",",E,10,","0",",,E,31,+","48.8",",,E,18,","258.6",",,,E","8.18",",,,E"
"NOE00133050","1941-09","58.6667","7.8","207.0","BYGLANDSFJORD, NO","8",",E","5",",E","0",",E","0",",","0",",","1",",E","19410915",",,E","19410930","+,,E","19410929",",,E","-1.4",",E,15,","0",",,E,30,+","15.8",",,E,29,","54.6",",,,E","6.19",",,,E"
"NOE00133050","1941-10","58.6667","7.8","207.0","BYGLANDSFJORD, NO","10",",E","7",",E","0",",E","2",",","0",",","15",",E","19411029",",,E","19411029","+,,E","19411016",",,E","-8.0",",E,29,","30",",,E,29,+","21.5",",,E,16,","84.6",",,,E","0.52",",,,E"
"NOE00133050","1941-11","58.6667","7.8","207.0","BYGLANDSFJORD, NO","19",",E","8",",E","0",",E","0",",","0",",","17",",E","19411102",",,E","19411105","+,,E","19411105",",,E","-8.6",",E,02,","20",",,E,05,+","10.1",",,E,05,","62.5",",,,E","-1.03",",,,E"
"NOE00133050","1941-12","58.6667","7.8","207.0","BYGLANDSFJORD, NO","17",",E","7",",E","1",",E","9",",","1",",","27",",E","19411228",",,E","19411215",",,E","19411206",",,E","-20.0",",E,28,","180",",,E,15,","26.4",",,E,06,","86.0",",,,E","-4.36",",,,E"
"NOE00133050","1942-01","58.6667","7.8","207.0","BYGLANDSFJORD, NO","10",",E","2",",E","0",",E","16",",","7",",","30",",E","19420127",",,E","19420128",",,E","19420103",",,E","-26.4",",E,27,","60",",,E,28,","16.1",",,E,03,","24.8",",,,E","-13.19",",,,E"
"NOE00133050","1942-02","58.6667","7.8","207.0","BYGLANDSFJORD, NO","7",",E","2",",E","0",",E","28",",","3",",","28",",E","19420226",",,E","19420228",",,E","19420228",",,E","-20.0",",E,26,","70",",,E,28,","6.8",",,E,28,","16.5",",,,E","-12.30",",,,E"
"NOE00133050","1942-03","58.6667","7.8","207.0","BYGLANDSFJORD, NO","9",",E","4",",E","0",",E","31",",","4",",","29",",E","19420312",",,E","19420322","+,,E","19420317",",,E","-22.5",",E,12,","300",",,E,22,+","13.5",",,E,17,","36.5",",,,E","-10.43",",,,E"
"NOE00133050","1942-04","58.6667","7.8","207.0","BYGLANDSFJORD, NO","8",",E","8",",E","0",",E","9",",","1",",","18",",E","19420404",",,E","19420403",",,E","19420407",",,E","-19.9",",E,04,","250",",,E,03,","16.5",",,E,07,","57.5",",,,E","-2.17",",,,E"
"NOE00133050","1942-05","58.6667","7.8","207.0","BYGLANDSFJORD, NO","9",",E","6",",E","1",",E","0",",","0",",","11",",E","19420508",",,E","19420531","+,,E","19420518",",,E","-5.9",",E,08,","0",",,E,31,+","29.9",",,E,18,","91.1",",,,E","1.91",",,,E"
"NOE00133050","1942-06","58.6667","7.8","207.0","BYGLANDSFJORD, NO","13",",E","10",",E","0",",E","0",",","0",",","0",",E","19420612",",,E","19420630","+,,E","19420606",",,E","0.2",",E,12,","0",",,E,30,+","14.2",",,E,06,","66.0",",,,E","6.92",",,,E"
"NOE00133050","1942-07","58.6667","7.8","207.0","BYGLANDSFJORD, NO","12",",E","6",",E","0",",E","0",",","0",",","0",",E","19420728",",,E","19420731","+,,E","19420705",",,E","0.6",",E,28,","0",",,E,31,+","11.1",",,E,05,","39.6",",,,E","8.56",",,,E"
"NOE00133050","1942-08","58.6667","7.8","207.0","BYGLANDSFJORD, NO","18",",E","15",",E","3",",E","0",",","0",",","0",",E","19420815",",,E","19420831","+,,E","19420811",",,E","3.4",",E,15,","0",",,E,31,+","36.4",",,E,11,","220.3",",,,E","9.02",",,,E"
"NOE00133050","1942-09","58.6667","7.8","207.0","BYGLANDSFJORD, NO","20",",E","12",",E","0",",E","0",",","0",",","5",",E","19420927",",,E","19420930","+,,E","19420905",",,E","-1.9",",E,27,","0",",,E,30,+","21.3",",,E,05,","145.5",",,,E","5.79",",,,E"
"NOE00133050","1942-10","58.6667","7.8","207.0","BYGLANDSFJORD, NO","19",",E","17",",E","3",",E","0",",","0",",","9",",E","19421020",",,E","19421031","+,,E","19421026",",,E","-3.6",",E,20,","0",",,E,31,+","38.7",",,E,26,","237.6",",,,E","2.52",",,,E"
"NOE00133050","1942-11","58.6667","7.8","207.0","BYGLANDSFJORD, NO","12",",E","5",",E","0",",E","0",",","0",",","13",",E","19421124",",,E","19421130","+,,E","19421107",",,E","-7.7",",E,24,","0",",,E,30,+","23.8",",,E,07,","53.5",",,,E","-0.20",",,,E"
"NOE00133050","1942-12","58.6667","7.8","207.0","BYGLANDSFJORD, NO","25",",E","18",",E","0",",E","9",",","0",",","17",",E","19421204",",,E","19421208","+,,E","19421228",",,E","-16.4",",E,04,","150",",,E,08,+","22.3",",,E,28,","143.7",",,,E","-3.01",",,,E"
"NOE00133050","1943-01","58.6667","7.8","207.0","BYGLANDSFJORD, NO","21",",E","13",",E","1",",E","31",",","2",",","30",",E","19430124",",,E","19430126",",,E","19430131",",,E","-21.4",",E,24,","420",",,E,26,","34.0",",,E,31,","144.8",",,,E","-7.55",",,,E"
"NOE00133050","1943-02","58.6667","7.8","207.0","BYGLANDSFJORD, NO","15",",E","12",",E","0",",E","28",",","0",",","19",",E","19430211",",,E","19430201",",,E","19430212",",,E","-11.0",",E,11,","300",",,E,01,","20.4",",,E,12,","94.6",",,,E","-2.78",",,,E"
