"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES"
"USC00041194","1977-06","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","131.8","0","98.4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","9",",0","","","","","19770613","+,,0","19770630","+,,0","19770630","+,,0","","","19770609",",,0","19770624","+,,0","8.9",",0,13,+","0",",,0,30,+","0",",,0,30,+","0.0",",T,0,09,","33.9",",0,24,+","808.7","0","3.6",",0","0.0",",T,,0","0",",,,0","21.49",",0","29.42",",,,0","13.56",",,,0","","","",""
"USC00041194","1977-07","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","319.5","0","187.7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","23",",0","","","","","19770711",",,0","19770731","+,,0","19770731","+,,0","","","19770731","+,,0","19770726",",,0","10.6",",0,11,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","40.6",",0,26,","0.0","0","0.0",",0","0.0",",,,0","0",",,,0","24.39",",0","34.05",",,,0","14.73",",,,0","","","",""
"USC00041194","1977-08","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","512.0","0","192.5",",0","2",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","21",",0","","","","","19770809",",,0","19770831","+,,0","19770831","+,,0","","","19770817",",,0","19770815",",,0","11.7",",0,09,","0",",,0,31,+","0",",,0,31,+","72.6",",,0,17,","38.3",",0,15,","0.0","0","0.0",",0","75.4",",,,0","0",",,,0","24.54",",0","32.88",",,,0","16.20",",,,0","","","",""
"USC00041194","1977-09","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","620.1","0","108.1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","7",",0","","","","","19770918",",,0","19770930","+,,0","19770930","+,,0","","","19770930","+,,0","19770907",",,0","9.4",",0,18,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","40.0",",0,07,","0.5","0","0.5",",0","0.0",",,,0","0",",,,0","21.92",",0","30.40",",,,0","13.44",",,,0","","","",""
"USC00041194","1977-10","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","686.8","0","66.7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","10",",0","","","","","19771031",",,0","19771031","+,,0","19771031","+,,0","","","19771019",",,0","19771015",",,0","5.0",",0,31,","0",",,0,31,+","0",",,0,31,+","0.5",",,0,19,","35.6",",0,15,","19.7","0","19.2",",0","0.5",",,,0","0",",,,0","19.86",",0","29.36",",,,0","10.37",",,,0","","","",""
"USC00041194","1977-11","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","703.5","0","16.7","2,0","1",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","25","1,0","4","1,0","","","","","19771122",",1,0","19771130","+,,0","19771130","+,,0","","","19771105",",,0","19771125",",1,0","1.7","1,0,22,","0",",,0,30,+","0",",,0,30,+","1.3",",,0,05,","35.0","1,0,25,","77.3","0","57.6","1,0","1.3",",,,0","0",",,,0","16.92","2,0","26.97","1,,,0","6.87","1,,,0","","","",""
"USC00041194","1977-12","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","703.5","0","0.0",",0","9",",0","6",",0","2",",0","0",",0","0",",0","0",",0","2",",0","0",",0","9",",0","0",",0","","","","","19771216",",,0","19771231","+,,0","19771231","+,,0","","","19771228",",,0","19771201",",,0","-1.7",",0,16,","0",",,0,31,+","0",",,0,31,+","60.2",",,0,28,","28.3",",0,01,","248.8","0","171.5",",0","136.9",",,,0","0",",,,0","12.80",",0","20.40",",,,0","5.20",",,,0","","","",""
"USC00041194","1978-01","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","0.0","0","0.0",",0","12",",0","10",",0","2",",0","0",",0","0",",0","0",",0","2",",0","0",",0","9",",0","0",",0","","","","","19780125",",,0","19780131","+,,0","19780131","+,,0","","","19780115",",,0","19780129","+,,0","-1.7",",0,25,","0",",,0,31,+","0",",,0,31,+","33.0",",,0,15,","24.4",",0,29,+","451.1","0","202.3",",0","159.8",",,,0","0",",,,0","11.81",",0","19.29",",,,0","4.32",",,,0","","","",""
"USC00041194","1978-02","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","0.0","0","0.0",",0","10",",0","9",",0","3",",0","0",",0","0",",0","0",",0","4",",0","0",",0","12",",0","0",",0","","","","","19780215",",,0","19780228","+,,0","19780228","+,,0","","","19780210",",,0","19780222",",,0","-2.8",",0,15,","0",",,0,28,+","0",",,0,28,+","82.8",",,0,10,","29.4",",0,22,","612.5","0","161.4",",0","241.8",",,,0","0",",,,0","12.57",",0","20.48",",,,0","4.66",",,,0","","","",""
"USC00041194","1978-03","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","7.2","0","7.2",",0","12",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","3",",0","","","","","19780313",",,0","19780331","+,,0","19780331","+,,0","","","19780304",",,0","19780317",",,0","3.3",",0,13,","0",",,0,31,+","0",",,0,31,+","111.8",",,0,04,","33.3",",0,17,","716.9","0","104.4",",0","326.9",",,,0","0",",,,0","15.20",",0","22.82",",,,0","7.58",",,,0","","","",""
"USC00041194","1978-04","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","7.2","0","0.0","1,0","6",",0","5",",0","0",",0","0",",0","0",",0","0","1,0","1","1,0","0","1,0","19","1,0","0","1,0","","","","","19780405",",1,0","19780430","+,,0","19780430","+,,0","","","19780415",",,0","19780423",",1,0","0.0","1,0,05,","0",",,0,30,+","0",",,0,30,+","22.9",",,0,15,","28.3","1,0,23,","837.9","0","121.0","1,0","56.2",",,,0","0",",,,0","14.16","1,0","22.22","1,,,0","6.10","1,,,0","","","",""
"USC00041194","1978-05","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","89.4","0","82.2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","10",",0","","","","","19780507","+,,0","19780531","+,,0","19780531","+,,0","","","19780501",",,0","19780529",",,0","7.2",",0,07,+","0",",,0,31,+","0",",,0,31,+","1.8",",,0,01,","39.4",",0,29,","858.7","0","20.8",",0","1.8",",,,0","0",",,,0","20.31",",0","29.26",",,,0","11.36",",,,0","","","",""
"USC00041194","1978-06","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","233.9","0","144.5","1,0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","30",",0","16",",0","","","","","19780603",",1,0","19780630","+,,0","19780630","+,,0","","","19780630","+,,0","19780623",",,0","10.6","1,0,03,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","37.8",",0,23,","858.7","0","0.0",",0","0.0",",,,0","0",",,,0","23.39","1,0","32.24",",,,0","14.54","1,,,0","","","",""
"USC00041194","1978-07","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","422.2","0","188.3","1,0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","30","1,0","23","1,0","","","","","19780702",",,0","19780731","+,,0","19780731","+,,0","","","19780731","+,,0","19780715",",1,0","11.7",",0,02,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","42.2","1,0,15,","0.0","0","0.0","1,0","0.0",",,,0","0",",,,0","24.68","1,0","34.23","1,,,0","15.13",",,,0","","","",""
"USC00041194","1978-08","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","592.7","0","170.5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","16",",0","","","","","19780824","+,,0","19780831","+,,0","19780831","+,,0","1","","19780831","+,,0","19780804",",,0","9.4",",0,24,+","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","39.4",",0,04,","0.0","0","0.0",",0","0.0",",,,0","0",",,,0","23.83",",0","32.50",",,,0","15.16",",,,0","","","",""
"USC00041194","1978-09","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","749.9","0","157.2",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","15",",0","","","","","19780912","+,,0","19780930","+,,0","19780930","+,,0","","","19780905",",,0","19780925",",,0","7.8",",0,12,+","0",",,0,30,+","0",",,0,30,+","8.6",",,0,05,","42.8",",0,25,","2.6","0","2.6",",0","15.7",",,,0","0",",,,0","23.49",",0","32.88",",,,0","14.09",",,,0","","","",""
"USC00041194","1978-10","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","853.3","0","103.4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","9",",0","","","","","19781026",",,0","19781031","+,,0","19781031","+,,0","","","19781020",",,0","19781013",",,0","6.1",",0,26,","0",",,0,31,+","0",",,0,31,+","1.8",",,0,20,","38.9",",0,13,","11.2","0","8.6",",0","2.1",",,,0","0",",,,0","21.39",",0","30.22",",,,0","12.56",",,,0","","","",""
"USC00041194","1978-11","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","861.1","0","7.8",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","18",",0","3",",0","","","","","19781117",",,0","19781130","+,,0","19781130","+,,0","","","19781121",",,0","19781108",",,0","-1.1",",0,17,","0",",,0,30,+","0",",,0,30,+","14.2",",,0,21,","33.3",",0,08,","169.3","0","158.1",",0","44.9",",,,0","0",",,,0","13.32",",0","21.73",",,,0","4.91",",,,0","","","",""
"USC00041194","1978-12","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","861.1","0","0.0",",0","4",",0","3",",0","1",",0","0",",0","0",",0","0",",0","11",",0","0",",0","10",",0","0",",0","","","","","19781208",",,0","19781231","+,,0","19781231","+,,0","","","19781218",",,0","19781214","+,,0","-5.6",",0,08,","0",",,0,31,+","0",",,0,31,+","25.4",",,0,18,","25.0",",0,14,+","430.4","0","261.1",",0","43.4",",,,0","0",",,,0","9.91",",0","18.94",",,,0","0.88",",,,0","","","",""
"USC00041194","1979-01","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","0.0","0","0.0","2,0","9","1,0","8","1,0","4","1,0","0",",0","0",",0","0","2,0","5","2,0","0",",0","0",",0","0",",0","","","","","19790129",",2,0","19790131","+,,0","19790131","+,,0","","","19790116",",1,0","19790103",",,0","-5.6","2,0,29,","0",",,0,31,+","0",",,0,31,+","40.9","1,,0,16,","20.6",",0,03,","671.5","0","241.1",",0","172.4","1,,,0","0",",,,0","9.98","2,0","17.03",",,,0","2.93","2,,,0","","","",""
"USC00041194","1979-02","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","0.0","0","0.0","1,0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0","1,0","15","1,0","0","1,0","","","","","19790217",",,0","19790228","+,,0","19790202",",,0","","","19790221",",,0","19790210",",1,0","-2.2",",0,17,","0",",,0,28,+","0",",T,0,02,","25.9",",,0,21,","27.2","1,0,10,","837.1","0","165.6","1,0","72.2",",,,0","0",",T,,0","12.19","1,0","20.61","1,,,0","3.76",",,,0","","","",""
"USC00041194","1979-03","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","3.8","0","3.8",",0","10",",0","8",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","17",",0","1",",0","","","","","19790302",",,0","19790331","+,,0","19790331","+,,0","","","19790327",",,0","19790307",",,0","0.0",",0,02,","0",",,0,31,+","0",",,0,31,+","48.5",",,0,27,","32.2",",0,07,","962.8","0","125.7",",0","141.3",",,,0","0",",,,0","14.40",",0","22.39",",,,0","6.42",",,,0","","","",""
"USC00041194","1979-04","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","13.9","0","10.1","1,0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","28","1,0","0","1,0","","","","","19790401",",1,0","19790430","+,,0","19790430","+,,0","","","19790430","+,,0","19790405",",1,0","3.3","1,0,01,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","30.6","1,0,05,","1006.0","0","43.2","1,0","0.0",",,,0","0",",,,0","17.19","1,0","25.77","1,,,0","8.61","1,,,0","","","",""
"USC00041194","1979-06","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","141.6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","14",",0","","","","","19790619","+,,0","19790630","+,,0","19790630","+,,0","","","19790607",",,0","19790611",",,0","10.0",",0,19,+","0",",,0,30,+","0",",,0,30,+","1.0",",,0,07,","43.3",",0,11,","","","2.5",",0","1.0",",,,0","0",",,,0","22.97",",0","32.50",",,,0","13.45",",,,0","","","",""
"USC00041194","1979-07","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","186.3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","23",",0","","","","","19790702",",,0","19790731","+,,0","19790731","+,,0","","","19790731","+,,0","19790717",",,0","7.2",",0,02,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","40.0",",0,17,","2.2","0","2.2",",0","0.0",",,,0","0",",,,0","24.27",",0","33.54",",,,0","15.00",",,,0","","","",""
"USC00041194","1979-08","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","164.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","17",",0","","","","","19790815",",,0","19790831","+,,0","19790831","+,,0","","","19790831","+,,0","19790824",",,0","10.6",",0,15,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","36.7",",0,24,","2.2","0","0.0",",0","0.0",",,,0","0",",,,0","23.62",",0","32.13",",,,0","15.11",",,,0","","","",""
"USC00041194","1979-09","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","231.2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","25",",0","","","","","19790901",",,0","19790930","+,,0","19790930","+,,0","","","19790925",",,0","19790909",",,0","12.8",",0,01,","0",",,0,30,+","0",",,0,30,+","0.3",",,0,25,","44.4",",0,09,","2.2","0","0.0",",0","0.3",",,,0","0",",,,0","26.04",",0","35.90",",,,0","16.18",",,,0","","","",""
"USC00041194","1979-10","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","59.8",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","","","","","19791031",",,0","19791031","+,,0","19791031","+,,0","","","19791020",",,0","19791004","+,,0","7.2",",0,31,","0",",,0,31,+","0",",,0,31,+","11.4",",,0,20,","34.4",",0,04,+","8.7","0","6.5",",0","12.4",",,,0","0",",,,0","20.05",",0","27.71",",,,0","12.40",",,,0","","","",""
"USC00041194","1979-11","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","0.0",",0","1","2,0","0","2,0","0","2,0","0",",0","0",",0","0",",0","1",",0","0",",0","23",",0","0",",0","","","","","19791121",",,0","19791130","+,,0","19791130","+,,0","","","19791117",",2,0","19791115",",,0","-0.6",",0,21,","0",",,0,30,+","0",",,0,30,+","0.5","2,,0,17,","30.6",",0,15,","100.7","0","92.0",",0","17.3",",a,,0","0",",,,0","15.27",",0","24.18",",,,0","6.35",",,,0","","","",""
"USC00041194","1979-12","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","4.2",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","19",",0","1",",0","","","","","19791223",",,0","19791231","+,,0","19791231","+,,0","","","19791224",",,0","19791205",",,0","0.0",",0,23,","0",",,0,31,+","0",",,0,31,+","8.1",",,0,24,","32.2",",0,05,","235.4","0","134.7",",0","16.5",",,,0","0",",,,0","14.12",",0","23.02",",,,0","5.23",",,,0","","","",""
"USC00041194","1980-01","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","0.0","0","0.0",",0","13",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","","","","","19800125","+,,0","19800131","+,,0","19800131","+,,0","","","19800129",",,0","19800102",",,0","0.6",",0,25,+","0",",,0,31,+","0",",,0,31,+","74.4",",,0,29,","27.2",",0,02,","391.9","0","156.5",",0","188.7",",,,0","0",",,,0","13.28",",0","19.92",",,,0","6.65",",,,0","","","",""
"USC00041194","1980-02","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","2.0","0","2.0","1,0","9",",0","9",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","18","1,0","0","1,0","","","","","19800210",",,0","19800229","+,,0","19800229","+,,0","1","","19800216",",,0","19800226",",1,0","0.6",",0,10,","0",",,0,29,+","0",",,0,29,+","105.4",",,0,16,","30.0","1,0,26,","487.5","0","95.6","1,0","385.9",",,,0","0",",,,0","15.08","1,0","23.11","1,,,0","7.05",",,,0","","","",""
"USC00041194","1980-03","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","","","8",",0","6",",0","2",",0","0",",0","0",",0","","","","","0",",0","23",",0","0",",0","","","","","","","19800331","+,,0","19800331","+,,0","","","19800303",",,0","19800329",",,0","","","0",",,0,31,+","0",",,0,31,+","64.5",",,0,03,","28.3",",0,29,","","","","","152.4",",,,0","0",",,,0","","","22.01",",,,0","","","","","",""
"USC00041194","1980-04","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","28.2",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","5",",0","","","","","19800422","+,,0","19800430","+,,0","19800430","+,,0","","","19800422",",,0","19800416",",,0","3.3",",0,22,+","0",",,0,30,+","0",",,0,30,+","7.6",",,0,22,","35.0",",0,16,","","","68.2",",0","15.0",",,,0","0",",,,0","17.00",",0","25.66",",,,0","8.33",",,,0","","","",""
"USC00041194","1980-05","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","17.8",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","","","","","19800524",",,0","19800531","+,,0","19800531","+,,0","","","19800510",",,0","19800518",",,0","5.6",",0,24,","0",",,0,31,+","0",",,0,31,+","4.1",",,0,10,","31.1",",0,18,","","","56.7",",0","6.4",",,,0","0",",,,0","17.08",",0","23.69",",,,0","10.47",",,,0","","","",""
"USC00041194","1980-06","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","100.5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","7",",0","","","","","19800606",",,0","19800630","+,,0","19800630","+,,0","","","19800630","+,,0","19800629",",,0","7.8",",0,06,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","38.3",",0,29,","","","4.5",",0","0.0",",,,0","0",",,,0","21.54",",0","30.37",",,,0","12.70",",,,0","","","",""
"USC00041194","1980-07","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","227.8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","26",",0","","","","","19800710","+,,0","19800731","+,,0","19800731","+,,0","","","19800702",",,0","19800729",",,0","12.8",",0,10,+","0",",,0,31,+","0",",,0,31,+","0.8",",,0,02,","41.7",",0,29,","0.0","0","0.0",",0","0.8",",,,0","0",",,,0","25.68",",0","35.49",",,,0","15.87",",,,0","","","",""
"USC00041194","1980-08","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","185.8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","17",",0","","","","","19800819",",,0","19800831","+,,0","19800831","+,,0","","","19800831","+,,0","19800801",",,0","11.1",",0,19,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","40.6",",0,01,","0.0","0","0.0",",0","0.0",",,,0","0",",,,0","24.33",",0","33.05",",,,0","15.61",",,,0","","","",""
"USC00041194","1980-09","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","104.8","1,0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","29","1,0","11","1,0","","","","","19800928","+,1,0","19800930","+,,0","19800930","+,,0","","","19800907",",,0","19800930",",1,0","8.9","1,0,28,+","0",",,0,30,+","0",",,0,30,+","0.0",",T,0,07,","43.9","1,0,30,","0.6","0","0.6","1,0","0.0",",T,,0","0",",,,0","21.93","1,0","31.36","1,,,0","12.49","1,,,0","","","",""
"USC00041194","1980-10","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","75.2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","13",",0","","","","","19801029",",,0","19801031","+,,0","19801031","+,,0","","","19801031","+,,0","19801001",",,0","5.0",",0,29,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","42.2",",0,01,","14.5","0","13.9",",0","0.0",",,,0","0",",,,0","20.31",",0","30.32",",,,0","10.30",",,,0","","","",""
"USC00041194","1980-11","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","6.2","1,0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","1","1,0","0","1,0","28","1,0","2","1,0","","","","","19801118",",1,0","19801130","+,,0","19801130","+,,0","","","19801130","+,,0","19801104",",1,0","0.0","1,0,18,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","36.1","1,0,04,","90.6","0","76.1","1,0","0.0",",,,0","0",",,,0","15.92","1,0","25.48","1,,,0","6.36","1,,,0","","","",""
"USC00041194","1980-12","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","3.3","1,0","1",",0","1",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","20",",0","0",",0","","","","","19801210",",1,0","19801231","+,,0","19801231","+,,0","","","19801204",",,0","19801217","+,,0","1.1","1,0,10,","0",",,0,31,+","0",",,0,31,+","17.8",",,0,04,","31.1",",0,17,+","199.5","0","108.9",",0","17.8",",,,0","0",",,,0","14.84","1,0","23.76",",,,0","5.92","1,,,0","","","",""
"USC00041194","1981-01","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","1.1","0","1.1",",0","6",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","","","","","19810126",",,0","19810131","+,,0","19810131","+,,0","","","19810128",",,0","19810105",",,0","2.2",",0,26,","0",",,0,31,+","0",",,0,31,+","31.8",",,0,28,","27.8",",0,05,","322.8","0","123.3",",0","76.1",",,,0","0",",,,0","14.39",",0","21.74",",,,0","7.05",",,,0","","","",""
"USC00041194","1981-02","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","20.6","0","19.5",",0","4",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","1",",0","","","","","19810201",",,0","19810228","+,,0","19810228","+,,0","","","19810209",",,0","19810218",",,0","1.1",",0,01,","0",",,0,28,+","0",",,0,28,+","22.4",",,0,09,","33.3",",0,18,","408.8","0","86.0",",0","50.6",",,,0","0",",,,0","15.96",",0","24.19",",,,0","7.72",",,,0","","","",""
"USC00041194","1981-03","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","21.2","0","0.6",",0","8",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","","","","","19810314","+,,0","19810331","+,,0","19810331","+,,0","1","","19810302",",,0","19810324","+,,0","4.4",",0,14,+","0",",,0,31,+","0",",,0,31,+","42.9",",,0,02,","27.2",",0,24,+","522.2","0","113.4",",0","142.6",",,,0","0",",,,0","14.69",",0","21.42",",,,0","7.97",",,,0","","","",""
"USC00041194","1981-04","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","51.5","0","30.3",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","3",",0","","","","","19810404","+,,0","19810430","+,,0","19810430","+,,0","","","19810402",",,0","19810428",",,0","5.0",",0,04,+","0",",,0,30,+","0",",,0,30,+","5.1",",,0,02,","38.3",",0,28,","564.1","0","41.9",",0","14.5",",,,0","0",",,,0","17.95",",0","25.56",",,,0","10.33",",,,0","","","",""
"USC00041194","1981-05","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","102.6","0","51.1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","2",",0","","","","","19810517","+,,0","19810531","+,,0","19810531","+,,0","","","19810527",",,0","19810510","+,,0","8.9",",0,17,+","0",",,0,31,+","0",",,0,31,+","0.3",",,0,27,","35.0",",0,10,+","572.0","0","7.9",",0","0.3",",,,0","0",",,,0","19.73",",0","26.81",",,,0","12.64",",,,0","","","",""
"USC00041194","1981-06","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","298.1","0","195.5","1,0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","30",",0","20",",0","","","","","19810630","+,1,0","19810630","+,,0","19810630","+,,0","","","19810630","+,,0","19810617","+,,0","14.4","1,0,30,+","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","42.2",",0,17,+","572.0","0","0.0",",0","0.0",",,,0","0",",,,0","25.19","1,0","34.04",",,,0","16.34","1,,,0","","","",""
